ParlaMint-FR_2018-07-10-E1007.u1	The next item is the question to the Government.
ParlaMint-FR_2018-07-10-E1007.u462	Let the rapporteur speak! She's the one who's got the word!
ParlaMint-FR_2018-07-10-E1007.u463	[[Applause on several benches of the LaREM group]] This desire is first of all that of the confidence regained in political action and, even more so, in those who lead it. With the laws for confidence in political life and our practices, we have made every effort to be up to date. This desire is also that of institutions of the twenty-first century, capable of accompanying the living movement of society, at the height of which we must show ourselves today. Effectiveness, representativeness and accountability are not incantations but requirements. That is why the stakes are great for us, elected by the majority who, in the wake of the presidential campaign, have made commitments to the French, for all of us, representatives of the nation, who are aware of the expectations of our fellow citizens, and for our democracy, which needs a new breath.
ParlaMint-FR_2018-07-10-E1007.u464	You muzzle her!
ParlaMint-FR_2018-07-10-E1007.u465	The exercise we are going to undertake today is necessarily solemn. When it comes to changing our basic law, the hand must be cautious at least, and our rapporteur has clearly pointed out the principles that should guide us. [[Smiles and exclamations on several benches in the LR group]] [[Applause on a few benches of the LaREM and MODEM groups]] However, the scope of our work in committee has been considerable. One thing is certain: no one will be able to claim that the debate has not taken place or that his proposals have not been heard. The Law Commission worked in depth, listening to the arguments of both the majority and the opposition, who was invited to chair a sitting in the person of my Vice-President Philippe Gosselin. I would like to welcome him and all those who chaired the committee on this occasion. Our hearings were particularly rich: we invited representatives of the courts, the President of the Economic, Social and Environmental Council, State advisers, lawyers, academics and eminent personalities, such as Robert Badinter, Jean-Louis Debré and Pierre Mazeaud, who chaired the Law Commission before me.
ParlaMint-FR_2018-07-10-E1007.u466	Mr. Debré made important statements!
ParlaMint-FR_2018-07-10-E1007.u467	Let's get to the bottom. I will leave it to Marc Fesneau to develop the parts for which he has more direct responsibility, which concern, in particular, Parliament and the territories. In this regard, I would just like to stress the need for a more effective Parliament, a great Parliament of the twenty-first century that is well-legislating and devotes more time and resources to monitoring the Government's action and evaluating our public policies, because they only make sense if they fully fulfil their objectives in the service of everyone. As for the subjects entrusted to me, they are no less significant, unless they attach importance only to those directly concerned with the elected representatives. There are, first of all, symbols that will blow a wind of modernity on our debates and, beyond that, on our right. It will thus be proposed to expressly prohibit gender-based dissemination: we will thus complete the work of the constituent in favour of equality between women and men. It will be proposed to delete any reference to the word "race" in the Constitution. For twenty years, precursors had been asking for it, and President Chassaigne had been right to pay tribute to them in the commission of laws. It will be proposed to affirm France's action for the preservation of the environment and biodiversity, and against climate change – the last two words being used in the plural, as Delphine Batho and Christophe Arend wished. While France took the lead at the Paris summit in 2015, we must remain at the forefront of environmental protection. "We do not inherit from our planet, we borrow it from our children," according to the beautiful formula of Saint-Exupéry recalled by Bastien Lachaud in commission.
ParlaMint-FR_2018-07-10-E1007.u468	Oh!
ParlaMint-FR_2018-07-10-E1007.u469	[[Smile]] Don't forget anyone! Article 1 of the draft law, which provides for the incompatibility of the functions of a member of the Government with the exercise of local executive functions, has not been debated. Local responsibilities are too important to be exercised by politicians who are also responsible for ministerial functions. Similarly, the abolition of the status of legal members of the Constitutional Council seemed to us to be indisputable. While Vincent Auriol and René Coty have not been with us for a long time, the former Presidents of the Republic still sit for life on the Constitutional Council; This is an incongruity which the priority issue of constitutionality has made even more obvious. We were already talking about it twenty-five years ago; We'll do it! As for the Supreme Council of the Judiciary, as for the previous subject, I want to say: finally! Under the previous two legislatures, attempts have been made to move forward towards the independence of justice. A text was even voted in the same terms by both assemblies. It is up to us to strengthen the guarantees relating to the independence of prosecutors. In order to do so, it is proposed that these judges be appointed on the basis of the opinion of the competent formation of the Supreme Council of the Judiciary. As far as the Court of Justice of the Republic is concerned, the choices were difficult. It is in the French tradition to subject ministers' criminal responsibility to exceptional courts. In committee, it was recalled that the only conviction of a minister by a common court dates back to 1893. Today, we stand for a priority: that policies should no longer be judged by policies. Article 13 puts an end to the refusal to entrust the judgement of the ministers to the judicial authority. It responds to the need to bring the criminal responsibility of the members of the Government closer to common law and to the criticisms of the Court of Justice of the Republic. The Paris Court of Appeal will therefore replace it.
ParlaMint-FR_2018-07-10-E1007.u470	Except for the President of the Republic!
ParlaMint-FR_2018-07-10-E1007.u471	Some would have liked to go further towards the common law. On the other hand, how can we ignore the specific nature of the ministerial function? It seemed to us that a balance had been found. At the same time, it did not seem appropriate to maintain two different paths – one for ministers, another for co-authors or alleged accomplices – while this separation has been criticized in the past. The commission has therefore planned to end the dissociation of criminal proceedings in the case of proceedings before the Court of Appeal. Finally, the question remains of the Economic, Social and Environmental Council, which struggles to find its place in our institutional system and is the subject of numerous criticisms: lack of representativeness, low number of referrals, redundancy of relations and advice with the work carried out in the assemblies. We all agree that the EESC's real added value must be to create a link between civil society and political bodies, a link between constructive dialogue and effective proposals. In order to achieve this, it seemed to the Commission that the proposed mechanism could be improved. [[Claims on several benches in the LR group]] With Erwan Balanant, we have been thinking at length about a name that corresponds more to the mission that must be his and that will be more respectful of Parliament, because the name "chamber" has hit more than one. More than a name change, it is a change of mind: it is a question of giving public debate and citizen participation a space worthy of this name within our Republic. That is why we proposed the name "Forum of the Republic".
ParlaMint-FR_2018-07-10-E1007.u472	We're far from Athenian democracy!
ParlaMint-FR_2018-07-10-E1007.u473	The debate remains open: the essential thing is that the name we will choose together is a precise reflection of the nature and missions of this new institution. Furthermore, while taking over the tasks and authorities of referral provided for in the draft constitutional law, we fear that the extension of the scope of compulsory referral will lead to a considerable increase in the workload of the institution. In addition, this could lead to an extension of the procedure for the adoption of bills. Perhaps we will be presented with concrete elements to address these legitimate concerns. I hope that the discussions will be most constructive on this last point. [[Applause on the benches of the LaREM and MODEM groups]] Ladies and gentlemen, I have reported to you on the work of our committee. We will continue this work of improvement in the coming days, but without further delay, I ask you, on behalf of the Committee on Laws, to support the process of modernizing the institutions – a "reform of trust", as was said yesterday – to which the President of the Republic and the Government call us.
ParlaMint-FR_2018-07-10-E1007.u474	Mr Marc Fesneau, Rapporteur of the Committee on Constitutional Laws, Legislation and General Administration of the Republic, has the floor.
ParlaMint-FR_2018-07-10-E1007.u475	Mr President, Mr Prime Minister, Mr Minister of State, Mrs Custody of Seals, Mr Rapporteur-General, Mrs rapporteur, draftsmen, ladies and gentlemen, it is with some emotion that I come to report to you on the work undertaken in our committee on the revision of the Constitution. When, a year ago, we entered the Chamber for the first time, we had already, for many of us, felt the weight of what we had become: legislators. As we begin to examine this text, this weight has increased further: we are an assembly that will exercise the constituent power. I will not talk to you about what the Constitution contains. I will simply tell you what General de Gaulle said: "One day will come, no doubt, when our Constitution, with all that it implies, will have become like our second nature. I think that despite criticism of the Constitution, we generally embrace its principles. Many of the decisions adopted in previous revisions are now widely acquired and incorporated into our practices and habits. Who now dares to deprive the French of the right to elect their president by universal suffrage, to break the wings of the Constitutional Council or to return to the priority issue of constitutionality? [[Claims on several benches in the LR group]] Ladies and gentlemen, this constitutional bill is important – I will not tell you otherwise – as it will modernize the institutions of France and adapt them to the demands of the French people. It is a far-reaching reform, which remains fully and resolutely, in a Fifth Republic that we assume. I hear the postures of those who say that Parliament would suffer a considerable regression. That is not true: we will not alter institutional balances; On the contrary, we give them more bodies. This revision is first and foremost the fruit of pragmatism. As we can see from experience, our legislative procedure is threatened with embolism. More and more texts, often more and more talkative.
ParlaMint-FR_2018-07-10-E1007.u476	It's the government!
ParlaMint-FR_2018-07-10-E1007.u477	More amendments, too, which come ten times in a row with the same idea, in the hope that perhaps the tenth attempt will be the right one, in the face of a tired rapporteur or an inattentive assembly.
ParlaMint-FR_2018-07-10-E1007.u478	This is the beginning of the MODEM's sling!
ParlaMint-FR_2018-07-10-E1007.u479	[[Applause on a few benches of the LaREM group]] More, finally, sitting days, including the night and weekends. It's not so much that we're working too hard; to the truth, we are working badly.
ParlaMint-FR_2018-07-10-E1007.u480	It's good to recognize him already!
ParlaMint-FR_2018-07-10-E1007.u481	Everyone bears their share of responsibility, both executive and legislative, and that is what needs to be resolved. For better legislation, the proposed developments are trying to put an end to the galloping inflation of the debates. We have indeed become a little crazy: we spend much of our time discussing inoperative, regulatory or unrelated subjects.
ParlaMint-FR_2018-07-10-E1007.u482	There are too many laws!
ParlaMint-FR_2018-07-10-E1007.u483	All of this is strictly unnecessary, as the Constitutional Council censors legislative neutrons and horsemen, while the Government can delegalize regulatory articles. This constitutional review therefore includes what is called the "factory of the law" and the insufficiently developed task of monitoring and evaluating that lies with Parliament.
ParlaMint-FR_2018-07-10-E1007.u484	We do not make the law: we discuss it and we vote it!
ParlaMint-FR_2018-07-10-E1007.u485	On the fabric of the law, the text amended in committee and which we will propose to you to further evolve is a simple and yet so complicated element to solve:...
ParlaMint-FR_2018-07-10-E1007.u486	As if the law were a manufactured product!
ParlaMint-FR_2018-07-10-E1007.u487	Don't get mad, Mr. Schellenberger! This element is the mastery of parliamentary time, because to do the law is to be able to anticipate the texts in order to better exercise our work in committee; To do the law and better to carry out our mandate as a parliamentarian is to have a stable and unchallenged timetable; To do the law right is to be able to evaluate it. Article 3 therefore establishes a prior inadmissibility. By deleting this article, the commission no doubt meant that this capitis diminutio was excessive. Parliament is also a forum for discussion and intends to remain so. Together with the rapporteurs, we will present amendments to the National Assembly to amend this provision and to give it some flexibility, without sacrificing its objective of efficiency. That is the whole meaning of the intervention that I made in committee: it is a matter of regulating, as our colleagues in this chamber are already doing, and of maintaining in its foundation, in accordance with the spirit of the 1958 constituent, this right – certainly not unique, but essential – of parliamentary expression. In the same spirit and in order to maintain the political character of our debates, we will propose that a policy debate on a text be held before it is discussed in committee, so as to anticipate, supplement or enrich, as appropriate, the general discussion. Article 4 allows the amendments to be concentrated in committee on certain texts, preserving the decisive nature of the public sitting on the whole. That is what the Senate is already doing and what we are doing, in part, on international conventions, in particular. It will be up to the organic legislator to regulate the arrangements and give all the necessary guarantees to the opposition and even to the majority. Article 5 takes note of an obvious fact for any observer: the shuttle is excessively long. For this reason, the Government wishes to reduce the new readings after the Joint Joint Committee. Why not, since Members' right of amendment remains full and complete? The Commission, for its part, proposes to bring the law into line with practice, by laying down the principle of a reading before each chamber before the convening of the Joint Joint Committee, since the Government's declaration of urgency has only the function of reducing the time between the filing and the holding of a public meeting. Articles 6 and 7, drawing the consequences of these provisions, rebalance the time spent on the autumn budgetary and social marathon. This is a consistent approach with the previous points. I will leave the draftsmen of the opinion of the Committee on Finance and the Committee on Social Affairs, whom I welcome, to discuss further. Finally, the Government wished to boost the agenda of the Assemblies by giving priority to the priority economic, social and environmental texts declared by it, under the supervision of the conferences of the Presidents. The committee accepted the difficulties posed by an engorged agenda but wished to limit this priority to two texts per session in order to keep its consistency in the parliamentary calendar. Moreover, the rapporteurs will propose a change of pace and rather a review of the overall organization of our work, by turning to a system which reserves three weeks for the Government and one for the assemblies, while at the same time providing space for parliamentarians to also carry out the other activities, many, valuable and important, connected with the exercise of their mandate. In addition, the commission asked the Government to do its part: to have a three-month provisional agenda and the biannual programme of work envisaged by the executive, and to be able to request the Council of State to have the amendments evaluated and to secure them legally, participates in it. I now turn to the monitoring function, on which the committee has also worked particularly. In particular, we propose two developments: first, that the competent minister should systematically report on the application of a law to the commission six months after its promulgation; Then, that the investigative powers enjoyed by the supervisory bodies of the assemblies – to audition, to access the necessary data, to have any useful documents communicated – be enshrined in the Constitution. This will allow us, at the stage of the organic law, to equip ourselves with the evaluation agency that we call for. This is the meaning of the renovation of the parliamentary procedure that we propose to you, which modernises our Republic without undermining its foundations – rather it aims to return to it. I turn to the last three articles of the bill, which reflect the President of the Republic's ambition to allow the territories to differentiate themselves, so that the Republic finally recognizes their diversity. Crossing a new stage, after 30 years of decentralization, is a central issue. On many of the benches in this House, we distinguished the impasse in which we found ourselves: that of adapting our rules to local situations. This incapacity nourished the feeling of excessive rigidity and, more deeply, the feeling of disinterest in local realities and their consideration. We had to take a new step. Article 15, for communities governed by ordinary law, draws the consequences of the failure of the 2003 constituent and of the experimental procedure which he had imagined. Not all adaptations are intended to work everywhere. "Truth below the Pyrenees, error beyond," said Pascal. We correct this error by allowing permanent differentiation, subject to respect for public freedoms and agreement to this effect under the national law or regulation. On Article 16, the pedagogy committed in committee may not yet bear all its fruit. I would like to repeat that his great innovation lies, even beyond the inclusion, which has been called for so long, of Corsica in the Constitution, in the second paragraph of the proposed operative paragraph. We give ourselves the means to respond to the physical characteristics of the territory, while reaffirming that we all live under the same law. It is not nothing: the territories are different but the Republic remains indivisible.
ParlaMint-FR_2018-07-10-E1007.u488	All right!
ParlaMint-FR_2018-07-10-E1007.u489	Finally, Article 17 facilitates the possibility for DROMs – overseas departments and regions – to lay down their own rules. We are moving from a priori control of the legislator to a posteriori control, from authorization to ratification of the measures taken locally. Again, I believe that many people rejoice. It will remain for the National Assembly to decide on the status of La Réunion and its possible evolution. Before concluding, I would like to thank the services of the Law Commission, who have spared neither their time nor their sentence, and who will have to redouble their efforts. I would also like to thank the law commissioners for their work and the quality of our discussions, even if they were lively, because they have provided useful insight into our work. Finally, I sincerely thank Richard Ferrand and Yaël Braun-Pivet for the quality of the collective work we have done with respect, seriousness and confidence. It has been valuable to do a useful work. I express the hope that we will continue to do so. [[Applause on the benches of the LaREM and MODEM groups as well as on some benches of the UDI-Agir group]] Ladies and gentlemen, I want to conclude by recalling our responsibility to the Constitution: it is the supreme text. I can count on you to resist the temptation to multiply the elements that a law could validly deal with, or petitions of principle that are out of reach. I can count on the majority's resolution to move towards a more assertive and effective democracy, as well as on the vigilance of the opposition to highlight the corrections to our initiatives. Let's get to the Constituent Debate!
ParlaMint-FR_2018-07-10-E1007.u490	Mr Olivier Véran, draftsman of the opinion of the Committee on Social Affairs.
ParlaMint-FR_2018-07-10-E1007.u491	Mr President, Mr Prime Minister, Mr Minister of State, Mrs Custody of Seals, Mr Rapporteur-General, Mrs and Mr Rapporteurs, Mr Rapporteurs for Opinion, Mrs President of the Delegation for Women's Rights, ladies and gentlemen, the Committee on Social Affairs has referred to Articles 4 and 7 of the draft constitutional law as they relate to its work, both in relation to the examination of ordinary texts and to that of social security financing laws. On this basis, it adopted two amendments, on which I shall return briefly. First of all, Rule 4 of the Rules of Procedure of the Committee determines the conditions for the examination of certain texts, including the need to concentrate certain parliamentary debates in committee, so as to retain other elements of the text for the sitting and avoid duplication. Article 7, for its part, provides for the possibility of determining, by organic law, the conditions for joint examination of the two financial texts – the State budget and the social security budget – in whole or in part. An organic law should ensure that the two budget texts are not merged in any way. I stress this because it reflects the debates that we have had in committee, with ambitions, here and there, to join the social security budget with that of the State. The Social Affairs Committee has been extremely clear in its desire to preserve an identity on the social security budget, alongside the State budget. In the course of the hearings, guarantees were provided to that effect. The commission had adopted an amendment to the constitutional reform to hear the Government every year on the implementation of the previous year's Social Security Financing Act, in order to improve the monitoring and evaluation capacity of parliamentarians, as was done in the Finance Committee. The Committee on Laws, on the other hand, requested and obtained the withdrawal of an amendment that had been defended by the Social Affairs Commissioners – Laurent Saint-Martin will probably tell you the same thing just now with regard to the Finance Committee. It may sometimes be extremely complicated to examine a budget text as dense as the social security budget when, on average, there is, as has been the case in recent years, all legislatures combined, seven days of delay between the tabling of the text in the Council of Ministers and the beginning of its consideration in committee. For example, Members often only have 48 hours to discover the joys of a text of up to 250 pages, and then draft and table amendments in committee. We had tabled an appeal amendment in order to be able to debate it at the sitting, with the aim of securing a little more time in the years to come, in order to improve parliamentary work.
ParlaMint-FR_2018-07-10-E1007.u492	Excellent!
ParlaMint-FR_2018-07-10-E1007.u493	Finally, I come to an amendment which I tabled in my personal capacity, which was adopted in the Committee on Laws and for which I believe it is important to show some pedagogy. The question was to extend tomorrow, through constitutional reform, the scope of social security financing laws to that of social protection. The latter has an extremely clear definition: it includes social security, dependency and other parameters that could be discussed and incorporated after the review of organic laws. As the President of the Republic said yesterday at the Congress in Versailles, social risks have changed: compared to 1945 and the end of the Second World War, we live longer; loss of autonomy, entry into dependency have become realities for millions of our fellow citizens; Other social risks, other social protection factors have also emerged. It therefore seemed to me legitimate to propose to Parliament that we, as parliamentarians, be able, in the years to come, to discuss these issues. [[Applause on several benches of the LaREM group]] In no case was there any question of abolishing social security from the Constitution: it is contained in article 34, paragraph 17, which no one has wished to amend! Social security is enshrined in the marble of the Constitution and no one has wanted to remove it: it is absolutely wrong. On the other hand, I wanted to amend the title of the Social Security Financing Act by this amendment, in several cases, to transform it into a "Social Protection Financing Act". It is quite interesting, moreover, to hear that one would have wanted to undermine the legacy of the National Council of Resistance,...
ParlaMint-FR_2018-07-10-E1007.u494	Yes!
ParlaMint-FR_2018-07-10-E1007.u495	... when we know that the law on the financing of social security was introduced into the Constitution by the orders of Alain Juppé in 1996. I have reread with delight some speakers, particularly from the communist group of the time, with Georges Marchais, who were extremely opposed to what some would now be tempted to defend mordicus.
ParlaMint-FR_2018-07-10-E1007.u496	We remain so!
ParlaMint-FR_2018-07-10-E1007.u497	[[Applause on the benches of the LaREM group]] There is no question of abolishing social security: on the contrary, it is an additional guarantee of the autonomy of social security vis-à-vis the State budget; It is a sign of progress that will enable us to fulfil the promise of the President of the Republic to recognize the loss of autonomy and dependence as a social risk that must be based on national solidarity rather than on private individual insurance.
ParlaMint-FR_2018-07-10-E1007.u498	All right!
ParlaMint-FR_2018-07-10-E1007.u499	[[Applause on the benches of the LaREM group and on several benches of the MODEM group]] I see it as an extremely strong social measure, I repeat. Everyone is free to make political polemics; I certainly hope to have answered on the merits.
ParlaMint-FR_2018-07-10-E1007.u500	Mr Christophe Arend, draftsman of the opinion of the Committee on Sustainable Development and Regional Planning, has the floor.
ParlaMint-FR_2018-07-10-E1007.u501	Mr President, Mr Prime Minister, Mr Minister of State, Mrs Custody of Seals, Mr Rapporteur-General, Mrs and Mr Rapporteurs, rapporteurs for opinions, ladies and gentlemen, we are in the process of reforming our Constitution. This requires our greatest attention because we are going to touch the foundations of our Republic. Every change will have to be weighed and measured carefully to fit into the realities of tomorrow. The evolution of article 2 of the draft constitutional law is in this sense a case of school: expert hearings, discussions with the Government, debates in the Committee on Sustainable Development and in the Committee on Laws enabled the original proposal to mature. At the beginning of the process of maturation of the text, the Government wished to make action against climate change a national priority. Article 2 of the draft law reflects the desire of the President of the Republic to include at the highest normative level the major issue of climate change today. In the continuation of the Paris Agreement, adopted following COP21 on 12 December 2015, and in the face of the climate emergency, the executive is raising this objective to constitutional rank. Article 2 of the draft law entrusts the legislator with the responsibility of defining the fundamental principles of action against climate change, by way of inclusion in article 34 of the Constitution – this innovative article of the Fifth Republic which defines the field of the law. The experts heard during seventeen hearings stressed that article 34 of the Constitution was not the most suitable place to take action against climate change, since this article could not force Parliament to legislate. In addition, the environment has already been part of the law since the 2005 constitutional review. Finally, the current wording of section 2 of the draft constitutional law does not encompass the diversity of environmental problems. For our part, we have become convinced that the environment can only be understood as a whole. In this respect, an inscription in Article 1 e rde of the Basic Law, which affirms the great principles of our Republic, of the preservation of the environment gives it not only a strong symbolic significance but also a more assertive legal value, as Marie-Anne Cohendet recalls in Le Monde. The first step was therefore to propose inclusion in article 1 of the Constitution. In its opinion, the Committee on Sustainable Development, which insists on the conciseness required by a text such as Article 1 e r of the French Constitution, adopted the wording "it ensures the preservation of the environment", the use of an inclusive term being the most effective in countering the risk of environmental fragmentation. Since then, the rich debates in the Law Commission and the numerous exchanges with the Government and our fellow rapporteurs have allowed us to be even more ambitious. We shall see during the public debate in the House that the proposal for inclusion in Article 1 e r of the Constitution of the Environment, Biological Diversity and Action against Climate Change does not constitute a hierarchy of issues, but rather a guarantee of an interest in all themes relating to global ecosystems. Similarly, we have been assured by the Government that "acting for preservation" is legally equivalent to "ensuring preservation", with the word "action" in the formulation of the Council of State "actions against climate change". In the coming hours and days, a substantive debate will begin on the opportunity to change the Environment Charter. An amendment to the Charter can be agreed as it currently does not include the term "climate". But taking such a risk on the direct modification of the text would lead to a real call for air and would call into question a principle essential to the preservation of our planet: the precautionary principle. But we are sure that competitiveness and the preservation of our environment go hand in hand and form a virtuous circle. The opposition between the precautionary principle and science is only a lure. On the contrary, the precautionary principle is a powerful driving force behind the sublimation of scientific research. The Environment Charter must be seen for what it is: a fundamental historical text written in a given context, a symbol of our past. It is self-sufficient, in the same way as the Declaration of the Rights of Man and the Citizen and the Preamble of the 1946 Constitution. That is why we cannot imagine changing its rights, duties and principles and are opposed to its amendment. In our discussions, some other main principles will be mentioned. I am thinking in particular of non-regression. After many exchanges in the Committee on Laws and in the Committee on Sustainable Development, it seemed to us that this principle already enshrined by law for the recovery of biodiversity in Article L. 110-1 of the Environmental Code could prove counterproductive for eco-fiscality.
ParlaMint-FR_2018-07-10-E1007.u502	Please conclude, my dear colleague.
ParlaMint-FR_2018-07-10-E1007.u503	I conclude, Mr. President. We are embarking on this constitutional reform because we are fully aware of the gap that exists today between the functioning of our institutions and the expectations of our compatriots. The urgency of climate change and the urgency of the threat to biodiversity are all cause for concern for our citizens. [[Applause on several benches of the LaREM group]] Our reform is ambitious: at the top of our fundamental law, it graves the assurance that the decision-makers of tomorrow's France will have to act in such a way as to reassure our compatriots.
ParlaMint-FR_2018-07-10-E1007.u504	Mr Laurent Saint-Martin, draftsman of the opinion of the Committee on Finance, the General Economy and Budgetary Control, has the floor.
ParlaMint-FR_2018-07-10-E1007.u505	Mr President, Madam Keeper of the Seals, Mrs and Mr Rapporteurs, Mr Draftsmen for Opinion, Mrs Chair of the Delegation for Women's Rights, ladies and gentlemen, the Committee on Finance has taken up for opinion Articles 6 and 7 of the draft constitutional law, which amend the procedure for examining the financial laws on three aspects: the time limits for examining the original finance law; the upgrading of the settlement law through the hearing of ministers on the implementation of their budget; the link between the finance bill and the social security financing bill. The Committee on Finance has been thinking for several months about improving the conditions for examining budget texts in a working group of members of each of the political groups, and I welcome the involvement of the Chairman of the Committee on Finance. Most of its guidelines can be implemented in future amendments to the Organization Act on Finance Laws or the Assembly's Rules of Procedure, or even, on an ongoing basis, by simple decisions of the Conference of Presidents or the Bureau of the Committee.
ParlaMint-FR_2018-07-10-E1007.u506	Without means?
ParlaMint-FR_2018-07-10-E1007.u507	Article 6 of this draft constitutional law is fully in keeping with the desire, widely shared within the Finance Committee, to rebalance the parliamentary calendar, with the introduction of a strong period of evaluation of public policies in the context of the consideration of the draft regulations and a rationalization of the modalities for the consideration of the original finance bill. Article 6 is a whole, ladies and gentlemen. The discussion focuses too much on the first and second paragraphs, which reduce the time for the review of the finance law, and not enough on the third, which really brings into the Constitution the time for the control of government action, which is fundamental. We have already outlined the contours of the "spring of evaluation", with the organization of the public policy evaluation committees and the discussion of motions for resolutions at the sitting. The amendment of the organic law authorized in Article 6 will allow us to go further and improve the procedure. To the extent that the work on the implementation of the finance law is strengthened, the duration of the review of the finance law should not be taboo. We can organize the discussion differently in order to move faster, in particular on the discussion of the second part's appropriations, which will have been informed by all the work carried out, in particular by the special rapporteurs and the draftsmen for opinions, in the previous June. The goal is not only that we spend less time on the budget sittings so that the government can put other texts on the agenda in the fall or that governments can prepare the finance bill in better conditions – even if it's important – but that we parliamentarians can make better use of our time. This implies that we can have more time to prepare for the discussion of the finance bill. We must be well aware that we will no longer have the three weeks of discussion of the appropriations of the missions to prepare the appropriations of non-attached items, where, in recent years, reforms such as the abolition of the CICE – the tax credit for competitiveness and employment – or the introduction of the levy at source have been so important. That is why the Committee on Finance adopted, on my proposal and that of the rapporteur-general, amendments introducing an incompressible period of four weeks between the tabling of the draft finance law and the start of the discussion in the sitting of the draft law on the financing of social security. While the Constitution provides for a period of six weeks for the other texts and limits the time for Parliament to review the financial texts, there is no reason for the lack of guaranteed time prior to the examination of the most complex and voluminous texts. In addition, we will need this time to fully exploit the new means of expertise that we are putting in place to analyse the Government's proposals and our own. It is with the same concern to strengthen our analytical capacity to vote with full knowledge that the Committee on Finance has also adopted an amendment allowing the Council of State to consult on certain tax amendments at high risk. The Law Committee has adopted an alternative wording, which would make it possible to consult the Council of State on certain amendments whatever the subject of the text; I'll be happy to join it. Finally, with regard to Article 7, we all felt, last autumn, a lack of articulation and overall vision of the financial texts. The transformation of the CICE into a reduction in social contributions had, for example, one part in a draft finance bill and another part in a draft social security financing bill, and the discussions on the level of compulsory levies in the PLF could not ignore the increase in the CSG – the widespread social contribution – in the PLFSS. The draft constitutional law provides a purely pragmatic response by allowing a joint discussion of certain provisions of these two texts, under conditions to be specified in the organic law. The proponents of a pure and simple fusion of the two texts – I am one of them – will doubtless experience some frustration, but this provision can be a real step forward for a better readability of the debates. [[Applause on several benches of the LaREM group]] In conclusion, ladies and gentlemen, the Committee on Finance has given an opinion in favour of the adoption of Articles 6 and 7.
ParlaMint-FR_2018-07-10-E1007.u508	Mr President, the Committee on Finance, the General Economy and Budgetary Control has the floor.
ParlaMint-FR_2018-07-10-E1007.u509	Mr President, ladies and gentlemen, ladies and gentlemen, the revision of the Constitution is really the removal of the heavy weapon, the one which must enable real social, economic and modernising progress to be made in our institutions. Ten years ago, Nicolas Sarkozy thoroughly renovated the Constitution by amending more than half of its articles, in a huge project which aimed mainly to strengthen the rights of Parliament: setting the agenda, delay in the examination of texts, function of control of Parliament, place of opposition groups, creation of the QPC – the priority issue of constitutionality –, very important progress, possibility for the President of the Republic to speak personally before the Congress, what President Emmanuel Macron did yesterday. [["Nothing! » on the benches of the LR group]] Today none of this. The question may be asked, Madam Keeper of the Seals: what is the purpose of your constitutional reform? What's it for?
ParlaMint-FR_2018-07-10-E1007.u510	Nothing!
ParlaMint-FR_2018-07-10-E1007.u511	Will it bring the French closer to our institutions?
ParlaMint-FR_2018-07-10-E1007.u512	No!
ParlaMint-FR_2018-07-10-E1007.u513	I don't believe it. Will it bring more cohesion between our territories?
ParlaMint-FR_2018-07-10-E1007.u514	No!
ParlaMint-FR_2018-07-10-E1007.u515	Yes!
ParlaMint-FR_2018-07-10-E1007.u516	I don't think so either. Will it strengthen Parliament's powers?
ParlaMint-FR_2018-07-10-E1007.u517	Yes!
ParlaMint-FR_2018-07-10-E1007.u518	No!
