ParlaMint-FR_2018-07-24-E1034.u1	The next item is the question to the Government.
ParlaMint-FR_2018-07-24-E1034.u493	Mr Sylvain Maillard has the floor.
ParlaMint-FR_2018-07-24-E1034.u494	You asked yourself, Mr. Dharréville, what could trigger, at once, the creation of 60,000 new apprenticeships in the craft industry over the next four years. It is simply the introduction of the cost to the contract. This measure will allow, mathematically, the chambers of trades and crafts to develop learning in their training centres. This development was blocked until today, because the system is Malthusian – we will show it to you when we discuss it again. [[Applause on several benches of the LaREM group]] I will take an example, which the minister has not mentioned, and which is very close to my heart: that of the companions of duty and of the tour de France, which, as you know, are, perhaps, present in your constituency, a model for centuries. They say they will create 10,000 additional places in the next four years, knowing that this is the number of places they currently offer. They will therefore double their training capacity, thanks to the cost of the contract. There will be no miracle: it will simply be the effect of reform.
ParlaMint-FR_2018-07-24-E1034.u495	All right!
ParlaMint-FR_2018-07-24-E1034.u496	I call Mr Vercamer to support Amendment No. 426.
ParlaMint-FR_2018-07-24-E1034.u497	I have already tabled a similar amendment at first reading. It seeks to delete paragraphs 1 and 2 of Article 7, which are intended to ensure that the information and prevention visit is carried out by the city medicine when the apprentice is hired. That, in my view, would be a fundamental mistake, for at least two reasons. On the one hand, occupational medicine is in deep difficulty. Many occupational doctors are more than fifty or more than sixty years old; The demographic situation of occupational medicine is therefore very complicated. It is important to improve the sector, to restore the taste of this specialty to the medical students so that they choose it, knowing that it has often been excluded, unfortunately, from the path of training of doctors. The measure provided for in paragraphs 1 and 2, introduced by amendment, would eliminate his interest in training in occupational medicine, since a city doctor would be considered fit to replace an occupational doctor at any time. On the other hand, there is a question not of a medical examination, but of an information and prevention visit, during which it is ensured that the work place is in line with the apprentice. Frankly, do you think a city doctor will go to the company to see if the workplace is suitable for the apprentice looking for a job? I don't think so. And, even if he did, what tariff would he apply, knowing that this act is not codified by social security anyway? Mystery... who would pay for it? I would point out, however, that companies pay a compulsory contribution to finance occupational medicine. And we would ask the contractor to pay the city doctor in addition when he didn't find a work doctor, when he didn't have anything to do with it? I would like to point out that the problem will concern the TPEs and SMEs – very small businesses and small and medium-sized enterprises – for whom occupational medicine is a separate structure, not the large companies, in which a doctor of work is often present. Do you honestly think it's fair? Moreover, is this constitutional? The company will contribute for a service that will not be rendered, and will be asked to pay a supplement to pay for a foreign service. In my view, this is not an interesting measure for the company, for the apprentice or for occupational medicine. If the majority did not listen to me – I am unfortunately used to it – I have tabled a withdrawal amendment, No. 427, which aims to ensure that the financing arrangements are fixed by decree. It's nice to ask city medicine to replace occupational medicine, but we still need to know how we finance the visit in this case.
ParlaMint-FR_2018-07-24-E1034.u498	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u499	I know your reservations, Mr Vercamer, about this measure introduced by an amendment by Mr Cherpion adopted at first reading. It aims to address a problem of shortage of occupational physicians to carry out the information and prevention visit. I am well aware that it is not a miracle solution and even that it is not entirely satisfactory. That is precisely why we were cautious and proposed an experiment. Nevertheless, this measure has merit: it allows us to move forward on the deficiency we observe. I would like to reiterate that the city doctor will only intervene in the event that no occupational doctor is available within two months to carry out this visit. In addition, you explained to us that this measure was based on operational limitations. The committee has taken your remarks into account. We shall consider the following two amendments, Mr Maillard's and yours, which propose solutions. I intend to give an opinion in favour of Mr Maillard's amendment, which meets all the limits. I therefore express an unfavorable opinion on your amendment No 426, but we have taken your reservations into account. I hope you will take note of the fact that we listen from time to time to the opposition members, not only you, in this case, but also Mr Cherpion, who proposed the measure we are discussing.
ParlaMint-FR_2018-07-24-E1034.u500	What is the Government's opinion?
ParlaMint-FR_2018-07-24-E1034.u501	Same opinion as the rapporteur.
ParlaMint-FR_2018-07-24-E1034.u502	Mr Pierre Dharréville has the floor.
ParlaMint-FR_2018-07-24-E1034.u503	In my turn, I would like to highlight the problems that may arise from the transformation of the information and prevention visit. First, occupational medicine is a specialty that requires a certain amount of knowledge. Secondly, this visit is of an important preventive nature. When a young person enters the world of work, it is worth taking the time to discuss with him or her everything he or she will have to pay attention to, and all the risks he or she faces, the need to be aware of his or her health. This is not always the first concern of a person of this age, confident of his strength, when entering the labour market. I believe that occupational physicians are the best trained and best suited to accompany young people at that time. I have said this on several occasions, so I too am more than reserved for this measure. It would be better to accept Amendment No 426 by Mr Vercamer, which would preserve the current approach. The shortage of doctors at work, which is worsening, and the shortage of doctors in general, must not be resolved.
ParlaMint-FR_2018-07-24-E1034.u504	Mr Christophe Naegelen has the floor.
ParlaMint-FR_2018-07-24-E1034.u505	You're talking about the shortage of doctors at work. In rural areas, however, there is a shortage of doctors. At one point, the Government will have to find solutions to this problem – this is not a matter for you, minister, but rather for the Ministry of Health. We need more doctors, not just doctors at work. You have indicated, Madam rapporteur, that we are going to examine the amendments by Mr Maillard and Mr Vercamer. However, both provide that certain terms and conditions will be laid down by decree at a later date. We are therefore asked once again to take a stand and vote on points on which we do not have an answer. You say that you have taken our remarks into account and referred to possible decisions that will be taken later, but today we do not have an answer to our questions once again. It would be more logical and fairer to adopt Amendment No 426 by Mr Vercamer rather than his withdrawal amendment or Mr Maillard's amendment.
ParlaMint-FR_2018-07-24-E1034.u506	Mr Gérard Cherpion has the floor.
ParlaMint-FR_2018-07-24-E1034.u507	I am at the origin of the measure, and I believe that the objective I was pursuing has been achieved. We realize that there is indeed a shortage of occupational physicians, even though this has been somewhat reduced because occupational health services have grown to a certain extent, with specialized personnel, in particular specialized nurses. However, it will get worse again because very few young doctors choose this orientation, as we can see in universities. What about it? Occupational health services provide special care for two categories of people who work: apprentices and persons with disabilities. In my view, these services must be trusted in order to ensure this first contact during access to the world of work, which is not, it is important to recall, a medical examination. Staff trained for this purpose and assigned to these services shall possess all the qualifications required. [[Applause on several benches of the UDI-Agir group]] Therefore, having re-examined the problem, having realised that there are indeed difficulties in funding, that the shortage is affecting city doctors in a wider way, as Christophe Naegelen has just pointed out, and that apprentices are a real priority audience for EPSAT – Together for Health at Work – as I have seen since the first reading, I think we need to adopt Amendment No 426 by Mr Vercamer.
ParlaMint-FR_2018-07-24-E1034.u508	All right!
ParlaMint-FR_2018-07-24-E1034.u509	I call Mr Sylvain Maillard to support Amendment No. 485.
ParlaMint-FR_2018-07-24-E1034.u510	You explained yesterday, Mr. Cherpion, that we were not listening enough to our oppositions, and Mr. Vercamer repeated it. However, we had adopted your amendment in committee, because it seemed intelligent to us – it shows in passing the importance of working in committee. You managed to convince us, but now you're saying you're wrong. That is quite acceptable, but it tempers somewhat the words you made here less than twenty-four hours ago. As the rapporteur has just explained, we have listened to you too, Mr Vercamer. There is indeed a real discussion to be conducted, among other things, on financing. The La République en marche group therefore proposes a very simple amendment, which tends to refer to a decree the procedure according to which the city doctor or a health professional of the city medicine may be asked to carry out the information and prevention visit when hiring an apprentice, in the event of a deficiency found in the occupational health service, after a period of two months. This amendment seems wise to us, knowing that we had already made the experimental measure when we reviewed it in committee. I would point out that our colleague Charlotte Lecocq will present in a few weeks a report which will enable us to take stock of health at work and its developments. In short, the adoption of this amendment, which I believe is balanced, would be a further step forward: it would make it possible to supplement in practice the measure which we voted in committee.
ParlaMint-FR_2018-07-24-E1034.u511	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u512	As mentioned above, this amendment rightly seeks to ensure that the concrete conditions for the operation of the experiment are specified by decree. These may be the conditions for financing the visit to the general practitioner, mentioned by Mr Vercamer, but also, more generally, other conditions for experimentation. It is quite common that the setting of all the procedures for implementing an experiment should be referred to the regulatory power. I preferred this amendment to point 427 by Mr Vercamer, because it is more general in scope. The opinion is therefore favourable.
ParlaMint-FR_2018-07-24-E1034.u513	What is the Government's opinion?
ParlaMint-FR_2018-07-24-E1034.u514	Favourable opinion.
ParlaMint-FR_2018-07-24-E1034.u515	Mr Cyrille Isaac-Sibille has the floor.
ParlaMint-FR_2018-07-24-E1034.u516	First of all, I would like to thank Mr Maillard for his amendment, which allows for an interesting step forward. The summary of the amendment, however, contains an indication that I do not understand well: what subtlety does it make you distinguish between the city doctor and the health care professional from the city medicine? Do you think of city nurses? It would be interesting if you specified.
ParlaMint-FR_2018-07-24-E1034.u517	Mr. Francis Vercamer has the floor.
ParlaMint-FR_2018-07-24-E1034.u518	I confess that I did not pay attention to this point. A city medical professional can be a city doctor but also a physiotherapist, which is very different, or a pharmacist. I note, therefore, that an occupational physician is replaced by a health professional who is not necessarily a physician. [[Laughs]] For my part, I have tabled Amendment No 427, which will be called in a moment. I do not understand why it is not the subject of a joint debate with Amendment No 485 since both are of the same content. In any event, I am relying on the decision of the sitting department and I will support Amendment No 485 without taking a shadow of it – 16 years ago I was a Member of Parliament and some colleagues from another group took my amendments to defend them under their name, so I am not close to one! I will therefore vote for Mr Maillard's amendment and I will even withdraw mine. I don't care as long as we're dealing with the problem! I am not in favour of asking a city medical professional to make the visit, but, as long as the majority makes this decision, I like as much as we are planning arrangements for the system to work. Otherwise, we would not move forward, which would be worse. I would have liked to hear from the minister how she plans to fund the measure. We must be enlightened on this point as we are going to vote for an amendment to give it full powers to take it. Who will pay: the apprentice, the company, the state and even the occupational medicine,...
ParlaMint-FR_2018-07-24-E1034.u519	Pensioners, while we're at it?
ParlaMint-FR_2018-07-24-E1034.u520	...who, although they pay him contributions, fails to organize this service? I would have liked the minister, since she is going to draft the order, to give us some information on this.
ParlaMint-FR_2018-07-24-E1034.u521	Mr Sylvain Maillard has the floor.
ParlaMint-FR_2018-07-24-E1034.u522	Let's go back to the field. What is the current reality? Many apprentices do not receive a medical check-up for information and prevention on hiring. In committee, we decided to carry out an experiment, trying to find a more flexible formula so that all apprentices could pass before a doctor or a healthcare professional. Here's the idea. We'll see if the experiment works and if it improves. If that is the case, we will generalize it. Otherwise, we will remain at the experimental level, but at least we will have tried to find a solution.
ParlaMint-FR_2018-07-24-E1034.u523	Mr. Francis Vercamer has the floor.
ParlaMint-FR_2018-07-24-E1034.u524	I met with representatives of occupational medicine, who told me that they had also met Charlotte Lecocq. They regard the preventive visit of apprentices as a priority. If they have to choose, apprentices and persons with disabilities receive them first. So we can tell what we want in the Chamber, but if we believe professionals, apprentices are given priority. This means that most of the time – although I cannot guarantee that there is no exception – they benefit from the information and prevention visit, which remains a priority for occupational physicians.
ParlaMint-FR_2018-07-24-E1034.u525	Mr Pierre Dharréville has the floor.
ParlaMint-FR_2018-07-24-E1034.u526	It is not just a question of creating a formal obligation to visit. However, it must be effective, that is, it must meet the requirements set for it, those which the legislator expects of it. If the priority given to apprentices was to be further strengthened, consideration could be given to how to do so. In this case, since we have a lot of debate about what is real and what is formal, I regret that with this proposal we remain in formalism. On the other hand, to be a bit stingy, the method of financing chosen so far by the Government has been the increase of the CSG, the widespread social contribution, for pensioners. I think the minister will answer on this point: will we continue with this momentum?
ParlaMint-FR_2018-07-24-E1034.u527	[[Smile]] I admit I didn't think about it!
ParlaMint-FR_2018-07-24-E1034.u528	Therefore, Mr Vercamer, do you withdraw Amendment No 427?
ParlaMint-FR_2018-07-24-E1034.u529	Yes, Mr. President.
ParlaMint-FR_2018-07-24-E1034.u530	I call Mr Cédric Roussel to support Amendment No. 103, as corrected.
ParlaMint-FR_2018-07-24-E1034.u531	Its purpose is to make certificates of professional qualification, the CQP, eligible for the apprenticeship contract. Last night, two arguments, on which I will come back, were put forward to oppose their eligibility. First of all, apprenticeship contracts are intended to be an initial training course and the CQP would not be in place because they would rather be part of continuing training. However, in particular professional sectors, such as sport, the presence of regulated professions and the lack of initial training recognised by the State give the CQP an initial training status. In the sports industry, 50,000 people hold a CQP which is, for half of them, the first professional diploma obtained. The CQP, often seen here as a first step in gaining access to further training, would have its full place in apprenticeship contracts. Secondly, it has been argued that the CQP are not recognized by the State because they are valid only within a single professional branch. Only inter-branch CQP registered in the NCP, the national register of professional qualifications, are valid in several branches, thus recognised by the State and eligible for the apprenticeship contract. However, in the field of sport, again, it is difficult to implement inter-branch PQCs. The CQP are, however, highly valued by employers as it attests to the precise skills that are essential for sports management. They also address specific employment needs, which are not or are only partially covered by state diplomas or professional qualifications. The proposed measure would therefore have a beneficial impact on employment. In addition, making the CQP eligible for the apprenticeship contract would strengthen the professionalisation of sports clubs and combat the precariousness of employment, which is in line with the Government's desire to promote the sports environment.
ParlaMint-FR_2018-07-24-E1034.u532	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u533	In accordance with the arguments I made yesterday, I maintain my unfavorable opinion. As the CQP is already eligible for the professionalisation contract, there is therefore no need to amend the legislation on this point.
ParlaMint-FR_2018-07-24-E1034.u534	Mrs Laurence Trastour-Isnart has the floor to support Amendment No. 290.
ParlaMint-FR_2018-07-24-E1034.u535	It is intended to clarify in the general provisions on apprenticeship that graduation is conditional, of course, not only on the success of examinations, but also on the completion of all periods in enterprises.
ParlaMint-FR_2018-07-24-E1034.u536	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u537	I admit I don't understand your proposal. It goes without saying that obtaining a diploma is conditional on the success of examinations and the completion of periods in the company. I therefore suggest that you withdraw the amendment, which I believe is fully satisfied with the law in force; If I don't, I'll give you an unfavorable opinion.
ParlaMint-FR_2018-07-24-E1034.u538	Mrs Fabre has the floor to support Amendment No. 450.
ParlaMint-FR_2018-07-24-E1034.u539	Editorial.
ParlaMint-FR_2018-07-24-E1034.u540	I call Mr Dharréville to support Amendment No. 247.
ParlaMint-FR_2018-07-24-E1034.u541	He's forbidden.
ParlaMint-FR_2018-07-24-E1034.u542	I have before me two identical amendments, Nos 5 and 87, to delete Article 8. I call Mr Dharréville to support Amendment No. 5.
ParlaMint-FR_2018-07-24-E1034.u543	By this amendment, we propose the deletion of Article 8, which has already been mentioned. Many of the measures contained in the report show a real weakening of the status of the apprentice: the possibility of concluding an apprenticeship contract would be extended up to twenty-nine years, compared with twenty-five today; the working time of minor apprentices would be increased, with the possibility to increase from 35 to 40 hours per week and to derogate from the duration of eight hours per day; the minimum duration of the contract would be reduced to six months, compared to twelve today; the contract could be concluded throughout the year. Above all, the article does not address at the root the current problems of learning, which are numerous – 28% of apprenticeship contracts are broken, which leads to many abandonments. The number of stalls is significant. Young apprentices find it difficult to find an employer. Finally, apprentices lack support either within or outside the company to answer all the questions that ask them. On the contrary, apprentices aspire to new rights. We regret that the Government's only move towards them is to raise their remuneration by 30 euros, which is not enough to offset the various measures I have just taken. The article follows the same logic as labour orders since it aims to ease the employment contract and reduce the protection of apprentices, whom their young age already places in a situation of fragility.
ParlaMint-FR_2018-07-24-E1034.u544	I call Mr Adrien Quatennens to support Amendment No. 87.
ParlaMint-FR_2018-07-24-E1034.u545	Let us all be united against unemployment! To this end, we believe that the reduction in working time offers real prospects. Article 8 further accentuates the deregulation of labour law, as if it were still needed. It leads to a marked deterioration in working conditions for apprentices by raising the age limit from 25 to 29 years. It introduces the possibility of working hours of up to 40 hours per week and eight hours per day. As a historical reminder, the eight-hour day was set up in April 1919 and the forty-hour work week was set up in June 1936. That is to say, what a leap backwards you propose us to realize! The article also aims to extend the daily working hours by two hours, which represents an obvious risk to the health of apprentices and contributes to the breakdown of the balance between working, rest and study time. These measures go back to the need for a better sharing of working time, which would guarantee the apprentice well-being at work and reduce youth unemployment. The increase in the age limit for apprenticeship seems to us to present in principle a serious confusion between apprenticeship and work. Indeed, the former, as stated in the Labour Code, contributes "to the educational objectives of the nation" and is intended exclusively for the youngest, with the exception of derogations for workers with disabilities. In addition, the extension of the age limit was introduced on an experimental basis in some regions as early as 2017. The experiment was to continue until December 2019, after which a report was to be submitted by the Government to Parliament in order to assess the relevance of a generalization throughout the national territory. Without waiting for the results of this experiment, the Government intends to generalize it. He thus bypassed Parliament, to which he had to submit a report. In the absence of a sufficient decline, it seems impossible to accurately understand the effects of increasing the age limit on reducing unemployment and improving the apprenticeship system. In view of all the setbacks in the article, we propose its deletion.
ParlaMint-FR_2018-07-24-E1034.u546	What is the committee's opinion on these two deletion amendments?
ParlaMint-FR_2018-07-24-E1034.u547	The committee has rejected this amendment because, in our view, Article 8 allows considerable progress to be made in the development of learning. As you have indicated, the maximum age for entry into apprenticeship is raised – from twenty-six to twenty-nine years – which will allow for the integration of more varied pathways, which are a reality in the initial training of young people. The possibility of entering into contracts throughout the year will provide more flexibility and opportunities for young people to find a host business, and vice versa. Further rules are also in place for the learner, and a simplified and flexible legal regime is in place. In my view, all these measures will be used to develop learning, to combat drop-out and to deal with the difficulties young people face in finding an employer. The opinion is therefore unfavourable.
ParlaMint-FR_2018-07-24-E1034.u548	What is the Government's opinion?
ParlaMint-FR_2018-07-24-E1034.u549	Same opinion.
ParlaMint-FR_2018-07-24-E1034.u550	Mr Christophe Naegelen has the floor.
ParlaMint-FR_2018-07-24-E1034.u551	I had tabled an amendment that went back to the amendments under discussion because it was intended to remove the age limit to benefit from alternation. This amendment has been declared inadmissible, which I regret. Today, studies are going on longer and longer. Some people, at thirty, thirty-five or forty, decide to change their lives, to train in another sector of activity and feel the need to learn. They should have the right to benefit from an apprenticeship contract, regardless of their age. If we raise the maximum age of entry into the apprenticeship, from twenty-six to twenty-nine years, we should be able to increase to thirty-five years or more. Today, we continue to train at any age of life, and the apprenticeship contract contributes to it.
ParlaMint-FR_2018-07-24-E1034.u552	Mr Pierre Dharréville has the floor.
ParlaMint-FR_2018-07-24-E1034.u553	[[Exclaims on the banks of the LaREM Group]] First, learning is presented to us as a magical and unique response to all current problems.
ParlaMint-FR_2018-07-24-E1034.u554	No!
ParlaMint-FR_2018-07-24-E1034.u555	We have a divergence on this subject. Then, part of your answer is to deregulate, deregulate, once again...
ParlaMint-FR_2018-07-24-E1034.u556	That's right!
ParlaMint-FR_2018-07-24-E1034.u557	... to lower the level of rights, in this case for apprentices, for young people in our country. You will therefore understand that we are standing up against these provisions, because we believe that we cannot sacrifice everything to the objective of developing learning. In this case, you are sacrificing the rights of young people, which we consider extremely regrettable. A few days ago, the newspaper Les Échos reported – I would not like the figures you will announce next year to be just an aggregate of a number of trends – an increase of 5.6%, in 2016, in the number of apprenticeship contracts concluded with apprentices in baccalaureate training + 2 or more in companies with ten or more employees. This represents about 15,000 additional apprenticeship contracts. However, we note that young people still face difficulties finding employers, and we need to address this issue. In addition, there is probably a need to better support and support young people and SMEs who wish to train and have the capacity to do so. But this should not be done in a way that is disconnected from the requirements of initial training, education and apprenticeship in its present form.
ParlaMint-FR_2018-07-24-E1034.u558	Mr Gérard Cherpion has the floor.
ParlaMint-FR_2018-07-24-E1034.u559	The transition from twenty-six to twenty-nine years had been experienced in the regions. The Greater East region, of which I was one of the vice-presidents, responsible for this area, had done so. In fact, at the time, I had undertaken a parliamentary initiative in this direction. I think that is a solution and of real interest. Why? Some young people, today, especially at the level of baccalaureate + 2, are in failure; their academic background offers them no solution. Many of them then turn to learning, in occupations that they had never thought of, as I was able to see in the field. Young people, who have been told, for example, "you will be a doctor, my son," will never achieve this goal, not because they are bad, but because there are competitions, selection systems. I am thinking of a young man who has moved on to a plastic industry BTS and who, tomorrow, will be an engineer by the way of learning, because he has the will and the ability. I find this opportunity for a young person to return to a career path very interesting, which will allow him to obtain an important degree and give him a place in society. I will also mention the case of a young person who will complete his career in the CFA – center of training apprentices – papermaker of the Vosges as a paper engineer, for the same reasons and practically at the end of the same course. Opening up the opportunity for these young people to find their way through learning, because they may have started their reorientation late, is a good answer.
ParlaMint-FR_2018-07-24-E1034.u560	Mrs Laurence Trastour-Isnart has the floor to support Amendment No. 274.
ParlaMint-FR_2018-07-24-E1034.u561	The aim of this amendment is to extend the scope of Article 8 to all apprentices, including those in the agricultural sector.
ParlaMint-FR_2018-07-24-E1034.u562	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u563	The committee has rejected this amendment because we have made the legal choice to subject the sectors concerned to regulatory power. This is already the case for other provisions, such as night work. This provides more flexibility to adapt the scope of these provisions. The opinion is therefore unfavourable.
ParlaMint-FR_2018-07-24-E1034.u564	I call Mrs Bareigts to support Amendment No. 515.
ParlaMint-FR_2018-07-24-E1034.u565	By this amendment, we call for the deletion of Article 8 paragraph 30. Under this provision, you increase the maximum weekly working hours of young workers, i.e. underage workers, from 35 to 40 hours. The maximum daily duration will remain at eight hours, but for certain activities, the list of which will be fixed by decree, and when the collective organisation so justifies, this duration may be increased up to two hours a day, after information from the labour inspector and the occupational doctor – we have previously seen the difficulties and questions concerning occupational medicine. In all cases, compensation will be made only by granting compensatory rest. As for the prud'homale procedure in the event of a break, it disappears from the landscape. The Council of State has already corrected the copy a little, since it has limited the possibility of granting derogations because of the imperatives related to the collective organization of work, which you were considering defining by branch, to the activities which justify it, designated by decree in the Council of State. With these provisions, you are satisfied with old employer claims, while some relaxations have already been granted. You are undermining the special protection enjoyed by the apprentice during his period of theoretical and practical training. For all these reasons, we propose the deletion of this paragraph.
ParlaMint-FR_2018-07-24-E1034.u566	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u567	These possibilities have already been granted, but through administrative channels. The challenge is precisely to eliminate administrative recourse whenever there is a need for relaxation. Simplification is expected in many sectors of activity, in particular to enable minor apprentices to train in companies in real working conditions, as close as possible to what their professional realities will be. In addition, this was a measure advocated by the Brunet report, following the consultations initiated. That is why the committee has rejected your amendment.
ParlaMint-FR_2018-07-24-E1034.u568	I call Mr Adrien Quatennens to support Amendment No. 88.
ParlaMint-FR_2018-07-24-E1034.u569	The Government and its majority emphasize the need to make apprentice status more attractive. This status is governed by the Labour Code, which has already been severely attacked, particularly at the beginning of the quinquennium. However, apprentices are not employees like others.
ParlaMint-FR_2018-07-24-E1034.u570	But they don't work full-time!
ParlaMint-FR_2018-07-24-E1034.u571	They combine their professional activity with qualifying training. Halfway between the daily student and the wage earner, apprentices are often forced to take a double day to ensure that they acquire practical know-how and theoretical knowledge in order to obtain their diploma. Beneficiary by a remuneration which cannot exceed 80% of the SMIC, whereas they sometimes take high-qualification courses – which in some cases offer higher wages than the SMIC from the beginning of the career – the apprentices do not enjoy any time-compensation for this training requirement and this low remuneration. It would therefore be normal for them to be granted additional time off with pay, not for pleasure, but to enable them to prepare their diploma at the best possible level without being overworked. The introduction of a sixth week of paid leave would compensate for their unfavourable conditions vis-à-vis the employees of the company and their colleagues in initial training, who have all the necessary time, in particular for examinations. This measure is therefore not a coquetry. I have also had the opportunity to defend on several occasions amendments aimed at increasing the remuneration of apprentices; Each time, they have been refused, especially by the majority, who visibly accept that workers in our country continue to be paid below the poverty line. I see you smiling, but that's a real question. You agree that apprentices are employees, but not employees like others because they are preparing a diploma. There is therefore every reason to believe that granting them additional time would not be exaggerated, but rather necessary.
ParlaMint-FR_2018-07-24-E1034.u572	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u573	He's unfavorable. In general, the more we create derogatory and binding arrangements that will put pressure on companies, the less they will recruit apprentices. That's not what's wanted here.
ParlaMint-FR_2018-07-24-E1034.u574	What is the Government's opinion?
ParlaMint-FR_2018-07-24-E1034.u575	Unfavorable.
ParlaMint-FR_2018-07-24-E1034.u576	Mr Adrien Quatennens has the floor.
ParlaMint-FR_2018-07-24-E1034.u577	I do not understand your answer, Madam rapporteur, because I understand that your wish is to make learning a path of excellence that makes young people want to engage in learning. In your answer, however, you are speaking only to companies, considering that derogations would make it more difficult for them to do so. [[Claims on several banks of the LaREM Group]] Let us agree that the apprentice is first and foremost preparing for a diploma. See what it's like! I'm not going to talk about it every time, but I've already told you that I've been directly confronted with it. I know what it takes to have, after the day of work, to study his classes, to prepare a diploma in addition.
ParlaMint-FR_2018-07-24-E1034.u578	So do we!
ParlaMint-FR_2018-07-24-E1034.u579	[[Protests on the benches of the LaREM group]] I didn't say you didn't know! Stop the caricatures, it's unbearable! I'm serious! Take the floor and debate, but stop always looking at us as if we were exaggerating: Ah! They offer a sixth week of paid leave, it's normal, it's La France insoumée! No, listen to us reasonably. Let us accept our disagreements, but stop adopting this unpleasant stance. I am explaining to you that some apprentices, who really want to do well, need time, because what they do is particularly difficult. Be aware that they pass the same degree as some of their colleagues who do not have this time in business, and have every opportunity, especially during exams, to prepare for their degree. I assure you, this makes things more complicated. It's not because you didn't experience it that you can't talk about it, I agree, but be aware that it's more complex. The proposed measure is therefore not excessive; On the contrary, it is a guarantee of rebalancing, which will allow them to be ready to graduate.
ParlaMint-FR_2018-07-24-E1034.u580	Mrs Fabre has the floor to support Amendment No. 452.
ParlaMint-FR_2018-07-24-E1034.u581	It's editorial.
ParlaMint-FR_2018-07-24-E1034.u582	The Minister has the floor to support Amendment No. 371.
ParlaMint-FR_2018-07-24-E1034.u583	The purpose of this amendment is to introduce, for the beneficiary of a mobility apprenticeship contract which does not enjoy the status of an employee or assimilated in the host State, maternity risk insurance, which was not mentioned in the current version of the draft law. I think it's important to do that. The same amendment also clarifies the social security scheme applicable to an employee on an apprenticeship contract in mobility outside the European Union. This provision is made necessary by the enlargement of the overseas countries and territories in favour of ocean basins. The aim of this amendment is to ensure that, outside the European Union, the beneficiary of a mobility contract can have equivalent social security coverage, either because the provisions of the international conventions between France and the host State provide for it or through membership in voluntary insurance. The aim is to provide social security coverage of the same quality.
ParlaMint-FR_2018-07-24-E1034.u584	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u585	Favourable.
ParlaMint-FR_2018-07-24-E1034.u586	Mrs Ericka Bareigts has the floor.
ParlaMint-FR_2018-07-24-E1034.u587	This is a very good measure, which complements what we want to do for apprentices in the ocean area. I wanted to say it and thank you for it.
ParlaMint-FR_2018-07-24-E1034.u588	All right!
ParlaMint-FR_2018-07-24-E1034.u589	I call Mr Vercamer to support Amendment No. 430.
ParlaMint-FR_2018-07-24-E1034.u590	The aim of this amendment is to develop learning in the voluntary sector through voluntary learning teachers. If we want to support learning, we must not forget the many associative structures of the social and solidarity economy, which could open up to learning, provided, of course, that the volunteer acting as master of learning has all the necessary qualifications and skills.
ParlaMint-FR_2018-07-24-E1034.u591	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u592	We have already discussed it extensively in committee. For the same reasons as then, I express an unfavorable opinion.
ParlaMint-FR_2018-07-24-E1034.u593	I have before me two amendments, Nos 89 and 42, which may be submitted to a joint debate. Mr Jean-Hugues Ratenon has the floor to support Amendment No. 89.
ParlaMint-FR_2018-07-24-E1034.u594	We all agree here that every job deserves a decent wage, which must be adapted to qualifications. We also all agree that so many people will not survive below the poverty line and that we will do our utmost to ensure that they have incomes above the poverty line. However, the salary of apprentices under the age of 21 years does not exceed 65% of the SMIC, or 974 euros in 2018, so that these young people live below the poverty line. In addition, these remunerations do not take into account the qualifications covered by the apprenticeship contract. This situation breaks with two essential principles of good paid work: an income proportionate to qualifications and a standard of living for a dignified living. If this bill is intended to improve learning, it must improve the remuneration of apprentices. This will have an impact on the quality of learning in our country. The financial advantage of hiring a young person will be smaller, and the seriousness of the learning relationship will only be greater. We want to introduce the concept of proportionate income, in order to stimulate learning and improve the quality of life of our young people.
ParlaMint-FR_2018-07-24-E1034.u595	I call Mr Dharréville to support Amendment No. 42.
ParlaMint-FR_2018-07-24-E1034.u596	The aim of this amendment is to raise the salary of apprentices to 80% of the SMIC and thus the apprenticeship itself. The pay of apprentices in vocational training is a problem, which echoes that of the precariousness of young people in training. The average remuneration in 2014 was EUR 869 in the private sector, but it was EUR 504 for apprentices under 18 years of age and EUR 1127 for apprentices under 21 years of age. We must respond to the need to upgrade the work of young people in training, while re-evaluating the path of vocational training. This upgrading seems essential and will be an opportunity for the various actors concerned to show the importance they attach to learning. Vocational training deserves it. We have decided to put forward this proposal because we believe it is our responsibility to support these young people too often forgotten. This amendment will provide a clear framework that will increase the attractiveness of the learning path for young people. Vocational training will no longer be underestimated but will represent the path towards a serene professional future. In order to do so, we consider it essential to value the work of young apprentices by means of wages commensurate with the work carried out.
ParlaMint-FR_2018-07-24-E1034.u597	What is the committee's opinion on these two amendments?
