ParlaMint-NO_1999-12-07-2.ana.ud1797e15	The representative, Brother Yngve Rahm, who has been licensed, has again taken the seat.
ParlaMint-NO_1999-12-07-2.ana.ud1797e648	I am in the somewhat strange situation that I am the only one here in the Chamber today who supports the original attitude of the Council of State towards the Storting, and it is certainly nice for the Council of State to have some friends, if not among the parties he himself represents. But it is also becoming increasingly unclear what the Council of State actually means; whether he believes what he initially presented to the Stortinget. What has been very unusual about this case – which is basically the credit notification, an annual notice to Stortinget – is that a bid from a Swedish-Finnish bank at a bank that was initially not for sale has brought about the major structural changes that we are now facing. It has turned all the way down on what Stortinget said one year ago that it wanted to be structured in the Norwegian banking market. And if you think about just a few years back, you'll see that the long-term, so-called state ownership has completely changed character. Some years ago, it was important to have three business banking environments in Norway. It was even important to have one outside Oslo, which was then Focus Bank in Trondheim. Then Focus Bank was privatized, the state sold its shares, and Focus, which was very buying-in, was eventually bought up by the Danish Bank. So now we've got a head office outside Oslo, and that head office is in Copenhagen, with the result that all of the loans over 20 million. kr, which is now approved by Focus Bank, must be approved in Copenhagen. For farming facilities and storage facilities and industrial installations along the entire Norwegian coast, this means that applications for loans in excess of 20 mills. kr must be sent to Copenhagen for approval. Two years ago, it was important that we had two business banking environments in Norway, the Kreditkassen and DnB. They no longer cared that the focus was not there, but it was an important point for the competition, it was said, in the Norwegian banking market that we had two players. Now it's not so terribly important anymore either, now it's really important that we have one, if you're going to think that there's something long-term in that decision the Stortinget is going to do later today. I think such a lack of long-termity for the financial industry is a significant handicap. It must be a point to manage state ownership in the long term. Now I don't think the structure has been laid for the banking industry or the financial industry in Norway for many years to come, but at the same time a bid on a random bank can't completely change the structure. Storing and government and other authorities need to have a little bit more ice in their stomachs and a little bit more willy about what they actually own than getting blown over the end as soon as a small bank manager blows. SV does not want the State to sell its bank shares now. For several reasons, we want to think carefully before going to such a step. Let me mention some of them. The first is competition in banking. We've seen in the last few years that banks have a growth psyche, you want to be big at any price without necessarily leading to better relationships for the usual consumer and banker. All statistics show that there are the largest units that also have the highest fees and the most expensive services, so for a long time most of us, who do not need master loans or are business-driven, there will be more than enough without them. Here ownership is important in order to maintain control and also to maintain competition. And I have to say that I am very skeptical of the thoughts that you are now making of a dominant Norwegian financial institution, which in this way in many important areas of the financial industry will be totally dominant, not least in life insurance. It is also obvious that the concession policy pursued by the authorities is not sufficient, so that the concession policy too will fall as soon as any market operator or small bank manager comes with something. The second reason why we don't want to sell the state's bank shares now is the ambitions to have with Norwegian banks, and if it's obvious that Norwegian banks need to expand and become as large as many other banks. It is well possible that we need internationally oriented banks – perhaps we do – but the question is whether Norway is a small nation, also a small nation in international financial context, should have the ambition to have banks that are significant in the European context. I am very uncertain whether that is the role of the Norwegian financial industry. That bank managers and insurance managers like to see that we have it, I don't doubt for a moment, but we have the opportunity through ownership to say that maybe that's not the most reasonable thing. Perhaps you should try to get your living in such a way that it is Norwegian companies and Norwegian consumers that are the main concerns of Norwegian banks. The third reason why we don't want to sell now is the uncertainty created around the head office function and the development possibilities that the bank has in the country to serve. The banking industry creates significant ring-effects for society around it, not only in the form of loans and credits, but also in the purchase of services and by developing skills. We have seen this very well in connection with the major changes that are taking place in the banking industry now, and not least in relation to the Internet bank, which says that you can sit at home and do all of your banking services on the PC. This is probably one of the biggest growth industries in the banking industry related to the ordinary consumer, which we've only seen so far the beginning of. The point is that if you don't have the head office function and the glory to come, a lot of the skills will be built abroad. It will be very unfortunate for the entire Norwegian business. Nor do we believe that the Norwegian banking industry should be static in this way. That means that we have also given our consent to what is stated in the credit statement that we should open up to changes in the ownership control rule. The fourth point is that we believe that it is not important to sell the state’s bank shares now because the state is not in a liquidity crisis, and that this has been – and is – a sensible money placement for the state. Had the situation been such that the Norwegian state was bankrupt, and thus had to realise some of its values in order to invest in other important sectors, there would of course have been a cause for it. But the Norwegian state is not in such a situation. On the contrary, the Norwegian state is rich. We don't need that money. In the event of a sale, the money will go into the oil fund. This will mean that we use state influence in ownership of banks and sell ourselves out there to place the money in an oil fund on foreign stock exchanges, where we are not going to have any influence. In addition, the bank shares have also been a sensible money placement. It gives an annual return to the state, which is also not to be despised by the Storting. The fifth reason is that SV is concerned with the signal effect that it gives that the state is willing to sell immediately. That effect is probably also one of the most serious, because it means that it is possible for market players, not even significant market players, to blow up the entire Norwegian structural policy discussion and decision-making at the end just to make a bid. In its ultimate consequence, it means that no international actors need to take the Norwegian Storing and the Norwegian Government seriously. If you put enough money on the table, you're willing to sell for a price. We've now seen that in this case. But there may be many other businesses in which the country also owns. I very much disagree with what has been said by several speakers here, that the state that owns has not contributed to the rational development of the financial industry. On the contrary, I believe that the state has contributed to the fact that there has been some dampening, and that this has not resulted in the major changes that we have seen in many other countries. Some probably use the stock exchange value for success, so there's no reason to say that the Norwegian banks have actually also been a success after the state came in. It also worries me when we see that it should be possible for a small bank like MeritaNordbanken to blow this over the end. After today's discussion and decision, we may be left with a desire to build up a large financial unit, which will be located in Norway, but with state capital in the share capital. It worries me very much when I see how easy it is to get the opportunity to buy banks that are not for sale. How will it go with the larger units, which in international terms is still a small deposit, if a larger bank – choose an American, select a German, select an English, choose a French – come and say: This was an interesting bank, we'd like to sniff a little. So what the Biggest thing contributes to, by what we're doing today, is that the decisions have no long-term outlook. It's not that they should have long-term into eternity, but there must be some degree of predictability and long-termity. If we are left with a state holding in only one financial institution, I fear that in a given situation of collapse and government, it will be opportune to say, "Well, it has to go, too." Then we're in the situation that we don't have state commercial banks with head offices in Norway. It doesn't have to go like this. I sincerely hope that this is not going to happen, but it is a nearby scenario when you see how the development of the Norwegian financial and banking industry has been over the last year. I think it is important to perform that function in Norway. All of this points in the direction that we should have thought better than what we've done. SV has a proposal that we should be informed about long-term challenges for Norwegian banking, precisely because international competition affects us. We do not want the Norwegian banking and financial industry to be static, but at the same time we want the state ownership to be the buffer it is in terms of long-term and predictability.
ParlaMint-NO_1999-12-07-2.ana.ud1797e687	Perhaps the representative shall address the proposal referred to therein?
ParlaMint-NO_1999-12-07-2.ana.ud1797e690	It's with pleasure I'm addressing the proposal.
ParlaMint-NO_1999-12-07-2.ana.ud1797e695	Then Øystein Djupedal has taken up the proposal he referred to.
ParlaMint-NO_1999-12-07-2.ana.ud1797e698	Globalisation in the financial industry presents us with new, big and different challenges. International capital and the global economy are now threatening to flush across their borders and tear Norwegian financial institutions away, so that money spending Norway risks being left with only branches and miss out on the cluster or cluster effects created by the environment around Norway-based activities. The central parties have therefore joined forces with the Workers' Party in order to ensure long-term national ownership of the financial industry. Therefore, the Left will retain one third of state ownership in one strong Norwegian financial unit. Therefore, the Left wants the State to pool its interests in one financial institution. The comments of the Centre Parties and the Workers' Party are an attempt to set targets for what politicians can and should influence, without going too far in telling the industry's people how to do the job. I consider the joint comments as an attempt to limit a state responsibility for the interests of the community to the fine balance point where private ownership provides an efficient market with good use of resources. This has Left's experience with this whole hundred years. That's how it started, and it fits well to end that way. Left capitalism is a governance compromise where politicians respect democratic and ethical values and where the market provides efficiency – or to say so with a writer in the newspaper on 1 December: ‘Only a strong and active country in an open, market-based economy operates’.» What writer was that? Well, it was Erik Solheim of SV, the party where only the first letter is left by socialism. The Government of the Left agreed this weekend to the agreement between the Centre and the Workers' Party. We have always been strong spokespersons in order for public ownership to be justified on the basis of policy objectives, objectives that cannot be expected to be met by purely commercial interests. Such considerations are particularly evident in the management of national resources and in the control of natural monopolies, even unnatural monopolies for that matter. I will come back to this fight against monopoly formations. Furthermore, the Left is critical that the State sits on all sides of the same table – as owner, as concessionaire and as verifier. It may be a democratic problem when the State owns and carries on normal business activities. Through ownership, the state can be linked to particular industrial interests, too strong a concentration of power can be created, and the ability to think can be weakened altogether. Therefore, state ownership always requires a special justification, as is now the case in order to ensure a Norwegian financial industry. Just as little as the Left accepts raw capitalism, we accept just as little the superpowerary state. Too much of one means political intervention, from the left's point of view. When raw capitalism threatens the interests of the community, the Left will compensate with more political direction – and vice versa. As a concessionaire, the State shall pursue some policy objectives, which are mentioned in the comments of the Centre Parties and the Workers' Party. First of all, we want to ensure the soundness of depositors and borrowers. We're using the Credit Authority for this. We want to ensure competition, to the delight of ordinary consumers, depositors like borrowers, and for business, small businesses and the large groups. I'll also get back to it. We want to ensure accessibility and a good offer to all of Norway, to all regions – in short, take care of the interests of District Norway. As the rapporteur for the merger DnB/Postbanken, I believe that we did so in that operation. That merger was only SV who opposed it. These policy objectives are the majority in this Chamber. So that's just reason for enthusiasm from my side. I was pleased that the central parties and the Workers' Party apparently agreed on the big lines, and that we have kept away from the temptations to tell the actors who will merge with who. It is up to industry players to decide for themselves. But what worries me, and the left, is what lies lurking outside or behind and partly within these seemingly clear objectives. We are concerned that some people are so strong in their defense of the national that they tip over into nationalism. When we in the Left agree to a strong Norwegian financial unit, it doesn't necessarily mean a big unit. There is no historical evidence that ‘large’ means the same as good and competitive in the Norwegian financial world. What we in the Left fear, and what we intend to fight, as we have done throughout history, are power concentrations and monopolies. And we are deeply concerned about the attempts to exploit the national responsibility that lies in the agreement, to create power concentrations in the Norwegian capital market, power concentrations that are contrary to the political objectives I have set out, and for which there is a majority. Therefore, the Left has clearly stated from all sides that we are opposed to a merger between the DnB and the Bank of Credit. I must confess that I am particularly concerned about what the Workers' Party has in mind with its more or less comprehensible signals. When the Head of Credit Authority suggests that supervision is not likely to be opposed, for example: a merger between the DnB and the Bank of Credit is to the extent justified – if you think only of soundness, which is his responsibility. But the idea of such a concentration of power is not just irresponsible for democratic reasons; it is also contrary to all the political objectives the majority has agreed on. Everyone will suffer harm – ordinary consumers, business customers, employees, districts, even cities. That industry analysts greet such a merger with joy is also understandable. They look at the rationalization possibilities; that's essentially the number of people who become redundant. The analysts believe that this is an advantage for the shareholders, which is also, in isolation, correct, but these considerations must not go beyond the overall political objectives we have set ourselves in this communication. That is why I am also concerned about how the Bank Investment Fund manages the mission it is given to investigate how the State should act to meet the objectives we set ourselves in this room. In this case, we, the Norwegian Storing, must not primarily be concerned with maximizing the value of our ownership in the two Norwegian major banks in the short term. The Norwegian aggregate should be primarily concerned with safeguarding the interests of the Community. The wholeness and the long-term development of the Norwegian financial industry is our responsibility. This should be noted by the investigators of the Bank Investment Fund.
ParlaMint-NO_1999-12-07-2.ana.ud1797e745	It's going to be line change.
ParlaMint-NO_1999-12-07-2.ana.ud1797e748	It is interesting to hear the representative Johansen first say that he is happy that the Storting does not go into what concrete solutions to be the result of this, and then use his entire article to tell us what solutions he does not want. I record that the National Board meeting of the Left has said no to a merger of the DnB and the Bank of Credit. I also register that the government invited Stortinget to say no to a merger of DnB and the Kreditkassen. However, I also note that the centre and the Workers' Party do not agree with that conclusion, but on the contrary we believe that the structural policy guidelines should not exclude the merger of the two largest commercial banks. Then we can read in the Newspaper from yesterday, where Terje Johansen disagrees with the big crowd, which will keep the possibilities for such a merger open: ‘I would like to reserve myself against the comment that a merger of DnB and the Credit Fund should not be excluded’, says Left’s fiscal spokesman, Terje Johansen. Further: "This comment has been made without my knowledge," he says. Johansen has been away from Stortinget for the past few weeks because of iceberg problems.’ I have all the sympathy for Johansen for the Ishia problems, but it can't be that because Terje Johansen is away from Stortinget for two weeks, the agreements and comments made by the Left in relation to the credit notification are no longer valid. So my question to Terje Johansen is, is it that he still believes that the conclusion is that DnB and the credit fund cannot be merged, that it is excluded? And where is this reservation then expressed by the representative Johansen?
ParlaMint-NO_1999-12-07-2.ana.ud1797e767	Terje Johansen's reservation is expressed from this pulpit, and I repeat what I said in my post, that a merger between DnB and the Kreditskassen is contrary to all the political objectives we were together about in the notes. I'd like to repeat them, so that it's very radiantly clear why: First, we don't want this kind of concentration of power.Second, we don't want this for district purposes.Third, we don't want it for competition reasons, i.e. Fourth, we do not want it for the sake of employees, because it is clear that this means a large-scale rationalisation of jobs. That is the view of the Left in this matter. And then I'm shaved enough -- everyone should understand in the situation I'm in -- to admit that this incursion is due to my absence.
ParlaMint-NO_1999-12-07-2.ana.ud1797e788	It is possible that I did not understand everything that was said, but first the representative Johansen introduced that the government of the left had given its support to this comment, and now I understood that Terje Johansen took a distance from it because he had been gone. But there's no problem for us in this matter what Terje Johansen thinks, because there's a broad majority that has gone into these comments, which I expect all the centers join. But I now felt that the representative Terje Johansen was running concession management here. What we have said in this note is that the guidelines should not exclude constellations or mergers, but a concession management is the government that should do in relation to the concession management guidelines. When it comes to soundness, competition and all these aspects, it is quite normal for one to obtain assessments from the Competition Authority, the Credit Authority and consumer organisations. So if there's someone who's tipping over here and running concession management from this pulpit, it has to be Left's representative. I want to ask what makes him nervous when it comes to the Workers' Party's comments. We don't have any comments here that we're not in the middle of when it's both direction lines and concessional management.
ParlaMint-NO_1999-12-07-2.ana.ud1797e795	Let me say it this way: the government governance and ownership in this context involves, is a restriction of the cadastral parcel within which private market interests are allowed to move freely, and we have then shut down some fence posts to keep DnB and the credit box apart, in the left. The position of the left does not have to be the big problem for this hall. Rather on the contrary, we have – if not as the only – at least made clear what we mean. What I think is the problem for this room, is: what does the Workers' Party really want? Frøiland doesn't understand the Left. I have great problems understanding in which direction the Workers' Party will go. That's the biggest problem for this hall, I think.
ParlaMint-NO_1999-12-07-2.ana.ud1797e800	Johansen is quite right that there is no doubt about what the Left believes in this case, because it says in the setting on page 13. It states that the majority – including the Left – believes that ‘the structural policy guidelines should not exclude the merger of the two largest commercial banks’. That's what the Left believes. Then it's probably true that the representative Johansen is standing here on the pulpit and certainly means something quite different than what is in this majority remark from the Left Party, the Christian People's Party, the Centre Party and the Workers' Party. Now it's not that serious in itself – I'm going to give the representative Johansen the right idea that it might not be so interesting what the representative Johansen thinks. What's interesting is that there's a majority comment here that clearly says that the fence posts that Terje Johansen is talking about should not be put in such a way that a merger of DnB and the credit box is excluded. So we'll see what happens after this credit notification is processed, and what happens to the actors, if it comes, for example. a bid on the credit fund from DnB. Then it has to be treated. Terje Johansen has now gone a long way in dealing with this matter already here, he has been involved in district policy, on the employees, on the competitive situation, etc., so the concession treatment is in full swing here – probably not from the Left Party, but from the representative Johansen. My question to the representative Johansen is whether he is finished with this matter, or whether the Left Party is done with it, because in today's Business Friday, December 3rd, the Left Spokesman says that he: ‘requires that the government interprets the credit notification as a whole. It must be included in the government if that is what Restad says’. What Restad has said is that he does not intend to add up any guidelines that reject a merger of the DnB and the Bank of Credit. If the Minister of Finance is to follow up on the rise position as it is written by the Left Party, the Left Party will take a rematch in the Government, Johansen is to be understood correctly in today's Business. It would have been very nice if Johansen could find out a little about it from Stortingen's pulpit.
ParlaMint-NO_1999-12-07-2.ana.ud1797e812	The observations of the majority set out a number of policy objectives while stressing that a merger or merger of the DnB and the Credit Fund aimed only at rationalisation gains is not desirable or topical. I find it hard to understand that the problem here is the opinion of the Left. I have not only made clear from this pulpit what the Left believes, I have also referred to what the Government of the Left has said on the same matter. We are the only party that has dealt with this matter so thoroughly. I repeat that what is the problem for the Norwegian Storing is to know what the Workers' Party wants. There's a lot of talk about state ownership, a lot of talk about government governance, but you rule out absolutely nothing. The left does not want all the fences to be demolished, and we have set up one fence. I expect the government, if they want anything other than what they originally wrote, to take it up in the government.
ParlaMint-NO_1999-12-07-2.ana.ud1797e817	So the line change is over.
ParlaMint-NO_1999-12-07-2.ana.ud1797e820	The challenge facing Stortinget is to combine a government ownership policy for the financial industry, which takes into account both the dependence of Norway on foreign capital and markets, and at the same time takes care of our need for a significant part of the Norwegian financial system on Norwegian hands. Norway is completely dependent on foreign capital and on being a participant in the global economy. Therefore, we must not pursue a ownership policy that scares away foreign capital. At the same time, we need to ensure that we have a heavy Norwegian financial oath that has its head office in Norway. Important strategic decisions will normally be related to the head office. The proximity between the management functions of the bank and Norwegian customer relationships will be of great importance for individuals, and not least small and medium-sized enterprises, which have little international financial markets as a real alternative. For business customers, Norwegian head offices are particularly important in economic downtimes, as we know that restrictions on lending have to be implemented. The Workers' Party's view is that the country's role in the financial industry must be primarily to safeguard national ownership. In order to cope with this, we believe it is necessary for the State to pool its interests in one financial institution, that the State holds at least 1/3 of its shares and that the State acts as an active owner, so that it does not interfere with, but favours, the financial industry with which it owns. The Labour Party believes that it is necessary to create one strong Norwegian-led entity that does not blow away in the sheer winds of globalisation. On the contrary, it must be able to go abroad. This applies to banks as to companies that they need to expand to secure their business at home. In the Nordic region, the largest banks and insurance companies have moved from defining their own home country to including the Nordic countries as their domestic market. Norwegian banks must also be able to do so. Without action by the state, the Norwegian financial environment may be confused. Therefore, we believe it is wrong to sell state shares in the banks before we have one heavy Norwegian-owned institution in place. The Minister of Finance has said that this will take time. It must then be remembered that there are many market players who have a clear understanding of what they want. Therefore, the Minister of Finance should not spend much time setting up a forward-looking solution. I would like to comment on the position of the Right and the Progressive Party. It bears the mark of the old state terrors of these parties. Therefore, they also handle the interests of the State in an odd way. The right-hand side of the show said yes to the bid from MeritaNordbank about the same minute as it was presented. Which private owner had acted that way? If you are going to sell something, you should at least make sure that the sales price is the highest possible, and do not jump on the first and best bid you get. Secondly, you should consider the effect of a sale on other businesses where you have holdings. The goal of the Right Party and the Advance Party is obviously to get rid of the country's ownership, cost what it will cost. Therefore, they immediately said yes to the offer from MeritaNordbanken without having to assess the price, and without considering what effect this would have on the Norwegian Bank, where the State is the main owner. This is not the way to manage Community ownership. I also think it is remarkable that these parties have much greater fear of state than large parts of the private business now has. Many business people see the need for a partnership between public and private capital to meet the challenges facing Norway in the global economy. Norway is so lucky that the state has capital. Why should it not be used to safeguard Norwegian interests? I am therefore pleased that there is a large majority in the Storting that will do so, including in the financial industry.
ParlaMint-NO_1999-12-07-2.ana.ud1797e837	The government promoted 29 October this year Credit Notice 1998, St.meld. No 11 for 1999-2000. The credit notification is now to a greater extent than in the past a document dealing with relevant issues on the financial market. As in the last year's communication, the Government is also discussing this year the guidelines for structural policy in the financial market. The Government considers that the guidelines drawn up in the Credit Communication 1997 and supported by a large majority in the autumn of 1998 during the deliberations provide a good basis for policy action in the future. However, the Government proposes some changes to the guidelines to facilitate the further development of a competitive Norwegian financial industry. Concession policy will continue to place high emphasis on competitiveness and soundness. Furthermore, there will be emphasis on the existence of solid and competitive institutions and groupings with regional anchors in this country. I would like to stress that the Government attaches great importance to the fact that the exercise of ownership of the banks is clearly separate from the State's role as regulator and concession authority. This has been ensured through the design of the legal framework for both the Credit Authority and the Staten Bankvejensfund. That's still the way it has to be. The international trend towards larger entities and increased cross-border competition will have much to say for the future competitive situation. This has been an important starting point for the discussion in the 1998 Credit Communication. I would point out that most developed countries have central financial institutions with national ownership. The government believes that in Norway, too, it is an objective to ensure Norwegian ownership of sufficient amounts to ensure central financial institutions with head offices in this country. The state is the only one that can ensure this, as we cannot oblige other investors to maintain their ownership. I am pleased that the majority of the Financial Committee agrees with the Government's view that it is important to ensure long-term national ownership of the financial industry in order to secure head office in Norway. I have noticed that the majority are in favour of the state helping to establish a strong Norwegian financial market solution, so that national ownership is not weakened. I have noticed that the Financial Committee in its position stresses that the task of the Storting is to draw up the general guidelines for structural policy on the financial market and the role of the State as owner. In line with this, the majority of the Committee has not given concrete guidance on solutions, for example: in the case of the two commercial banks in which the State holds large holdings. The majority of the Committee considers that the State must pool its interests in a unit and thus safeguard its national ownership by owning at least one third of its shares. The majority also states that any sale of shares in the Credit Bank cannot be carried out until one has seen what kind of Norwegian solution can be established. I have also noticed that a joint committee considers that the future concession policy must be based on a soundness of mind and competitive considerations and must not initially exclude certain structural solutions or the closures of Nordic/international cooperation options where a foreign shareholder share is slightly greater than in current legislation. It is further stated by the majority that the Government should give priority to the work of state ownership in a strong Norwegian financial solution. I intend during this week to give a mandate to the State Bank Investment Fund to start work in line with the guidelines drawn up by the Financial Committee or its majority. In addition to this, there will be no special political guidance on what kind of solution to come up with. The task of the Fund will be to provide a good professional basis for assessing how best to respond to the views expressed by the majority of the population. This is a very important matter with large economic dimensions. It would therefore not be appropriate to impose a time pressure on the work which could weaken the possibilities for achieving the best solutions. I will therefore not set a specific deadline for completion of the work. However, I assume that the Bank Investment Fund does not spend unnecessarily long time, but does the task as quickly as thorough and sound work permits. It is essential to focus on finding solutions that provide the basis for the establishment and further development of a competitive and robust business strategy, given the development of the financial market, inter alia. as regards technology, industry and increased international integration. I have also noticed that the Committee asks that the framework conditions for Norwegian financial institutions be assessed. In this context, I would like to refer to the Banking Act Commission, which is going through Norwegian financial legislation, and to the so-called Competition Board, which is investigating the competition surfaces of Norwegian financial institutions in relation to foreign institutions. Both of these samples will be submitted with options next year, followed up by the Ministry of Finance in relation to the Storting. The government stated in the credit statement that there are arguments that argue that the State that owns should nominate representatives of the board of directors of DnB and the credit fund. I would like to stress, as also mentioned in the comments of the government parties in the suspension, that the State should not, of course, interfere with the daily operation, or make demands for reporting back. I take note that the majority of the committee is in favour of the Government's proposal. This means that the existing guidelines will continue to be used. The Government wants to open cooperation agreements and strategic alliances between Norwegian financial institutions and between Norwegian and foreign financial institutions. In Ot.prp. No 9 for 1999-2000, therefore, proposed amendments to the Financial Activities Act that would allow for derogations from the general rule of 10 p.m. limitation of ownership. Strategic cooperation agreements provide for ownership interests of up to 25 p.m. An example of strategic cooperation may be combined partnership and extensive commercial cooperation. Strategic cooperation could be combined with both unilateral and mutual ownership. I am pleased that the majority of the Committee endorses the proposed changes to the rules on ownership. The credit notification also provides an overview of developments in the financial market in the previous year and of the activities of central government institutions in this field. In this context, I have noticed that the majority of the Committee asks the Government to assess whether the Folketing Fund should be allowed to invest in non-listed Norwegian companies. The Ministry of Finance is currently working on this issue together with the Swedish Social Security Fund. The government will therefore come back with a detailed explanation of this issue to the Stortinget in the revised national budget 2000.
ParlaMint-NO_1999-12-07-2.ana.ud1797e877	It's going to be line change.
ParlaMint-NO_1999-12-07-2.ana.ud1797e880	When MeritaNordbanken – it was probably on 20 September – submitted its bids for all the shares in the Credit Fund, the Minister of Finance immediately after, more specifically the following day, expressed the lack of need to assess the guidelines underlying the Norwegian financial industry. That's how he was perceived in statements in September of today's business. When it became clear to the Minister of Finance that a majority on the Stortinget looked at it differently, the Minister of Finance told the Stortinget to come to Stockholm with assessments in the credit notification. The assessments contained in the credit notification represented, in our opinion, the status quo, with the exception of perhaps a special exception in the ownership restriction rule, which is the new measure. When the decision is now made by the Finance Committee, and it is a fact that the Workers' Party has had an impact on our perception of this matter and is receiving changes in guidelines, the Minister of Finance says that a lot has happened lately. A lot has happened lately that makes it necessary to apply for such changes. Now, the Minister of Finance would like to be commended for his flexibility in this matter, but it might be interesting for Stortinget to also hear what the Minister of Finance thinks has changed in the last two and a half months, which has also led the Minister of Finance to look at the need to change guidelines differently.
ParlaMint-NO_1999-12-07-2.ana.ud1797e887	It doesn't match the reality, what Hill-Marta Solberg started with, that the day after MeritaNordbank made its bid on the credit card, I should have stated that there was no need to evaluate the guidelines. On the other hand, I was out already the same day, in fact only an hour after the offer was made, and told them that this would be very problematic, because this offer is contrary to Storting's guidelines. There is no Norwegian bank for sale – I did not use those words – but there was no bank for sale according to the guidelines laid down by Stortinget. So Hill-Marta Solberg believes that when the government first came up with its views and outlined the future guidelines in the credit notification, it was the status quo. It wasn't. In fact, a lot is happening, and it is happening quickly in this sector. Nevertheless, it is not so much and so fast that all that Stortinget agreed to a year ago was completely devoid and useless. So what we pointed to was that a lot of what was guidelines drawn up a year ago, was still valid and well usable for the future structure as well. But the government opened up new opportunities. We had large openings for both national larger units, and for international units. We made a proposal from the Banking Act Commission to facilitate strategic cooperation agreements, and to allow for an anomaly, an exception, from the general 10 pst. the ownership restriction rule and open for up to 25 pst. holdings in such cases. So I don't think it's fair to accuse the government of just introducing a status quo in the credit statement.
ParlaMint-NO_1999-12-07-2.ana.ud1797e894	On several occasions during this debate, it has been said by the majority of the population that the government has now received a clear marshall. Then I would like to hear the Minister of Finance's assessment of what kind of marshes he thinks he has got from the bulk of the population – what these so-called new structural policies from the centre and the Workers' Party mean, and how the Government and the Minister of Finance have intended to attack this. Secondly, on several occasions — at least the party groups — enquiries have also been received from Storebrand and, in particular, from other insurance companies, who have repeatedly pointed out that if the strange framework conditions are not changed, they will have to move out parts of their business. It was ignored, and then some of the businesses moved out. The last example of this is the establishment of the new Nordic non-life insurance company If, which has its head office location in Sweden and could not have had its head office location in Norway due to the special Norwegian legislation. Does the Minister of Finance agree that there is now a need to make this kind of change so that we do not stand in the way of natural establishment in Norway? And further, does the Minister of Finance agree that it is soon time to harmonise the Norwegian – and strange – legislation, so that we get it in line with the countries with which our financial institutions compete? Or does the Minister of Finance think that the rules applicable to Norwegian institutions are good enough and do not need to be changed?
ParlaMint-NO_1999-12-07-2.ana.ud1797e902	I will first be allowed to praise the majority of the population because they have done what is the job of Storting, namely to draw up guidelines and not to draw the map of how the future structure should be, as other parties have fallen into temptation to do. I fully agree, as it is also underlined by the majority of the population, that it is the job of Stortingen, and that has been done by Stortingen. That is why there is no possible solution that is reasonably excluded, including what the Government did not signal to the extent – the possibility of an association, merger, between the two commercial banks. Then ask Siv Jensen how I will now attack or follow up on this marshy soil that I have got from the massif. I prepared that in my post. I will now, during this week – hopefully not quite at the end of the week – give an investigative mission to the Bank Investment Fund, which is, of course, those who manage the state's ownership of the two commercial banks. Then I won't send any political signals about what I want back in response. I want them to give us their professional assessment of how best to meet the guidelines drawn up by the majority of the population, namely to bring together the state's interests in one, institution – a powerful institution. Then there are issues of harmonisation of the legislation. At the request of Stortinget, we have put down a sample, the so-called "Competition Surface Selection", which is now making its assessment. It was to give its cancellation on 1 February, after the deadline it was given. Things indicate that the selection might need some more time. But when that time comes, and we get an attitude, it will of course be followed up and presented to the Storting in the usual way.
ParlaMint-NO_1999-12-07-2.ana.ud1797e911	In response to a reply from the representative Hill-Marta Solberg, the Minister of Finance says that he has not stated that he did not need to change the guidelines. I would recommend the Minister of Finance to go back and see his own statements. They fell so, and they were perceived as, that the Government would take no initiative to change the guidelines. If, however, the government had always intended to take an initiative to change the guidelines, no matter what the majority of the population had spoken through the press and the media, it is interesting to know now, because in that case it must have been a well-kept and secret plan that has not been expressed at any time. Then I want to ask the Minister of Finance a question. When the credit statement says that according to today's market situation, it was not considered appropriate to authorise a merger of the DnB and the Bank of Credit, that was a position. And that's a position I think it makes a lot sense in fact, in terms of competition, consumer considerations, business considerations and more. However, when the Minister of Finance A month later he says he's basically open to everything, even what he didn't see as relevant to giving permission to a month earlier, then I ask the following question: What has changed in the market at this time? It would have been much more real to say, as the Minister of Finance said on the first question, about directly appointed government representatives, that there was defeat, one is probably voted down by the majority of the Stortinge. It's an honest thing. But trying to use the changes in the market situation in one month as a reason to change the view of such a crucial structural issue as a merger between the two largest remaining Norwegian commercial banks, I think I'm far from what I thought a Central Party finance minister would attach importance to the market.
