ParlaMint-HR_2016-02-03-0.u1642	I swear.
ParlaMint-HR_2016-02-03-0.u1764	Thank you very much. I'd like to conclude an argument with that. And now the word has on behalf of the promoter the esteemed president of HBOR Administration Dusan Tomaševic. Here you go.
ParlaMint-HR_2016-02-03-0.u1765	Honorable MPs and MPs, only three sentences. So, I did my duty on April 1st, 2015, and I can tell you that no one has ever put any pressure on this year. In fact, it was working in good faith and it was done a lot. So, this whole team over there that's employed is very professional, highly professional, it came from commercial banks. We also brought a man from a commercial bank in 1.5.2015 to step up these relations a little bit. As for the questions of colleagues of Sinčić, we will send you a written explanation regarding 22 employees in 2014, because right now I cannot tell you exactly which employees they are and where, where they are employed. But definitely, at the end of 2014, the reorganisation of the system continued in 2015. And we're de facto prepared for what's prof. Lovrinović just before asked and spoke, which is to be ready for as much exposure as possible, i.e. as much independent funding without intermediaries. As far as the average is concerned, let's say that the approvals from 2007 to 2015 were about 6 billion and 300 and 400. This year, 2015 for which you will receive the report was 7 billion and 800 only credits. So a total of 12 and something. That's what a huge number of clients went through our offices. We used to get 4, 5 clients every day. Someone here mentioned earlier that the sub-capacitation of our de facto interested businessmen who appear to us is true to you and there must be something else to do. No matter what we are, we are a bank, or an institution that does not act according to a profit principle. We still need to take care of the money we've been entrusted with, and we need to keep the value of that money. Here's a thank you for all your suggestions, we've recorded it, we've written it down and let us contact you, call you. We'd love to see Mr. Professor come along and everyone interested in us and we're absolutely open. And one more thing, so the last revision that we had was in 2013 and that audit had given an unquestionable opinion. So we're absolutely transparent, open, we have all the analysts. At any point in any of these 8600 parties that we now have with us, or 6800 clients at any time, you can come to us and see who this client is, how he got the credit, how we supported him, etc. As for the issues of fellow Members of Sincic, which relate to farms, those systems that were approved in 2004 and the fifth, I don't know if you remember these government reforms in this context when this rural development was encouraged, unfortunately, we still have a lot of problems today. So 10 years after that, we have problems because these people haven't been able to find their way into the market economy, we've given them money, we've loaned them money. However, the game for them was very, very difficult. And I understand what my colleague Son is saying, because every day de facto we meet up with these things. So, every day, we get memos to resell those loans. But look, these are 2004 and fifth-year loans, and that's a very, very big problem. And we have a directorate called the Risk Services Directorate, and there's no time for any of those loans to end up in that treasure house. That's a pretty big problem in general. And I actually support your initiative to raise it to some level and see if we can work it out together. As far as charging goes, at this point we have 85% chargeable. So it's 15 percent non-refundable. Your commercial banks have 17.5%. And when we look at a total portfolio of 132 billion since HBOR was created, 2% of it is non-paymentable. Now you see how much that is, it's about two billion. Normally nothing shouldn't be insurmountable, but life makes its own, 24 years of HBOR's life is here. I ask you kindly to come and talk to me and be partners in this work. Thank you very much.
ParlaMint-HR_2016-02-03-0.u1766	Thank you very much. That's definitely when I close the debate on this point, and we'll vote when the conditions come to pass. Point three of the consolidated agenda, we will postpone it because the committee did not give its opinion, the parent board did not give its opinion on it. So when the board gives their opinion, we'll put it on the agenda. The following is the annual HBOR financial report for 2014. The report is submitted by the Croatian Bank for Reconstruction and Development. The debate is closed. I am voting on the following Decision: "The annual financial report of the Croatian Bank for Reconstruction and Development for 2014. A year.". Please vote. Of 117 votes 113 for, 13 abstentions 1 against, I find that most of the votes were decided in the proposed text.
ParlaMint-HR_2016-02-03-0.u1769	Dear Mr. President of the Croatian Parliament, ladies and gentlemen representatives before you there is a report on the work of the Croatian Agency for Small Economy, Innovation and Investment for 2014. In 2014, the year was an important year for HAMAG for several reasons, first of all one of the important years leading to institutional change. In 2014, HAMAG BICRO was created by joining the Croatian Agency for Small Economy and Innovation with the business innovation agency of the Republic of Croatia. So entrepreneurs in the Republic of Croatia have been given a central place to encourage small and medium-sized enterprises in the Republic of Croatia. When I say the central place then I mean the fact that in all phases of project development, so my business ideas from ideas to the realization of ideas, so commercialisation and restructuring actually, entrepreneurs have the tools offered by the Croatian Agency for Small Economy, Innovation and Investments that can help them develop their business ideas. So let me give you some data for 2014 or statistics that were done in HAMAG BICRO. One of the most important instruments for encouraging small and medium-sized enterprises available to HAMAG BICRO are certainly guarantees. What we can say and what we can see so in 2014 through guarantees is directly supported by the opening of 1200 new jobs. In total, 274 different projects in small and medium-sized enterprises were approved with a total value of 328 million and 380 thousand kuna, i.e. the value of guarantees issued. This enabled the placing of 637 million and 957 thousand kuna bank loans, which HBOR loans, which are loans to business banks. And in this way, 1 billion and 23 million and 670,000 kuna investments were realised in the small and medium-sized enterprises sector. What can be seen, therefore, in 2014 compared to 2013 is the decline of activities in the issuing of guarantees that can be explained by several factors. One of the essential factors is the slowdown of the credit activity of business banks in particular HBOR in 2014, but there are also certain administrative conditions introduced in the guarantee programmes of HAMAG BICRO which led to the fall of the guarantee activity. First of all, since 1.1.2014 trade has been excluded as a business activity supported by the guarantees of HAMAG BICRO and trade has been one of the significant segments of support for small and medium enterprises through previous guarantees of HAMAG BICRO. Furthermore, HAMAG BICRO also makes it impossible to refinance credit with the same business bank as soon as possible, and introduced only the possibility of refinancing with other commercial banks. Also due to the European Commission's regulation on state aid rules, due to stricter conditions for agricultural activities and renewable energy sources, HAMAG BICRO also had to reduce or reduce the number of guarantees issued in these two sectors. As I said in total effects, direct effects are therefore about 1200 new jobs through the Hamag BICRO guarantees. As regards the activation of guarantees in 2014 a total of 40 million kuna was paid for 50 projects for which you also have in the report the companies or projects for which the guarantee was paid. HBOR was paid the most to 21.6 million kuna, and the second in a row is HYPO Bank 6.5 million kuna. When we look at the total value of the portfolio on 31.12.2014 the value of the HAMAG BICRO portfolio was 1 billion 221 million and 580 thousand kuna. In the portfolio of guarantees issued, the agriculture sector still has the largest number of guarantees issued 492 million kunas. Next comes the processing industry 392 million kuna, and tourism 104 million kuna. What is noticeable in the structure of guarantees is that the share of agriculture over the years falls as the share of the processing industry, or tourism, increases. As far as birth distribution is concerned, 28% of the value of guarantees is granted to women entrepreneurs and 72% of the owners of the company to men. The rate of activation of guarantees has been 12% since the date of establishment of the agency since 1994. The next essential instrument for fostering small and medium-sized entrepreneurship is micro loans, HAMAG BICRO enables entrepreneurs to be paid to beginners up to 120 thousand kuna at a maximum interest rate of 0.99% per payment period of up to 5 years and with a start of up to 6 months. In total, 45 projects totalling 4 million and 320 thousand kuna were approved in 2014 with 50% being placed in production activities and 50% in service activities. The grants also amounted to around 3 different measures in 2014. In measure A1 for micro entrepreneurs, so these are entrepreneurs up to 10 employees, the smallest entrepreneurs, a total of 19 million and 276,000 kuna were approved, the number of projects approved was 101. In the processing industry, 67% of the value of the assets was placed in the service industry 24%, in the ICT industry 9%. In addition, the B1 measure was intended for small and medium-sized entrepreneurs and was intended for small and medium-sized entrepreneurs and a total of 47 million 817 thousand kunas were approved. The number of projects we supported through grants for small and medium-sized enterprises was 67 and the measure was exclusively intended for the processing industry, so 100% was placed in the processing industry. Most of all, in the metal industry 35%, in the food industry 14% and in the wood industry 10%. And finally 3rd measure, innovation, so measure B2, totalled 6.2 million kuna, supported by 17 new innovative projects, in which the ICT industry precedes 90% of the appropriations. It is also important to highlight the birthright, so as far as women entrepreneurs are concerned, the measure B1 was 17% of women registered entrepreneurs, 21% of the funds were granted. To measure B1 16% of women registered entrepreneurs, 33% of the approved funds and B217% of women registered entrepreneurs and 29% of the approved funds. There are also grants for innovation, so the measures we inherited from BICRO. First of all, it is necessary to highlight the POC verification of the innovative concept. In total, 32 projects worth 7 million and 16 thousand kuna were approved in the private sector. And in the public sector, so POC public 45 projects totaling 7 million 709 thousand kuna. There is also a project RZUM totaled by entrepreneurs 4.5 million kuna of grants. If we're going to make a brief conclusion, so all of what we did in 2014, I have to say that 630 different small and medium-sized entrepreneurs were approved through different programmes. Therefore, 430 million kunas were granted direct support to create just over 2000 direct, slightly more than 2,000 jobs. We must therefore also mention the preparation for EU funds, the Government of the Republic of Croatia has decided that HAMAG BICRO is the implementing body of the second level for the Structural Funds of the European Union so that, in 2014 and especially in 2015, intensive preparations for EU funds. And since 2016, we expect therefore active inclusion of HAMAG BICRO in the European Union's grant segment and structural funds. Once again, I would also like to thank the Committee on the Economy of the Croatian Parliament, the Committee on Gender Equality, who supported this report on the work of the Croatian Agency for Small Economy, Innovation and Investment. And I would also like to highlight the list of all companies that have been granted any kind of support or guarantee published in the report on your benches. If there are any questions, I am available for your questions. Thank you very much.
ParlaMint-HR_2016-02-03-0.u1770	Thank you very much. Now I'd like to ask if the committee's rapporteurs would like to take the floor? Yeah. Dear Representative Gordana Sobol, Chairman of the Committee on Gender Equality.
ParlaMint-HR_2016-02-03-0.u1771	I thank Mr. President, colleagues and colleagues, Mr. Liovic and his associate. At its 1st session held on 2 February 2016, the Committee on Gender Equality of the Croatian Parliament discussed the annual report of the Croatian Agency for Small Economy, Innovation and Investment for 2014 as an interested working body. In the opening explanation, the proposaler's representative met briefly the members of the Committee with the content of the report and, as already said in the opening statement of 2014 with the merger of the Croatian Agency for Small Economy and Investments and Business Innovation Agency of the Republic of Croatia, a single agency was created by the Croatian Agency for Small Economy, Innovation and Investments. The purpose of the merger of these two agencies was to strategically create a single system that would enable entrepreneurs to achieve support through the research, development and commercialisation phases of the project in one place. The 2014 report shows that the biggest interest caused the grant of grants under the entrepreneurship impulse in 2014 whose priorities and actions are aimed at fostering micro-entrepreneurship and crafts. The structure of the approved guarantees according to birth status compared to 2013 has not changed significantly. In 2014 guarantees are still dominated by legal entities in which they are owned, i.e. representatives of the society of men. In 2014 as well as in 2013, the proportion of women's guarantees granted to the owners was 28%. As regards individual, therefore, according to certain measures to the extent of micro-entrepreneurship and crafts, the share of women registered was 17% of the total reported, while of the total number of aid granted was 21% allocated to women entrepreneurs. The total amount of grants to women entrepreneurs was allocated to 2555 thousand kuna. When applying for support from measures, small and medium-sized enterprises and crafts of the total number of all applications received were 16% women entrepreneurs, while the share of support granted to women entrepreneurs reached 33%. Within the measure Innovation in entrepreneurship, the share of women registered entrepreneurs was 17% and the share of support granted to women entrepreneurs was 29%. In the debate followed by the committee of committee presidents, she recalled that there is a Strategy for the Development of Women's Entrepreneurship in the Republic of Croatia for the period 2014, 2020, which aims to improve the ratio between men and women's entrepreneurial activities. Therefore, their ultimate goal is to increase the number of women entrepreneurs, owners of companies, or crafts. The lawyer for gender equality assessed that a step has been made in recent years, thanks to inter alia and greater information and education of women for entrepreneurial projects. After the discussion, the board members unanimously propose to the Croatian Parliament to reach a conclusion adopting the Annual Report on the business of the Croatian Agency for Small Economy, Innovation and Investment for 2014. Thank you.
ParlaMint-HR_2016-02-03-0.u1772	Thank you very much. And now I'd open up the debate. The first one will be the distinguished representative of Vladimir Bilek on behalf of the Bandic Milan 365 Club – Labour and Solidarity Party of the National Minorities of Ermina Lekai Prlaskaj and Vladimir Bilek.
ParlaMint-HR_2016-02-03-0.u1773	Thank you very much. Dear President of the Croatian Parliament, distinguished colleagues and fellow MPs, respected rapporteurs. So the Croatian Agency for Small Economy, Innovation and Investment in this Annual Report has comprehensively presented the results of its work from 2014 which, based on the presented results, are essentially the conclusion that the agency has realised the defined plans and objectives in reality. What and through which guidelines were being done, the agency provided guarantees that supported the launch of new business, micro-credits where they were the most favourable credits for micro-enterprises, the grants that were incentives for perspective projects, support for innovation and research and development, EU projects and support for user development, and the promotion of investment and improvement of the investment environment. There was a continuation of quality institutional support to fostering a small economy, self-employment and job creation, and fostering exports and innovation. These were the main guidelines in the work of the Croatian Agency for Small Economy, Innovation and Investment. A strategic merger with the BiCRO Business Innovation Agency. The Agency's activity is further expanded to support innovative and technologically-oriented companies in Croatia and aimed at developing and coordinating measures of national innovation policy and the necessary financial instruments with the ultimate objective of mobilising the private and public sector for investment in R & D. The Hamag BICRO guarantee programme has been continued, which significantly facilitates access to capital for companies. This programme is recognised as a first-class asset for banks, and its impact is best reflected in the creation of new jobs and the retention of existing jobs. There is also a very attractive micro-credit programme that enables beginners to make fast and efficient funding especially for self-employment purposes. The implementation of the Counterguarantee Agreement with the European Investment Fund began in early 2014 and significantly strengthened the guarantee potential of HAMAG BICRO for beginner companies and reduced the risk for the entire portfolio of the Agency. The entrepreneurial impulse in 2014 was corrected and simplified compared to the previous year, all in order to facilitate the application procedures for entrepreneurs. In view of these observations and difficulties of entrepreneurs from 2013 in the grant process, the volume of requested documentation was reduced in 2014 and the costs were minimalised. At the same time, the transparency of information and advice exchange was increased and that year, so the grant policy continued towards encouraging a small number of quality and innovative support projects that are consistent with projects and project proposals. In order to continue to support innovation and high technology, HAMAG BICRO has promoted numerous opportunities to potential foreign investors, investment benefits in the Republic of Croatia. An investment catalogue of innovative projects containing an overview of innovative and high-tech companies interested in equity integration with institutional and strategic investors and a description of their projects has also been developed. An overview of entrepreneurship support institutions for start-up companies in the form of entrepreneurial incubators has also been made. Direct communication with entrepreneurs, organisation of entrepreneurship forums, workshops and lectures with the aim of fostering dialogue and analysis of the existing situation in the small economy enabled the agency to adapt existing instruments of financial support to the needs of entrepreneurs in order to achieve positive effects on the development of the Croatian economy. By pooling this great knowledge and experience in the field of innovation, patent protection, research work, and cooperation with the technological and academic community on the one hand and an effective financial support system for small economy entities on the other hand, the Croatian public sector is significantly strengthened by the positioning of the newly created agency in the area of small and medium-sized entrepreneurship. I have to say that I'm adhering to the work of HAMAG BICRO with the fact that I can say that I have one recommendation, because I can't get the impression when I've been reviewing your reports and when we've seen the description, the details of where they've gone, so they're really proportionate. Here we were, we also had a report here on gender equality where we saw that we were really looking at that part of the birth and the lending of young women entrepreneurs. However, seeing that from Zagreb to the east is very little and very little is the share of the people of entrepreneurs, the OPG or the projects that have received their share. In some ways I can't say, I think that in this part of Croatia, above all I'm talking about Slavonia and Eastern Croatia are quality entrepreneurs, farmers with good ideas, with probably innovative ideas that could be, meaning to push through here, I believe that you've been doing a presentation of your programs and projects, I would ask you to maybe step up that part right in this part of the Republic, not only in big cities such as Osijek or some centres, but in smaller cities such as Bjelovar, Daruvar, Našice as well as we would raise that part of Croatia that really helmets us both in regional development and everything else. But what I have to say is that the number of 2,000 new jobs is commendable and that is why our club will certainly support this report of yours. Thank you very much.
ParlaMint-HR_2016-02-03-0.u1774	Thank you. Next up is Honorable Representative Gordan Maras on behalf of the SDP club.
ParlaMint-HR_2016-02-03-0.u1775	Thank you very much, Mr. Vice President, colleagues and fellow MPs. Let me say here at the beginning that we will support this report and the work of HAMAG over the past period and there are several reasons for that. The primary agency that has been profiled among small and medium-sized entrepreneurs as an agency where you can obtain a guarantee that is also worth 27 credit institutions in the Republic of Croatia that co-operate with HAMAG confirm this. So that's what the greatest value is. So if you get a guarantee or 50 or 80% you know that you can make good use of that guarantee in a credit institution and there won't be any problems about it. It is a guarantee on the first call and it will be quality and quality insurance than once when you give your own real estate or stock for what banks otherwise require. What is important is to point out that HAMAG's activity is very large and when we compete from year to year in 2014 something fell but a total of 1 billion and 200 million guarantees issued and thousands and thousands of companies that used these guarantees over the past period says that good work has been done. In 2011, there were a hundred guarantees now we see about 300, and in 2015 I am convinced that there will be even more because the constant expansion of the programme and the possibility followed by HAMAG BICRO so that in 2015 microcredit was introduced, there will be a lot of guarantees precisely for these smallest companies that we wanted to support with such simple and cheap and quick approval loans. What is also important to point out that HBOR has been quality monitoring not only banks but also the Croatian Credit Institution, i.e. the Bank for Reconstruction and Development. You see that in all the programs exactly HBOR is in the right place. Unfortunately, sometimes it dominates, or not sometimes, but always dominates, and in this part of the activated guarantees paid, saying that the HBOR itself is the one that takes credits with high risk and higher risk projects. And on that side basically HAMAG stands behind a lot of quiet with its guarantee of those loans that were activated in HBOR. Unfortunately, there are projects that are still being dragged out of 2007, and in 2008, a colleague, Lovrinovic, left, but some and projects that may have been nothing but politically initiated like agricultural projects, farm formation, pig farming, livestock farming and these projects that many have been questionable and ultimately HAMAG takes responsibility for these projects. What I am pleased to note here, with the assurance that both the entrepreneurial impulse and the projects that went through HAMAG, or the grant of grants, have been profiled, not only what it was following, which is what the companies got and how it was realized, but also the results. So we have always contributed to these reports and how many people have been employed, so how many of our fellow citizens and fellow citizens have found jobs in these companies and on the other hand how much income and exports have increased. And you see basically through this report that the money we invested from the state budget in projects is justified because these money returns through employment, export growth and income growth. Of course, the programs that have been implemented in the innovation area are inevitable, where many of the projects that you can look at today are based on the headlines and are, in some ways, the pride of our small and medium-sized entrepreneurs around the world and such as the Roman and some others have used programs that went through BICRO or through HAMAG BICRO. So we have one agency that can generally track our small and medium-sized entrepreneurs from incentives, guarantees and up to this investment in innovation. And the plan of course they have ahead of them is to be the main channelizer of EU funds and grants that go towards our entrepreneurs, and on that side, that agency has really done a big job already. What I imitate, of course, as well as my colleague Sobol in front of the Committee on Equality, is that many entrepreneurs are involved in these projects and you have seen what is the percentage and those who have been approved and those who have applied for what was once questionable by one association of business women, if the programme or programmes that are implemented directly towards women entrepreneurs continue to benefit these projects? And we decided, or the former government decided to further stimulate points of projects where women entrepreneurs appeared and eventually it turned out that even more projects were adopted than it was when certain funds were determined for women entrepreneurs. So we have also made a step up from that side and I would say that even more resources have been allocated than in Croatia is essentially a registered female entrepreneur, which is basically saying that let's say better quality projects and that's kind of for every praise and support. And what I'm particularly pleased about is that when you see the structure of those who have received the guarantee and how much of the activity the guarantees are issued, then you see that the processing industry is the one that dominates it. So the former government's decision is to go, to go with guarantees to those who create a new value, who employ people who are exporters. And here's 67% of the support issued went exactly to the processing industry. On the other hand, I think that this should continue because it is essentially production and export that is what the Croatian economy is raising and what should continue to raise it. In addition, I absolutely support the debate of my colleague Bilek that special attention should be paid to areas where relatively less support or guarantees have been issued, and this is about areas which unfortunately have fewer applications. Perhaps you should spend most of your time or education for those parts of Croatia. And it's not just the job of HAMAG or the state, it's the task and the business sector, it's the task and association of the Chamber of Commerce and the Chamber of crafts that do part of it, but they don't do most of it. And on that side, the activation of these institutions is absolutely necessary. And I think she'd be stimulated if they were to earn their income on that basis. Because when you make your incomes guaranteed by the membership principle, then you're not really motivated to jump to the first ball or head and look for a job around. On the other hand, of course, the initiative should also be for them to be a little more market-oriented and then it won't be necessary to ask HAMAG to do education and from the ministry, although it does and works every year... All the county headquarters are being visited so everyone can get information, go through that 2,3 thousand entrepreneurs, but we need to insist on including the larger and these associations that I've been talking about. [[The speaker doesn't understand.]] In the end, and I'm glad that I can show you, to see, not that I can show you, is that here you have totally transparent who got the guarantee, through which banks, within which program, all the companies. So all 270 guarantees. Paradox, and I'm reaching out to the point before, here are the companies that got credits and through HBOR, so here we can see it and HBOR can't do it for some reason, I said quite often she threw the ball out. So when you're in front of a goal, then the defense player slips in and throws out the hatch. So you don't do anything. So my question here and the position of the SDP club is why HAMAG can do it for the same loans as in HBOR. And the proposal for colleagues from MOSTA, I can see that Mr. Lovrinović is missing, but here are the other colleagues, if he's going to write a request or a conclusion, insist on that, here's another confirmation that you can write who got the loan and that you can know the information on how much, under what conditions, within which programme. HAMAG also does that for micro loans he's done and for guarantees he's done. And I said, many of these guarantees are just tied to HBOR. And so the paradox is that on one side of the HAMAG report we see what HBOR did and he doesn't want to present it himself. And on that side, remove everything you can from transparency, any doubt that someone's got something over a relationship, that they prefer someone. After all, anyone who reads this and is available to the entire Croatian public because we also have it on the Assembly's website, everyone can look from their town, from their county who has won and eventually compare whether it is a real project and whether the project is functional or someone has got it in some non-transparent way. And it's the best fight against any doubt that can be drawn between us that someone political has helped someone. And here's what I'm saying to another fellow MOST, that's what my good colleague Vrdoljak said, they can very easily apply it as part of the ruling coalition. There's no need to act like an opposition, suggest and ask someone else to do it when you can do it yourself. For example, within the last point of the business provision it allowed to be proposed and concluded on behalf of the Club of Representatives of the Most, I said that I would support it that the HBOR must publicly publish its documents. But since it wasn't done now, it might be, I don't know, but if it's not now, then there'll be another debate. It will be held for 2015 in half a year, and then it can be very simple to apply. So this is something that is the best guarantee that non-transparency below the grains of credit and guarantees and support will not and should not be. Of course it can always happen that a guarantee is activated and you saw it in this report, but it's a risk of business. The important thing is that it doesn't pop out of certain frames. Unfortunately for me, it is symptomatic that the most important thing goes to HBOR, but that is because they also give their nature the most risky loans, so that I can understand it on that side too, so I would say report the Croatian Parliament further. And that's why I commended myself for my work, for the transparency and the goals that were achieved because they were so and planned. It started with 100 guarantees a year, now it's 300 or slightly less than 300 in 2014. This year 2013 was over 400, and I am convinced that there will be over 500 guarantees in 2015. And when you add up all these companies that have received support, when you look and support through grants incentives, when you look at HBOR credits, there are 5,000 companies in the past that are in one or another state-supported period. And then of course, as a result of everything, it's no wonder, that this particular sector has achieved the best results. And I'm talking about small and medium-sized companies in 2014 and 15. And he was an unforgivable part of the recovery of the Croatian economy. And if it hadn't been for small and medium-sized enterprises, they probably wouldn't have seen GDP growth in 2015. Thank you very much and support again.
ParlaMint-HR_2016-02-03-0.u1776	Thank you. The Republic has a distinguished representative Ivan Domagoj Milosevic. Here you go.
ParlaMint-HR_2016-02-03-0.u1777	Thank you, Mr. Chairman. Well, in a minute, I'll have a literal opportunity to speak much more on behalf of the HDZ Club, but I only have one simple question for Mr. Maras. It was still his resor, which is, so this was your resor, so my question is very simple. Since we all agree on the importance of HAMAG and what he could and should have contributed to the Croatian economy, above all to medium and small entrepreneurs, then explain to us why the dramatic fall of the guarantees issued in 2014 compared to 2013. So we support that, all wonderful, wonderful. But how do you explain the fall and why the fall when you're never more infatuated for medium and small entrepreneurs, or guarantees to continue using funds in a bank.
ParlaMint-HR_2016-02-03-0.u1778	The reply to the replica, the esteemed representative of Gordan Maras.
ParlaMint-HR_2016-02-03-0.u1779	Well, the answer is clear. I think that's also said in the opening part. So HBOR had less activity in 2014, and since the biggest beneficiary of guarantees and this is seen by the report exactly HBOR, then there were slightly less guarantees. But what's important is to say, even though the fall was for let's say 30 percent in 2014 when we watch HAMAG's work it is 250 percent higher than it was at the beginning of 2011. So, we're off the base of 100 guarantees. But I mean, you're a businessman, you know what two and a half times increase a job with the same number of people. Well, that's for clapping on itself. If you made two-and-a-half times more guarantees than in 2011, it's a terrible result. On the other hand, I said, a year earlier there were 400, in 2015 you will see more than 5 hundred guarantees. So this agency works five times more, 500 percent than it did in 2011. And on the other hand, there are certain oscillations. In 2014, I said that it was somewhat weaker, but the fact is that it was essentially more immeasurable than it was before and that this should continue. And whoever he is, that is, Mr. Horvat, the Minister of entrepreneurship and crafts, needs to be supported. That's the right direction. So that's how our small and medium-sized enterprises should be supported, and this is one very powerful weapon. Because when you see how many guarantees have been issued, when you see how much support has been issued, how many companies are involved in that story, no one can say it's a negative story. And on that side, I hope that's how the job continues. Thank you very much.
ParlaMint-HR_2016-02-03-0.u1780	We move on to the next debate on behalf of the HDZ Club, the distinguished representative of Domagoj Ivan Milosevic.
ParlaMint-HR_2016-02-03-0.u1781	Imagine, Mr. Maras, what is the growth compared to the time when HAMAG didn't exist? Total growth, no, the number of guarantees issued? 'Cause Hamag used to, you should've been back in '90 or something or I don't know '2001. But well, respected chairman, distinguished colleagues and colleagues, and above all I would like to say how important the work of this agency is for Croatia and the Croatian economy. In view of the fact that we were all in a multi-year crisis together, given that in the meantime, the crisis was largely devastated by the Croatian private sector, especially medium and small entrepreneurs and craftsmen, and that, on the contrary, we have an inefficient and public sector, then we do not need to ask ourselves how we have recorded the incredible growth of public debt, the resulting drop in credit ratings, and so in this vicious circle today we have the biggest interest after Greece. But not to say it again, I've already said a little honor in the replica and Mr. Vrdoljak. On top of that, Croatia and Croatian entrepreneurs ended up as we know in the EU. Why do I stress that we ended up in the EU because, of course, our incompetence has then come to an end in recent years. Taking into account all this previously said then, I would like to stress the importance of these discussions and the Croatian Agency for Small Entrepreneurship. I'll say hello to the beginning of the fact, we think it's a good thing that Hamag Invest and BICRO joined together. We think that this way we should follow probably some other agencies, simply after that can be more effective, not less active. I'll come to that later. However, it is unacceptable to explain Mr. Maras, which is that the HBOR was not there, and that is why the drop in the guarantees was issued. So I stress for Croatian middle and small entrepreneurship, for craftsmen, for all those who run the business, women entrepreneurs are absolutely not interested and should not be interested in excuses and explanations about why something could not, but should have done so. And it's absolutely pointless to talk about what happened in 2004, seventh, tenth and eleventh. Today we are talking about the comparison in 2014 and the 13th. I hope that what you announced will show growth again in 2015. Why is that so important? Because just today, a large part of especially medium and small entrepreneurs need funds, they need funding, they need state guarantees, they need support from their own country, and not just through HAMAG. But today is the theme of Hamag. If we don't understand it starting with this Croatian Parliament that no economy in the 21st century should be a private sector can advance if the state, government, administration, the entire political commitment or the worldview does not stand behind its private sector. Today, when we are a full member of the EU, then it is certain that we cannot move forward much faster or faster than we have done before. So, one comment, I said, and on the board, it might not be bad in the future of HAMAG colleagues that the activation rate that was in 2014 was 12.5% just so that there was a comparison in writing with other countries simply so that we could monitor how successful and effective you are, which is not, I don't aim at having someone call you tomorrow because it would be contrary to what I said, which is why I think that HAMAG should take the risk for the Croatians first and foremost medium and small entrepreneurs and craftsmen as well as HBOR. HBOR debate we had not long ago. I would also like to say that, unfortunately, the figures show that some of the support that should have been allocated to the halving, the explanation for this was that there were no funds in the budget, and then my remark is the same again. And this is the state of Croatia, regardless of political parties, and most of them have to decide whether to support their own entrepreneurs or at risk, and I will remind us all and now I stress the cost of the risk of business in Croatia is the result of what the government did, or administration. There's not much philosophy here. So I'll do it again. Therefore, the result of the risk to business in Croatia, which is growing and the worse business, is the consequence, the direct consequence of what the governments have done or have not done or should have done, and they are not, and these are reforms. Special commendation for the granting of support to Vukovar-Srijem County or entrepreneurs there as a recovery actually for the consequences of the flood. I think that's great, and I think we'll agree that we should especially commend it. Furthermore, I would also like to say that this may not be a topic today, but it may certainly be for the Croatian Agency for Small Entrepreneurship but also for all of us as we have a Public Procurement Act in the EU, I think there are few countries in the EU that are not trying to protect their domestic, medium and small entrepreneurs. If we are going to be aware of everything and bend it all the time, and the public sector that I am really going to overcome in a relatively small Croatian economy at the price, if the only parameter that will lead to a public tender from public companies and public administrations will lead to Croatian entrepreneurs being burdened with interest and debt after years of crisis, they must also be price competitors who times to the Chinese. Well, I think it's perfectly clear that you can't expect a growth in production except in exports, which is sad. So what now? The message is that the next Croatian state is not interested in your products, so you should go to France and Austria there and sell it, so here is the growth of exports, some Euros will come. That's not the way. I've been in this situation too often and personally to be asked in foreign states, so what are you doing at home? Well, at home, you know nothing. That's not the Croatian state's interest. So I want to draw attention to this special attention, especially when it comes to medium and small entrepreneurs and craftsmen. If the state doesn't care about them, no one will worry about me. I am for the market, the market is welcome, we are in the market economy but we are not fooled that someone else will take care of our economy and our entrepreneurs. And we expect from them the recovery and employment of tens of thousands of people in the coming years. So there's no one else, I doubt the state will hire the way things are. Here, then, finally commendation for effort and work. HDZ will accept the report. We believe that 2015 for Hamag will be better. Thank you.
ParlaMint-HR_2016-02-03-0.u1782	Thank you. The Republic has a distinguished representative, Gordan Maras.
ParlaMint-HR_2016-02-03-0.u1783	Thank you very much. I'm glad you supported the report because it's really obvious that people did a good job. What's important is that 2015 will be even better. So we will have over 5 hundred guarantees that will achieve HAMAG and, on the other hand, a whole series of programs that HAMAG now monitors the Ministry of Entrepreneurship and crafts. So last year we also had a new grant program for microcredits. More than 2,000 entrepreneurs used this programme, not all took HAMAG's guarantee but one large amount of entrepreneurs. So you need to combine HAMAG, combine subsidies that the ministry has and do the best possible effect. What matters and what everyone has to agree with regardless of whether something fell or didn't, or whether it is, you have to set yourself up some... means I'm starting at 100. That was what it was in 2011. And I can tell you that in just one year we'll only be about five years from 2007 to 2011. Well, that's commendable. So on this side here I would also like the new minister to tell people in HAMAG I expect 1,000 guarantees annually by the end of 2019. So I performed, I said the first time I sat down people, said you had 100 I want 500. And that's what we've come to. Now I expect a positive trend also to continue, because as you said we need it and, as you said, small and medium-sized entrepreneurs cannot especially expect the smallest ones on the market that banks will treat them as mothers rather than more like stepmoms. And on that side of the country must stand more behind them. Thank you very much.
ParlaMint-HR_2016-02-03-0.u1784	Reply to the replica, distinguished representative Domagoj Ivan Milosevic.
