ParlaMint-FR_2017-07-19-E1015.u1	The next item is the question to the Government.
ParlaMint-FR_2017-07-19-E1015.u292	Thank you, Mrs. Wonner.
ParlaMint-FR_2017-07-19-E1015.u293	[[Applause on the benches of the REM group]] It is also in full awareness of the various issues that the members of the majority group support this ratification bill.
ParlaMint-FR_2017-07-19-E1015.u294	Mr Jean-Pierre Door has the floor.
ParlaMint-FR_2017-07-19-E1015.u295	First of all, I must confess, Madam Minister, that the agenda before us has left us at least perplexed. I understand that between the enabling bill to make by order measures for the strengthening of social dialogue and the organic and ordinary bills restoring confidence in public action, two key issues of this early legislature, it was necessary – forgive me for the expression – to fill the order of the day. If you had proposed the only ratification of the first ordinance, the one aimed at grooming the public health code, following the adoption of the so-called law to modernize our health system, that would not have been a problem. It is true that this bill reminds us of some bad memories, since it adapts, in particular, our legislative system to the reintroduction of the concept of "hospital public service", which Ms.Touraine had wanted to define strictly, effectively excluding private institutions, even though the earlier HPST system, which was more flexible and efficient, allowed them to exercise what was known as "public service missions". We said, at the time, all the evil we thought of this unjust reform for all the institutions that were excluded from it. I would point out that the condition which had been made mandatory to obtain the "hospital service" label and which, in fact, excluded almost all private establishments, was the prohibition of any excess of fees. What a hypocrisy, when we see that this order is to restore, only for public institutions, the possibility of practicing fee overruns for full-time practitioners. It seems to me that there is a real legal problem in this matter in your order. I imagine that if it was necessary to reintroduce into the article which allows the liberal practice of hospital practitioners a provision which clearly derogates from the obligation not to exceed fees in establishments labeled "public sector", it was either that the Touraine Act had not been sufficiently clear, or that the decision of the Constitutional Council, which did not validate the obligations of the public hospital service on the question of the prohibition of overpayments of fees, only to the extent that this obligation applied to all health institutions, both public and private, and to all professionals who practise there, weakens the liberal exercise in public institution, which, to my knowledge, has not been interrupted by the last health law. Section 1 of the Order reintroduces, in my view, an inequality between establishments which may be labeled "public sector", despite the possibility of resorting to fee overruns for their practitioners, and those who may not. That point, Madam Minister, deserves clarification. For the rest, even if we continue to deplore it, the Touraine law has been adopted in due form; It obliges us all, until it is changed. This is not the case with other orders. Let's start with the one that is reforming the functioning of the orders – I want to talk about the one that we will ratify today, since the reform of the functioning of the professional orders was the subject of two ordinances, one in February, the other in April, and that, for some obscure reason, you propose that we ratify only one, the second. I recall that this is not without consequences since, of all these provisions – which are linked, some by correcting others – a certain number will have the force of law when the others remain in the order of the decree and can therefore be challenged before the Council of State. As has just been recalled, these ordinances have been drafted without any consultation with the parties concerned and, according to them, they are full of inconsistencies, a source of multiple practical problems that poison their daily lives – which is why they have been attacked at the Council of State. That was Mrs Touraine's method and, as you took care of reminding her last Wednesday in committee, you inherited a mined file that you had not dealt with and must now resume. But then, why did you put the ratification of this text on the agenda of our Assembly, as a matter of urgency, when we are barely elected? What is more, we are doing very bad work because, as I have just said, you are not going to the end of the logic: we are only ratifying the second order. It was enough to add a small clause in the bill, a few lines. Even in the emergency, it wasn't very complicated. There is no legal obligation to ratify these orders now. Let me give you an opinion, minister: you could very well have taken up the matter quietly by implementing the consultation that had not taken place and put forward a consensus bill that would logically adapt these orders. We would have been delighted to support such a text: the functioning of health orders deserved to be modernised – no one is contesting it and no one has forgotten the Court of Auditors' report on the dysfunctions of the order of dental surgeons – but not under these conditions. Instead, you have put our rapporteur in a very uncomfortable situation, forcing him to remedy very quickly, by means of a few amendments, the biggest difficulties. We will therefore adopt a poorly written text – even if it has been slightly corrected – which will be difficult to apply. We cannot support it, neither on form nor on substance. Again, the reform of the operation of the orders was necessary, but it should not have been done in this way, and it is rushed to freeze everything by ratifying this order. The text is not included in the Senate; Why send such a bad message to the health professions at the beginning of the quinquennium?
ParlaMint-FR_2017-07-19-E1015.u296	Bravo, Jean-Pierre!
ParlaMint-FR_2017-07-19-E1015.u297	In addition, you have chosen to add a third order ratification, and what a ratification! We therefore find ourselves, as a matter of urgency and without absolute necessity, since the text will wait at the bottom of two months before being able to be registered in the Senate, to ratify the Order transposing, for the health professions, the 2005 directive, amended in 2013, on the recognition of professional qualifications, which creates the possibility of partial access to regulated professions in all European countries. This transposition, which must be carried out through an order, was carried out following an authorization contained in Mrs. Touraine's health law. At the time of the discussion of the text, the rapporteur of our committee – a certain Richard Ferrand, whom you know well – was very dubious about this authorization; It's enough to read his report again. I do not quote it – it was long enough – but it should be read again.
ParlaMint-FR_2017-07-19-E1015.u298	[[Smile]] But you should! For once you quote the great authors...
ParlaMint-FR_2017-07-19-E1015.u299	Still, he's right!
ParlaMint-FR_2017-07-19-E1015.u300	As a good soldier of the majority of the time, he had not gone any further and, I humbly admit, neither did we, as there were issues of disagreement in this bill. Partial access to the health professions was not announced at that time. Our colleagues in the Senate The Republicans had been more suspicious by removing this part of the authorization at the time. They were right to be wary when we see the result in the order before us today – I am thinking in particular of Section 3, on partial access to the health professions, which has everything to do with the overtransposition of a directive. As Mrs Rabault did earlier, we argue that there is no requirement for this legal choice. The text of the Directive itself provides that any Member State may "refusal partial access" to health professions if they have "public health or patient safety implications". In practice, however, the only professionals who have an interest in seeking partial access to certain health professions are necessarily those who come from countries in which the training in the profession they wish to practise in ours is less advanced than at home. That makes sense; You yourself know that, from one country to another, there are differences in training. Therefore, this is clearly a matter of safety of care. Indeed, if this were not the case, why should we continue to provide better training to our professionals? Such a sensitive subject would, at the very least, have deserved a closer look at it. Our German neighbours, for example, have made a completely different choice by excluding the health professions from partial access. We have therefore tabled, if not better, an amendment to delete this part of the order. If adopted, this would send a positive signal and allow the question to be reworked to achieve a position that is more in line with the interests of our country and especially of French patients. [[Applause on the benches of the LR group]] These are the few thoughts I wanted to share with you in the preamble to this discussion. As things stand, Minister, we will not be able to support them.
ParlaMint-FR_2017-07-19-E1015.u301	All right!
ParlaMint-FR_2017-07-19-E1015.u302	Mr Cyrille Isaac-Sibille has the floor.
ParlaMint-FR_2017-07-19-E1015.u303	Mr President, Madam Minister, Madam Chair of the Committee, ladies and gentlemen, I would like to begin by paying tribute to all health professionals, who, thanks to their dedication, quality training and professionalism, allow our health care system to remain one of the best in the world, despite all the constraints to which they are subjected. On behalf of all the Members of the MODEM Group, I would also like to assure you, Madam Minister, of our support for the implementation of your ambitious objectives, which you kindly presented to us yesterday in committee, particularly with regard to prevention. The bills that we are looking at today are not exactly within this framework, as they come from the bill to modernize our health care system, passed under the previous legislature. I will limit my remarks to three aspects of the Fourth Ordinance on the recognition of professional qualifications in the field of health. First, its urgency. France, like fourteen other Member States, is obliged to transpose this directive without delay. Our country, under the previous government, has been called to order twice, with two reasoned opinions, and we are currently under threat of an action for failure to fulfil obligations brought by the European Commission, the deadline for transposition being closed since 18 January 2016. We understand – but this is not our fact – that the Assembly, barely elected, is led to vote in haste on these bills. Second, the direct consequences of the order on the organization of our health care system. In the field of health, partial access will be provided to doctors, dental surgeons, midwives, pharmacists, nurses, medical assistants, caregivers, childcare assistants, paramedics, dental assistants and genetics advisers. We cannot deny that there is a real risk that the quality and safety of care will be impaired. As such, it creates a great deal of misunderstanding and fear among health care professionals. These partial access provisions will have a direct impact on the organisation of our healthcare system: at the hearings of health professionals last week, we were all marked by the testimony of the president of the order of midwives, who explained to us that a Croatian midwife, less well trained than her French counterpart, would be allowed to give birth in France. We do not wish to return to the time when deliveries were carried out by "matrones". For this reason, the Directive specifies that in the event of overriding reasons in the general interest, a Member State should be able to refuse partial access. This is particularly the case for health professions, if they have implications for public health or patient safety. Thirdly, France has chosen to transpose the Directive by letter, providing for a supervised authorisation scheme. Other countries have made a different interpretation of European law. For example, Germany opted for a prohibition regime, except for exceptions. We are aware that you are inheriting this matter left by the former government, but we are still questioning the merits of the decision to transpose the directive to the letter rather than to choose a more protective interpretation, as Germany has done. We will therefore observe with interest the decision that the European Court will take with regard to the interpretation of the directive chosen by that country. The members of the MODEM Group are very involved in ensuring that the adaptation of French law to European rules does not in any way lead to a deterioration in the quality and safety of care, to the detriment of patients. That is why we would like to see an update on the transposition of the European directive, in particular on the possibility for France to move towards a more protective interpretation of our health system. In particular, we want our country to be able to deny partial access whenever necessary, especially if such requests may have implications for public health or patient safety. We have heard your explanations, Madam Minister, in particular on the conditions for the implementation of the decree, and we welcome your commitment to introduce partial access in our country under the best possible conditions, and to subject it to very strict controls. We hope that parliamentarians and health professionals will be closely involved in the drafting of the implementing decree, in order to give priority to consultation and constructive dialogue. Finally, we believe it is important that progress points should be achieved on a regular basis, particularly as part of Parliament's monitoring mission, in order to report on the application of partial access and its consequences in our country. [[Applause on the benches of the MODEM and REM groups]] For all these reasons, the members of the MODEM Group will vote on the three bills for the ratification of ordinances, but will be vigilant about the strict control of partial access. Professional organisations should also be able to give assent and not only advisory opinions, as they alone have the right to recognise professional qualifications.
ParlaMint-FR_2017-07-19-E1015.u304	Mrs Agnès Firmin Le Bodo has the floor.
ParlaMint-FR_2017-07-19-E1015.u305	First of all, let me regret that this debate is taking place today as a matter of urgency, even though I recognize the somewhat special nature of the situation that you have mentioned, Madam Minister. These orders were made on the basis of the Act of 26 January 2016 to modernize our health care system, the development of which had been marked by the lack of consultation with professionals, yet artisans and guarantors of the excellence of our health care system. In the front line of the challenges that must be overcome in order to continue to offer the same level of protection, they are also those whose skills, but also humanity and listening are indispensable to the sick and their loved ones. The use of ordinances echoes the lack of consultation and dialogue that characterized the drafting of the Act. Above all, it deprives the National Assembly of an absolutely necessary debate on the quality and safety of care, which is a daily concern of French and French people. Indeed, the purpose of the first of the ordinances is to bring our law into line with the provisions of the law of January 2016. In particular, articles of the Public Health Code, the Social Security Code, the Education Code and the General Tax Code are amended to take account of the reintroduction by law of the public hospital service. This is a clarification of the law, intended to make the law more intelligible and effective – objectives that we can only subscribe to. Having said that, we would like to emphasize that we want to go further than the concept of "hospital public service", which is at the heart of this order. Indeed, in order for them to play their full role, our hospitals must integrate their action into a concerted approach with all the health actors in the territory. This shared approach should, in particular, focus on preventing and combating medical deserts. We therefore advocate a logic of open-up between public and private, with the sole aim of responding to the patient's interest, which must be the axis around which our care system gravitates. The second ordinance defines the role and tasks of medical physicists, the conditions for the exercise of this profession and the conditions for the registration of diplomas. It specifies the arrangements for the freedom to provide services and the freedom of establishment of medical physicists who have graduated from another Member State of the European Union. Finally, it defines the penalties for the illegal exercise of this profession. This is a major issue in the fight against cancer; It should be stressed in this regard that the full recognition of the radiophysician profession as a health profession is one of the objectives of the cancer plan 2014-2019. It also aims to transpose into our domestic law new common mechanisms relating to the procedure for the recognition of professional qualifications, as well as provisions on freedom to provide services and freedom of establishment. Since 18 January 2016 – the date on which the Directive should normally have been transposed – France has been subject to two reasoned opinions from the European Commission for failure to transpose. This breach of obligations is the last step before a referral to the Court of Justice of the European Union. Having said that, our group wishes to convey the legitimate concerns of health professionals regarding the application of the partial access mechanism. These provisions will have direct, concrete consequences for the organisation of our care system: with partial access, a person who does not have the level of training required to fully practise a health profession in France will nevertheless be able to settle in the national territory to exercise only that part of it for which he or she is qualified. In our view, there is a real risk of a decline in the quality and safety of care, which could lead patients to mistrust and confusion. There is also a risk of segmentation of health professions, with the creation of sub-professions – under-age women, sub-kinesis therapists, sub-nurses, etc. As I was very impressed by the testimony of the representative of the Council of the Order of Midwives, whom we might have had to bring here, so that you could hear from her the story of the delivery made by a Croatian midwife. This story ended up convincing me about the risks that partial access would put us all, and the responsibility we would collectively take on by allowing it. Suppose, Madam Minister, that I go to a Polish massager-kinesistherapist – I say Polish to vary the examples –, practising in France under the regime of partial access. Who will guarantee me that he is able to provide the rehabilitation I need? Moreover, the Directive specifies that in the event of overriding reasons in the general interest, a Member State should be able to refuse partial access. This may be the case, in particular, for health professions, if they have implications for public health or patient safety. We therefore find it unnecessary, if not dangerous, to transpose the directive to the letter, even though it explicitly mentions the possibility of not allowing partial access to the health professions. France has chosen to transpose this directive by letter, by means of a supervised authorisation scheme, except for exceptions. But, as several speakers have already pointed out, other countries have interpreted European law differently: for example, Germany has opted for a prohibition regime, unless there is an exception. In addition, account must be taken of the question of reimbursement by the Social Security for acts carried out under these conditions. So, in order to maintain the excellence of our health system, we will defend an amendment to remove partial access for health professions. Our group calls for genuine consultation with the health professions concerned, so that the rules that will be laid down for the future can guarantee the quality and safety of the care of French and French people. It is not in any way a question of questioning the principles of European law on this subject. Finally, the last Ordinance, on the functioning of health professions' orders, includes measures to strengthen the regional level and to increase the supervision by the National Council of public service tasks carried out by regional bodies. It also makes the principles of public procurement regulation applicable to national councils of all orders. Finally, it revises the composition, designation and compensation regime of the presidents and members of the disciplinary bodies of the orders, in order to better meet the requirements of independence and impartiality. Once again, we cannot but deplore the lack of genuine consultation. During their hearing, the representatives of the orders themselves regretted the absence of exchanges on how to implement important organisational developments. This has plunged our rapporteur, Mr Mesnier, into an eloquent astonishment. I would like to welcome him for his listening, and for the decision to postpone the entry into force of the new rules on certification or the application of public contracts for a year, in order to allow orders time to prepare for them. This is an encouraging signal, with a view to a more flexible and constructive dialogue with the orders, whose will and ability to adapt must be supported. But on this subject, again, we are going very quickly: we will ratify a second order when the first one is not yet implemented. For all healthcare professionals – and I know there are many in this room – an overlap of prescriptions is never a good sign. Madam Minister, yesterday in committee, you presented us with your road map. It is proactive, courageous and ambitious in substance: our group is ready to work with you on all the issues you have raised. The proposals you have put forward on the working method, in terms of co-construction, simplification, experimentation and trust, have also received our full attention. We're really in this state of mind, working with you. [[Applause on the benches of the LC and LR groups]] But we deeply regret that today your first bills are being introduced as a matter of urgency. We mustn't confuse speed with precipitation. Moreover, no consultation took place – this has been said several times in committee. Take the time to reopen discussions with health care professionals on these topics, including partial access. These orders may undermine the trust you enjoy; As a constructive Member of Parliament, I can only deplore it. Of course, you have assured us of your vigilance and caution with regard to partial access, but as it stands, we will not be able to vote on these bills.
ParlaMint-FR_2017-07-19-E1015.u306	Mr Marc Delatte has the floor.
ParlaMint-FR_2017-07-19-E1015.u307	Mr President, Madam Minister, the Chair of the Commission, ladies and gentlemen, rapporteurs, ladies and gentlemen, I will focus on the bill to ratify the Order respecting the operation of health professions orders, which is before us today, and which is intended to take a step necessary for their modernization. After the rapporteur, Thomas Mesnier, on behalf of the Members of the Group of the European People's Party, I would like to stress the validity of this reform proposal. We are all aware here of the decisive role played by health professional orders, not only in favour of caregivers, but also of patients. I would like to highlight some aspects of their work, particularly in the areas of ethics, education and prevention, counselling and alerting, but also conciliation. Everyone is well aware, however, of the need to adapt their functioning. The aim of this reform is to modernise and harmonise various aspects of their operation, in the interests of efficiency, transparency and quality. I will insist on certain provisions which, in my view, are significant. First, the order strengthens the ability of the orders to represent and defend the health professions they represent. It thus confers on all orders the right to appear before a court of law, as well as to take civil action for acts which cause direct or indirect harm to the collective interest of the profession. This extension improves the efficiency of each order in terms of litigation. In terms of organisation, the merger of the councils of the medical professions' orders aims to increase their effectiveness when the realities of the field make this merger necessary, for example in the face of operational difficulties related to the medical demography or the lack of ordinal elected officials, or the inability to perform public service tasks. Second, the order increases the degree of transparency to which health professional orders are subject. This applies to their submission to public procurement regulations, to the generalisation of rules of procedure by national councils, or to the publication of the progress report of national councils. These provisions comply with a requirement that the functioning of these bodies be legible, which carry out tasks linked to concerns and needs ordered by the general interest, and which, as such, are likely to be of interest to any citizen. I now turn to the issue of the reorganisation of orders. The reform of disciplinary bodies is part of a logic of transparency and ethical renewal, which is also reflected in the organic bill restoring confidence in public action. The order, taken from this perspective, seeks, inter alia, to avoid conflicts of interest in the appointment of members of disciplinary bodies. This also applies to the limitation of the duration of mandates. Beyond these provisions common to the various orders, measures – which I would call common sense measures – will be applied to particular orders: for example, the consolidation and extension of the temporary replacement device for the pharmacist who is prevented from exercising to five years. Similarly, paramedical orders will be entitled to call and collect their contributions, the amount of which they will have determined. [[Applause on the benches of the REM group]] In conclusion, ladies and gentlemen, these provisions, both general and specific, merely strengthen the functioning of orders, in the interests of consistency, transparency and modernisation; they will contribute to the proper discharge of their tasks. It is therefore without any reservation that Members of the La République Group will vote in favour of this ratification bill.
ParlaMint-FR_2017-07-19-E1015.u308	Mr Gilles Lurton has the floor.
ParlaMint-FR_2017-07-19-E1015.u309	This afternoon, we are considering three bills to ratify orders made under an authorization provided for in the Act to modernize our health care system, tabled in Parliament by your predecessor, the minister. Medical professions – should we remind them? – were unanimously opposed to this law, in particular with regard to the generalisation of the paying third party. I was then one of those who fought this law, and still fight it. I will therefore be particularly vigilant, Madam Minister, about the results of the report you have just asked IGAS – the General Inspectorate of Social Affairs – about the technical feasibility of the project. Let us return to the ordinances before us today, which represent only part of this law. The first bill is intended to ratify the order to bring the laws into line with the health law, and I do not require any specific comments. I simply support the comments made by my colleague Jean-Pierre Door on the inequality caused by the provisions of this order concerning fees being exceeded, which are allowed in public hospitals but not in private hospitals. Madam Minister, you told us yesterday in the Committee on Social Affairs that you do not want to oppose the private sector to the public sector, but rather to take advantage of what each of them does best: I think you are right. The past is the past. However, it is clear that the provisions of this first order are not entirely in line with your comments. The second bill, which seeks to ratify the Ordinance on the Recognition of Occupational Qualifications in the Health Field, calls for a number of comments on my part. First of all, I note that once again, all professional orders oppose this text, as was the case during the review of the health law in 2015. On the merits, the Ordinance will allow partial access for healthcare professionals in the European Union countries to the health professions in France. In concrete terms, what does that mean? Simply that a nurse from a European Union country will be able to perform only part of the acts that a French nurse would perform. I let you imagine the organizational and management problems that this may pose in hospital units, because the care routes attribute a full and complete role to each of the health professions. I also wonder, Mrs Tutut-Picard, about the meaning of the answer you gave me in committee on this subject. Of course, I have understood the complexity of the administrative process to be carried out by these health professionals from other countries of the European Union in order to obtain the right to practice in our institutions. You assured us that the case-by-case study of each application file of these nationals will prevent a massive influx of health professionals, and will avoid too much disruption in the functioning of our institutions. But we are forced to note that this procedure is already being used by European healthcare professionals to make all their applications for authorisation to practise in France. I would add that, as the dossiers are studied at regional level, there are many disparities between regions in the exercise of controls and in the rates of admission. For masseur-kinesitherapists, for example, nearly 2000 applications are accepted each year, representing half of the new masseur-kinesitherapists, for only 600 rejected applications. If partial access is allowed in such proportions, and given the disparities that already exist, we can question the concrete effects of the application of this measure on the ground. On the form, I fully understand the need to continue the work initiated by the previous government on the conditions under which our country must transpose the directive on occupational qualifications in the field of health. But why – several speakers have already asked this question – should we not be guided by Germany's much more cautious position, which has chosen to transpose the directive not by means of a supervised authorisation scheme, but by a prohibition regime with derogations? I shall now ask, by means of an amendment, for a report on how the other countries of the European Union have transposed this directive. The third bill, which was intended to ratify the Order on the Operation of Health Profession Orders, was also debated during its consideration by the commission. I continue to believe that it is not an order to define the evolution of the powers of the orders or to determine the change in their composition. That was already the position of my group, The Republicans, in the fall of 2015, when we examined the bill to modernize our health care system, and that remains our position today. I regret once again that the lack of consultation prevailed in the drafting of this order. I thank you, Mr rapporteur, for having been willing to acknowledge that the orders were not involved in the drafting of this text, and for having received them a posteriori to take account of their comments. However, my incomprehension remains complete because, although the functioning of professional orders has been reformed by two separate ordinances, the Government is submitting only one of them for ratification.
ParlaMint-FR_2017-07-19-E1015.u310	Thank you, my dear colleague.
ParlaMint-FR_2017-07-19-E1015.u311	[[Applause on the benches of the LR group]] In conclusion, minister, I still do not understand your haste. The justification of the European calendar cannot explain everything since we are fourteen countries late in this ratification, which should have taken place by 18 January 2016 at the latest.
ParlaMint-FR_2017-07-19-E1015.u312	Mr Sebastien Chenu has the floor.
ParlaMint-FR_2017-07-19-E1015.u313	Mr President, Madam Minister, the Chair of the Commission, ladies and gentlemen, ladies and gentlemen, once again, national representation has before it bills for the ratification of orders, whose title, as angelic as it is vague, invites us, for example, to "modernise our health system". Beyond the form and method on which I will come back, these bills give us a glimpse of the philosophy behind your public health priorities: a worrying philosophy. Indeed, through these three bills, we realize that this government has decided to move our country towards a global health market. In your government's public health policy project, health would be a market like any other; segmentation, fragmentation, privatization would be the key words of what must remain one of the sovereign missions of the State. Within this emerging global health market, a first consequence is already being measured. It is certainly the legacy of your predecessors and the philosophy of a large part of this majority, but you will aggravate it, with a smile. The cost of the University of Medicine has led successive governments, long disengaged in the field of training, to prefer to recruit abroad rather than to train French students, refusing to raise the numerus clausus – one of the proposals defended for years by Marine Le Pen. The French University of Medicine is one of the best in the world; Let's have the sense to train our own doctors ourselves! This philosophy of the global health market that you defend and from which the projects on which you ask us to pronounce, is first and foremost a method. Thus, as on many other important matters, the ratification of these orders does not invite Parliament to be able to debate these issues widely. By combining subjects – professional orders, transposition of European directives – you deliberately smoke the national representation to mask the global vision that is yours. By not associating professionals, by not establishing any consultation, as one of the rapporteurs himself pointed out in committee, you go ahead masked, not assuming your purpose in the open. Finally, by making sure that you transpose European directives that even Germany has not transposed to date, you are forcing us to submit increasingly strongly to the logics of the European Union. Yet this policy that you claim has already achieved sad results. Not only do you take the measure, you continue and accelerate it: rural desertification, inequalities in access to care, privatization of care, bankruptcy hospital services, personal at the end of the roll, deburring of medicines; Yet there are many signals, and you refuse to see them. Elected from a territory in which the average age of mortality shames our country, elected from a territory in which the approach to the public hospital often requires an accompaniment upstream, as it does not of course, elected from a territory in which asbestos has caused a real health catastrophe and whose justice is about to exempt the industrialists from any prosecution without a word or even almost a look on your part, Madam Minister, I cannot accept your logics, which probably draw their sources from the contempt shown by the President of the Republic when he spoke of the northern populations, alcoholics and tobacco. How is the fact that a foreign graduate who does not have the required level or skills can exercise, even partially, on French territory a step forward in the provision of care? Can you explain it to us? Our colleague Olivier Véran reminded him in committee, some foreign doctors exercise "a bit wildly in French hospitals", without even being verified that they are "listed in the order of doctors in their own countries".
ParlaMint-FR_2017-07-19-E1015.u314	That's right!
ParlaMint-FR_2017-07-19-E1015.u315	However, you wish to continue in this direction. To this is added a tasty point: recognition of the mastery of the French language will no longer be required for speech therapists. I would also like to call on the House to vote on the amendment tabled by Mr Emmanuelle Ménard on this subject. Of course, the rapporteur Élisabeth Toutut-Picard told us in committee that the important thing is transposition, and then we will see how the measure will apply. Suffer to hear, my dear colleague, that the important thing is the content; In this case, it is, to say the least, insufficient. As you see, ladies and gentlemen, these bills, neither serious nor effective, are continuing the deconstruction of the public health service. However, France has the means to provide the French with a quality service, but on condition, of course, of making choices: putting French users at the heart of the scheme, for example by abolishing AME, state medical aid; fight fraud by creating a biometric vital card merged with the identity document; lower the price of expensive drugs by increasing the proportion of generics – but should we still talk to your friends in the labs, Madam Minister; developing the unit sale of reimbursable drugs – but still it should be imposed on your laboratory friends. [[Applause on some benches]] Occupying with your vaccination obsessions, your dogmatic and commercial vision of health goes against our national public health logic. Blinded by your dogma of free movement of healthcare professionals to the detriment of users, however, you will have to consider some day that everything is not interchangeable, no. We would have preferred a flow and exchange of good processes, collaborations between nations and health researchers, rather than an act of guilty submission. "Healing sometimes, often relieving, always listening," said Pastor. You remember that, minister!
ParlaMint-FR_2017-07-19-E1015.u316	Mr Julien Borowczyk has the floor.
ParlaMint-FR_2017-07-19-E1015.u317	Mr President, Madam Minister, the chairman of the committee, ladies and gentlemen, my speech will focus on the order on the consistency of various legislative provisions. Rather, it is characterized by its technical component, as has been seen, since it is a legislative compliance. As a result, it does not appear to pose much difficulty. In order to summarize its main axes, I will separate the shape from the background. Regarding form, some stressed that the work was carried out in an emergency. But we must recognize that we must adhere to the obligation of continuity of public action. This certainly forced us to work quickly on a text initiated before our election. However, ladies and gentlemen, it must be admitted that this legislative compliance was essential to ensure the link, congruence, with the health law passed in the past quinquennium. On the merits, what does this prescription bring? First of all, it offers a great clarification and a better readability of the law, with as a corollary increased security for healthcare professionals as well as for legal professionals, but also and above all for patients. On the other hand, by renewing the meaning of the term "public service", the Ordinance perpetuates the scope of competence of the public hospital service, in contrast to the HPST Act of 2009, which restricted and segmented its tasks. Finally, it confirms the attractiveness of the public service by reinforcing the excesses of fees. The latter allow for a upgrading of the profession of hospital practitioner and guarantee a richer offer of care by attracting more new professionals into the public service. The public hospital, as you all know, is sorely lacking in professionals and resolves daily to let go, for lack of attractiveness, the best doctors, to the detriment of the quality of care and especially to the detriment of the most fragile patients. The necessary attractiveness of the public service is therefore well confirmed by this order. As a physician, I recognize the importance of this system in sustaining the ability to retain quality physicians in the public service, and that is important. It is necessary to have a quality public service; We must not abolish it. However, this does not call into question or devalue the private and liberal service. [[Applause on several benches in the REM group]] This sums up the progress that this order finally offers quite simple. Of course, the group La République en marche supports it, both in form and in substance.
ParlaMint-FR_2017-07-19-E1015.u318	The joint general discussion is closed. The minister has the floor.
ParlaMint-FR_2017-07-19-E1015.u319	I will respond to certain points. Mrs Rabault asked me about partial access, noting that the directive itself, as published in the Official Journal of the European Union, provided that partial access on grounds of general interest, in particular with regard to health professions, could be refused in the interests of patients. Since it has taken the sentence out of context, I would like to make it clear that recital 7 of the directive makes it clear that the refusal can only be implemented in accordance with the case-law of the Court of Justice of the European Union, which created the concept of partial access: the exclusion of partial access must be applied on a case-by-case basis, without involving the whole profession from the outset. That is what the Government is proposing, in accordance with the text of the directive. Mr Door, you mentioned the liberal exercise in the hospital. I listened well to the comments made in Parliament at the time of the drafting of the law, and at no time was there any question of excluding professionals with a Liberal practice. We have simply restored the opportunity for them to continue their activity in the hospital. I would remind all our fellow citizens, however, that only 5% of hospital practitioners work liberally in the hospital; The public service nature of these institutions cannot be called into question in any way, since 95% of the professionals working in the hospital do not have any liberal or private activity. A comment on Mr. Chenu.
ParlaMint-FR_2017-07-19-E1015.u320	On my point, not on me I hope!
ParlaMint-FR_2017-07-19-E1015.u321	[[Applause on the benches of the REM group]] I'm sorry, Congressman, but it's on you. I suppose you must not know what I have done in my professional life, especially with regard to the price of medicines. I was the first to write an entire chapter, in the 2014-2017 cancer plan, to alert about how to evaluate cancer drugs, which resulted in incredibly high prices for their service and efficiency. In addition, I proposed to the then President of the Republic, Mr François Hollande, to raise the problem of the price of anticancer medicines at the international level and to include it in the G7 discussions, which he did, from my notes, at the summit in Japan. You see that you are lending me links with the industry which are totally unfounded since I was the first in France to denounce the price of these medicines.
ParlaMint-FR_2017-07-19-E1015.u322	All right!
ParlaMint-FR_2017-07-19-E1015.u323	Finally, I would like to refer to what has been said about professional orders. We have received a great deal of alerts about them and the fact that it is imperative to clarify their functioning and to bring them into line. The order in question is intended to respond to the injunctions of the various bodies of control of our Republic, which I thank for their assessments. I would also like to thank the rapporteur, Mr Mesnier, for taking the trouble of working with the orders, so as to amend the text so that they have the time to adapt their functioning to the new rules that will be imposed on them – I am thinking in particular of public procurement and the appointment of persons sitting in their jurisdictions. I therefore believe that we have taken the time and listened to the comments of the professional orders. [[Applause on the benches of the REM group]] These are the points I wanted to make.
ParlaMint-FR_2017-07-19-E1015.u324	First of all, in the text of the commission, I call the single article of the bill ratifying Order No. 2017-31 of 12 January 2017 to bring the texts into line with the provisions of Act No. 2016-41 of 26 January 2016 to modernize our health system.
