ParlaMint-GR_2016-08-02-S1-commons.u1	Ladies and gentlemen, good morning. Accreditation of the quorum shall begin. [[Note: The following table of contents is not the final text because rationalisation and editorial corrections are pending]] We are entering the agenda of the LEGISLATIVE WORK Only discussion and vote on the principle, articles and all the draft law of the Ministry of Economy, Development and Tourism: ‘Public works, supplies and services contracts (adaptation to Directives 2014/24/EU and 2014/25/EU)’. The above draft law was identified by the Government as urgent and the committees accepted by a majority as urgent, in accordance with Rule 110 of Parliament's Rules of Procedure. The Conference of Presidents decided at its meeting on 28 July 2016 to discuss the draft law at a single meeting in principle, on articles and amendments. I propose: the first two rapporteurs will be able to register electronically. The first is Mr. Karanastasis from SYRIZA, and the second is Mr. Metarakis from New Democracy. Finally, Mr Metarakis will also be able to register, so that we can see how many colleagues will be registered. Secondly, once the speeches of the rapporteurs and of the special speakers have been finished, I would ask that the Minister be given the floor on the bill, but also to tell us which of the Members' amendments he is accepting or not, as they are three amendments so far with regard to Members. So that we do not look at today, so far there are no ministerial amendments. We therefore have no problem with that.
ParlaMint-GR_2016-08-02-S1-commons.u195	Ladies and gentlemen, Minister Spirtz has made a big mistake. He called on the New Democracy for populism to see me in front of him, who, as Minister of Labour for two and a half years, I had the honour of having against me Mr Spirtzi, who is now talking about populism for Mr Hatzidakis and the New Democracy. Mr. Spirtzis as trade unionist was chaining out of the Mechanics Fund, inviting engineers to the logic and direction of "Don't Pay", putting dams outside the Mechanics Fund so that engineers wouldn't pay and he was also the protagonist of the "Don't Pay" movement.
ParlaMint-GR_2016-08-02-S1-commons.u196	Really?
ParlaMint-GR_2016-08-02-S1-commons.u197	The Minister, Mr Spirtzis, who today with his mask as a so-called technocrat, comes to invoke the New Democracy on populism. So be careful, Minister, at least when you have me toward you, I personally know your behaviour. Secondly, I have heard this about public competitions and the issues that have remained open. I have not heard an answer from the Vice-President of the New Democracy, Mr Hatzidakis, to the Minister for the partitioning of the work in eight sections. Also, I didn't get an answer about who he is who got the three of the eight sections of the project, Minister, as I didn't get a real answer and why you did it. What engineers and people who deal with public works know about the economy outside is that partition has two major problems: first, it increases the risk. And secondly, it increases the cost. These issues remain open, they will follow you and we will wait for convincing answers to the end, to tell us who, because and in what process. I come to the other issues. I have listened with pleasure to both Ministers for an entire hour to place themselves and to rejoice and triumph for a bill that has four hundred articles and six hundred pages. The New Democracy really stands positively against the bill. It is part of and is institutionally modernised for the whole framework of public procurement. But, don't take it on you, it's not a inauguration ribbon, that others did the work, and today you're cutting it. It is a similar function of a bill that is a European directive and we must adopt it. It's not yours, Minister. It is something positive that comes from Europe. We are happy to hear the changes and the areas that it brings about and which are really right, but it is not the work of the SYRIZA, it is not a legislative initiative of the SYRIZA, it is a Community directive that is incorporated and that is why we support it. However, as ladies and gentlemen, this dialogue is taking place in a quiet climate within the House, at a very different wavelength, in society there are other intaken images, as the House closes in about four days from today, the wounds you have left in society are open, Mr Ministers, and for economic and social problems itself, which will be opened very soon after the summer, as the citizens, the pensioners, the unemployed, the employees, come to their pockets, from tax to HISPIA, as far as the insurance contributions to farmers, the free traders, the whole society. And you know what? The work becomes even more pressing and the wrath will be greater as the government today observes something inconceivable, which we knew. There is now a widespread belief in society that Greece is an inseparable ship, that it is fully in lawlessness and that we are living in a political environment of schizophrenia: on the one hand SYRIZA as government and on the other, SYRIZA as a party and on the other is against one another. And, of course, the silence of fish on major issues relating to the operation, the order in the country, which has a completely negative climate for the balance to be achieved, both social cohesion and social peace. The government has accepted, without reacting, to the so-called "opposites", "bugs" taking over the largest university in the country, with enormous damage. And here is the challenge, Mr Ministers. These damages will be transferred to the citizens' account in September and you know it, but you do nothing, you did not react, because the other half of SYRIZA is fighting the other half. And the most challenging thing? Two days have passed, ladies and gentlemen, since the unprecedented event in historical times: the occupation of a temple and SYRIZA today has not taken place and has not been officially placed, because one part of the SYRIZA fights the other. Many say it is a reality in trying to balance the components. Others say it is a conscious choice, a drunkenness and a plan to undermine and tear down anything worthwhile and institutionally present in Greece. I turn to the second point. It is not by chance that your attitude is a conscious choice and a attitude you make from the outset, do not take a position, let lawlessness dominate, do not place and censor the ministers of other ministries themselves many times. Look what happened. The Minister for Justice was here a moment ago and he did not say anything about two very important issues: one was the placement of the "very heavy" Mr Polakis. Mr. Paulakis has offended justice once again. Minister of Government came out and condemned, Mr Ministers - and it would be good to answer - the decision of justice and, furthermore, the self-evident functioning of the police for something that was legitimate. Finally, as has been said before, the law is the law of SYRIZA, so the government understands it. And the most serious thing? That sounded like that before, but that's why you didn't answer. It is now possible, and here too, to ask great questions about the security of the country - the secret documents of the Ministry of Foreign Affairs, to release them and post them on the Internet as "Ruvikon". What do you have to say about that, Ministers? What answer does the government and Mr Kotzias give? Or will there be deafening silence in this by the government, as happened with SYRIZA, as was the matter of the Church? Ladies and gentlemen, we are living in a very sloppy environment whose outrage and social anger you will face it in the autumn when the accounts come, which have already begun. Today - to repeat this - pensioners in front of the ATMs have seen what you promised, that pensions will not be cut, that supplementary pensions are cut to 20% by 30%. That's the truth. Two months ago, the low-retireees were seen losing the NSA. That's the truth. And where does the entire account get to the remaining three hundred thousand at the end of the year? They will see in September, October, the SYRIZA's new HISRIZA, 20 percent increased, all Greek citizens. And they will see from 1 January what the free professionals, doctors, lawyers, these classmates, said by Mr Katrugalos, have not yet realised, the contributions that have been converted into tax rates at 37%, and with them, as well as farmers. Is that what you promise? And will society handle this? That is why you should know that all political issues are open. You've brought a great disaster to the country. Greece now looks like an unscrupulous ship. You've lost your direction. We all know now that you are in front of a panic in a vertigo, because on the one hand you face social anger every day, wherever you are, and on the other hand you must balance yourself with something that you do not believe. That's all in front of us. These are all challenges for society and for the political system. That is why what we are telling you is at least - regardless of what your decisions will be, regardless of your intentions to manipulate the media, to degrade institutions and values - keep the country as much as you can at the level of its fundamental values, because what you expect or have as a project for Greece is something that is not worthy of, but, above all, you know, the New Democracy and the whole political world of our country will not allow you. Thank you very much.
ParlaMint-GR_2016-08-02-S1-commons.u198	Mr President, I want the floor for a minute.
ParlaMint-GR_2016-08-02-S1-commons.u199	Here, Minister, you have the floor for a minute.
ParlaMint-GR_2016-08-02-S1-commons.u200	Thank you, Mr President. Mr. Brutsis forgets very quickly. Firstly, I was never ironic and none of the engineers who were protesting. Five years you have seen us once, on a strike, all the scientific bodies. You dragged us to the financial prosecutors, as a government, because we were working for the arbitrary, as if the arbitrary were going away. I remind you. But you're saying here! The third and most important, Mr Brutsi, is that Mr Selianakis, the President of the EBRD, who has appointed you. We did not put them, nor did we ban the entry and access of engineers to the fund. Secondly, the economic analysis you have done for Patras - Tower justifies how Mr Brutsis threw the insurance and the New Democracy on the rocks. When more is involved in a competition, Mr. Brutsi, competition increases. You don't know that?
ParlaMint-GR_2016-08-02-S1-commons.u201	You'll tell the Pope.
ParlaMint-GR_2016-08-02-S1-commons.u202	That's different, your friends there on existing channels are different.
ParlaMint-GR_2016-08-02-S1-commons.u203	Is there another one there?
ParlaMint-GR_2016-08-02-S1-commons.u204	There's another one there. So whoever gives the biggest discount on the contests gets the contest. When the project is not being carried out properly, it is coming down and that is why there is a clear provision now, not as it has been for so many years. Therefore, Mr Brutsis, Mr Hadjidakis should probably answer the questions that were asked to him and when he was Minister and for today.
ParlaMint-GR_2016-08-02-S1-commons.u205	Thank you, Mr. Minister.
ParlaMint-GR_2016-08-02-S1-commons.u206	Mr President, I did not understand any of what the Minister said, nor did I anyone else give a reply.
ParlaMint-GR_2016-08-02-S1-commons.u207	It's okay. We proceed with Mr. Loverdos, Parliamentary Representative of Democratic Independence. You have the floor, Mr. Loverdo, for twelve minutes.
ParlaMint-GR_2016-08-02-S1-commons.u208	Mr. Spirtzi, did you not have chains or was it too verbal?
ParlaMint-GR_2016-08-02-S1-commons.u209	No, he wanted to tie me up!
ParlaMint-GR_2016-08-02-S1-commons.u210	I'd love to see that if you had. If you have a picture, you should send it to me. Mr. Brutsis, it was a glimpse. It wasn't the man, was it? I'd like to have seen that. Let's start with the day, August 2. Every month that passes we celebrate, at the beginning of the next, and something serious and good that SYRIZA does for the benefit of the people he serves. I was listening this morning to the only existence - one exists today! - TV channel with political broadcasts - the others are closing or afraid of being licensed - in the only, in one, in the SYRIZA regime - which, with democracy, has little to do with what is proven - I was listening today to a Parliamentary representative of the majority party telling how much friends of the people are. Today, retired people are seeing this with the reductions in their supplementary pension! In a corresponding speech a month ago, we celebrated the cuts of the EVS for tens of thousands of people. People’s friends are proved in practice every day with their things. Unemployment, the parliamentary representative was being taken on board, is being reduced. He'll close, he says, somewhere close to 24% in 2016. But the forecasts were for 19% in 2016. And the recession, they say, will go to 2%. But it would be 3.7% growth in 2016. People's friends when will they do something good for this world? When will they be able in the National Representation Hall, which is why - in fact - to say something that was ultimately for the benefit of the workers, for the benefit of those who are allegedly defending, for the benefit of those who have so far felt only mockery of what has been done since January 2015 by SYRIZA? Ladies and gentlemen of the majority, this is also a matter of the day. Did I not hear you say anything about the 2009 deficit, which all of your ministers have so far invoked in the way it was agreed, recorded by ELSTAT, but also by the corresponding agency of the European Commission? Because we remember all the events in 2009. We remember exactly how much the deficit was in terms of billions and we all remember in ‘15 how it increased by two points, not by the intervention of ELSTAT, but by the accounts that the Commission responsible has made from the Commission's side. And these specific developments I remember day after day and I have them recorded in my political calendar with absolute accuracy. I do not hear you say anything, you have two words to say about justice more than other political parties, not respecting your independence. Cuveda! Ladies and gentlemen, I am not watching and have not made any reference to the years of my science - before the House - and my parliamentary activity, praise or reproach on justice. Never! Justice is affected even when you praise her. Its independence is supported by other state functions when you don't talk about its decisions. And so I won't judge, I won't judge any of what they look through the naked eye. But I will say, ladies and gentlemen, that in the previous period of the House, in the Committee of Inquiry, I have lived closely with ELSTAT from deposits made by its officials. I do not remember their names, but I remember that they supported some monstrous things, that messages come from beyond, something metaphysically "the fun." "Breaked" that we did not understand, but those who communicate over and over and over understood. We were told that and that was what we found in their resumes that they were telling the time of the complaints of SYRIZA and ANEL. I can't hear the majority representatives talking today. Are these random procedures? We'll see. In any case, from the experience of the Committee of Inquiry, the relevant categories had the element of comedy, a comedy, which, if anyone brings it into the drama of Greek society, is becoming a drama. And it is for pity, indeed, the Greek citizens, all of us, Greece, our country, when in responsible political positions people like them were appointed or heard in general. Speaking also of general political issues, ladies and gentlemen, I would like to raise the issue of the occupation of a temple, referring to the Metropolis of Thessaloniki, with its dimensions in the public dialogue of the place, but also with another one that has not been heard. Don't you have parts of Fundamental Rights of Individual Freedoms? You made an announcement? Did a statement come from the Department of Fundamental Freedoms on what happened? Did one of your people talk? She convicted it? Aren't these famous internal committees not sensitive? Aren't they our fellow citizens who thus serve their worship? Do you have the right to interfere? Ladies and gentlemen, in 2010 I was twice a representative of the government in parades in Piraeus for two national festivals, both of which were dispersed by various parades. You were there, and with piracy initiatives, you broke the parades. In my statements at the time on 25 March I said that the next target would be Epitaphis, Easter coming. I hadn't exactly remembered that this was going to happen in the end. I made this statement in the form of a postal political intervention. However, the conviction that I made on the Internet found online friends of the attack, "treams" that are according to it, also happened. And some others took a message, put a bomb in a church in Heraklion, Crete, in Agios Dimitrios, a gazaki or a bomb or something like that. We're not doing well! We're not going well, especially when we have a government that looks at them. Because, ladies and gentlemen, there is a Minister for Education and Religious Affairs. A word has not said! Nothing has been left outside an isotopeic logic SYRIZA, manifested in all places, but in all places and here, in Thessaloniki with Metropolis. A few days after the incidents at the Aristotle University of Thessaloniki I was with a colleague of SYRIZA in a public dialogue and said "But, with the graffiti, we have no problem". We don't have a problem with graffiti either. But we have a problem with the capture of spaces, with the dissolution of spaces, with the perception that every public educational institution "is our hand" to do what we want to break it. That's not things. And it's not an extra-parliamentary Left. It's SYRIZA. It's SYRIZA literally. They should be seen by the citizens, those who voted for them with what they said in January 2015, but also in September 2015 with the parallel programmes and see the product of their political choice and their behaviour in this regard. Now, on two issues relating to the draft law, I have heard Mr Spirtzi and here do what majority colleagues in the majority are doing, who are cutting off the ESS and who are in favour of the ESS, reducing pensions and coming here and are in favour of increasing pensions. That's the rhetoric. I'm saying other than what I'm doing, and I'm saying it unregulated here, when my draft law is exactly the opposite to what I'm saying. It says now, 'transparency everywhere'. To go to Article 128. For contracts of more than 30 million, i.e. for large projects, as consultants, technicians - that is, legal, economic and other matters, as the first paragraph of 128 defines - it may take place freely, through a rough competitive procedure. Isn't that right? This also applies to his Ministry, but to paragraph 3 of 128 and to all the Ministries, by signing a co-legislative Minister. Why is that 'transparency everywhere'? You're gods, gods of opacity! Can you imagine we did this? Can you imagine Minister of our own party that he's going to have such an arrangement? What would he hear? What would they call him literature, politicians, televisions? Is a fully opaque provision being released for free use, and does the rapporteur tell us the provision 'transparency everywhere'? Where everywhere? And for projects, read 128, over 30 million. Opacity everywhere, dear gods of opacity! [[At this point the end of the speaking time of the honourable Member is ringing at the end of the bell.]] Finally, with regard to the articles relating to the subject that the Minister for Justice, Mr. Paradoxopoulos, supported this morning. Because of the examination I did not hear the beginning of his report, but I took the Minutes that were published a moment ago and I am now fully aware of many provisions of the draft law relating to the principle of review of references. First of all, we did not raise the issue of constitutionality. He had concerns. The final product does not present such problems, the tens of provisions of the draft law - from 345 onwards, I think - which deal with this issue. However, he said that he was addressed to the Council of State. Mr Minister, we would like the answer from the Council of State. We ask the Minister for this. He's not here now, but you can let him know that we want to see exactly what thoughts the court has submitted to the government. The move to ask the court is a good move. But now we are actually going to do that. He says that there have been three phases so far. If a person complained of a decision relating to those contracts, he was, first, entitled to bring an action before the contracting authority, i.e., within the Ministry, then go to the courts for insurance and finally go to the courts, the Council of State, at the request of the Minister of State. That's right. Now, he says, we're changing those. The first two procedures are seen as more'short' and therefore the conventions should be shaped in a more rapid way, i.e. more efficiently. Speed is an element of effectiveness. And now, instead of complaining to the administration, you're turning towards a principle of quasi-independent. And then, ladies and gentlemen, your ability to lodge insurance measures with the courts and create annulling dispute is maintained. Where's the shortening of the years? How does it turn out? That's why I asked him how he saw the abbreviation evolving and mentioned the first two stages. For a few minutes I asked him, he answered. Let's see now how the setting is shaping. Does, Minister, lead to a slowdown? I do not judge the correctness of the other issues that Mr Maniotis has raised in committee and in plenary. I'm counting on his location. But I add a question. Why's the process going faster? This is a principle that has legal members, 30 members, its chairman, will come from all over Greece and after this procedure has been completed - obviously you cannot abolish the fundamental right to legal protection - then you will also do the insurance measures, then you will also make the application for annulment. Why would that go faster? The appreciation we make with Mr. Maniotis is that it will go a lot slower. You should give an answer to this, at least in this matter which has nothing to do with various wicked aspects of public administration, but from a common goal of moving things faster - because we are late in Greece, especially in cases with economic content, the deceleration made by the deceleration is very great - if what we are doing is making things faster, or if they are going slower, in the sense of specific issues - and I have finished - which has this part of the draft law and the two issues that I have raised, which - not to mention - are not part of the directive, but an initiative from the Greek Government. It is not a part of the directive where the debate would be a debate on the diagram without being able to intervene. These are the initiatives of the Ministries. On both these issues, the answers we have received so far, on the second issue, are not at all satisfactory or do not demonstrate the government's allegations, and on the first, 'transparency', the Minister for Public Works owes a clear answer. Thank you very much.
ParlaMint-GR_2016-08-02-S1-commons.u211	Thank you, Mr. Loverdo. Mr Georgios-Dimitrios Karras, Parliamentary Representative of the Union of Centres.
ParlaMint-GR_2016-08-02-S1-commons.u212	Thank you, Mr President. [[Applause]] I am looking for all the last few days that this bill has been introduced to the committees and already to the House today, the reason why it has been so quickly debated, in one day, whether it is urgent, urgent or simply urgent. I have therefore asked for the instructions to be seen, because the government claims that there is an obligation for the country to comply with adjustment deadlines which have been exceeded. So I said, in my opinion, that it might be a serious bill, which will give a breath to the country that needs so much. But I've said it - a perversion, and I'm looking for it. So I went to the directives that we are incorporating today, which gave me the impression that they are useful interpretative tools of the law introduced, at least in those provisions which are a copy of the directives. What have we seen, ladies and gentlemen? We have seen that this directive concerns a large part of the economy, public procurement, i.e. public works, services and supplies of material. So what does the directive that we incorporate under paragraph 26 of the preamble say? ‘In view of the recent creation of the European Financial Stability Fund and the European Stability Mechanism, it should be laid down that transactions with those Funds and mechanism should be excluded from the scope of this Directive. Finally, it should be clarified that loans, whether or not linked to the issue of securities or other financial instruments or other related operations, should be excluded from the scope of this Directive.’ Therefore, any activity with regard to the aid of the so-called Memorandums, with the loans, even the last n.4389, which was voted on by the government and carried most of the national property under the administration and management of a naive holding company - I have not concluded how this company will be run, whether or not it will be run by Greeks or foreigners and in reflection we do not know how the Greek banks, which I do not know whether they have been left behind or not. So, if we combine this, it comes to a conclusion that the scope of the new legislation, which is now called for by the House to vote on, is very limited, because everything that comes into the country, what is attempting to create 'rich', in the sense that the revenues more than a large proportion of the so-called holding company will be served by debt and the control of creditors, will not be a task which will be subject to the law that this House is called upon to vote today. Why am I saying this, since we are talking about exploiting any form of national, public-owned property with the holding company, the TSE, the Public Property Company, the CF? Keep a note of what I'm telling you about tomorrow. CFS is in trouble. Hold on, ladies and gentlemen, note. What I'm saying is we'll live it tomorrow. What's he telling us? We'll have a good law for public works, supplies and services. But where will we have him? In what chapters, in what possibilities of the Greek State, will there be a need for projects? Nephew, silence. We will, of course, vote for the bill in principle and vote for the overwhelming number of those provisions incorporating the directives and, at the same time, are complementary provisions in the directives, after deciding to abolish the previous framework under Law 3669/2008. It is a great law, the so-called 'Souflia' law, which has never been observed, because then every contract that was to be made, development, motorways - we will talk tomorrow about concessions - had something else that the Greek people never learned, or at least those who were not interested. It did not know that the large, the so-called co-financed projects were starting with an advance of the Greek State and then the investor, the special-purpose company, came. When the government had started the advance, when they had settled on the construction site, he went to the bank and asked for a loan, since he now had the guarantees. If it was a little late - and we have been living lately, of course, it is not particularly the subject of today's debate - if it were to be delayed, irresponsible from the sleeve - as if we were to take the ace off many times - and a so-called 'acceleration contract' of some tens of million provided for in the law, which had ratified these conventions, that if the state had a responsibility, we will not go too far to arbitration, because it is also a laudable one. "You will give us a backup, so we can start again." We've been living for these days again for the streets. Maybe we'll hear about the N65, we'll probably hear about the Ionian. Let's not go into details. The law will be passed by us. We will stand by some who will be placed. It does not mean that this law, in our view, will bring about a potential for the execution of large or even medium-sized public works. I would like to say something empirically at this point. I'm standing in Article 53. I've been looking for it for three or four days, to see if it's a repetition of previous arrangements. Where, ladies and gentlemen? In the budget of the project. It shall necessarily be drawn up in any public service task, supply. We need a budget. We can't wait for the offerr, what he'll give us. So here is all the maliciousness and I see it repeated. I do not see any valves that can solve this issue. So the project budget has always given a decision of the Minister for Public Works, with the environment, perhaps infrastructure today. He always gave a detailed invoice situation that was revised every three months. Every three months it has always been revised upwards. It happened in my professional career that I handled a public works auction case. So I had to resort to the detailed list, the tariff for roadworks, where the famous party was held. But there were twelve points of asphalt, six of them elsewhere. Where would we take the tests? The engineers of yours will know much better than I do. So I happened to go back to the current prices to see if the contract was reasonable, if the discount given by my commissioner was real and whether he could carry out the project. You know what I found out? That at least the tariff for roadworks was 100% increased compared to the current commercial market prices, so a 40%, 30% discount was given and we all stayed satisfied. The budget was ten million, we got him seven, and the contractor will also save the state three million, and where did we get there? The project with delays, the project with revisions, the work with unforeseen events, the work with additional work to go through the ten million of the initial budget and reach twenty. I will not mention any more examples. I will only say this: in roadworks the price of cubic inert material is even estimated at EUR 16.5 for the execution of a road construction project today. It does 4,70 in the quarry and "kill" prices and go down every day, because there is no demand and the materials accumulate. So let's see them along the way. We have a basic objection to the so-called 'Independent Prosecutor of Prosecutors' and we have a vertical objection, not for reasons of constitutionality or not, whether or not it is the delegation of an indirect judicial role to non-judiciary. I don't go into those details. I'm saying something else, what's this Preliminary Appeals Authority doing? It does the work previously done by the Council of State with the public works insurance measures in the directive introduced by Mr von Wogau. 2522 in Greece. So what's he doing? Since it is no longer a judicial authority, in order to comply with the constitutional obligation of Article 20(2) of the Constitution, we grant the right to the Council of State or the Administrative Court, depending on the category of the Convention and the amount, and a request to suspend the decisions of the so-called independent authority. We therefore double the administrative burden and the judicial burden. Why? I have the practice of the Board of Directors, number 13/2016, which I understand has been attempted by the Council of State to get rid of, to dismantle. However, I also see thoughts saying that temporary protection is now being made before it ineffective because it creates the possibility of providing legal protection. My last point: I have seen many independent so-called principles which are presided over by former judges and, above all, by senior judges, and there I have a stronger objection to the principle of appeal and I will explain it immediately. Supreme Judges. So what do the highest judges tell us? 'We must make good legal decisions'. What, then, did the Competition Committee say when I asked its President how many decisions were taken in a year and how many cases are pending? He said to me: "You know, we made ten decisions in 2013 or 2014" - I'm not exactly in time - "but nothing fell in court". I replied: 'I wanted fifteen, twenty, fifty decisions to support competition and not to be in competition with the supreme judges, who are headed by the authorities, not to accept the so-called'mistakes in their sword' to say: 'But will this have the effect of judging me? I have to make a perfect decision, because the one I was the head of, I cannot now become an existing, in the sense that he judges me in court." So this is a complete failure. Unfortunately, the Greek reality supports this and with legislation. It's a complete failure. I would remind the House at least that the committees, the Ottawa Court of Justice, were previously in the House. Legislation by the well-known law of “Kallikrates”. Has it ever been created, has it ever worked? Oh, no. The Secretary-General still deems the decisions of the municipalities to be final. So let us not create such luxurious instruments. My last point - because I think that this issue is now being exhausted - is this: in Greece we must also support certain principles and maintain them. In the last few days there has been a discount of the authorities. I won't say much. I will make a few remarks about justice, whose prestige is shaken every day. And judges are, mistakes will do, egos will, if you want, a lot will happen. Let's stay one last shelter. And a second refuge that I would like, ladies and gentlemen, to stay in Greece or those who have the transcendental image of faith - I do not consider, I do not blame anyone for the extent he believes or believes or not - is religion. Religion is metaphysical, but let us also respect religion, even though we do not believe. Let us respect each other's values and principles. Thank you, Mr President.
ParlaMint-GR_2016-08-02-S1-commons.u213	Thank you, Mr Karras, Parliamentary Representative of the Centro Association. Mr Santorini has the floor, SYRIZA Parliamentary Representative.
ParlaMint-GR_2016-08-02-S1-commons.u214	Thank you, Mr President. Ladies and gentlemen, Mr Minister, many issues have really been raised outside the bill that we are discussing and I think some of them should be discussed. Because there's been a lot of noise. For example, Mr Loverdes told us about the developments that exist in the case of Mr Georgios. Mr. Loverdo, we were together in that committee of inquiry. You remember Mr. Georgiou never came.
ParlaMint-GR_2016-08-02-S1-commons.u215	Oh, no.
ParlaMint-GR_2016-08-02-S1-commons.u216	When did he get here?
ParlaMint-GR_2016-08-02-S1-commons.u217	He didn't come. Another of the "terrestrials" came.
ParlaMint-GR_2016-08-02-S1-commons.u218	Mr. Georgiou never came. You remember, however, that Mr Georgiou never came by arguing that he was in the intensive sector, and at the same time signed the decisions to move officials. The newer evolution says he's referring to the enlargement of the deficit. So what do we want to say? The deficit was swelled. That's what we said, that's what we need to see. I think that also Mr Nikitas Kaklamanis, the Vice-President of Parliament, with a tweet I see here in an article that I will present, says: “After the slap of the Ice Arena in the famous Mr. Georgiou, it is time for this one and the only committee of inquiry on how we entered the Memorandum”. That's what Mr Nikitas Kaklamanis says. Of course, it is strange to see an article signed by Mr Yiannis Michelakis. If I'm not mistaken, he was the Minister of the New Democracy. On the specific site that I mentioned before, he says that by order of Mitsotakis no announcement was made about the ELSTAT case of Mr Georgios. Really, for what? Is there an alliance? Is it not for us to discuss how we entered the Memorandum? That was yesterday. It's not old sour grapes. They happened yesterday. I'm filing the post in the Minutes. [[At this point, the Member, Mr Nektarios Santorinios, presents for the minutes the above document, which is located in the archives of the Secretariat Department of the Department of Stenography and Practice of the Parliament.]] There have been a lot of deafening silences. The question came up because we didn't make a statement about anarchists entering the church. First, the police went, arrested them, hired them, then turned the whole case into arrests and took the court proceedings. The question is: Should we put church issues in political controversy?
ParlaMint-GR_2016-08-02-S1-commons.u219	That's what we're saying.
ParlaMint-GR_2016-08-02-S1-commons.u220	That's what I'm saying. Are you asking us to make announcements on church matters? At the same time, you leave insinuation.
ParlaMint-GR_2016-08-02-S1-commons.u221	Complaint the church's desecration. An announcement you didn't make as you did for so many others.
ParlaMint-GR_2016-08-02-S1-commons.u222	You say that SYRIZA has something to do with them, it has to do with terrorism. This is a constant tactic of the New Democracy and the Right.
ParlaMint-GR_2016-08-02-S1-commons.u223	Was it so hard to denounce the church's desecration? Two days you haven't spoken about the church's desecration!
ParlaMint-GR_2016-08-02-S1-commons.u224	A life has denounced the Left that it has anything to do with terrorism. You know that well, gentlemen of the Democratic Alliance, they did so in '81. Why are you getting into this process? Why did you once again denounce what they did to you? Why have you denounced us that we have a connection with terrorism? We have nothing to do with terrorism. We have nothing to do with such moves. What the government had to do was from there and beyond! You told us that there was a deafening silence in this matter. Really, Mr. Brutsi, will you tell us anything about UBS? Will you tell us anything about Mr. Slavonis? Will you tell us anything about the one who wrote your development programme? Or is that why you're making deafening silence? Not to talk about other deafening silences, which we know about the past, but we'll leave it there. Let's go to your favorite topic. Your favorite point is Mr. Paulakis. You have a special weakness. And the New Democracy and the PASOK have a special weakness with Mr Polakis. So you're telling us about Trikala Hospital. First, the decision came out on Friday, notified on Monday, and the police did the following terrible thing: they arrested two administrative officials and two cleaners on Saturday night. Since the administration on Saturday night did not have this suspension decision, should it not have carried out the government's decision, which said that we are now stopping the contractors and going to individual contracts with the workers? However, the political appeal is different. What the police did, what justice did is a matter. But here, will you answer? With the government's practice to stop cleaning contractors, 80m euros are saved in hospitals and the wages of cleaners are increased from EUR 300-350 to EUR 780.
ParlaMint-GR_2016-08-02-S1-commons.u225	Where? When did this happen?
ParlaMint-GR_2016-08-02-S1-commons.u226	The contracts signed.
ParlaMint-GR_2016-08-02-S1-commons.u227	Did you pay them?
ParlaMint-GR_2016-08-02-S1-commons.u228	They've been paid, Mrs. Vulture. Don't give up on that.
ParlaMint-GR_2016-08-02-S1-commons.u229	You've got them. You had them a few months unpaid.
ParlaMint-GR_2016-08-02-S1-commons.u230	They've been paid, Mrs. Swollen.
ParlaMint-GR_2016-08-02-S1-commons.u231	When?
ParlaMint-GR_2016-08-02-S1-commons.u232	Will you answer that? Is it in the interests of the health system, yes or no? Will you answer whether the practice we practice is for the benefit or is it damage? Shall we go back to the contractors? Is that what you're asking? Shall we give an additional EUR 80 million to the health system? I was listening before Mr. Tasouula and what he said. It's not personal, Mr. Tasoula. You made us an attack that was important, I'd say. But you said something that is really true. You said people were disappointed by the old system of power and that's why you voted for us. At least you admitted this, that you had disappointed the world, that with your practices you had ruined society all these years. That's why they came to us. But from that point on, tell me why they have to go back to you?
ParlaMint-GR_2016-08-02-S1-commons.u233	Because you're here.
ParlaMint-GR_2016-08-02-S1-commons.u234	Why have you been excavated in Civic Antipolitics? The Greek people don't forget what you did. It does not forget what has been done, not only in the years of the memorandum but in the 40 years before. He won't forget it and he won't come back to you. In three years when the elections are going to be, I'm absolutely sure they'll back up SYRIZA.
ParlaMint-GR_2016-08-02-S1-commons.u235	Are you absolutely sure about the three years?
