ParlaMint-HR_2005-09-30-0.u44507	Your Honor, Mr. President, gentlemen of the Parliament. Here I read that they...
ParlaMint-HR_2005-09-30-0.u44584	Thank you very much. On behalf of the SDP Club, a respected representative of Neven Mimica. Here you go.
ParlaMint-HR_2005-09-30-0.u44585	Thank you very much, Mr. President of the Croatian Parliament, colleagues and fellow MPs, Mr. Minister. Here is a proposal from the HSP Club, which basically also means asking for the negotiating position to be set in the process that government negotiators will represent in the negotiations on amendments to the Stabilisation and Association Agreement with the European Union, to include the Croatian Parliament. In order to possibly introduce quotas for the export of Croatian sugar to the European Union, which is required by the European Union in the best possible way. On behalf of the SDP Club, I appreciate that this initiative is welcome. To trace the protection of the economic interests of the Republic of Croatia and to reflect the constitutional role and competence of the Assembly as representative bodies. But what happens now? Instead of strengthening its negotiating position by accepting that the government's views of, respect and reflections and views of the Croatian Parliament, the Government has entered into the legal and perhaps political debate as to whether negotiations with the European Union should be conducted in the framework of the Stabilisation and Association Council or outside of any body established by the Stabilisation and Association Agreement. Whether or not the Parliament is formally in a position to be able or not to participate in the debate. This is what the debate held in the Croatian Parliament would like to repeat when considering the interpretation of the HSS on negotiations on Protocol 7. And then the government was as important as it was, in fact, the government and then it wasn't, it wasn't as important as it was to represent Croatian economic interests by including both parliamentary positions and proposals in the negotiating positions. She was primarily concerned about how to prevent a parliamentary debate in which perhaps the opposition could say something against the government's negotiating positions, or perhaps she could suggest better solutions. And perhaps the government is also afraid that the Parliament or at least the parliamentary opposition could have misjudged in the protection of fundamental national interests, so it must not be allowed to ban governmental sovereignty. This is how we come to the wider political dimension of the government's response to the proposals on sugar export negotiations. To what extent is the Government willing to admit that the Parliament can have its own initiative? That these initiatives can help and strengthen government proposals even when there may be no direct legal basis to formally request the parliament's participation. Such an inappropriate relationship, and of course the Government and the ruling parties to the constitutional position and jurisdiction of the legislative authority and to the possible practical joint action of the legislative and executive authorities, unfortunately, also faces the clear acceptance of the parliamentary majority which is so easily willing to agree to the government's domination over parliament and to systematically reduce the importance of parliamentary democracy. Although the government here obviously insisted on form, not on the content of the problem it does not even do so consistently. At least when it comes to obligations under the Stabilisation and Association Agreement, with which the Government is obviously having major problems. So far, she has twice escaped from its application to the interpretation of Protocol 7 and now to sugar quotas. And once, she certainly broke it. This happened when the former foreign minister signed a co-operation agreement between the Republic of Croatia and the Republic of Macedonia as part of the approach to the European Union, and the government had not previously delivered either a negotiation report or before signing a request for the Parliament's consent, which was mandatory under Article 8. The law on the implementation of the SAA. At the time, the government did not respect the formal or actual obligations of the Law and did not worry so much that it satisfied the legal form of its obligations as in this case the sugar export quota. Here I think the government also had a chance to do another one, which is to ignore its commitments from the conclusions of the November 2001 Parliament. The conclusion obliges the government to submit every 6 months to the Croatian Assembly a report on the course of the stabilisation and accession process, which includes, of course, the implementation of the SAA. We all know here that the government is not every six months but has never delivered a report to the Parliament and has requested a debate on these issues. And so she completely excluded the Assembly from accessing information on the implementation of the SAA. And if it had implemented this existing and valid conclusion of the Croatian Parliament, the Government could, in the ordinary procedure, inform the Parliament in good time that there is an initiative of the European Union to amend the SAA and introduce quotas for sugar exports, and then it would not have happened that communication between the Government and the European Commission on the sugar issue would be a carefully guarded state secret which only individual opposition representatives disclose on their issues at the current morning. At that time, it would not happen that the government would be in a defensive position but rather before the start of the negotiations and that it would unnecessarily accept the European Union's proposals to lead the negotiations outside the Stabilisation and Association Council. If Parliament had been informed and involved in time, there would probably be more room to give some counter-proposals to the European Union, such as that the counter-proposal that these negotiations must be conducted within the Stabilisation and Association Council, which would then balance our initial positions and prevent us from adopting more unfavourable solutions in advance. Therefore, today there will be no real benefit from the government's willingness to consult the Croatian Parliament in its letter before adopting its official views on the issue of export quotas on sugar. I'm afraid it's too late for such a consultation of the Parliament. It will not help much now that the government has already agreed to negotiate and negotiate outside the Stabilisation and Association Council, and in addition, it still did not have the government's negotiating platform, although the competent ministries, i.e. the Ministry of Agriculture, have long prepared a proposal for a negotiating platform. But to return to the SDP's views on this issue, they are simple, clear, well-founded. Firstly, the sugar trade regime with the European Union depends largely on the overall development of the sugar industry in Croatia, the overall level of exports of agricultural and food products as a whole, and of course the sustainability of the sugar business and the sustainability of several thousand jobs in the production of turnips and sugar. Therefore, our priority goal is to keep the provisions and free and unlimited duty-free exports of Croatian sugar to the European Union. These provisions were well agreed by the Government to the SAA and thus directly enabled the increase of sugar exports from 5 thousand tonnes in 2000 to about 170 thousand tonnes in 2003, i.e. an increase in export value to at least 100 million euros per year. Secondly, there was no reason to accept the European Union's initiative to start negotiations on changes to the SAA, to introduce export quotas for Croatian sugar, as this was not necessary under the existing SAA provisions. It should have been insisted from the start that the problem of Croatian sugar exports to the European Union, if there are any talks in the Stabilisation and Association Council at all, should be pursued, pursuant to Article 38 of the Treaty on the Functioning of the European Union. The SSP. The application of the general principles of international law to which the European Union is called cannot exclude the need for any amendments to be negotiated for the reasons set out in the Agreement and within the common bodies provided for in the Agreement. When the government accepted the opening of negotiations on its own initiative, it agreed in advance to the quota, even if it was agreed even higher than the production potential of our sugarcanes, would be a more unfavourable solution than existing free exports. If for no other reason, then for administrative procedures that will make our exports more difficult in the variant of the existence of quotas. The situation is even more difficult, because the European Union certainly does not seek to open the quota negotiations to cover all our objectively possible quantities of exports, but is referring to a quota that would most likely halve our exports of sugar to the European Union. As it is now impossible to withdraw from the negotiations after the government's consent, our initial negotiating position in the Stabilisation and Association Council should be that there are no real and valid reasons for changing the free-export regime. Well, the proposal should be rejected to access the changes to the SAA and introduce restrictions on the export of Croatian sugar. The export of our sugar represents only about 1% of the consumption of sugar in the European Union, so it certainly does not cause, nor could it cause serious damage to the sugar industry in the European Union. Furthermore, if the European Union has convincing arguments to amend the agreement, then we must define a negotiating position that would be the last line of defence for our interests. This position should be that the quota must not be less than 240 thousand tonnes of sugar, which represents the production of sugar and sugar beet that can be obtained from the existing 30,000 hectares under the sugar tail, with sugar production per hectare of the tail corresponding to the average of the Member States of the European Union, means about 8 tonnes of sugar per hectare of the sugar beet. This would also take into account the possibility of a dynamic increase in the quality and yield of sugar beet production and an increase in productivity in sugar production over the next few years until Croatia joins the European Union until the quota agreed and applies. Then, if a quota for the export of Croatian sugar is introduced at that level of 240 thousand tonnes, the European Union should seek appropriate trade compensation in the SAA, e.g. the abolition of the European Union export subsidies on exports to Croatia for products containing cheap sugar subsidised or further liberalisation of the still limited exports of our June or fish and fish processing to the European Union market. So, without a 240 thousand-ton quota and no trade compensation, there's no change in the SAA. And in the end, of course, it may not even be necessary to repeat the Government must regularly inform the Croatian Parliament of the course of these negotiations. Here, as can be seen from these views, the SDP can in principle agree with the HSP's initiative to draw conclusions that will define the negotiating framework for negotiations for Croatian sugar exports to the European Union. Since this is a very serious and very complex issue of importance for the economy, we propose that an inter-party group be formed to draw up a proposal for a final text of conclusions that would then be proposed for adoption to the Croatian Parliament. Thank you.
ParlaMint-HR_2005-09-30-0.u44586	Thank you. Correction of the incorrect allegations, respected representative Gordan Jandroković. Here you go.
ParlaMint-HR_2005-09-30-0.u44587	Your Honor, Mr. President. In the presentation of Mr Mimica, there was a whole series of incorrect and trendy allegations, and I will only correct the fact that the government has avoided a debate in the House on Protocol 7, as well as a whole series of other issues. I will remind you that the government and we have discussed Protocol 7 here in parliament, however, that the party represented by Mr Mimica at that time almost did not participate in the debate, that the party represented by Mr Mimica then left her coalition partners, HSS, and when voting on the government's mistrust here, there are only a dozen MPs who voted in favour. So don't say there wasn't a chance and there was no debate, because there were.
ParlaMint-HR_2005-09-30-0.u44588	On behalf of the promoter, the club of HSP MPs, the respected representative of Tonči Tadic.
ParlaMint-HR_2005-09-30-0.u44589	Dear ladies and gentlemen, Your Honor, Mr. Secretary, Your Honor, Mr. President. I thank you in the first row of the HNS, HSS and SDP clubs to support this initiative. We are actually discussing today a series of really essential issues in relation to the Republic of Croatia towards the European Union, where sugar trade is only a paradigm, just one key example. It is, in fact, in the first row on the sense of consent to the opening of separate negotiations on sugar trade ahead of the supposed opening of negotiations, the general negotiations with the European Union on the accession of the Republic of Croatia. Does this readiness of Croatia mean for this round of private negotiations on sugar trade, does it also mean that letters from the European Union to the Republic of Croatia agree with a kind of message that those legal negotiations will not be? Which is why, therefore, opening negotiations on the sugar trade regime, if we are to be expected to negotiate with the Union in general again soon. It's a question that today in this whole story is plagued. And we didn't get any answers on him here. Another essential reason is that Croatia has a signed and ratified Stabilisation and Association Agreement with the European Union. It may seem irrelevant to the Croatian government, but this is the only framework for mutual communication between the Republic of Croatia and the European Union until negotiations are opened, i.e. until Croatia enters the European Union. This Stabilisation and Association Agreement is the only one that actually regulates Croatia's way of communicating with the Union and resolving all issues in bilateral relations between Croatia and the Union. Nothing else. So we here must not act like Serbia, Bosnia and Herzegovina, Albania that does not have such an agreement. We have an SAA and we have to stick to it, especially if it's on our hands. This is indeed the highlight of the unusual behaviour that the Croatian Government willingly gives up the application of the safeguard mechanisms offered by the Stabilisation and Association Agreement in a situation where it goes hand in hand and that someone from the Government, including you, Mr Minister, claims that the SAA is actually irrelevant, irrelevant because we have opened the negotiations on sugar. No, negotiations like anything else on the Croatian and European Union route are regulated exclusively through the SAA, that is its purpose. This is the meaning of the Stabilisation and Association Agreement. Why are we all together, why have we given this proposal a conclusion, because it is crystal clear that the European Union wants to introduce a reform of the sugar market. I have here a proposal for reform of the sugar market, it is a proposal, it is not yet a valid document, we are in an absurd situation, that the Government of the Republic of Croatia agrees with negotiations with the European Union to comply with the non-existent document. So we agree to negotiations with the European Union in order to comply with the non-existent reform, which is not yet an official document, it is only a proposal and may not pass in this form. But the craziest thing will be applied from July next year. And we are now ready to agree to negotiations to adapt to it. At least she won't be adopted, and she won't be adopted until July next year. It's a thing that me and my colleagues at the HSP Club just wonders, we don't understand what's really there. According to the reform, and according to EU announcements for the entire Western Balkans area, some 300 thousand tonnes of maximum exports are forecasted and there are clear rumors from the European Union that they would be pleased if Croatia exported a maximum of 60 to 80,000 tonnes. So in this context of your announcement that you will firmly defend 30,000 acres times 8 tons per hectare we consider statements for domestic use. As it will be during the negotiations, we will only see this because when the European Union decides on something and when the other side agrees, there is really no reason for these intentions to give up, especially when you do not stick to the procedure. All the HSP Club insists in this situation is that the Croatian government and the Croatian state are holding procedures prescribed in the Stabilisation and Association Agreement especially in situations where the agreement protects the Republic of Croatia. So, Article 38, regardless of what the Union has not called upon him, of course not, but we are the ones who have to call upon him if he protects our interests. Of course the Union won't call on him because they know there's nothing they can do about him. Because, firstly, we would have to show that our exports of only 1% of its sugar to the Union bear irreparable economic damage to them, the latter should agree to the Stabilisation and Association Council, which is a parent body and the third, would have to agree to the introduction of one-off customs duties for a period of one year, and that is all, no quotas of Article 38 will be mentioned. And what's most interesting is that the government will be attending any talks at the Stabilisation and Association Council, and it must get a platform from the Parliament, which in this case but is not. So,... quite willingly, not waiting at all for negotiations, for no reason whatsoever, without the Parliament's approval, not taking care of all possible economic consequences agree to open negotiations and that's what's worrying. So in this context, we listen to this story about how we will firmly protect 30,000 acres times 8 tons of it in our club HSP does not drink water in particular if everything together does not take place through a procedure guaranteed by the SAA but in completely free political negotiations and what happens. And, of course, when compensation is still possible, so as soon as compensation is in play, it's clear what time it is. So, it's actually done, my colleagues Caine doesn't have here, but I've heard from him today a fantastic statement, which is that we protect our economic interests by agreeing to a violation of our interests, it's really a theater of absurdity. So, the European Union has a strong interest in stopping imports of sugar from Asia, South Africa and the Caribbean countries, which is why Croatia, with its 1% export sugar, is guilty, which we do not know but we believe that we have a strong economic interest in maintaining that export and defining its protection. The SSP clearly prescribes all possible quotas and trade regimes, there are no letters anywhere for the introduction of sugar quotas, for export... sugar, there is no letter for the export of bladder pipes, but you know what happened, the European Union has introduced quotas for the export of Croatian bladder tubes from Sisak of 25 thousand tonnes, which is 1/5 of mammalian production, and they have done it dead-cold, regardless of what is not in the SAA. No one said from Croatia that the government did not react to this and that those quotas expired on 1 February this year logically assume that the same will happen to sugar when the negotiations are broken down, because so-called. It is a fantastic quote for me, working to take into account the wider context Croatia will agree to this. It's this broader context that we're just here afraid of. The only good thing about what I heard today from Mr. Minister is that the foundation will not be the existing annual exports that were the original statements from the Ministry because that would lead us to a dead end, would lead us to an average export of good and bad years, dry and wet years, and then our export quota would not be more than 80 to 100 thousand tonnes. If, however, it is done in the way we have proposed here and what we believe the Government will accept as the basis for negotiations, which is that the quota is if it already has an existing area in Croatia times as many tonnes per hectare as the European Union so 8 tonnes does not 6 tonnes as it produces Croatia, then well but the question is whether it will be true. I know it's probably the Croatian government's wish, but I doubt it'll be anything if the European Union takes a turn and Croatia takes into account so-called. Wider context. What is particularly interesting is that, therefore, we claim, or the Government argues that the Stabilisation and Association Agreement cannot be applied, so we will not respect this mechanism, we will not wait for general negotiations with the Union to include the story of sugar in this, but we are opening separate negotiations. So far, we're interested in where the so-called club is. The Committee for the Monitoring of Negotiations with the European Union. This is where the so-called "spectacular" was spectacularly established. The Alliance for Europe, all party leaders have signed the document, there is even a joint supervisory committee. However, none of the government thought to consult the supervisory board to ask the leaders of the parties sitting in it what they thought, but they entered the project dead-cold without the approval of the board and without the approval of the Croatian Parliament. Therefore, the economy is not protected by consenting to quotas and by consenting to a reduction in exports, but by protecting our rights by respecting the procedure laid down in the applicable international agreements. That's why we're looking for these conclusions. Thank you.
ParlaMint-HR_2005-09-30-0.u44590	Thank you. Five minutes of club debate. The HDZ Club is a respected representative of Gordan Jandrokovic.
ParlaMint-HR_2005-09-30-0.u44591	Mr. President-in-Office of the Parliament, dear ministers, distinguished colleagues and fellow MPs. I have answered the question, however, in order to comment on some of the discussions we have heard about the proposal for the Croatian Parliament's conclusions on the positions of representatives of the Republic of Croatia in the decision-making committee for Stabilisation and Association of the motions of the HSP Club of Representatives. I have the impression that we have started to talk about something very passionate, which will happen, which has not yet happened, the government has done everything it has to do, but we are concerned that perhaps what they did in the end might not be implemented because the European Union will firmly defend its positions, and Croatia will give way. This is simply not true because the government has very precisely defined the way it will negotiate and set the minimum and maximum that will defend in accordance with Croatian national interests. I'll do it again. When it comes to the legal framework for the conduct of negotiations and it has been given and proposed by the European Commission, in accordance with the general principles of international law, it has proposed the launch of negotiations to amend the Stabilisation and Association Agreement. Therefore, it is a proposal to amend the international treaty and therefore we cannot discuss the negotiation under Article 38 of the Agreement because it is not a legal basis for the proposed negotiations and cannot be conducted within that 38th article. I also believe that we cannot extract from the context what is happening in Croatia because both the European Union and Croatia are part of a globalised world. The European Union is also forced to redefine its sugar policy, implement certain reforms that are not for citizens of EU Member States, always at will and especially for their sugar producers, and they are forced to do so. Of course, they also ask countries that have certain contracts with them. There is Croatia. However, the obligation of the Government of the Republic of Croatia is that the best it can do to protect the interests of our producers, our farmers, is also our national interests. The government has firmly defined the negotiating platform, the proposal has been developed by the Ministry of Agriculture, Forestry and Water Economy with consultations and other resolution ministries and are two basic principles. First, the size of the quota should correspond to the possible production of sugar based on the production of sugar beet on a surface of 30 thousand hectares. And from what I understand, no one had any objections to the Croatian government's position. And the other thing is that the Stabilisation and Association Agreement, that some form of compensation should be incorporated into the agreement for the possible introduction of an export quota. Therefore, the government's position is well protected by the interests of the Croatian side and it is proposed to even strengthen the protection of national interests than is proposed by the Croatian party of rights. For this reason, I believe we can trust the Croatian government. I remember the debate on Protocol VII, it was also bile, tumultuous, and in the end it turned out that the Croatian government and our negotiators were able to fight very good positions for Croatia and that there were no reasons for such great tensions and heavy words that could then be heard in the Croatian Parliament. When I mention a broader context, we can't get away from it either. Croatia is today ahead of the start of negotiations on full membership in the European Union, it must lead a layered policy but, of course, it must not ignore and ignore its national interests. For this reason, I believe that the government's position is justified and, on behalf of the HDZ Representatives' Club, I say we will not accept the proposal for conclusions proposed by the Croatian Party's Representatives' Club. Thank you.
ParlaMint-HR_2005-09-30-0.u44592	Thank you. Correction of the incorrect allegation by the respected representative Ruža Tomasic.
ParlaMint-HR_2005-09-30-0.u44593	Thank you very much, Mr. President. I am correcting Mr. Jandrokovic's incorrect allegations that the government did everything it needed to do about this. In fact, the government didn't do everything she needed, she didn't do anything. The only thing she did in this case is obey the wishes of the European Union once more. Thank you very much.
ParlaMint-HR_2005-09-30-0.u44594	Thank you. The club of representatives of HSS respected representative Zlatko Tomcic. Here you go.
ParlaMint-HR_2005-09-30-0.u44595	Thank you very much. Mr. President of the Croatian Parliament, Mr. Minister, ladies and gentlemen representatives! Of course, this topic of introducing Croatia's entry into separate negotiations with the European Union on the change in the regime of exports of sugar from Croatia and the introduction of a quota can also be widely interpreted and significantly more widely considered. This is primarily a matter of a certain dignity. This is a matter of preparedness to make its own laws and the Stabilisation and Association Agreement accepted in this House, that they cannot be changed by the will of the Government alone but by the will of this House. The Stabilisation Agreement here is perfectly accurate. He's worth Croatia. It is also worth it for the European Union. And let's not be in any doubt. We're partners. The partners are always, of course, trying to extract the best possible positions for one or the other, and it is understandable that the European Union's request is for certain problems that it is trying to impose a new regime on Croatia. The question of whether Croatia should agree to this. On how we treat the European Union in certain situations, whether we act obediently and simply accept everything that is required of us, and how we will conduct future negotiations. For the hundredth time, I'll point out. I am not a Euro skeptic, I understand the need for Croatia to start negotiations with the European Union as soon as possible. I understand he has to enter the European Union as soon as possible. I realize she can't stay isolated in this globalized world. But I also understand and insist on how much it is in my power for Croatia to have a significantly higher dose of dignity, self-awareness, determination and personal attitude, at least when a contract is signed or a Stabilisation and Association Agreement is clear. There is no reason to change, and gentlemen in the European Union know that as well. That's what we know. Before the negotiations begin, negotiations will begin in a month, in two months or six months, we will have time to define our strategic starting points then and we will have time to negotiate with the European Union. So, from this question, we should read other things. Why Croatia keeps on towards the European Union as a political project and not an economic project. The European Union is not a political project. The European Union for Croatia must first and foremost be an economic project and so far in this House, we have met at least twice as much as my party with the government on two very important economic issues. Question of Protocol VII. And I don't agree with Mr. Jandrokovic that he's done so well. It didn't end well, and no one can convince us. And now with these export sugar quotas. Let's not let our obsession be the beginning of negotiations. It doesn't matter to me whether it starts 15 days earlier or two months later. Let's try and be ready for those negotiations too. One more thing can be read from this, the attitude of the Croatian government towards the Croatian Parliament. Well, we didn't form the National Committee to be the decoration of this House or to be the decoration of the government towards the European Union. We formed it to be a control mechanism for negotiations towards the European Union. The National Committee is tasked with establishing strategic points for negotiations. The question arises why we still haven't established them even though we formed it a year ago. If we had established strategic departures, Mr. Secretary wouldn't have come to what we're talking about today. And just one more note. In particular, the question is how will this mic following Croatia's mic deviation from the Stabilisation and Association Agreement first through Protocol VII. and now through sugar quotas, how this works on the Croatian public, Croatian economic interests and those who are directly interested in the best economic position of Croatian peasants, sugars, etc. So don't be surprised that in the last year, the European Union's acceptance in this country has dropped from 82% to 37%. Well, gentlemen, the worst thing can happen to us is that we're going to start negotiations, we're going to finish them successfully, and then we're going to stand in front of the people for a referendum, and the people are going to tell us we're not going to join the European Union. I beg you, do not underestimate the Croatian public and the Croatian Parliament in this way. The Croatian Peasant Party accepts the proposal of these conclusions as well as the proposal made by Mr Mimica if it is possible to sit together and make one proposal for conclusions. Thank you very much.
ParlaMint-HR_2005-09-30-0.u44596	Thank you very much. I'd like to inform you that at 13 o'clock, 27 minutes have elapsed time for a ten-minute hearing. Minister of Agriculture, Forestry and Water Economy Petar Cobankovic. Here you go.
ParlaMint-HR_2005-09-30-0.u44597	Thank you very much, Mr. President, Your Honor, Madam Representatives. I just want to find out that the government is staying on its proposal not to accept this proposal. I must repeat once again that there have been no errors in the procedure, that it is a classic proposal to change an international contract that does not prejudge anything. Here, both in the position and in the Government's decision on acceptance, it is clearly stressed that possible, and no change in the Stabilisation and Association Agreement is being made. We in the Government and in the Ministry have also created an adequate platform of negotiations that will not, in any case, lead to a reduction in the export of sugar from the Republic of Croatia, as well as the possible introduction of quotas. So we know the Stabilisation and Association Agreement, we know its provisions and we know our options as well. And once again, I would like to stress responsibly here that there will be no reduction in sugar exports from the Republic of Croatia by possibly introducing quotas. The second thing is that there will be a reduction in sugar exports, but for reasons of a possible reduction in production and so on, but due to quotas, there will be no reduction in exports from the Republic of Croatia and, responsibly, and as from the Government, the appointed leader of the negotiating team once again in front of this House, I would like to stress. And secondly, I don't think there's any talk of any blackmail or blackmail, these negotiations on the possible introduction of quotas can have, have anything to do with determining the starting date of the negotiations. This is part of the reform, the overall reform of sugar in the European Union, the European Union's desire to discuss this problem with the Republic of Croatia. It's another thing. I don't understand why everything always wants to be put into one negative context, I don't know, indulgences and the like. But I just need to remind you once again that sugar is something that Croatia and Croatian producers and tails and sugar simply can't have a little comment on the European Union. If it hadn't been for the European Union, we wouldn't have talked about the sugar industry in Croatia at all today. Let's go back to 2000, 2001, when the sugar company in Virovitica was in bankruptcy. Let's go back when the sugar company in County was in front of bankruptcy and it was practically a matter of the day when the bankruptcy would open and about the IPK sugar in Osijek I don't think I have to talk or talk about it during that period. And it was this decision that made the sugar industry, the production of sugar tails, stood on its feet. And so it's another argument and I absolutely agree, I respect certain, I respect certain concerns, I respect certain fears of the manufacturer, but it's simply that way that the consolidation of the sugar industry has taken place, I would say order in the production of sugar beet and lead us to this situation where we are. And once again, I don't want to go further or politicize, I just want to say clearly in front of the High House that there is no concern that Croatian producers don't have any tails or sugar, they don't have to have any fears that anything in the production of sugar, in the export of sugar, will change after these negotiations and possibly introduce quotas.
ParlaMint-HR_2005-09-30-0.u44598	Thank you. Correction of an incorrect allegation. Dear Representative Zlatko Tomcic.
ParlaMint-HR_2005-09-30-0.u44599	Mr. President of the Croatian Parliament. Only two, two false allegations from Mr. Secretary I will correct. It is not true that the European Union wants to talk to Croatia. The European Union wants to negotiate with the Croatian Union and you, as the Government, have agreed to negotiations, not on talks, but on negotiations. That's the important difference, Mr. Minister. It is not true that this is not in line, that this is not contrary to the Stabilisation and Association Agreement, this is contrary to the Stabilisation and Association Agreement. And I'm stressing again. As Government, you will have to be more determined to protect national and economic interests, so when it comes to the European Union. We must be serious partners, we must be determined partners, we must not be obedients who will meet their wishes at every moment of the European Union. Either we're partners or we accept another role. Thank you very much.
ParlaMint-HR_2005-09-30-0.u44600	Thank you. And another correction, respected representative Slavko Linic. Here you go.
ParlaMint-HR_2005-09-30-0.u44601	Thank you, Mr. President, I'm correcting Mr. Secretary's incorrect claim. This decision does not allow the export of sugar to our sugars, it is the Stabilisation and Association Agreement. And that agreement allowed the export of sugar, that agreement. And I am also correcting any result of the negotiations will be a worse solution than the Stabilisation and Association Agreement, it will be worse for our sugars. And we accept negotiations that put us in worse positions. And it is possible but then by the will of this Parliament because it is an international agreement.
ParlaMint-HR_2005-09-30-0.u44602	Thank you. And final review on behalf of the promoter, respected representative Tonči Tadic. Here you go.
ParlaMint-HR_2005-09-30-0.u44603	Your Honor, Mr. President, ladies and gentlemen of the Parliament, Your Honor, Mr. Secretary. Everything we've insisted on all these years, what we insist on today, what we're going to insist on, Mr. Minister, and in the future, is procedure. And that is that Croatia has signed and ratified a valid international agreement with the European Union that regulates all our relations with the Union and especially trade. In the trade part of the agreement, there are no letters on the introduction of sugar quotas. That is, therefore, the consequence of such an agreement. There is a quota for those products for which the Union has established at that time to be competitive, for example, fish. Later, quotas for steel quotas were introduced under the agreement... Sisak pipes that are also more competitive. [[The speaker doesn't understand.]] Practically whenever we have a product that is competitive on the European market with its quality and price, you can be absolutely sure that sooner or later we will arrive at the introduction of quotas by the European Union. And that's a fact. Why has the Croatian government never used Article 38 so far when imports from the Euro Union into the Croatian market cause major disturbances, we do not know. That's what I'd like to get an answer for. But why is it so willing to agree to negotiations beyond the procedure provided for by the Stabilisation and Association Agreement and by an inter-party agreement reached here in the Croatian Parliament that in these situations the National Committee must be activated that is what we do not know and can't understand, it is truly incomprehensible. The European Union therefore wants to negotiate the sugar trade regime in order to reduce exports and it is crystal clear, they do not want to ask us what we ate yesterday, they do not want to ask us how they are at home, but they want to reduce the export of sugar to the European Union market to protect their sugars and especially sugars in the new 10 Member States. And that's it! But in these situations Croatia must stick to international agreements. Whenever you step out of the firm and clear framework of international agreements on the deleted space of politics, Croatia is always in a bad situation and so it will be here as much as you talk about it. We therefore thank you once again for the support of the SDP, HSS and HNS Club as well as all others who have spoken individually that we really bring this conclusion to the Croatian Parliament. This, unfortunately, will only be the first of the strange steps before the start of negotiations with the Union. Thank you.
ParlaMint-HR_2005-09-30-0.u44604	Thank you. Correction of the incorrect allegation by the respected representative Gordan Jandroković.
ParlaMint-HR_2005-09-30-0.u44605	Corrected, I would like to correct Mr Tadic's incorrect assumption that the Government of the Republic of Croatia is ready to agree to negotiations with the European Union and beyond procedures and beyond the interparty agreement on the activation of the National Committee for Negotiations, which is foreseen in these situations. So neither the government is willing to agree to any negotiations outside the procedure. It's just not true. We've heard this more than once from Minister Cobankovic. And secondly, there is no inter-party agreement on the activation of the National Committee for Negotiations in these situations because negotiations have not yet begun. And the National Committee is also headed by the president of the main opposition party, so I don't know what the government's responsibility is. Thank you.
ParlaMint-HR_2005-09-30-0.u44606	Thank you very much. I'm closing the debate. Stanka. The vote at 15 o'clock on the points discussed. And fourthly, the proposal for a conclusion of the Croatian Parliament on the positions of representatives of the Republic of Croatia in decision making in the Stabilisation and Association Council – Proposer of the Club of Representatives of the HSP. Comrade Tadic, here you go.
ParlaMint-HR_2005-09-30-0.u44608	Dear Mr President, on behalf of the HSP Club, I request a postponement of the vote on this point with a desire to make this clear to the National Committee for the Monitoring of Negotiations with the European Union and to reach an inter-party consensus.
ParlaMint-HR_2005-09-30-0.u44609	Unfortunately, there is no party consensus because one part of the party accepts your proposal and your initiative. The ruling coalition parties do not accept, the government does not accept. I have to put it to a vote because there's no way to reach someone special consensus. Please engage. So I am voting in accordance with the proposal of the European Integration Committee, the conclusion that your proposal for a conclusion is not accepted. Come on, come on, come on, come on, We can vote. The result? The conclusion accepted by 64 votes for five abstentions and 12 against. Ladies and gentlemen of the Parliament, on Wednesday we will continue the debate with the Report on the implementation of the Law on the Rights of Croatian Lawyers from the Homeland War and thereafter with point 11. Thank you very much. The seat's been cut off. Ladies and gentlemen of the Parliament, we continue our work at the 16th session of the Croatian Parliament. I'd like a representative of Pero Kovacevic, please. Here you go.
