ParlaMint-FR_2020-07-29-E1024.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2658, 3181).
ParlaMint-FR_2020-07-29-E1024.u340	He's unfavorable. The dissolution of the PACS does not necessarily result from the separation of the couple: it may result from her marriage. In this case, the family project will not be interrupted.
ParlaMint-FR_2020-07-29-E1024.u341	Mr Julien Aubert has the floor to support Amendment No. 1337.
ParlaMint-FR_2020-07-29-E1024.u342	It is defended, because of the time programmed – even though it was talking about the code of public health.
ParlaMint-FR_2020-07-29-E1024.u343	Amendment No 317 by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2020-07-29-E1024.u344	Because of the time programmed!
ParlaMint-FR_2020-07-29-E1024.u345	I have before me two identical amendments, Nos 23 and 153. Mr Xavier Breton has the floor to support Amendment No. 23.
ParlaMint-FR_2020-07-29-E1024.u346	It is forbidden, because of the time programmed.
ParlaMint-FR_2020-07-29-E1024.u347	I call Mr Patrick Hetzel to support Amendment No. 153.
ParlaMint-FR_2020-07-29-E1024.u348	It is forbidden, because of the time programmed.
ParlaMint-FR_2020-07-29-E1024.u349	Amendment No 318 by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2020-07-29-E1024.u350	Because of the time programmed!
ParlaMint-FR_2020-07-29-E1024.u351	Mr Julien Aubert has the floor to support Amendment No. 1338.
ParlaMint-FR_2020-07-29-E1024.u352	It is forbidden, because of the time programmed.
ParlaMint-FR_2020-07-29-E1024.u353	I have before me three amendments, Nos 24, 154 and 1339, which can be discussed jointly. Amendments Nos 24 and 154 are identical. Mr Xavier Breton has the floor to support Amendment No. 24.
ParlaMint-FR_2020-07-29-E1024.u354	It is forbidden, because of the time programmed.
ParlaMint-FR_2020-07-29-E1024.u355	I call Mr Patrick Hetzel to support Amendment No. 154.
ParlaMint-FR_2020-07-29-E1024.u356	It is forbidden, because of the time programmed.
ParlaMint-FR_2020-07-29-E1024.u357	Mr Julien Aubert has the floor to support Amendment No. 1339.
ParlaMint-FR_2020-07-29-E1024.u358	It is forbidden, because of the time programmed.
ParlaMint-FR_2020-07-29-E1024.u359	Mrs Tamarelle-Verhaeghe has the floor to support Amendment No. 1638.
ParlaMint-FR_2020-07-29-E1024.u360	It tends to amend the end of paragraph 48. Candidates should be informed about the importance of anticipating and creating favourable conditions for their child's information, not encouraging them to do so. First, it would be difficult for the team to get an incentive through a guide file. Secondly, the objective is commendable, but it is not up to the team to encourage a given behaviour, but to inform the applicants, without infantilising them, about the importance of anticipating and creating good conditions for making the revelation. It is important to give parents their rightful place: they will be the ones able to make the decision, on the basis of the information that will be provided to them.
ParlaMint-FR_2020-07-29-E1024.u361	What is the opinion of the committee?
ParlaMint-FR_2020-07-29-E1024.u362	Given the importance of this information and the liability in our country in this regard, I believe that the word "inciting" is appropriate. It does not imply any constraint; Inducing parents to let their children know that they were born of a gift is hardly stronger than simply informing them of the interest of the process. They are already receiving such information, with a success rate of less than 40%: it is clear that an incentive is needed to understand how important it is for these children to learn before adolescence that they have received a gift. I hear your intention and share it: it is better in general to empower people and let them choose. However, the tradition of concealing children's origins makes this approach futile. Inciting them will not force the parents, but at least they will know that they go astray by not warning their children.
ParlaMint-FR_2020-07-29-E1024.u363	What is the Government's opinion?
ParlaMint-FR_2020-07-29-E1024.u364	Same opinion.
ParlaMint-FR_2020-07-29-E1024.u365	I have before me four identical amendments, Nos 1030, 1052, 1445 and 2204. Mr Xavier Breton has the floor to support Amendment No. 1030.
ParlaMint-FR_2020-07-29-E1024.u366	It goes in the same direction as the previous one. The second sentence of paragraph 48, which the amendment seeks to delete, states: "The members of the couple are encouraged to anticipate and create the conditions that will enable them to inform the child, before his or her majority, of what he or she is from a gift. » We can collectively accept that it is now preferable for parents to make it clear to their child that he or she is the result of a donation, particularly as a result of the development of genetic testing. Nevertheless, this choice belongs only to families: the state does not have to interfere in their lives. It's an intrusion. When I read the law that is being promoted, I don't trust myself: everything becomes possible... We know it's best to inform children, but a family can choose not to tell them. If the incentive is enshrined in the law, all means of achieving it become possible. The State will enter into the intimacy of family life. That this does not shock us reveals how much we are now dependent on its guardianship, unable to bring about the freedom of individuals and families. The debate can take place, and developments make it seem desirable and normal to inform children. But let us not enshrine it in the law. It is the conception of the law that is at stake. Moreover, this reference does not mean anything in legal terms: it cannot be enforceable in any way, it is only a declaration of intent. Let us pay attention to the way we do the law. In this case, this paragraph implies an intrusion into the lives of families. I sometimes hear that not talking to children is a lie: no, it is a family secret. Family secrets may exist, for various reasons – let us respect them. Above all, let us ignore the intrusion of the state into our private lives: it is one of the greatest dangers that threaten our societies.
ParlaMint-FR_2020-07-29-E1024.u367	That's right!
ParlaMint-FR_2020-07-29-E1024.u368	He's right!
ParlaMint-FR_2020-07-29-E1024.u369	I call Mr Patrick Hetzel to support Amendment No. 1052.
ParlaMint-FR_2020-07-29-E1024.u370	It is forbidden, because of the time programmed.
ParlaMint-FR_2020-07-29-E1024.u371	Amendment No 1445, of which I am the first signatory, is being defended.
ParlaMint-FR_2020-07-29-E1024.u372	Because of the time programmed!
ParlaMint-FR_2020-07-29-E1024.u373	[[Rires on the benches of the LR group]] This time, you forgot to sign it, Mr. Aubert... It's a bad taste! I call Mrs Genevard to support Amendment No. 2204.
ParlaMint-FR_2020-07-29-E1024.u374	[[Applause on many benches in the LR group]] Professor Frydman, whom we auditioned, spoke on the issue of the revelation of the gift. While the drafting of the text makes it the norm, it alerted us to the importance of not interfering with it, and to leave it to the families to decide.
ParlaMint-FR_2020-07-29-E1024.u375	What is the opinion of the committee?
ParlaMint-FR_2020-07-29-E1024.u376	[[Smile]] I urge Ms Genevard to follow the advice of Professor René Frydman, whether it is the pre-implantation diagnosis of aneuploidies, ROPA or other subjects. Thank you to her for coming back to the source of the information. With regard to the identical amendments, I have already stressed the usefulness of the incentive, which does not constitute a constraint...
ParlaMint-FR_2020-07-29-E1024.u377	You're the rule!
ParlaMint-FR_2020-07-29-E1024.u378	...but a firm information...
ParlaMint-FR_2020-07-29-E1024.u379	It's an incentive obligation!
ParlaMint-FR_2020-07-29-E1024.u380	No, it's not an obligation, it's an incentive.
ParlaMint-FR_2020-07-29-E1024.u381	Yes! It's an imperative! After that, everything is possible...
ParlaMint-FR_2020-07-29-E1024.u382	Inciting means giving parents all the evidence that shows how beneficial it is for the child to have access to this information. Then they can avoid it if they want to.
ParlaMint-FR_2020-07-29-E1024.u383	They do what they want!
ParlaMint-FR_2020-07-29-E1024.u384	If they want to understand the interests of the child, they have the means to do so. The word is appropriate, it offers a proper balance between the constraint, which we fear as you do, and the laxity that the present situation represents.
ParlaMint-FR_2020-07-29-E1024.u385	Every time you talk about balance, it scares me.
ParlaMint-FR_2020-07-29-E1024.u386	You should listen to Professor Frydman!
ParlaMint-FR_2020-07-29-E1024.u387	I call Mr Thibault Bazin to support Amendment No. 842.
ParlaMint-FR_2020-07-29-E1024.u388	It is forbidden, because of the time programmed.
ParlaMint-FR_2020-07-29-E1024.u389	I have before me two identical amendments, Nos 1639 and 2186. Mrs Tamarelle-Verhaeghe has the floor to support Amendment No. 1639.
ParlaMint-FR_2020-07-29-E1024.u390	It aims to encourage – since the Assembly wanted to keep the term – unmarried women to anticipate and create the conditions that will allow them to inform the child of what it is from a gift. Indeed, the text refers only to couples.
ParlaMint-FR_2020-07-29-E1024.u391	The rapporteur has the floor to support Amendment No. 2186.
ParlaMint-FR_2020-07-29-E1024.u392	I am in favour of Mrs Tamarelle-Verhaeghe's amendment. With regard to Amendment No 2186, it is intended to extend the incentive to unmarried women. The two amendments complement each other.
ParlaMint-FR_2020-07-29-E1024.u393	[[Smile]] They complement each other so much that they are identical! Mr Xavier Breton has the floor.
ParlaMint-FR_2020-07-29-E1024.u394	I'm very surprised. You continue to invoke the freedom of the woman, who is quite capable of deciding what is good for her, and you want to incite her. If a single woman decides to use an MPA, it will be up to her to decide whether or not to tell her child. Why would the state interfere in its personal life? What a disdain for the woman's freedom to want the state to tell her! You are filled with contradictions and you get bogged down in opposing arguments that you use when it suits you. So respect the freedom of people, they are big enough to lead their lives without the state.
ParlaMint-FR_2020-07-29-E1024.u395	Amendment No 319 by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2020-07-29-E1024.u396	Amendment No 1256 by Mrs Blandine Brocard is being defended.
ParlaMint-FR_2020-07-29-E1024.u397	Mrs Brocard's amendments are always good, we must read them well.
ParlaMint-FR_2020-07-29-E1024.u398	What is the opinion of the committee?
ParlaMint-FR_2020-07-29-E1024.u399	Unfavorable.
ParlaMint-FR_2020-07-29-E1024.u400	What is the Government's opinion?
ParlaMint-FR_2020-07-29-E1024.u401	Same opinion.
ParlaMint-FR_2020-07-29-E1024.u402	I have before me several identical amendments, Nos 25, 156, 1341 and 2095. Mr Xavier Breton has the floor to support Amendment No. 25.
ParlaMint-FR_2020-07-29-E1024.u403	It is defended, because of the scheduled legislative time.
ParlaMint-FR_2020-07-29-E1024.u404	I call Mr Patrick Hetzel to support Amendment No. 156.
ParlaMint-FR_2020-07-29-E1024.u405	Defended due to scheduled legislative time.
ParlaMint-FR_2020-07-29-E1024.u406	I am the first signatory to Amendment No 1341 and Mr Bernard Perrut's Amendment No 2095.
ParlaMint-FR_2020-07-29-E1024.u407	I have before me two amendments, Nos 1342 and 843, which may be submitted to a joint debate. Amendment No 1342 by Mr Le Fur is being defended. I call Mr Thibault Bazin to support Amendment No. 843.
ParlaMint-FR_2020-07-29-E1024.u408	It is defended because of the scheduled legislative time.
ParlaMint-FR_2020-07-29-E1024.u409	What is the opinion of the committee?
ParlaMint-FR_2020-07-29-E1024.u410	Unfavorable opinion.
ParlaMint-FR_2020-07-29-E1024.u411	But it's an amendment of precision!
ParlaMint-FR_2020-07-29-E1024.u412	Amendment No 320 by Mrs Emmanuelle Ménard is not supported.
ParlaMint-FR_2020-07-29-E1024.u413	I have before me several identical amendments, Nos 1031, 1053 and 1448. Mr Xavier Breton has the floor to support Amendment No. 1031.
ParlaMint-FR_2020-07-29-E1024.u414	Defended because of the scheduled legislative time.
ParlaMint-FR_2020-07-29-E1024.u415	I call Mr Patrick Hetzel to support Amendment No. 1053.
ParlaMint-FR_2020-07-29-E1024.u416	Defended due to scheduled legislative time.
ParlaMint-FR_2020-07-29-E1024.u417	Mr Julien Aubert has the floor to support Amendment No. 1448.
ParlaMint-FR_2020-07-29-E1024.u418	Defended due to scheduled legislative time.
ParlaMint-FR_2020-07-29-E1024.u419	Amendment No 1343, of which I am the first signatory, is being defended.
ParlaMint-FR_2020-07-29-E1024.u420	I call Mr Thibault Bazin to support Amendment No. 844.
ParlaMint-FR_2020-07-29-E1024.u421	Defended due to scheduled legislative time.
ParlaMint-FR_2020-07-29-E1024.u422	I have before me two amendments, Nos 924 and 925, which can be presented together. Mrs Danièle Obono has the floor to support them.
ParlaMint-FR_2020-07-29-E1024.u423	The bill, as drafted, suggests that only one physician, after consultation with others, will decline the possibility for couples to seek reproductive health assistance. It is giving a very great power to one person, with few guarantees, to decide the future of a family. Amendment No 924 seeks to ensure that the decision is taken collectively by all the members of the centre. Furthermore, since medical assistance in reproductive health may be interrupted by a medical decision, it seems necessary to provide for an appeal against that decision. Amendment No. 925 thus seeks to include in the law that decisions of refusal may be appealed to a judge, under conditions determined by a decree or in the Council of State. Even if couples are supposed to know the existence of a remedy, it seems important to remind them at this stage because the decision, for a couple, to resort to an AMP is the result of a personal journey that can be long.
ParlaMint-FR_2020-07-29-E1024.u424	What is the opinion of the committee?
ParlaMint-FR_2020-07-29-E1024.u425	The doctor seeks the advice of the clinicobiological team, but the decision is made by the doctor, in the singular symposium he has with his patient. The clinicobiological team intervenes upstream and it would be a malfunction to predict that a whole team will present its different points of view to the patient. Let us keep to the text, which preserves the essential role of the doctor in the face of the patient who has entrusted herself to him, without neglecting that of the clinicobiological team which nourishes the decision of the doctor with its expertise. Unfavorable opinion.
ParlaMint-FR_2020-07-29-E1024.u426	Mrs Agnes Thill has the floor to support Amendment No. 672.
ParlaMint-FR_2020-07-29-E1024.u427	The purpose of this amendment is to preserve the judge's prerogative with respect to consent to the LDC and to take into account the removal of the anonymity proposed in article 3. The judge may conduct such investigations as may be necessary. The notary shall send a copy of the consent to the Agency for Biomedicine, which shall archive it, in order to enable persons conceived by donation of gametes and embryos to have, by their majority, an official document concerning their conception with donor. Amendment No 625, which will come shortly thereafter, also wants to preserve the prerogative of the judge. The powers of the judge are different from those of the notary. The judge may carry out the necessary investigations in this respect.
ParlaMint-FR_2020-07-29-E1024.u428	I have before me a number of amendments, Nos 625, 845, 26, 157 and 1344, which can be discussed jointly. Amendments Nos 26 and 157 are identical. Mrs Agnes Thill has the floor to support Amendment No. 625.
ParlaMint-FR_2020-07-29-E1024.u429	He's forbidden.
ParlaMint-FR_2020-07-29-E1024.u430	I call Mr Thibault Bazin to support Amendment No. 845.
ParlaMint-FR_2020-07-29-E1024.u431	Defended due to scheduled legislative time.
ParlaMint-FR_2020-07-29-E1024.u432	Mr Xavier Breton has the floor to support Amendment No. 26.
ParlaMint-FR_2020-07-29-E1024.u433	Defended for the same reasons.
ParlaMint-FR_2020-07-29-E1024.u434	I call Mr Patrick Hetzel to support Amendment No. 157.
ParlaMint-FR_2020-07-29-E1024.u435	Defended due to scheduled legislative time.
ParlaMint-FR_2020-07-29-E1024.u436	Mr Julien Aubert has the floor to support Amendment No. 1344.
ParlaMint-FR_2020-07-29-E1024.u437	Defended, because of the scheduled legislative time.
ParlaMint-FR_2020-07-29-E1024.u438	Amendment No 321 by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2020-07-29-E1024.u439	The rapporteur has the floor to support Amendment No. 2187.
ParlaMint-FR_2020-07-29-E1024.u440	Consistency amendment.
ParlaMint-FR_2020-07-29-E1024.u441	I have before me two amendments, Nos 2188 and 322, which may be submitted to a joint debate. The rapporteur has the floor to support Amendment No. 2188.
ParlaMint-FR_2020-07-29-E1024.u442	Accuracy amendment.
ParlaMint-FR_2020-07-29-E1024.u443	Amendment No 322 by Mrs Emmanuelle Ménard is being defended. What is the opinion of the committee?
ParlaMint-FR_2020-07-29-E1024.u444	Disfavorable to Amendment No 322.
ParlaMint-FR_2020-07-29-E1024.u445	What is the Government's opinion?
ParlaMint-FR_2020-07-29-E1024.u446	Favourable under No 2188, unfavourable to No 322.
ParlaMint-FR_2020-07-29-E1024.u447	Mrs Tamarelle-Verhaeghe has the floor to support Amendment No. 1640.
ParlaMint-FR_2020-07-29-E1024.u448	This amendment is intended to supplement Article 2141-10 of the Public Health Code, concerning interviews with the applicant. Indeed, as a result of exchanges with medical teams, in particular CECOS, it is necessary to strengthen the evaluation criteria. This is the subject of this amendment. I take this opportunity to convey the concern of the teams: when applicants receive a negative opinion, it is not uncommon for them to turn to a private structure to file a second application. Practices should be harmonised and the problem of team acculturation should be resolved. Such a tool would help to respond.
ParlaMint-FR_2020-07-29-E1024.u449	On the identical amendments Nos 846 and 1449, I have a request from the Group of the European People's Party for a public vote. The vote is announced in the National Assembly. What is the Commission's opinion on No 1640?
ParlaMint-FR_2020-07-29-E1024.u450	The committee does not follow Mrs Tamarelle-Verhaeghe's proposal to create a national framework for the criteria for taking over the MPA. There are indications, but it would be difficult to establish a benchmark, or even a counterproductive one, in the current circumstances. Unfavorable opinion.
ParlaMint-FR_2020-07-29-E1024.u451	What is the Government's opinion?
ParlaMint-FR_2020-07-29-E1024.u452	Same opinion. I invite you to withdraw the amendment.
ParlaMint-FR_2020-07-29-E1024.u453	I have before me two identical amendments, Nos 846 and 1449. I call Mr Thibault Bazin to support Amendment No. 846.
ParlaMint-FR_2020-07-29-E1024.u454	We come to a subject that leaves our fellow citizens perplexed, especially in the current context. Your project is to have national solidarity take charge of all medical assistance for procreation, even without therapeutic reasons. This decision raises questions with regard to the primary role of social security in caring for people in solidarity, which is to protect against the risk and consequences of the disease. [[Applause on several issues of the LRandUDI-I groups]] The aim of this amendment is therefore to maintain the current conditions, i.e. care for the only steps taken on the basis of a medical criterion, in order not to undermine the principles of social security.
ParlaMint-FR_2020-07-29-E1024.u455	Mr Julien Aubert has the floor to support Amendment No. 1449.
ParlaMint-FR_2020-07-29-E1024.u456	It is not a question of whether or not we are in favour of extending the LDC to all couples, but of the functioning of social security. We are not, in this case, faced with sick people. The only thing that health insurance can take into account is infertility, a medically assumed risk. The health insurance contributors would not understand that compensation should be paid for acts which clearly escape the objectives of social security. [[Applause on several benches in the LR group]] Whether it is for or against the expansion of the LDC, there is a need to differentiate between subjects: although it would be favourable, we must not go so far as to change the conditions for the exercise of social security, because it would open the door to a large number of drifts.
ParlaMint-FR_2020-07-29-E1024.u457	What is the opinion of the committee?
ParlaMint-FR_2020-07-29-E1024.u458	Unfavorable. The current wording of the Social Security Code, in particular that of its article L. 160-8, is sufficiently explicit to allow the full management of AMP acts concerning women's couples or single women as well as heterosexual couples. National solidarity already takes care of acts that have nothing to do with therapeutics, such as voluntary termination of pregnancy, certain restorative surgery or preventive acts. This being perfectly codified, it would not only be useless, but harmful to make the MPA unique for single women and women's couples. Let us maintain our model of health insurance by preserving the social security coverage of the various MPAs.
ParlaMint-FR_2020-07-29-E1024.u459	What is the Government's opinion?
ParlaMint-FR_2020-07-29-E1024.u460	For several years, we have seen that women have made the choice to go abroad and pay for an MPA and realize their parenting project. One of the arguments of the proponents of opening the LDC to single women and women's couples is equality: it is not normal for women to benefit from an LDC because they can pay 4000 or 5000 euros and go to foreign countries while others cannot afford it. We are therefore not going to create inequality in an approach that is guided by a concern for equality. [[Applause on the benches of the LaREM group. – Exclaims on the benches of the LR group]] In addition, at least 20% of heterosexual couples receive an MPA without infertility. What then? You are the first to say that heterosexual couples should not be withdrawn and you want to withdraw 20% of them from the reimbursement of their AMPs!
ParlaMint-FR_2020-07-29-E1024.u461	There is still a problem of infertility, otherwise they would not use the AMP!
ParlaMint-FR_2020-07-29-E1024.u462	Let the minister speak, ladies and gentlemen.
ParlaMint-FR_2020-07-29-E1024.u463	[[Applause on several benches of the LaREM, FI and EDS groups]] Stop pointing to asterisks and footnotes. In order not to make even more complex a journey that is already not simple – to give birth by using an AMP – the best is still to accompany all these projects in full clarity and transparency by reimbursing them.
ParlaMint-FR_2020-07-29-E1024.u464	You did not answer the question asked.
ParlaMint-FR_2020-07-29-E1024.u465	You're running away, minister, that's too bad.
ParlaMint-FR_2020-07-29-E1024.u466	Mr Julien Aubert has the floor.
ParlaMint-FR_2020-07-29-E1024.u467	[[Applause on several benches in the LR group]] Your arguments don't hold, minister. Your vision is, in reality, very socialist: everything must be paid by public money! I'm sorry, you can turn around the pot, the health insurance has its name. And you can pretend that our "asterisks" are changing the current situation, in fact, it is you who are changing the structure of social security. The question is not to be ultraliberal but to be responsible: whether you want it or not, health insurance is intended to treat or prevent diseases.
ParlaMint-FR_2020-07-29-E1024.u468	Mrs Caroline Fiat has the floor.
ParlaMint-FR_2020-07-29-E1024.u469	[[Applause on several benches of the LaREM group]] [[Applause on the benches of the LaREM and EDS groups]] I would remind our colleagues that a large number of acts are dealt with by social security without disease. Thus, once born, babies will see the pediatrician or general practitioner every month, without being at all ill, in order to prevent possible diseases and to grow well. However, whether these visits are taken care of by social security does not pose any problem to you! Just as you do not have any problems with the treatment of small problems in these children, such as taking off ears. And if you ever find that you have too many children, know that a vasectomy is also cared for, without being a disease. All this is called freedom, equality and fraternity. Welcome to France, ladies and gentlemen!
ParlaMint-FR_2020-07-29-E1024.u470	Mrs Laurence Vanceunebrock has the floor.
ParlaMint-FR_2020-07-29-E1024.u471	[[Applause on several benches of the LaREM group]] Perhaps health insurance bears its name badly, because I would like to point out that at the end of an LDC, the person suffering from infertility will not be cured. Moreover, it is a commitment of national solidarity that we have made: I do not see why we would introduce new discrimination – I like this word – against women because they are in a couple or single. From the moment we repay the LDCs heterosexual couples, why don't we do it for homosexual couples, since neither of them will be cured of their medical infertility nor of their societal infertility, as you like to call it?
ParlaMint-FR_2020-07-29-E1024.u472	I put to the vote identical amendments Nos 846 and 1449.
ParlaMint-FR_2020-07-29-E1024.u473	The result of the vote is as follows: Number of voters 93 Number of votes cast 89 Absolute majority 45 For adoption 21 Against 68
ParlaMint-FR_2020-07-29-E1024.u474	Identical Amendments Nos 1345 by Mr Marc Le Fur and 2146 by Mrs Josiane Corneloup are being defended.
ParlaMint-FR_2020-07-29-E1024.u475	On Article 1, I am seized by the La République en marche Group and the Les Républicaines Group of a request for a public vote. The vote is announced in the National Assembly. Amendment No 1789 by Mrs Agnes Thill is being defended.
ParlaMint-FR_2020-07-29-E1024.u476	I have before me several identical amendments, Nos 1032, 1054, 1258 and 2094. Mr Xavier Breton has the floor to support Amendment No. 1032.
ParlaMint-FR_2020-07-29-E1024.u477	I just wanted to make it clear that Gilles Lurton had co-signed all the amendments that we defended here: we worked together.
ParlaMint-FR_2020-07-29-E1024.u478	I call Mr Patrick Hetzel to support Amendment No. 1054.
ParlaMint-FR_2020-07-29-E1024.u479	Because of the time schedule: simply defended, Mr. Chairman.
ParlaMint-FR_2020-07-29-E1024.u480	Identical amendments Nos 1258 by Mrs Blandine Brocard and 2094 by Mr Bernard Perrut are being defended.
ParlaMint-FR_2020-07-29-E1024.u481	Mr Julien Aubert has the floor to support Amendment No. 1346.
ParlaMint-FR_2020-07-29-E1024.u482	Because of the time programmed, it is simply defended.
ParlaMint-FR_2020-07-29-E1024.u483	I have before me four identical amendments, Nos 323, 1676, 2157 and 2282. Amendment No 323 by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2020-07-29-E1024.u484	Because of the time programmed!
ParlaMint-FR_2020-07-29-E1024.u485	I call Mrs Emmanuelle Anthoine to support Amendment No. 1676.
ParlaMint-FR_2020-07-29-E1024.u486	Because of the time programmed, it is simply defended.
ParlaMint-FR_2020-07-29-E1024.u487	Mrs Annie Genevard has the floor to support Amendment No. 2157.
ParlaMint-FR_2020-07-29-E1024.u488	The same is true, Mr. President.
ParlaMint-FR_2020-07-29-E1024.u489	Mr Julien Aubert has the floor to support Amendment No. 2282.
ParlaMint-FR_2020-07-29-E1024.u490	Just defended because of the time programmed.
ParlaMint-FR_2020-07-29-E1024.u491	I have two identical amendments before me, Nos 1347 and 2054. Mr Julien Aubert has the floor to support Amendment No. 1347.
ParlaMint-FR_2020-07-29-E1024.u492	Just defended, because of the time schedule.
ParlaMint-FR_2020-07-29-E1024.u493	I call Mrs Emmanuelle Anthoine to support Amendment No. 2054.
ParlaMint-FR_2020-07-29-E1024.u494	The same is true, Mr. President.
ParlaMint-FR_2020-07-29-E1024.u495	Amendment No 2031 by Mr Julien Aubert is being defended.
ParlaMint-FR_2020-07-29-E1024.u496	The rapporteur's amendment No 2190 is drafting.
ParlaMint-FR_2020-07-29-E1024.u497	I call Mr Fabien Di Filippo to support Amendment No. 428.
ParlaMint-FR_2020-07-29-E1024.u498	It also aims to ensure that the fatherless LDC is not taken over by social security: the previous socialist majority, to which a large number of you belonged or which many of you supported, had introduced into the law the concept of social infertility, in order to distinguish it well from medical infertility. It is not necessary, in accordance with your socialist logic of the previous legislature, that expenditure which is not of a medical nature should be covered by social security.
ParlaMint-FR_2020-07-29-E1024.u499	Freedom, equality, fraternity!
ParlaMint-FR_2020-07-29-E1024.u500	What is the opinion of the committee?
ParlaMint-FR_2020-07-29-E1024.u501	Unfavorable. Because heterosexual couples do not know of medical infertility being cared for, there is no reason to treat different couples differently. National solidarity must take responsibility for all varieties of MPAs.
ParlaMint-FR_2020-07-29-E1024.u502	What is the Government's opinion?
ParlaMint-FR_2020-07-29-E1024.u503	Unfavorable.
ParlaMint-FR_2020-07-29-E1024.u504	Amendment No 324 by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2020-07-29-E1024.u505	Because of the time programmed!
ParlaMint-FR_2020-07-29-E1024.u506	I put to the vote Rule 1, as amended.
ParlaMint-FR_2020-07-29-E1024.u507	The result of the vote is as follows: Number of voters 96 Number of votes cast 93 Absolute majority 47 For adoption 66 Against 27
ParlaMint-FR_2020-07-29-E1024.u508	I have before me three identical amendments, Nos 353, 847 and 1349, aimed at restoring Article 1a A. Mrs Annie Genevard has the floor to support Amendment No. 353.
ParlaMint-FR_2020-07-29-E1024.u509	It is simply defended, because of the time programmed.
ParlaMint-FR_2020-07-29-E1024.u510	Amendment No 847 by Mr Thibault Bazin is being defended. Mr Marc Delatte has the floor to support Amendment No. 1349.
ParlaMint-FR_2020-07-29-E1024.u511	Because of the time programmed: defended!
ParlaMint-FR_2020-07-29-E1024.u512	What is the opinion of the committee?
ParlaMint-FR_2020-07-29-E1024.u513	We are against the re-establishment of Article 1 bis A, which had been adopted by the Senate.
ParlaMint-FR_2020-07-29-E1024.u514	Amendment No 573 by Mrs Agnes Thill, which is intended to delete the article, is being defended.
ParlaMint-FR_2020-07-29-E1024.u515	Because of the time programmed!
ParlaMint-FR_2020-07-29-E1024.u516	I have before me a number of amendments, Nos 354, 1299, 572, 579, 615, 1458 and 850, which can be discussed jointly. Amendments Nos 572, 579, 615 and 1458 are identical. Amendments Nos 354 by Mrs Annie Genevard, 1299 by Mrs Agnes Thill and 572 by Mrs Emmanuelle Ménard are defended. Mr Xavier Breton has the floor to support Amendment No. 579.
ParlaMint-FR_2020-07-29-E1024.u517	It is defended, because of the scheduled legislative time.
ParlaMint-FR_2020-07-29-E1024.u518	Identical Amendments Nos 615 by Mr Patrick Hetzel and 1458 by Mr Marc Le Fur are being defended, as is Amendment No 850 by Mr Thibault Bazin. What is the opinion of the committee?
ParlaMint-FR_2020-07-29-E1024.u519	The special commission is against the obligation to have already procreated in order to be able to give gametes. All studies show that this condition does not bring any benefit, while reducing the number of donors. Unfavorable opinion.
ParlaMint-FR_2020-07-29-E1024.u520	I call Mr Thibault Bazin to support Amendment No. 851.
ParlaMint-FR_2020-07-29-E1024.u521	Defendant. A recipient couple cannot be a donor.
ParlaMint-FR_2020-07-29-E1024.u522	What is the opinion of the committee?
ParlaMint-FR_2020-07-29-E1024.u523	Unfavorable.
ParlaMint-FR_2020-07-29-E1024.u524	What is the Government's opinion?
ParlaMint-FR_2020-07-29-E1024.u525	Unfavorable.
ParlaMint-FR_2020-07-29-E1024.u526	That's too bad!
ParlaMint-FR_2020-07-29-E1024.u527	I have before me two amendments, Nos 1298 and 852, which can be discussed jointly. Amendment No 1298 by Mrs Agnes Thill is being defended. I call Mr Thibault Bazin to support Amendment No. 852.
ParlaMint-FR_2020-07-29-E1024.u528	It is intended to clarify that the donation is free of charge.
ParlaMint-FR_2020-07-29-E1024.u529	I have before me a number of amendments, Nos 580, 590, 616, 1300, 1641, 1653, 1675, 1459, 2093, 646, 2147 and 1261, which can be discussed jointly. Amendments Nos 580, 590, 616, 1300, 1641, 1653 and 1675 are identical, as are Amendments Nos 1459, 2093 and 646 and 2147. Mr Xavier Breton has the floor to support Amendment No. 580.
ParlaMint-FR_2020-07-29-E1024.u530	It is defended, because of the scheduled legislative time.
ParlaMint-FR_2020-07-29-E1024.u531	Identical amendments Nos 590 by Mrs Emmanuelle Ménard, 616 by Mr Patrick Hetzel and 1300 by Mrs Agnes Thill are being defended. Mrs Tamarelle-Verhaeghe has the floor to support Amendment No. 1641.
ParlaMint-FR_2020-07-29-E1024.u532	While the impact assessment of the bill directly links consent to primary motherhood to justify its disappearance, it should be stressed that the donation of gametes – in particular the donation of oocytes – is not an annoyance. He engages the couple more widely. In addition, for the donation of oocytes, the medical risk should not be underestimated. As noted in the report of the Parliamentary Office for the Evaluation of Scientific and Technological Choices (OPECST) of 25 October 2018, removing the consent or information of the life partner implies the potential retention of a candidate for the donation whose partner would oppose the process. However, since consent can be revoked until the gametes are used, the issue may arise later. For these reasons, the federation of CECOS advocates for the continued consent of the donor's spouse. That is the subject of the amendment.
