ParlaMint-FR_2020-07-31-E1028.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2658, 3181).
ParlaMint-FR_2020-07-31-E1028.u207	In the preamble to this speech, which will also be a little long, I would like to say how attached the rapporteur, Mr Saulignac, is to this question. Throughout the various reviews of the text, he defended the position that I present today on his behalf. This amendment by the Government takes up the sub-amendment presented in a special committee by Mr. Marc Delatte and the members of the La République group on the move. After lengthy but calm debates, the special committee, with the votes of many members of the majority, finally chose to reject this sub-amendment, and to adopt Mr. Saulignac's amendment, which was also intended to challenge the Government. This choice was made in an informed manner by national representation. I have heard your reservations, minister, but also your willingness to move forward. For the record, with such alignment of donor selection criteria, the residual risk of HIV would increase, but would only reach 1 per 4300000 donations, and would therefore be three times lower than 20 years ago,...
ParlaMint-FR_2020-07-31-E1028.u208	It's perfectly hypocritical!
ParlaMint-FR_2020-07-31-E1028.u209	...as indicated by Public Health France. In other words, it would involve a donation every one and a half years. The same study estimated that this alignment allowed an additional 3102 people to give their blood. Arbitrage between profits and risks must be the subject of a political choice, after weighing the pros and cons – and that is what you have tried to do in your intervention, Minister. The subject is obviously complex and very sensitive for many associations. It must be considered through the prism of our history and the fear of reviving a scandal of contaminated blood. But we must also put the past in its right place, and discuss these issues in a calm and enlightened manner. Countries such as Italy, Spain and Israel have already taken the lead for many years, without contamination. As Mr.Saulignac had already indicated, it is difficult to understand the Government's amendment: why give such a legal basis to current discrimination and weaken the scope of the provisions voted by the National Assembly in 2016? In substance, Minister, we probably think the same thing. You had a very correct formula in your 2013 report: "The mistake is to limit yourself to sexuality, even though it is sexual behaviour that may be at risk, regardless of sexual orientation elsewhere."
ParlaMint-FR_2020-07-31-E1028.u210	I haven't changed my mind!
ParlaMint-FR_2020-07-31-E1028.u211	Indeed, you have said it again today, and that is also our conviction. We could have understood that you were simply proposing to delete the provision adopted in a special committee, on the basis of scientific arguments. Indeed, the donation of blood is not a right, and the safety of recipients is, of course, a priority. It is therefore important not to display manicheism. We could also have understood that you were basing such a request for deletion on the fact that a provision of this nature falls within the regulatory area, as you argued in the discussions on the abolition of the discrimination in question. In 2015, you were the rapporteur of the bill to modernize our health care system, and a similar amendment had been tabled. You then put it to the wisdom of the Assembly invoking precisely this legal reason: "It is not up to national representation to determine the conditions for amending the order, nor to determine the questions to be asked of potential donors. » All right. However, you are now a minister, and this very important and much-anticipated decision is in your hands. You have just made a commitment, but we lack details on the developments you are considering. At this stage, we do not understand the meaning of the amendment you are proposing. It would desecrate the status quo without actually assuming it, which would have been reasonable. The committee is giving an unfavourable opinion on your amendment, as Mr Saulignac is, in his personal capacity, extremely unfavourable.
ParlaMint-FR_2020-07-31-E1028.u212	Mr Jean François Mbaye has the floor.
ParlaMint-FR_2020-07-31-E1028.u213	I have the honour of chairing the AIDS Task Force, having worked for several years at the National Office for Compensation for Medical Accidents, Iatrogenic Conditions and Nosocomial Infections and working alongside double-contaminated haemophiliacs, HIV and hepatitis C. I have also worked extensively with associations such as the French Association of Hemophiliacs – AFH –, SOS hepatitises and Aides, among others. [[Exclaims on several benches]] You're absolutely right, Minister. As I say at the outset, I am totally against this amendment.
ParlaMint-FR_2020-07-31-E1028.u214	You mean you're in for it! We are considering the Government's amendment!
ParlaMint-FR_2020-07-31-E1028.u215	[[Same movements]] I am sorry: I am in favour of the Minister's proposal and I am against Mr Saulignac's amendment adopted in a special committee.
ParlaMint-FR_2020-07-31-E1028.u216	Ladies and gentlemen, let Mr Mbaye speak!
ParlaMint-FR_2020-07-31-E1028.u217	I would like to remind the minister that giving blood is not a right. On the other hand, recipients have the right to benefit from medicines and labile blood products of the necessary quality, right defended by many associations whose names I have recalled, such as AFH and AIDES. Furthermore, as you have said, Minister, such a provision is not a matter of legislation, but a matter of regulation.
ParlaMint-FR_2020-07-31-E1028.u218	But the minister didn't say that!
ParlaMint-FR_2020-07-31-E1028.u219	I very much support the continuation of work on these issues. Although Mr. Saulignac's proposal can be understood, the risks involved must be measured.
ParlaMint-FR_2020-07-31-E1028.u220	Mr Marc Delatte has the floor.
ParlaMint-FR_2020-07-31-E1028.u221	Who in this House is in favour of discrimination? No one, of course! It's obvious to everyone. The French Blood Establishment recalls that "the donation of blood is an act of solidarity, anonymous, and secure." Security is not negotiable. Furthermore, the exclusion criteria, as AIDES and AFH have pointed out, do not constitute grounds of discrimination if they are based on scientific evidence and a certain proportionality. The principles of fairness, justice and non-discrimination on the basis of the donor's sexual orientation have been laid down in our bioethics legislation. However, a little as it takes three feet to a stool, if we do not refer to the principle of responsibility, something is missing. Let's be responsible! As the minister has said, the responsibility for any outbreak is to be responsive, flexible, in the interests of the public, which is only possible through the regulatory path. We therefore agree with the Minister's argument, which is perfectly relevant from a medical point of view.
ParlaMint-FR_2020-07-31-E1028.u222	Mr Guillaume Chiche has the floor.
ParlaMint-FR_2020-07-31-E1028.u223	Mr Saulignac's amendment, adopted by a large majority in a special committee, introduced the prohibition of criteria for the selection of the donor "based on the sex of the partner(s) with whom he had sexual relations". The discrimination to which it was intended to put an end does not concern the exercise of a right – as has been said, giving blood is not a right, but an altruistic act; It concerns the exercise of freedom. A homosexual man cannot give blood under the same conditions as a heterosexual man. Let's say it with sincerity,...
ParlaMint-FR_2020-07-31-E1028.u224	And demagogy!
ParlaMint-FR_2020-07-31-E1028.u225	...that's completely unacceptable. However, the Government proposes to reintroduce differentiation based not on sexual practices but on sexual orientation. I come to the scientific, medical aspect – you asked us, minister, to base ourselves on facts and science. Public Health France, as you said, has carried out several evaluations. Let me remind you of one salient point: in the period from 2014 to 2018, with the rules in force, the residual risk was 1 for 4325000 donations. Public Health France estimates that if the donation were open to men who have sex with other men under the same conditions as those who are in heterosexual couples, the residual risk would be 1 per 4300000 donations, which is lower than that prevailing between 2014 and 2018. I am happy to accept the fact-based scientific arguments, minister. In this case, they argue for an alignment of donor selection criteria. Ladies and gentlemen, let us place ourselves in the situation of a person wishing, in an altruistic act, to give blood, often following an appeal by the public authorities, because of vital medical needs. The questionnaire she must fill out is clear: she must report on her sexual orientation, not her sexual practices. In a questionnaire, the French Blood Establishment asks men: "Have you had sexual intercourse with another man in the last four months? » In the event of a positive response, the candidate for the donation is automatically rejected. We're not interested in his sexual practices, but in the people he had sex with. If, on the other hand, a woman responds positively to the same question, that will not be a problem. Nevertheless, the questionnaire reserves an additional question to women: "Have you had a relationship with a man who, to your knowledge, had sexual intercourse with another man in the last four months? " This amounts to asking them: "Ladies, you've had sex in a heterosexual relationship, but are you sure that your partner doesn't have homosexual relationships? » Ladies and gentlemen, we're walking on our heads! The purpose of these statutory questionnaires is to determine sexual orientation, to exclude people from the donation of blood, to prevent them from exercising this freedom, based on their sexual orientation – in no way according to their sexual practices. Who are we to claim that scientificly certain practices would be much more risky?
ParlaMint-FR_2020-07-31-E1028.u226	What a demagogy!
ParlaMint-FR_2020-07-31-E1028.u227	My point is not demagogic, minister. It is purely factual, and is based on questionnaires provided to potential donors by public or voluntary bodies responsible for blood collection. Let us look at the situation in neighbouring countries, Israel, Russia, Italy, Portugal, Spain, Poland, among others.
ParlaMint-FR_2020-07-31-E1028.u228	You've already said it!
ParlaMint-FR_2020-07-31-E1028.u229	None of these countries relies on sexual orientation to exclude people from blood donation; It focuses exclusively on sexual practices. I will not warn you, ladies and gentlemen, that you are enlightened and aware of the impact of your vote. But to vote for this amendment is to reintroduce, in the light and knowledge of all, discrimination concerning the exercise not of a right – you are right, minister – but of freedom. [[Mr YannickKerlogotapplaudit]] The factual reading that will be made of it will be this: when you are a man, you can give blood if you have heterosexual relations, but you can't if you have homosexual relations. When you are a woman, you can give your blood if you have a relationship with a man, but you can't if this man has had a sexual relationship with another man. I don't think this is a scientific approach, much less – I say it without any demagogy – to our republican values.
ParlaMint-FR_2020-07-31-E1028.u230	Mr Damien Adam has the floor.
ParlaMint-FR_2020-07-31-E1028.u231	I hear your arguments, minister: it is simpler and more flexible for the state to go through regulation rather than through parliamentary channels. Nevertheless, before I can take a decision on the amendment, I need some assurances from you. First, you mentioned developments that may occur before the bill is finally passed, but I would need a slightly more precise date. Secondly, we need to better understand the details, in order to ensure a real equality of French citizens with regard to the donation of blood, whether they are single or in a couple, and whether this couple is made up of two women, two men or one man and one woman. There are actually two situations: either we have one partner – or none; or we have several partners. In my view, it is necessary to allow all people in the first case to give their blood, because the risk is very low when you have one partner, whether you are gay or heterosexual. For persons in the second case, the time limit of seven to ten days may be applied, as long as any checks reveal the presence of the AIDS virus. Could you answer me on these two points, Minister?
ParlaMint-FR_2020-07-31-E1028.u232	Mrs Laëtitia Romeiro Dias has the floor.
ParlaMint-FR_2020-07-31-E1028.u233	I voted for Mr Saulignac's amendment in a special committee. However, the scientific arguments you have raised, Minister, are likely to create doubt. For this reason, I will vote for your amendment. Nevertheless, like Mr Adam, I need clarification. This is not the first time that we have raised the issue during the legislature, and your predecessor, Mrs. Buzyn, had committed herself to making an order. However, it did not do so before leaving the Government, and we therefore find ourselves in a somewhat complicated situation. You've just committed yourself to taking an arrest, and I have every confidence in your will. I would, however, need you to clarify the leads you intend to pursue, so that we know exactly what we can expect.
ParlaMint-FR_2020-07-31-E1028.u234	The Minister has the floor.
ParlaMint-FR_2020-07-31-E1028.u235	This is not discrimination on the grounds of sexual orientation.
ParlaMint-FR_2020-07-31-E1028.u236	Yes!
ParlaMint-FR_2020-07-31-E1028.u237	This is fcurrently false, and the law forbids it. We're based on sexual practices. I'm taking an example, which you didn't mention. If discrimination was about sexuality, why is not a woman who has had sex with other women ousted from giving? We don't even ask him the question!
ParlaMint-FR_2020-07-31-E1028.u238	Yes, we're asking him the question!
ParlaMint-FR_2020-07-31-E1028.u239	No one says that the homosexual population cannot give blood because of its sexuality. Heterosexuals are also asked questions. One does not focus on the sexuality of homosexual men; heterosexuals are also asked if they have changed partners in the last four months. In case of a positive response, they can't give their blood either. Is it discrimination against men who have decided to change their mate? No, of course, that is not discrimination. Buzyn had indeed committed herself to an order, and she took it, in December 2019. In April 2020, the deadline for abstinence rose from one year to four months. An ongoing sociological study will measure the evolution of donor practices in the responses to the self-questionnaire, in order to identify possible misunderstandings. It is on the basis of this study that we can again revise the criteria. I have told you of my conviction as a minister, not as a scientific authority. I admire how some of you give lessons to recognized national experts, free of any conflict of interest, who report a risk to us! For my part, Mr. Chiche, I do not have the scientific competence to contradict them, and I will never have it. On the other hand, I can read studies and listen to the advice of scientists. If you don't listen to scientists, listen to the associations! Unless you explain to me that the association AIDES is known to practice homophobia and discrimination? The arms would fall off me! In a press release, the association asks that the amendment adopted in a special commission be removed from the text: "This article of law, if accepted, would prohibit the public decision-maker from using protective selection criteria of the population where there are potential vector sexuality of transmission of viral agents. These criteria are regulatory in order to be able to adapt quickly to changing health situations. This press release is signed by AIDES, but also by France Assos Santé and AFH, which obviously has a voice in this area. I refute the discrimination proceedings that may be instituted, in the name of the fighting that I have conducted and in the name of the fighting led by the associations, which call on parliamentarians to adopt the Government's abolition amendment. The rest, forgive me, it's flan.
ParlaMint-FR_2020-07-31-E1028.u240	All right!
ParlaMint-FR_2020-07-31-E1028.u241	Let's focus on numbers and facts. You say France is late, Mr. Chiche. In Austria, Croatia, Denmark, Iceland, Lithuania, Luxembourg, Romania and Slovenia, HSH – men who have sex with other men – cannot give their blood. In Belgium, the Czech Republic, Estonia, Finland, Germany, Ireland, Malta, Northern Ireland, Norway, Portugal, Slovakia, Sweden and Switzerland, the deadline for eviction is one year. In Serbia, it is six months. In Italy, the Netherlands and Spain, it is four months, as in France. The remaining countries are England and Canada, where the deadline is three months. In the United States, it is being reduced from one year to three or four months. The facts and figures are stubborn.
ParlaMint-FR_2020-07-31-E1028.u242	That's the big deal.
ParlaMint-FR_2020-07-31-E1028.u243	I want to move forward on this issue. We will, by regulation. When I have the data from the real-time studies carried out by the health authorities responsible for protecting donor and recipient populations, I am committed to changing these criteria on the spot. I need this data and the recommendation of the health authorities; I'll have them.
ParlaMint-FR_2020-07-31-E1028.u244	Mr. Adam asked me for a date. The study takes at least 12 months, which was the duration of the previous study. I hope that next spring, one year after the reduction of the deadline to four months, I will have the means to reduce this deadline again. Honestly, between the four-month eviction and the seven- to ten-day serological window, there's a margin. Instinctively, I think we are able to reduce it so that HSH can give their blood in good conditions and on more reasonable criteria.
ParlaMint-FR_2020-07-31-E1028.u245	[[Applause on many benches of the LaREM and MODEM groups]] However, I do not know today, otherwise I would not start a study to demonstrate it. See you next spring, and believe in my motivation to move things.
ParlaMint-FR_2020-07-31-E1028.u246	Mrs Caroline Fiat has the floor.
ParlaMint-FR_2020-07-31-E1028.u247	I hear what you said, minister, but you didn't convince me. We're on the eve of the famous holiday hunt-cross weekend. In a few days, the French Blood Establishment will announce a cruel lack of blood as a result of road accidents. So I invite people who can and are not ousted to give their blood. Public health policy suffers from a major problem: more prevention should be done, more emphasis should be placed on protections and condoms, which should be made free – but this idea is difficult to make known here. If HSH is not allowed to give blood when they have had a sexual relationship in the previous four months, then it must be prohibited to anyone in the same case. No one's gonna give his blood anymore, and you'll see that we're gonna change our minds on those benches! Very quickly, we won't have any more blood to treat people and we'll look for another solution. In addition, people are encouraged to lie so that they can give their blood. We regularly say that there is a shortage of donors; Every month we hear calls to the gift. In a few days, after the cross-hunting weekend, these calls will multiply. Yet we're going to deny people the possibility of donating their blood. I don't understand! I come to the question of danger. Is every blood bag tested? Yes. Is the donor contacted if there's a problem with his blood? Yes. Will the blood be used if it is contaminated or has any problem? No. So, what's the difficulty? You say the serological window is seven to ten days; Let's reduce the eviction time to seven or ten days for everyone.
ParlaMint-FR_2020-07-31-E1028.u248	Exactly!
ParlaMint-FR_2020-07-31-E1028.u249	Why a four-month delay? Why are HSH alone concerned? When I'm going to give my blood, I'm being asked if I've had sex, but I'm not being asked if my husband had sex with another man in the previous four months! This question is not included in the questionnaire, and no one is asking me. But imagine what it would do if we pushed this logic further! [[Mr Maxime Minot applauds]] We're sorely short of donors and blood. Next week, you'll think of me when you hear the calls to the TV donation after the cross hunt weekend. Why refuse the blood of people who want to give it? It's incomprehensible. Blood pockets are rigorously tested, and the staff of the French Blood Establishment can be trusted. I will not vote for your amendment, minister.
ParlaMint-FR_2020-07-31-E1028.u250	Mr Guillaume Chiche has the floor.
ParlaMint-FR_2020-07-31-E1028.u251	Minister, you have cited several countries that prohibit HSH from donating blood, to justify France excluding them when they had sex in the four months preceding the donation. That's the big deal. When I am interested in what is being done abroad, I try to look at good practices; I do not boast, to maintain our own practices, of those that are less good! The question is: Will the health risk be higher if the discrimination against HSH in blood donation is stopped? I would like to wait for the results of further studies, but many have already been carried out. Public Health France explains that if the blood donation to HSH is opened, the residual risk will be lower than it was during the period 2014-2018. There is therefore no difficulty from the factual, scientific, medical point of view. The issue is also that of the signal – do not disregard this approach. On leaving the Chamber, it will be necessary to explain why the national representation re-established a discrimination which it abolished a few weeks ago in committee. It will be necessary to explain why, when a man fills out the online questionnaire of the French Blood Establishment, the process ends – I just checked it out – when he answers "yes" to the question "Have you had a sexual relationship with a man in the last four months? » It says: "You cannot give blood if you have had a sexual relationship, even protected, with a man in the last four months. Even protected!
ParlaMint-FR_2020-07-31-E1028.u252	But apart from that, it's not discrimination!
ParlaMint-FR_2020-07-31-E1028.u253	Such an approach, Minister, is in no way preventive or medical. All we're looking for is if the candidate for donation had a sexual relationship with another man. One can describe this as one wishes; For my part, I see only one possible qualification: it is discrimination that prevents an altruistic gesture, and it is not justified scientifically or morally. [[Caroline Fiat and Maxime Minot applaud]] Perhaps many of you will be voting on the Government's amendment, ladies and gentlemen, if only to obey the Prime Minister's injunction – and I know, Minister, that your situation is not easy – to return to the supposed balance of the text adopted at first reading. Be aware, on the one hand, that this will not encourage the maintenance of a satisfactory level of blood supplies intended to treat our patients, on the other hand, that we will reintroduce stigmatization because of the scientifically unfounded sexual orientation. That is why I urge you very strongly to reject this amendment.
ParlaMint-FR_2020-07-31-E1028.u254	The Minister has the floor to support Amendment No. 2168.
ParlaMint-FR_2020-07-31-E1028.u255	It also relates to the donation of blood, but the subject is quite different: whether to open the donation of blood to minors, especially minors under the age of 17. In my report on the blood chain, I spoke against this opening. As I have the following in my ideas, I will explain to you – briefly this time – why I object to it, my position being shared by the donor federations, the French Blood Establishment and many recipient associations. Not that I contest the ability of 17-year-olds to demonstrate their will to make this altruistic gesture, but my opposition is based on two essential reasons. The first is health: doctors and scientists say that at the age of 17, there is a greater risk of vagal malaise or of having a heart problem as a result of a blood sample. It is not uncommon for young adults aged 18 or 19 to be denied the possibility of giving blood, not by discrimination – there is no discrimination on the grounds of slimming or underweight! – but because it would be dangerous for their health. Indeed, every effort is made to ensure the donor's safety. The second argument is rather legal. If the sexual majority is sixteen years old in our country, the legal majority is eighteen years old; A minor can therefore give his blood only with the consent of his parents. However, as you know – we have just discussed it at length – we must before giving blood to answer a self-questionary about his sexual practices. The parents of a minor who would be excluded from the donation would therefore be informed of the reasons for the eviction. On the other hand, there is a need to continue campaigning for donations, especially among young adults. I take this opportunity to make a call: we need donations so that France continues to be self-sufficient in blood. You have to give because blood saves lives.
ParlaMint-FR_2020-07-31-E1028.u256	That's what I said! But we're going to refuse donors!
ParlaMint-FR_2020-07-31-E1028.u257	[[Applause on many benches of the LaREM and MODEM groups]] The covid-19 epidemic has made things much more difficult and fragile for a while our blood supply. It is essential that the donation of blood, anonymous gesture, free, volunteer, continue and increase. I would also like to take this opportunity to thank very much, not only the EFS teams, but also the donor associations and federations, who spare neither their means nor their energy nor their time to save lives. Thanks to them.
ParlaMint-FR_2020-07-31-E1028.u258	What is the opinion of the committee?
ParlaMint-FR_2020-07-31-E1028.u259	The provisions opening the donation of blood to 17-year-olds include an article in the bill to consolidate the French model of blood donation by our colleague Damien Abad, which was adopted unanimously on 11 October 2018 by the National Assembly. So we are a little embarrassed to come back to the unanimous position that we had taken. However, in view of the elements that you have just presented to us, Minister, and which several of our colleagues have already outlined, it seems to me that this proposal raises many practical problems.
ParlaMint-FR_2020-07-31-E1028.u260	Yes!
ParlaMint-FR_2020-07-31-E1028.u261	In particular, there is the question of parental authorization, which is necessary but will not fail to be problematic, for example if the young person is excluded from the donation of blood because of his sexual practices, you said. We therefore question the relationship between benefits and risks. Sometimes it is necessary to recognize that an idea is not yet mature enough or that it is ultimately unwise. [[Applause on several benches of the LaREM group]] The committee gives an unfavorable opinion on the Government's amendment. However, on a personal basis, in view of the elements presented, I am in favour of this.
ParlaMint-FR_2020-07-31-E1028.u262	Mr Jean-Louis Touraine has the floor.
ParlaMint-FR_2020-07-31-E1028.u263	Despite the optimism of the minister, France is far from being self-sufficient in blood. In fact, many of the blood derivatives needed to treat our patients, whether immunoglobulins or other plasma derivatives, are derived from donations from other countries and are manufactured by foreign laboratories. As a result, we are outside the ethical rules that require free donation of blood, and the ministry is obliged, each year, to make an exception to our commitments in this area to allow us to import these products and thus compensate for the inadequacy of donations in our country. I have no miracle solution to ensure a sufficient number of samples. In any case, there must be more donors and more samples and, in a future that is as distant as possible, blood products must be made in France, from unpaid donations and with due respect for the ethics to which we are committed.
ParlaMint-FR_2020-07-31-E1028.u264	Mrs Marie Tamarelle-Verhaeghe has the floor.
ParlaMint-FR_2020-07-31-E1028.u265	Your very clear words, Minister, allow us to understand the issues. As far as blood needs are concerned, France is self-sufficient, you said, but we still feel tensions. The question to be asked is the traceability of our blood products. A more efficient traceability system would allow a much finer management and avoid having to eliminate some unused products. French companies are working on it. Before we say that we don't have enough donors, let's make sure that the products we have are used optimally.
ParlaMint-FR_2020-07-31-E1028.u266	Amendment No 1721 by Mrs Annie Genevard, to amend the title of Chapter I, is being defended.
ParlaMint-FR_2020-07-31-E1028.u267	Mrs Annie Genevard has the floor to support Amendment No. 1722.
ParlaMint-FR_2020-07-31-E1028.u268	This editorial amendment is intended to replace the word "bequest" with the word "gift", which is inappropriate here.
ParlaMint-FR_2020-07-31-E1028.u269	What is the opinion of the committee?
ParlaMint-FR_2020-07-31-E1028.u270	I myself wondered if we should talk more about "gift" or "legacies" from the body to science. Article 7b as drafted tends to close a semantic debate opened by the current wording of the General Code of Local and Regional Authorities, which uses both the word "donation" and the word "leges" to describe the same approach, the same act. Article 7 ter makes the choice of the lexical register of the gift. Indeed, it seems preferable not to use the term bequest, which falls within the lexical scope of family property law and could lead to ambiguity in relation to the principle of non-patrimoniality of the human body, as set out in articles 16 (1) and 16 (5) of the Civil Code. This principle of non-patrimoniality also applies to the corpse: by giving its body to science, an individual does not carry out a heritage act. Therefore, it seems that his act cannot be described as legacies in the legal sense of the term.
ParlaMint-FR_2020-07-31-E1028.u271	The Minister for Higher Education, Research and Innovation has the floor to give the Government's opinion.
ParlaMint-FR_2020-07-31-E1028.u272	Unfavorable.
ParlaMint-FR_2020-07-31-E1028.u273	Mrs Annie Genevard has the floor to support Amendment No. 1719.
ParlaMint-FR_2020-07-31-E1028.u274	Defendant.
ParlaMint-FR_2020-07-31-E1028.u275	What is the opinion of the committee?
ParlaMint-FR_2020-07-31-E1028.u276	The committee gives a favourable opinion, Mrs Genevard.
ParlaMint-FR_2020-07-31-E1028.u277	Thank you so much!
ParlaMint-FR_2020-07-31-E1028.u278	Amendment No 369 by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2020-07-31-E1028.u279	Mrs Aurore Bergé has the floor to support Amendment No. 2281.
ParlaMint-FR_2020-07-31-E1028.u280	This is a proposal that our colleague Catherine Fabre has been defending since the first reading of the bill. It was she who introduced into our debates the question of those who donated their bodies to science and the link with their families. Unfortunately, difficulties have arisen with regard to the restitution of bodies that have been made available to science and have enabled it to move forward. We ask by this amendment that a decree specify the modalities for the return of the ashes or the body, necessary if we are to maintain the link with the families and allow them to mourn in the best possible conditions. I thank our colleague for defending this amendment since the beginning of our discussions, which our group fully supports.
ParlaMint-FR_2020-07-31-E1028.u281	What is the opinion of the committee?
ParlaMint-FR_2020-07-31-E1028.u282	I invite you to withdraw the amendment, Mrs Bergé, since it is satisfied with an amendment adopted by the Special Committee on the initiative of rapporteur Saulignac, which aims at the same objective but whose wording is less restrictive. In the absence of withdrawal, the opinion will be unfavourable.
ParlaMint-FR_2020-07-31-E1028.u283	What is the Government's opinion?
ParlaMint-FR_2020-07-31-E1028.u284	The Government gives a favourable opinion on this amendment. It is essential to ensure a good level of association and information for families in order to enable them to live their mourning better. It is also important that we have sufficient time for reflection to define ethical principles and to clarify the recommendations concerning the conditions for accreditation and the charters of good practice and how we can better involve families. This is the meaning of the reference to a decree in the Council of State. The National Ethics Advisory Council and a representation of parliamentarians will then be consulted on these recommendations. Parliament will thus be involved in this second part, as it is today by examining this article, which will allow a major step forward in our law.
ParlaMint-FR_2020-07-31-E1028.u285	The rapporteur has the floor.
ParlaMint-FR_2020-07-31-E1028.u286	Madam Minister, Mrs Bergé, I hear these arguments, but it would have been more respectful to associate the rapporteur Hervé Saulignac with your reflection in order to find a consensus wording – especially since this amendment does not provide much precision in relation to the one which was adopted on his initiative in a special committee, and it is neither better written nor more relevant. We regret that this has not been the case.
ParlaMint-FR_2020-07-31-E1028.u287	Amendment No 42 by Mr Xavier Breton, which deletes the division and the title of Chapter II, is being defended.
ParlaMint-FR_2020-07-31-E1028.u288	Amendments Nos 889 by Mr Thibault Bazin and 1170 by Mrs Emmanuelle Ménard are defended.
ParlaMint-FR_2020-07-31-E1028.u289	I call Mr Thibault Bazin to support Amendment No. 890.
ParlaMint-FR_2020-07-31-E1028.u290	Paragraph 7 states that when the person is unable to express his will or death, an examination of his genetic characteristics may be undertaken, in the interest of his family members, if a doctor suspects a genetic defect. My amendment seeks to clarify that the doctor must strongly suspect this anomaly. It should be ensured that such a review is useful, given its scope.
ParlaMint-FR_2020-07-31-E1028.u291	What is the opinion of the committee?
ParlaMint-FR_2020-07-31-E1028.u292	You want to introduce the notion of strong suspicion, but I fear that it will provoke litigation and endless debates: at what stage do you consider a suspicion to be strong? I'd be fine if I could answer... On the other hand, whether suspicions are more or less strong, we are talking about the case of a serious condition. In the diagnostic process, the physician must eliminate all possibilities before performing a genetic test, and use them only when the physician actually suspects that an anomaly is present. You made it clear at first reading that your amendment was primarily an appeal amendment. Considering it as such, I invite you to withdraw it. Otherwise, the opinion will be unfavourable.
ParlaMint-FR_2020-07-31-E1028.u293	I have before me Amendment No 2007 by Mr Hervé Saulignac.
ParlaMint-FR_2020-07-31-E1028.u294	I'll take it back, Mr. President. This is an editorial amendment.
ParlaMint-FR_2020-07-31-E1028.u295	Identical amendments Nos 43 by Mr Xavier Breton and 184 by Mr Patrick Hetzel to delete the title of Title III are defended. Mr Philippe Berta, rapporteur of the Special Committee, has the floor to give the Committee's opinion.
ParlaMint-FR_2020-07-31-E1028.u296	Unfavorable opinion. The title of Title III should be retained.
ParlaMint-FR_2020-07-31-E1028.u297	The aim of Mr Cabaré's amendment is to allow the marketing of genealogical DNA tests, while introducing a protective legal regime for the user. These tests, already authorised in many neighbouring countries, allow the user to be informed about the geographical distribution of his genetic origins, but are not designed to provide him with detailed information on his medical predispositions or diseases.
ParlaMint-FR_2020-07-31-E1028.u298	Mrs Natalia Pouzyreff has the floor to support Amendment No. 468.
ParlaMint-FR_2020-07-31-E1028.u299	It is intended to allow the use of DNA tests for the purpose of researching personal origins, but not medical predispositions. Many French people wish to do so: every year, 100,000 to 200,000 people use such tests. The law does not meet their expectations, and also deprives us of valuable genetic data collected by foreign companies. So there is a sovereignty issue. Finally, the failure to adapt French law makes our research into genome sequencing and genetics take a risk and delay, as it does not have databases to perform large-scale crosses.
ParlaMint-FR_2020-07-31-E1028.u300	Mrs Geraldine Bannier has the floor to support Amendment No. 374.
ParlaMint-FR_2020-07-31-E1028.u301	It aims to extend the examination of genetic characteristics to the search for biological identity. It is above all an amendment of appeal: it is imperative that we provide a French or European response to the desire of our fellow citizens to seek their origins. Article 3, which we voted for, will give a right of access to origins in the context of medical assistance in procreation. What will happen if a donor's or donation-designed person's file has been lost or is illegible? Without the possibility of using genetic genealogy tests, the person concerned will have no means of accessing his origins. It is imperative that we find a solution to this problem that the bill does not address at this time. It should be remembered that, each year, some 100,000 Frenchmen illegally use these tests.
ParlaMint-FR_2020-07-31-E1028.u302	What is the committee's opinion on these four amendments?
ParlaMint-FR_2020-07-31-E1028.u303	It is inappropriate that these DNA tests are classified as recreational. The first genome sequencing, carried out in 2003, had cost more than $3 billion; the operation is carried out today for a few hundred dollars, and will probably be tomorrow for about 100 dollars. France prohibits genome sequencing for non-medical and non-scientific purposes, and imposes a fine of €3750 on offenders. But we are already struggling to prevent some of our fellow citizens from using it – they use it for a variety of reasons. Four large companies, mainly located in the United States, cover this market. They live less from testing – at $100 a sequence, their economic model is not viable – than from the use and resale of sequences to third parties. Note that the main of them, 23andMe – well known to many of our fellow citizens – has just been bought by the British GlaxoSmithKline, one of the five giants in the pharmaceutical industry. I believe that the ban on testing must be maintained in France, but that a deeper reflection must be opened on the future of genomics in our country, whether for scientific, medical, genealogical or paternity-seeking purposes. Let us preserve our sovereignty in this area, and organize ourselves. I have an unfavorable opinion.
ParlaMint-FR_2020-07-31-E1028.u304	What is the Government's opinion?
ParlaMint-FR_2020-07-31-E1028.u305	Same opinion. For the reasons mentioned by the rapporteur, I would add that it may be dangerous to carry out these tests outside a medical and supervised context, as the quality and reliability of their results are questionable.
ParlaMint-FR_2020-07-31-E1028.u306	Of course!
