ParlaMint-FR_2020-09-22-E2009.u1	The next item is the question to the Government.
ParlaMint-FR_2020-09-22-E2009.u266	What is the opinion of the committee?
ParlaMint-FR_2020-09-22-E2009.u267	Since the ANR already incorporates the specificities of the research carried out under the supervision of other ministries, such as the Ministry of Culture with the Heritage and Digital Programme, the Ministry of Armed Forces with the ASTRID project or the Ministry of Agriculture with a programme on the link between artificial and natural water withdrawals and the transfer of the impacts of pesticides, the first amendment seems to us already satisfied. I ask that this be withdrawn in favour of Amendment No 390. Unfavorable opinion on Amendment No 319.
ParlaMint-FR_2020-09-22-E2009.u268	What is the Government's opinion?
ParlaMint-FR_2020-09-22-E2009.u269	Within the ANR, art is integrated into the humanities and social sciences. It is a regular part of the call for projects, in the section "culture, creation, heritage". As I have told you, the purpose of the NRA is not to allocate funding to specific institutions, but to promote research in general, in all fields, including the fields of art. The Government gave the same opinion as the rapporteur.
ParlaMint-FR_2020-09-22-E2009.u270	Mrs Fannette Charvier has the floor to support Amendment No. 531.
ParlaMint-FR_2020-09-22-E2009.u271	He's forbidden.
ParlaMint-FR_2020-09-22-E2009.u272	On Amendment No 73, I am seized by the independent UDI Group of a request for a public vote. The vote is announced in the National Assembly. I call Mr Tuffnell to support Amendment No. 330.
ParlaMint-FR_2020-09-22-E2009.u273	Members of the EDS Group propose to create a priority research programme – PPR – on the capacity of natural environments to store carbon and the development of cooperative carbon accounting tools to establish efficient compensation systems. We are talking here about the resilience of the territories. It must be remembered that carbon compensation is also a development axis: I am thinking, for example, of La Rochelle, Charente-Maritime, where an experiment with the university takes place on a carbon aggregator. It would really be a very interesting area of research, both for the development of these subjects and for the once again, from the point of view of the resilience of the territories.
ParlaMint-FR_2020-09-22-E2009.u274	What is the opinion of the committee?
ParlaMint-FR_2020-09-22-E2009.u275	Although the committee obviously shares your concern, honourable Member, I would remind you that it does not wish to create priority research programmes in the context of the attached report. Unfavorable opinion.
ParlaMint-FR_2020-09-22-E2009.u276	I call Mr Regis Juanico to support Amendment No. 488.
ParlaMint-FR_2020-09-22-E2009.u277	This is the investment in the renovation of universities. The 74 French universities host 1.6 million students and have 150,000 staff, more than 600,000 researchers and 3000 laboratories. They are also the leading research operator. And yet, no substantial budget is made available for them in this budget-programming law. With a housing stock of 18 million square metres, they alone account for one third of the public buildings owned by the State. The housing stock represents their second operating position after staff costs, i.e. 777 million euros in the 2019 Finance Act, but unfortunately many of them are outdated, sometimes real thermal passoires. Renovation of these institutions is all the more urgent since an additional 69,000 students will arrive by 2028 and the lack of space is striking. This re-entry was another example, with 50,000 more students. Nathalie Sarles and I stressed, in our report on "Parcoursup and access to higher education" issued on 22 July last year, the need to improve very quickly the conditions for the reception of students who will arrive in mass during the next academic re-entry. The aim of this amendment is therefore to invest an additional 150 million per year in the renovation and modernisation of university buildings from 2021 to 2027.
ParlaMint-FR_2020-09-22-E2009.u278	What is the opinion of the committee?
ParlaMint-FR_2020-09-22-E2009.u279	I am all the more pleased that you mentioned the subject because the recovery plan for higher education, research and innovation, worth more than €6.5 billion, provides for a real estate renovation component. On 7 September, Minister and Deputy Minister Olivier Dussopt announced calls for projects dedicated to the thermal renovation of public buildings in higher education and research, which will be financed within the 4 billion envelope provided for in the recovery plan for the said renovation. Unfavorable opinion.
ParlaMint-FR_2020-09-22-E2009.u280	What is the Government's opinion?
ParlaMint-FR_2020-09-22-E2009.u281	This subject is indeed at the heart of the recovery plan. As you recalled, university buildings in the broad sense, including research laboratories, represent the second largest housing stock in the state. This is why, of course, this is taken into account in financing specifically for the thermal and energy renovation of state buildings, amounting to EUR 4 billion. A specific invitation to tender is foreseen. We have already identified a very large number of projects, whose funding goes far beyond the amount you indicate. Of course, I can only join you on the need to improve the conditions for the reception of students. I simply point out that the wave of arrivals of 18-year-olds in universities has been known since the 2000s. We absorbed this peak by helping institutions best, but it would probably have been better to think about it before 2017.
ParlaMint-FR_2020-09-22-E2009.u282	Mrs Beatrice Descamps has the floor to support Amendment No. 73.
ParlaMint-FR_2020-09-22-E2009.u283	This amendment, which I am defending on behalf of Nicole Sanquer, proposes the creation of a priority research programme on genetic anomalies that could be induced by exposure to the radioactivity of French nuclear tests in French Polynesia. The aim is to activate all the levers of scientific research to better understand and thus prevent the impacts of the high frequency of invasive developmental disorders – TED – in children, and the existence of transgenerational radio-induced effects in the descendants of nuclear test veterans. Let us not forget that between 1966 and 1996, there were no fewer than 193 aerial or underground tests carried out in French Polynesia. This amendment is based on the report on improving compensation for nuclear test victims, which was submitted to the Prime Minister on 20 November 2018. A research programme would shed light on whether or not these genetic anomalies were correlated with the radioactivity induced by nuclear tests in French Polynesia. Ladies and gentlemen, I would like to remind you that on 11 April 2019 we voted on the draft organic law amending the status of autonomy of French Polynesia, incorporating the following provision: "The Republic recognizes the contribution of French Polynesia for the construction of the capacity of nuclear deterrence and the defence of the nation. By adopting this amendment, the message would be that we are moving from fine formulas to deeds.
ParlaMint-FR_2020-09-22-E2009.u284	All right!
ParlaMint-FR_2020-09-22-E2009.u285	What is the opinion of the committee?
ParlaMint-FR_2020-09-22-E2009.u286	This is an important and sensitive subject, which I know is regularly discussed in the overseas delegation, and I personally associated myself with this amendment. However, in order to remain consistent with our work in committee and with what I said in the Chamber, I maintain that there is no intention of creating priority research programmes in the attached report. It was important to talk about it, but request withdrawal, or unfavorable opinion.
ParlaMint-FR_2020-09-22-E2009.u287	What is the Government's opinion?
ParlaMint-FR_2020-09-22-E2009.u288	It is indeed a matter of importance. I would like to recall that genetics is fully integrated into research programs and funded through the numerous laboratories of INSERM, CNRS and the Institute for Development Research. The Institute of Radiation Protection and Nuclear Safety is, of course, eligible for all this funding. And then, after the rapporteur, I will come back to the issue of priority research programmes. These are defined and monitored by the General Secretariat for Investment – former General Investment Commission. They have been under the exclusive leadership of the Prime Minister since their creation. It is therefore impossible to impose titles of priority research programmes in an annexed report. On the other hand, I confirm the commitment I had made with Annick Girardin when she was Minister of Overseas Affairs, which I continue with his successor Sébastien Lecornu: research in the overseas countries must be devoted in particular to subjects that have meaning in these territories. In this context, I will work with the Prime Minister and all relevant members of the Government to ensure that priority research programmes are designed with specific components for research carried out on overseas platforms. That is why the opinion is unfavourable, not on the substance, since, as with all the other PPRs requested, the subject is obviously important, but because even if dozens of topics were listed in the attached report, this would have no effect on the programming choices of the General Secretariat for Investment, which are set up in interministerial with the Prime Minister.
ParlaMint-FR_2020-09-22-E2009.u289	Mr Jean-Christophe Lagarde has the floor.
ParlaMint-FR_2020-09-22-E2009.u290	Minister, many fields of research can be determined in this way. But this is not a field of research like the others. France, in order to build its independence, made Polynesia suffer, Béatrice Descamps recalled, a number of nuclear tests that were not without consequences on the populations; and France, under the quinquennium of Nicolas Sarkozy, recognized it. The question raised in this amendment by Nicole Sanquer is simple: if the beneficiaries living at the time of the trials have in some cases been compensated and accompanied, according to the medical assessments, what about their descendants? They are now denied any opportunity to exercise the right recognized to their parents until the requested research takes place. You talked about overseas research. There are many, for example in environmental or genetic matters, but this is not the case here: this amendment recalls that a moral contract has been entered into by the French Republic with the Polynesians who have undergone the nuclear tests. Their descendants must have the opportunity to know whether or not the large number of invasive developmental disorders found in children are related to these nuclear tests. We call on the Government to commit itself to conducting research overseas on this specific point, so that the right that Parliament has created is not illusory. If a link exists, if exposure to radiation creates TEDs, these children must be able to assert their rights. Otherwise their rights will remain on the ground, unlike radiations which are still not spillover.
ParlaMint-FR_2020-09-22-E2009.u291	Mrs Josette Manin has the floor.
ParlaMint-FR_2020-09-22-E2009.u292	I hear the reply from the rapporteur and the minister, and I do not know whether the amendment will be withdrawn, but I would like to remind the national representative of the extent to which we, overseas, have served as guinea pigs, whether it be the Pacific or the West Indies, for chlordecone. I think we're owed a certain amount of reparation today. I will vote for this amendment.
ParlaMint-FR_2020-09-22-E2009.u293	I put to the vote Amendment No. 73.
ParlaMint-FR_2020-09-22-E2009.u294	The result of the vote is as follows: Number of voters 56 Number of votes cast 53 Absolute majority 27 For adoption 20 Against 33
ParlaMint-FR_2020-09-22-E2009.u295	Mrs Elsa Faucillon has the floor to support Amendment No. 585.
ParlaMint-FR_2020-09-22-E2009.u296	After this vote, I find it difficult to believe that this amendment will be adopted, but I must defend it for my colleague Gabriel Serville and for the Guyanans. It is proposed to insert, after paragraph 215, a subparagraph providing for the creation of a priority research programme on mercury pollution control in Guyana. According to the National Public Health Agency, the Guyanese population, particularly its Amerindian component, has abnormally high levels of mercury. A study published at the end of 2013 showed that local populations in Haut-Maroni had mercury levels four times higher than those in coastal populations. This pollution is, of course, a major public health problem: serious damage to the nervous and reproductive systems, congenital malformations and overmortality. Is involved a diet based on the consumption of highly contaminated fish as a result of pollution from the decades of heavy metal spills by the gold industry. I have noted the answers you have already given to Ms Descamps, but I would appreciate it if you would explain again why you are about to refuse the creation of this priority research program.
ParlaMint-FR_2020-09-22-E2009.u297	What is the opinion of the committee?
ParlaMint-FR_2020-09-22-E2009.u298	It will be the same for exactly the same reasons: we know how sensitive the issue is and we share your concern, but, as the minister pointed out, it is not at the turn of the attached report that we can create priority research programs. Request for withdrawal or unfavorable notice.
ParlaMint-FR_2020-09-22-E2009.u299	What is the Government's opinion?
ParlaMint-FR_2020-09-22-E2009.u300	Same opinion.
ParlaMint-FR_2020-09-22-E2009.u301	Mrs Elsa Faucillon has the floor.
ParlaMint-FR_2020-09-22-E2009.u302	At the turn of the attached report, however, the Government made all its commitments. We do with what we have.
ParlaMint-FR_2020-09-22-E2009.u303	I call Mr Chouat to support Amendment No. 430.
ParlaMint-FR_2020-09-22-E2009.u304	It aims to clarify that the territories constitute a relevant scale – even if not the only one – to strengthen the dissemination of research throughout society, in particular with a view to consolidating the democratic link, in France and in Europe. It also mentions the competitiveness of our economy, in order to better underline the relationship between the national research effort and the necessary preservation of the rank of France, in a context of international economic competition.
ParlaMint-FR_2020-09-22-E2009.u305	I call Mr Maxime Minot to support Amendment No. 137.
ParlaMint-FR_2020-09-22-E2009.u306	Like the ones we had presented to change the body of Article 1, it is intended to reduce the duration of programming from 10 years to seven years, for several reasons. First, our German neighbour announced his willingness to spend 3.5% of his GDP on research and development by 2025. France must stay in the race. Secondly, we believe that, with a 2030 deadline, the scope of the programming of budgetary appropriations can only be limited and that this period must therefore be reduced. Finally, in order to catch up with France's delay at international level, it is essential to adopt a more rapid pace in the rise in budgetary appropriations.
ParlaMint-FR_2020-09-22-E2009.u307	What is the opinion of the committee?
ParlaMint-FR_2020-09-22-E2009.u308	It is unfavourable, for the same reasons as before. The choice was made to include multi-year research programming in the long term, until 2030. We recalled the various objectives underlying this approach. This decision is not intended to be reconsidered. We have to catch up with Europe, and even with the OECD, you say. This is the whole objective of the text – which will be supported by the recovery plan.
ParlaMint-FR_2020-09-22-E2009.u309	Mrs Elsa Faucillon has the floor to support Amendment No. 272.
ParlaMint-FR_2020-09-22-E2009.u310	It is intended to delete paragraph 223 of the annexed report. We have serious doubts about the establishment of the Science and Media Centre. Reference is made in this subparagraph to other countries in which this type of forum exists. However, as far as the United Kingdom is concerned, we note that the independence of the Science media center is totally unrecognised and that it is subject to influences likely to call into question its probity, as this centre is largely financed by multinationals. As paragraph 223 is unclear, this amendment allows us to hear you on this issue.
ParlaMint-FR_2020-09-22-E2009.u311	What is the opinion of the committee?
ParlaMint-FR_2020-09-22-E2009.u312	The aim of a centre of this kind is precisely to allow better dissemination of the results of French research in all its excellence, and to bring together actors to improve cooperation. Such a centre can even be an additional tool for popular education, which necessarily requires better access to information. We will then present an amendment aimed at fostering partnerships between the ANR, the future Science and Media Centre and the French public audiovisual industry, to ensure this better dissemination of French scientific excellence. Unfavorable opinion.
ParlaMint-FR_2020-09-22-E2009.u313	What is the Government's opinion?
ParlaMint-FR_2020-09-22-E2009.u314	Thank you for giving me the opportunity to speak about the Science and Media Centre. In fact, in several universities, there are already small structures, created at the request of media, teachers-researchers or researchers, aimed at making experts – sometimes defending contrary theses – available to journalists who, when they ask questions about certain subjects, need access to these resources. Some structures, for example, work on participatory science, raise awareness of coastal protection among young children, collect data, etc. At present, these centres are not funded: the commitment of teachers-researchers is entirely voluntary and does not give rise to any recognition during the career. However, as you know, the Government wishes to ensure that everything that contributes to science – the production of knowledge such as its dissemination to students and society – is recognized. The aim is not to create an English-speaking centre, a model that can actually ask questions, as evidenced by the article published today in Le Monde, but to trust the scientific community and give it visibility in order to improve its relations with society and the media. In truth, this is done a lot in the province, where, unlike the Paris region, journalists looking for experts do not necessarily have access to the few people who make up the list of regulars on television sets. The aim is therefore to finance the future Science and Media Centre, which is actually made up of a multitude of small centres that will operate as networks. At the time of the creation of Universcience, the question arose of creating a single centre in the Paris region or, on the contrary, several small structures. Personally, for working hard on these issues, I was in favour of this multitude of small centres at the time, as it seems to me important to give access to science throughout the territory. This is the whole purpose of the project announced in the attached report. The work will obviously have to continue with the institutions that have already embarked on this and with the media. As the rapporteur pointed out, we will also shortly be considering amendments and sub-amendments aimed at promoting rapprochement with the public audiovisual sector. As far as financing is concerned, rest assured: they will come from the state. And with regard to independence, I can assure you that I am very attached to academic freedom.
ParlaMint-FR_2020-09-22-E2009.u315	I have before me an amendment No 167, which is the subject of a sub-amendment No 674. I call Mr Chouat to support Amendment No. 167.
ParlaMint-FR_2020-09-22-E2009.u316	I do not know if this is very protocolary, but I support the minister's comments on the meaning to be given to the future Science and Media Centre. My amendment specifically aims to allow the creation of territorial branches of this centre that the bill wants to create. Their role will not only be to facilitate citizens' access to science in their living areas, but also to adapt to the specificities of each territory in terms of research and innovation. For example, I had invited our colleague Cédric Villani to visit the Genopoly of Évry-Courcouronnes, whose work on biotherapy must first be understood at the local level and then be better disseminated and understood at the national level. Similarly, science and media centres in the territories will be able to bring their expertise to the national centre to facilitate access by the media and journalists to reliable scientific information, which they will be able to appreciate while maintaining their full freedom of criticism.
ParlaMint-FR_2020-09-22-E2009.u317	The rapporteur has the floor to support sub-amendment No 674 and give the committee's opinion.
ParlaMint-FR_2020-09-22-E2009.u318	I know how committed Francis Chouat is to research and innovation. I am in favour of his amendment, which I am proposing, however, to amend so as not to limit the work of the Science and Media Centre to the local level alone, but also to encourage national or international collaborations.
ParlaMint-FR_2020-09-22-E2009.u319	What is the Government's opinion?
ParlaMint-FR_2020-09-22-E2009.u320	He was in favour of the amendment being amended.
ParlaMint-FR_2020-09-22-E2009.u321	Mr Michel Larive has the floor.
ParlaMint-FR_2020-09-22-E2009.u322	I agree with my colleague Faucillon. According to the article published in Le Monde this morning, the Government plans to create a "house of science and the media". Your department obviously has more resources than the public audio-visual system, which will be reduced by 2,000 posts. I would also point out that scientific journalists work in the public audiovisual sector, and that this is a profession. You intend to create this "house" – a pretty name to refer to the guardianship of scientific information – on the pretext of fighting false news and populism, to take up your language elements. I'm worried about this drift. Let's talk about the British Science Media Centre: it is a real instrument of influence, one third of which is financed by the private sector, i.e. large pharmaceutical industries such as Sanofi et al. Twenty of the hundred most prominent experts in this body are not scientists, but lobbyists. Some are even climatosceptic. I'm really concerned about your willingness to provide official science to the media. It is in my view likely to increase mistrust of both the media and science. In order to improve scientific knowledge, an objective that I obviously share, scientific journalists are needed in all the editorials. I repeat, it's a real job. By supporting them, you will fulfil Mr Chouat's objective, which seems to be shared by the rapporteur, since there are regional drafting. Encourage the presence of scientific journalists in regional editorials and tell your colleagues in the Ministry of Culture to stop closing the regional branches of public audiovisual! This is what needs to be done, rather than creating a communications agency, which, whether private or government, will be primarily a lobbyist's office – or at least, perceived as one.
ParlaMint-FR_2020-09-22-E2009.u323	The minister has the floor.
ParlaMint-FR_2020-09-22-E2009.u324	I note that we have the same readings since I fully recognize your quotations. I would like to make it clear that we are not in the United Kingdom and that we are not creating a centre on the British model. It is not because the word is the same that the model is the same. On the other hand, I would like to remind you of article L. 952-6 of the Education Code: "Teachers, teachers and researchers shall enjoy full independence and full freedom of expression in the performance of their teaching duties and research activities, subject to the reservations imposed on them, in accordance with academic traditions and the provisions of this Code, the principles of tolerance and objectivity. » The recognition of the ability of teachers and teachers-researchers to interact with scientific journalists – who have their role to play, I agree with you on this point, but one does not prevent the other – is in no way a form of government propaganda as you seem to imply. Don't starve, Mr. Larive. Such a practice does not take place in the countries we support. We are in France; We are in democracy: our researchers, our teachers-researchers and our scientists enjoy freedom of expression. You will always find me by their side to defend her and certainly not to accuse them.
ParlaMint-FR_2020-09-22-E2009.u325	Mr Michel Larive has the floor.
ParlaMint-FR_2020-09-22-E2009.u326	You're right, Minister. Everyone has the right to speak, including scientists. But this is a matter of creating a media agency, which is therefore propaganda.
ParlaMint-FR_2020-09-22-E2009.u327	No, no, no, no, no, no, no,
ParlaMint-FR_2020-09-22-E2009.u328	We're not in Venezuela!
ParlaMint-FR_2020-09-22-E2009.u329	Therefore, it is not at all the same. In the Education Code, it is written that science must be widely known as much as possible, but not that a media agency will be created. Today, the crisis of the covid -19 unfortunately gives an illustration of the danger that I evoke with the presence, on television sets, of specialists who say everything and its opposite, simultaneously, on different channels. How do you want the French population to be there? Rather than resorting to a media agency, which risks presenting information subjectively, it seems to me better, especially in times of crisis, to have recourse again to the true professionals of scientific journalists. They can objectively analyse the information.
ParlaMint-FR_2020-09-22-E2009.u330	Mr Patrick Hetzel has the floor.
ParlaMint-FR_2020-09-22-E2009.u331	In general, I would be less hostile than Mr. Larive. That being said, Madam Minister, I think your remarks are a problem. It is sufficient to read paragraph 223: one of the planned actions is to "create a Science and Media Centre, like those established by several other countries such as Germany, Australia, Japan, New Zealand or the United Kingdom". You present this provision and, on the bench of the Government, you say that the United Kingdom is not the example to follow. Be consistent! Do not quote the UK if you consider it not a model.
ParlaMint-FR_2020-09-22-E2009.u332	Exactly!
ParlaMint-FR_2020-09-22-E2009.u333	I note that today, on several occasions, what you have answered to us contradicted what is written in the text you are defending. In addition, I invite you to read the code of education again. You will discover that among the missions of the universities is obviously the dissemination of scientific and technical information. So why don't you give universities specific resources to enable them to fulfil this mission? While you are not being heard on this issue at all, you want to create new bidules. On the one hand, you are talking about simplification, on the other, you are contributing to the complexity of the landscape.
ParlaMint-FR_2020-09-22-E2009.u334	Mrs Céline Calvez has the floor to support Amendment No. 432.
ParlaMint-FR_2020-09-22-E2009.u335	We have rarely felt, as in recent months, the challenge of spreading science. At Fake News, citizens are thirsty for a better understanding of the news and demand that credible and audible experts and experts be given the floor. Therefore, it is important to develop a reliable and even attractive discourse on science. In this regard, the role of the public audiovisual sector and public actors such as the CNC, the National Film Centre, is essential. There are many scientific shows, documentaries and sometimes even fictions featuring science. However, they are still in short supply. All who belong to the same generation as me keep an emotional memory of the awakening to science that allowed a remarkable program like Once upon a time... life. Similarly, we would like to review programmes such as It's not sorcerer and we'd like everyone to hear radio shows like The Scientific Conversation. This means tackling the content, which requires investment. It is not only necessary to recruit journalists but also to finance the creation of documentaries or fictions. With this amendment tabled by Mrs Provendier, we want to strengthen the partnerships between the ANR, the National Research Agency, and the audiovisual players, both television and radio stations and the CNC.
ParlaMint-FR_2020-09-22-E2009.u336	What is the opinion of the committee?
ParlaMint-FR_2020-09-22-E2009.u337	Favourable.
ParlaMint-FR_2020-09-22-E2009.u338	What is the Government's opinion?
ParlaMint-FR_2020-09-22-E2009.u339	Favourable.
ParlaMint-FR_2020-09-22-E2009.u340	Mr Michel Larive has the floor.
ParlaMint-FR_2020-09-22-E2009.u341	I agree with Mrs Calvez. The public audiovisual sector cannot afford your ambitions because you cut budgets. I simply recall that 2000 posts have been abolished since 2012 in France Télévisions. The finance law for 2020 has endorsed a reduction in public audiovisual resources of 70 million euros, of which only 62 for France Télévisions. At the end of January, the Group's Central Social and Economic Committee announced a further abolition of 250 posts during the vote on the 2020 budget, which of course led to several days of strikes in order to denounce the impoverishment of the grids.
ParlaMint-FR_2020-09-22-E2009.u342	We're talking about research!
ParlaMint-FR_2020-09-22-E2009.u343	At Radio France, a plan of savings and voluntary departures provides for the abolition in three years of 299 posts in CDI – an open-ended contract – on a full-time basis out of a staff of 4800 employees, with the aim of saving EUR 60 million from a total budget of 600 million. The audiovisual sector can no longer afford your ambitions because you cut off its wings.
ParlaMint-FR_2020-09-22-E2009.u344	Mrs Sandrine Mörch has the floor.
ParlaMint-FR_2020-09-22-E2009.u345	I, who was a journalist for thirty years before I switched to deputation,...
ParlaMint-FR_2020-09-22-E2009.u346	It's okay! Don't worry! It happened to me too!
ParlaMint-FR_2020-09-22-E2009.u347	...I am very in favour of scientific propaganda. For thirty years, scientists have evolved in one another, they did not express themselves much, they did not vulgarize. It must also be said that, for lack of curiosity, journalists did not go to draw on this pool, which is however inexhaustible since the least detail of daily life can be connected to science, husked in order to make it clear to everyone. It is necessary to empower journalists because popularization is a long process, with radically different methods than those that characterize the treatment of current events. It is for this reason that this work is not taken care of even though it is indispensable. Tomorrow, you idiots? Was interviewing a documentary, a few years ago, or tomorrow, a little smarter, giving less room to fake news, fighting against the impoverishment of intelligence?
ParlaMint-FR_2020-09-22-E2009.u348	Since we agree, give yourself the means to your ambitions!
ParlaMint-FR_2020-09-22-E2009.u349	If we agree on this, let us stop denigration and move things forward together so that science can reach the French. They're dying for it! They are extremely curious, as evidenced by the success of the events and festivals taking place in the regions. They are eager to know more. If we give journalists a little more resources and if we show a little more curiosity, we go in the right direction.
ParlaMint-FR_2020-09-22-E2009.u350	Mrs Elsa Faucillon has the floor to support Amendment No. 181.
ParlaMint-FR_2020-09-22-E2009.u351	He's forbidden.
ParlaMint-FR_2020-09-22-E2009.u352	What is the opinion of the committee?
ParlaMint-FR_2020-09-22-E2009.u353	An amendment that defends the Science Shops is an excellent idea. The opinion is therefore favourable.
ParlaMint-FR_2020-09-22-E2009.u354	[[Smile]] I see I'm more lucky when I don't argue!
ParlaMint-FR_2020-09-22-E2009.u355	Mrs Josette Manin has the floor to support Amendment No. 472.
ParlaMint-FR_2020-09-22-E2009.u356	This amendment, the first of which is signed by Mr Dominique Potier, aims to support the mechanisms of citizen science and, in particular, to perpetuate the "All researchers" scheme, which was created in 2004 in Marseille and which subsequently developed in Lorraine under the supervision of bodies such as INRAE, the National Research Institute for Agriculture, Food and the Environment, the University of Lorraine and the CNRS, the National Centre for Scientific Research. It consists of welcoming schools, associations of patients and more widely the general public in a dedicated research laboratory, over a short period of internship, in order to enable everyone to become active in the choices relating to major scientific and social issues. It is a model for raising society's awareness of the contributions of science and ensuring the conditions for informed public debate. It is necessary to value this kind of commitment, particularly among young researchers, to carry out an inventory of the places which can be transformed into laboratories open to the public and to provide financial support to the research units implementing the scheme.
ParlaMint-FR_2020-09-22-E2009.u357	What is the opinion of the committee?
ParlaMint-FR_2020-09-22-E2009.u358	"All researchers" is one of the mechanisms that aim to better disseminate science in society and to bring each other closer, in the spirit of participatory research. This is in line with the objectives of the programming bill. Favourable opinion.
ParlaMint-FR_2020-09-22-E2009.u359	What is the Government's opinion?
ParlaMint-FR_2020-09-22-E2009.u360	The opinion is also in favour, to the extent that I propose to correct the amendment by inserting the operative part after paragraph 232, which deals specifically with participatory science projects.
ParlaMint-FR_2020-09-22-E2009.u361	Of course! Amendment No 472 is therefore corrected. Mrs Emmanuelle Ménard has the floor.
ParlaMint-FR_2020-09-22-E2009.u362	I am pleased that this amendment is about to be adopted. However, I would not like it to contain a part of demagogy or hypocrisy. Of course, science must be accessible to all and researchers must work and develop projects throughout the country to the benefit of the general interest as much as possible. But you also have to realize the state of the universities – I have to say that since the beginning of this discussion I have been pushing on my bench! In the Hérault, my department, 78% of students are concentrated in Montpellier, while only 1.4% are in Béziers. If you want to make research and studies accessible to all, you may need to start with a real deconcentration by making research accessible to medium-sized cities, among other things.
ParlaMint-FR_2020-09-22-E2009.u363	I have before me two amendments, Nos 536 and 537, which can be presented together. Mrs Fannette Charvier has the floor to support them.
ParlaMint-FR_2020-09-22-E2009.u364	No 536 is a coordination amendment which is intended to adopt in the annexed report the same wording as that adopted by the committee for an article of the text. The aim is not to limit the share of the ANR budget devoted to scientific culture to 1% and to transform it into a minimum threshold. Amendment No 537 supplements the scope of what can be financed by this 1% of the ANR's intervention budget devoted to the sharing of scientific culture. The NRA could thus support scientific mediation programmes developed in particular by civil society associations.
ParlaMint-FR_2020-09-22-E2009.u365	Mrs Sylvia Pinel has the floor to support Amendment No. 67.
ParlaMint-FR_2020-09-22-E2009.u366	The aim of this amendment is to strengthen the sharing of scientific culture and the practice of scientific method throughout life and, to this end, it is proposed to strengthen support for joint initiatives by scientists, individual mediators, scientific culture-sharing associations, scholarly societies, museums or public bodies. This would involve increasing the share of the ANR's intervention budget allocated to the financing of scientific knowledge-sharing actions to 2%, i.e. around EUR 30 million by 2027. Indeed, and the health crisis has proved it to us once again, there is an urgent need to reconcile society and science. Since the beginning of the covid -19 epidemic, scientists have never been more present in the media. It is towards the latter that we have turned to answer the many questions posed by the appearance of this virus. We have become aware of the lack of information on the functioning of scientific research in France, of the rigid boundary between scientific teachings and political decisions, and of the benefits that greater cooperation could bring – we have already had this discussion, Madam Minister, during the examination of the bioethics bill. To this end, it is necessary to bring scientists closer to the general public by developing scientific programmes in the major audiovisual media and more generally by strengthening the role of scientific journalists in editorials, or by further training the political class in the contribution of science to the decision-making process.
ParlaMint-FR_2020-09-22-E2009.u367	What is the opinion of the committee?
ParlaMint-FR_2020-09-22-E2009.u368	As it is already foreseen in Article 12 that the sharing of scientific culture will be financed in the amount of at least 1% of the intervention budget of the ANR, I invite you to withdraw your amendment, failing which I will issue an unfavorable opinion.
ParlaMint-FR_2020-09-22-E2009.u369	The identical precision amendments No 619 by Mr Alain Raphan and Mr Sébastien Nadot's 631 were defended.
ParlaMint-FR_2020-09-22-E2009.u370	Mrs Fannette Charvier has the floor to support Amendment No. 538.
ParlaMint-FR_2020-09-22-E2009.u371	France needs researchers involved in the mediation of science for the general public. Today, many of them devote their time to this need, but this commitment is not valued or recognized at its fair value, while it should be a positive criterion for career progression. To strengthen the link between researchers and society, this amendment aims to enhance those who are already committed and to attract new vocations.
ParlaMint-FR_2020-09-22-E2009.u372	What is the opinion of the committee?
ParlaMint-FR_2020-09-22-E2009.u373	Favourable opinion.
ParlaMint-FR_2020-09-22-E2009.u374	What is the Government's opinion?
ParlaMint-FR_2020-09-22-E2009.u375	The amendment seems to me to be satisfactory because we are working precisely on evaluation procedures. I rely on the wisdom of the Members.
ParlaMint-FR_2020-09-22-E2009.u376	Mrs Muriel Ressiguier has the floor to support Amendment No. 568.
ParlaMint-FR_2020-09-22-E2009.u377	Access to knowledge must be possible for everyone and aimed at emancipation. The creation of popular universities is the best way. That is why, by this amendment, we intend to create an open, popular university within each university. Teachers-researchers would voluntarily provide free courses as part of their service.
ParlaMint-FR_2020-09-22-E2009.u378	What is the opinion of the committee?
ParlaMint-FR_2020-09-22-E2009.u379	Popular universities are very beautiful devices and I encourage them but they are very often associations under the 1901 law. So it would seem tricky to impose...
ParlaMint-FR_2020-09-22-E2009.u380	We don't impose anything!
ParlaMint-FR_2020-09-22-E2009.u381	... an associative form within each university. Unfavorable opinion.
ParlaMint-FR_2020-09-22-E2009.u382	What is the Government's opinion?
ParlaMint-FR_2020-09-22-E2009.u383	Same opinion. Your proposal is interesting, but I would remind you that everyone can attend, as a free listener, the courses offered by the universities. Those who have chosen to create popular universities have made a very good decision. But imposing the creation of popular universities in all universities seems to me to be a violation of their autonomy and freedom.
ParlaMint-FR_2020-09-22-E2009.u384	Mr Michel Larive has the floor.
ParlaMint-FR_2020-09-22-E2009.u385	Our colleague Muriel Ressiguier does not impose; She's proposing. You mentioned earlier a popular education approach. Well, here's one: popular universities. I suppose you know that they grow all over the place – even at home in Ariège. You would give an interesting signal in this regard by adopting the proposed mechanism, especially since we will not examine many texts on research in this Parliament...
ParlaMint-FR_2020-09-22-E2009.u386	I call Mr Sorre to support Amendment No. 539.
