ParlaMint-FR_2020-07-30-E1027.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2658, 3181).
ParlaMint-FR_2020-07-30-E1027.u351	[[Applause on a few benches of the LaREM group]] I am totally against the amendments tabled by Mrs Annie Genevard and Mr M. Thibault Bazin, Xavier Breton and Patrick Hetzel: you know that the Government is opposed to the establishment of filiation through adoption for the woman who did not give birth. I don't know how to tell you.
ParlaMint-FR_2020-07-30-E1027.u352	We don't know your legal arguments.
ParlaMint-FR_2020-07-30-E1027.u353	Mr. Touraine, the Government is committed to ensuring that the opening of the MPA to women's couples, which is a major step forward, does not alter the law applicable to heterosexual couples. At first reading, the National Assembly and the Senate approved this direction. Your amendment amends the rules for heterosexual couples to bring them into line with the rules for women's couples. There is no need to question the rules applied to heterosexual couples. That is why I would ask you to withdraw the amendment, if not the unfavorable opinion.
ParlaMint-FR_2020-07-30-E1027.u354	Amendment No 1153 by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2020-07-30-E1027.u355	I have before me a number of amendments, Nos 2126, 877, 878, 753, 799 and 1510, which can be discussed jointly. Amendments Nos 753, 799 and 1510 are identical. Amendment No 2126 by Mrs Annie Genevard is being defended. Amendments Nos 877 and 878 by Mr Thibault Bazin are also being defended. Identical Amendments Nos 753 by Mr Xavier Breton, 799 by Mr Patrick Hetzel and 1510 by Mr Marc Le Fur are being defended.
ParlaMint-FR_2020-07-30-E1027.u356	But we would like answers!
ParlaMint-FR_2020-07-30-E1027.u357	What is the opinion of the committee?
ParlaMint-FR_2020-07-30-E1027.u358	Disfavorable to all these amendments.
ParlaMint-FR_2020-07-30-E1027.u359	What is the Government's opinion?
ParlaMint-FR_2020-07-30-E1027.u360	Disadvantaged, the answers have already been given: adoption is inadequate for the joint parenting project of the two women.
ParlaMint-FR_2020-07-30-E1027.u361	But why?
ParlaMint-FR_2020-07-30-E1027.u362	What are the minister's arguments?
ParlaMint-FR_2020-07-30-E1027.u363	Amendment No 1511 by Mr Le Fur is being defended. What is the opinion of the committee?
ParlaMint-FR_2020-07-30-E1027.u364	Unfavorable.
ParlaMint-FR_2020-07-30-E1027.u365	What is the Government's opinion?
ParlaMint-FR_2020-07-30-E1027.u366	The Government was not in favour of establishing filiation through adoption: unfavourable opinion.
ParlaMint-FR_2020-07-30-E1027.u367	We still don't know why! What are your legal arguments?
ParlaMint-FR_2020-07-30-E1027.u368	I have already expressed them many times!
ParlaMint-FR_2020-07-30-E1027.u369	He's not deafer than the one who doesn't want to hear.
ParlaMint-FR_2020-07-30-E1027.u370	Mr Marc Le Fur has the floor.
ParlaMint-FR_2020-07-30-E1027.u371	Minister, I have the greatest respect for you. I can assure you that I was one of those who admired you. It happens that I attended one of your pleadings, aimed at defending one of our former colleagues before the 17th Correctional Chamber: he had been charged for the statements he had made against a judge. You were remarkable. [[Claims on several banks of the LaREM and EDS groups]] That is to say, we expect a lot from you! You have to answer us. The requirements of the regulation mean that we do not have the opportunity to develop our arguments, held that we are in the scheduled legislative time. You are not subject to the same constraints, since you can speak as long as you want. Use this ability to answer us and, through the parliamentarians we are, to a part of the opinion that questions itself. You must show that you are interested in Parliament, because, behind Parliament, there is the people of France.
ParlaMint-FR_2020-07-30-E1027.u372	Stop it! Stop it!
ParlaMint-FR_2020-07-30-E1027.u373	Please, Mrs. Krimi...
ParlaMint-FR_2020-07-30-E1027.u374	I remember that when Emmanuel Macron, then minister, defended the law that bears his name, we were dealing with a passionate. He went beyond the answer. He himself raised questions and answered them. I expect this from you, Mr. Keeper of the Seals. On this condition, we will all make progress. Do not see in my remarks any attack: it is because I put the bar very high towards you that I wish you to give us the maximum of yourself.
ParlaMint-FR_2020-07-30-E1027.u375	What a donor of lessons!
ParlaMint-FR_2020-07-30-E1027.u376	It is Mr. Keeper of the Seals who has the floor.
ParlaMint-FR_2020-07-30-E1027.u377	[[Laughs and applause on a few benches of the LaREM group]] First, since La Fontaine, everyone knows that every flatterer lives at the expense of the one who listens to him. Then it did not escape you that the President of the Republic, Emmanuel Macron, is Emmanuel Macron: he's him, and I'm me. I mean, I told you 20 times but you don't want to hear – maybe it's the law of the kind –...
ParlaMint-FR_2020-07-30-E1027.u378	Politics is also the art of repetition.
ParlaMint-FR_2020-07-30-E1027.u379	...that we were against adoption for a simple reason: it is that it is a heavier and longer approach. The time to realize it is that of legal insecurity.
ParlaMint-FR_2020-07-30-E1027.u380	Not at all!
ParlaMint-FR_2020-07-30-E1027.u381	[[Applause on the benches of the LaREM group]] I told you 20 times, gentlemen!
ParlaMint-FR_2020-07-30-E1027.u382	He's not deafer than the one who doesn't want to hear!
ParlaMint-FR_2020-07-30-E1027.u383	Amendment No 2266 by Mrs Coralie Dubost is editorial.
ParlaMint-FR_2020-07-30-E1027.u384	I have before me a number of amendments, Nos 754, 800, 1512, 358 and 880, which can be discussed jointly. Amendments Nos 754, 800 and 1512 are identical, as are Amendments Nos 358 and 880. Identical Amendments Nos 754 by Mr Xavier Breton, 800 by Mr Patrick Hetzel and 1512 by Mr Marc Le Fur are being defended. I call Mrs Genevard to support Amendment No. 358.
ParlaMint-FR_2020-07-30-E1027.u385	[[Laughs and applause on all benches]] In two words, and it is a woman who is going to say it: it aims to reintegrate the word "man". We do not resolve the disappearance not only of the word but, if I dare say so, of the thing.
ParlaMint-FR_2020-07-30-E1027.u386	Thank you, Mrs Genevard, for being unanimous in the House. I call Mr Thibault Bazin to support Amendment No. 880.
ParlaMint-FR_2020-07-30-E1027.u387	Keeper of the Seals, the Senate's proposal on adoption is very strong, since the court would have only one month to render its judgment, as opposed to six in the other adoption proceedings. The usual conditions are therefore not provided for in the specific case of the MPA. I have the impression that after the previous night, which was that of bioethics, we live today on the night of filiation. Apart from Pagnol, we have no legal arguments and we do not receive any answers to our very specific questions about the interests of the child in relation to the cases that will occur. [[Applause on the benches of the LR group]] This amendment highlights, as I have shown in the Special Committee, the fact that you are removing the word "man" since you want to repeal Articles 311-19 and 311-20 of Section 3 of Chapter I of Title VII on filiation, where it appears. In the new editorial, he totally disappeared. We suggest that you restore it.
ParlaMint-FR_2020-07-30-E1027.u388	What is the opinion of the committee on this series of amendments?
ParlaMint-FR_2020-07-30-E1027.u389	[["Yes! » on the benches of the LR group]] We have already discussed the subject extensively in a special committee: we will start over again. You know that in paragraph 29 of the article, we wrote: "He who, after having consented to medical assistance in procreation, does not recognize the child from it incurs his responsibility to the mother and to the child. In paragraph 30, the text continued: "In addition, his paternity is declared judicially. So the thing didn't disappear so much! Globalizing so as not to make the law too verbose seems to me to be a good thing. Replace "the one" with "the man" a little lengthens the sentence, and the term paternity appears in the following paragraph: do not worry.
ParlaMint-FR_2020-07-30-E1027.u390	But it's not just symbolic!
ParlaMint-FR_2020-07-30-E1027.u391	[[Applause on a few benches of the LaREM group]] I understand that this subject offers opportunities for rhetoric, but your proposal would add to the text. Unfavorable opinion.
ParlaMint-FR_2020-07-30-E1027.u392	So it's just a saving of words? Bravo!
ParlaMint-FR_2020-07-30-E1027.u393	What is the Government's opinion?
ParlaMint-FR_2020-07-30-E1027.u394	Mr Le Fur, Mrs Genevard, I will try to answer you with passion, as in the days of the 17th Chamber of the Paris Correctional Court:...
ParlaMint-FR_2020-07-30-E1027.u395	[[Smile]] I keep an excellent memory of it!
ParlaMint-FR_2020-07-30-E1027.u396	I'm glad, but I lost! I won after, but you weren't there anymore... [[Applause on several benches in the LR and UDI-I groups, as well as among non-attached Members]] I am in favour of your amendment. Everything's happening!
ParlaMint-FR_2020-07-30-E1027.u397	Mrs Agnes Chill has the floor.
ParlaMint-FR_2020-07-30-E1027.u398	Thank you, Mr. President, I will be brief. [[Protests on several benches of the LaREM group]] Mr. Keeper of the Seals, we have heard from you fifty times that, in your opinion, adoption placed the child in a situation of insecurity. And we understand that telling us really makes you sweat, just like your new job! But to tell us is to respect us. We are in democracy, and therefore we have the right to disagree with your point of view: we believe that it is not adoption that places the child in a situation of insecurity, but recognition.
ParlaMint-FR_2020-07-30-E1027.u399	And we think the opposite!
ParlaMint-FR_2020-07-30-E1027.u400	Mr Guillaume Chiche has the floor.
ParlaMint-FR_2020-07-30-E1027.u401	I have heard the Minister's favourable opinion on Amendment No 880. Personally, I do not see this amendment as merely a question of semantics. The explanatory statement states that the new wording "is only another step in the destruction of the family model, since this bill leads to the making of children without fathers." I am deeply opposed to the content of the amendment and its explanatory memorandum, for the simple reason that today lesbian couples are already resorting to the LDC by going abroad. Tomorrow, they'll do it in France. I dare not imagine that we can consider – as this amendment does – that these women do not represent families in their own right, or that they contribute to the destruction of the French family model: in France, we do not prioritize the different family models. [[Applause on the benches of the EDS group]] I am therefore falsely against this idea, and I will vote against the amendment.
ParlaMint-FR_2020-07-30-E1027.u402	Mr Minister, since several amendments are under joint discussion, and in order to make everything perfectly clear, can you tell us which amendment you are in favour of?
ParlaMint-FR_2020-07-30-E1027.u403	Mine!
ParlaMint-FR_2020-07-30-E1027.u404	[[Smile]] Mrs Genevard immediately claims your membership...
ParlaMint-FR_2020-07-30-E1027.u405	She's mostly claiming paternity!
ParlaMint-FR_2020-07-30-E1027.u406	...but Mr. Breton could do the same!
ParlaMint-FR_2020-07-30-E1027.u407	I am in favour of the two identical groups of amendments, Mr President.
ParlaMint-FR_2020-07-30-E1027.u408	It is not possible, they are in common discussion: you can only be in favour of one or the other series. Mrs Coralie Dubost, rapporteur, has the floor.
ParlaMint-FR_2020-07-30-E1027.u409	[[Exclaims on the benches of the LR group]] I'd like to put the church back in the middle of the village. In the 2020 edition of the Civil Code – so before the law is amended – the penultimate paragraph of section 311-20, which already exists and which you wish to amend, is written as follows: "The one who, after having consented to medical assistance in procreation [...]". [[Ms. Monique Limon applauds]] The text of the bill is therefore a copy-paste of the existing law, there is no disappearance! This is the current law, and we retain it: so you can't pretend that we are doing a rewrite that causes a disappearance! You are simply making the law verbose: choose your fights.
ParlaMint-FR_2020-07-30-E1027.u410	It is Mr. Keeper of the Seals who has the floor.
ParlaMint-FR_2020-07-30-E1027.u411	I am simply in favour of the amendments to amend Article 342-13 of the Civil Code.
ParlaMint-FR_2020-07-30-E1027.u412	That's my amendment!
ParlaMint-FR_2020-07-30-E1027.u413	All right, the Government is therefore in favour of identical amendments Nos. 358 and 880, and the committee against them. Mrs Annie Genevard has the floor.
ParlaMint-FR_2020-07-30-E1027.u414	I just want to reassure Mr. Chiche. Beyond the purely editorial nature of the explanatory memorandum, the amendment is a way of restoring a balance: we want to put man back at the heart of the debate.
ParlaMint-FR_2020-07-30-E1027.u415	No, no, no, no, no, no, no,
ParlaMint-FR_2020-07-30-E1027.u416	Madam rapporteur, let us not exaggerate anything: to add a word does not seem to me to weigh up or make the law verbose.
ParlaMint-FR_2020-07-30-E1027.u417	Given the favourable opinion given to Amendments Nos 358 and 880, are Amendments Nos 754, 800 and 1512 retained?
ParlaMint-FR_2020-07-30-E1027.u418	As I adhere to the summary statement of Mr Bazin's amendment, I withdraw my amendment.
ParlaMint-FR_2020-07-30-E1027.u419	Amendments Nos 881, 882 and 884 by Mr Thibault Bazin are defended.
ParlaMint-FR_2020-07-30-E1027.u420	Identical amendments Nos 898 by Mr Patrick Hetzel and 933 by Mr Xavier Breton are being defended.
ParlaMint-FR_2020-07-30-E1027.u421	Amendment No 879 by Mr Thibault Bazin is being defended.
ParlaMint-FR_2020-07-30-E1027.u422	I have before me four identical amendments, Nos 361, 596, 885 and 1390. Identical amendments Nos 361 by Mrs Annie Genevard and 596 by Mrs Marie-France Lorho are being defended. I call Mr Thibault Bazin to support Amendment No. 885.
ParlaMint-FR_2020-07-30-E1027.u423	[[Exclaims on a few benches of the LaREM group]] It is intended to amend paragraphs 43 to 45 of the text. Minister, you didn't answer me... This is important for the legislator, because these paragraphs cause trouble! Indeed, they tend to help women to get recognition for an act that, until now, has been banned in our country. How can we ensure that the woman who has not given birth is, since the AMP carried out abroad, the parent? Could this provision not – through a priority issue of constitutionality, for example – become the GPA Trojan?
ParlaMint-FR_2020-07-30-E1027.u424	Of course!
ParlaMint-FR_2020-07-30-E1027.u425	All right!
ParlaMint-FR_2020-07-30-E1027.u426	Mr Pascal Brindeau has the floor to support Amendment No. 1390.
ParlaMint-FR_2020-07-30-E1027.u427	Same defense, same arguments!
ParlaMint-FR_2020-07-30-E1027.u428	What is the opinion of the committee?
ParlaMint-FR_2020-07-30-E1027.u429	You refer to the paragraphs to which I referred earlier in my reply to Mrs Battistel: they provide for the mechanism, adopted in committee, to allow the establishment of the filiation of LDCs carried out prior to the bill. The lawyers will analyze the device and I must be completely transparent with you: the retroactive joint recognition, which will have to be signed before the notary, and then presented to the registrar...
ParlaMint-FR_2020-07-30-E1027.u430	But in case of conflict?
ParlaMint-FR_2020-07-30-E1027.u431	... will work for couples of women who have made an LDC abroad before the text and who still agree that dual filiation should be established. [[Conciliabules on the benches of the LR group]] On the other hand, a case is not resolved, and I think it's the one you're raising... [[Smile. – Applause on several benches of the LaREM group]] Mr Bazin, you can't ask questions all night long, then you can't talk and joke with your little comrades while I answer you!
ParlaMint-FR_2020-07-30-E1027.u432	No, no! The subject is very serious.
ParlaMint-FR_2020-07-30-E1027.u433	Unsolved cases to date correspond to an extremely sensitive hypothesis – I also welcome, if they look at us, the families concerned, who had followed our debates at first reading. This hypothesis is that of women who had made a PMA abroad before the text, whose couple would have broken down and would no longer agree, the host woman – considered to be the biological mother to date – then refusing to sign the retroactive joint recognition with her ex-partner, who was also the mother of the child. There is a difficulty.
ParlaMint-FR_2020-07-30-E1027.u434	So, in case of conflict.
ParlaMint-FR_2020-07-30-E1027.u435	Exactly: in the event of a conflict, these paragraphs will not solve the problem, to which we will have to find other solutions. Amendments have been tabled to this effect, which we will shortly be discussing: I will then indicate my position.
ParlaMint-FR_2020-07-30-E1027.u436	More DIY!
ParlaMint-FR_2020-07-30-E1027.u437	As far as your amendment is concerned, the opinion is therefore unfavourable.
ParlaMint-FR_2020-07-30-E1027.u438	What is the Government's opinion?
ParlaMint-FR_2020-07-30-E1027.u439	I stand for exactly the same position. Unfavorable.
ParlaMint-FR_2020-07-30-E1027.u440	On Amendment No 411, the Group on Ecology, Democracy and Solidarity has asked for a public vote. The vote is announced in the National Assembly. I have before me three amendments, Nos 603, 604 and 411, which can be discussed jointly. Mrs Laurence Vanceunebrock has the floor to support Amendments Nos 603 and 604.
ParlaMint-FR_2020-07-30-E1027.u441	Since the beginning of our work, I have recalled the need to secure the filiation of all families concerned by the opening of the LDC to all women. In special committee, as in this Chamber, I have taken the voice of the families already existing to ask that they be given the same protection as the families who will build themselves after the vote on the text. The principle of so-called late filiation has been adopted in committee, and I thank the rapporteur for having heard me and the families concerned. However, in order to take concrete account of the reality of these families that have built up, for some, already several years ago, we must organize late parenting for parents who are no longer in a relationship, or when the woman who gave birth unfortunately died. To this end, Amendment No 604 proposes to distinguish between two methods of recognition of filiation, the effects of which will obviously be identical: where possible, the couple jointly recognise the child before the notary; otherwise, it is the judge who decides to recognize the parentage of the mother who did not give birth, according to the conditions of possession of state. Judicial proceedings are sometimes considered to be very cumbersome and difficult, but have the advantage that access to the judge is free and equal throughout the country. Since the judicial review of the recognition of state ownership is very supervised, the procedure allows all women who have so far been excluded from the life of their child by the mother who gave birth to them to be given the recognition they have been waiting for for several years. Many mothers have thus told me, as well as the rapporteur, of the dramatic situations they are experiencing, when the mother recognised by the State decides to keep them away from their child. The aim is to remedy these situations by means of a judicial decision based on the reality of the initial parental project, which is proved by a cluster of indices controlled by the judge. It will be up to him to see the involvement of the mother of intent in the life of the child and the reality of her role as a parent. Finally, the decision will allow the registration of filiation on the birth certificate of the child. Amendment No 603 is intended, where possible, to allow the couple to make a joint recognition. If this is not possible, the social mother goes alone to the notary to make a declaration of recognition. The mother who gave birth, or otherwise the holder of parental authority, shall be informed of the existence of that declaration and of the manner in which it is challenged before the court. In the event of a dispute, the judge decides whether or not to recognize filiation in respect of the mother who did not give birth, according to the conditions of possession of state. The judge monitors when the intention parent and the child behaved as such in reality, when the intention parent provided materially for the upbringing and maintenance of the child, or when society, the family, the administrations recognized the child as the intention parent(s). This enables a clear distinction to be made between the situation of couples who are still united and that of separated couples, while at the same time bringing procedures closer as far as possible. Thus, in many families, if the two mothers are no longer in a relationship, it is possible, as the current wording of the text provides, that they agree and that they carry out together a procedure of recognition of filiation for the benefit of the mother who did not give birth. The mother who gave birth, even when separated from the mother of intention, has no interest in challenging this legitimate filiation and thus allows the recognition of the long-awaited status.
ParlaMint-FR_2020-07-30-E1027.u442	I call Mr Guillaume Chiche to support Amendment No. 411.
ParlaMint-FR_2020-07-30-E1027.u443	Amendment No 411 has the same objective as the amendments tabled by Mr Laurence Vanceunebrock. It makes it possible to establish a filiation link between parents and children born to LDCs prior to the enactment of this Act. It was not usual to take retroactive measures, but in that case the legal security of children already born to LDCs was a matter of concern. This practice is used by many women every year, both abroad and in the craft sector. It would be unimaginable that, under this bill, we would not provide children already born to a LDC with the provisions we plan for the future. I note that, with regard to access to origins, the national representation agreed to provide for a form of retroactivity, with the possibility of contacting donors who had made a donation in the old legal framework. I think we can at least provide children already born with an LDC with the same retroactive logic.
ParlaMint-FR_2020-07-30-E1027.u444	What is the opinion of the committee?
ParlaMint-FR_2020-07-30-E1027.u445	Mrs Vanceunebrock, Mr Chiche, you know that I care about this subject. I myself had tabled amendments at first reading, based on another device – a slightly hair-drawn condition – which was not satisfactory enough. These amendments were therefore not adopted. In the special committee, I have indicated to you that I want to reflect with you on the hypothesis of judicial recognition of the anteriority of the situation so that, in the event of conflict, the parentage of the second mother, the one who is not a guardian, can be established. To my great regret, we have not yet found with the services of the chancellery of satisfactory drafting that would guarantee the constitutionality of this provision, in the event that it is voted. Nevertheless, I absolutely want to find a solution. I know the drama of the separation of children from their mother, or even the separation of siblings. Such situations exist in France: children of the same siblings are separated and cannot see each other, others are prevented from seeing one of their mothers, due to couple stories. It can happen in all families, including heteroparental families, that couples tear themselves apart, but as adults, we must never theoretically place responsibility on children and deprive them of one of their parents. This is a situation that needs to be resolved. I think that your two amendments, Mrs Vanceunebrock, raise a problem: from the recognition in the notary, you propose to inform the prosecutor, but there is no provision for the judge or prosecutor to verify the materiality of a previous parental project. It is not verified that this project did exist. That is why I do not think this mechanism is satisfactory enough. Mr Chiche, the same applies to your amendment, because the innovative and bold provision you are proposing, the judicially established and even enforced recognition, does not yet exist in the Civil Code. Such a mechanism would be entirely innovative. That is why I question myself and ask the question to the keeper of the seals, by reserving my personal opinion according to his answer: shouldn't it take a little more time to continue working on this device? [[Applause on the benches of the LaREM and EDS groups]] We know that a very interesting bill has been tabled by Mrs.Limon, whom I would like to thank very sincerely for her hard work on this subject. This bill, which focuses on adoption, will be considered by the Assembly in the coming months. I am not saying that we should go through adoption for the couples and families we are talking about – on the contrary – but I think that by the time this text is adopted, we could work within the framework of Mrs Limon's bill and find a satisfactory wording. If we adopt one of your amendments this evening – and I repeat that I agree with the substance of it and could fight to defend it – while their writing is not consolidated, my only fear would be that these provisions would be censored by the Constitutional Council, which would disappoint the families concerned. In order not to disappoint them, can we foresee the necessary time, if the guard is firmly committed to it...
ParlaMint-FR_2020-07-30-E1027.u446	The guard... countryman!
ParlaMint-FR_2020-07-30-E1027.u447	... to solve this problem and "fall down the walls"? I leave the floor to Mr. Keeper of the Seals.
ParlaMint-FR_2020-07-30-E1027.u448	What is the Government's opinion?
ParlaMint-FR_2020-07-30-E1027.u449	[[Protests on the benches of the LR group]] Mr President, it is the guard of the seals that will speak, and not the guard of the countryside, as I have heard right now in Mr Bazin's mouth.
ParlaMint-FR_2020-07-30-E1027.u450	He would never have allowed it!
ParlaMint-FR_2020-07-30-E1027.u451	It is not only imaginative but also humorous, which, at this hour, can delight us.
ParlaMint-FR_2020-07-30-E1027.u452	It's especially contemptuous!
ParlaMint-FR_2020-07-30-E1027.u453	The question you are asking, Mrs Vanceunebrock, is very important. In essence, MP Chiche, you raise the same issue by proposing a judicial procedure to impose the establishment of filiation. In reality, this filiation will be established either against the opinion of the woman who gave birth or against the opinion of the other woman. This raises a real difficulty because it would be a retroactive amendment to the law on the status of persons. A retroactive law may be considered provided, of course, that it confers new rights. But it is more complicated – and even impossible, it seems to me – to consider retroactive legislation aimed at challenging already acquired rights. Of course, I don't want to evade that question. I feel – and it is the Government's – that the amendments you are proposing do not directly concern the bioethics law but could be studied in depth in the context of Mrs.Limon's bill to reform the adoption. I propose that Amendments Nos 603 and 604 be withdrawn; If I don't, I'll give you an unfavorable opinion. As for Mr Chiche's amendment, which basically aims at the same objective, I have an unfavorable opinion.
ParlaMint-FR_2020-07-30-E1027.u454	The rapporteur has the floor.
ParlaMint-FR_2020-07-30-E1027.u455	Forgive me, Mr. Keeper of the Seals, I would like to be sure that we understand each other well. Do you personally commit yourself to working on the resolution of these complex and unresolved problems of filiation, within the framework of Mrs Limon's bill, other than through the adoption but by a form of recognition which we will find before then the modalities for it to meet the constitutional conditions?
ParlaMint-FR_2020-07-30-E1027.u456	It is Mr. Keeper of the Seals who has the floor.
ParlaMint-FR_2020-07-30-E1027.u457	[[Applause on several benches of the LaREM and EDS groups]] It's a commitment from me, yes.
ParlaMint-FR_2020-07-30-E1027.u458	Mr Guillaume Chiche has the floor.
ParlaMint-FR_2020-07-30-E1027.u459	Mr. Keeper of the Seals, I hear your commitment to work on this. Any work in this area is welcome to make it possible to secure distress situations. Madam rapporteur, you have been very clear in your remarks: the reality today is that they are separate fratries, people separated from their children because of the absence of a bond of filiation between the so-called mother of intention and the child. Such situations may also occur when the mother who carried the child dies while her spouse's filiation with the child is not yet established. These situations exist. The provisions that I propose to adopt are not intended to be inscribed in the marble. These are transitional provisions which would take effect at the time of the enactment of the law and would operate for five years. They would thus resolve the problems of children and families almost immediately in the short term and put an end to their suffering. If there is a risk of censorship by the Constitutional Council, I think it deserves to be taken for children born to an MPA who cannot currently enjoy full legal certainty. I strongly encourage you to adopt these transitional provisions, even if you come back to them in the coming months, once the services of the Chancery or yourself, Minister, have found a more appropriate mechanism. Perhaps this will even happen at the second reading of the text by the Senate, or at a final reading in the Assembly? In that case, I will have great pleasure in voting in favour of a different provision that you would propose to us. I believe, however, that it is important to respond to all these families and to those living children born in LDCs and exposed to tragedies in life because of the absence of legislative and legal provisions.
ParlaMint-FR_2020-07-30-E1027.u460	We're happy when he stops!
ParlaMint-FR_2020-07-30-E1027.u461	Mrs Monique Limon has the floor.
ParlaMint-FR_2020-07-30-E1027.u462	[[Applause on several benches of the LaREM group]] I think I can commit myself today. You've heard me before: what enlivens me is only the best interests of the child. In the case we are discussing, we need to find a solution so that the children concerned can meet, see, live with, exchange and love the two mothers with whom they started their lives. The adoption bill is expected to be on the agenda during the last quarter of the year. I am committed to working with you, Minister, with your services, as well as with the rapporteur and with the author of the amendments, Mrs Vanceunebrock, so that we can find a solution and include this provision, this commitment, in the bill that I have received confirmation that it will be studied in the last quarter of this year. It is important for these children: they must have the same rights as all children, and we will do everything we can to achieve that.
ParlaMint-FR_2020-07-30-E1027.u463	Mr Pascal Brindeau has the floor.
ParlaMint-FR_2020-07-30-E1027.u464	I would not like to appear to be interfering in an internal majority debate, but I am surprised: the guard of the seals indicates that the issue raised by our colleague Guillaume Chiche's amendment could be resolved in the context of the bill reforming the adoption. For my part, I understood that all the amendments tabled by Guillaume Chiche were aimed precisely at avoiding the adoption procedure in these cases. I therefore do not understand why you would be satisfied, Mr Chiche, that this matter should be referred back to the question of adoption. But this is obviously an internal debate by the majority!
ParlaMint-FR_2020-07-30-E1027.u465	Mrs Laurence Vanceunebrock has the floor.
ParlaMint-FR_2020-07-30-E1027.u466	The adoption of the law establishing marriage for all in 2013 was a good step forward, but it required women's couples to marry to adopt their own children. That was unacceptable. In addition, some families already composed before the above-mentioned law do not yet have a solution to properly establish their filiation. But if you confirm to me, minister, that a solution will be found with Monique Limon through adoption for couples of women who no longer agree, why not? However, there is still the possibility of a simple declaration – before a judge or notary according to the device you choose – for these women when they continued to maintain ties even after their separation, and I would like you to confirm that this will also be the case because these are two different devices.
ParlaMint-FR_2020-07-30-E1027.u467	Mrs Aurore Bergé has the floor.
ParlaMint-FR_2020-07-30-E1027.u468	Mr. Brindeau, you are not the arbiter of elegance in our majority.
ParlaMint-FR_2020-07-30-E1027.u469	Obviously you don't either!
ParlaMint-FR_2020-07-30-E1027.u470	I didn't have that pretension!
ParlaMint-FR_2020-07-30-E1027.u471	[[The rapporteur applauds]] And then, in the light of the many amendments tabled by the opposition, I believe that the rapporteur and the minister have had countless occasions to repeat how much we are committed to the fact that the mother who did not give birth does not need to go through adoption for the establishment of a bond of filiation. I believe you have understood – unless you do not want it – the spirit in which we work.
ParlaMint-FR_2020-07-30-E1027.u472	It is Mr. Keeper of the Seals who has the floor.
ParlaMint-FR_2020-07-30-E1027.u473	Mr Chiche, you are right to mention the child's major interest, because we all have it in mind, of course. But I prefer a text that is legally unattackable. That is why I confirm, Mrs Vanceunebrock, my commitment to do this work so that the matter can be resolved once and for all in legal certainty.
ParlaMint-FR_2020-07-30-E1027.u474	You could have done it before!
ParlaMint-FR_2020-07-30-E1027.u475	[[Applause on several benches of the LaREM group]] In January I wasn't there! That probably escaped you!
ParlaMint-FR_2020-07-30-E1027.u476	We didn't say otherwise!
ParlaMint-FR_2020-07-30-E1027.u477	Mrs Vanceunebrock, do you withdraw your amendments?
ParlaMint-FR_2020-07-30-E1027.u478	On this one condition, I withdraw them, Mr. President.
ParlaMint-FR_2020-07-30-E1027.u479	Mr Guillaume Chiche has the floor.
ParlaMint-FR_2020-07-30-E1027.u480	I understand that as the keeper of the seals, you all the more wanted a legally unassailable text. As a member of the national representation, I prefer to respond to families whose children remain in legal uncertainty. I therefore take up the two amendments tabled by my colleague Mr Vanceunebrock and put them to the vote, Mr President.
ParlaMint-FR_2020-07-30-E1027.u481	I put to the vote Amendment No. 411.
ParlaMint-FR_2020-07-30-E1027.u482	The result of the vote is as follows: Number of voters 92 Number of votes cast 89 Absolute majority 45 For adoption 13 Against 76
ParlaMint-FR_2020-07-30-E1027.u483	I ask for a ten-minute suspension of the sitting, Mr. Chairman.
ParlaMint-FR_2020-07-30-E1027.u484	It's to get in order with the majority! But even a 30-minute suspension wouldn't be enough!
ParlaMint-FR_2020-07-30-E1027.u485	This has nothing to do with it!
ParlaMint-FR_2020-07-30-E1027.u486	Even a controversial request for a suspension?
ParlaMint-FR_2020-07-30-E1027.u487	The meeting was suspended.
ParlaMint-FR_2020-07-30-E1027.u488	The meeting was resumed. Colleagues, we will adjourn at midnight.
ParlaMint-FR_2020-07-30-E1027.u489	All right!
ParlaMint-FR_2020-07-30-E1027.u490	I hope, however, that we will conclude our consideration of Article 4. Everyone is therefore called upon to ensure that this can be done. I have before me three amendments, Nos 756, 802 and 801, which can be discussed jointly. Amendments Nos 756 and 802 are identical. Identical amendments Nos 756 by Mr Xavier Breton and 802 by Mr Patrick Hetzel are being defended.
ParlaMint-FR_2020-07-30-E1027.u491	Amendment No 801 by Mr Patrick Hetzel is being defended.
ParlaMint-FR_2020-07-30-E1027.u492	I have before me four amendments, Nos 1154, 757, 803 and 1520, which can be discussed jointly. Amendments Nos 757, 803 and 1520 are identical. Amendment No 1154 by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2020-07-30-E1027.u493	Because of the time programmed!
ParlaMint-FR_2020-07-30-E1027.u494	Identical amendments Nos 757 by Mr Xavier Breton, 803 by Mr Patrick Hetzel and 1520 by Mr Marc Le Fur are being defended.
ParlaMint-FR_2020-07-30-E1027.u495	Amendment No 1155 corrected by Mrs Emmanuelle Ménard is not supported.
ParlaMint-FR_2020-07-30-E1027.u496	Because of the time programmed!
ParlaMint-FR_2020-07-30-E1027.u497	Amendment No 2280 by Mr Cazenove is being defended.
