ParlaMint-FR_2020-07-21-E1016.u1	The next item is the question to the Government.
ParlaMint-FR_2020-07-21-E1016.u404	That's not it!
ParlaMint-FR_2020-07-21-E1016.u405	Mr. Ciotti is right!
ParlaMint-FR_2020-07-21-E1016.u406	Is there therefore no connection, Madam Chair of the Committee on Laws, between my amendment and a text on the terrorist threat? That's what I've been told, when 4000 people of foreign nationality are considered to be a terrorist threat! This decision, emblematic of an extraordinary naivety, weakens our assembly considerably. I wanted to say that, because our debates must be free, not locked or obstructed. [[Applause on the benches of the LR group. – Nicolas Meizonnet and Emmanuelle Ménard also applaud]] These issues will have to be addressed, going far beyond the few measures you propose. There is, of course, a need to extend the provisions of the SILT Act and the possibility of using the algorithm technique provided for in the Intelligence Act. But have more firmness, ambition, courage! These qualities will be essential to better combat the Islamist threat, which is still present and still so strong.
ParlaMint-FR_2020-07-21-E1016.u407	Mrs Elodie Jacquier-Laforge has the floor.
ParlaMint-FR_2020-07-21-E1016.u408	The objective of this bill is simple: to extend by a few months the five experiments provided for in the 2017 SILT Act. The Act provides that these arrangements will expire on 31 December 2020. However, as you know, the threat unfortunately remains topical, which makes it necessary to extend it. The text covers four categories of measures which may be taken by the administrative authority, the sole purpose of which is to prevent acts of terrorism: the establishment of protective perimeters, the closure of places of worship, MICAS, home visits and seizures. Article L. 851-3 of the Internal Security Code, which allows for the implementation of automated processing to detect connections likely to reveal a terrorist threat, is also concerned, without the possibility of first identifying the persons concerned. Initially, we had greater ambitions: we had to look at a text on the conditions for the sustainability or abolition of these measures. This should be an opportunity for an in-depth debate to assess their effectiveness and, if necessary, to improve them. All of this should have happened in the spring, but the pandemic has profoundly disrupted the envisaged agenda. However, Parliament has begun an important reflection on these measures: the report of the fact-finding mission on the evaluation of the Intelligence Act contains proposals for improvement with regard to the so-called algorithm technique. For its part, the Senate has produced an interesting information report on the monitoring and follow-up of the SILT Act. I am sure that this work will feed the bill that is to be prepared by the government for the fall, as the minister has told us. We believe that it would be difficult to introduce amendments to the experimental measures by way of an amendment. Indeed, given the sensitivity of the issues at stake, we consider it important to benefit from an impact assessment and an opinion of the Council of State on the proposed provisions. It seems difficult to organise, before 31 December, the discussion of the text on the conditions for the sustainability or the abolition of the measures in question. The budgetary period promises to be dense, and the autumn agenda should be largely devoted to the recovery plan and to the exit of the crisis. In these circumstances, it seems to us desirable to extend the experiments in order to give us time to examine the text originally envisaged calmly. [[Applause on the benches of the MODEM and LaREM groups]] However, as we indicated during the review in the Law Commission, we hope that this review can take place as soon as possible. Prorogation is a desirable flexibility, but it should not lead us to delay more than justifiable debate. That is why the Group of the Democratic and Related Movement welcomes the Minister's validation of the six-month deadline adopted in committee.
ParlaMint-FR_2020-07-21-E1016.u409	Mrs Cécile Untermaier has the floor.
ParlaMint-FR_2020-07-21-E1016.u410	Mr President, Madam Chair of the Committee on the Rules of Procedure, the excellent rapporteur – on a difficult text, you have shown all the talents we know you –, ladies and gentlemen, the extension of the state of emergency, unanimously adopted following the meeting of the Congress in Versailles on 16 November 2015, as its constitutionalization then announced by the President of the Republic, was responding to an exceptional situation requiring vital political and security measures for our country, shaken by the terrorist tragedy of 13 November 2015. This state of emergency was renewed six times until President Macron's commitment to put an end to it, which led to its lifting on November 1, 2017. We have left the state of emergency without the question of its constitutionalization being dealt with, while the regimes of exceptions are, as we know, enshrined in the fundamental law constituting our social pact. Incorporation into the Constitution would enable the National Assembly to exercise its control, giving its consent and having the possibility of withdrawing it downstream. It would also make it possible to limit the excesses possible when taking measures in times of crisis. The text whose extension is requested contains provisions resulting from the state of emergency – perimeters of protection, closure of places of worship, MICAS and the use of the algorithm for intelligence – whose potential scope of attack on freedoms justified a re-visit clause. Here we go! These provisions, you say, meet the legitimate democratic requirement to prevent terrorist risk, but they must also meet the constitutional requirements that underpin our rule of law. This is the difficulty of exercising for the legislator. The administrative police can be a useful first step in preventing terrorism. The difficulty is to assess its functioning and effectiveness in accordance with these guarantees. There is a need for a transparent, documented and calmed debate on this subject. It must be noted that the current situation does not allow for such a debate in a Parliament which is also very much in need of urgent measures in the fields of economic recovery and social action, in a new architecture in which environmental protection prevails. The text before us has been duly amended by the Committee on Laws at the initiative of the rapporteur: the extension has been reduced by six months and the limit for the examination of the text has been set at 31 July 2021. That reasonable time is right for us. The review of these measures and their introduction into the hard of law, in principle without a re-visit clause, will require a great deal of attention and a precise assessment of their implementation by the administration. In the first analysis, parliamentary scrutiny should be applied in a concrete and expanded manner. Open to all opposition groups, this control would improve parliamentary democracy on the major issue of the administrative police and the prerogatives of the prefect. The exorbitant nature of these administrative measures will require us to review the procedure, the role of the judge and the exercise of the rights of the defence. "Recruiting our freedoms is right for terrorists," said Éric Dupond-Moretti – he has been quoted a lot since he became a seal keeper. I share this approach, which requires a fine analysis of the whole text, so that, without undermining the tools for preventing terrorism, we guarantee the maintenance of our freedoms. At the moment, this is an extension, because the difficult situation we are experiencing, fortunately exceptional, does not allow for the careful consideration of a new text. We are also told that there has been a reasoned application of the provisions concerned. As a result, the vast majority of the members of the Socialist and Related Group will vote for the bill.
ParlaMint-FR_2020-07-21-E1016.u411	Mr Pierre Morel - À- L'Hussier.
ParlaMint-FR_2020-07-21-E1016.u412	In 2017, during the review of the bill to strengthen internal security and the fight against terrorism, it was decided that administrative surveillance measures would be experimental, and our group welcomed this development. In view of their novelty in our legal order and their very derogatory nature to the common law, it was wise to give us a margin of manoeuvre. So we were all aware of the stakes in individual freedoms. Of course, the desire to protect our fellow citizens is not a subject of discussion. The debate on these administrative measures therefore focuses on the balance between security and freedom. However, this debate can be complex and delicate; consideration of this issue takes time. The current circumstances associated with the epidemic are not conducive. Therefore, we support this bill, which tends to change the deadline for experiments. We warmly welcome the fact that this date has finally been reduced to 31 July 2021. Indeed, we saw no reason a priori to further prolong experiments. The debate with Parliament must take place as soon as possible: we must not under any circumstances overshadow substantive issues longer than is strictly necessary. We will then have to ask ourselves about the real effectiveness of the various mechanisms, and whether the parliamentary scrutiny carried out has been effective and useful. These measures are obviously not sufficient in themselves. This is a question that we will also have to ask ourselves. Indeed, it should not be forgotten that the fight against terrorism must also be based on effective deradicalization programmes and on reintegration, since the prison world must be much more oriented towards that objective than it is today. This could be a new response to the situation of French children recovered, on a case-by-case basis, from the Kurdish camps in Syria. We want them to be reinstated in France with their mother – I know that the subject is delicate, minister, and we will have the opportunity to return to it. Without calling into question these measures in particular, since we will have the debate later, I would like to make a more general remark: it seems that we are becoming accustomed to the long-term interim and to measures supposed to be temporary which eventually incorporate the common law. The intentions are often good, since in most cases it is a matter of ensuring the safety of our citizens, but this must not cause us to lose sight of the fact that, by merging the derogations with ordinary law, we may no longer recognise their borders. We must remain vigilant. The IDU and independent group is therefore not voting on the substance, but only on the need to postpone the debate, so that it can take place in the best possible conditions. He was in favour of this postponement.
ParlaMint-FR_2020-07-21-E1016.u413	Mrs Frédérique Dumas has the floor.
ParlaMint-FR_2020-07-21-E1016.u414	With this bill, you propose to extend the first four sections of the Act of 30 October 2017 strengthening internal security and the fight against terrorism, as well as section 25 of the Intelligence Act of 24 July 2015. We believe that this request is justified in view of the consequences of the health crisis on the parliamentary calendar. However, it was essential not to extend them beyond reasonableness. That is why the Liberties and Territories Group welcomes the reduction of the period of extension from one year to six months, adopted by both the Defence Committee and the Committee on the Rules of Procedure. The revision clause is indeed an important achievement because, if the bill you are presenting to us does not pose any difficulty to the Liberties and Territories Group, we have substantive reservations, which concern both the SILT Act and the Intelligence Act. An evolution of the legal framework is absolutely necessary, and our group will take its full part when the time comes. In this regard, I would like to focus on experimenting with the so-called algorithm technique for intelligence collection. It is essential that the Government make a precise assessment of this measure and "a more general assessment of the application of the legal framework that came into force in 2015", as the CNCTR pointed out in its 2019 progress report. Indeed, the practice has revealed that certain provisions of the procedure present difficulties in implementing them; It is therefore necessary to rectify them. In addition, some frameworks are too flexible, while others are too rigorous, which requires adjustments. The CNCTR has also proposed an extension of the right to litigation in the field of international surveillance and legislative amendments relating to certain technical or procedural aspects. Furthermore, this has been pointed out, cases are being brought before the European courts. The Government will have to draw all the consequences from the decisions to be handed down by the Court of Justice of the European Union, before which several questions relating to the retention of connection data will be referred, and by the European Court of Human Rights, the ECHR. Two bodies are under way before the judges of Strasbourg regarding compliance with the provisions of the European Convention on Human Rights – in particular the right to privacy – of legal provisions governing the international sharing of data between intelligence services. It should also be noted that fourteen complaints were brought before the ECHR by lawyers and journalists against the intelligence law of 24 July 2015. They're still hanging. With regard to the provisions of Articles 1 to 4 of the SILT Act, which have allowed the exit from the state of emergency by giving the administrative police authority specific powers to prevent acts of terrorism, we will be extremely vigilant, as they are particularly sensitive from the point of view of individual rights and freedoms. Moreover, there is no indication that they are useful and more effective than ordinary law. That is why our group considers it essential that an independent evaluation be carried out. This could feed into the reflection work of Members, who will ultimately have the task of renewing them or not, according to the arrangements they have defined. A request to that effect had been made by the competent special rapporteur of the United Nations Human Rights Council during her visit to France in 2018. On that occasion, the Commission made a number of recommendations relating to the SILT Act. I will mention two of them: to determine whether the provisions of the law are useful in the light of the principles of necessity, proportionality and non-discrimination; strengthen Parliament's control over the authorities responsible for combating terrorism and ensuring national security. In conclusion, I want to talk about MICAS. Their number is increasing, mainly because their use has focused on people leaving prison. However, these measures are a hindrance to reintegration: the person with MICAS is placed in a vicious circle with counterproductive effects. In addition, the role of the judicial judge in the implementation of MICAS should be questioned. Of course, the judge of detention and freedoms comes into play, but he does not intervene in the same way as the judicial judge. For our group, it is essential to restore the judicial judge's full place in the system. The Liberties and Territories Group will be voting on this bill for a simple prorogation, but that will not prevent us, as you will understand, from being extremely vigilant when we have to analyse the substance of the SILT legislation in a few months' time.
ParlaMint-FR_2020-07-21-E1016.u415	Mrs Mathilde Panot has the floor.
ParlaMint-FR_2020-07-21-E1016.u416	Minister, 30 October 2017, passage of the law strengthening internal security and the fight against terrorism; 21 July 2020, vote for the extension of the same law; 10 September 2018, passing the law for controlled immigration, effective asylum and successful integration; 10 April 2019, vote on the law to strengthen and guarantee the maintenance of public order during demonstrations, known as anti-casseurs – or, I should say, anti-demonstrative; 13 May 2020, the adoption of the law to combat hate content on the Internet, subsequently rejected by the Constitutional Council; 23 March 2020, vote on the emergency law to deal with the covid epidemic -19; 28 April 2020, vote on the StopCovid project; 11 May 2020, adoption of the law extending the state of health emergency. Recently, we have debated the bill to introduce security measures against the perpetrators of terrorist offences at the end of their sentence, and soon we will have to look at the bill against separatism, announced by the Prime Minister – just that. Colleagues, don't you have enough? Here we are, once again, in the Chamber for your umpteenth security whim. And as always, we do not have any information that guarantees the effectiveness of the measures you want to extend. You are inviting us to take a position on the extension of a law, while the National Assembly's monitoring mission has not yet issued its report. An evaluation was requested, however, by the National Consultative Commission on Human Rights (CNCDH) and by the UN Special Rapporteur. No: Instead, we have the data and assertions of the Ministry of the Interior in its annual report on law enforcement, without any contradiction. Of course, the ministry of the interior is misconceived to challenge a device that the minister himself supports! Your safe auction shows its limits. The argument behind the article that reinforces algorithms is disputed by the facts: a publication of the World, dating from 2019, reveals that, according to a source of the Ministry of the Interior – you will not contest it! – fifty-eight of the fifty-nine attacks foiled for six years were due to human intelligence. It is a human intervention that, in the vast majority of cases, prevents evil from happening. From 2017 to the end of 2018, the black boxes you are persevering have enabled us to identify fewer than ten people at risk, without any of these findings having so far resulted in an operational file. Yet, in the impact assessment, you boast the device and reverse its logic. Technology doesn't catch enough potential culprits? We need to increase the technology! You know where this logic leads: to the artisanal manufacture of the culprits. And all this, at what cost? Amnesty International has demonstrated that SILT measures can lead to violations of the right to fair procedure, the right to freedom of movement, the right to work and the right to respect for private and family life, as well as serious psychological consequences. The algorithm intelligence collection is designed to swallow a large amount of data and could eventually be extended to the entire population. Neither the necessity nor the proportionality nor the effectiveness of such measures have been demonstrated. Anti-terrorism is a subject far too serious to make it an electoral bait. It is not because you shake your arms, you speak loudly and propose an umpteenth piece of legislation that you will guarantee the security of the nation. It is time to return to reason: give justice and human resources to the intelligence services. That is what a real policy against terrorist acts should be! But above all, do not play with our fundamental freedoms. Basically, you think that fear prepares you to accept everything. It allows you to fulfill your dream, which has failed in Tarnac and which continues in Bure: that of controlling the population to the absurd, by distributing "associations of evildoers" according to your desire. Some of the culprits made of all kinds, Tarnac knew of them. Keep in mind this fiasco of anti-terrorism, when individuals have been prosecuted for conspiracy of criminals with a view to a terrorist enterprise on the basis of a book, then prosecuted for association of criminals all at once, and finally for nothing, since they were released in 2018. This procedure lasted ten years: ten years during which the intelligence services became involved in the judicial investigation, ten years during which the statements and findings of the police officers, protected by defence secrecy, could not be verified by the judicial judge. Think of Bure, the stronghold of widespread surveillance of anti-nuclear activists. The criminal investigation of opponents of the waste landfill project has already cost EUR 1 million. The repressive policy of conducting systematic identity checks was even found illegal by the Nancy Court of Appeal. There are those who are being harassed and those who are being spared, such as when one claims to have not found the organizers of a police demonstration. This is your power: you decide who sows terror. Here we are, once again, settling in the interim by prolonging security measures on the pretext of an epidemic. Coronavirus has a good back and we are not fooled: there is a safe continuum in your policy. With this vote, you support Giorgio Agamben in his positions: "Power today has no other form of legitimacy than the state of emergency and everywhere and continuously appeals to it and at the same time secretly works on its production (how not to think that a system that can now operate only on the basis of a state of emergency is not equally interested in maintaining this state at any cost?). » Colleagues, no surprise, the La France insoumise group will vote against this text. We don't rule in the exception!
ParlaMint-FR_2020-07-21-E1016.u417	Mr Hubert Julien-Laferrière has the floor.
ParlaMint-FR_2020-07-21-E1016.u418	The seriousness of the facts to which this text refers is always in the memory of each of us. Since 2017, the administrative authority has had extensive legal means with the sole purpose of preventing acts of terrorism. Due to the derogation from the common law of these measures, which increase the police powers of the administrative authority, Parliament wished to limit their application to 31 December 2020. Today, as in 2017, we must answer the fundamental question of the balance between the two pivotal values of this text, security and freedom. No security without freedom; No freedom without security. When threats to public order – and therefore to collective security – increase, the legal arsenal must adapt, under the control of the judges. This text proposes that the validity of certain provisions be extended by six months. We, like others before us, welcome the amendment by the rapporteur, approved by the Government, which limits the extension to six months against one year in the original draft. We also reaffirm our commitment to operational parliamentary oversight: the detailed reports on the measures taken under the SILT Act, sent annually to Parliament, should enable us to assess for ourselves the terrorist threat on the territory of the Republic and the effectiveness of the mechanisms deployed to combat it. However, like other colleagues, we keep a critical eye on Article 2 extending the experiment of algorithmic techniques on data in the fight against terrorism for six months. While article L. 851-3 of the Code of Internal Security contains a number of guarantees as to the use of these algorithms, its framework is now exceeded in several ways. The report for the opinion of the Law Committee on this text points out that the failure to take into account certain data questions the actual effectiveness of the system. Furthermore, it seems appropriate to await the decision of the Court of Justice of the European Union on the questions referred for a preliminary ruling by the Council of State following the Tele2 Sverige case. This decision, which is due to take place in the fall, may require substantial adjustments to intelligence law. The exceptional health circumstances resulting from the covid -19 epidemic make it difficult for Parliament to examine, in due course and under conditions of appropriate and serene debate, a specific bill on the conditions for the sustainability or abolition of these measures. It is necessary to allow time for the preparation of a balanced piece of legislation to put an end to these transitional measures, which cannot be enshrined in ordinary law on a permanent basis. The balance seems to us to be found in this text, which respects a strict proportion between the seriousness of the threat and the level of restrictions on the normal exercise of public freedoms, in particular due to the time-limited nature of the measures adopted. "Without security, there is no freedom, equality, or fraternity. Just fear," said Ghislain Benhessa, author of The Rule of Law in the Test of Terrorism, in Le Monde during the debates on the SILT law three years ago. It must be noted that the ever-present threat – insidious, silent, but strong – requires our trust in the Government to ensure the security of French and French people. That is why the Ecology Democracy Solidarity Group, which hears the comments made by the Government, will vote in favour of the text. In a few months we will be meeting you for a review of a new piece of legislation.
ParlaMint-FR_2020-07-21-E1016.u419	Mr Dimitri Houbron has the floor.
ParlaMint-FR_2020-07-21-E1016.u420	The health circumstances that we are going through have rightly focused all our attention, which is not near to fade in the weeks and months to come. However, it should be recalled that the crisis of the Covid-19 did not set up problems against which we directed our efforts four months ago. Worse, the new coronavirus has, in some cases, aggravated the symptoms. For example, the international counter-terrorism cells have found that the Islamic State has taken advantage of the sudden focus of the coalition member states on the containment of the pandemic to scale up operations for the release of jihadists in Syria and Iraq.
ParlaMint-FR_2020-07-21-E1016.u421	They took good advantage of the situation!
ParlaMint-FR_2020-07-21-E1016.u422	I would like to remind some of my colleagues of the publication by Europol of the 2020 report on the situation and trends in terrorism, presented to the European Parliament's Committee on Civil Liberties, Justice and Home Affairs on 23 June. This document, while highlighting the decline in jihadist terrorism – twenty-one attacks in 2019, three fewer than in 2018 and twelve fewer than in 2017 – also points out that the Islamic State is looking for opportunities for large-scale attacks against EU citizens. The report also tells us that 119 terrorist attacks occurred, were foiled or failed in the European Union in 2019. The vast majority of arrests take place in five countries: the United Kingdom, France, Italy, Belgium and Spain. France is now, after Brexit, the country most threatened by terrorism in the European Union. The bill before us today by the Government proposes to extend the application of several measures, for lack of time, because the health crisis has shaken the legislative agenda – a complicated need for us parliamentarians, but imperative given the terrorist threat and the circumstances. On the one hand, we are looking at the four measures of the law of 30 October 2017 relating to the perimeters of protection, the closure of places of worship, the individual administrative control and surveillance measures such as the summons in the communal or departmental territory, and home visits and seizures such as administrative searches. Considered to be the most sensitive in terms of respect for constitutionally guaranteed rights and freedoms, these provisions are tempered by their temporary nature, the deadline being 31 July 2021 instead of 31 December 2020 as originally planned. On the other hand, we are looking at section 25 of the Intelligence Act of 24 July 2015, which allows the implementation of an intelligence technique known as algorithm, intended solely for the purposes of preventing terrorism. Three of these algorithms were deployed between October 12, 2017 and today; The secret defense does not reveal its architecture, but the results would be conclusive. These algorithms, to be effective one day, must continue to learn and refine their analytical capacity. I would add that the various follow-up reports on these mechanisms show that the competent authorities have been sparingly using these exceptional counter-terrorism tools. It should also be noted that this text contains provisions guaranteeing the application of means proportional to the risks: control of the judge of freedoms and detention with regard to home visits and administrative seizures, and of the National Commission for the Control of Intelligence Techniques – CNCTR – with regard to the identification of potentially dangerous individuals identified by an algorithm. [[Applause on a few benches of the LaREM group]] In light of the various elements presented, the Action Together group will vote in favour of extending the measures mentioned in the bill before us. However, we will be vigilant and concerned that the SILT Act and the Intelligence Act will be re-evaluated in 2021.
ParlaMint-FR_2020-07-21-E1016.u423	Mr Stéphane Little has the floor.
ParlaMint-FR_2020-07-21-E1016.u424	The Government considers that "the exceptional health circumstances resulting from the covid -19 epidemic make it difficult to review in a timely manner [...] a specific bill on the conditions for the sustainability or abolition of these measures. » We are therefore asked, in an accelerated procedure, without any substantive debate, without a detailed and comprehensive assessment of the effectiveness of our legislative arsenal to combat terrorism, to extend preventive measures, ordered on the basis of mere suspicions, restricting freedoms, decided by the administrative authority and, for the most part, deprived of the control of the judicial judge. The Group of the Democratic and Republican Left considers this method to be at least questionable. The mechanisms that are now being extended are administrative police instruments: perimeters of protection, temporary closure of places of worship, individual administrative control and surveillance measures, house visits and seizures. These arrangements established by the SILT Act have established the special powers of the state of emergency in the ordinary law. During its consideration, our group, together with human rights associations, numerous experts, international organizations and independent administrative authorities, opposed this law on the normalization of the state of emergency. We then alerted the House to the risks contained in this text and to the drifts associated with the trivialisation of emergency measures, which would weaken the rule of law and the exercise of fundamental freedoms. It is therefore logical that we are now opposed to the extension of these exceptional arrangements. We continue to question the usefulness of measures to tighten the law enforcement and administrative arsenal in the fight against terrorism, even though our legislation is already substantial in this area. Today, as in the past, we believe that our rule of law cannot become accustomed to violations of fundamental rights and freedoms, nor can we accept as a collateral effect the abuses and abuses caused by these derogations. In fact, we even see these attacks as a gift to the terrorists we fight and who hate our rule of law – but we must not give them away in any way with regard to the very principles on which the rule of law is based. Given the terrain and in particular the Seine-Saint-Denis, the question of the closure of places of worship and associative places, all those places where radical proselytism can manifest itself, is of great ambiguity. Since the intelligence services are unable to demonstrate that there are tangible elements of radicalisation or call for violence imposing their closure, the use of regulatory power in urban planning, for example, leads us in a risky logic: it is to take the risk of fuelling suspicion where there is no reason to be and, conversely, not to be effective where action should be taken. This shift towards a logic of suspicion-prevention is worrying. While it is essential to act firmly against terrorism, there must be no loopholes in respect for the separation of individual powers and freedoms and their control. By extending the measures of the SILT law, instead of restoring the regular functioning of the institutions, you will maintain mechanisms for strengthening the executive power by extending the powers of administrative police. Colleagues, without putting at the heart of intelligence the human and the means, the regime of exception and the algorithm are at best useless, at worst a possible violation of our freedoms. It is not so many new texts that we need today as human and material means to act. [[Applause on the benches of the FI group]] You will have understood this: for all these reasons, and many others, we will vote against this text.
ParlaMint-FR_2020-07-21-E1016.u425	Mr Loïc Kervran has the floor.
ParlaMint-FR_2020-07-21-E1016.u426	The National Defence and Armed Forces Commission of the National Assembly has received the opinion of article 2 of this bill. My speech on behalf of the Republic on the move will therefore be limited to this article, which rejects the possibility of using an intelligence technique commonly known as "algorie" by seven months on an experimental basis. A few words, first of all, of the law of 24 July 2015 on intelligence, which instituted the technique of algorithm. It's a great law. It is not every day, indeed, that a new object breaks into the field of law. However, this law has brought into the law practices that had taken place on its margin, in "a-legality", or even in contradiction with it, in the illegality, which has marked a step forward for public freedoms, but also for the action of the services: by framing these practices in a demanding way, the law of 2015 also protects intelligence agents. It is therefore a balanced text. As this reminder has been made, allow me to use this forum to deconstruct the recurring fantasies that weaken the quality of the crucial debate on the algorithm. First of all, the algorithm is not a black box! Many have access to the inside of this box, first of all the CNCTR, which checks its source code with experts, independent engineers, and ensures the proper use of the algorithm. All of us, on these benches, received a report from the Government to Parliament on the use of algorithms – as you recalled, Minister. In addition, the members of the parliamentary intelligence delegation, of whom I am and to whom, ladies and gentlemen, you have delegated control of the elements covered by the secrecy of national defence, have had access to an even more detailed classified report, reflecting the operation and results of the three algorithms in operation. Nor is the algorithm a mass monitoring tool. Algorithms only work on anonymous data. They don't run on content, but only on telephone connection data. In short, they work on behaviours, not on content and much less on people. As a reminder, about 22000 people were subjected to an intelligence technique in 2019, all techniques combined. In a country of 67 million people, this cannot be described as mass surveillance! Nor is the algorithm a liberticide tool. On the contrary, it is strictly regulated to preserve public freedoms and subject to no less than three main safeguards. First of all, the Prime Minister must be authorized, on the advice of the CNCTR, before any algorithm can be implemented – so far, the Prime Minister has always followed this opinion. This authorization is then subject to renewal, after two months, and every four months thereafter. Second, a second authorization, after further advice from the CNCTR, is required to deanonymize a behaviour identified by the algorithm. Finally, if the person detected is of interest to the services and they wish to monitor them, a third authorization is required, reviewed by the CNCTR, to apply this information technique. From an operational point of view, the algorithm is not a gadget either. In its report to Parliament, the Government states that the algorithm "has shown that it is in a position to provide particularly useful operational information". Algorithms have been used to identify individuals carrying a terrorist threat, to detect contacts between individuals carrying a threat, to improve the knowledge of the services on how to proceed with individuals of the terrorist movement and, finally, to reduce surveillance on the bottom-of-the-spectrum objectives. Highlighting terrorists, their relationships, their techniques: this is an indisputable record! Finally, let's talk about the deadlines and the perimeter. While I believe it is indeed appropriate to shift the date of 31 December 2020 from 31 December 2020 to legally secure the testing of the device, the amendments adopted by the Defence Committee and the Law Committee to limit the extension to 31 July 2021 – instead of 31 December 2021 – will allow the legislator to quickly discuss the developments of the 2015 law in general and the algorithm in particular. We therefore have a balanced, framed and operationally useful system on which Parliament will have to decide again soon. Its extension is indispensable. I cannot close this intervention without paying tribute to the women and men of the intelligence services. Firefighters, police and military are regularly applauded in the Chamber. The women and men of the intelligence services are rarely, if ever. [[Applause on several benches]] I would like the House today to pay tribute to their discreet, secret work, of which, by definition, all glory is excluded, by applause.
ParlaMint-FR_2020-07-21-E1016.u427	Mr Nicolas Meizonnet has the floor.
ParlaMint-FR_2020-07-21-E1016.u428	The terrorist risk is still there; The Islamist danger is still there. From 2013 to February 2020, sixty-one attacks were foiled in France: it is almost one per month. Yes, Islamist terrorism is likely to strike anytime and anywhere on our soil. The threat is high and the greatest vigilance remains. I would also like to take this rostrum to greet all those who work in the shadows to guarantee our security and to thank them for their commitment to the service of France. The world of intelligence is now facing new technological challenges. The treatment of big data and the evolution of telecommunications are major challenges, which require rethinking the means used and the use of artificial intelligence. These changes are inescapable. However, our counter-terrorism tools remain, for some, experimental – this text bears witness to this. Their sustainability and the technical capabilities that we are able to implement give rise to many doubts. In fact, have algorithms already produced real results in the fight against terrorism? The debate that will soon open will, I hope, allow us to answer all the questions that arise and to ensure that not only do we have effective weapons, but we have full control of them. On the occasion of the health crisis linked to the covid-19, the President of the Republic highlighted the lack of autonomy of our country in certain economic and strategic sectors. The question also arises in this case: are the tools for data collection, storage and processing only in French hands? Are we absolutely sovereign and independent in intelligence? These issues are essential. Our legislative arsenal to combat terrorism has its qualities and shortcomings, but I am particularly concerned about the spirit in which it is applied. The last seal guards defended beliefs that I find alarming, even dangerous, for our security: they were more concerned about the fate of the jihadists and their children detained in the Middle East than about the security of the French; Each of them wished to be repatriated in order to avoid the severe penalties they face in the countries in which they are held. After Christiane Taubira and Nicole Belloubet, it is today Eric Dupond-Moretti who proclaims his will to repatriate the 150 terrorists from Syria and Iraq and their approximately 300 children – the same Eric Dupond-Moretti so proud and honoured to be "at the side of Abdelkader Merah" as a lawyer. These individuals who burned their French passport and declared war on the West must now assume their fate. Automatically absolve their children on the grounds of their youth is nonsense when one knows that they have grown a kalashnikov in their hands. Recognize, therefore, that there is a contradiction between your stated will to wage a merciless fight against terrorism, in particular by developing and experimenting with new tools, and, at the same time, your desire to bring the jihadists home, thus putting our compatriots at great risk. Indeed – like me, you have seen the study of the centre for the analysis of terrorism – the risk of recurrence in this case is enormous, of the order of 60%. I tell you, ladies and gentlemen, bringing them back is a real madness! Our legal arsenal must first be guided by a firm political will which is clearly lacking today. Last January, a document classified as a secret defence that was leaked estimated that 150 neighbourhoods were held by Islamists. However, since the entry into force of the SILT Act, about two and a half years ago, only seven places of worship have been closed down administratively: this seems very little in view of this grip on 150 neighborhoods. The scheme may be ill-suited, but it may also be prevented by procedures that are too restrictive, too cumbersome, of those of which France has the secret, and which do not allow law enforcement to do their work effectively. Finally, to act decisively on terrorism, we must accompany our mechanisms with an adequate criminal response. Unfortunately – our police officers and gendarmes are well aware of this – besides the very heavy procedures in this area, the latest criminal reforms have reduced the force of the law. Whatever the seriousness of the offence, we see it every day in the press, the repeat offenders are legion. How is this possible in a rule of law? Our counter-terrorism law must therefore be reviewed in order to enable both more effective upstream action and a criminal response worthy of the name.
ParlaMint-FR_2020-07-21-E1016.u429	The general discussion is closed. The Minister has the floor.
