ParlaMint-FR_2020-07-28-E1022.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2658, 3181).
ParlaMint-FR_2020-07-28-E1022.u248	[[Applause on several benches of the LaREM group]] In 15 to 20 per cent of cases, the LDC within a heterosexual couple takes place regardless of any communicable medical sterility or infectious disease. Access to the LDC is therefore already widely open to the infertilities that you call societal, or I do not know any other inappropriate word that you have used. From now on, it is not reserved for cases of medical infertility.
ParlaMint-FR_2020-07-28-E1022.u249	It is reserved for infertilities, at least!
ParlaMint-FR_2020-07-28-E1022.u250	I call on the Secretary of State for Children and Families to give the Government's opinion on the amendments under joint discussion.
ParlaMint-FR_2020-07-28-E1022.u251	[[Smile]] Thank you for your welcome, gentlemen Hetzel and Gosselin: it is always a shared pleasure to meet you! [["Very good! » on several benches of the LR group]] For my part, I will not talk to you about love, but about security, which you obviously like more, and about otherness. ("Ah! » on several benches of the LR group.) Dr. Martin-Blachais, who led a consensus conference on the basic needs of the child during the previous quinquennium, determined that security is the meta-need that is necessary for the child's development: without it, nothing can be built for the child. It is obviously about physical security, which refers to the question of psychological, physical, sexual violence against children, but also about emotional security and stability. This is what a child needs to develop: attention, stability, affection and otherness. This otherness is built in many ways. Think about it in the light of your own story: we've all formed bonds of attachment not only to our mother or father, but also to various other figures – a brother, a grandfather, a friend of the family. What enables the child to build and flourish is that, not the composition of the family or the presence of a male figure and a female figure.
ParlaMint-FR_2020-07-28-E1022.u252	It's not a substitute!
ParlaMint-FR_2020-07-28-E1022.u253	As the Minister of Solidarity and Health has pointed out, studies show that having grown up in a single or homoparental family has no detrimental effect on a child's development – nor any effect on his or her sexual orientation, if that may reassure some of you... The interests of the child are at the heart of the bill, as it is at the heart of the LDC parenting project, guided by the best interests of the child and the consideration of the child's basic needs. You're a happy father, Mr. Breton, I know. I'm a happy father, you know that. In our country, millions of children have been raised by a single woman, regardless of whether this situation has been chosen or suffered, and that will still be the case tomorrow, once you have voted to extend the LDC to all women, single or in a couple. [[Applause on several benches of the LaREM, MODEM and Agir ens groups]] These are the reasons why the Government gives an opinion that is unfavourable to all of these amendments.
ParlaMint-FR_2020-07-28-E1022.u254	That raises the debate!
ParlaMint-FR_2020-07-28-E1022.u255	Mrs Aurore Bergé has the floor.
ParlaMint-FR_2020-07-28-E1022.u256	[[Exclaims on the benches of the LR group]] Initially, we had all argued in favour of calm and peaceful debates, but, by the terms they used, our colleagues in the group. The Republicans broke with this serenity.
ParlaMint-FR_2020-07-28-E1022.u257	That's right!
ParlaMint-FR_2020-07-28-E1022.u258	[[Applause on the benches of the LaREM and MODEM groups]] When you deliberately mix the issues and the outrages, when you mix the opening of the LDC with all women and the issue of polygamy, when you deny that sexual orientation is not a choice but is binding on all of us, whether we are heterosexual or homosexual, your words come up against, within the Chamber and, in my opinion, far beyond. We can only regret it. [[Protests on the benches of the LR and IDU-I groups]] Mrs Genevard, by introducing the series of amendments in joint debate, you called on us to say that he was not a good father under the current government and the current majority. I return to you the remark: how do you define the role of a father? If, for you, the fathers we have, whom we have had, are nothing but brooders;...
ParlaMint-FR_2020-07-28-E1022.u259	That's not what she said!
ParlaMint-FR_2020-07-28-E1022.u260	[[Vif applause on the benches of the LaREM groups and Agir ens]] ... if, for you, the father is only the one who gave life, on the contrary, we assume the conviction that the fathers we love, that we have the chance to still have in our lives are fortunately much more than that!
ParlaMint-FR_2020-07-28-E1022.u261	Mr Julien Aubert has the floor.
ParlaMint-FR_2020-07-28-E1022.u262	[[Annie Genevard applauds]] [[Mr. Marc Le Fur applauds]] Mrs Bergé has not understood anything at all about the position of the right! If you think, my dear colleague, that we are the ones who reduce the father to a genitor, we will have to rewind until the beginning of the sitting: on the contrary, we defend the idea that the father is not a material like the others, in the words of the rapporteur. As for the notes worthy of a school bulletin that you allow to administer to your colleagues, you can keep them: we do not need your remarks to know how to behave in the Chamber! We, at least, understood your argument, at least!
ParlaMint-FR_2020-07-28-E1022.u263	And we're yours!
ParlaMint-FR_2020-07-28-E1022.u264	Mr rapporteur, you say that the law will never allow the union of three or four people. In doing so, you contradict yourself, since you also say that everything – ethics, law – is evolutionary and relative. In 1998, Ms. Elisabeth Guigou, then keeper of the seals, said: "A child is entitled to a father and a mother. [The LDCs] is not intended to allow suitable procreation on the basis of a hypothetical right to the child. »
ParlaMint-FR_2020-07-28-E1022.u265	That's right!
ParlaMint-FR_2020-07-28-E1022.u266	That's proof that things are changing!
ParlaMint-FR_2020-07-28-E1022.u267	I know it was in the last century, but remember these protests – perhaps sincere – when you tell us that never the law will follow such or such evolution. How can you see the future and assure us that, in ten or fifteen years' time, on the basis of what you are doing today, a future Mr. Touraine or one of his heirs will not say, with his hand on his heart, that ethics has changed, that we are horrible conservatives? In fact, you have no more arguments: past the boundaries, there are no more limits! [[Rires on the benches of the LR group]] [[Smile]] [[Applause on the benches of the LR group. – Mrs Agnès Thill and Mrs Emmanuelle Ménard also applaud]] [[Applause on the benches of the LR group. – Mrs Agnes Thill also applauds. – Exclaims on the banks of the LaREM Group]] Mr Secretary of State, I want to reassure you: you are not subject to the scheduled legislative time; So you have the right to make long answers. I'll call you back because you're Mr. Four minutes! I feel a little shy: you don't dare to answer us. Yes, do it! We can only rely on you: the Minister of Health has fled. When we questioned him, he preferred to desert the Chamber! It is obviously a speciality of the house, between the deputies of the majority who remain in the banquets in the city and the ministers who prefer to leave the Chamber to find them...
ParlaMint-FR_2020-07-28-E1022.u268	That's not true! As for your main argument, you cite two self-assessment studies based on cohorts of, respectively, 77 and 58 children. I find it difficult to understand this with regard to such a change in civilization and after hearing Mr. Delfraissy say what he says about the studies, after we were told that it was necessary to conduct randomised studies of thousands of people before administering any medication.
ParlaMint-FR_2020-07-28-E1022.u269	It's not two studies, it's 700!
ParlaMint-FR_2020-07-28-E1022.u270	And you think the precautionary principle is being applied? Honestly, you don't know that. Unfortunately, the arguments you are opposing us are moving, and you have no explanation to give us.
ParlaMint-FR_2020-07-28-E1022.u271	That's not true!
ParlaMint-FR_2020-07-28-E1022.u272	[[Ms. Sonia Krimi exclaimed]] [[Applause on several benches in the LR group. – Mrs Emmanuelle Ménard also applauds]] You talk about security: how will you prohibit GPA if a European court seeks to restore equality by extending this right? Explain it to us; Perhaps we will then begin to listen to you and to believe you.
ParlaMint-FR_2020-07-28-E1022.u273	Mrs Annie Genevard has the floor.
ParlaMint-FR_2020-07-28-E1022.u274	Can the Secretary of State answer the question?
ParlaMint-FR_2020-07-28-E1022.u275	[[Exclaims]] Mrs Bergé, I think I have said the opposite of what you are saying, but, out of charity, I will take it that it was I who did not speak well.
ParlaMint-FR_2020-07-28-E1022.u276	You can keep your charity! [[Emmanuelle Ménard applauds]] "In the Netherlands, soon three parents for one child. You see, rapporteur, that what Mr Breton said is neither fiction nor fantasy: in a country very close to ours, it is a reality. "To protect families built around a marriage between homosexuals, the Dutch kingdom will examine the legal possibilities of officially recognizing three or more people as parents of the same child. Since the foundation is love, everything is possible!
ParlaMint-FR_2020-07-28-E1022.u277	Mr Bruno Fuchs has the floor.
ParlaMint-FR_2020-07-28-E1022.u278	[[Applause on several benches of the LaREM group]] We are now at the fourth reading of the text, including the work of the special committee. Couldn't we move a little faster and avoid this ping-pong game between the two sides, each gathering its truth? Of course, if bioethics laws are revisitable every five years, it is because society evolves, like morals and our perception of reality. For example, how do you talk to your children about the pill?
ParlaMint-FR_2020-07-28-E1022.u279	They don't know what it is!
ParlaMint-FR_2020-07-28-E1022.u280	Mine's 12 years old, I don't have that problem.
ParlaMint-FR_2020-07-28-E1022.u281	I looked at the transcripts of the debate on the 1967 pill, which lasted a year. What did your predecessors say? For Jacques Hébert, a member of the UDVeR group – the Union of Democrats for the Fifth Republic – introducing the pill put in danger "nothing less than the human species". For Claude Peyret, a doctor and member of the UDVeR group, for a doctor, delivering the pill on prescription amounted to a "rape of moral conscience", and the legalization of the pill would lead to "dissolution of morals". Etc. But let's go back to serious things. We're talking about the LDC, not three-to-three couples or GPA.
ParlaMint-FR_2020-07-28-E1022.u282	Bravo!
ParlaMint-FR_2020-07-28-E1022.u283	You're the one talking about the pill!
ParlaMint-FR_2020-07-28-E1022.u284	Let us move forward on the text and, above all, make sure to show a little humility, because what some people said 40 years ago, you do not say today anymore,...
ParlaMint-FR_2020-07-28-E1022.u285	In 1967, I wasn't born!
ParlaMint-FR_2020-07-28-E1022.u286	[[Applause on several benches of the MODEM and LaREM groups]] ... and what you're saying today, maybe you won't say it in five or ten years – at least your children won't say it.
ParlaMint-FR_2020-07-28-E1022.u287	You will soon have the same reasoning for the GPA!
ParlaMint-FR_2020-07-28-E1022.u288	Mr Thibault Bazin has the floor.
ParlaMint-FR_2020-07-28-E1022.u289	Article 1 consists of some 60 paragraphs and we cannot deal with them in isolation from each other. In fact, you are changing the rules of the LDC for heterosexual couples, as you remove the therapeutic criterion and the prohibition of double donation of gametes. These elements must also be considered in the light of what is contained in the other articles, such as article 4, on filiation, which opens the door to multiparentality. That's why we think it's important to raise this issue right now, not the pill, Mr Fuchs – it looks like you haven't read the text. [[Mrs. Agnes Thill applauds]] Why do we hold this substantive debate? Because the version we are considering, adopted in committee three weeks ago, does not correspond to the initial government version, which goes back one year, nor does it correspond to the version of the National Assembly adopted nine months ago. When it comes to filiation, why do we refer to biology? Because our civil code talks about it! And we associate biological material and filiation because it is presumed to correspond to biological data; If this is not the case, it may be challenged. People who do not wish to seek their biological filiation do not have to force others to renounce this right! It seems to me important to keep the current possibilities, especially for heterosexual couples. Your bill, in fact, is not just about single women or women's couples; You will also change relationships in heterosexual couples. I think it is important for us to have a debate on the subject to ask all the questions, to measure the effects of these changes, to see if the risks taken are measured and to verify that you are not crossing ethical barriers to the point of reducing our bioethics principles of gratuitousness and anonymity, which are fundamental and foundation of bioethics in French.
ParlaMint-FR_2020-07-28-E1022.u290	All right!
ParlaMint-FR_2020-07-28-E1022.u291	There was a question for the Secretary of State!
ParlaMint-FR_2020-07-28-E1022.u292	I call Mr Thibault Bazin to support Amendment No. 2136.
ParlaMint-FR_2020-07-28-E1022.u293	It aims to solve the semantic problem we are facing. The term "medical assistance in procreation" is used for situations that correspond to very different realities. Our British and Canadian friends – or rather, Quebecers – speak of "assisted human reproduction" when it is no longer a question of medicine.
ParlaMint-FR_2020-07-28-E1022.u294	What is the opinion of the committee?
ParlaMint-FR_2020-07-28-E1022.u295	He's unfavorable. The AMP, as opposed to artisanal procreation, is well medically assisted. These are always medical acts, performed by medical professionals in the best possible health conditions and in health facilities. It would be very regrettable to remove these guarantees, combined with medical care; This would appear to be the so-called "crafted procreation", which does not provide guarantees to prevent the transmission of infectious diseases and legal certainty. On the other hand, your amendment excludes women alone from the scheme.
ParlaMint-FR_2020-07-28-E1022.u296	Amendment No 162 by Mrs Emmanuelle Ménard is not supported.
ParlaMint-FR_2020-07-28-E1022.u297	Because of the scheduled legislative time!
ParlaMint-FR_2020-07-28-E1022.u298	I have before me seven identical amendments, Nos 178, 805, 817, 1012, 1033, 1400 and 1800. Amendment No 178 by Mrs Emmanuelle Ménard is not supported.
ParlaMint-FR_2020-07-28-E1022.u299	Because of the scheduled legislative time!
ParlaMint-FR_2020-07-28-E1022.u300	Mrs Agnes Thill has the floor to support Amendment No. 805.
ParlaMint-FR_2020-07-28-E1022.u301	I recall that the child is not a project, but a person. A project is an intellectual idea, with a beginning and an end. But the child is not an idea: its beginning and its end do not belong to us; They're beyond his parents. The term "project" is therefore not appropriate for a human person, who is in no way someone else's project and belongs to no one.
ParlaMint-FR_2020-07-28-E1022.u302	Amendments Nos 817 by Mr Thibault Bazin and 1012 by Mr Xavier Breton are being defended. I call Mr Patrick Hetzel to support Amendment No. 1033.
ParlaMint-FR_2020-07-28-E1022.u303	Defended, due to scheduled legislative time.
ParlaMint-FR_2020-07-28-E1022.u304	I call Mr Le Fur to support Amendment No. 1400.
ParlaMint-FR_2020-07-28-E1022.u305	Defended, due to scheduled legislative time.
ParlaMint-FR_2020-07-28-E1022.u306	I call Mr Gosselin to support Amendment No. 1800.
ParlaMint-FR_2020-07-28-E1022.u307	Defended, due to scheduled legislative time.
ParlaMint-FR_2020-07-28-E1022.u308	What is the opinion of the committee on these identical amendments?
ParlaMint-FR_2020-07-28-E1022.u309	Mrs. Chill, the child is not a project as such, but the result of a parenting project. The term "parental project" has been included in the Public Health Code since 2004 with respect to embryo conservation, for example, without ever having been a problem to date. I am surprised that it can suddenly be different, as by chance when it comes to couples' projects that are not of different genders. On the substance, paragraph 3 is intended to frame the MPA, in the interests of the best interests of the child.
ParlaMint-FR_2020-07-28-E1022.u310	I call Mr Charles de Courson to support Amendment No. 389.
ParlaMint-FR_2020-07-28-E1022.u311	It aims to secure the concept of a parenting project, so as not to distinguish between infertile heterosexual couples and women's couples for access to the AMP as you see it. It also tends to maintain that an MPA may also be intended to respond to biologically or medically found infertility. Indeed, the opening of the MPA to all women does not call into question its access to all those who have a fertility problem. The criterion of infertility is all the more important as it can affect all persons, regardless of their sexual orientation. In the event of the total removal of the criterion of infertility, it is also possible, in the long term, that all types of MPAs will be reimbursed.
ParlaMint-FR_2020-07-28-E1022.u312	What is the opinion of the committee?
ParlaMint-FR_2020-07-28-E1022.u313	I understand the intention, but I do not think it appropriate to mention the care of infertile couples, since the MPA is open to women's couples and to women alone. Moreover, as we intended to do, we are restoring the health insurance coverage of all the acts of AMP; There is therefore no reason to fear any dementing, in the long term, whether it is an MPA practiced because of infertility or not. The opinion is therefore unfavorable: if I understand your intention, the way you express it does not allow the desired objective to be achieved.
ParlaMint-FR_2020-07-28-E1022.u314	The Secretary of State does not respond to the amendments! If you want to have a calm debate, there must be an exchange!
ParlaMint-FR_2020-07-28-E1022.u315	Mr. President Le Fur, you are free to ask questions and Mr. Secretary of State is free to answer.
ParlaMint-FR_2020-07-28-E1022.u316	The Secretary of State is afraid to say something stupid!
ParlaMint-FR_2020-07-28-E1022.u317	He's right to be scared!
ParlaMint-FR_2020-07-28-E1022.u318	Amendment No 1249 by Mrs Blandine Brocard is being defended. What is the opinion of the committee?
ParlaMint-FR_2020-07-28-E1022.u319	Considering that he is already satisfied, I request his withdrawal; If not, the opinion will be unfavourable.
ParlaMint-FR_2020-07-28-E1022.u320	Defended, due to scheduled legislative time.
ParlaMint-FR_2020-07-28-E1022.u321	Amendment No 182 by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2020-07-28-E1022.u322	Because of the scheduled legislative time!
ParlaMint-FR_2020-07-28-E1022.u323	Mrs Agnes Thill has the floor to support Amendment No. 529.
ParlaMint-FR_2020-07-28-E1022.u324	The proponents of the bill justify it by saying that they are fighting inequality against couples of women who could not have a child. However, through adoption, women's couples may have a child, this right having been granted to them by the law of 2013 opening marriage to same-sex couples. In a letter sent Thursday, November 29, 2019 to Édouard Philippe and Agnès Buzyn, the main association of families of adopters called for a reform of adoption, in order to find families for the hundreds of pupils who remain on hold each year. Worldwide, thousands of children are waiting to be adopted. Rather than creating children without a father, which creates inequality between children, we should do everything we can to ensure that children who have no father or mother can find a family, a home, a future.
ParlaMint-FR_2020-07-28-E1022.u325	Bravo!
ParlaMint-FR_2020-07-28-E1022.u326	[[Mr. Marc Le Fur applauds]] Instead, we will, on the one hand, create children without a father and, on the other hand, leave orphans without parents. There are already too many orphans in the world not to create new ones. It was not the LDC that needed to be legalized for women's couples and single women; it was adoption that needed to be facilitated.
ParlaMint-FR_2020-07-28-E1022.u327	Amendment No 1316 by Mr Le Fur is being defended. Mr Jérôme Nury has the floor to support Amendment No. 1753.
ParlaMint-FR_2020-07-28-E1022.u328	It is intended to remove the provisions of Article 1er that provide opportunities for women's couples and single women to use the LDC. It is inconceivable to consecrate a priori the birth of children without a father. To deprive a child of a paternal figure is to deprive him of his origins, of the biological truth and of this educational otherness favourable to his development. That is why I ask for the rewriting of Article 1.
ParlaMint-FR_2020-07-28-E1022.u329	I call Mr Gosselin to support Amendment No. 1799.
ParlaMint-FR_2020-07-28-E1022.u330	Defended, due to scheduled legislative time.
ParlaMint-FR_2020-07-28-E1022.u331	Amendment No 2109 by Mr Bernard Perrut is being defended. On the identical amendments Nos 172, 352, 441, 830, 1248 and 1636, I have a request from the Group of the European People's Party for a public vote. The vote is announced in the National Assembly. Identical amendments Nos 172 by Mrs Emmanuelle Ménard and 352 by Mrs Annie Genevard are being defended.
ParlaMint-FR_2020-07-28-E1022.u332	Because of the scheduled legislative time!
ParlaMint-FR_2020-07-28-E1022.u333	Mrs Agnes Chill has the floor to support Amendment No. 441.
ParlaMint-FR_2020-07-28-E1022.u334	The bill aims to extend the MPA to single women. However, all studies show that single-parent families are more financially precarious than others: a report by the Observatoire des Inequalités recently revealed that these families make up a quarter of the poor population. In the face of the steady increase in the number of single-parent families, the Government has considered new measures in addition to the existing mechanisms, including those contained in the poverty plan: an increase of 30 per cent in the supplement of free choice of mode of care, the granting of a higher work premium, etc. It seemed contradictory to plan to increase the reproductive status of single women, while the Government was taking steps to assist single-parent families in order to reduce their fragility. It is essential and mandatory to conduct a preliminary investigation by the child welfare services, as is the case with an adoption, in order to ensure that single women can take care of the child in the best possible conditions. This evaluation would have two components: a social assessment of the demand to accompany the reflection of the woman alone on her approach; psychological assessment of the motivations, the meaning of the project and the ability to raise a child alone. The National Ethics Advisory Committee recognizes that there are few studies on the development and development of children of single mothers by choice and born of MPA.
ParlaMint-FR_2020-07-28-E1022.u335	I call Mr Thibault Bazin to support Amendment No. 830.
ParlaMint-FR_2020-07-28-E1022.u336	Mr Taquet, you are the Secretary of State for Children and Families, and you even assert that you have responsibility for the safety of children. We have a real problem here for their future safety. The opening of the MPA to women alone raises very specific questions, and I am sure that you are aware of this, since the Council of State itself recognized them. Is it not likely that situations of material vulnerability will increase, while single-parent families, as we know, are financially more precarious and make up a quarter of the poor population? The period of containment that we have just been through has proved that this vulnerability was not only material. Several reports have shown that single mothers have more difficulty in coping with confinement than others and in combining telework and school work with children. Is it not also appropriate to ensure the material conditions of single women and their parents in the event of an accident in life? Are they in line with this project? This child, whose safety concerns you, will therefore have only one parent: what will become if it happens to this parent? Don't we put him in a precarious situation that can cause him permanent anxiety?
ParlaMint-FR_2020-07-28-E1022.u337	Mrs Blandine Brocard has the floor to support Amendment No. 1248.
ParlaMint-FR_2020-07-28-E1022.u338	Again, I confess that I wonder. It is known that 35 per cent of single-parent families live below the poverty line. The Government was pursuing a policy to help these women alone, through various allowances, and that was to be welcomed.
ParlaMint-FR_2020-07-28-E1022.u339	She's right!
ParlaMint-FR_2020-07-28-E1022.u340	But why, therefore, allow these isolated women to have a child? To that question, I have often heard that single women who wish to use the LDC are well surrounded, that they have a built-up, balanced project, and that they are therefore not in a precarious situation. But, by opening the LDC to women's couples and single women, is it not intended to allow all women to have access to it, and not only to the wealthy, who can travel abroad? Can you explain that to me?
ParlaMint-FR_2020-07-28-E1022.u341	Mrs Tamarelle-Verhaeghe has the floor to support Amendment No. 1636.
ParlaMint-FR_2020-07-28-E1022.u342	No one in this House denies anyone, man or woman, the desire to have a child.
ParlaMint-FR_2020-07-28-E1022.u343	So...
ParlaMint-FR_2020-07-28-E1022.u344	This desire is more than respectable, it covers a realization of oneself, a future. But should not the fulfilment of our desires have limits? Many Members referred to the opening of new rights for women in relation to Article 1. But what rights are these? The right to reproduction or the right to the child? What's the difference? I hear about women's rights, and it doesn't make me feel comfortable. Does the physiological possibility of carrying a child give one sex more rights than the other? There are many among us who have the answer; For my part, I doubt it. In fact, what rights are granted to the unborn child? This is the purpose of this amendment, which seeks to ensure that the child has the right to be the fruit of a conjugal project, the right to be conceived at the heart of a mutual commitment, in a parental otherness favourable to his or her good development. More pragmatically, as Mrs Brocard has said, without prejudging the reasons which lead a woman alone to request an MPA, should we recall the frequent difficulties to which single-parent families are exposed in relation to a two-parent family, in particular the financial burden, the educational burden, the absence of relays, the lack of availability? For these reasons, my amendment seeks to open the LDC only to couples. In this sense, it joins the choice of Norway or Austria, among others.
ParlaMint-FR_2020-07-28-E1022.u345	What is the opinion of the committee on these two sets of identical amendments?
ParlaMint-FR_2020-07-28-E1022.u346	Of course, we will not vote in favour of these amendments, which, in short, seek to prohibit access to the MPA for women's couples and single women. We have already given our arguments many times. Single women, to whom the MPA is open here, have, as the foreign examples prove, given due consideration to their project. In Belgium, for example, 30 per cent of single women are challenged. It is therefore clear that the clinical-biological teams carry out a serious analysis of the circumstances that allow women to make the parental project flourish. Studies of children born from AMP to a single woman show that they have not experienced more developmental problems than in other families. Of course, all of this does not mean that careful attention should not be paid to these children and families, as well as to all children and families. Mrs Chill, the actual possibility of adoption of a child by married women or single women is unfortunately exceptional. The law provides that family councils are not allowed to discriminate, but in practice heteroparent couples may have a chance of adopting, whereas, for the time being, in France, the others have very few. There is also a need to distinguish between single-parent families, which are often in precarious conditions, and single-parent families chosen, prepared, anticipated, which are not at all in such unfavourable conditions and which generally do not seek special assistance.
ParlaMint-FR_2020-07-28-E1022.u347	What is the Government's opinion?
ParlaMint-FR_2020-07-28-E1022.u348	The Government, like the rapporteur, was opposed to those amendments, which intended to restrict the expansion of the LDC to single women and women's couples. However, I would like to respond on some points. Mrs Chill, forgive me for being a little harsher on you than the rapporteur, but you confuse everything. There are no thousands of children in the world who would be adopted and wait for French parents to pick them up. You should know that since 1993 and the Hague Convention, efforts have been made to ensure that children can be adopted as close as possible to their country of origin, as this is in their best interests. Last year, no more than 600 children from abroad were adopted in our country.
ParlaMint-FR_2020-07-28-E1022.u349	Yes!
ParlaMint-FR_2020-07-28-E1022.u350	For several years, intercountry adoption has been falling free. On the other hand, in France, every year, 14,000 couples or single persons, with an approval, are waiting for a child to be adopted, and 1,400 children are adopted. But only half of them are actually adopted, while the other half are so-called special-need children, either in a situation of disability or considered too old to be adopted. It is at this level that we must work: these children also have the right to have parents. That is the whole meaning of Mr Monique Limon's report,...
ParlaMint-FR_2020-07-28-E1022.u351	Excellent report!
ParlaMint-FR_2020-07-28-E1022.u352	... which will lead to a bill allowing, on the one hand, following the Seine-Maritime affair and the report of the IGAS, the General Inspectorate of Social Affairs, to work to avoid discrimination at adoption – this actually concerns women alone, but also homoparental couples – to facilitate the adoption of children with special needs and to make possible the adoption by unmarried couples, a commitment which Mrs Belloubet had made here. Mr Bazin, you would like to tell Mr.Aubert that I have overcome my shyness – I was hoping to answer him in person, but he has fled in his turn. I will therefore remind you that the adoption of single women has existed since 1996 and that, as in the future, for a LDC by a single woman, an accompaniment is foreseen, in the prism of the best interests of the child. Mrs Brocard, you cannot compare situations of loneliness suffered and selected parental projects, even if they are those of a single person.
ParlaMint-FR_2020-07-28-E1022.u353	Why?
ParlaMint-FR_2020-07-28-E1022.u354	[[Applause on the benches of the LaREM and MODEM groups]] You cannot place the vulnerability of a situation on another situation, which is not comparable to it. Moreover, when a woman has adopted a child alone or when, tomorrow, a single woman will give birth to a child thanks to the LDC, there is no prohibition that she can find or find a spouse or spouse to continue her life.
ParlaMint-FR_2020-07-28-E1022.u355	Mrs Elsa Faucillon has the floor.
ParlaMint-FR_2020-07-28-E1022.u356	Some have put forward arguments to prohibit the extension of the right to the LDC to single women on the grounds that they experience insecurity, poverty, and therefore live in situations of vulnerability. As much as I can respect opinions contrary to mine and reasoning that I do not share, these amendments make me jump from my seat and push me to speak, not only to say how abject this is – because I am putting myself in the place of what all these single women who have raised or courageously raised their children and who hear these words – think, but also to explain why they find themselves in this precariousness and poverty. There are many reasons, often linked to patriarchal domination, either because they suffer wage inequalities, because they have been forced to work part-time with a very small wage, or because they have chosen to take care of their children. To this is often added another factor: in the case of single-parent families, as the statistics show, this precariousness, this poverty, sometimes this loneliness have not been chosen, but it is that the dads have left, do not ask for alternate custody, do not pay maintenance. In saying this, of course, I do not criticize all fathers, but it must be recognized that these women find themselves in these situations by many effects of male domination. [[Applause on the benches of the GDR,FI and EDS groups as well as on several benches of the LaREM and LT groups]] To reject the extension of the LDC for all the reasons that have been invoked is to be part of this tradition, in this culture of patriarchal domination. I couldn't help but say how opposed I am to it and how shocking it is.
ParlaMint-FR_2020-07-28-E1022.u357	Mr Pascal Brindeau has the floor.
ParlaMint-FR_2020-07-28-E1022.u358	I am very pleased that these debates finally give us the opportunity to talk about the adoption situation in our country; I have heard what the rapporteur and the Secretary of State have said. Mr rapporteur, if, despite the right to adoption being granted to all couples and to single persons, regardless of their sexual orientation, some of them suffer discrimination, this is absolutely unacceptable. I would like you to make as vehement a point of denouncing these discriminations as you would like to denounce the discrimination against couples of homosexual women in relation to the least developed countries, in order to justify that right being open to them. To understand the low number of adoptions – you even speak of a "free fall" number, Mr. Secretary of State – you need to know the conditions for the adoption of children born abroad for French parents, and to go back on the path of pleasure, this journey of the fighter for those who wish to adopt, that is to say to perform a more altruistic act than that of couples choosing the LDC to carry out their parenting project, or at least a different act. During this journey of the combatant, the departmental services sometimes emerge as real inquisitors of the parental project. I find that both the law and the practice are very unbalanced, depending on whether it is to allow access to the LDC – even if I do not allow myself to qualify the people concerned or their parenting project – or a draft adoption. Mention should also be made of children who could be declared adopted.
ParlaMint-FR_2020-07-28-E1022.u359	Exactly!
ParlaMint-FR_2020-07-28-E1022.u360	Our right, unlike that of other countries – the United States for example – denies to foster families approved by the departments the possibility of making adoptions, while they have the project and the capacity to do so. This is a real question, which it would be interesting to develop; Even if it goes beyond the subject of tonight's discussion, it cannot be avoided. In a way, opening the AMP to new audiences is an easy solution for some of those who want to access parenthood in France.
ParlaMint-FR_2020-07-28-E1022.u361	Mr Thibault Bazin has the floor.
ParlaMint-FR_2020-07-28-E1022.u362	There is a need to distinguish between AMP and adoption: whereas adoption concerns children already born, the AMP aims to allow the conception of children. Sometimes life – as you well know, Mr. Secretary of State – has led parents to raise a child alone. But opening the MPA to women alone, as proposed in this bill, amounts to creating a different situation. It is important to be particularly vigilant in this regard. The society will be responsible for these children, since it will devote resources to depriving ab initio these children of a second parent. What will be the impact on the children concerned? We cannot measure them at the moment because we are going to create a new, different situation. One might even wonder whether these children will not turn against society tomorrow, after suffering the damage of a second parent's defect.
ParlaMint-FR_2020-07-28-E1022.u363	Exactly!
ParlaMint-FR_2020-07-28-E1022.u364	This is a real question, which deserves to be examined without caricatures, by making a distinction with the case of the AMP for women's couples.
ParlaMint-FR_2020-07-28-E1022.u365	Mrs Agnes Chill has the floor.
ParlaMint-FR_2020-07-28-E1022.u366	Your answer, Mr. Rapporteur, has asked me and is interested. After saying that single women think carefully about their project, you cited the example of Belgium, where 30% of women are challenged. Can you specify according to which criteria medical teams could select some women alone to give them access to the MPA and challenge others?
ParlaMint-FR_2020-07-28-E1022.u367	Oh! Why do you want to judge people like that?
ParlaMint-FR_2020-07-28-E1022.u368	Mr. Jacques Cattin has the floor.
ParlaMint-FR_2020-07-28-E1022.u369	I will only intervene once on this subject, to tell you that I am very sad for our country. Even if my speech appears to you to be rash, I assume it. My origins, my education, my Christian faith, my conception of the family, the role of a father and a mother, the benchmarks that children need in their evolutions and life paths, make it difficult for me to follow you with this bioethics bill, which is everything but ethical. As much as I can understand the desire to have a child of a couple made up of a man and a woman, and to accept certain medical developments to help them gain access to them, I find all these manipulations that you propose to us counter-natural and unacceptable, and place them at the disposal of same-sex couples. [[Claims on several banks of the LaREM Group]] Don't we already have enough problems in our society, with parents who don't take care of them?
ParlaMint-FR_2020-07-28-E1022.u370	He warned: his intervention is ringuid...
ParlaMint-FR_2020-07-28-E1022.u371	Don't we already have enough problems with children destabilized by their family environment? [[Claims on the banks of the LaREM and MODEM groups]] Yes, I understand your approach to another world. While so many couples made up of a man and a woman who would like to have a child, do not have the chance to have one, why didn't you address the issue of adoption? There are so many unhappy children on earth.
ParlaMint-FR_2020-07-28-E1022.u372	Thank God it was his only statement!
ParlaMint-FR_2020-07-28-E1022.u373	[[New exclamations on the banks of the LaREM and MODEM groups]] I understood: we do not share the same values.
