ParlaMint-FR_2020-07-30-E1026.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2658, 3181).
ParlaMint-FR_2020-07-30-E1026.u354	Tell your colleagues!
ParlaMint-FR_2020-07-30-E1026.u355	I consider it important to be here before you to answer all your questions. [[Other movements]] You need to know that I'm intervening in a process that I'm taking... on.
ParlaMint-FR_2020-07-30-E1026.u356	All right!
ParlaMint-FR_2020-07-30-E1026.u357	I would prefer "on the way" rather than "on the way"!
ParlaMint-FR_2020-07-30-E1026.u358	It doesn't start well!
ParlaMint-FR_2020-07-30-E1026.u359	No, it doesn't start badly: it's a simple observation. I promised Nicole Belloubet that I would be here to defend this text, and I am. It is out of respect for you and for the word given. We are not in a question-and-answer session in the Government, but quietly between us, and I would like to be able to respond. The philosophical question is: is society the law or is it the law that makes society? And I understand that there is some dissension on a text of this nature, because morals, intimate and deep convictions, sometimes religious, clash that make it impossible to hope for unanimity or unanimism. I have already expressed my position in a speech that I hope I have built clearly enough so that everyone has already understood what I am going to say to you here more precisely. The commission re-established the text adopted by the National Assembly at first reading.
ParlaMint-FR_2020-07-30-E1026.u360	No, it's a new version!
ParlaMint-FR_2020-07-30-E1026.u361	Let us listen to the guard of the seals, ladies and gentlemen.
ParlaMint-FR_2020-07-30-E1026.u362	Patience and length of time do more than strength or rage: don't be impatient. We are therefore returning to the mechanism of joint recognition by two women when collecting consent to the AGP before notary, while introducing a method of differentiated establishment of filiation between the two women. filiation will be established by birth, but also by joint recognition for the other woman. Things are clear.
ParlaMint-FR_2020-07-30-E1026.u363	No!
ParlaMint-FR_2020-07-30-E1026.u364	[[Applause on the benches of the LaREM and MODEM groups]] A transitional mechanism had been adopted by the Special Commission to enable LDCs to regularize abroad before the entry into force of that legislation. The Government believes that the balances provided for in article 4 adopted by the Special Commission should be kept in open session.
ParlaMint-FR_2020-07-30-E1026.u365	We come to several identical amendments, Nos 553, 594, 1143, 1386, 1060 and 2148, to delete Article 4. I have a request from the Group of the European People's Party for a public vote on this series of amendments. The vote is announced in the National Assembly. Mrs Annie Genevard has the floor to support Amendment No. 553.
ParlaMint-FR_2020-07-30-E1026.u366	Defended, because of the time schedule.
ParlaMint-FR_2020-07-30-E1026.u367	Mrs Agnes Thill has the floor to support Amendment No. 594.
ParlaMint-FR_2020-07-30-E1026.u368	Defended, because of the time schedule.
ParlaMint-FR_2020-07-30-E1026.u369	Amendment No 1143 by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2020-07-30-E1026.u370	Because of the time programmed!
ParlaMint-FR_2020-07-30-E1026.u371	Mr Pascal Brindeau has the floor to support Amendment No. 1386.
ParlaMint-FR_2020-07-30-E1026.u372	The defence of this deletion amendment allows me to reply both to the rapporteur and to the guard of the seals, because I am not satisfied with several points of their intervention. You say, Madam rapporteur, that the biological question only arises in the event of a challenge to filiation and that it is therefore not biology that underpins the establishment of filiation. But that's not reality. It is precisely because the presumption of biological reality exists that it can be challenged: there is indeed a link between the establishment of filiation and its contestation. By abandoning the notion of biological likelihood, you therefore expose yourself to legal difficulties and possible challenges in the future. On the other hand, you make sure that there is no problem because you have left the possibility for a single woman who has used an AMP to access paternity through later recognition. However, you do not resolve the question of the possible conflict with international law, according to which the child is entitled not only to the recognition of his or her origins, but also to the establishment of his or her dual filiation – here we speak of the donor, that is, the genitor. I believe, modestly but sincerely, that this provision can, at a minimum, be a source of litigation. Mr. Keeper of the Seals, you have indicated that the text restores, for the woman giving birth, the principle of filiation under Article 311-25 of the Civil Code, while, for the mother of intent – the woman who does not give birth – filiation is established by the joint declaration. All this is supposed to be clear. However, this is not so: the lack of clarity comes from joint recognition, that is, the fact that the biological mother also recognizes the child. Although reference is made to section 311-25 of the Civil Code at the beginning of clause 22 of clause 4 of the Bill, I see it as a confrontation between two methods of establishing filiation. This seems to me to present a constitutional fragility, because of the non-intelligible nature of the law: brushes are mixed in the establishment of filiation for the biological mother.
ParlaMint-FR_2020-07-30-E1026.u373	I call Mr Thibault Bazin to support Amendment No. 1060.
ParlaMint-FR_2020-07-30-E1026.u374	[[MM. Xavier Breton and Patrick Hetzel applaud]] Mr. Keeper of the Seals, the text that we are looking at does not correspond to the version that was adopted by the National Assembly nine months ago: it is a new version, made up at the last moment, of which we were only aware during the work of the Special Committee. My colleagues in the Republican Group and I have asked you some substantive questions. You didn't answer that. That's disturbing. Understand that we are eager to get answers: filiation is a crucial subject. It's about protecting children. If there is any conflict in the matter of filiation in the future, they will have to be dealt with. So it's important that you answer us.
ParlaMint-FR_2020-07-30-E1026.u375	Amendment No 2148 by Mrs Josiane Corneloup is being defended. What is the opinion of the committee on these identical amendments?
ParlaMint-FR_2020-07-30-E1026.u376	Mr Brindeau, I repeat: the voluntary nature of filiation already exists...
ParlaMint-FR_2020-07-30-E1026.u377	No, no, no, no, no, no, no,
ParlaMint-FR_2020-07-30-E1026.u378	If: Article 311-20 of the Civil Code allows, since 1994, a heteroparent family using an MPA with third-party donor, be it the man or woman who benefits from the gametes, to establish filiation without biological connection.
ParlaMint-FR_2020-07-30-E1026.u379	That's the principle of likelihood!
ParlaMint-FR_2020-07-30-E1026.u380	It is even the most indestructible filiation of the civil code: it is indisputable, including by the donor. What we are proposing therefore does not constitute a major anthropological upheaval or a challenge to the law of filiation. The solution that had been found in the Veil Acts of 1994 is simply extended to women's couples, with an additional condition, namely early joint recognition. On this point, as on childbirth, the text seems quite clear to me: it is stated in paragraph 22 that "filiation is established, with respect to the woman giving birth, in accordance with article 311-25" of the Civil Code: it is clear. In the case of the other woman, filiation is established by the joint recognition provided for in the preceding paragraph, which is handed over to the registrar and serves as proof of anteriority to the registrar, the comaternity does not exist in the civil code. We have thus developed a way of contractual engagement – if I can use this term without making you scream – between women, who establish through this way the anteriority of their parenting project, in order to prove it to the registrar for the mother who is not a guardian, that is all: there is no ambiguity.
ParlaMint-FR_2020-07-30-E1026.u381	All right!
ParlaMint-FR_2020-07-30-E1026.u382	Opinion against all deletion amendments.
ParlaMint-FR_2020-07-30-E1026.u383	What is the Government's opinion?
ParlaMint-FR_2020-07-30-E1026.u384	You will probably not be surprised, it is unfavorable, for a reason that is due to the logic: Article 4 draws the consequences, in terms of filiation, from the opening of medical assistance to procreation to couples of women and to single women in section 1 of the bill, which your assembly passed. As Article 1e r has not been deleted, there is, in my view, no reason to delete Article 4 which is the strict consequence.
ParlaMint-FR_2020-07-30-E1026.u385	Yet the Senate had made a stronger proposal legally! And you don't answer the question!
ParlaMint-FR_2020-07-30-E1026.u386	I'm not answering as you would like: it's different.
ParlaMint-FR_2020-07-30-E1026.u387	Mr Patrick Hetzel has the floor.
ParlaMint-FR_2020-07-30-E1026.u388	We need answers. What happened? As our colleague Bazin has rightly pointed out, a very relevant proposal, which has the advantage of dealing with the issue you are referring to, has been put forward by the Senate. The latter drew the consequences of clause 1 of the bill, while securing filiation without disrupting the civil code, contrary to what you propose to do. [[Applause on several benches in the LR group]] In fact, no impact assessment has been provided, since the current version of the text is the result of a DIY carried out in a special committee, with an amendment that arrived at the last minute, a few weeks ago, even though the text of the Senate had been tabled on the Bureau of the Assembly since February. We wish to hear you on the bottom, Mr. Keeper of the Seals!
ParlaMint-FR_2020-07-30-E1026.u389	Mr Pascal Brindeau has the floor.
ParlaMint-FR_2020-07-30-E1026.u390	I would like to extend the exciting and fundamental debate that we have initiated with the rapporteur. You say there is no problem: the mother is a mother because she gives birth and the mother of intention is a mother thanks to joint recognition. I understand the purpose of joint recognition: it aims to secure the parenting project and the child born in this family setting. The problem is not here. The problem is that the law becomes incomprehensible. It would be sufficient to decide that consent to the LDC would take away the possibility for the mother of intention to become a mother, for example through simple adoption – that is what I recommend so as not to sideline other legal problems. In this case, however, the fact of mentioning a joint recognition – this notion appears well in the text, even though I understand that it is a matter for you to establish the filiation for the second woman – is, in my view, to confront two ways of establishing filiation for the biological mother. Once again, there is a risk of making the law intelligible, which constitutes a constitutional risk.
ParlaMint-FR_2020-07-30-E1026.u391	The rapporteur has the floor.
ParlaMint-FR_2020-07-30-E1026.u392	Let's get out of the case of early joint recognition. Take the example of an unmarried heterosexual couple: as a baby is on the way, the father decides to make an antenatal recognition. On the day of delivery, he goes to the civil registry to establish the birth certificate. Having forgotten that he had made an antenatal recognition a few months earlier, he recognized the child.
ParlaMint-FR_2020-07-30-E1026.u393	We were talking about an early declaration of will, before...
ParlaMint-FR_2020-07-30-E1026.u394	Recognition will prevail over prenatal recognition. To take another example, a heterosexual couple waiting for a child gets married during pregnancy: the effect of the law that establishes the presumption of paternity as a result of marriage will prevail over prenatal recognition. This is exactly the same thing in the bill: the bill provides for early joint recognition – one can eventually deplore the term "spouse" – that allows both people to date, engage and secure the parenting project, for each of the women as well as for the child to come. At the time of birth, pursuant to the law and article 311-25 of the Civil Code, the mother-governing mother is a mother because of the birth, which takes precedence over early joint recognition. When the mother by intention shows up to the registrar after the birth to recognize the child, this recognition also prevails over early joint recognition. [[Applause on several benches of the LaREM and MODEM groups]] It's all right: we may introduce some new terms, but the mechanisms are already known and used in heteroparent families. They do not pose any particular difficulties, and above all no constitutional difficulties, rest assured.
ParlaMint-FR_2020-07-30-E1026.u395	I put to the vote identical amendments Nos 553, 594, 1143, 1386, 1060 and 2148.
ParlaMint-FR_2020-07-30-E1026.u396	The result of the vote is as follows: Number of voters 91 Number of votes cast 88 Absolute majority 45 For adoption 15 Against 73
ParlaMint-FR_2020-07-30-E1026.u397	I have before me four amendments, Nos 359, 692, 1389 and 2124, which can be discussed jointly. Amendments Nos 359, 692 and 1389 are identical. On these identical amendments Nos 359, 692 and 1389, I have a request from the Group of the European People's Party for a public vote. The vote is announced in the National Assembly. I call Mrs Genevard to support Amendment No. 359.
ParlaMint-FR_2020-07-30-E1026.u398	As our deletion amendments have not been adopted, we propose, through this amendment, to rewrite clause 4, on the basis of the Senate's version, which has provided very good legal work. I recall that, unlike the Republicans of the National Assembly, the Senate adopted the MPA for women's couples and single women. Senators have worked by accepting the principle of the AGP, but have rewritten clause 4, which establishes filiation. It is therefore not a rewriting of impediment, since the senators voted in favour of clause 1. What is the Senate proposing? First, to base the bond of filiation on the woman giving birth on the delivery – we all agree on this point. The debate focuses on establishing the bond of filiation with the other woman. The wording chosen by the Senate opens the possibility of establishing filiation for the mother of intention in a derogatory manner, through an adoptive filiation: it achieves a balance that can be considered a completely acceptable compromise, since it maintains the structure of the law of the filiation of the flesh for all children and all couples, and adapts the conditions of adoption to facilitate the establishment of the bond of filiation in case of recourse to the LDC in a couple of women. [[Applause on the benches of the LR group]] You assured me you didn't want to destroy what the Senate did. Give the demonstration: take the version he proposes, which is balanced and guarantees the maintenance of the right of filiation.
ParlaMint-FR_2020-07-30-E1026.u399	All right!
ParlaMint-FR_2020-07-30-E1026.u400	Mrs Agnes Thill has the floor to support Amendment No. 692.
ParlaMint-FR_2020-07-30-E1026.u401	As our colleague Genevard has just explained, it is intended to restore section 4 as drafted by the Senate, the wording of which provided sufficient and much more balanced legal certainty.
ParlaMint-FR_2020-07-30-E1026.u402	Mr Pascal Brindeau has the floor to support Amendment No. 1389.
ParlaMint-FR_2020-07-30-E1026.u403	It is identical to the two previous ones and has the same purpose. I would like to go back to the rapporteur's remarks. You compare heterosexual and homosexual couples by considering that recognition applies to each other in the same way. On this point, we will not be able to join. For what you do not want to hear, but which corresponds to the reality of the legal basis of the law of filiation, is that we speak, about the father, of a presumption of paternity not because he is married, but because he is potentially the father, because there is a biological, physical likelihood that he is the father. The same applies to the establishment of recognition in respect of the unmarried man. [[Exclaims on a few benches of the LaREM group]] Madam rapporteur, could you at least listen to me? It's a complicated debate: if we don't listen, we won't understand each other!
ParlaMint-FR_2020-07-30-E1026.u404	We're listening to you say the same for the third time!
ParlaMint-FR_2020-07-30-E1026.u405	On the other hand, when using a third-party donor, the situation is different. In the case of an MPA with two women, recognition cannot apply in the same way. So the parallel you've established doesn't make sense. On the other hand, you say that at present, post-birth recognition is a substitute for early recognition. This is not true: in the case of a paternity dispute between two men over a child, early recognition prevails. It is clear that situations are not transferable. We are faced with a new case, which is normal because the law of filiation, as set out in the Civil Code, is based on the biological model according to which a child is the product of a man and a woman. We can't go against that. Rather than trying to impose the notion of recognition, by using risky biases and paths, the only way to solve this problem is to ensure that the mother of intent passes through simple adoption. I do not see how this would be less secure or less legitimate.
ParlaMint-FR_2020-07-30-E1026.u406	Amendment No 2124 by Mrs Annie Genevard is being defended. What is the opinion of the committee?
ParlaMint-FR_2020-07-30-E1026.u407	Don't please me, I'll answer Mr. Brindeau and then Mrs. Genevard. Regarding the competition of filiations, as I said in my speech on the article, we must distinguish between the establishment of filiation and the contestation of it – hence the mode of evidence. I understand that you do not want to hear about this distinction, which exists. But I will not start here in a course or a civil law debate. With regard to adoption, I am very surprised, Mrs Genevard, because, in your opening remarks, you yourself said that by redefining childbirth as a method of establishing maternity for the pregnant mother in a couple of women, the concept of birthing for the whole of Title VII was being reinstated. That is why we cannot be satisfied with the Senate's solution of passing through adoption – a mode of filiation that is no less important or noble, far from it, but whose causes are different. It does not seem consistent to us, in the context of an MPA with third-party donors for a couple of women, to resort to adoption when these women are, through their parenting project, at the origin of the coming into the world of the child. They gave birth to him.
ParlaMint-FR_2020-07-30-E1026.u408	One giving birth and the other not!
ParlaMint-FR_2020-07-30-E1026.u409	Quite, like a heterosexual couple who are at the origin of the birth and the coming into the world of a child. That is why we do not think the Senate's solution is satisfactory, and we even seem to go back to the whole philosophy of this bioethics law. The opinion will therefore be unfavourable on all these amendments.
ParlaMint-FR_2020-07-30-E1026.u410	There is no presumption of maternity in the case of the couple of women!
ParlaMint-FR_2020-07-30-E1026.u411	What is the Government's opinion?
ParlaMint-FR_2020-07-30-E1026.u412	First of all, I ask you to forgive me for my hesitations, which are not a sign of disinterest or self-inflictedness: you simply have to give me time to know the identity of each other thanks to the trombinoscope prepared by my services.
ParlaMint-FR_2020-07-30-E1026.u413	In front of masked MPs, moreover!
ParlaMint-FR_2020-07-30-E1026.u414	Mrs Genevard, Mrs Thill, Mr Brindeau, you will not be surprised if I tell you that I am convinced by the clear explanations given by Mrs Coralie Dubost. Moreover, these amendments are contrary to the will of the Government and the Assembly. The Government had always opposed the establishment of filiation through adoption for the woman who had not given birth. This would break the equality between the two mothers because, as you know, the adoption procedure is cumbersome, requiring in particular the intervention of the judicial judge. There would therefore be a distortion between these two women who have the same project, one being forced to face a sometimes complex and lengthy procedure, the other not. This alone justifies the Government's unfavorable opinion on these amendments.
ParlaMint-FR_2020-07-30-E1026.u415	It doesn't matter: the Senate had an expedited procedure!
ParlaMint-FR_2020-07-30-E1026.u416	Yes, it does!
ParlaMint-FR_2020-07-30-E1026.u417	Mr Guillaume Chiche has the floor.
ParlaMint-FR_2020-07-30-E1026.u418	Ms.Genevard, your amendment, which reproduces the version of the Senate, proposes that adoption be used to establish filiation with respect to the spouse who did not give birth. Beyond the particularly long and tedious nature of the adoption route, it plunges the child born through reproductive medical assistance into legal insecurity. The parentage would be well established with respect to the mother who gave birth, but throughout the adoption process, six, ten or even twelve months, the child would be deprived of filiation with respect to the spouse, who did not bear it. If the mother who gave birth unfortunately died, we would end up with a child whose mother died and whose other mother has not yet had the opportunity to establish filiation. This would plunge the child into absolutely unbearable legal insecurity. Furthermore, I want to go back to the differentiation that we want to introduce, in the way in which filiation is established, depending on whether the couple is made up of a man and a woman or two women. Indeed, the heterosexual couple who resort to medical assistance in procreation could benefit from an establishment of parenthood through childbirth for the mother and a recognition of paternity for the father – or even a presumption of kinship if the couple is married – while, in the case of a lesbian couple who also use an AMP, filiation would be established by childbirth for one and adoption for the spouse, even though the latter was at the origin of the parental project. There would be something else, if not humiliating, at least inegalitarian, since these two couples, one heterosexual, the other lesbian, strictly resort to the same practice.
ParlaMint-FR_2020-07-30-E1026.u419	Is adoption humiliating?
ParlaMint-FR_2020-07-30-E1026.u420	Mrs Aurore Bergé has the floor.
ParlaMint-FR_2020-07-30-E1026.u421	[[Applause on several benches of the LaREM group]] I will support the rapporteur and the minister. You are asking us about the lessons we could learn in relation to filiation in relation to the MPA. But we want to establish a simple rule: we do not want a woman who has not given birth to adopt her own child. That is why we refuse to go in the direction of the Senate. The woman giving birth is the mother; as for the one who did not give birth, but who was at the origin of the parenting project, she is just as much the mother. We therefore want equal treatment for both women, for both mothers, in order also to secure the child.
ParlaMint-FR_2020-07-30-E1026.u422	Legally, it doesn't hold up!
ParlaMint-FR_2020-07-30-E1026.u423	Mrs Annie Genevard has the floor.
ParlaMint-FR_2020-07-30-E1026.u424	I will make two observations. Firstly, the rapporteur drew up a comparison between the father, in the context of a heterosexual couple, and the mother of intention, the second woman, in the context of a couple of women. But this comparison does not hold.
ParlaMint-FR_2020-07-30-E1026.u425	Yes, I do!
ParlaMint-FR_2020-07-30-E1026.u426	In a heterosexual couple, if filiation is established by childbirth for the mother, there is a presumption of paternity for the father. In a couple of women, there is no presumption of maternity for a woman who does not give birth. This parallelism is therefore not valid. On the other hand, the whole debate revolves around the notion of equality, which obsesses you. This leads you to opt for a solution that undermines the right of filiation. It would be more fruitful to look for ways to improve adoption – both in terms of time and procedure. Furthermore, if Mrs Limon here, who belongs to your group, is currently working on this issue, I imagine it is because there is a link between this subject and the text we are debating today. You confirm it to me, Mrs.Limon: I thank you for that. I understand the second woman wants to be secure in her filiation journey. That is entirely legitimate. But there is no doubt that there is another way to push the law of filiation and to build a concept of recognition that will be the source of many of the disputes that will need to be addressed – because you are also pushing the law of recognition, it is a problem that you will need to address. The Senate version provided for an acceleration of the adoption procedure. It is this solution that we propose to you in our turn. You should think about it more, because it seems to me stronger than yours.
ParlaMint-FR_2020-07-30-E1026.u427	Mr Didier Martin has the floor.
ParlaMint-FR_2020-07-30-E1026.u428	[[Smile on several benches of the LaREM group – Exclaims on several benches of the LR group]] The opposition is trying to confuse us. This is certainly not the first time! Mr Brindeau, we participated together in the debates and hearings in the special committee. Today, you explain once again that filiation presupposes the union of a man and a woman. This debate is behind us, it has been decided in the civil code, but also in Roman law. On the occasion of the special commission, I learned the following quote: "Pater is quem nupti demonstrant. This means: "The father is the one whom the wedding designates. So we are not talking about carnal fusion, nor about a man and a woman. filiation with the father is justified by the marriage. Do not confuse us by speaking again about the filiation, the union of a man and a woman. Secondly, you propose to us the solution of adopted filiation on the pretext that it comes from the Senate – the High Assembly marked, as we know, by wisdom.
ParlaMint-FR_2020-07-30-E1026.u429	It is not because this idea comes from the Senate that we propose it!
ParlaMint-FR_2020-07-30-E1026.u430	We have another conception of filiation. It is true that we are inventing a new sonship with regard to the mother who does not bear the child. We want to get as close as possible to the mode of filiation that exists in the context of a heterosexual couple with prenatal recognition and civil status.
ParlaMint-FR_2020-07-30-E1026.u431	You're pushing the law of filiation!
ParlaMint-FR_2020-07-30-E1026.u432	Perhaps it would have been simpler and more direct to enshrine in the common law the fact that the establishment of filiation for the second mother in a couple of women is done in the same manner as for a heterosexual couple, with prenatal recognition. This is not the case, but we are getting as close as possible to joint early recognition and recognition at the time of birth.
ParlaMint-FR_2020-07-30-E1026.u433	That's right!
ParlaMint-FR_2020-07-30-E1026.u434	[[Applause on several benches of the LaREM and MODEM groups]] Please stop trying to push us back. Let us move forward and move towards the introduction of a new mode of filiation!
ParlaMint-FR_2020-07-30-E1026.u435	Excellent!
ParlaMint-FR_2020-07-30-E1026.u436	We have the right to debate, though! The House is the place for the debate!
ParlaMint-FR_2020-07-30-E1026.u437	Mr Pascal Brindeau has the floor.
ParlaMint-FR_2020-07-30-E1026.u438	[[Annie Genevard and Agnès Thill applaud]] I would like to take courses in civil law – I do not have any problem with pride – provided, however, that they are not made with candlesticks. The adage you mentioned, Mr. Martin, means precisely that the presumption of paternity is based on biological likelihood. You bring water to my mill! We are not arched on a model of a tradi family, ringard.
ParlaMint-FR_2020-07-30-E1026.u439	It's a fight!
ParlaMint-FR_2020-07-30-E1026.u440	We write the law, dear friend, and we try to do it as best we can because that is our function. That leads me to say that there can be no equality between the two mothers, if only because of the wording of paragraph 23. The motherhood of the mother giving birth, of the biological mother, is indisputable. The mother of intent does not give birth and her motherhood is questionable if it can be demonstrated that the child is not from an LDC – this is article 342-10, paragraph 2, of the Civil Code that applies.
ParlaMint-FR_2020-07-30-E1026.u441	Hence the joint recognition in anticipation!
ParlaMint-FR_2020-07-30-E1026.u442	We listened to you, Mr. Martin, and it was Mr. Brindeau's turn to speak.
ParlaMint-FR_2020-07-30-E1026.u443	Read the civil code again. It's exactly the same for a heterosexual couple. There is also no equality between the mother and the father with regard to the security of filiation: the father is, in essence, less secure, whether it is the establishment or the contestation of filiation. It's normal because it's a matter of biology. But you absolutely want to get out of the biological reality, because a child is the product of a male gamete and a female gamete. Dear Guillaume Chiche, speaking of "humiliation" with regard to adoption seems humiliating to me both for heterosexual couples and for homosexual couples who resort to it. That is why, Mrs Dubost, if I spoke of hierarchy in filiation, it was not based on the type of couple or the fact that there was recourse to the AMP or not; It was because I did not see how adoption would be a less legitimate, less strong, mode of filiation – even with intent – than recognition.
ParlaMint-FR_2020-07-30-E1026.u444	Mrs Agnes Chill has the floor.
ParlaMint-FR_2020-07-30-E1026.u445	You tell us, Mr. Keeper of the Seals, that you do not want a homosexual couple to have a difference between the two women, the one who gives birth and the one who adopts, because the procedure would be too complicated. But there must be a distortion between these two women, no one can deny it. There will necessarily be this difference, which will also be mentioned in the texts. Aurore Bergé felt that it was no more complicated than that: we want the woman who does not give birth not to adopt her own child. This is the root of the problem: she has not given birth and since she is not her own child, she adopts her. She didn't wear it and it doesn't come from her oocytes either.
ParlaMint-FR_2020-07-30-E1026.u446	Mr Guillaume Chiche has the floor.
ParlaMint-FR_2020-07-30-E1026.u447	Madam President Genevard, you find us "obsessed with equality," as if it were a shame. For my part, I claim that I am obsessed with equality. We would, as much as we are here, have every interest in being obsessed with equality, freedom and fraternity – the motto of the Republic. Finding this equality is not easy, I grant you, when it comes to the method of establishing filiation. This is also the thread of our work on Article 4 since the first reading in committee. We have the choice: either we establish a strict equality between the two women making up a lesbian couple in the method of establishing filiation – Nicole Belloubet, when she was guarding the seals, had proposed to us, at first, to establish this filiation by a common act, similar for the two women; or we establish perfect equality between heterosexual couples who resort to reproductive health care and lesbian couples who use it under the same conditions – which would amount to an extension of the common law and that is what I will have the pleasure of offering you to vote in a moment. The government executive has chosen to move closer to this latter pattern by recognizing the mother who gives birth as a method of establishing filiation through childbirth, in the way that is practiced within a heterosexual couple that uses medical assistance in procreation: the mother who gives birth establishes filiation through childbirth. The Government proposes that the spouse establish filiation through early joint recognition. For my part, I think that we could establish strict equality by erasing the difference between married heterosexual couples and married lesbian couples who use the AMP: in both cases, the woman giving birth establishes filiation through childbirth when the spouse enjoys a presumption of comaternity for the latter or of paternity for the latter. In an unmarried lesbian couple, the woman could provide proof of consent to the gift to establish filiation. It would be, Mrs Genevard, a perfect equality between all couples who resort to the same practice, in order to establish filiation. You will have understood that this question of equality obsesseds me...
ParlaMint-FR_2020-07-30-E1026.u448	But at what cost!
ParlaMint-FR_2020-07-30-E1026.u449	Mr Thibault Bazin has the floor.
ParlaMint-FR_2020-07-30-E1026.u450	You give the impression of wanting to pass your project no matter what the cost, as the President of the Republic would say – even at the cost of the solidity of the law of filiation. In fact, you're making a mistake of consideration. We can talk about equality for identical situations, which is not the case here.
ParlaMint-FR_2020-07-30-E1026.u451	Exactly!
ParlaMint-FR_2020-07-30-E1026.u452	[[Ms Coralie Dubost, rapporteur, acquiesce]] What we need to worry about is equality between children in identical situations. For the woman who gives birth, filiation is done by begetting – writing better than the previous one. When a woman does not give birth, filiation is an election. And when it results from the will, it is about adoption,...
ParlaMint-FR_2020-07-30-E1026.u453	No, no, no, no, no, no, no,
ParlaMint-FR_2020-07-30-E1026.u454	...which already exists. However, the wording you are proposing – we have spoken about his invention – would be tantamount to admitting a form of contractual filiation. It is clear where this can lead: to gestation for others. We only refer to women's couples, but I am also concerned about heterosexual couples who use a third-party donor. You promised us you weren't gonna change anything. That is not true, because Article 4 changes the situation for these couples. In addition to the consent to the AGP, you now demand, and you have even admitted it in commission, joint recognition from the notary.
ParlaMint-FR_2020-07-30-E1026.u455	No, no, no, no, no, no, no,
ParlaMint-FR_2020-07-30-E1026.u456	That's not true, Mr. Bazin.
ParlaMint-FR_2020-07-30-E1026.u457	Mrs Caroline Fiat has the floor.
ParlaMint-FR_2020-07-30-E1026.u458	The question we are debating reminds me of those children who are trying to get a square into a circle.
ParlaMint-FR_2020-07-30-E1026.u459	It all depends on the size of the square!
ParlaMint-FR_2020-07-30-E1026.u460	I worked for a long time in EHPADs and when I told the elderly about the daily lives of the new generations, they didn't like it and they often told me that we were going too fast for them. A long time ago, when a woman was pregnant without being married, one had to quickly find a solution, that is, someone to marry her before one could see her condition. The women, after having been married to avoid any drama, gave birth "prematurely" to large babies. We later advanced and recognized the child of an unmarried woman. But in the meantime, having a child without marriage did not fit into the boxes. [[Mrs Agnes Thill protested]] [[Applause on the benches of the FI group and on some benches of the LaREM group]] Imagine, here, that two women are going to have a child together. Obviously, we have the impression that such a situation is not going to enter the boxes. Yes, I do! It'll get into the boxes and it'll work! And in twenty years we'll be laughing at this debate. Both moms will be moms and everything's gonna be fine. Why complicate things? Why try to find out who gave birth and who didn't give birth? This is a parenting project through which the child will be designed by the two mothers together. Together, they will make use of the LDC and the child will be raised by both of them. Anyway, I repeat, let's not complicate things any more and let these moms become moms together.
ParlaMint-FR_2020-07-30-E1026.u461	The rapporteur has the floor.
ParlaMint-FR_2020-07-30-E1026.u462	[[Approval marks on the benches of the LR group]] Some points need to be clarified so that we can get along well, otherwise we will lose ourselves. To argue that we destabilize the whole right of filiation, you argue that man, within a heteroparental couple, is always father by presumption of paternity. But the presumption of paternity applies only in the case of marriage.
ParlaMint-FR_2020-07-30-E1026.u463	And you're against it?
ParlaMint-FR_2020-07-30-E1026.u464	But you know that there are a lot of children born out of wedlock who have dads... When the couple is not married and the father recognizes the child, this is not the presumption of paternity.
ParlaMint-FR_2020-07-30-E1026.u465	This is biological likelihood.
ParlaMint-FR_2020-07-30-E1026.u466	Read the civil code again! Article 312 provides that "a child conceived or born during marriage shall be the father of the husband". Article 313 states that "the presumption of paternity is ruled out when the birth certificate of the child does not designate the husband as the father" – the fact that someone, who is not the husband, will voluntarily designate himself as the father, already raises the question: is it really the presumption of paternity that prevails? According to article 316, "where filiation is not established under the conditions laid down in section I of this chapter [on the establishment of filiation], it may be established by recognition of paternity or maternity, made before or after birth". These configurations therefore exist for heteroparental families,...
ParlaMint-FR_2020-07-30-E1026.u467	Yes!
ParlaMint-FR_2020-07-30-E1026.u468	[[Exclaims on the benches of the LR group]] ... and we put them in place for homoparental families as part of an AMP with third-party donor. So there is no incredible transformation! Unless – and this is a little bit for Mrs Genevard – you do not make us notice that we are not very fair because, in the homoparental families where the women would be married, we have not created a presumption of comaternity, but perhaps suggest it...
ParlaMint-FR_2020-07-30-E1026.u469	We have an amendment!
ParlaMint-FR_2020-07-30-E1026.u470	For the rest, you also make a mistake in arguing that early joint recognition, the CAR, applies to heterosexual couples. Not at all – read the text. The wording of article 311-20 of the Civil Code – which will only change its number – is maintained as it stands, and we will create an article 342-12. After the stage of consent to donation at the notary, which will be the same whether you are alone or within a heterosexual couple or a homosexual couple, will come the medical process, at the end of which, once the child is born, a distinction will be established according to whether you are a woman alone or within a heteroparent or homoparental couple. The CAR is applicable to homoparental families but not to heteroparental families. [[Applause on a few benches of the LaREM group]] So, if that's your concern, I assure you that nothing has changed about the right of heterosexuals,
ParlaMint-FR_2020-07-30-E1026.u471	Mrs Annie Genevard has the floor.
ParlaMint-FR_2020-07-30-E1026.u472	[[Rumeurs on the benches of the LaREM group]] If you will allow me to repeat what Mr Martin has said, you are the one who confuses us, the rapporteur. However, it is quite simple: recognition is based on the concept of biological likelihood.
