ParlaMint-FR_2020-07-31-E1030.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2658, 3181).
ParlaMint-FR_2020-07-31-E1030.u298	It's the longest night of bioethics...
ParlaMint-FR_2020-07-31-E1030.u299	If you think that mutilating operations on thousands of children every year are not a subject of bioethics, Mr Bazin, I leave you alone responsible for your remarks!
ParlaMint-FR_2020-07-31-E1030.u300	That's absolutely not what I said, not at all!
ParlaMint-FR_2020-07-31-E1030.u301	Mr Lachaud, you do not have to answer Mr Bazin, just as he does not have to interrupt you. Don't give him any intentions that he doesn't necessarily have. [[Applause on all benches]] So continue, so that we can continue the examination of the text: I remind you that it is one hour in the morning. If we don't think of the deputies, maybe we can think of the agents of the National Assembly!
ParlaMint-FR_2020-07-31-E1030.u302	Until further notice, the group of France is not responsible for the choice of the Government...
ParlaMint-FR_2020-07-31-E1030.u303	I don't speak to unsuspecting France, I'm talking to you.
ParlaMint-FR_2020-07-31-E1030.u304	[[Xavier Breton applauds]] [[Protests on the benches of the LaREM group]] That's right. We are not responsible for the choice of discussing the bioethics law during the last week of July and the special session. We stood up against this calendar – just like the Republicans group, by the way.
ParlaMint-FR_2020-07-31-E1030.u305	But where were you for the rest of the week?
ParlaMint-FR_2020-07-31-E1030.u306	It would therefore be good to be able to discuss the issues. More than 4000 probably illegal operations take place every year in our country. It is not I who say it, but many international and national bodies that condemn France and these operations. Let us start with the United Nations, with the voice of its Special Rapporteur on torture in 2013, and then in 2014 with a declaration on the elimination of forced sterilization practices; The Office of the United Nations High Commissioner for Human Rights condemns discrimination against intersex persons in 2015. We can also mention the United Nations Children's Fund – UNICEF – or the World Health Organization. All these bodies condemned France and these practices. In 2016, France was condemned three times by UN bodies. The Parliamentary Assembly of the Council of Europe adopted two resolutions on this subject, one in 2013 and the other in 2017; the European Parliament has taken a position since 2016. In France, DILCRAH advocated in 2016 to "stop operations and mutilations on intersex children". In February 2017, the Defender of Rights stressed that "intersex interventions can be irreversible and have a serious impact on their lives". In this regard, the National Advisory Commission on Human Rights, in a notice published in May 2018, the Council of State, in its June 2018 study, issued the report of the fact-finding mission on the revision of the Bioethics Act of January 2019. The National Ethics Advisory Council, in September 2019, just after the end of the first reading of this bill, explains that "the decision on these interventions, when they are irreversible and they substantially suppress or modify a sexual organ, should in principle only be taken by the persons concerned, once they are in a position to make an informed choice". Hence the need to wait.
ParlaMint-FR_2020-07-31-E1030.u307	It is necessary to do so on a case-by-case basis, depending on the interests of the child!
ParlaMint-FR_2020-07-31-E1030.u308	In short, many international, European and national institutions are in the same direction: unconsented operations must be stopped in the absence of a vital emergency. During the discussion of the amendments, we will come back to the details of Article 21a, which needs to be improved. Respect for human rights is fundamental in our Republic. Freedom, equality, fraternity: these are not vain words. Freedom, as a fundamental principle, must be respected, particularly with regard to respect for the integrity of the body. Bodies must be treated with equal rights, and the Republic must not allow certain bodies to be invalidated, thus denying persons equal rights, by disregarding the principle of the integrity of their bodies. Fraternity: it must be a guiding principle of our legislative action. And what fraternity is there towards a person whose body has been mutilated and whose fundamental rights have been violated? [[Mr. Guillaume Chiche applauds]] Such acts are a shame for our Republic and our homeland, which first proclaimed universal human rights, and should be exemplary in the promotion of human rights.
ParlaMint-FR_2020-07-31-E1030.u309	Mrs Laurence Vanceunebrock has the floor.
ParlaMint-FR_2020-07-31-E1030.u310	Intersex children were absent from the original version of the text; I would like to express my admiration for the hard work of my colleague Raphaël Gérard to change the look of our assembly on what was previously considered "small medical errors". The article we adopted at first reading is already a good step forward, since it aims to ensure that the right to physical integrity of all children born with variations in sexual development will be better taken into account. The amendments that we would have liked to have had time to defend are intended to provide clarification, to draw an even more protective framework and to move towards the long-awaited depathology. Intersexuality is not treated: it is the individual who must express himself, without obligation, his will, or not, to receive medical treatment. It is the urgency to wait for us to defend here, to allow the person concerned to give his consent. How many infants have seen their sex changed for aesthetic reasons, so that a clitoris is, for example, "the right size"? These interventions are indeed mutilations, and we must put an end to them. It is not the intersex body to conform to an image that society makes itself; It is up to society to take a benevolent, inclusive and attentive look at the diversity of the bodies. We must value the autonomy of individuals in the face of the influence of the medical profession, in the legacy of the struggles that depathized homosexuality and transidentity. This development must include a new organization of care, by establishing the consultation of specialists in the reference centres for genital development, so that doctors can never again intervene outside this framework, without consultation or control. Finally, I would like to make a point: intersex is a separate subject from conversion therapies, which are aimed at people who are prevented from asserting themselves in a gender – we will discuss this again during the examination of my bill on this subject. [[Applause on the benches of the LaREM group]] In the case of intersex individuals, it is a matter of preventing "non-ethical" medical interventions on infants, which must therefore be dealt with in this bioethics bill.
ParlaMint-FR_2020-07-31-E1030.u311	[[At one o'clock, Ms. Annie Genevard replaces Mr. David Habib in the Chair]]
ParlaMint-FR_2020-07-31-E1030.u312	Mr Xavier Breton has the floor.
ParlaMint-FR_2020-07-31-E1030.u313	I would like to thank our colleague Lachaud for persistently addressing this issue of intersexation, because there are objectively sufferings and questions, which refer to the body's puzzles, and because decisions, which can take the form of sexual operations or reassignments, can sometimes be taken in an expeditious manner. I also fully agree with my colleague that there may be pressure from society for a rapid response to intersex, which is not always adapted to what is being experienced by the person. Where I am no longer in agreement with Mr. Lachaud, it is about the confusion between sex and gender.
ParlaMint-FR_2020-07-31-E1030.u314	That's right!
ParlaMint-FR_2020-07-31-E1030.u315	Behind his questions, which are the same as those of our colleague Vanceunebrock, is the desire to promote gender. One moves from sex to gender in some confusion, with a view to retaining this concept to civil status. However, gender, in civil status, does not exist; It's sex that prevails. And you're working on that replacement. Steps are taken in this direction; As the Government is unable to respond, there are legal stalemates, as we were able to see last night. Be careful, therefore, not to use physical realities-related suffering to promote psychological questions. These are also very real, but do not have to be dealt with by an objective legal response. We see that the proponents of this bill since its inception, our colleagues Lachaud, Vanceunebrock or Gérard, have been campaigning for the questioning of sexual realities and the binary distinction between men and women. Let us note that I do not dispute their consistency: at least they take on their choice and they go to the end of their approach. They raise legitimate questions, but that is an insufficient reason to question the identity of all men and women for whom the question does not arise. Your goal, as we know, is to return to this distinction: assume it! We do not agree and we will debate it. And we are now awaiting the position of the soft stomach of the House, a qualifier that is also appropriate for the Government.
ParlaMint-FR_2020-07-31-E1030.u316	Mrs Aurore Bergé has the floor.
ParlaMint-FR_2020-07-31-E1030.u317	This section is the parliamentary work that has made it possible to integrate it into this bill, thanks to the determined commitment of a number of our colleagues – some of whom have just spoken. On the other hand, Mr Lachaud, what you did tonight is the exact opposite of parliamentary work.
ParlaMint-FR_2020-07-31-E1030.u318	No!
ParlaMint-FR_2020-07-31-E1030.u319	[[Protests on the benches of the FI group]] At no time have you been present in a special committee on second reading.
ParlaMint-FR_2020-07-31-E1030.u320	Excuse me?
ParlaMint-FR_2020-07-31-E1030.u321	[[Applause on several benches of the LaREM group. – Protests on the benches of the LR group]] On second reading, you have almost never been present, just as you have never sat this week in a public session. You arrived tonight, a few minutes before going up to the gallery to make a very long speech on the subject.
ParlaMint-FR_2020-07-31-E1030.u322	Let's have a calm debate!
ParlaMint-FR_2020-07-31-E1030.u323	It's not necessary to say that!
ParlaMint-FR_2020-07-31-E1030.u324	Many of us have worked in special committees. Members from all groups worked almost 150 hours in special committees and sittings, both at first and second reading. This is not your case: you came at the last moment to speak on the subject in the gallery. I see it as a sign of contempt for the parliamentary work of all those who have invested in it.
ParlaMint-FR_2020-07-31-E1030.u325	Mrs Bergé, make sure you don't overrevitalize the energies at one o'clock in the morning...
ParlaMint-FR_2020-07-31-E1030.u326	All right!
ParlaMint-FR_2020-07-31-E1030.u327	I would also like to speak on the article, Madam President!
ParlaMint-FR_2020-07-31-E1030.u328	All right. Mrs Caroline Fiat has the floor.
ParlaMint-FR_2020-07-31-E1030.u329	[[Protests on a few benches of the LaREM group]] Since I have been here since Monday at 16:00, I feel I have the right to speak, even though I have not spent a single minute in a special committee. My colleague Lachaud was present throughout the work in committee, he worked hard and defended his amendments.
ParlaMint-FR_2020-07-31-E1030.u330	He wasn't here!
ParlaMint-FR_2020-07-31-E1030.u331	Even though it would not have been there, the functioning of the House is such that Members go and come to the Chamber whenever they see fit to defend their amendments. I understand that it bothers you, but a Member comes when he wishes to deliver a speech in the rostrum. Our parliamentary group had two hours and fifteen minutes of speaking time, and we decided to set aside half an hour for our colleague Lachaud to speak on Rule 21 bis. Being present since Monday, I fully assume that I have given him this time to speak. It's a decision of our group and I don't see what the problem is. I'm sorry that the review of this article comes at the end of the reading at one o'clock in the morning. I do not think I have abused my speaking time during the week, nor am I responsible for completing the discussion of the text at this late hour. In fact, one hour of speaking time remains for the La France group: if you piss me off, I will choose to abuse it and we will not be in bed! [[Marie-Noëlle Battistel applauds]] There are topics that are of great interest to us and we have decided, in a group meeting, to devote 30 minutes to this one. I'm sorry it bothers you, but that's how it is.
ParlaMint-FR_2020-07-31-E1030.u332	Let's find our peace. Mrs. Fiat, you said what you had to say.
ParlaMint-FR_2020-07-31-E1030.u333	Mr Bastien Lachaud has the floor for a point of order.
ParlaMint-FR_2020-07-31-E1030.u334	I am asking for this on the basis of a personal challenge.
ParlaMint-FR_2020-07-31-E1030.u335	He did not mention the rule on which he is based!
ParlaMint-FR_2020-07-31-E1030.u336	I would like to recall that the study group that I chair...
ParlaMint-FR_2020-07-31-E1030.u337	About LGBTQI-phobias.
ParlaMint-FR_2020-07-31-E1030.u338	...on discrimination and LGBTQI-phobias around the world has organised trans-partisan work to present joint amendments at first reading of this text, particularly on the issue of intersexation. Mrs Bergé, therefore, saying that I did not work on this subject is a matter of gross bad faith, as well as saying that I was not present in a special committee, because I was. I supported half of my group's amendments, and Mrs Obono defended the other half. So you can't say that!
ParlaMint-FR_2020-07-31-E1030.u339	He's in a very bad mood!
ParlaMint-FR_2020-07-31-E1030.u340	I have been working on the issue of intersex since the beginning of my term of office, including by tabling joint amendments with Mr Gérard, Mrs Vanceunebrock, or Mr Minot, who is on the other side of the House. Could we have a calm debate on the substance? [[Applause on the benches of the FI group]] We have ample time to speak and if we want to use part of it on this issue, that is our choice. Again, we are not responsible for the fact that the bioethics bill is being considered at the end of a special session. It is not because it is one hour in the morning that we cannot consider it legitimate to devote twenty minutes of speaking time to this issue; It is the scheduled legislative time that allows us to do so. Let us stop mistreating our institutions and stop mistreating the opposition! Let us move forward and have a coherent and substantive discussion on a subject that deserves much better than low political polemics!
ParlaMint-FR_2020-07-31-E1030.u341	Amendment No 777 by Mrs Emmanuelle Ménard is being defended. What is the opinion of the committee?
ParlaMint-FR_2020-07-31-E1030.u342	While we need to move forward quickly in the discussion of the text, we will address this issue in a specific and in-depth manner. I believe that in his speech, Mr. Lachaud said things – although I do not necessarily agree with the whole. This evening, or rather this morning, we have a goal and, in order to achieve that, I will make two observations. First, the law cannot do everything. This is a very important element, because we are going to have to deliver a clear, serene and strong message for practice to change. However, as our colleague has said, the law does not allow almost 50% of children to be properly cared for. This is a real problem. Second, yes, there have been poor management and mutilations have been imposed; This is still the case today. Therefore, our objective is to take these parameters into account when voting on the provisions of this Article and, thanks to them, to deliver a very clear message – even if things may not be definitive, because there is likely to be another reading of the text in the Assembly. We must bet on the fact that once this message is absolutely resolved, practices will change. I will not list all the elements that we will have to discuss when considering the amendments, but one point seems very important to me: we must, by law, ensure that children go through a reference centre – they will not be numerous – so that their care is optimal; I'll come back later. On Amendment No 777 I obviously give an unfavorable opinion.
ParlaMint-FR_2020-07-31-E1030.u343	We were not discussing an amendment!
ParlaMint-FR_2020-07-31-E1030.u344	What is the Government's opinion?
ParlaMint-FR_2020-07-31-E1030.u345	If, Mrs Fiat, we are considering an amendment to delete Mrs Ménard, which gives me the opportunity to thank Parliament and to welcome the work of Parliament for, as a number of you have pointed out, adding to this text this important issue of intersex. This subject was not originally part of the bill, but after the debate in a special committee and the contributions of a number of you, you decided by a very large majority to remedy it. Your objective, which I fully share, is to improve the care of children who show a variation in genital development by systematically directing them to the multidisciplinary teams specialized in the reference centres for competent rare diseases – the rapporteur referred to it at the moment. This article provides that the management of these patients is subject to multidisciplinary consultation, in order to establish the diagnosis and therapeutic proposals, including therapeutic forbearance where this option is relevant. The article also provides that the centre's team will provide comprehensive information, as well as appropriate psychosocial support for the child and his or her family. This path seems to us to be the best way to ensure that the children concerned and their families benefit from optimal care, with respect, I stress, for the principles of medical necessity and proportionality, which, as in any other matter, must guide us. For all these reasons and before discussing a number of amendments that will clarify the arrangements, this deletion amendment receives an unfavorable opinion from the Government.
ParlaMint-FR_2020-07-31-E1030.u346	Amendments Nos 778 by Mrs Emmanuelle Ménard, 476 by Mrs Marie-France Lorho and 2132 by Mr Raphaël Gérard are defended. What is the committee's opinion on these amendments?
ParlaMint-FR_2020-07-31-E1030.u347	We are dealing with an important issue of defining the terms used. Words are important. While the term "variations in genital development" is used, these three amendments are intended to replace the term "genital anomalies". In this context, I believe that it is absolutely essential to depathologise things – I ask you to excuse this barbaric verb. Indeed, the word "variations" has a much less pathological meaning than the word "abnormalities". The use of the word "variations" means that they are accepted, not systematically performed, and not necessarily prescribed for medical treatment. We therefore prefer the terms 'variations in genital development' to 'abnormalities in genital development', and that is why I give an unfavorable opinion to Amendments Nos 778 and 476. Do I also have to vote on Amendment No 2132, Madam President?
ParlaMint-FR_2020-07-31-E1030.u348	Yes, please, rapporteur.
ParlaMint-FR_2020-07-31-E1030.u349	Amendment No. 2132 is intended to replace the word "sexual" with the word "sexual". Here too, I express an unfavorable opinion, because, even if I understand your arguments, and even if the term DSD – disorders of sex development – used by the Chicago consensus can be translated in two ways, I prefer the word "genital": the genital system, in fact, is composed of external genitals, but also internal genitals, and the word "sexual" is much more restrictive.
ParlaMint-FR_2020-07-31-E1030.u350	What is the Government's opinion?
ParlaMint-FR_2020-07-31-E1030.u351	Same opinion.
ParlaMint-FR_2020-07-31-E1030.u352	I have before me five amendments, Nos 1073, 527, 945, 473 and 944, which can be discussed jointly. Mr Jean François Mbaye has the floor to support Amendment No. 1073.
ParlaMint-FR_2020-07-31-E1030.u353	It is true that the question of care is fundamental, but the question of the cessation of mutilation is no less so. However, I have some doubts about this, and a question. You know that nothing in law prohibits us from making cross-references from one code to another. Article 16-3 of the Civil Code clearly sets out various principles, but if we want to go further in protection and end these practices once and for all, would it be inconsistent to provide that the Civil Code refers to this point in the Public Health Code?
ParlaMint-FR_2020-07-31-E1030.u354	Mrs Marie-Noëlle Battistel has the floor to support Amendment No. 527.
ParlaMint-FR_2020-07-31-E1030.u355	This amendment tends to put an end to irreversible treatments or surgical acts on the genitals aimed only at defining sexual characteristics before the minor is able to consent to such treatment. The problem is not so much the medical necessity as the collection of consent when sexual conformation operations are envisaged, since vital emergencies are, in all cases, satisfied by law.
ParlaMint-FR_2020-07-31-E1030.u356	I call Mr Bastien Lachaud to support Amendment No. 945.
ParlaMint-FR_2020-07-31-E1030.u357	This amendment, which emerged from the discussions that we had in the preparatory work for this law in the study group on discrimination and LGBTQI-phobias in the world, goes in the same direction and responds to the same logic. It aims to stop any act of sexual conformation irreversible, out of immediate vital necessity. I will not go back to the suffering caused by these operations, but all the intersex people we have encountered have witnessed the consequences with which they live on a daily basis, because this is not a simple operation, but a mutilating intervention, which can lead to the taking of hormonal treatment for life. This amendment therefore reaffirms the spirit in which we legislate, because, if the law cannot do everything, it is important for the legislator to express himself and send clear signals about his will.
ParlaMint-FR_2020-07-31-E1030.u358	On Amendment No 944, I am seized of a request for a public vote by the La France group. The vote is announced in the National Assembly. I call Mr Guillaume Chiche to support Amendment No. 473.
ParlaMint-FR_2020-07-31-E1030.u359	This amendment proposes that no irreversible treatment or surgical action for the definition of sexual characteristics may be carried out on a minor, except in cases of vital necessity or if the child is able to give his or her consent after receiving appropriate information. We do not discover this subject today: we have been working on it for more than ten months, in the first reading in the special committee and in the public sitting, then in the second reading in the special committee and again, this night, in the Chamber. Much of the national representation agreed with the Government's commitment to seek a legislative vehicle to obtain the informed consent of the minor child before initiating any surgery or irreversible treatment. Such a bill has been waiting for months. My amendment therefore proposes that this gap be rectified.
ParlaMint-FR_2020-07-31-E1030.u360	I call Mr Bastien Lachaud to support Amendment No. 944.
ParlaMint-FR_2020-07-31-E1030.u361	Amendment No 944 takes the same idea as No 945, but under a different wording. I should like to welcome the rapporteur, who has made a strong statement about the existence of mutilations on intersex children. This can only help to impose the will of the legislator to put an end to these practices. For my part, I would like to go back to the notion, which he has also rightly mentioned, of variation opposite to that of anomaly, because all this refers to the question of normal and pathological. In his book Le Normal et le Pathologie, philosopher Georges Canguilhem questions this notion and wonders whether what is different from the statistical standard is pathological or maladif. He replied in the negative and stated: "There is no objective pathology. Structures or behaviours can be objectively described, and they cannot be described as "pathological " on the basis of any purely objective criteria. Objectively, only varieties or differences can be defined without a positive or negative vital value. This is what we see in most variations in sexual development. Instead of trying at all costs to conform bodies to preconceived cells, including through mutilating operations, society must learn to accept bodies as they are in their great diversity. [[Applause on the benches of the FI group]] The National Ethics Advisory Committee states in its opinion on "ethical issues raised by the situation of persons with variations in sexual development" that "the interest of the child at every stage of life implies rethinking the parent-child relationship, so that parents accept the child as it is and not as they wish, so that they can renounce the temptation to perform surgery when they are not necessary and establish a serene relationship with their child". It is with this in mind that we are proposing these amendments, which should make it possible to reaffirm the need to wait for the consent of the child before any sexual conformation operation.
ParlaMint-FR_2020-07-31-E1030.u362	What is the opinion of the committee?
ParlaMint-FR_2020-07-31-E1030.u363	Some of the amendments under discussion aim to clarify that, apart from vital necessity, no irreversible treatment or surgical act aimed at defining sexual characteristics may be carried out on a minor, until the person concerned is able to express his or her consent by himself or herself, after having received information appropriate to his or her age. Other amendments refer to medical acts of irreversible sexual conformation aimed at changing sexual characteristics. We must be able to debate this extremely painful subject in a calm way, with respect for the different points of view, in that of the people who have suffered such acts – because there have been and still are mutilations – and accepting the very great complexity and diversity of situations, which make it difficult to standardise, globalise and standardize the different conduct to be held. I have met many associations, some of which are very militant, but which may have very different opinions on the subject. The first step is to consider the rule of law. I will not go back to article 16(3) of the Civil Code, which everyone now knows by heart and which already prohibits surgical procedures aimed at modifying the body for aesthetic purposes and establishes that "the integrity of the human body can be violated only in the event of medical necessity for the person or on an exceptional basis in the therapeutic interest of others".
ParlaMint-FR_2020-07-31-E1030.u364	Thank you!
ParlaMint-FR_2020-07-31-E1030.u365	That's right!
ParlaMint-FR_2020-07-31-E1030.u366	It must be Duracells!
ParlaMint-FR_2020-07-31-E1030.u367	The study by the Council of State also reminds us that the amendment cannot have an aesthetic purpose, that it must have only one therapeutic purpose and that it is absolutely necessary to seek the participation of children in decision-making concerning them, when it is possible to do so. The current law is therefore very clear: acts of sexual conformation with aesthetic or societal aims, without the consent of the child – and even with his consent, moreover – are contrary to the protection of the integrity of the human body that the civil code defends. I know how, in practice, reality can be different and how much it has been in the past. We all regret it, and that is why we must legislate. I also know that the society in which we live may be unable to see things in a more complex way than male-feminine binarity. I know that doctors, who also live in this society and therefore have their own frameworks of thought, have been able to practice and perhaps continue to perform operations that should not have been carried out without the consent of the child. So we have to evolve and our job this night is to send a strong signal for things to go in the right direction. But I also know that some of you think that directing children to dedicated centres is not the solution, or that they are sent to operate them, which is totally wrong. On the contrary, far from having such therapeutic strategies, the centres prefer therapeutic forbearance, which is a medical act: when a doctor sees a child who has a change in genital development and decides not to operate or treat him, he does indeed perform a medical act – which is not simply and systematically reduced to treatment or surgery. It is important to say so in order to be able to build a mechanism that responds to the concerns of all our colleagues.
ParlaMint-FR_2020-07-31-E1030.u368	Thank you!
ParlaMint-FR_2020-07-31-E1030.u369	[[Protests on the benches of the LR group]] Finally, I would like to say, for observing it...
ParlaMint-FR_2020-07-31-E1030.u370	This is not the time!
ParlaMint-FR_2020-07-31-E1030.u371	Bravo!
ParlaMint-FR_2020-07-31-E1030.u372	[[Smiles and applause on several benches]] Ladies and gentlemen, we have spent a great deal of time on just as important issues, and I believe that, out of respect for families, patients and colleagues who have been working on this issue for a long time, we cannot go over it. I would also like to take this opportunity to pay tribute to Raphaël Gérard, who is not here this evening but who could have put his grain of salt in our debates and extended them further. In any case, I would like us to pay him a collective tribute. I would therefore like to conclude by referring to certain cases where the life expectancy is not engaged, such as that of a boy who has severe posterior hypospadias. If it is not operated quickly, it can suffer two consequences: on the one hand, the tissues may not be easily repaired; On the other hand, it may experience urinary recurrent infections and kidney infections with risk of renal failure. I hope I have not been too long before I give an unfavorable opinion on all these amendments.
ParlaMint-FR_2020-07-31-E1030.u373	Ah!
ParlaMint-FR_2020-07-31-E1030.u374	[[Smile]] But no, Mr rapporteur, you have not been too long: there are only 103 amendments left. What is the Government's opinion?
ParlaMint-FR_2020-07-31-E1030.u375	You're right, a lot has already been said, and I'll try to be short. I agree with the rapporteur in replying to all the amendments, with the emphasis on point 945 defended by Mr Lachaud, who is the most comprehensive. I am obviously sensitive to the concept of the consent of the child that you are putting forward, I, who have been trying to make the child a real subject of law for 18 months in my Government. However, in addition to this central concept of consent, consideration must also be given to the concept of medical necessity, reduced to the only vital risk in all of these amendments. It is the balance between these two concepts that is at stake here, with very concrete implications for the child. Apart from the fact that the mechanism provided for in the current version of Article 21a, introduced at the initiative of Members – which I once again welcome the work done in the Special Committee – and which was referred to by the rapporteur, is the most balanced and protective of children, the amendments that you defend involve significant risks. Because they reduce the medical necessity to the life-threatening only, they could prevent the child from performing necessary medical procedures before the age when he or she is in a position to express his or her consent, for example, to avoid a loss of functional chance. The device which is the subject of this article confers on the doctor the responsibility of defining what is or is not a medical necessity. It is not the law to impose a ban that would make this mechanism too rigid. Mr Lachaud, you are also planning in your amendment an intervention by the guardianship judge, which is not appropriate in this matter. The children's judge is already competent if the parents subject their child to a medical act which could cause him to be in danger of being physically or psychologically injured. For all these reasons, in addition to those put forward by the rapporteur, the Government's opinion is unfavourable on all these amendments.
ParlaMint-FR_2020-07-31-E1030.u376	[[At 1:30 p.m., Mr. David Habib replaces Ms. Annie Genevard in the Chair]]
ParlaMint-FR_2020-07-31-E1030.u377	Mr Guillaume Chiche has the floor.
ParlaMint-FR_2020-07-31-E1030.u378	Dear colleagues of the La République group on the move, I have a great deal of respect for you; We've been working together for a long time.
ParlaMint-FR_2020-07-31-E1030.u379	But I left you!
ParlaMint-FR_2020-07-31-E1030.u380	If I have left your group, I recognize the qualities of a large part of you – as well as those of Members of other parliamentary groups.
ParlaMint-FR_2020-07-31-E1030.u381	It's a declaration of love!
ParlaMint-FR_2020-07-31-E1030.u382	Come back, Guillaume!
ParlaMint-FR_2020-07-31-E1030.u383	I want to tell you, with a lot of benevolence,...
ParlaMint-FR_2020-07-31-E1030.u384	...that I love you!
ParlaMint-FR_2020-07-31-E1030.u385	... very simple things: we can be proud to have passed the first four sections of this bill, giving female cisgenres equal rights in access to medical practice, and allowing them to self-conserve oocytes. However, this second reading also sends a signal to the French population: that of an unbalanced text. We refused ROPA – the reception of oocytes from the partner. I consider, like others, that this causes a loss of chance in the conduct of procreation medical aid projects. Similarly, we denied transgender men access to the LDC and denied women the right to pursue a medically assisted reproductive path after the death of their spouse or spouse; We have refused to establish a parentage scheme for children born to LDCs before the adoption of this bill. We also refused recognition of the filiation of children born abroad of GPA. Earlier in the day, we refused to allow a pre-implantation diagnosis experiment for aneuploidies, when this measure had been adopted in committee – although I understand that the members of the Government present on the bench have made a strong commitment to study the matter further in the coming months or years. We have reintroduced the prohibition for men who have sex with other men to donate their blood under the same conditions as women and men who have heterosexual relationships. We have reintroduced the phenotypic pairing of gametes, depriving those whose phenotype is rare from any chance of receiving medically assisted reproduction. Colleagues, the signal we are sending contradicts the original objective of the bill to carry out a major societal reform – the great societal reform of the quinquennium.
ParlaMint-FR_2020-07-31-E1030.u386	An explanation of vote before the hour!
ParlaMint-FR_2020-07-31-E1030.u387	I have made this point to point out that it would be a good thing for this second reading to introduce into this bill a great deal of progress on intersex children and the mutilations they suffer. I strongly encourage you to send this signal and to adopt the amendments under discussion.
ParlaMint-FR_2020-07-31-E1030.u388	Mr Bastien Lachaud has the floor.
ParlaMint-FR_2020-07-31-E1030.u389	Mr Secretary of State, thank you for your precise and detailed answers. Mr rapporteur, I must return to the reference centres for rare diseases. You say that their policy is less and less interventionist, but it must be noted that it remains interventionist. For example, in case of androgens insensitivity, the national diagnostic and care protocol, page 13, recommends gonadectomy in girls to avoid pubertal virilization. In other words, a gonadectomy is recommended in prepubertal people, without any medical reason, but only for a social reason: that of avoiding pubertal virilization, considered necessarily harmful in a girl. I know that you are sincere, but the reference centres are not yet going far enough in adopting a depathological, strictly medical perspective that does not take into account what society thinks or what it thinks of these children. It is therefore imperative to recall the criterion of vital necessity, and that is why we insist on it. Indeed, the law provides that it is only in case of vital necessity that it is possible to carry out mutilating operations on a person by freeing himself or herself from his or her consent. [[Applause on the benches of the FI group]] The adoption of these amendments would therefore send out the strong signal that you yourself hope for. I repeat: it is imperative to remember that only the vital necessity allows us to dispense with the consent of people, for operations as mutilating as these.
ParlaMint-FR_2020-07-31-E1030.u390	I put to the vote Amendment No. 944.
ParlaMint-FR_2020-07-31-E1030.u391	The result of the vote is as follows: Number of voters 86 Number of votes cast 81 Absolute majority 41 For adoption 9 Against 72
ParlaMint-FR_2020-07-31-E1030.u392	Amendments Nos 477 and 481 by Mrs Marie-France Lorho are defended.
ParlaMint-FR_2020-07-31-E1030.u393	Amendment No 1692 by Mr Raphaël Gérard is being defended. What is the opinion of the committee?
ParlaMint-FR_2020-07-31-E1030.u394	Favourable opinion, in a personal capacity. The special committee had rejected the amendment.
ParlaMint-FR_2020-07-31-E1030.u395	What is the Government's opinion?
ParlaMint-FR_2020-07-31-E1030.u396	Request for withdrawal; If not, reject.
ParlaMint-FR_2020-07-31-E1030.u397	Mrs Vanceunebrock, do you maintain the amendment?
ParlaMint-FR_2020-07-31-E1030.u398	I'm holding it.
ParlaMint-FR_2020-07-31-E1030.u399	Mrs Marie-Noëlle Battistel has the floor.
ParlaMint-FR_2020-07-31-E1030.u400	This amendment would allow for a significant clarification of the Multidisciplinary Team's obligation to present each case of variation in sexual development in a national multidisciplinary consultation meeting, or SPC. This is not necessarily the case at the moment, which is a problem. I invite my colleagues to follow the favourable opinion expressed by the rapporteur in his personal capacity.
ParlaMint-FR_2020-07-31-E1030.u401	The Secretary of State has the floor.
ParlaMint-FR_2020-07-31-E1030.u402	I have to explain the reasons for my request for withdrawal. The amendment aims to clarify that care is provided after a national consultation of multidisciplinary teams. Before the special committee, and for the same reasons, you wanted the consultation to be joint. We understand and share the concerns expressed in this amendment: it aims to ensure that multidisciplinary consultations prior to the care of the children concerned take place at national level, bringing together all the specialist rare disease reference centres. It is the whole purpose of article 21 bis to allow for the harmonized care of all children in the territory, but this will have to be done under conditions defined by decree and which will apply to all, without prejudice to the freedom of exercise of medicine. The reference centres concerned are all coordinated, their teams are talking to each other, and it is important that they continue to do so, so that they can have a national SPC and harmonize the decisions taken, particularly with regard to the most complex cases. However, we do not feel that it is necessary to include this clarification in the law because,...
ParlaMint-FR_2020-07-31-E1030.u403	Centres don't always talk to each other!
ParlaMint-FR_2020-07-31-E1030.u404	..., I repeat, the decision falls within the regulatory level.
ParlaMint-FR_2020-07-31-E1030.u405	The rapporteur has the floor.
ParlaMint-FR_2020-07-31-E1030.u406	I am in favour of the amendment on a personal basis. We have given a lot of thought to how to introduce this piece of legislation. I will stress three aspects of the scheme: firstly, compulsory collegiality, secondly, multidisciplinarity – which we may return to later on – and, thirdly, the importance of national SPCs, which are in addition to collegiality, as illustrated by the example cited earlier by Mr. Bastien Lachaud of a decision on therapeutic forbearance, taken at the end of the hearings, in the case of a child insensitive to androgens.
ParlaMint-FR_2020-07-31-E1030.u407	The Secretary of State has the floor.
