ParlaMint-FR_2021-07-06-E1003.u1	The next item is the question to the Government.
ParlaMint-FR_2021-07-06-E1003.u287	Yes!
ParlaMint-FR_2021-07-06-E1003.u288	For example, malicious acts are punishable under the Transport Code by a penalty of five years' imprisonment and a fine of 18,000 euros. It was in this capacity that the Bordeaux activists were prosecuted as a result of their action at the Bordeaux-Mérignac airport. However, in your opinion, section 10 would in no way aim to target them directly. You even told me in committee that it was not at all a matter of preventing environmental activists, but that they can also pass their messages by standing on the other side of the runway in front of the airport.
ParlaMint-FR_2021-07-06-E1003.u289	That's right!
ParlaMint-FR_2021-07-06-E1003.u290	Of course! And they can also stay at home, right? The environmental movement will do without your advice. The funniest thing is that you claim that the creation of this crime is not the result of the latest mobilizations at airports and has nothing to do with recent news. But the rapporteur would have to coordinate you more closely with the drafters of the impact study on the bill, or perhaps start by reading it, because it explicitly refers to the "Marchons sur les aéroports" movement and refers to the dates of the various recent mobilisations, such as Greenpeace or Alternatiba. It is written as follows: "This type of event on grounds of claim tends to multiply, a phenomenon made possible by the fact that the sanctions currently applied for such intrusion into the "piste side" zone do not prove to be dissuasive. »
ParlaMint-FR_2021-07-06-E1003.u291	There!
ParlaMint-FR_2021-07-06-E1003.u292	[[Applause on the benches of the FI group]] There you go! It would be the lack of dissuasive sanctions that would encourage environmental activists to carry out such actions. He has not touched your mind that this phenomenon can be made possible by your climate inaction. Colleagues, Madam Secretary of State, it is simple to dissuade environmental activists from entering airports: it is enough to take the ecological issue seriously. Reduce greenhouse gas emissions drastically, trigger the ecological and solidarity bifurcation and, believe me, no one will bother you any more.
ParlaMint-FR_2021-07-06-E1003.u293	Yes!
ParlaMint-FR_2021-07-06-E1003.u294	If not, you can proceed as you are used to and repress those who launch the climate emergency alert; But you're heading straight into the wall! You can, Madam Secretary of State, create all the crimes in the world, there will always be environmental activists to remind you of your responsibilities. To conclude my remarks, our parliamentary group will be present on 7 October 2021 at the trial of the militants prosecuted for opposing the plan to extend the airport of Roissy-Charles de Gaulle and to build terminal 4. It is thanks to them that you finally abandoned this useless and climate-sensitive project. This is proof that you should listen to environmental activists rather than crack them down.
ParlaMint-FR_2021-07-06-E1003.u295	Bravo!
ParlaMint-FR_2021-07-06-E1003.u296	It was very clear!
ParlaMint-FR_2021-07-06-E1003.u297	Mr Michel Castellani has the floor.
ParlaMint-FR_2021-07-06-E1003.u298	As France prepares to assume the presidency of the Council of the European Union on 1 January, the Government intends to be exemplary in the transposition of Community law. If we share his desire to be up to date with his European obligations, we regret that this imperative is translated into a tote text, with subjects as many as technical. In this way, we will examine forty-seven articles, which transpose no less than twelve directives and fifteen European regulations. This makes our work of appropriation and understanding of the technical issues addressed in the bill particularly difficult. The Government has once again chosen to make extensive use of the ordinances – four of them in Chapter I alone on air transport – which further marginalizes parliamentary work. I also regret that some consultations were carried out too late to be properly taken into account, which the Council of State did not fail to report. The National Commission for Collective Bargaining, Employment and Vocational Training (CNCVEFP) and the Central Agency of Social Security Agencies (ACOSS), to name but a few, were seized in an emergency. In substance, a large part of the measures are cosmetic or have no major consequences – most are already applied in practice – when they are not limited to better legal coordination of our law with Community law, or even to the deletion of redundant provisions. That is why I shall confine myself to referring to the most important provisions and, first and foremost, those relating to road transport. By amending the rules on access to the profession and by dealing with the issue of cabotage, this bill makes it possible to complete the transposition of the mobility 1 package. My group is of course in favour of greater harmonisation at European level; However, we fear that the proposed measures will be too weak to deal with unfair competition from certain non-resident companies. In the absence of sufficient resources, the competent services will encounter difficulties in enforcing the regulations in force. I would also like to say a word about Article 21, which is intended to make periods of part-time employment for seamen subject to old-age contributions. The health crisis and Brexit have particularly experienced the profession, forced to resort to long-term partial activity and this measure was necessary to ensure a decent pension for the people concerned. As far as environmental measures are concerned, we regret that France has waited for infringement proceedings to comply with the European transposition requirements for environmental information. At a time when our citizens are in demand for more transparency, access to information is an essential dimension of environmental democracy. The same can be said of the provisions on mercury and refrigerant regulations or on the preservation of protected animal species, which are subject to late compliance. In addition, we are in favour of the article introducing a sulphur ceiling for ships. As an elected member of Corsica, I know the scourge of pollution caused by ships for the inhabitants of the maritime territories. Finally, the provisions which derive the consequences of Brexit also seem to us necessary, in particular those relating to the sustainability of customs facilities and the restoration of border controls. I will conclude by mentioning Article 41, which aims not only to bring national law into line with the new European Regulation of 7 October 2020 on crowdfunding, but also to adapt and regulate crowdfunding activities not covered by EU law. My group is concerned about the Government's excessive use of ordinances. That is why we will propose to go back to the version of the Senate that restricted the scope of empowerment, while giving local communities easier access to crowdfunding, which responds to a long-standing demand from local elected officials. This form of funding makes it possible to unite and bring citizens together around local issues and to strengthen territorial dynamics. I would also like to reiterate that nothing profound or definitive will be done in Europe without fiscal harmonisation, which is a sine qua non for a system of fair competition for our businesses and artisans, and for an end to social de-escalation. Notwithstanding these few remarks and being committed to European issues, my group is aware of the need to be up to date with our Community obligations. That is why we will vote in favour of this bill.
ParlaMint-FR_2021-07-06-E1003.u299	Mr Guy Bricout has the floor.
ParlaMint-FR_2021-07-06-E1003.u300	The text we are looking at today focuses on three main issues. First of all, on the eve of the French Presidency of the Council of the European Union, which will begin on 1 January next year, it is a matter of catching up with the delay in transposing several European regulations – no less than 12 directives and 15 regulations – into our national law. Therefore, this bill, it must be admitted, looks like a pile of objectives ranging from civil aviation to land and maritime transport, risk prevention, environmental information and other financial provisions. This is somewhat disconcerting in terms of the technicality and consistency of the text. Perhaps it would be better in the future to bring our law more regularly and systematically in line with European texts: this would avoid regular reminders from the European Commission, which serves France in terms of environmental exemplaryness. I will support my point with another example: the delay in bringing the directive on environmental impact assessment into line, which is the subject of much debate, particularly in the context of the development of wind energy, which still raises many questions and concerns in France. Returning to this draft law, the IDU and Independent Group welcomes the measures concerning the strengthening of safety in the field of air transport; the provisions of Article 7 which extends to European routes – and not only to internal ones – the possibility for communities to be delegated the organisation of air transport services subject to public service obligations; or the progress made by the Senate in easing the conditions for access by local authorities to participatory financing or in strengthening the powers of the ART. The second issue in the bill concerns the responses that we have to provide, in several sectors, to the socio-economic context that has been particularly disrupted in recent months by the health crisis and Brexit. We will have the opportunity to come back to this when we consider the amendments relating to Eurotunnel. The measures taken in favour of sailors, including the consideration of periods of partial activity for the validation of their pension rights, seem to us more than welcome. We also note with satisfaction the adaptations of French law on cabotage, fair competition and the improvement of working conditions for road drivers. Finally, the third issue, not least, is the need to be more in line with our environmental commitments, which should strengthen our credibility during the Presidency of the Council of the European Union. I would like to mention another excellent step forward which is also the result of France's warning: the creation of a system for controlling the catches and accidental killing of animal species. Finally, of course, we welcome all the important transpositions and clarifications relating to the good condition of the water and the prevention of the risks associated with pollution of mercury, sulphur or refrigerant. In conclusion, the IDU and independent group, particularly pro-European and anxious to see France embody the best possible message during its next Presidency of the Council of the Union, will obviously vote on the text. Nevertheless, we wish to take advantage of the examination of this bill to reiterate that France's example, particularly in environmental matters, cannot be limited to a series of transpositions, which is more late for many of them. The "climate and resilience" law under review is far too far below the challenges of climate change. The annual report of the High Council for Climate Affairs (HCC) further pushed the nail by highlighting France's environmental delays last week and by indicating that, despite progress, current efforts are still insufficient to meet the 2030 climate targets. The Council of State itself – and this is a first – has just set an ultimatum by giving you nine months to finally take useful measures, able to change the curve of greenhouse gas emissions. Let us hope that at least at European level, during its future presidency, France will be able to propose and support ways to meet the great climate challenges that are more than ever before before!
ParlaMint-FR_2021-07-06-E1003.u301	Mr Hubert Wulfranc has the floor.
ParlaMint-FR_2021-07-06-E1003.u302	Some of the measures in the bill are in the right direction, such as those relating to the inclusion of periods of partial activity in the validation of seamen's pension rights or those relating to road drivers. However, this text contains quite questionable measures such as, among other things, easing the information provided by investment companies when creating new financial instruments, which we see as akin to further liberalisation and deregulation of financial markets – we will come back to that. I would like to focus my speech on the subject of "conflict" minerals: behind this somewhat obscure terminology, it is a matter of legislating on a trade that kills, fattens mafia and generates misery and oppression, on the one hand, luxury and profits, on the other hand: I mean the trade in gold, tantalum, tungsten and tin. In this respect, it is a question of incorporating a duty of vigilance into our law, of mentioning the risks to be identified and of specifying the obligations falling under the responsibility of the importing companies – they would be about 50 in France, we are told, but we would have liked more details on this. In addition, we only have to legislate on the organisation of business control procedures and the rules applicable to infringements. While it takes a necessary step in the fight against the scourges surrounding the trade in rare metals all too often, the text remains largely insufficient in view of the sectors of activity concerned – chemicals, metallurgy, the luxury industry – where we are undoubtedly dealing with all-powerful groups. It fully bases the risk-limiting system, in the supply chain, on the accountability of companies and their incentive to produce their own standards and methods of application: it seems to us far too lax. Of course, checks will be carried out by public officials, but they are not so far designated, and their effectiveness can be questioned: what capacity will they have on the ground, once they have been designated? Moreover, the supervision of the controls goes very far, since even the arrangements for visiting the premises of the companies are ordered – which also questions us. In the event of an infringement, companies will only be exposed to the notification of corrective measures, and to daily penalty payments if the said corrections are not applied: these provisions are not commensurate with the issues at stake. The rejection of possible sanctions at a later date reflects a lack of ambition. The trade in rare minerals, however, gives rise to a fierce economic war, which will increase exponentially, in particular by electrification of many uses and changes in technical systems dictated by the capitalist regime. On the one hand, there is forced labour, extortion of wages, violence against civilians, women and children, autocratic powers and armed groups hard to gain; on the other hand, we have boards of directors of well-politicized multinationals, clean of them, but the eye on their stock market listing: that is who, beyond what is sold to us as an increased vigilance, would have deserved a demand or even intransigence towards the international trade in rare metals. For these reasons, and in the context of the increasing liberalisation of markets, we shall abstain, in order not to obstruct the social measures contained in the text, which are in the right direction.
ParlaMint-FR_2021-07-06-E1003.u303	Mrs Marie Silin has the floor.
ParlaMint-FR_2021-07-06-E1003.u304	Since 2017, the parliamentary majority has been resolutely pro-European. This commitment is part of our DNA: yes, we believe that in the face of the great challenges of the century, by being united, the European Union is capable of delivering the solutions that our fellow citizens expect. To do this, France must be a force for proposals and must maintain a leading role within Europe. It is from this perspective that we are looking at the draft law on various provisions for adapting to Union law, which transposes almost 12 European directives and 15 European regulations into French law on transport, the environment, economics and finance. Some of these texts dated back to 2008: it was high time to seize them! Once again, the majority and the Government are making the commitments and driving the great changes that our country has been waiting for for so many years. Since the beginning of the legislature, we have been reforming and honouring our commitments. For the past four years, the Government, supported by the majority, has worked to restore France's European leadership, through ambitious proposals and concrete progress on ecological transition, social convergence, the migration challenge and participatory democracy. We have also defended France's vision at European level through strong measures – such as the adoption of the Green Pact for carbon neutrality by 2050, or the mobility package to end social dumping in road transport and ensure equal working conditions for all drivers. Our commitments, whether national or European, are not just words; We're applying them. With the DDADUE bill, we are on our way to bringing ourselves into line with European law. As from 1 January 2022, when France presides over the Council of the European Union, it will play a central role in coordinating the action of the Member States. This perspective offers us now the opportunity to put on the European agenda the topics that we consider to be priorities: it is a historic opportunity for France to defend its vision of a social Europe that is more sustainable, more resilient and more protective. At this exceptional moment, France will assume an important responsibility in two respects: from an institutional point of view, it will hold the voice of the Council and will be responsible for defending its position vis-à-vis the other bodies of the European Union and the Member States; From a political point of view, it will have the task of including priority topics on the agenda and defining the European strategic agenda. The fight against global warming and European sovereignty are examples of this. With the DDADUE bill, France reaffirms its determination to be at the rendezvous of a Europe that protects and innovates. A Europe that protects is one that strengthens controls on the consumption of alcohol and other substances, in order to ensure the safety of civil aviation; It is also a social Europe, which is concerned with those who rise every day to build the Europe of daily life – I am thinking of taking into account the night work and the daily rest of young workers on board ships, or the application of the mobility package, which guarantees drivers of heavy goods vehicles a right to return home. This Europe also protects the environment, with the control of sulphur emissions throughout our territory. Finally, it protects us by responding to major contemporary challenges, such as Brexit and its many repercussions. [[The draftswoman for opinion and the rapporteur applaud]] Let us take together the challenges ahead, ladies and gentlemen, as they require a progressive voice. Mobilized since the beginning of the legislature on these issues, our majority, particularly the La République en marche group, will resolutely vote for this text.
ParlaMint-FR_2021-07-06-E1003.u305	Mr Paul Christophe has the floor.
ParlaMint-FR_2021-07-06-E1003.u306	The draft law on various adaptation provisions to European Union law in the fields of transport, environment, economy and finance aims to bring our domestic legislation into line with European regulations. This rather technical text aims to transpose or complete the transposition of twelve directives and fifteen very heterogeneous European regulations, with concrete effects in the daily lives of the French. We can easily understand the reasons for which it is now being examined by Parliament: in six months' time, France will be at the heart of the European legislative process and of the coordination of action by the Member States, since, for the first time since the entry into force of the Treaty of Lisbon, it will hold the Presidency of the Council of the European Union. This important moment will allow us to put many topics on the European agenda. Beyond that, this bill is part of the very particular context of Brexit, the health crisis and the climate crisis. Europe experienced profound upheavals during this legislature; the crises it has experienced must be an opportunity to strengthen joint actions and aid to the most vulnerable territories, as does the €750 billion European Recovery Plan – a unique opportunity to transform tomorrow's Europe around the triptych announced by the Government, and on which the French Presidency will base itself: recovery, power and belonging. For questions of exemplaryness and consistency, the deadline of 1 January 2022 obliges us not to present any transposition deficit, so that our law is in full conformity with recent legislative developments in the European Union. Originally composed of forty-two sections, the bill allows for necessary adjustments, but also major advances in many areas. In the field of land and sea transport, the adaptation of our standards will make it possible to better guarantee social rights; In this way we introduce a right of break for seamen between the ages of 16 and 18 years, the inclusion of partial activities to validate seamen's pension rights, the prohibition of paying road drivers according to the speed of delivery, or the measures resulting from the mobility 1 package which guarantees a right of return to home for drivers of heavy goods vehicles. Other provisions, such as those in Article 24, make it possible to maintain customs facilities and to re-establish border controls within the framework of Brexit. These examples reflect the will of a more united Europe, which protects its workers and its citizens. In environmental matters, the text is a continuation of the climate and resilience bill through six articles on the prevention of pollution-related risks and the protection of the environment. We welcome these advances. I welcome the transposition of the sanctions regime for violations of the Regulation on mercury, refrigerants and POPs, as well as the control of sulphur emissions from ships. We are convinced that these issues must be dealt with collectively by the Member States in order to reverse the climate trend. In its Articles 31 and 32, Chapter IV goes even further, improving environmental protection and information and introducing controls on the incidental capture and killing of specimens of protected animal species. It was important to take action in these areas, on which France was notified by the European Commission. [[Mr Jean-MarcZulesiapplaudit]] These provisions will be an essential foundation for the French Presidency, when it is necessary to move forward in order to build a more social, green, sustainable and resilient Europe. Through this text, we create a common foundation with each member country to better support our citizens and businesses in the face of the challenges of tomorrow; We know that the President of the Republic will devote himself fully to this task. This bill will allow France to embody a clear ambition and the line we need – and wish – to follow. The Group of the European People's Party will therefore vote in favour of this text with very concrete and expected implications.
ParlaMint-FR_2021-07-06-E1003.u307	Mrs Frédérique Tuffnell has the floor.
ParlaMint-FR_2021-07-06-E1003.u308	The text we are about to consider is intended to bring our right into line with the requirements and developments of European legislation in the fields of transport, the environment, the economy and finance. He intervened at a singular moment, six months before France took up the presidency of the European Union on 1 January 2022. This deadline requires us to be exemplary with regard to the conformity of our law with that of the Union. For the first time since the entry into force of the Treaty of Lisbon in 2009, our country will take the lead in the Council; It will be at the very heart of the European legislative process and of the coordination of action by the Member States. This will therefore be an exceptional moment, during which France will assume a high responsibility in two respects: from an institutional point of view, first, it will relay the Council's voice and will be responsible for defending its position vis-à-vis the other bodies of the European Union and the Member States; From a political point of view, it will then have the task of including priority topics on the agenda and defining the European strategic agenda. The challenge of this bill is thus to enable France to legitimately embody this ambition with coherence, voluntarism and exemplaryness. In addition, it is in a sensitive context that this bill comes into play: the withdrawal of the United Kingdom from the Union and the health and climate crisis. This text therefore proposes the transposition of 12 directives in order to comply with 15 European regulations. It should be noted that some articles are essentially technical in nature and sometimes directly applicable. We particularly welcome the two articles that were urgently needed to be applied rigorously, in order to avoid the initiation of contentious proceedings against France. They both intervene in an area that is particularly dear to me as chair of the Water and Biodiversity Study Group, namely Article 31, which introduces a system for monitoring the incidental catches and deaths of protected species caused by certain human activities, and Article 32, which extends public access to environmental information. France had been the subject of formal notice. It was necessary to react: it was done. Still in the environmental field, but with regard to Article 29 and the good state of the waters to which France has committed itself under the Water Framework Directive, we feel a little pinch in the heart, because this time it is a matter of taking note from an editorial point of view of the failure to meet the objectives set for 2015 in article L. 212-1 of our Environmental Code. In the face of this failure, we could be saddened if we had not reacted. On the contrary, we can be pleased to see that, far from abdication, we are pursuing a new momentum with, on the one hand, the recent regulatory setting of the new water limit values during drought episodes, and, on the other hand, with the Varenne de l'eau co-piloted by the Ministry of Agriculture and Food and by you, Madam Secretary of State for Biodiversity. In the environmental field, we welcome the fact that this text is a useful complement to the transposition of the 2016 directive on the sulphur content of liquid fuels used by ships. The aim here is to ensure that air quality is protected, while at the same time not moving pollution on the water and the seabed. As such, I would like to emphasize the wording that means that methods of reducing sulphur emissions should not "have a significant negative impact on the environment". This must lead us to no longer tolerate what is called scrubbers, the open-circuit filtration systems that release filtered pollutants into the sea for the benefit of closed-circuit scrubbers. To date, however, open-circuit scrubbers account for 72% of those installed, which we may be concerned about. In coherence, this text is organizing the extension of the application of this legislation to our overseas and to the Southern Ocean, thus reaffirming our commitment to protect Antarctica. We also welcome the transposition into our law of the sanctions regime applicable to violations of the Regulation on mercury, refrigerants and organic pollutants. Finally, from a social point of view, we also want to highlight the adjustments made necessary to better guarantee social rights. These include, in the case of maritime transport, the harmonization of a right of break for workers between the ages of 16 and 18 on board, as well as the prohibition of the remuneration of road drivers according to the speed of delivery, or the imposition on transporters of the obligation to organise the return of the driver to his home. The health crisis has also accelerated the need to bring certain schemes into line, such as taking into account the partial activity for the validation of seamen's pension rights. [[Applause on the benches of the Dem group. – The rapporteur for opinion Aude Bono-Vandorme and the rapporteur Damien Pichereau also applaud]] For all these major reasons, the Dem Group will vote for this text, which will enable France to fulfil its responsibilities towards the European Union with demand, consistency and pride.
ParlaMint-FR_2021-07-06-E1003.u309	Mrs Chantal Jourdan has the floor.
ParlaMint-FR_2021-07-06-E1003.u310	France defends, among its values and because of the place it occupies today in the world, the progress made by European integration. In particular, our common history obliges us to continue our work to strengthen the solidarity that should be the cornerstone of the European project. In January 2022, France will assume for the thirteenth time the Presidency of the Council of the European Union, and for the first time since the entry into force of the Treaty of Lisbon, which obliges us to take responsibility and coherence. Coherence must first and foremost be translated into French law in accordance with European rules. It is not logical to defend new projects while allowing the previous decisions to pile up, without even taking the time to put them in place. This is also how the European Union becomes concrete for all. The text therefore transposes 12 directives through some 40 articles. I would like to stress that these complex issues are now being dealt with in too short a time frame that does not facilitate their consideration or appropriation by parliamentarians. As I said in committee, these limits were also observed by the Council of State. January 2022 will therefore be an important moment for our country: to affirm its vision of the Union. Restoring confidence in the European project in the long term is a complex but necessary exercise. The successes of tomorrow's Europe are now conditioned by the long time. To achieve this goal, the Government called for the structuring of a more united and sovereign Europe. We find ourselves behind these two ideas, if they put European policies at the heart of our action to combat climate change and to help the territories and populations most in difficulty. Many European citizens are already facing a particularly difficult economic and social crisis arising from the health crisis. That is why future European policies must accompany economic recovery and support the weakest. It is therefore inconceivable that dated and inappropriate budgetary rules should be reintroduced and curb the exit from the crisis. Through public investment, States must seize the opportunity of this moment of crisis to embark on the ecological transition, reorient our economic and strategic choices and support to the smallest unprecedented proportions. The European Recovery Plan is a first step, although the amounts mobilised show a limited ambition and the debates at its adoption recall the differences between the Twenty-Seven. The pillars of the French presidency – recovery, power, belonging – must be translated into concrete action in favour of social, economic and human progress. The power of the European Union must not only materialise in a propensity to block the other powers: it must reside in its ability to work forcefully for the 446 million Europeans. The social dynamic, supported by the Porto Summit in 2021, gradually initiates a favourable perspective for European workers, while again exhuming the sea serpent represented by social Europe. However, citizens will certainly recognize themselves more in a Europe of solidarity that helps and protects, than in the Europe of markets and capital, that which deregulates and competes with people. The action of France must sign the fight for a paradigm shift. The adapted minimum wage, the common minimum tax on companies, the relaxation of the deficit rules are steps to be taken, not only for each European, but also for the European Union as a political and social project. In substance, I would like to stress and welcome the consideration of the ecological imperative. On the other hand, I regret the deletion of article 41. The exclusion of the possibility for local and regional authorities to use bond financing, via a crowdfunding platform, will amputate the budget of these actors at a time when they are being asked to diversify their sources of financing and when the state is increasingly cutting down on allocations. This decision will undermine participatory development by blocking the use of a particularly popular and beneficial financial instrument. The Association of Mayors of France has also expressed its support for maintaining this instrument. It's always time to listen to elected officials on the ground. The Socialist and Related Group is constructive in its approach to the review.
ParlaMint-FR_2021-07-06-E1003.u311	The general discussion is closed.
ParlaMint-FR_2021-07-06-E1003.u312	I now call, in the text of the commission, the clauses of the bill. I would remind you that Articles 2, 3, 4, 8, 11, 15, 18, 25, 27, 30, 33, 34, 35, 37, 38, 39, 40 and 42 are subject to the procedure of legislation in committee. They will therefore be the subject of a comprehensive vote, after the discussion, under ordinary law, of the other articles of the bill.
ParlaMint-FR_2021-07-06-E1003.u313	I call Mrs Emmanuelle Ménard to support Amendment No. 13.
ParlaMint-FR_2021-07-06-E1003.u314	It is intended to provide psychological assessment of flight crew members. After discussion with the representatives of the aeroclubs in my constituency, several questions arise. How and by whom will this psychological assessment of flight crew members take place? Discussions with professionals indicate that it would be easier to complete the annual, or biennial, medical check-up based on the pilot's age, and, if the physician deems it useful, to complete the check-up by a psychologist or psychiatrist, rather than conduct flight-by-flight surveillance.
ParlaMint-FR_2021-07-06-E1003.u315	What is the opinion of the committee?
ParlaMint-FR_2021-07-06-E1003.u316	I cannot give an opinion in favour of your amendment because you want to delete an element that is part of the title of the Commission Regulation of 23 July 2018 amending Regulation (EU) No 965/ 2012. It does provide for the introduction of psychological support and assessment programs, as you wish. The terms of these programmes are not yet defined in France, but it is the airlines which, by definition, because it is their competence, will introduce these programmes, possibly as you suggest via occupational medicine. In all cases, it is impossible to change the title of this regulation.
ParlaMint-FR_2021-07-06-E1003.u317	What is the Government's opinion?
ParlaMint-FR_2021-07-06-E1003.u318	Same opinion, for the same reasons. Amend by truncated the title of European Regulation No 2018/1042 does not concern this Article 1 in that it does not address the psychological assessments of seafaring personnel.
ParlaMint-FR_2021-07-06-E1003.u319	Mrs Ménard, do you maintain the amendment?
ParlaMint-FR_2021-07-06-E1003.u320	Yes, Mr. President, although I understand the technical arguments given to me. The psychological checks of the pilots have been the subject of great debate since the crash of the Germanwings aircraft, the accident that occurred when the first officer deliberately precipitated his plane against the Alps, while the captain had left the cockpit for a few minutes. Since the beginning of aviation, these cases have been very rare, as there are no more than five in the world. But since that accident, everyone's been opening the umbrella a little bit. Is a psychiatrist able to say in a matter of minutes whether a pilot has a problem? In reality, with such rapid controls, a pilot can, if he has the will, hide his depressive state in particular, and thus pass through the meshes of the net, if I dare say so. This also poses another problem: the denunciation by company managers of the inconveniencers who refuse, for example, to leave with aircraft that fail, is likely to multiply and constitute a means of eliminating those who no longer want to do so. I have allowed myself to introduce this amendment to draw your attention to these various problems.
ParlaMint-FR_2021-07-06-E1003.u321	The Secretary of State has the floor to support Amendment No. 30.
ParlaMint-FR_2021-07-06-E1003.u322	It is a question of clarifying and complementing the balance that was rightly found in committee, by going back to the notion of "application modalities", which was too vague and exposed to fragility.
ParlaMint-FR_2021-07-06-E1003.u323	The Secretary of State has the floor to support Amendment No. 35.
ParlaMint-FR_2021-07-06-E1003.u324	The article introduced by the Senate allows the Transport Regulatory Authority to regularly collect economic and financial data from airports within its jurisdiction. This proposal is, however, redundant with Article L. 1264-2 of the Transport Code, which already grants it a right of access to all information useful for the exercise of its tasks with aerodrome operators. I therefore request the deletion of article 6, paragraph 9.
ParlaMint-FR_2021-07-06-E1003.u325	What is the opinion of the committee?
ParlaMint-FR_2021-07-06-E1003.u326	By this amendment, the Government therefore proposes to delete paragraph 9 allowing the Transport Regulatory Authority, which is responsible, among other things, for homologating the rate of airport charges proposed by airports falling within its scope of regulation, to obtain regular transmission of information – we are obviously talking about frequency. While ART has the power to obtain information for the performance of its tasks, on the basis of Article L-1264-2 of the Transport Code, it cannot, however, request by reasoned decisions to obtain regular information on transport activities. As the subject has not been discussed in committee, I am relying today on the wisdom of the House.
ParlaMint-FR_2021-07-06-E1003.u327	I have before me two identical amendments, Nos 18 and 27, to delete Article 10. Mr Hubert Wulfranc has the floor to support Amendment No 18.
ParlaMint-FR_2021-07-06-E1003.u328	Moving from an administrative fine of up to 750 euros to a prison sentence of up to six months, with a fine of 7500 euros, seems to us totally disproportionate, especially since it opens the door to criminalisation of militant actions that can intervene in an airport dispute. All of this justifies this deletion amendment.
ParlaMint-FR_2021-07-06-E1003.u329	I call Mr Bernalicis to support Amendment No. 27.
ParlaMint-FR_2021-07-06-E1003.u330	During the general discussion, Mathilde Panot devoted most of his speech to his opposition to article 10, which creates a new offence. Do not believe that you will prevent activists or political activists from carrying out claims actions by criminalizing them: you will simply burden the courts, as long as you refuse to hear the reason why they are mobilizing, namely the absence of a real dialogue in this country, since the President of the Republic has rejected all intermediate bodies, deemed useless, pretending to establish a direct relationship with the people, a relationship that seems to me to be a little troubled since the beginning of the mandate. That is not how you will solve the political problem you are facing on the pretext that the means used to carry out claims actions are not suitable for you. While there is already a fine, as Mr Wulfranc pointed out, you dare to add a prison sentence. But what country do we live in? We have the impression that you are unable to propose legislation without creating a new offence. This was already the case with the university research law: you had to introduce a new offence of intrusion into universities, already sanctioned by the penal code. The same applies here: preventing an aircraft from taking off is already an offence, since it is on this basis that proceedings are brought against Greenpeace. Why add a diaper? Do you definitely want to wear authoritarian clothes?
ParlaMint-FR_2021-07-06-E1003.u331	What is the opinion of the committee?
ParlaMint-FR_2021-07-06-E1003.u332	It'll be an unfavorable opinion, you know. I would just like to point out that, if the intrusion on an airport runway is punishable by a fine of 135 euros, the same offence committed in a protected port area is punishable by 3750 euros and a maximum of six months' imprisonment. From 1 January 2022 onwards, it will be 7,500 euros, or fifty times more, while in both cases the dangers exist, as well as the risk of blocking the activity of 100,000 of our fellow citizens. We therefore need a minimum of fairness. You're asking me what country we live in. I would remind you that in Spain, intrusion into an airport on the runway side is punishable by a fine ranging from 90,000 euros to 225,000 euros. In Germany, she is sentenced to six months' to ten years' imprisonment and a fine of up to 30000 euros. In France, therefore, we remain reasonable, but we also do not allow everything to be done: we need a minimum of law and law. It is not a question of banning all demonstrations, but simply of introducing a form of fairness.
ParlaMint-FR_2021-07-06-E1003.u333	All right!
ParlaMint-FR_2021-07-06-E1003.u334	What is the Government's opinion?
ParlaMint-FR_2021-07-06-E1003.u335	Let us hear ourselves well, beyond the effects of the forum: we are talking about equipment and infrastructure. Citizens must not, of course, be challenged by the right to demonstrate. It is simply a matter of preventing the commission of offences that could cause serious accidents for people, first and foremost for the perpetrators themselves. These graduated sanctions are designed to deter this type of intrusion and to enable airport security forces to focus on their missions, including in the face of terrorist threats, and to protect aircraft, passengers and crew members. This is therefore a totally unfavourable opinion.
ParlaMint-FR_2021-07-06-E1003.u336	Mr. Matthieu Orphelin has the floor.
ParlaMint-FR_2021-07-06-E1003.u337	There is a sense of the Government's priorities. This afternoon, during the question-and-answer session, the Prime Minister announces that he is abandoning the constitutional reform relating to the climate.
ParlaMint-FR_2021-07-06-E1003.u338	Whose fault?
ParlaMint-FR_2021-07-06-E1003.u339	The fault both in LaREM and in the Republicans, you know very well, dear colleague. On the same day, at the turn of an answer to a question to the Government, a reform launched in great pomp by the President of the Republic eight months ago, the Government and the majority create this new crime, which aims – it is written in the impact study – to counter climate activists. Whether we like these actions or not, should we not rather wonder why an increasing number of activists resort to such actions? This article perfectly illustrates the meaning of the priorities which is yours and which I do not think is the right one: there is no urgency to create a new crime.
ParlaMint-FR_2021-07-06-E1003.u340	The day there's a dead man...
ParlaMint-FR_2021-07-06-E1003.u341	Mr Ugo Bernalicis has the floor.
