ParlaMint-FR_2021-07-13-E1009.u1	The next item is the question to the Government.
ParlaMint-FR_2021-07-13-E1009.u302	Bravo!
ParlaMint-FR_2021-07-13-E1009.u303	Mr Robert Therry has the floor.
ParlaMint-FR_2021-07-13-E1009.u304	Finally! It is the word that comes to mind for most of us this afternoon in July that brings us together to adopt the CMP's conclusions on the draft programming law on solidarity development and the fight against global inequalities. This text has gone through a lot since its announcement by the President of the Republic at the beginning of the quinquennium – I will not come back to it. Let us not be complacent in seeing it finally submitted to our final adoption. My colleagues Bérengère Poletti and Michel Herbillon, who have been particularly involved in this text on behalf of the Republican Group, regret that they cannot be present this afternoon. It is an honour for me to speak on their behalf, especially since I am personally committed to the development of solidarity in the association Humanity Madagascar that I founded and chair. First of all, I would like to thank rapporteur Hervé Berville for his work and his attentive and constructive listening; This has enabled us to arrive at a text that is suitable for the vast majority of us. The message that the National Assembly and the Senate send through this broad consensus is important not only for the many players in development, but also for our fellow citizens. Some parts of the text seem rather verbose and redundant. This is in particular the case of the annexed global partnership framework, which is a display – undoubtedly necessary – of good sentiments aimed at covering the whole of the very broad scope of ODA. Nevertheless, significant and expected progress has been made in the text. Finally, France has clear, transparent and effective ODA programming. The Republican Group had identified a number of priority points. Thus, we welcome the clarification of the budget path proposed by the text – the new table, consultation and vote of Parliament, target of 0.7% of GNI in 2025, distribution between bilateral and multilateral, priority countries – and the formal recognition of the role of associations and NGOs in ODA, as well as a more appropriate definition of the role of AFD, the French Development Agency. We also stress the efforts made to improve the representation of parliamentarians, in their political plurality, in the various ODA bodies – AFD Board of Directors, Expertise France Board of Directors and Evaluation Committee. Since reform of the National Assembly's Rules of Procedure was not on the agenda, it was important that such clarifications should be included in the law. Article 9 on the Committee on the Evaluation of ODA is one of the most innovative and important aspects for Members of the Republicans. As our colleague Bérengère Poletti pointed out in the CMP, the fact of going outside the country is not necessarily obvious and understood by our fellow citizens. Assessment tools can help to understand this and make our ODA more readable and transparent. Since the sums committed are considerable – it is the honour of our country – transparent and independent evaluation of policies is therefore essential. The independence of the panel of experts who will make up the committee will be guaranteed. Members The Republicans, concerned about the independence of this committee, had contested both that it should be presided over by the First President of the Court of Auditors – but we agreed that the secretariat should be provided by the Court – but also that parliamentarians should be part of it. The new compromise wording of Article 9 allowed us to move forward, each assembly making salutary concessions; We welcome this. Beyond the discussion of the text, it is worth reminding us that a quarter of the world's population still has to rely on international solidarity. I see this on the ground during my missions to Madagascar. This reality reminds us particularly vividly in these times of global pandemic. A simple figure speaks of itself: just 1% of Africans have been vaccinated, compared to almost 50% of Americans and 40% of Europeans. Vaccination against covid-19 offers a striking mirror of global economic, social and health disparities and highlights the difficulties of implementing global solidarity despite the willingness of most major leaders. Covax, an instrument of this global solidarity, has so far sent only 95 million doses worldwide, instead of the 500 million scheduled for 1 July. These difficulties must not prevent us from continuing our efforts and, on the contrary, reinforce the need for effective aid from France to the poorest countries. [[Applause on the benches of the LR group and on several benches of the LaREM group]] The French are generous, dozens of actions carried out locally in the territories demonstrate this on a daily basis. Communities, regardless of their level, are investing; associations are moving forward; NGOs are innovating. It is up to us to help them by providing them with a clear and transparent framework, with specific objectives; The text that we are going to adopt in a few moments must allow it. The Republican Group welcomes these advances and will vote in favour of this bill.
ParlaMint-FR_2021-07-13-E1009.u305	Mr Sylvain Waserman has the floor.
ParlaMint-FR_2021-07-13-E1009.u306	On behalf of the Members of the Democratic Movement (MODEM) Group and related democrats, I would like to support the bill in a frank and overwhelming manner. Even if he is not very publicized, he is one of the most important texts in our mandate, not only because he was born at the initiative of Marielle de Sarnez, for whom we all have affectionate thoughts. Marking, he is threefold. First of all, it represents a decisive step forward in ODA, an area essential for our country, which is at the heart of our diplomatic tradition, of our international policy and of France's place in the world. Finally, we will have a clear strategy and functional and geographical priorities. Finally, we will be able to align our actions with these priorities by having a real evaluation mechanism. At the beginning of my term of office, I met with the young ambassadors of the One association – perhaps this is the case with many of you. They told me the importance of a multi-year text, but also the importance of respecting the promise to reach 0.55% of GNI devoted to ODA made at the time by candidate Macron. Their dream was that in the next presidential campaign, we're talking about the 0.7% in the SDGs. Having been the subject of a United Nations General Assembly resolution in 1970, this share of GNI devoted to ODA had become a real standard for all those who believed in a more supportive and just world. The young ambassadors of the One association dreamed of it, this law offers us the opportunity to make this fight carried out for more than fifty years a reality; That is what we will decide in a few moments. The second reason why our text is significant is that it makes an unprecedented contribution to civil society. NGOs – and, behind them, the citizen engagement of women and men who carry out humanitarian missions and who give their time and energy for a cause – finally find their right place. We reaffirm the role of civil society as an actor in development policies. NGOs have freedom, commitment and agility to increase the effectiveness of our public policies and development aid policies. This text enshrines their role in the area of solidarity development. Finally, this text is significant because it perfectly illustrates what I call parliamentary added value. What's this about? The difference between the text between Parliament and the text that emerges from it. Finally, it does not matter whether the amendments come from the majority or the opposition, the National Assembly or the Senate, the Government or the rapporteur. The difference between the text between it and the text that comes out is the added value of Parliament. In this respect, take the 0.7% or, to quote some examples that are of interest to me, the rights of the child – enshrined in the text through amendments drawn up in connection with UNICEF (United Nations Children's Fund) and the Children's Group – or the question of youth mobility for which my colleague Bruno Fuchs has made a great deal of commitment: these elements – like many others that have been defended on all the benches of the Chamber – were not included in the original text. They are a perfect illustration of the enrichment of the texts in the course of the amendments and of the parliamentary discussion.
ParlaMint-FR_2021-07-13-E1009.u307	That's it, exactly!
ParlaMint-FR_2021-07-13-E1009.u308	This transparency and strong text demonstrates an idea that I defend as Vice-President of the National Assembly, that of parliamentary added value. Contrary to what some people would like us to believe in the media and far from the cartoons in which we would like to be confined, our Parliament is playing its part. It plays it all the better because in the face of the complex issues that we are dealing with, we are able to overcome the divides and bring together a large majority. [[Applause on the benches of the Dem and LaREM groups]] Finally, what made this added parliamentary value possible was that you and Minister Le Drian, the Secretary of State, listened and heard us; you have taken into consideration and made your own many of the proposals of Members of all benches. And I believe, with sincerity and solemnity, that the way in which you have steered this bill is in the honour of the Government, of the Republic, because you have allowed the parliamentary debate to take on its full scope and because, by the way, you have put forward this added parliamentary value that is dear to our hearts. It is for this reason, ladies and gentlemen, that I propose that you have the courage to vote unanimously on the text: it is not the text of a camp or a bench, but one of those texts that make the greatness of our Parliament and our country.
ParlaMint-FR_2021-07-13-E1009.u309	Mr Dominique Potier has the floor.
ParlaMint-FR_2021-07-13-E1009.u310	Dear, dear Mr. Potier!
ParlaMint-FR_2021-07-13-E1009.u311	I will express myself in a spirit of concord because, after all, we are on the eve of the national holiday, which is often forgotten, the celebration of the Feast of the Federation.
ParlaMint-FR_2021-07-13-E1009.u312	I like that!
ParlaMint-FR_2021-07-13-E1009.u313	I will therefore begin to pay tribute to the dialogue we have had with Minister Le Drian, with you, Jean-Baptiste Lemoyne, with a rapporteur who has not neglected his pain to listen, listen to each other and find solutions with them. I would also, of course, like to pay tribute to the spirit of this text – which has been so long-awaited – by Marielle de Sarnez: I remember a pre-meeting attended by Clementine Autain and Jean-Paul Lecoq. It was a long time ago that the opposition had not felt so much considered. Mrs de Sarnez has left and, Jean-Louis Bourlanges, you have maintained this state of mind by chairing the Committee on Foreign Affairs. As a parliamentarian, this may have been the happiest experience I have had since the beginning of this mandate in terms of respect and consideration for each other. For all this, I wanted to thank you.
ParlaMint-FR_2021-07-13-E1009.u314	It's effortless.
ParlaMint-FR_2021-07-13-E1009.u315	This has proved to be rather fruitful because – we are not used to it – twelve significant amendments, of which the Socialist and related Group members are proud, have been considered as adding value – to take your words, dear Sylvain Waserman. For example, I noted that target 8.7 of the Sustainable Development Goals, against child labour, which affects 152 million children, was taken into account, as well as the one-health concept of One Health, which was terribly lacking as it drives the policies not only of the Food and Agriculture Organization of the United Nations, of the veterinary world, but also of the WHO in the prevention and control of pandemics. I will also mention: the cause we have defended, together with Jean-Paul Lecoq, on fair trade; a commitment to waste treatment that does not involve double standards between our countries and the receiving countries; the issue of blood ores, with the European directives still to be applied, particularly in our own country; the inclusion of corporate social responsibility (CSR) in ODA-related markets, which is the least of all for local markets but also for our industrialists, and I am thinking of some of them at this moment; Mediterranean perspectives for youth cooperation in cultural matters; Finally, and I pay tribute to Laurence Dumont's insistence, the inclusion in the text of civil law on birth registration as the first of the rights. This fight was one of three led by the Socialist and related group. While this legislature has given us so little space for expression, we have had the pleasure, with the competent services of AFD, of rewriting the whole part of the text concerning land. Some thought that we would not be able to do so; We have indeed rewritten this part, in line with our aspirations and our diagnosis of France, Europe and the world. This is a real co-construction with a government agency. You had the humility to recognize that the new version was better than the previous one – because people of good will spoke to each other. The question of civil law – how to exist as a person – and the question of land law – how to share the land – had to be dealt with in this way. According to the UN, land grabbing is a greater cause of misery and violence than wars. Redeeming the republican space in which universal principles passed through the walls was a real happiness. Secondly, we recalled the duty of alert, linked to the duty of vigilance, but also the right. We have also stressed coherence: what is being done in the field of charity, humanitarianism or development is sometimes defeated by trade policies and particularly leonical treaties. We have also returned to sharing, on a planet with finite resources, through a revolution of our ways of life, a step that is not to be regarded as a shipwreck but as a humanist epic. The feast of 14 July is not only that of the Federation, but also that of the capture of the Bastille. And in conclusion, I would like to share with you two enormous concerns – these are more alerts than recriminations, because we will vote for the text. We have just signed a discount agreement, a shameful agreement, in CMP yesterday, on the climate, even though beyond the pandemic, drought-related famines are worsening in several parts of the world – I am thinking of Madagascar. Was it the time, at the end of the review of this climate bill, to resign, to settle for small compromises to arrive at a small political calendar? Indeed, after the reports of the High Climate Council (HCC), the Intergovernmental Panel on Climate Change (IPCC) and the studies of all scientific authorities on climate, published in late June and early July, it was necessary to muscle this text. Second concern, second alert: France, since 2017, has assumed the duty of vigilance vis-à-vis multinationals, law passes wall of human rights and the environment at the end of the world. It is threatened by a directive that distorts the spirit of French law.
ParlaMint-FR_2021-07-13-E1009.u316	It's time to close, Mr. Potier.
ParlaMint-FR_2021-07-13-E1009.u317	[[Applause on a few benches of the LaREM group, as well as on the panel benches. – Mr. Jean-Paul Lecoq also applauds]] This is a fight we must wage alongside the President of the Republic. That is the meaning of the motion for a resolution that 124 of our colleagues tabled three days ago in the Committee on European Affairs.
ParlaMint-FR_2021-07-13-E1009.u318	Mr Thomas Gassilloud has the floor.
ParlaMint-FR_2021-07-13-E1009.u319	The 1988 Nobel Prize in Literature, Egyptian Naguib Mahfouz, wrote in his novel Impasse of the two palaces that " patience was the key to deliverance." This is the feeling we feel when we read the Joint Joint Committee's conclusions on the draft programming law on solidarity development and the fight against global inequalities – a long-awaited text. Indeed, it relays the law of 7 July 2014 on orientation and programming relating to development policy and international solidarity, and attests to the attention paid by the Government and the Parliament in this regard. At the same time unknown to the majority of our compatriots but also source of certain fantasies among our partners, our policy of official development assistance is nevertheless an important dimension of our international action. It was therefore becoming urgent for Parliament to legislate on this new programming. While we regret the aridity of the legislative system, offset by the comprehensiveness of the global partnership framework, we can only welcome some progress. We are thinking in particular of Article 2, which strengthens Parliament's information, in particular on the budgetary programming provided for in Article 1, and the coherence of public policies which could have an impact on the achievement of sustainable development objectives in partner countries. We are also thinking of Article 6 which promotes international volunteering arrangements, including in the context of so-called reciprocal volunteering, or Article 7, which wires the operator Expertise France to the Agence française de développement. With this text, France aims to provide itself with the means to combat global inequalities more effectively and to protect global public goods. The revision of the objectives and methods of intervention of the French international development policy is all the more necessary in the context of the global crisis caused by the covid-19 pandemic. Thus, the bill provides for an upward trend in ODA allocations, in line with the President's commitment to increase ODA allocations to 0.5 per cent of GNI in 2022. During the discussion of the text, we even set the target at 0.7% of GNI. This was already a good step forward, but the CMP went even further with the intermediate targets of 0.61% for 2023 and 0.66% for 2024. In accordance with its ADN, the Action Together Group has amended the text constructively by including indicators of sustainable development objectives in line with France's international commitments, supporting a better involvement of local and regional authorities in the country's external action. Our group also called for the renewal and strengthening of the alliance between AFD and the Caisse des dépôts et consignations, in order to increase the capacity and visibility of our official development assistance policy. Indeed, in the continuation of the speech delivered by the President of the Republic in Ouagadougou in November 2017, it was for us to extend the international legislative sequence, inaugurated last autumn with the draft law on the restitution of cultural property to the Republic of Benin and the Republic of Senegal, and with the end of the CFA franc, a sequence that opens a new cycle in relations between France and the African continent. Because this is a paradigm shift. If we now have to fight jihadist terrorism differently through short military interventions, we must also cooperate differently. To pessimistic or fatalist discourses about African economic development, it is incumbent upon us to consider this new programming within a partnership framework capable of adapting to the new constraints induced by the speed, and sometimes the distortion, of the flow of information. We therefore call on all actors involved in ODA, from donors to NGOs, through ministries and study centres, to refocus aid on sustainable development, to focus it on the eighteen priority countries, to take effectively into account the priorities of the States and the populations concerned, and to involve them effectively in the training and conduct of projects. [[Applause on a few benches of the LaREM group, as well as on the panel bench]] Finally, while our country will be chairing the European Council from 1 January 2022, better coordination of means and objectives must be sought on a global scale so that aid finds the way to realistic and reasonable ambition, thereby gaining credibility.
ParlaMint-FR_2021-07-13-E1009.u320	Mr Meyer Habib has the floor.
ParlaMint-FR_2021-07-13-E1009.u321	The covid-19 pandemic has disrupted official development assistance and has demonstrated the need for a reshaping of the governance of our solidarity development policy. More than ever before, the health, economic and social crisis linked to the pandemic has had a significant impact on development progress – I am thinking in particular of the issue of vaccination in underdeveloped countries, which many colleagues have recalled. This text therefore proposes a renovation of the methods of action of development policy, in the form of a renewed partnership with partner countries and all relevant development actors in France, in particular civil society organisations and local and regional authorities. As you know, development aid is an area where, at the end of the day, there is very little legislation because the means are more important than the legal terms. I would like, on behalf of the UDI and independent Group, to welcome frankly the agreement reached in the Joint Joint Committee and, in my turn, I have a very strong thought for our late colleague Marielle de Sarnez, whom we loved so much, who we miss so much and who wanted so much of this text to be adopted before the end of the parliamentary term. First of all, I will come back to an important point concerning the budgetary provisions of this programming bill. In view of the many debates in both the House and the Senate, I cannot help but point out that our group rightly questioned the legitimacy of the period under review, 2020-2025, when the mechanism was naturally to be limited to the end of the quinquennium, thus in 2022. We looked forward to a clearer commitment by the Government on the fiscal trajectory between 2023 and 2025, with a reminder of the fulfilment of France's commitments under the Addis Ababa Programme of Action. Indeed, the proposed fiscal year was no more ambitious than a fiscal law trajectory, as many colleagues pointed out. Without a long-term vision in comparison to the scope of military programming laws and research, this text may have seemed in some respects, in half-tone or even fragile. We therefore welcome the CMP's proposal for a re-visit, which sets the financial path before the end of 2022, after consultation and vote by Parliament for the years 2023, 2024 and 2025. In view of its role in budgetary matters, it is Parliament's responsibility to detail, approve and evaluate any such objective and trajectory. The representatives of the nation we are are involved in development policy and we must monitor its proper implementation. We have tabled amendments to this effect in order to strengthen Parliament's control over this issue by 2022. We are therefore pleased that the Government has clarified its position by agreeing to present by the end of 2022 an up-to-date table of intermediate targets, with wording setting out the absolute values on which we agree for 2020, 2021 and 2022, as well as percentages for the following years. In order to better assess the impact of France's action and thus increase transparency on the use of the resources committed, the draft law provides for the establishment of an independent evaluation commission. Although we are not in favour of the proliferation of committees and other committees, let us try to ensure that it is useful and truly independent. In this regard, we would like to welcome the compromise on the new wording of Article 9 found in the Joint Joint Committee with the new format of the Official Development Assistance Evaluation Committee, composed of two colleges. Finally, if we wish to strengthen our development aid, especially during this crisis period, we must also put on condition that the partner countries cooperate fully in the readmission of their nationals, as I said, when they are not admitted to France. This cooperation must be carried out jointly within a European framework. It may seem logical, as part of a partnership approach with countries with access to ODA, that there may be a high degree of cooperation in controlling immigration and the ability of some States to control their borders, combat networks of smugglers or modernize their civil status. In this sense, development aid must be mobilized in the context of mutual commitments with our partners. This idea had already been discussed by Jean-Christophe Lagarde during the debate on the migration policy of France and Europe last autumn. [[The rapporteur and the vice-president of the Joint Joint Committee applaud]] In conclusion, we have approached this text with pleasure, with benevolence, and we welcome the quasi-consensus resulting from the joint committee in the Senate. We welcome the major advances and the strengthening of the efficiency and accountability objectives of the bill. However, he would like to remind us that the objectives and the reminders of commitment will of course have to be followed by action.
ParlaMint-FR_2021-07-13-E1009.u322	The general discussion is closed.
ParlaMint-FR_2021-07-13-E1009.u323	I now call the text of the Joint Joint Committee. In accordance with Rule 113(3) of the Rules of Procedure, I shall first call on the House to take a decision on the amendment before me. The Vice-President of the Joint Committee has the floor to support Amendment No. 1.
ParlaMint-FR_2021-07-13-E1009.u324	This amendment divided into three parts is the sign that we have worked in the CMP, where we have changed some things. In such cases, there are inevitably a few slags left. We ask you to delete them so that the text is fully in line with what the CMP wanted. The amendment was discussed with my counterpart and those of rapporteur Berville in the Senate. There is therefore an agreement between our two assemblies and it is essential that the amendment be voted on in identical terms so that our case can be concluded. These are measures linked to Article 9 establishing the Commission for the Evaluation of Official Development Assistance. As I said earlier and as many speakers have pointed out, the assessment committee is based on a somewhat different basis from what we agreed on at first reading. We would first like to delete the words "other than the President" in the first sentence of paragraph 10 of that article and, in the third sentence of the same paragraph, the words "other than the President". In the drafting of the CMP, the Chairperson of the evaluation committee will be elected from among its members, so it is not justified that the duration of the term of office and the regime applicable in the event of the vacancy of its seat should be separate from that prevailing for the other members of the committee, as was the case in the original text. It is therefore a matter of aligning the mandate of the chairman of the committee with that of the other members. Secondly, in paragraph 11, we delete the words "and the representative of the partner countries of the solidarity development policy". The CMP has indeed referred to a decree the appointment of experts members of the evaluation commission. By coordination, it is therefore appropriate to delete the reference to the sole representative of the partner countries of the solidarity development policy, who will be among the experts appointed by decree. This is not a banalization, which would be derogatory. We bring this expert into the common law of the other members. These two amendments, in three parts, are purely formal and I urge you to vote on them.
ParlaMint-FR_2021-07-13-E1009.u325	Before seeking the Government's opinion on this amendment, I would like to point out that on the bill I have a request for a public vote before the Socialist and related groups and the Libertés et Territoires group. The vote is announced in the National Assembly. What is the Government's opinion on the amendment?
ParlaMint-FR_2021-07-13-E1009.u326	[[Mr. Sylvain Wasermanapplaudit]] President Jean-Louis Bourlanges presented the amendment as a formal amendment. I believe that they are quite substantial, but not to delay the debate and because we have all grasped the scope of this amendment, to which the Government willingly agrees, I express a favourable opinion.
ParlaMint-FR_2021-07-13-E1009.u327	We have completed our review of the sections of the bill as amended.
ParlaMint-FR_2021-07-13-E1009.u328	I put the bill to the vote in light of the text of the Joint Joint Committee as amended by the amendment just adopted.
ParlaMint-FR_2021-07-13-E1009.u329	The result of the vote is as follows: Number of voters 58 Number of votes cast 51 Absolute majority 26 For adoption 51 Against 0
ParlaMint-FR_2021-07-13-E1009.u330	Perfect!
ParlaMint-FR_2021-07-13-E1009.u331	The next speaker is the Vice-Chairman of the Joint Joint Committee.
ParlaMint-FR_2021-07-13-E1009.u332	[[Applause on various benches]] This is Marielle de Sarnez's work that we did tonight. I think we all need to be aware of that. That is the case.
ParlaMint-FR_2021-07-13-E1009.u333	You were right to add these words. Ladies and gentlemen, I propose that you do not suspend the sitting so that we can immediately consider the following text. Thank you to those who have not left the Chamber in silence.
ParlaMint-FR_2021-07-13-E1009.u334	The next item is the new reading of the draft law on the prevention of terrorist acts and intelligence (No. 4301, 4335).
ParlaMint-FR_2021-07-13-E1009.u335	The Deputy Minister for Citizenship has the floor.
ParlaMint-FR_2021-07-13-E1009.u336	Here, the Government maintains the line that has been its own since 2017. This line is to ensure the balance between the effectiveness of counter-terrorism action and the preservation of individual freedoms, and it is with this consistency that the Government returns to you at second reading, determined to defend well-considered, well-worked positions, thought in support of a text that I believe is essential to strengthen the legislative arsenal in the field of counter-terrorism, especially with regard to the follow-up of prisoners convicted of terrorism. These are considerations of operational efficiency, pragmatism, respect for the initial balance, and the search for the broadest consensus that continue to enliven us collectively. In this regard, I would like to thank, on behalf of the Government, the members of the Committee on Constitutional Laws, Legislation and General Administration of the Republic, as well as the members of the parliamentary delegation to intelligence and the fact-finding mission on the intelligence law for the quality of the joint work carried out for several months with the Government. It is also an opportunity to express to you the hope that this work will continue, as important as it is, on these issues, that we will act together in responsibility. The Government's mobilization against terrorism has been constant since 2017. At the request of the President of the Republic, the Government has worked with great determination to strengthen mechanisms to combat the terrorist threat. Let me remind you once again briefly: strengthening human, budgetary and legal resources for the benefit of all the intelligence services, the security forces and the magistrates who are fighting tirelessly. The human resources allocated to specialized anti-terrorism services have been the subject of an unprecedented effort since 2017. The investment and operating budgets for services have also seen a sharp increase, in line with the unprecedented challenge. Since 2017, we have ensured that the services, despite the exit from the state of emergency, retain the legal capacity to act effectively in accordance with the rule of law. This is the whole objective of the law of 30 October 2017 strengthening internal security and the fight against terrorism, known as SILT law. The Directorate-General for Internal Security (DGSI) was designated in June 2018 as the lead in the fight against terrorism throughout the country. The Law of 23 March 2019 on Programming 2018-2022 and Reform for Justice created the National Anti-Terrorist Prosecutor's Office (PNAT) to strengthen the anti-terrorist judicial strike force. The bill we are debating is not a turning point, on the contrary, it is part of this dynamic that we have regularly reported to you. On this occasion, I want to salute our intelligence services, our police officers, our gendarmes, who every day do exceptional work to identify threats, follow dangerous individuals and defeat their murderous plans. Since 2017, the national territory has been hit by fourteen successful Islamist terrorist attacks: three in 2017, three in 2018, one in 2019, six in 2020, one in 2021. These attacks have caused twenty-five deaths and eighty-three injuries, and it is of course when I think of them that I stand before you today. At the same time, since 2017, thirty-six attacks have been thwarted by our services, three of them still in 2021. The SILT Act allowed these services to continue to have an effective and responsive legislative framework after the end of the state of emergency. The administrative authority – prefects or minister of the interior, as the case may be – has been recognized with new powers strictly proportionate to the state of the threat, always under the control of the judge and solely for the purpose of preventing acts of terrorism. These include the possibility of establishing protective perimeters to ensure the security of a place or event, the closure of places of worship in which ideologies, statements or theories that incite or apologies terrorist acts are held or circulate, the possibility of enacting individual measures of administrative control and surveillance (MICAS) since 1 November 2017 against individuals with a marked level of threat to security and public order, and the possibility of requesting permission from the judicial judge to conduct a home visit to a place frequented by such individuals and seizures. Parliament was informed without delay of the implementation of each of these measures, in accordance with the requirements laid down by the legislator in 2017. An evaluation report on the implementation of the Act was also made available annually. Similarly, the Government has made reasonable use of the so-called algorithm technique. For example, since 2015, three automated processing processes have been authorized by the Prime Minister after favourable advice from the National Intelligence Technology Control Commission (CNCTR). The parliamentary delegation to intelligence was made recipient of items at the confidential defence level that describe the nature of the operational contribution of these automated processing and was invited to come in March last to visit the premises and services dedicated to the DGSI. While it is not possible to detail the results obtained through these algorithms, which are protected under the secrecy of national defence, the impact assessment accompanying the bill notes that this intelligence technique has, inter alia, identified contacts between individuals carrying a terrorist threat, obtained information on the location of individuals associated with this threat, updated the behaviour of individuals known to the intelligence services and requiring further investigation, and improved the knowledge of the security services on how to proceed with individuals of the terrorist movement. [[Applause on committee benches]] The measures that this bill proposes to extend today are therefore effective and truly indispensable operational tools for anti-terrorism services.
ParlaMint-FR_2021-07-13-E1009.u337	The next speaker is Mr Custody of the Seals, Minister of Justice.
ParlaMint-FR_2021-07-13-E1009.u338	We will only emerge victorious in the fight against Islamist terrorism that threatens and mourns our nation if our common commitment is unwavering. This commitment must be reflected in the ability to adapt our technical and legal tools in order to understand the full spectrum of terrorist threats even more effectively. That is the very meaning of the provisions of the bill that we are discussing again today, after the failure of the Joint Committee last week. As you already know, the Government has fully devoted itself to this task by granting a historic 8 per cent increase in the budget of the Ministry of Justice, by creating, together with the national anti-terrorist prosecutor's office, a fully dedicated jurisdiction, by increasing the number of radicalisation assessment districts and, as Mrs Schiappa has just pointed out, by creating 10,000 additional police and gendarmes posts. These actions and efforts are essential in order to win the fight against Islamist terrorism and no longer live the tragedies that we have experienced again recently. Of course, I want to have a special thought for each of their victims, whether they are civilians or members of the internal security forces. I wish to pay tribute to them here. In this commitment to Islamist terrorism, I come before you with the constant goal of the Chancellery: to drastically reduce the threat posed by those condemned for acts of terrorism, which continue to show signs of danger, as their sentences come to an end. I have already had the opportunity to say this before you: by the end of 2023, 162 people currently detained for terrorist acts in connection with the Islamist movement will have served their sentences. However, some of them are likely to show signs of radicalisation in the near future. I would like to express my strong appreciation and gratitude for the action and involvement of prison officials, as well as for the quality of the work done in our institutions to stem radicalization. Unfortunately, not all these efforts are sufficient and, in the current state of law, the same detainees would be left without proper follow-up or support. Section 5 of the bill, as passed at first reading by your assembly, specifically proposed to fill this gap by creating a new judicial measure to prevent terrorist recidivism and re-integration, in particular to force the convicted person to a series of obligations that the law could not impose on him until now. These new provisions were in full complementarity between the administrative authority responsible for the supervision and control of persons released from detention and the judicial authority, which ensured their follow-up and reintegration through specific obligations and prohibitions. Finally, the drafting of the provisions of article 5 drew all the consequences of the Constitutional Council's decision of 7 August last to censor the proposed law introducing security measures against the perpetrators of terrorist offences at the end of their sentence. While this bill was already part of our common desire to find a solution to the new threat of prison leavers convicted of terrorism – I would also like to commend your unwavering commitment, Madam Chair of the Law Committee, dear Yaël, as well as that of the rapporteur, dear Raphaël – the Constitutional Council had reminded the legislator of the urgent need to ensure the appropriate, necessary and proportionate nature of restrictive measures of freedom when imposed on persons who have served their sentences. At first reading, however, the Senate wished to rewrite clause 5 of the bill by jeopardizing the balance found with section 3 and administrative measures, at the risk of further constitutional censorship. This was not acceptable in view of the importance of the issues discussed here. Indeed, the new mechanism proposed by the Senate creates a judicial measure of mixed security, including not only obligations for reintegration similar to those provided for in the Government Bill, but also obligations to ensure the supervision of the person. However, some of these obligations and prohibitions are similar or similar to those provided for by MICAS, such as the prohibition of appearing in certain places or of frequenting certain persons. Such a superimposition of different security arrangements, under the responsibility of different authorities, which can be applied for the same purposes and to the same persons and which provide for similar or identical requirements, creates a complexity that threatens the legal security of the entire system and weakens the effectiveness of the State's action in its fight against radicalisation. Moreover, and perhaps even more serious, the rewriting of the Senate did not fully meet the constitutional requirements referred to by the Constitutional Council, particularly with regard to the conditions for the renewal of the measure. In the light of these considerations, the Government welcomes the re-establishment by the National Assembly's Law Commission of the drafting of the judicial measure to prevent terrorist recidivism and reintegration in order to ensure that the regime applicable to terrorist detainees who have served their sentences is integrated, in a consistent manner and in accordance with constitutional requirements, into existing legislation aimed at preventing acts of terrorism and that this regime can finally enter into force.
ParlaMint-FR_2021-07-13-E1009.u339	Mr Raphaël Gauvain, Rapporteur of the Committee on Constitutional Laws, Legislation and General Administration of the Republic, has the floor.
