ParlaMint-FR_2019-09-26-E2015.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2187, 2243).
ParlaMint-FR_2019-09-26-E2015.u260	The problem with this bill is the confusion that some of its sections may cause in their subsequent consideration. Article 1 refers to embryos whose acceptance has been "accepted", as introduced by our colleague Genevard's amendment, not to embryos preserved in the context of parental projects. The confusion is also semantic, because there are AMPs and AMPs: AMPs without third-party donors represent 96% of the total AMPs in France and are carried out at 60%, with great competence, by liberal doctors, but they are therefore alien to the problem of the third-party donor, i.e. the donation of gametes or embryos. In fact, we are in no way calling into question medical assistance for procreation: it is only a question of knowing, here, who is entrusted with the management of embryos or gametes – the respective objects of articles 1 and 2 – intended for donations. But these gametes are potentially in a shortage. As a result, managing private for-profit centres is likely to lead to market drifts. Let's avoid confusion. We are not questioning liberal medicine, to which I am very attached: you know that, minister, since I never fail to remind every PLFSS – a bill to fund social security. [[Applause on a few benches of the LR group]] I fully agree with your analysis: these amendments have nothing to do with Article 1, and we will have the opportunity to return, with Article 2, to the mission entrusted to private for-profit centres.
ParlaMint-FR_2019-09-26-E2015.u261	[[Smile]] I still have two requests to speak, since the scheduled time allows everyone to express themselves fully on these important issues... Mr Pierre Dharréville has the floor.
ParlaMint-FR_2019-09-26-E2015.u262	My position, I guess, won't surprise anyone. We are talking here about one of the key issues in the text, and perhaps our discussions will allow us to go back to some of the unfortunate provisions adopted in the special committee. Other colleagues before me have said that gamete conservation and donation management are carried out by public and private not-for-profit structures. [[Rires on a few benches of the LaREM group]] I am deeply shocked by the willingness to open up the management of these activities to for-profit institutions. Indeed, there can be no profit to be realized on the gift, otherwise everything is distorted and the foundations of the gift are undermined; If, over and above the market – if you allow me to express it – management involves things as precious as gametes, which give life, it would be incomprehensible to take such a direction. [[Caroline Fiat and Jean-Paul Dufrègne applaud]] I call on national representation to establish a clear ethical boundary on the subject and to reject any steps in that direction.
ParlaMint-FR_2019-09-26-E2015.u263	Mr Brahim Hammouche has the floor.
ParlaMint-FR_2019-09-26-E2015.u264	I had signed the amendment from my MODEM colleagues in committee and had therefore voted in favour of it, but I will oppose it in open session. Let me explain this development. I have no doubt about the competence of private institutions, whose activities are subject to the same authorization as public institutions, or even their ethics, which exist in these institutions and which all those who have worked with them can testify to. I had voted in favour of this amendment, as it seemed to me to ensure territorial equality and access to the LDC within a reasonable time frame for women. It is important to re-examine the texts, even if they have been done in committee, so that the suggestion put forward at one point should be ruled out that the amendments adopted in committee should no longer be considered in public session. I will not vote for this amendment, in the light of the minister's response and my readings, in particular on the risks of pricing slipping and of giving priority to quantity over quality. Wisdom should encourage us to exercise great caution. We must not get excited or lose control, while the title of Chapter I of the bill promotes the development of a mastered framework. The amendment should be rejected, even if, like me, it has been voted on in committee.
ParlaMint-FR_2019-09-26-E2015.u265	Very good evolution!
ParlaMint-FR_2019-09-26-E2015.u266	Mrs Aurore Bergé has the floor.
ParlaMint-FR_2019-09-26-E2015.u267	I join those who have spoken on various benches, and I hope that a very large majority of us will follow the minister's advice and reject the amendments. The gift and the embryo, which we shall discuss again, I hope, on the occasion of the examination of Article 2, cannot be left to the trading sector. Indeed, gametes and embryos are not commodities, a conviction that it is essential to reaffirm, in order to avoid the risk of de facto development of commodification in private centres; progress will have to be made on the fundamental issue of territorial meshing, but it is not necessary – and perhaps even dangerous – to allow private centres to deal with the gift, embryo and gametes, which we will return to in the discussion of Article 2.
ParlaMint-FR_2019-09-26-E2015.u268	I put to the vote identical amendments Nos 1048 and 1357.
ParlaMint-FR_2019-09-26-E2015.u269	The result of the vote is as follows: Number of voters 54 Number of votes cast 54 Absolute majority 28 For adoption 7 Against 47
ParlaMint-FR_2019-09-26-E2015.u270	Mrs Agnès Thill has the floor to support Amendment No. 1630.
ParlaMint-FR_2019-09-26-E2015.u271	It is forbidden, because of the time programmed.
ParlaMint-FR_2019-09-26-E2015.u272	What is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2015.u273	Unfavorable opinion. The conditions for the authorisation given to establishments are laid down in the Public Health Code, which is issued by the Regional Health Agency – ARS. Your amendment suggests that the system be completely changed, giving responsibility for authorisation to the Minister of Health and the Biomedicine Agency. I propose to maintain the current rules of the Public Health Code.
ParlaMint-FR_2019-09-26-E2015.u274	Identical Amendments Nos 133 by Mrs Annie Genevard and 1515 by Mrs Agnes Chill are being defended. What is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2015.u275	Unfavorable opinion. We have already discussed this issue a great deal. These identical amendments are intended to restore the criterion of pathological infertility to allow the use of the GPA with third-party donors: we voted against this reduction in the use of the GPA earlier.
ParlaMint-FR_2019-09-26-E2015.u276	Mrs Blandine Brocard has the floor to support Amendment No. 1904.
ParlaMint-FR_2019-09-26-E2015.u277	It is intended to prohibit the design of an embryo from one or more artificial gametes. The rapporteur, who hates to wear his coat, may explain to us what is happening, but I will present you with the consequences of such a practice. Gametes could be obtained regardless of the age of the person from whom the cells intended for reprogramming would be taken. If artificial gametes were allowed to fertilize, one could choose the sex of these gametes independently of that of the person taken: thus, a cell from a man could be reprogrammed as an ovoyte and a cell from a female sperm. That is one of the consequences; There are others, which you will find in the summary statement accompanying the amendment. A legal problem would arise because the status of the children thus conceived would be very complex: a child could be conceived from a stem cell taken from an embryo then destroyed; So this child would come from a person who never existed. These are not pure imaginations, but practices that can be deployed. A child could also come from an ovocyte from a man or sperm from a woman: who would be the father, who would be the mother? That is why I propose that you firmly prohibit this possibility, in order to avoid all these drifts.
ParlaMint-FR_2019-09-26-E2015.u278	Very good amendment!
ParlaMint-FR_2019-09-26-E2015.u279	What is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2015.u280	I have discussed this relevant issue for a long time with Professor Delfraissy, Chairman of the National Ethics Advisory Committee, to determine whether it would be appropriate to table an amendment protecting us, in the future, from this possibility, which does not currently exist in the human race, but which will develop somewhere in the world and which must be protected. The situation is not ripe enough to draft an amendment protecting us from this threat, which poses no short-term risk in France.
ParlaMint-FR_2019-09-26-E2015.u281	Let's see!
ParlaMint-FR_2019-09-26-E2015.u282	Let's not be naive!
ParlaMint-FR_2019-09-26-E2015.u283	There is currently a framework and, in any event, the drafting of your amendment would render its adoption ineffective, since it states that "Artificial gametes cannot be fertilised". No! We do not want a child to develop with this technique, but we must not reject the study of fertilization and then of the embryo in its first week, because it will allow us to protect ourselves against all uses of artificial gametes – you quote induced pluripotent cells – IPS – but we can mention other varieties. It is important to allow research to develop in the very first days and to firmly block any evolution towards any birth, which we would all resent and which is moreover not possible in France, since only the Agency for Biomedicine can authorise research on all these subjects; There is, of course, an absolute ban on the use of artificial gametes.
ParlaMint-FR_2019-09-26-E2015.u284	What is the Government's opinion?
ParlaMint-FR_2019-09-26-E2015.u285	All research-related issues will be discussed during the review of Title IV of the Bill. Even if research advances, the use of artificial gametes for fertilization is at the science fiction stage. Unfavorable opinion.
ParlaMint-FR_2019-09-26-E2015.u286	Mr Thibault Bazin has the floor.
ParlaMint-FR_2019-09-26-E2015.u287	Minister, we are told that some topics fall under research and Title IV of the bill, and then, when we talk about research, we are told that these issues are related to the MPA and Title I. If we allow research on artificial gametes, perhaps even on fertilization from them, we will not be able to separate the issues of research from those of MPA. Indeed, if there is a shortage of gametes, the temptation to use artificial gametes may appear. In other countries, artificial gametes may be produced in the coming years, so perhaps imported into France. If we want to avoid any risk, the text must impose a ban. We are developing a bioethics law for the next seven to nine years. I thank Mrs Brocard for having tabled this amendment, which raises a real question. This prohibition should be included in the title of the MPA Act. It would cost us nothing and not eat bread. If the research resulted in the possibility of producing artificial gametes in the coming years, there would be no problem because we would have said in the law that we did not want them in France. Let us resolve this question immediately and include the prohibition in the titles devoted to MPA and research.
ParlaMint-FR_2019-09-26-E2015.u288	Mr Charles de Courson has the floor.
ParlaMint-FR_2019-09-26-E2015.u289	During the examination of the Act of 29 July 1994 on the donation and use of elements and products of the human body, on medical assistance in procreation and on prenatal diagnosis, I had tabled an amendment, inspired by the German law, to prohibit chimera.
ParlaMint-FR_2019-09-26-E2015.u290	Precursor!
ParlaMint-FR_2019-09-26-E2015.u291	I was asked what I was going to look for, since the chimeras didn't exist. Now, today, the chimeras exist! The Government had banned the creation of chimeras in its text. Only 23 years separate 1994 from 2017. Mr rapporteur, I know that you agree with the substance of this amendment: the technique is evolving very quickly, and the risk of artificial gametes should be protected for the next seven years, the duration of which is foreseen for this bioethics law. It does not eat bread and assures us a tranquility of seven years.
ParlaMint-FR_2019-09-26-E2015.u292	What came in doesn't suck the water!
ParlaMint-FR_2019-09-26-E2015.u293	As there will be no more of you sitting on these benches in seven years' time, ladies and gentlemen of the majority – don't make any illusions! - Let's be careful!
ParlaMint-FR_2019-09-26-E2015.u294	Monsieur de Courson will still be there, good foot, good eye!
ParlaMint-FR_2019-09-26-E2015.u295	We must help our colleague Brocard, who is right.
ParlaMint-FR_2019-09-26-E2015.u296	Mr Patrick Hetzel has the floor.
ParlaMint-FR_2019-09-26-E2015.u297	We have just heard the voice of wisdom! One thing is certain: to refer this question to Title IV of the bill, relating to research, does not exhaust the subject matter. We are discussing precisely the medical assistance in procreation and, consequently, the fertilization of the embryo. This subject must therefore be dealt with here. This does not eat bread, and secures the text, limiting the potential risks – because they exist. We are fighting firmly, I repeat, the so-called least ethical. If it is to be avoided, the amendment must be adopted. In addition, you are referring to embryo research, Mr. Rapporteur, in particular the seven-day retention period. However, you are well aware that we will have the opportunity to come back to this when we consider the articles in Title IV of the text. What we are contesting is that the arguments put forward are always the same. However, since 1994, we have not seen much come about in terms of therapeutic advances resulting from the research we are debating here. There is therefore a gap between the results claimed by some researchers and the concrete achievements. So stop, rapporteur, jumping like a cabir by saying, "Length the deadlines! Longer deadlines! "! This does not bring the expected results, as we have seen for twenty-five years. The progress announced in this area has not been forthcoming.
ParlaMint-FR_2019-09-26-E2015.u298	Mrs Blandine Brocard has the floor.
ParlaMint-FR_2019-09-26-E2015.u299	Two things. Mr rapporteur, you have stated that the method of fertilisation referred to in my amendment does not exist, and that it should not be banned when this is the case, for the benefit of research. That only answer seems to me to be a problem. An amendment such as this is intended to avoid allowing a practice in the name of research, before stating that it needs to be allowed a little more.
ParlaMint-FR_2019-09-26-E2015.u300	Of course!
ParlaMint-FR_2019-09-26-E2015.u301	Bioethics laws are designed specifically to limit such processes. Madam Minister – I agree here with what our colleagues have said before – you say that artificial gametes are for the time being science fiction. Perhaps; in any case, we are here to prevent today's science fiction from becoming the reality of tomorrow. [[Vif applause on the benches of the LR group. – Mrs Emmanuelle Ménard also applauds]] If we do not enshrine in the law, black on white, provisions relating to phenomena that we know will occur – everything is possible – what is the point of meeting together to draft bioethics laws?
ParlaMint-FR_2019-09-26-E2015.u302	The minister has the floor.
ParlaMint-FR_2019-09-26-E2015.u303	Ladies and gentlemen, I apologize. I am going to repeat my point, because I have borrowed shortcuts and probably I have been very unclear. Currently, the law prohibits the manufacture of embryos for research purposes. This prohibition is maintained in this bill. The law prohibits the manufacture of embryos for research purposes. However, to consider that artificial gametes capable of making an embryo have been manufactured, they must be used, in order to make an embryo and to look for whether they really are artificial gametes, in accordance with the definition of gametes, i.e. in the capacity to make an embryo. Thus, it is impossible to move from the stage of artificial gametes to that of the embryo. This is prohibited by law. A fortiori, the re-implantation of the embryo is also so. At present, no one has the right to make an embryo for research. However, to determine whether artificial gametes are involved, one must succeed in producing an embryo. The amendment therefore does not need to be. The proposed provisions are already included in the Act.
ParlaMint-FR_2019-09-26-E2015.u304	Mr Philippe Gosselin has the floor.
ParlaMint-FR_2019-09-26-E2015.u305	It is true that we regularly vote for chatty laws. The Council of State, among others, has had the opportunity to have it observed on several occasions, and probably a chatty law is not intelligible. However, we are not debating a technical bill on taxation or housing. To repeat principles that we believe are essential is not to waste time or chat, but to make sure that things are done well. On such a subject, one can take the risk of repeating oneself, which is twice prudent.
ParlaMint-FR_2019-09-26-E2015.u306	Mrs Annie Genevard has the floor.
ParlaMint-FR_2019-09-26-E2015.u307	This morning, I told Mrs. Keeper of the Seals, who justified the repetition of the need to avoid any discrimination, and stated that it was good, sometimes, to recall important principles, that this remark would make jurisprudence in our debates. As regards the case-law of Mrs Custody of Seals, it seems to me that we can fully adopt the amendment advocated by Mr Brocard.
ParlaMint-FR_2019-09-26-E2015.u308	Who doesn't take away anything you want, Madam Minister!
ParlaMint-FR_2019-09-26-E2015.u309	All right!
ParlaMint-FR_2019-09-26-E2015.u310	Mr Bruno Fuchs has the floor.
ParlaMint-FR_2019-09-26-E2015.u311	We have just rejected an amendment relating to private non-profit centres, for reasons of security and anticipation of the slightest risk. It seems quite obvious that the amendment we are debating is of the same nature.
ParlaMint-FR_2019-09-26-E2015.u312	That's right!
ParlaMint-FR_2019-09-26-E2015.u313	Moreover, not adopting it would have far greater consequences. Belt and straps! It is good to rewrite in the law, in a clear and precise way, that we will not take any risk, with regard to existing techniques for the time being in an embryonic way,...
ParlaMint-FR_2019-09-26-E2015.u314	That's the case!
ParlaMint-FR_2019-09-26-E2015.u315	... but likely to arrive very quickly at a much more functional and operational state.
ParlaMint-FR_2019-09-26-E2015.u316	I have before me two amendments, Nos 1358 and 1538, which may be submitted to a joint debate. I call Mr Charles de Courson to support Amendment No. 1358.
ParlaMint-FR_2019-09-26-E2015.u317	I tabled this amendment in committee and the minister told me that I had nothing to worry about, that authorisations were already needed and that we could not import and export embryos without authorization. I tabled it again, because I've been thinking about your answer, minister. Do you have the technical means to control the conditions under which embryos are imported? Can you control the conditions under which they were designed? For example, if I want to import embryos from California, where we are willingly libertarian – our colleague Jean-Louis Touraine could be nicknamed "The Californian", because we can do everything in California! –, how will you control that their design conditions comply with the same rules as those imposed in France, in particular those providing that the collection of gametes cannot be part of a lucrative framework?
ParlaMint-FR_2019-09-26-E2015.u318	Mr Xavier Breton has the floor to support Amendment No. 1538.
ParlaMint-FR_2019-09-26-E2015.u319	It comes from the same spirit as Charles de Courson's amendment. It aims to ensure that only embryos designed in accordance with the principles of the Civil Code can enter the national territory. How can we verify that the French provisions are applied abroad? Such a provision would be inapplicable. This is why we propose a simple and clear wording: "Any entry into or exit from the national territory of embryos is prohibited".
ParlaMint-FR_2019-09-26-E2015.u320	What is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2015.u321	Unfavorable opinion. Prohibiting the entry and exit of embryos, in a free country, seems a little strange,...
ParlaMint-FR_2019-09-26-E2015.u322	At one time, capital inflows and outflows were banned!
ParlaMint-FR_2019-09-26-E2015.u323	... especially if any offence, as Mr de Courson proposes, is accompanied by a sentence of two years' imprisonment and a fine of 20,000 euros. Thus, the director of the Agency for Biomedicine, who authorized the reception of forty-four embryos in one year, should be sentenced to forty-four times two years in prison!
ParlaMint-FR_2019-09-26-E2015.u324	A new director will soon be appointed!
ParlaMint-FR_2019-09-26-E2015.u325	Importing and exporting embryos is not prohibited! All we want is to ensure compliance with the rules in force.
ParlaMint-FR_2019-09-26-E2015.u326	How do I check it?
ParlaMint-FR_2019-09-26-E2015.u327	Not by forbidding it!
ParlaMint-FR_2019-09-26-E2015.u328	It's the only way!
ParlaMint-FR_2019-09-26-E2015.u329	Absolutely not! Verification is very simple. Embryos are not imported for display at fairs, but for implantation, as part of hospital services that are controlled, notably by the Biomedicine Agency and regional health agencies. Any use of an embryo is listed and controlled. We know where the embryos come from. Of course, those which have not been produced under conditions which ensure their free use, as well as respect for French ethical standards, are not subject to authorisation. Therefore, they cannot be used in France. Therefore, your amendments are satisfied, ladies and gentlemen, unless you want to ban the entry and exit of embryos – but then the Council of State would also be liable to two years' imprisonment and a fine of 20,000 euros, because it has authorised the export of embryos produced in France for an implantation in Spain, in the framework of a post-mortem LDC!
ParlaMint-FR_2019-09-26-E2015.u330	It's not the Council of State that makes the law!
ParlaMint-FR_2019-09-26-E2015.u331	Exactly!
ParlaMint-FR_2019-09-26-E2015.u332	He pronounces himself on his application!
ParlaMint-FR_2019-09-26-E2015.u333	All this is allowed, and will be done tomorrow, once you have voted against the legalization of the post-mortem LDC! Those who wish to use it will request that their embryos be handed over to them and, thanks to the Council of State, will have them implanted in a neighbouring country. Thus, to rely on the crossing of borders – as long as they still exist – by embryos is not appropriate. What is happening is to continue to monitor, with the same vigilance as in the past, the origin of embryos and respect for the ethical rules to which we are all attached, and to penalise anyone who does not respect this framework. Don't worry that embryos will be imported illegally and uncontrolled!
ParlaMint-FR_2019-09-26-E2015.u334	There's a lot of traffic!
ParlaMint-FR_2019-09-26-E2015.u335	[[Mr. Didier Martin applauds]] Their use itself takes place in controlled French establishments. Your fears seem excessive to me. We already have all the means to satisfy your amendments, ensuring that nothing is done in France outside our ethical rules and procedures.
ParlaMint-FR_2019-09-26-E2015.u336	What is the Government's opinion?
ParlaMint-FR_2019-09-26-E2015.u337	The amendments are intended to prohibit the entry and exit of embryos from national territory. In what context do embryo imports and exports take place? These are either couples who have initiated a parental project abroad, in a centre for reproductive medical assistance, who pursue it once they have returned to France and have gametes or frozen embryos abroad that they wish to import; or the opposite situation. The idea, therefore, is not to deprive people who have already submitted to the procedures of a medically assisted reproduction of the ability to recover their gametes or embryos. It is absolutely essential to allow these imports and exports. What you want, Mr de Courson, Mr Breton, is that we can verify that the embryos concerned comply with our ethical rules. In the vast majority of cases, these are embryos made by intrafamilial AMP – I would remind you that 96% of the AMPs are made with gametes from the two members of the couple concerned...
ParlaMint-FR_2019-09-26-E2015.u338	In France!
ParlaMint-FR_2019-09-26-E2015.u339	... and that, in 4% of cases, embryos are made with the intervention of a third-party donor. It is clear that the risk of non-compliance with ethical rules, for example in the case of a donation from a third party donor that does not comply with French ethical principles, is very low. Where the Agency for Biomedicine authorises an export or import of embryos, it shall first request a certificate ensuring that the establishment delivering the embryos complies with the ethical rules of French law. These are establishments authorized by local laws. We know the countries and how they work. We know the local laws. Thus, the conditions for free donation and consent of the gift are guaranteed. All this makes it possible to ascertain the ethical character of the creation of embryos, knowing that this is, I repeat, 96% of the cases, embryos made with the gametes of the two members of the couple. The amendments seem a little violent to us for those people who live in several countries throughout their lives. We are against it.
ParlaMint-FR_2019-09-26-E2015.u340	Mr Pascal Brindeau has the floor.
ParlaMint-FR_2019-09-26-E2015.u341	You have just indicated, Madam Minister, that most of the embryos concerned consist of the gametes of both parents; So it's not the whole thing. Which countries are we actually talking about? Perhaps not from the United States, where the rules are very different, but rather from European countries: Belgium, Spain, Denmark, where, to my knowledge, purchases of gametes, including sperm, are made. How to guarantee the free character of gamete donation? The building is, in my view, fragile. Mr rapporteur, you are telling us that we are not doing anything, that there is no trafficking in embryos. I'm sorry, but there are organ trafficking in Europe – they may be epiphenomena, but it does exist. Therefore, in my view, we cannot guarantee that our French bioethics rules will be scrupulously respected.
ParlaMint-FR_2019-09-26-E2015.u342	Mr Thibault Bazin has the floor.
ParlaMint-FR_2019-09-26-E2015.u343	Mr rapporteur, what I was concerned about in your explanation was that you replied about what was happening in France, about the checks carried out by the centres in France; But here my colleagues are concerned about the practices that are taking place abroad. We know this for many other areas: certificates are not always guaranteed... This is all the more true in countries where for-profit management exists. We ask them to check that our principles are respected, that they themselves are not subject to them, and that their own ethical principles are different! And what would be the penalties if this certificate was misleading? So we trust. You're telling us that we know what's going on, but how can we really make sure that the embryo that arrives has respected our own regulations and ethical principles? Trust is not enough. There is a real question of traceability. Minister, you're talking about these couples who live abroad and who move. I really don't want to be malicious, because it's true that this can happen. But, during our auditions, we also heard about heterosexual couples going abroad for an MPA. We have had difficulty understanding the reasons for these trips and we do not know how many people are involved. But temptations exist, as we can see, with practices that run abroad, but not here – I am thinking of eugenic or merchant drifts. Perhaps the amendment is wrongly written and too violent for those who respect the rules. But we must also think of those who do not respect them, otherwise we will not deter anyone.
ParlaMint-FR_2019-09-26-E2015.u344	Mr Charles de Courson has the floor.
ParlaMint-FR_2019-09-26-E2015.u345	I have retabled this rather brutal amendment, Madam Minister, as I said, to hear you clarify in the House what the rules are on this matter. You said, as in committee, there are certificates. My old experience as a judge at the Court of Auditors leads me to believe only what I'm going to see. Does the Biomedicine Agency take the plane from time to time to see, in the countries from which the import request is made, for example, whether what is presented as an embryo produced by an intrafamilial LDC for a heterosexual couple does not come from an ovocyte or semen that has been purchased? How can you control this? If you tell me that the Agency for Biomedicine sometimes goes to the place to check that the embryo has been produced under the same conditions as those imposed in France, then I withdraw my amendment. But we are surrounded by countries whose principles of bioethics are extremely different from ours.
ParlaMint-FR_2019-09-26-E2015.u346	That's the problem!
ParlaMint-FR_2019-09-26-E2015.u347	And if the amendment has to be corrected to take into account the cases you are referring to, let us do so.
ParlaMint-FR_2019-09-26-E2015.u348	The minister has the floor.
ParlaMint-FR_2019-09-26-E2015.u349	These centres are authorized in the country where they are located and we know the regulations of the country. We ask for a certificate that establishes that the fundamental ethical rules to which we are attached have been respected, and that indicates that the introduction into our territory of embryos that would violate these rules is punishable by three years' imprisonment and a fine of 45,000 euros. The Biomedicine Agency does not control these foreign centres: it does not have the power to do so. But we could say the same thing about all the other imports we make, including hematopoietic stem cells – and we import hundreds or even thousands of these cells to make transplants. The Biomedicine Agency authorises imports of tissues and cells, after checking that a number of criteria, including ethical criteria, are met, but it does not travel around the world to control the centres that produce these cells!
ParlaMint-FR_2019-09-26-E2015.u350	It's not exactly the same thing!
ParlaMint-FR_2019-09-26-E2015.u351	Your amendment would require us to change the tasks of the Biomedicine Agency – and I do not think that it has the means to travel around the world today to do the checks you are asking for – but would above all change the conditions for the importation of all cells. We set a framework: we require foreign centres to have a certificate of respect for our ethical principles and we know the legislation of the countries concerned in this regard, as well as the regulations that apply locally to the authorisations to which these centres are granted. The Biomedicine Agency provides, in its activity report, data on the number of annual imports and exports: here we are talking about some 40 applications per year – to report to the approximately 150,000 procedures of medically assisted reproduction annually. These figures must reassure you: the Agency is in a position to carefully review these applications. We therefore wish to remain with the current regulations.
ParlaMint-FR_2019-09-26-E2015.u352	I have before me a number of amendments, Nos 1448, 36, 357, 570, 899 and 1631, which can be discussed jointly. Amendments Nos 36, 357, 570, 899 and 1631 are identical. Amendments Nos 1448 by Mrs Emmanuelle Ménard, 36 by Mr Xavier Breton, 357 by Mr Patrick Hetzel and 570 by Mr Philippe Gosselin are defended. I call Mr Thibault Bazin to support Amendment No. 899.
ParlaMint-FR_2019-09-26-E2015.u353	Like those of my colleagues, my amendment is being defended, so as not to exhaust our speaking time...
ParlaMint-FR_2019-09-26-E2015.u354	Amendment No 1631 by Mrs Agnes Thill is being defended. What is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2015.u355	Unfavorable opinion. The question is fundamental. These amendments are intended to maintain the prohibition of double donation of gametes, which the bill tends to authorize. We disagree on this point: we believe that the double donation of gametes responds to important demands, to significant suffering, in cases of double infertility.
ParlaMint-FR_2019-09-26-E2015.u356	This is far from the only point on which we disagree, Mr rapporteur!
ParlaMint-FR_2019-09-26-E2015.u357	What is the Government's opinion?
ParlaMint-FR_2019-09-26-E2015.u358	Unfavorable opinion. Indeed, we want to allow the production of embryos with a double intake of gametes, in order to respond to cases of double infertility. As I said, couples have a lot of difficulty projecting into the history of another parenting project; They want to start a story with the embryo in which they will project their parenting project, not inherit the story of another couple's embryo. We believe it is important to open up this possibility. The prohibition was included in the law at a time when the number of supernumerary embryos that were no longer the subject of a parental project was significant; It was not based on any ethical principle: the idea was only to use as many embryos as possible already frozen. These are still numerous, but there are still very few couples who accept an embryo donation. We therefore prefer to lift this ban, which does not run counter to any fundamental ethical principle.
ParlaMint-FR_2019-09-26-E2015.u359	Mr Philippe Gosselin has the floor.
ParlaMint-FR_2019-09-26-E2015.u360	I will make only one little semantic remark: in this "factory of the law", I hear the minister talking about embryo making, or clusters of cells, and I must say that these terms are scaring my ears – as, no doubt, those of other colleagues. We're something other than a pile of cells. Let's put a little transcendence in all this!
ParlaMint-FR_2019-09-26-E2015.u361	Amendment No 2208 by Mrs Annie Genevard is being defended.
ParlaMint-FR_2019-09-26-E2015.u362	I have before me two identical amendments, Nos 903 and 1634. I call Mr Thibault Bazin to support Amendment No. 903.
ParlaMint-FR_2019-09-26-E2015.u363	These are the interviews prior to a procedure of reproductive health assistance. The amendment seeks to provide for the consultation of several doctors, not just one, to promote collegiality. This is a drafting precision.
ParlaMint-FR_2019-09-26-E2015.u364	Amendment No 1634 by Mrs Agnes Thill is being defended. What is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2015.u365	[[Smile]] The term "editing" is somewhat usurped, Mr. Bazin...
ParlaMint-FR_2019-09-26-E2015.u366	Who has nothing to do with anything, rapporteur!
ParlaMint-FR_2019-09-26-E2015.u367	My opinion is unfavorable. The collegiality already exists, since the potential beneficiaries of the MPA are already received by a multidisciplinary clinical-biological team, as indicated in the text itself. Your amendment is therefore satisfactory. After belt and straps, there is no need to add anything!
ParlaMint-FR_2019-09-26-E2015.u368	What is the Government's opinion?
ParlaMint-FR_2019-09-26-E2015.u369	Same opinion.
ParlaMint-FR_2019-09-26-E2015.u370	Mr Thibault Bazin has the floor.
ParlaMint-FR_2019-09-26-E2015.u371	[[Smile]] I will trust the rapporteur, hoping that he will be advised at night to show even greater wisdom in bioethics. I withdraw the amendment.
ParlaMint-FR_2019-09-26-E2015.u372	I also withdraw my amendment.
ParlaMint-FR_2019-09-26-E2015.u373	Further discussion was postponed until the next sitting.
ParlaMint-FR_2019-09-26-E2015.u374	Next meeting, tomorrow, at 9 a.m.: Further discussion of the bioethics bill. The meeting is adjourned.
