ParlaMint-FR_2019-09-24-E2009.u1	The next item is the question to the Government.
ParlaMint-FR_2019-09-24-E2009.u215	[[At 17.05 p.m., Mr. Hugues Renson replaced Mr. Richard Ferrand in the Chair]]
ParlaMint-FR_2019-09-24-E2009.u216	Mr Jean-François Eliaou, rapporteur of the special committee to examine the bioethics bill, has the floor.
ParlaMint-FR_2019-09-24-E2009.u217	For more than twenty-five years now, and in response to the acceleration of technical and scientific innovations in the field of living and health, Parliament has been considering a law that brings together most of the issues of bioethics. This is a singular and regular event that I think we should be proud of. Of course, there are many disagreements, and even cases of conscience, between us – as naturally among our fellow citizens. It even seems to me that the examination of bioethics laws is one of the rare moments in our political life where we are all mere women and men in the face of the dizzying questions posed by these texts, placing us at the centre of our society. With these debates, we become a little more aware of our immense responsibility as legislators, because beyond our personal life paths, we must make the law for all. The debates in the special committee were, in my opinion, exemplary. I would like to pay tribute to my fellow members of this committee, who have favoured collective intelligence in the service of complex and fine reflection. Everyone has entered this commission with their convictions, questions and personal history, but with the will to give the best of themselves to the benefit of all. On several occasions during these debates, I have noted that, basically, there is no absolute truth. Science does not seek truth, but validates assumptions, updates mechanisms and provides treatment and care. As legislators, our mission is to protect the common good, the human good and society, and to meet the expectations of the greatest number of people. That is why it seemed important to me to bear in mind, during our work on this text, the distinction that can be made between innovation and progress. Scientific innovation is of course promoted and encouraged in France as in all industrialized countries. Discoveries and new techniques find applications and thus markets, and are thus subject to competition. Progress, on the other hand, is measured by its contribution to society as a whole. Thus, we must collectively reflect deeply and responsibly on what constitutes a benefit to our society, from what can be achieved. There is no question here of subjecting the law to technology, but of recognizing and regulating scientific opportunities, in the interest of society. Title V of this bioethics bill, of which I have the honour to be the rapporteur, contains important provisions to improve the quality and safety of bioethics practices. Article 19 aims to introduce the concept of fetal medicine into the law and intends to reform the legal framework for prenatal diagnosis in order to bring it into line with the reality of the care of pregnant women. Prenatal diagnosis is often associated with interruption of pregnancy due to medical reasons, while great progress has been made in accompanying future parents and treating the foetus or even the embryo. Its purpose is now extended to the care of parents and the foetus within the framework of this discipline. However, we will have an opportunity to discuss this, since I have tabled an amendment that clearly defines the scope of foetal medicine. Our discussions in committee also led to a change in the scope of Article 19. The bill provided for the systematic inclusion of care of the spouse, alongside the pregnant woman, in the event of a proven risk to the health of the mother or foetus. The Commission wanted to focus attention on pregnant women at all stages of care. It will be her and her child's decisions, and she will be able, if she so wishes, to inform her spouse of her state of health, which, in fact, is the practice observed. Article 19a, adopted on my initiative, aims to promote an overview of prenatal diagnosis and pre-implantation diagnosis – IPR. In 2007, the Biomedicine Agency had done a high-quality work on prenatal diagnosis, which had led to a better management of the practice. I believe it is necessary to have up-to-date data on the progress of these practices. Diagnosis of a fetal pathology of particular severity and recognized as incurable at the time of diagnosis may lead to a medical interruption of pregnancy. On this point, article 20 of the bill removes the requirement since 2011 that teams of multidisciplinary prenatal diagnostic centres offer women at least a week of reflection before deciding to continue or terminate their pregnancy. This time limit, whose current law does not specify the starting point, poses legal but also practical problems. It can make women feel guilty and break the relationship of trust that they have established with medical teams after a process in which they are accompanied, listened to and informed and which can lead, if necessary, to the diagnosis of a particularly serious and incurable fetal disease. Article 20 also enshrines and secures the practices of partial termination of multiple pregnancy. Article 21 clarifies and clarifies the conditions for the implementation of medical interruptions of pregnancy for underage women. During the examination of the text in the special committee, we adopted several of my amendments which aim to establish that medical interruption of pregnancy can only be carried out by a doctor and in a health institution. The principles that apply to medical termination of pregnancy for a major woman also apply to a minor woman.
ParlaMint-FR_2019-09-24-E2009.u218	I will propose a new amendment to you at the sitting explicitly stating that the conditions for medical interruption of pregnancy set out in Article 20 for women who are adults also apply to women who are minors.
ParlaMint-FR_2019-09-24-E2009.u219	Article 22 supplements the purposes of the collection and conservation of gametes and germinal tissues of persons whose fertility is likely to be prematurely altered, in particular in the context of medical care, to add that of the restoration of hormonal function. It also specifies the conditions for the destruction of gametes and preserved germinal tissues. I will propose an amendment to allow the preserved gametes or germinal tissues of a minor who dies to also be searched under the same conditions as those currently provided for persons who are adults. The conditions for prescribing and communicating the results of genetic examination are discussed in sections 23 to 25. Article 23 extends the tasks of genetic advisers to prescribing certain genetic examinations under the responsibility of a genetic doctor – the results, however, are still communicated to the person concerned by that doctor. The special committee rejected a number of amendments to allow genetics advisors to communicate the results of these reviews. Section 25 surrounds the reviews of somatic genetic characteristics, a new definition of which will specify that they are "likely to reveal constitutional genetic characteristics", also known as "incidental discoveries". The latter will be surrounded by the same guarantees as are provided for constitutional characteristics, in particular with regard to the information requirements of the person and his/her parent. I will propose an amendment to clarify the concept of somatic genetic characteristics. The purpose of Article 26 is to create a specific legal framework for the collection of stools for the preparation of the fecal microbiota used for therapeutic purposes. Since there is no framework for health safety risks, the Commission has adopted this article, not without strengthening its scope, since it has provided for an authorisation scheme. The completion of all stages of the collection of autologous tissues or cells, preparation and administration of an innovative therapy medication prepared on an ad hoc basis during a single medical procedure, will be authorized by section 27 of the bill. [[Applause on several benches of the LaREM and MODEM groups, as well as on a few benches of the GDR group]] Ladies and gentlemen, with regard to questions relating to the effects of scientific progress on the ethical framework of medicine and research, it goes without saying that we are bound to respect each other's convictions. We must go beyond the traditional political divides in order to find a balance, indispensable for the common good. In this sense, I am confident that this bill, to which we have collectively devoted a considerable amount of work, will facilitate the exercise of researchers and the health care profession, while laying the necessary legal framework for the affirmation of ethical limits and the reaffirmation of the fundamental principles of human dignity, respect for the body and the best interests of the child.
ParlaMint-FR_2019-09-24-E2009.u220	I call Mrs Laëtitia Romeiro Dias, rapporteur of the special committee on the bioethics bill.
ParlaMint-FR_2019-09-24-E2009.u221	First of all, I should like to stress, in my turn, the great progress that this text is taking. I welcome a forward-looking text, in line with today's society, marking a new stage in women's right to dispose of their bodies. Thus, the LDC is open to all women, regardless of their sexual orientation or marital status; and thus the self-conservation of the oocytes is allowed. I welcome a text that is not only forward-looking, but also capable of re-examining entrenched practices that undermine our principles and values. I am thinking here of the work that we have initiated in committee on medical care practices for so-called intersex children. I have been struck, like other colleagues, by the realities that have been exposed to us, and I welcome the Government's response to the warnings that we have relayed. I am satisfied that we have chosen not to close our eyes to this complex situation, and I hope that we will see a significant step forward in this House, thanks to the amendment that we will propose. Nor will I dwell on these major advances, as my fellow rapporteurs have mentioned them a few moments ago. With regard to the titles of which I am rapporteur, relating to governance, I sincerely welcome the trans-party work carried out by the special committee in voting for the creation of a parliamentary delegation on bioethics. Designed on the model of the delegation to women's rights, it will be responsible for informing each assembly of the Government's bioethics policy, monitoring the implementation of the law and conducting continuous reflection on bioethics. It will allow each assembly to have a permanent watch structure to carry out a lasting reflection, in order to reduce the risk of media flagging and crumbling that may arise in society during the periodic review. It will also help parliamentarians take ownership of these complex issues and put their reflections on a long-term basis. In order to strengthen its role, I have tabled an amendment providing that this new delegation should be consulted before any proposed bioethics reform, in particular on the need for the general states of bioethics to be organized with the assistance of the National Commission for Public Debate. Of course, I welcome the new authority given to the National Ethics Advisory Committee – CCNE – to conduct regular bioethics debates each year in relation to regional ethics spaces. On the other hand, I think that it is absolutely necessary to open the CCNE, whose current composition reflects above all a learned society – a multidisciplinary but scholarly one. At its hearing, the CCNE also expressed such a request for commencement. I have tabled an amendment to include student representatives at the CCNE. Since bioethics is the result of continuous collective reflection aimed at drawing the choices of future society, it is necessary for this council to be open to those who, tomorrow, will be primarily affected by our decisions. In the same spirit, representatives of the National Union of Approved Health System User Associations would be included in this Committee. The NCCE does not – and should not – want to remain a professional think tank, but must strengthen its ties with other segments of the population. Please know, Minister, how pleased I am that the Boards of Directors and Guidance of the Biomedicine Agency are open to associations other than those that are licensed and represent users of the health care system. I am thinking of donor associations and those that work within the scope of the Agency, representing in particular those who have resorted to reproductive medical assistance. It would appear to me that it would have been somewhat tricky to remove, as proposed in the original bill, the powers of the Biomedicine Agency in the field of nanobiotechnologies and neurosciences, even though these tasks were intended, among other things, to inform Parliament in these essential areas.
ParlaMint-FR_2019-09-24-E2009.u222	That's right!
ParlaMint-FR_2019-09-24-E2009.u223	This outright abolition of powers, without the Government proposing, then, to transfer them to another body, has struck more than one of my colleagues. We are therefore pleased that the Biomedicine Agency has regained its mandate in the field of nanobiotechnologies. I welcome this progress, and am sure that we will find a solution for neuroscience together. With regard to the role of the Agency for Biomedicine in the implementation of the devices of LDCs, it seems to me more than justified, in the light of the various testimonies relating to the practices of the centres for the study and conservation of human eggs and semen, the CECOS, to act that this agency develops rules for the allocation of gametes and embryos. The aim here is to contribute to the objective of harmonising the practices of the CECOS. Finally, we discussed at length the pace of periodic review of bioethics laws. It was only after a tight vote that it was decided not to shorten the deadline. I am convinced, for my part, that we must reduce the length of time between two comprehensive reviews of this law, by increasing it from seven to five years, in order to better adapt to changes in technology and society. In line with the proposals of the fact-finding mission on the revision of the Bioethics Act, I believe it is necessary to take into account the acceleration of scientific and technological advances, in a context of globalization of health and research issues, as well as the demands of society induced by these innovations – not necessarily to allow them, but sometimes also, quite simply, to better frame or limit them. [[Applause on the benches of the LaREM group]] I will not be longer, ladies and gentlemen, since rich and exciting debates await us in the coming weeks. I would simply like to stress the importance of looking to the future and taking into account technical and scientific progress. That is the strength of this text. It is up to us now to look to our future, that is to say, to a calm and peaceful debate, in constant search for balance.
ParlaMint-FR_2019-09-24-E2009.u224	Mrs Agnès Firmin Le Bodo, chairman of the special commission to examine the bioethics bill, has the floor.
ParlaMint-FR_2019-09-24-E2009.u225	Science, consciousness, ethics, articulation is difficult, balance is precarious – and so human. Redely human! Rabelais was already aware of this when he pointed out that human weaknesses were real, but that being aware of them led him to appropriate his limits for progress. "Science without consciousness is only the ruin of the soul," he wrote. Bioethics laws have this function: we must be wise, and this wisdom requires knowing what science can and what we humans can accept. Big ambition! Our shortcomings, our imperfections, our fragility make humanity. These issues are dizzying and ambitious, and before them, the legislator cannot escape. In this area, we must not dishonour, trivialize or deceive. The possible – what science allows – is not the probable – what society can accept – and much less the realization – what the law allows. As Health Minister Agnès Buzyn pointed out, few countries are conducting this reflection, because it requires both a capacity to deploy the medical techniques in question, a stable democratic political regime and a collective will to defend a certain vision of freedom, humanity and solidarity. It is therefore up to us, in this piece of legislation, to set purely human limits to the evolution of science. It is not only a matter of limiting, but also of opening up, hoping and making progress. It is above all a law of openness and trust that we are looking at today. Periodic review of bioethics laws allows us to ask these questions collectively. To be successful, this requires debate, of course, of appeasement, of course, and a great deal of respect. That is the spirit that presided over the 110 hours of work of the special committee that I had the honour of leading. This serenity allowed us to take an active look, especially during the hearings. Without pretending to be exhaustive, they have helped us to clarify our thoughts, and sometimes to make them evolve. All points of view, they were different, opposite or even opposed, were heard. No idea, no point of view was disqualified from the outset. It was necessary; We owe it to our institution and to the French. I assure you that this spirit will also prevail over our debates in the Chamber. The text addresses several areas that I will not list exhaustively: 32 articles make up it, all important, all expected, none of which is superfluous. [[Applause on several benches of the LaREM and MODEM groups]] The rapporteurs have presented you with most of the provisions, and I thank them, as well as I thank them very much for their intense, rich and patient work, which has enabled us to collectively maintain a serene listening and climate. I would also like to thank the Ministers for their willingness to discuss the amendments in the Special Committee. Finally, my thanks go to the administrators of the Assembly, who have contributed to the quality of our work. I am sincerely and warmly grateful to them. The first article of the text, which has crystallized the most differences, concerns the access of single women and women's couples to reproductive health assistance. Procreation, giving life to a child is an instinctive desire, some argue. Maybe. I will not, however, speak of a natural desire, implying that women and men who do not wish to receive children are not natural beings. But if we admit that childishing is a desire, then must it be fulfilled? Should it be filled at all costs, or should we accept frustration and pain, although science allows us to overstep it? Individual aspirations, legitimate, remain personal aspirations or expressed by a couple. The bill moves us from personal aspiration or couple to a legislative framework, by their collective nature. These personal aspirations call into question society; They are the result of an encounter, or even a tension, between individual aspirations and society. However, the desire of parents or potential parents should not be a substitute for that of the unborn child. It is to be considered, to be considered, to be evaluated, to be accompanied, but at no time should the child be forgotten. Placing the child at the centre of the debate was the main concern of all our discussions. Today, studies and interviews allow us – allow me – to conclude that the LDC must be offered to single women and women's couples, because the children born of this desire and come to the world through science are happy. Desired and lovingly worn, they evolve like other children, no more, no less. Being a parent is difficult, exciting, wonderful, whatever the conditions of birth. To accompany a child is the work of a life: it can only be motivated by love, and this love does not depend on the way of conception. The children thus welcomed will draw from the diversity of their entourage the psychic materials, symbolic, to build themselves according to a model that is certainly different, but by no means inferior. That is why science and ethics unite in this opening of the MPA to single women or women's couples. Nevertheless, this constant priority given to the interests of the child prevents me from accepting the legalization of the post-mortem LDC. Indeed, it does not seem to me desirable to place on a child the weight of the parenting project of a deceased. This matter is not included in the bill, but since it has been raised, I would like to give my opinion. Our discussions also focused on filiation. In this respect, the Special Committee has played its full role: in the light of the hearings, the positions of many of us have evolved to a text that makes the expression of the will for parenthood the central point of filiation, while refraining from stigmatizing a mode of procreation. The filiation, so far based on biological mimicry, will be based more or more exclusively on will; It is certainly a prospect that I agree with. We should also welcome the work of co-construction between the Government, which has had access to our hearings, and the rapporteur. The lifting of the anonymity of gamete donation has also raised many questions. Even though the work of psychologists has shown us and demonstrated that family secrecy is harmful to children, absolute and unconditional transparency poses problems. Should this transparency therefore be seen as a possibility, a necessity, an injunction? The bill allows persons designed under the AGP with a third party donor to access non-identifiable data, on the one hand, and the identity of the donor of gametes or embryos, on the other. It makes the donation subject to the consent of the donor, so that the child may, by his or her majority, have access to such information. We see that in many areas of reproductive health, information needs to be strengthened. Thus, the risks of late pregnancy are not to stigmatize women, who are increasingly delaying their first pregnancy, but to enable them to carry out their professional, personal or parental projects in an informed manner. This is the purpose of the amendment co-constructed by the members of the committee, which, if adopted, will improve information on both late pregnancy and infertility – including factors such as environmental factors. We also had many discussions about the IPR – pre-implantation diagnosis – which allowed the members of the commission to hear the views of scientists and families. The text does not provide for the legalization of the IPR, which I welcome. Yet, again, we are striving to follow a path of excellence between the scientific possibility of avoiding the birth of children with disabilities, and the human reason that makes us accept the difference and therefore refuse to choose who would have the right to be born. In terms of research, this bill was expected by professionals: one of its provisions is to differentiate between legal regimes relating to embryo research and stem cell research, in which our country has unequivocally chosen to engage. As far as organ donation is concerned, this text responds to those of our fellow citizens whose survival depends on solidarity, by lightening the conditions laid down by the public health code concerning the articulation between the collection of a live donor and transplantation. This bill is just as important in what it contains as it does in what it does not contain: pregnancy for others, GPA, or ROPA – reception of the partner's oocytes. The woman's body cannot be used, some will say alienated, without crossing a barrier; The French ethic rightly resents him. I therefore welcome the fact that the text remains firm on these two points. The fruitful work of the commission allows us to approach the examination of this text in public session with a lot of information, data, which will inform our judgment. The genesis of this text was marked by citizen mobilization during the general states of bioethics, a study by the Council of State, the report of the fact-finding mission set up by the Conference of Presidents, the reports of the OECST and those of the Agency of Biomedicine. [[Applause on the benches of the LaREM and MODEM groups and on some benches of the LR group]] Far from being easy, our decisions will have to be guided by concrete, numerical, rational data, but also by subjective elements: our encounters, our experience. When it comes to legislating, self-convincing is a pitfall if you trust it blindly, a strength if it is based on ethics. This is the advantage of our beautiful and precious representative democracy. She encourages us in this direction: let us be worthy of her! I wish us a constructive, calm and peaceful debate.
ParlaMint-FR_2019-09-24-E2009.u226	I have received from Mrs Emmanuelle Ménard a motion to reject in advance pursuant to Rule 91(5) of the Rules of Procedure. Mrs Emmanuelle Ménard has the floor.
ParlaMint-FR_2019-09-24-E2009.u227	It is up to me to defend this motion to reject the "bioethics" bill in advance. Even if the time you give me to do this is derisory, I'm going to do it with passion. This text seems to me to be full of contradictions and inconsistencies, and above all dangerous. Dangerous first of all, and first of all, for our children. During our work, you have kept repeating that this bill was not an equality bill, whereas it is clearly based on the notion of equality between women – that they may have children regardless of their sexuality or way of life. Why the denial? Because you know that tomorrow, it is in the name of equality, under this right to the child, that you establish, despite your denials, that men's couples will demand, demand and obtain the right to use the GPA. You may support the opposite, Madam Minister, but you are misleading us. You may say that GPA will remain prohibited in France, but you know very well that you are opening the door to it. Moreover, we have already heard about the strange concept of an "ethical GPA", that is, without financial compensation for the surrogate mother. We can see that your position will last a long time. But you don't talk about equality anymore when it comes to children. The right of some of them to have a father and a mother will be breached, without it browing in your majority and even as the report of the National Academy of Medicine evokes a "voluntary break in equality between children" – it falls badly for you. What is most serious, most shocking, most unacceptable in this bill is there. How dare you, in order to satisfy a child's desire that is understandable, legitimate, make the decision to legally organize and engrave in the marble the depriving of the father's children? I'm bewildered, upset. You play with fire – by flouting the International Convention on the Rights of the Child, ratified by France, which recalls the child's right to know his or her parents. Obviously, international conventions do not weigh heavily when they contradict you... I hear from here your major argument: some children raised by a father and a mother are unhappy. That's undeniable. But does that mean that children raised by a homosexual couple or within a single parent family are necessarily happy? Would you dare say so? Of course not, but you give in demagogy. The report of the Academy of Medicine explains, however, that deliberately depriving a child of a father constitutes "a major anthropological rupture that is not without risk to the psychological development and development of the child". But I forgot that you discredit positions that do not abound in your sense... We remember the conclusions of the general states of bioethics, left behind. For you, therefore, the Academy is composed of only old rabbleheads and has issued – to quote your remarks, Madam Minister – a "dated" notice. Having a father, is it dated? Other voices speak out against your adventurism: Dr.Pierre Lévy-Soussan, a renowned psychiatrist, denounces the studies that you spoke of earlier, Mr. the rapporteur, and which you invoke on any point, as carried out "for militant purposes", with biased results. Let's call it by their name: by allowing single women to resort to the LDC, you will multiply single-parent families, all of which report the fragility. It's completely irresponsible. Do I have to remind you that 20% of the beneficiaries of the RSA – active solidarity income – are single mothers? [[Claims on the banks of the LaREM and MODEM groups]] I know you'll put your shoulders on this speech that you'll call exaggerated, if not extremist. No doubt you don't measure the scope of what you do: having unborn children to fill up with quotes. In the name of the sacrosanct desire, you take the side of the strong against the weak. It must be that, modernity; I'll leave it to you. Speaking of your bill, François-Xavier Bellamy denounced "the sorcerer apprentices of the human condition." Unfortunately, he is right; and you hold the wand.
ParlaMint-FR_2019-09-24-E2009.u228	On the motion for a preliminary rejection, a request for a public vote is before me by the La République en marche group. The vote is announced in the National Assembly. In the explanations of vote on this motion of rejection, Mr. Marc Delatte has the floor.
ParlaMint-FR_2019-09-24-E2009.u229	Since we are talking about responsibility, would he be responsible for deleting from a pen the product of so many debates? During the seven years since the last law of bioethics, our society has evolved; beyond our borders, the world has changed; The challenges inherent in this change, the challenges posed by bioethics issues, and the rapid acquisition of knowledge resulting from innovation call for a legislative review. Advances in science and technology create situations of tension between individual freedom and collective interest. They reveal the gap between what is possible and what is ethically desirable. How are they progressing for humanity? We need to have benchmarks, invariants to guide our choices, to legislate in conscience and with discernment: respect for dignity – ethical and legal requirement –, free and informed consent, the autonomy of the person; the principles of solidarity and responsibility, justice and equity; the notion of charity. It is in this light that we are going to address the bioethics bill. It was fed by a wide-ranging debate at the initiative of the National Ethics Advisory Committee – which, in accordance with the law, allowed our fellow citizens of Hexagon and overseas, cities and countryside, through numerous meetings and through the Internet, to contribute to enriching it. There are nearly 500 hearings ahead of this text! This debate focused heavily on opening up to women's and unmarried women from the AGP with third-party donors. The "La République en marche" group is in favour of this, because it corresponds to the reality of a French society where a quarter of families are single parents and where – let's not look at it – many women simply cross the border to achieve, like any family, a parenting project. Are we going to deny them this right for a long time, back to the ethical invariants I have stated? However, we are fully aware of the dichotomies introduced by MPA techniques in access to origins, and the need to respect article 7 of the International Convention on the Rights of the Child. In order to avoid inevitable confusion, it should be remembered that the biological is a matter of donation, that filiation, always legal, is a matter of intention, and that parenthood is a matter of care, in keeping with temporality. Scientific and technological advances in pre-implantation supernumerary embryo research without any parental project, research on pluripotent embryonic stem cell lines, in the field of pre-implantation diagnosis, genomics, genome sequencing techniques, the development of tools to modify, rewrite the genome, generating hope and vigilance, reinforce the need for a legal framework, based on ethical reflection, in order to objectively define the boundary between acceptance and change to a medical purpose, the satisfaction of a preference, eugenic drift, an objective of profitability. It is also a matter of responsibility and conscience, with due respect for ethical invariants, to take into account the principle of vigilance without curbing innovations but by regulating them upstream and throughout their development for good use. [[Applause on the benches of the LaREM group]] For all these reasons, the La République en marche group will show responsibility by voting against this motion of rejection.
ParlaMint-FR_2019-09-24-E2009.u230	Mr Pascal Brindeau has the floor.
ParlaMint-FR_2019-09-24-E2009.u231	To adopt the motion for rejection would be to put an end to the debate on the revision of bioethics laws when this debate did not begin in this House, or even in a special committee, during its 110 hours of hearing, but almost two years ago, in a process initiated by the general states of bioethics. The many issues found throughout the various sections of the bill have indeed been addressed and penetrated our society, which has enabled the various public actors, regardless of their position, to make their arguments and opinions legitimately known. I understood that a motion could be used to address certain issues, to ask questions, some of which, legitimately, could be taken up in the course of the debate. The various speakers, in particular the rapporteurs of the committee, have all stressed the importance of a calm debate, which allows everyone to express their most intimate convictions. I think that may be the case beyond this motion. That is why IDU and independent Members will not vote for it.
ParlaMint-FR_2019-09-24-E2009.u232	Mr Brahim Hammouche has the floor.
ParlaMint-FR_2019-09-24-E2009.u233	The members of the Group of the Democratic and Related Movement will not vote on this motion of rejection because they fully agree with the comments of the ministers who have spoken. This bill is intended to co-build, in accordance with the various conceptions of what our society could be. As such, we hear the reservations expressed by some, but I believe that the debate will also be enriched in the Chamber. Our political responsibility is to always seek balance in what exists and to make possible what is necessary. We will not vote on this motion of rejection because the spirit of this text ensures respect for fundamental ethical principles, the human person and equal dignity, while reaffirming the rights of the child and not the right to the child. We will not vote for this motion of rejection because this text recognizes everyone's journeys, so that our society defends the welcome of life, the hospitality that one owes to differences, the richness of otherness, tolerance and openness of consciences, respect for oneself and others. Different forms of families exist, heteroparentality, homoparentality, monoparentality. To recognize them will enable some, according to their own claims, to break out of hiding within their own country. We will not vote on this motion of rejection because this text of progress does not prohibit or prescribe, but describes what is technically possible and what is ethically desirable. We will not vote on this motion of rejection because this bill is pragmatic. He does not want to assault consciences or violate principles. [[Applause on the benches of the MODEM and LaREM groups]] We will not vote on this motion of rejection as this bill conveys the hope that makes our human condition a common humanity.
ParlaMint-FR_2019-09-24-E2009.u234	Brilliant!
ParlaMint-FR_2019-09-24-E2009.u235	Mrs Elsa Faucillon has the floor.
ParlaMint-FR_2019-09-24-E2009.u236	From a technical point of view, it would make no sense to send back a bill that has been waiting for seven years! The work in committee will have enabled us to see that it is making many advances on which we should be able to vote. Seven years is already too long, so long that we have considered setting up a permanent committee, which shows that, beyond the technical aspects, we must take decisions – not in haste, but without delay. Ms. Ménard focused her speech on the rejection of Article 1, which tended to open the LDC to all women. On the contrary, we have taken too long to take this step and there is an urgent need for a decision. Why talk about the right to the child, which always causes additional suffering? That is not an answer to be given. There are desires of a child that science can sometimes help to respond to, or not. When people, who have often had the chance to have children, allow themselves to invoke this principle, especially in a society that almost enjoins women to give birth, I find it to aggravate the suffering of these women while making a bad trial. [[Applause on the benches of the FI and LaREM groups]] The Group of the Democratic and Republican Left will not vote for this motion of rejection, which is extremely tinged with the speech of patriarchal domination, but I am not surprised.
ParlaMint-FR_2019-09-24-E2009.u237	Mrs Caroline Fiat has the floor.
ParlaMint-FR_2019-09-24-E2009.u238	[[Applause on several benches of the LaREM group]] For once the La France insoumée group is delighted to debate a bill with which it agrees, a motion of rejection is tabled! That is a shame because it may well be the first and last time we want to debate. The subject is important. Mrs Ménard, it is true that there are gaps in the text and I regret that certain topics, such as euthanasia, are not being addressed. I heard the arguments. However, this text represents considerable progress and progress. Ms Faucillon rightly noted that women had been waiting seven years for such a bioethics bill to be introduced. [[Applause on the benches of the FI and LaREM groups]] In March 2018, an investigation established a link between a child's intelligence and the affection he had been surrounded by until his 2 years of age. Do you think that at this age, a child cares about the sex of the one who hugs him? For these reasons, we will vote against this motion of rejection.
ParlaMint-FR_2019-09-24-E2009.u239	Mrs. George Pau-Langevin has the floor.
ParlaMint-FR_2019-09-24-E2009.u240	In general, the Socialist and Related Group does not agree with the principle of motions for rejection. Parliament's role is to debate the issues before it. For example, it is possible to refer a text back to committee if it is clearly not mature or if it is necessary to carry out further checks. But in this case, it is more than a year since many have been working on these subjects and it cannot be considered that this text is not relatively successful. We can approve it or not, think we should have gone further, but we cannot say that it arrived too quickly before us. Moreover, these subjects are essential for our compatriots. If Parliament considers that there is no need to debate access to life, the authorisation of post-mortem insemination, the right to experiment on stem cells, what are we going to talk about? These subjects are essential! Therefore, our role is to appropriate and discuss these issues. [[Applause on the benches of the SOC, MODEM and LaREM groups]] Of course, the Socialist and Related Group will vote against this rejection motion.
ParlaMint-FR_2019-09-24-E2009.u241	I put to the vote the motion to reject it beforehand.
ParlaMint-FR_2019-09-24-E2009.u242	The result of the vote is as follows: Number of voters 152 Number of votes cast 141 Absolute majority 71 For adoption 11 Against 130
ParlaMint-FR_2019-09-24-E2009.u243	In the general debate, Mr Guillaume Chiche has the floor.
