ParlaMint-FR_2019-09-26-E2014.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2187, 2243).
ParlaMint-FR_2019-09-26-E2014.u195	Mrs Danièle Obono has the floor.
ParlaMint-FR_2019-09-26-E2014.u196	This is not about allowing GPA to be diverted. That is not the subject of the debate. Minister, defending the use of ROPA does not seem to me to be contrary to the positions we have taken on parenthood, as well as on the issue of the partial debiologization of our relationship to filiation. We never denied biology. What we're talking about is biology. The implantation of gametes in a human body is indeed taking place. We are not talking here about a conception by favour of the Holy Spirit, devoid of any biological dimension. Our positions are therefore not contradictory. In the case of the LDC with third-party donor, a donation is systematically made. The donor may be an anonymous donor or donor, but also a non-anonymous and committed donor, who has indicated his intention to build a parenting project. The aim is to ensure that its donation takes place within the framework of this project. In my view, allowing this process is doubly devoting the parenting project. Minister, you have indicated that this is a difficult and painful process for both the recipient and the donor. However, they are engaged in this process and measure its difficulty. What is enshrined here is the construction of the parental project, as well as the possibility and the right to have access to a gamete donation, which, in order to come from an identified individual, does not call into question the choices of heterosexual couples. We simply offer the possibility of this right being used in the context of a homosexual couple. For us, this is in line with the opening up of a universal right, affirmed since we began the examination of the text. It is a question of not discriminating donations according to the person from whom they come, so that parenting projects are carried out in the best possible conditions. [[Caroline Fiat applauds]] It is up to us to ensure that these conditions are as painful as possible. This is a response in line with the provisions we have debated and voted on so far.
ParlaMint-FR_2019-09-26-E2014.u197	Mr Raphaël Gérard has the floor.
ParlaMint-FR_2019-09-26-E2014.u198	I'm very uncomfortable after hearing some things. I have great difficulty hearing that a parenting project formed in a heterosexual couple, whose wife would benefit from a donation of oocytes to procreate with her husband, would not be worth it to be called a surrogate mother – because that is what our colleagues say, that it is a disguised GPA –...
ParlaMint-FR_2019-09-26-E2014.u199	The donor is her sister!
ParlaMint-FR_2019-09-26-E2014.u200	... and that a parenting project formed in a couple of women, one of whom would use her partner's oocytes, would suddenly be a shift towards GPA. There is a problem of semantics, a reasoning that really escapes me, and which I hope is not based on the sexual orientation of the couple in question.
ParlaMint-FR_2019-09-26-E2014.u201	No, no, no, no, no, no, no,
ParlaMint-FR_2019-09-26-E2014.u202	In the case of direct donations, they already exist. The health code provides that the donation of the kidney or bone marrow, for example, is a directed donation. He is allowed within the same family, for therapeutic reasons, in a very supervised way.
ParlaMint-FR_2019-09-26-E2014.u203	This has nothing to do with the conception of a child!
ParlaMint-FR_2019-09-26-E2014.u204	We will have the opportunity to return, further in the discussion of the text, to the framework and expansion of these practices. Therefore, using gametes as we propose is not an obstacle in itself. On the other hand, for a heterosexual couple – I repeat that I do not want to see, in the comments made earlier, a distinction based on the sexual orientation of the couple in question – the health code provides that the gametes available within the couple are to be used as a matter of priority. For a homosexual couple, with all the conditions I want to put in, we take the subject through the little bit of the lorgnette. We have seen this this morning: we have addressed the issue of the reproductive rights of transgender people from the perspective of the very spectacular case of transgender man deciding to carry his child, which certainly raises questions. There are forty-eight transgender pair configurations. We have evacuated forty-seven of them only so that one day a transgender man may not bear a child, even though society already has such situations, through natural procreation. Let us be very careful not to create new barriers, new discriminations. I know that Mrs La Garde des Seales does not like this terminology, but unfortunately it is necessary if we distinguish between sliding towards GPA or not depending on whether a couple is homosexual or heterosexual. In my view, there are very few differences between the two situations. Let us be very careful not to erect barriers. These are very rare cases, occurring in very limited numbers. We are creating new discriminations on these issues.
ParlaMint-FR_2019-09-26-E2014.u205	Mrs Michèle de Vaucouleurs has the floor.
ParlaMint-FR_2019-09-26-E2014.u206	What do we like about the gift? We accuse him of presenting risks arising, on the one hand, from his potential gratuity – not without consideration, which may have to be paid some day – and, on the other hand, from the lack of anonymity of the donor. In the case of a woman's infertility within a couple of women, having the possibility of recourse to her spouse's oocyte does not at all seem to raise the same disadvantages. Raising anonymity within a couple of women seems obvious to me. It does not seem to me complicated to explain to a child that his mother could not initially wear it, and that the other mother, who perhaps could no longer carry a child, made him benefit from his oocytes. As for the free gift, it is not called into question either. Therefore, in this particular situation, I do not see the disadvantages of directed donation. Knowing all the difficulty of using a donation of oocytes, such a measure seems to me to make sense. I would like us to move forward with the case of women's infertility. I understand that opening up such a right without retaining the criterion of infertility raises other questions. We might open a door to situations that we don't control. I suggest that we consider the situation of women's couples infertility and the possibility we offer.
ParlaMint-FR_2019-09-26-E2014.u207	Mrs Laurence Vanceunebrock-Mialon has the floor.
ParlaMint-FR_2019-09-26-E2014.u208	I would like to provide some clarifications on the ROPA. Minister, this is not a directed donation at all, but the application of the general principle of first use of the couple's gametes. Is it considered that an organ donation, such as a kidney, is a directed gift? The women of the couple are willing to undergo ovarian stimulations to use the oocytes of either. Mrs Genevard, this is not a GPA, because gamete transfers will take place within the couple. No one else will intervene. One of the women bears the child of the couple, not that of another person. Besides, she wears it for herself and will be her mother. These clarifications seem important to me.
ParlaMint-FR_2019-09-26-E2014.u209	Mr Pascal Brindeau has the floor.
ParlaMint-FR_2019-09-26-E2014.u210	I would like to go back to what Mr Gérard has said. He said two things that I can't let say. He suggested that we were opposed to ROPA for considerations relating to the sexual orientation of couples.
ParlaMint-FR_2019-09-26-E2014.u211	I didn't say that!
ParlaMint-FR_2019-09-26-E2014.u212	Yes, that's what you said.
ParlaMint-FR_2019-09-26-E2014.u213	No!
ParlaMint-FR_2019-09-26-E2014.u214	I find it inappropriate, especially since our debates so far have been very calm. There are no progressives on the one hand and reactionaries on the other! Our debates cannot be based on this opposition. Nor can I let him establish – to justify the fact that it would not be a directed gift – a comparison with the situation of a heterosexual couple who resort to the oocyte of a third-party donor. This third-party donor, agree, she's anonymous! The nature of the acts is therefore entirely different. In the case of ROPA, there is, in essence, a break with the condition of anonymity: it is therefore a directed gift. It's an intangible fact. Our position therefore has nothing to do with the sexual orientation of the persons concerned. [[Mrs. Agnes Thill applauds]] Again, you show intellectual and philosophical coherence. You are ready to compromise with ethical principles that today make consensus in our country. But don't try to justify your proposals otherwise!
ParlaMint-FR_2019-09-26-E2014.u215	Mr Pierre Dharréville has the floor.
ParlaMint-FR_2019-09-26-E2014.u216	We are very reserved with regard to these amendments. Our will is to promote and uphold the philosophy of gift, as it has been established in our country for years. That proposal could, however, call it into question. I am also sensitive, of course, to the idea of limiting medical procedures that may pose an unnecessary risk to health. This position seems to me to be consistent with the conception of the human person that I have tried to develop during these debates: the construction of the person is the result of a civilizing process that is both historical, social and cultural. In the field we open, there is recognition of this reality. By opening up access to the LDC to women's couples and single women, we are making progress. But let us remain consistent, without again giving too much importance to biology, to genetics in the construction of the person himself. I deeply believe that the person is an individual, a singularity, which is the result of a biographical appropriation of his place as a member of the human race. It is to promote this that we must work, in order to allow everyone to be well in his life and well in the world.
ParlaMint-FR_2019-09-26-E2014.u217	Mr Thibault Bazin has the floor.
ParlaMint-FR_2019-09-26-E2014.u218	Be careful, ladies and gentlemen: giving a kidney to save a life is not exactly the same as giving an ovoyte to conceive a child! This directed gift would put us at risk of multiple drifts. If one is interested in psychological motivations, one can understand the idea of tending towards a biological likelihood of a dual maternal lineage. But, very sincerely, there is above all a danger to health – I am speaking under your control, Madam Minister of Solidarity and Health: hormonal treatment for the one that gives is not annoyed, since ovarian stimulation increases the risk of thrombosis. There are also risks for the child – the risk of high blood pressure, among others. The rapporteur-general of the PLFSS even spoke in committee to stress this point. In countries where ROPA is practised, such as Belgium, it poses such serious ethical problems that doctors are allowed to use the conscience clause. Take a good look! Finally, there are consequences for the health of children, including a low weight. If one of the women no longer has fertilizable oocytes, why wouldn't the one who still has fertilizable oocytes carry the child? The question that arises here is that of our relationship to technology: should we not give priority to the least burdensome technique? Donor insemination is not at all the same as in vitro fertilization. There is a risk here that the technique will take precedence, at the expense of the medical dimension. The end doesn't justify all the means!
ParlaMint-FR_2019-09-26-E2014.u219	All right!
ParlaMint-FR_2019-09-26-E2014.u220	[[Applause on the benches of the LR Group, as well as among non-attached Members]] All that is technically possible is not desirable, and this is the case here. Society must tell a couple of women, one of whom has oocytes, that it is the latter who must carry the child. Otherwise, we open the door to serious drifts.
ParlaMint-FR_2019-09-26-E2014.u221	Mrs Caroline Fiat has the floor.
ParlaMint-FR_2019-09-26-E2014.u222	[[Exclaims on the benches of the LR group]] I will try not to be too messy, ladies and gentlemen, but I regret to announce to you that the directed gift has existed for millennia: in heterosexual couples, we choose which partner we will have a child with... Yes, that's the reality! If we want to go back on this, it's gonna start to get complicated... Seriously, if tomorrow one of you needs a kidney to live, I could give it to him, but I couldn't make a gift that would allow another to give life?
ParlaMint-FR_2019-09-26-E2014.u223	This has nothing to do with it!
ParlaMint-FR_2019-09-26-E2014.u224	That has everything to see, on the contrary. We're talking about people's lives! I regret to announce to you that you may well not be in my opinion, but that it is life, human beings, that we are talking. So that has everything to do with it.
ParlaMint-FR_2019-09-26-E2014.u225	It's about creating someone new! It's still easy to understand!
ParlaMint-FR_2019-09-26-E2014.u226	For centuries, a man and a woman chose and decided to have a child. It's already happening, it's no big deal, everyone relax! We have the right to choose the partner with whom we will have children. We are talking about couples of women where the mother who is going to carry the child wants to carry a child conceived with the gametes of her wife. Really, it's okay, we relax, everything's gonna be okay.
ParlaMint-FR_2019-09-26-E2014.u227	Mrs Aurore Bergé has the floor.
ParlaMint-FR_2019-09-26-E2014.u228	On the question of ROPA, therefore, in fact, the issue of directed donation, I believe that by adopting the amendment we would be in contradiction with another amendment which the Group of the European People's Party has defended, and which reaffirms the refusal of any prioritisation in access to the least developed countries by virtue of marital status or sexual orientation. Considering that you would be a priority in access to the LDC because you have someone in your couple who can give you an ovocate seems to me to contradict this refusal of any priority and discrimination. Other arguments have been put forward: this method involves medical acts which are not insignificant, whereas a medical act must obviously be performed only if it is absolutely necessary. Finally, the anonymity of the gift would be broken, when it is an intangible principle, which we do not raise: the access to the origins that we allow the child who wishes to do so, when he reaches the age of 18, is not an anonymity.
ParlaMint-FR_2019-09-26-E2014.u229	We're talking about a gift in a couple!
ParlaMint-FR_2019-09-26-E2014.u230	Let her talk!
ParlaMint-FR_2019-09-26-E2014.u231	[[Exclaims on FI banks]] That this gift is made within the couple does not change the principle. [[Applause on the benches of the LaREM group]] I didn't interrupt you, Mrs. Fiat, relax, you too, everything's gonna be okay. Whether or not it is a couple does not change the principles we want to follow. A law, including bioethics, lays down principles, opens up possibilities and establishes prohibitions. When one breaks anonymity, even within a couple, one frees oneself well from a principle. That is not, I believe, the sense in which we should go. There is, moreover, a real difference of nature with a kidney donation, where questions of compatibility arise. The donor and recipient must be compatible – one of the articles in this bill is designed to increase access to donations and transplants, including by expanding the practice of cross donation. The logic of an egg donation is not the same. [[Applause on several benches of the LaREM group]] Because we do not want to set priorities for access to the LDC, depending on the individual's access or not to an immediate donor, and because we want to maintain the logic of anonymity, I will not vote for these amendments.
ParlaMint-FR_2019-09-26-E2014.u232	The rapporteur, Mr Jean-Louis Touraine, has the floor.
ParlaMint-FR_2019-09-26-E2014.u233	I too would like to say my full respect for all attitudes towards an issue such as ROPA. However, I would like to correct false arguments that we have heard, so that everything is clear. [[Caroline Fiat applauds]] No, ROPA has nothing to do with a GPA, no more than procreation between a man and a woman! It's a gift to yourself, within the couple who want a child. Both mothers, like a father and a mother, contribute. So there is absolutely nothing like, even from far away, a GPA. There is no direct donation either. It's, I say, a gift to yourself. I therefore believe that these arguments should be ruled out. Some also argue that the ROPA would run counter to the medical concept of not acting in an interest other than that of the individual. This principle has been violated since the 1950s for organ removal. It is also the case every time a surgery is performed to solve a sterility problem in men or women: it is not done in the interests of the person, but in the interests of the child, and it is put at risk to the person! For a very long time, in the interests of the child, we have agreed to put the parents at risk. Women know better than anyone, they have paid such a heavy price for millennia, with a mortality in diapers once frightening, but fortunately has almost disappeared. Let us be for or against these amendments, but on the basis of valid arguments. [[Mrs. and Mr. Members of the LaREM, MODEM and FI groups stand up and applaud.– Applause on all benches]] I have also just learned that, for several hours, one of our colleagues, who sits on the right of this House, has been receiving extremely serious and violent threats on the pretext that he supports the LDC for all. On behalf of all of us, I mean that everyone here respects democracy and that no one does anything but condemn any form of threat.
ParlaMint-FR_2019-09-26-E2014.u234	And the threats that I receive, by whom have they been condemned?
ParlaMint-FR_2019-09-26-E2014.u235	Like others, I will apply measures that I do not understand. As you have seen, I do not agree with the prohibition of the post-mortem LDC or ROPA. However, I do not consider it clear that it is legitimate to make disrespectful remarks towards those who have an opinion that is different from mine. [[Applause on all benches]] Here, I'm sure, everyone disapproves of these threats. But we must make it clear outside this House: it is intolerable, unbearable, unacceptable to make threats against anyone because of his opinions, and we will violently fight all those who act in this way.
ParlaMint-FR_2019-09-26-E2014.u236	It's valid for everyone, so, Mr. Rapporteur, really for everyone? Perfect!
ParlaMint-FR_2019-09-26-E2014.u237	The Chair of the Special Committee has the floor.
ParlaMint-FR_2019-09-26-E2014.u238	Yes, Mrs. Chill, it's true for everyone. I wonder about the inequality that could result from the acceptance of ROPA. We have just voted on equality between the two mothers, one of whom will not have priority over the other. With ROPA, Mr rapporteur, would we not create a form of inequality within the couple? If, of the two mothers, one gives the oocyte to the other, won't the latter be a little more mother than the other? I am really wondering about this, and I am rather embarrassed by the comparison between ROPA and organ donation. It really bothers me a lot.
ParlaMint-FR_2019-09-26-E2014.u239	Mr Thibault Bazin has the floor.
ParlaMint-FR_2019-09-26-E2014.u240	I agree with you, Mr rapporteur: a fundamental principle of this debate is the respect due to each person, whatever his or her ideas, since it addresses the intimate convictions of each person. No one should be threatened for their opinions. Even though mine often differ from yours, I have a deep respect for you, because the positions you defend have at least the merit of consistency. However, let me go back to one point of your demonstration that shockes me – it is not up to your person, it is to the ideas that I am interested in: it is not because the law is violated that we must legalize a practice that seems to us not to correspond exactly to our ethical principles. This is important: the fact that some practices within CECOS may be problematic does not justify legalizing them. Let us examine them in accordance with our ethical principles, in a collective way, so that we can judge them. [[Applause on a few benches of the LR and LaREM groups]] No one should be threatened for anything. We sit here free, without a mandatory mandate. When we finish examining the bill, we may find ourselves around a glass – even if some of us would have liked the law to be better!
ParlaMint-FR_2019-09-26-E2014.u241	Mrs Emmanuelle Fontaine-Domeizel has the floor.
ParlaMint-FR_2019-09-26-E2014.u242	The AMP requires two gametes. A couple can give them both, and they will be re-implanted with the genetic capital of this couple. It is also possible to use a gamete from one of the couple members and another from a third donor, or two gametes from two donors. In the first two hypotheses, the embryo is produced at least in part from the gametes of the couple. In the case of ROPA, the oocytes are well derived from the couple itself. I therefore do not fully understand the objections to the direct donation. This seems to me to require more explanation.
ParlaMint-FR_2019-09-26-E2014.u243	Mr Philippe Berta has the floor.
ParlaMint-FR_2019-09-26-E2014.u244	This has already been said, but it should be recalled regularly: the LDC through in vitro fertilization is a course of the combatant, and its chances of success are extremely low – 15%, 16%, 20% maximum. As long as it is possible to avoid the LDC by in vitro fertilization and fall back on insemination, there is no need to hesitate: we must go towards insemination. [[Applause on the benches of the MODEM group]] Second point: I hear a lot about genetics, heritage, transmission. Perhaps we, as geneticists, have worked too well in past years to spread the idea that humans would ultimately be the product of their discomforts. We know today that this is not the case: for biological reasons, discomforts only determine a part of our identity, to which many other factors contribute. So let's not reduce it to chromosome and gene transfers.
ParlaMint-FR_2019-09-26-E2014.u245	I put to the vote Amendment No. 2088.
ParlaMint-FR_2019-09-26-E2014.u246	The result of the vote is as follows: Number of voters 76 Number of votes cast 72 Absolute majority 37 For adoption 18 Against 54
ParlaMint-FR_2019-09-26-E2014.u247	I put to the vote Amendment No. 2129.
ParlaMint-FR_2019-09-26-E2014.u248	The result of the vote is as follows: Number of voters 76 Number of votes cast 72 Absolute majority 37 For adoption 20 Against 52
ParlaMint-FR_2019-09-26-E2014.u249	I put to the vote Amendment No 2220 as corrected.
ParlaMint-FR_2019-09-26-E2014.u250	The result of the vote is as follows: Number of voters 76 Number of votes cast 73 Absolute majority 37 For adoption 22 Against 51
ParlaMint-FR_2019-09-26-E2014.u251	I put to the vote Amendment No. 2146.
ParlaMint-FR_2019-09-26-E2014.u252	The result of the vote is as follows: Number of voters 71 Number of votes cast 69 Absolute majority 35 For adoption 19 Against 50
ParlaMint-FR_2019-09-26-E2014.u253	I put to the vote identical amendments Nos 2143 and 2221 as corrected.
ParlaMint-FR_2019-09-26-E2014.u254	The result of the vote is as follows: Number of voters 75 Number of votes cast 73 Absolute majority 37 For adoption 26 Against 47
ParlaMint-FR_2019-09-26-E2014.u255	I put to the vote Amendment No. 2087.
ParlaMint-FR_2019-09-26-E2014.u256	The result of the vote is as follows: Number of voters 75 Number of votes cast 73 Absolute majority 37 For adoption 22 Against 51
ParlaMint-FR_2019-09-26-E2014.u257	Mrs Annie Genevard has the floor to support Amendment No. 2196.
ParlaMint-FR_2019-09-26-E2014.u258	I propose that in paragraph 7, the follow-up study which the text intends to propose to the recipient couple or to the receiving woman, who must consent in writing, be systematically proposed – whether it is not a mere possibility but a rule. These follow-up studies are absolutely crucial to controlling the long-term consequences of the use of MPA techniques. Moreover, much has been said about studies; This is an opportunity for them to form sufficiently representative cohorts. That is why I believe that these studies should be systematically carried out after the LDCs.
ParlaMint-FR_2019-09-26-E2014.u259	What is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2014.u260	This type of study is never carried out without the informed consent of individuals. It is impossible to force anyone to participate: it would not be desirable, and it would create an unpleasant relationship between the medical team and the patients: the latter could believe themselves at the mercy of the former and force themselves to participate in it to be entitled to treatment. On the contrary, treatment, which must be dispensed to satisfy the expressed need, should be dissociated from the study itself, for which participation is only optional. I therefore request that the drafting of the Government be continued.
ParlaMint-FR_2019-09-26-E2014.u261	What is the Government's opinion?
ParlaMint-FR_2019-09-26-E2014.u262	Disadvantaged, but I would like to reply very precisely to Mrs Genevard, because I understand the concern to have a follow-up of the couples. In fact, this monitoring exists: it is carried out by the Agency for Biomedicine, but with a different methodology than you propose. You are proposing a study for which couples would be asked for their consent, with the risk that the rapporteur has just mentioned: couples who do not consent to follow-up may feel under pressure and fear that they may not have access to treatment, or that they may be less well followed. The method chosen by the Biomedicine Agency is to study anonymously the results of the follow-up of couples who have had access to the LDC, integrating them into the data of the national health data system – SNDS – i.e. the national inter-regime health insurance information system – SNIIRAM – the bases of health insurance. This follow-up is anonymous, but provides accurate data on the long-term effects, among other things, of drugs taken by these people. This already existing study, I am against your amendment. It should also be published shortly – we have talked about it in the special committee. A working group is organized with stakeholders and will explain how we will collect the data.
ParlaMint-FR_2019-09-26-E2014.u263	Mrs Annie Genevard has the floor.
ParlaMint-FR_2019-09-26-E2014.u264	I'm afraid I didn't speak well, minister. I do not want the follow-up study to be imposed on couples, but to be proposed to them systematically – it is not quite the same thing. Couples are not required to accept it, but medical teams are required to present it to them. Is your opinion still negative, minister?
ParlaMint-FR_2019-09-26-E2014.u265	The minister has the floor.
ParlaMint-FR_2019-09-26-E2014.u266	I understand what you're saying. However, there are now other methods of monitoring – anonymous, it is true – that allow us to know the risks involved and the pathologies likely to appear several years later, but above all to compare people who have used MPA with control groups. The studies, carried out by the Biomedicine Agency, are of good quality.
ParlaMint-FR_2019-09-26-E2014.u267	Amendment No 1620 by Mrs Agnes Thill is being defended.
ParlaMint-FR_2019-09-26-E2014.u268	I have before me three identical amendments, Nos 39, 360 and 682. Mr Xavier Breton has the floor to support Amendment No. 39.
ParlaMint-FR_2019-09-26-E2014.u269	I'll take it off.
ParlaMint-FR_2019-09-26-E2014.u270	Mr Patrick Hetzel has the floor to support Amendment No. 360.
ParlaMint-FR_2019-09-26-E2014.u271	I'm taking it out, too.
ParlaMint-FR_2019-09-26-E2014.u272	This is also the case with Amendment No 682.
ParlaMint-FR_2019-09-26-E2014.u273	I have before me a number of amendments, Nos 340, 843, 20, 339, 598, 887 and 1534, which can be discussed jointly. Amendments Nos 340 and 843 are identical, as are Amendments Nos 20, 339, 598 and 887. I call Mr Patrick Hetzel to support Amendment No. 340.
ParlaMint-FR_2019-09-26-E2014.u274	Some examples from abroad show that the question of the age limit to benefit from an MPA deserves to be asked. The limit must be determined not only on the basis of biological characteristics but also of the ability to care for a child. Of course, it may evolve over time, depending on the laws of bioethics, but it is important to establish a marker. The amendment proposes 40 years.
ParlaMint-FR_2019-09-26-E2014.u275	Amendment No 843 is being defended. Mr Xavier Breton has the floor to support Amendment No. 20.
ParlaMint-FR_2019-09-26-E2014.u276	This amendment seeks to set the age limit for MPA at 43 years, which corresponds to the limit for social security coverage of in vitro fertilization.
ParlaMint-FR_2019-09-26-E2014.u277	Identical amendments Nos 339 by Mr Patrick Hetzel, 598 by Mr Marc Le Fur and 887 by Mr Thibault Bazin are being defended. Amendment No 1534 by Mr Xavier Breton is being defended. What is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2014.u278	These various amendments show the difficulty of the exercise – some propose 40 years, others 43. While they come from the same group, they fail to agree on an age limit. It is therefore wiser to leave it to the regulatory field to set such an age. You are right, we need limits, but putting them in the law means taking the risk of having to change it very quickly, given the evaluations carried out, year after year, by the Biomedicine Agency – I can attest – which measure very precisely the variations in women's fertility and draw conclusions about the age beyond which the use of the MPA is not reasonable. It is therefore up to the Agency for Biomedicine and then the decree to set the age limit. On the other hand, I note that you are not considering age limits for men. Their biological clock works differently, but it would not be pointless to set a legal age for men as it is intended for women. So my opinion is unfavorable.
ParlaMint-FR_2019-09-26-E2014.u279	What is the Government's opinion?
ParlaMint-FR_2019-09-26-E2014.u280	Same opinion.
ParlaMint-FR_2019-09-26-E2014.u281	Mr Thibault Bazin has the floor.
ParlaMint-FR_2019-09-26-E2014.u282	Because of the scheduled legislative time, we have not been able to defend the amendments on the age of men at length. I repeat the question that I asked in your absence, Madam Minister: will the age of the father – or of the second parent, if access to the LDC is extended – be taken into account in the decree you are considering? CECOS have sometimes been confronted with people who requested conservation twenty or thirty years ago who, despite their advanced age, asked to use their gametes. Practitioners then faced dilemmas.
ParlaMint-FR_2019-09-26-E2014.u283	The minister has the floor.
ParlaMint-FR_2019-09-26-E2014.u284	The answer is yes, Mr. Bazin. The decree will take into account the views of learned societies and will concern the age of women and men in order to procreate, taking into account their state of health. One can imagine that this age varies from person to person and over time, which is why we do not wish to include it in the law.
ParlaMint-FR_2019-09-26-E2014.u285	Amendment No 1622 by Mrs Agnes Thill is being defended.
ParlaMint-FR_2019-09-26-E2014.u286	Mrs Caroline Abadie has the floor to support Amendment No. 2246.
ParlaMint-FR_2019-09-26-E2014.u287	My amendment is concerned, after the age limit, with the minimum age. Bioethics laws must set limits. Access to the LDC must therefore be reserved for our fellow citizens in distress situations – this is the case of a heterosexual couple who suffer from pathological sterility but also of a homosexual couple confronted with de facto infertility. Similarly, access to the LDC for single women must be targeted specifically at those who are at risk of imminent infertility as a result of the biological clock. The decree specifies that the use of the LDC should be a subsidiary approach, i.e. a new opportunity for the success of its parenting project.
ParlaMint-FR_2019-09-26-E2014.u288	What is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2014.u289	The age conditions, whether it be floor or ceiling, men or women, will be fixed by decree – this is more prudent. In addition, let us give a certain margin to professionals who meet with people seeking medical assistance. Better than anyone, the latter can assess the premature nature of a request and advise a person to return after a few years, once the project has been matured, or, on the contrary, raise awareness of a person who does not seem to be in a hurry to carry out his or her project even as his or her fertility declines as his or her age progresses. To reassure you, be aware that a major plan for informing the population about fertility will be launched soon. Young women and men will thus be better informed and will be able to request further information from professionals. On this issue, work through regulations and with professionals. I therefore invite you to withdraw your amendment.
ParlaMint-FR_2019-09-26-E2014.u290	What is the Government's opinion?
ParlaMint-FR_2019-09-26-E2014.u291	The amendment seeks to restrict, in the case of single women, the access of the MPA to those whose biological clock is running and who have no other solution to have a child, because they are not in stable relationships. Presumably, the majority of the cases that will occur will be consistent with this assumption. In the hearings I conducted, it is always the situation that is described. However, we do not wish to include it in the law because we want to ensure equal access to the MPA for all women. In addition, your proposal may pose a difficulty of interpretation and create litigation. Indeed, it seems difficult to find a satisfactory wording to evoke the biological clock. I understand the meaning of your amendment, but I am against it and suggest that you withdraw it.
ParlaMint-FR_2019-09-26-E2014.u292	Mrs Caroline Abadie has the floor.
ParlaMint-FR_2019-09-26-E2014.u293	The amendment does not mention any age in order to leave this to the discretion of professionals. It was nevertheless good to recall that the spirit of the law was not to allow a girl of eighteen years of age, either on a head-on or in a very thoughtful manner, to enter the LDC. I hear your arguments and withdraw the amendment.
ParlaMint-FR_2019-09-26-E2014.u294	Amendment No 2197 by Mrs Annie Genevard is being defended.
ParlaMint-FR_2019-09-26-E2014.u295	I call Mrs Michèle de Vaucouleurs to support Amendment No. 2525.
ParlaMint-FR_2019-09-26-E2014.u296	This is an appeal amendment. It aims to take into account the different technical modalities of MPAs that may change the age conditions for accessing them. Indeed, the draft law provides that the age conditions required to qualify for an MPA will be fixed by decree in the Council of State, taken after the advice of the Agency of Biomedicine. Hearings indicated that the use of MPA could be allowed at a later age if an oocyte or embryo was donated, with the risk of failure of MPA limited compared to an MPA with older oocytes. I would therefore like to know the Government's intentions with regard to the decree governing the age for the use of the MPA.
ParlaMint-FR_2019-09-26-E2014.u297	What is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2014.u298	Once again, let us trust the coming decree and the professionals. The intention was laudable, but to be exhaustive and to take into account all the risk factors for women, the law would become too precise. It must indicate the direction and then trust those who appropriate it and put it into practice. The questions you raise are legitimate, but are only one part of the countless questions asked. When working either at the Biomedicine Agency or with the professionals concerned, it is realized that the latter must take into account multiple factors. Therefore, without advocating the creation of algorithms dedicated to this, let us at least know that professionals are working to find the optimal conditions for reducing the risks to women and to improve the chances of reproduction. I would suggest, once again, that the amendment be withdrawn, otherwise I will give an unfavourable opinion.
ParlaMint-FR_2019-09-26-E2014.u299	Amendment No 2466 by Mr Julien Aubert was withdrawn.
ParlaMint-FR_2019-09-26-E2014.u300	I have before me a number of amendments, Nos 21, 2594, 2595, 22, 118, 341, 600, 1554, 2083 and 889, which can be discussed jointly. Amendments Nos 21, 2594 and 2595 are identical, as are Amendments Nos 22, 341, 600, 1554 and 2083. Mr Xavier Breton has the floor to support Amendment No. 21.
ParlaMint-FR_2019-09-26-E2014.u301	This amendment is based on the notion of "the best interest of the embryo", which our rapporteur developed this morning when we addressed the issue of the transfer of post-mortem embryos. It is indeed necessary that we reduce as much as possible the number of supernumerary embryos. It is also important that we provide for a sufficient level of protection of the embryo against all drifts, by proposing to the couple another implantation as long as there are supernumerary human embryos. However, if another implantation could not be envisaged by the couple, it would remain the solution of a human embryo donation: this is what we propose through this amendment.
ParlaMint-FR_2019-09-26-E2014.u302	Identical amendments Nos 2594 by Mr Marc Le Fur and 2595 by Mr Thibault Bazin are being defended. Mr Xavier Breton has the floor to support Amendment No. 22.
ParlaMint-FR_2019-09-26-E2014.u303	I am surprised to see these amendments appearing in a joint debate, their objects being very different. However, I will defend this one, which aims to clarify that an embryo cannot be conceived in vitro with gametes not coming from at least one of the members of the couple. The text provides for the possibility of an MPA with two thirds donors: a man and a woman. The resulting child would therefore not share any genetic heritage with his or her parents. In addition to depriving a child of his or her ties to those who have given their gametes, this provision may open the door to a reproductive market, as parents may be tempted to choose their child's genetic characteristics. It is therefore only a continuation of the current law that we propose with this amendment.
ParlaMint-FR_2019-09-26-E2014.u304	Amendment No 118 by Mrs Annie Genevard is being defended. I call Mr Patrick Hetzel to support Amendment No. 341.
ParlaMint-FR_2019-09-26-E2014.u305	This amendment tends to maintain the current law in order to avoid any risk of commodification.
ParlaMint-FR_2019-09-26-E2014.u306	Identical amendments Nos 600 by Mr Marc Le Fur, 1554 by Mrs Agnes Thill and 2083 by Mrs Emmanuelle Ménard are defended. I call Mr Thibault Bazin to support Amendment No. 889.
