ParlaMint-FR_2019-09-24-E2010.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2243, 2187).
ParlaMint-FR_2019-09-24-E2010.u82	The question arises all the more since another solution, which would remedy such discrimination, is possible. The Socialist and Related Group has tabled two amendments to this effect. The first is to extend the current right to married couples, so that they have to make only consent to the gift before a notary, as provided for in article 311-20 of the Civil Code. The second seeks to secure the filiation of children born within a couple of women, by extending to women's couples the legal regime currently applicable to couples composed of a man and a woman provided for in article 311-20 of the Civil Code. This would allow two women to sign a post-donation consent before a notary, subject to evidence of the child's filiation relationship with his or her second mother. This would secure the filiation of children who could not be adopted by their second mother if the couple separated before the 2013 law or before adoption was pronounced. Such a solution would secure not only the situation of the parents, but also that of the child, since these families currently have no means of securing recognition of filiation. It would also have the merit of consistency, since article 311-20 of the Civil Code guarantees the establishment of filiation once consent to assistance has been given, but does not prevent it from being challenged if the consent has been deprived of effect or if the child is not a result of reproductive medical assistance. As you can see, there is a solution to secure the establishment of filiation for couples of women who use reproductive health assistance, while eliminating all forms of discrimination and without disrupting the existing law or the legal situation of heterosexual couples. Since there was no fatality in the matter and the solution depended on the legislator, it would be a pity if the progress made in extending the LDC to include women's couples and single women would lead to an unfair and stigmatizing situation for them. On the other hand, if the bill really wants to be an opening text, it must respond to all situations. Let us not have taboos and propose answers to the problems we all know. That is why the issue of the post-mortem LDC needs to be addressed. Not to allow it when a parenting project was under way would, again, create an injustice. If a single woman could use the LDC through the gametes of a third-party donor, what would justify the fact that a woman whose late husband had authorized the use of her gametes could not continue this parental project?
ParlaMint-FR_2019-09-24-E2010.u83	That's right!
ParlaMint-FR_2019-09-24-E2010.u84	To close our eyes to this issue would be both unfair, traumatic and absurd. [[Christian Hutin applauds]] What will we answer, ladies and gentlemen, to a bereaved woman enjoined to give or destroy embryos conceived with her companion and invited to continue her journey with a third-party donor? Of course, conditions must be laid down. First, it would require express consent, in order to ensure that the post-mortem insemination was desired and clearly expressed before the notary by the two members of the couple. Secondly, consideration should be given to the period within which a widow could decide to complete the LDC with her deceased partner, or to give embryos to a couple in need of a double donation, or to destroy them. This period may well be two years, as provided for in Belgian legislation. This seems sufficient without being excessive: the widow would have time to mourn before determining her wish. It would also be possible to set the time limit by decree. The Socialist and Allied Group has tabled two amendments so that these two solutions can be discussed. In conclusion, I would like to stress the weakness of a text that does not grasp all the potentials and developments that science offers – I am thinking in particular of pre-implantation diagnostics, IPRs. Currently, it is possible to determine, through a chromosomal analysis, whether the embryos are viable or whether there is a risk of miscarriage. However, the bill allows for such examinations only in the case of families where there is a well-identified serious genetic disease. Using it in a wider way would drastically reduce the number of medical interruptions of pregnancy, miscarriages and the rate of pregnancy of twins, while improving the success rates of in vitro fertilizations, which are very low in France. The Socialist and Related Group will therefore present two amendments to enable such examinations to be carried out. These amendments are fully in line with the philosophy of this text, while remaining within the limits determined by the ethical considerations of our time. My colleague Pau-Langevin has just mentioned at length the question of lifting the anonymity of donors, an anonymity that is much expected by those born of a gift, for reasons of balance. So I won't come back. In conclusion, if the philosophy of this bill is laudable, then if it is to be truly and fully an open text, it would be appropriate to take greater advantage of the potential of science, medicine and technological developments, while respecting the most valuable ethical principles that we all hold. In order to do so, it would be necessary to eliminate the contradictions that the text brought in itself, particularly with regard to the opening up of the LDC to women's couples and single women. [[Applause on the SOC, GDR and LaREM benches]] The Socialist and Related Group will therefore be open and constructive during the consideration of this bill, in order to make it a true text of social progress. We will vote in favour of him. Opening up new rights is a pride; Let's take it to the end!
ParlaMint-FR_2019-09-24-E2010.u85	Mrs Marine Le Pen has the floor.
ParlaMint-FR_2019-09-24-E2010.u86	Colleagues, we are here to discuss the revision of bioethics laws, the main measure of which is clearly more of a very profound reform of the law of filiation than of a bioethical question, the LDC which has long existed for infertile couples. Today you wish to open this LDC to all women, retaining only the criterion of age and thus removing the main criterion, that of infertility medically observed within a male-female couple. Let me first of all consider that these societal issues should, in our view, be resolved by society as a whole, i.e. by means of a referendum. The referendum allows for a real debate and legitimate decisions taken, especially when the National Assembly, because of the voting method, is struck by a total lack of representativeness of the great currents of thought present in our country. Secondly, I will note that, since the 1970s, all the law of filiation has been marked by the search for biological truth. The disappearance of the irrefragable presumption of paternity of the child born in marriage was followed by many other choices, all in the same direction: broadening the procedures for challenging paternity, seeking paternity, etc. Every effort has been made to facilitate the child's efforts to gain access to the biological reality of his or her filiation. Whether they come from adopted children, born under X, from an unknown father or from a gift, requests for access to their origins from children deprived of their filiation are still so high. They express – we are all aware of this – a suffering and sometimes terrifying search for the answer to the fundamental question that every human being poses: "Who am I? » The reform of the LDC, as presented today, suddenly breaks with this development – this is probably its biggest flaw. It will offer the child a sonage not only improbable, but in fact biologically impossible: you cannot be born of two mothers – at least not yet. It is not for me to make a moral or sentimental judgment about the ability of one or another to raise children. Yes, two women, or two men, can very well raise a child and give him love and attention – but so can two elderly people. How many children have been raised by their grandparents in love and attention? However, your bill does not change the age test. In the same way, no one with a monopoly of the heart, everyone can understand the desire of every man and woman to become a father or mother, regardless of their sexual orientation. Nevertheless, the legislator must provide protection to the child before any other consideration. Instituting a legal lie by inserting in the marble what remains a biological impossibility is not to protect the child or to respect his or her rights. The child is the fruit of a father and a mother, even if that father is unknown, even if that mother wished to give birth under X; and contrary to your assertions, rapporteur, a child is entitled to a father – I will add: even if he does not know him. This truth, we owe it to the children. That is the fundamental reason for my opposition to this text. Of course, there is a great fear, even among the advocates of the bill, that equality considerations will not open up the debate on the GPA tomorrow, the only way for two men to become fathers as well. As for the commodification of the human body, no one here would put his hand to cut that it will not logically follow the vote on this bill, because everyone knows that the shortage of gametes will inevitably lead to their commodification. Whatever you can say, you open Pandora's box. We therefore assume that we do not want the child to be a subject of the "market," a term used in the bill's explanatory statement. Time is short to mention all the worrying developments that this text would open, for example the replacement of biological truth by the expression of a will or a recognition. What about the men recognized as fathers, and on whom, as such, is a contribution to the maintenance and education of a child whom they did not want, who was conceived without their consent? If the intention becomes a constituent act of filiation, then they may use this lack of intention to refuse to seek and ascertain their paternity. In law, this is called parallelism of forms. [[Applause from non-attached Members]] In conclusion, one cannot help thinking that the legislator is playing with sorcerer apprentices without having really measured the consequences of this text on bioethics, filiation, the fundamental rights of the child and the commodification of human beings. This certainly justifies the clear and firm reservations expressed by the National Academy of Medicine, which, despite the disdain shown by the Government, plays a saving role in guarding.
ParlaMint-FR_2019-09-24-E2010.u87	Mr Raphaël Gérard has the floor.
ParlaMint-FR_2019-09-24-E2010.u88	I would like to say how grateful I am to the President of the Republic and the Prime Minister for offering us the opportunity, with the opening of medically assisted procreation to all women, to realize a promise of equality. The day has come to consecrate the equal share of dignity of our families and to recognize all those couples of women who are wiped out, who rise every morning to accompany their child to school and come back in the evening to bathe them with love, to all these invisible mothers that society refuses to see, the full and complete place that belongs to them from right to republic. The subject we are dealing with is not an object of cold and medical study. We are talking about families, all these families of flesh and bone, of those 31,000 children raised by homoparental couples, subject to the arbitrariness of life and law – a separation or death that can make these children orphans of mother. I am therefore pleased that this text proposes a method of establishing filiation so as to secure the child's ties with his or her two mothers, through a joint act of commitment and recognition, even before his or her birth. It is a sign of the consecration of a shared parenting project and of a will-based parenting mode. I regret, however, that the solution chosen in committee is merely to create a semblance of equality. I know, ma'am, the seal keeper, how much you've been listening. Thanks to your active participation, we have avoided the pitfall of keeping homoparental families out of the ordinary law. However, I find it a pity that, rather than devoting common parental commitment to all couples using the LDC with a third-party donor, we have chosen to keep same-sex couples on the sidelines of Title VII of the Civil Code. Similarly, I regret that the text does not draw all the conclusions of the expansion of the LDC in relation to filiation. In fact, there are uncertainties about the rules for the establishment of filiation applicable to couples who use the LDC abroad. Other families find themselves trapped in the limbos of the Republic, denied in their existence because of a legal vacuum that deprives them of the rights attached to complete citizenship. I am talking about all these children who will be deprived of a dual motherhood, because they will be born a few days after the enactment of the law. I am talking about all these social mothers, separated from their spouses before the enactment of the Marriage for All Act, who will never be able to adopt or recognize their own children, as if they were erased from the original parental project. I am referring to these women's couples who are prohibited from resorting to the ordinary methods of establishing filiation on the ground that one of them has changed the mention of her sex to the civil status. Do trans people have to pay for leaving the closet at the cost of renunciation of their reproductive capacities and a challenge to their legitimate right to parenthood? The framework of the law must be general, but it must also and above all be inclusive. "To name things wrong is to add to the misfortune of this world," said Albert Camus. Not to name things is to deny our humanity. The law binds us. It lays down common rules and recognizes everyone's place. Excluded from the law, therefore, is to deny the existence of those who do not come within the framework and expose them to a long wandering of litigation and struggle for a regained dignity. For all these reasons, this bioethics bill is also a piece of responsibility and dignity. We must not forget transgender people and once again deny their rights, on the pretext of wanting to conform them to a sexual model, by hindering the self-conservation of their gametes. We cannot continue to close our eyes to sexual conformation operations carried out on very young children by arguing that sexual binarity is the only way to their development. [[Applause on the benches of the LaREM group]] Since we must, ladies and gentlemen, try to write the law both as exhaustive and as concise as possible, I do not know whether all these subjects can be dealt with here, but it is clear that to leave no one invisible to the law, we will have to recognize and appoint all families very quickly. It's about our humanity.
ParlaMint-FR_2019-09-24-E2010.u89	Mrs Marie-France Lorho has the floor.
ParlaMint-FR_2019-09-24-E2010.u90	This is the fourth phase of the review of the bioethics law. Since 1994, successive texts have constantly made possible and extended all types of practices under the guise of progress – but progress must be approached with caution, for behind the absolute will for progress, sometimes the worst regressions are hidden. We have talked a lot about, or heard about, the LDC and its extension to women's couples and single women, but the text contains other fundamental provisions. The system of research on human embryo and embryonic stem cells has thus changed in less than 20 years from an absolute ban to a supervised authorisation. How can we explain this fulcruming evolution? To say that our conception of ethics has evolved so much in such a short time is far from the truth. It is in reality technical progress and the prospects it offers that dictate these developments. The human embryo is the youngest form of the human being. The vision of France and the resulting French law are based on a humanist conception, an ontological approach to man. In its decision of 27 July 1994 on bioethics, the Constitutional Council enshrined the constitutional principle of safeguarding the dignity of the human person. Recalling that "the embryo is protected under the principle of dignity", Bertrand Mathieu, a State adviser in extraordinary service, specifies that "dignity is conditioned only by humanity from the being it protects" – but from humanity, you make little case when you submit to the national representation a text dictated by ideological minorities. No one has any illusions about the importance of the bioethics market in the future. On the other hand, this obstinacy to promote fundamental research in human embryonic stem cells is poorly understood, even though research on induced pluripotent stem cells leads to equivalent but ethically preferable results. Man must reconcile his thirst for knowledge with respect for certain red lines, which he must not cross. If these red lines are defined by ideology and profitability, and not by common sense and morality, all abuses are possible. It was these red lines that made you back in special commission on the subject of post mortem embryo transfer. This is the illustration, if needed, that to retreat is not to recede. It is these red lines that should push you back when you prohibit the modification of a human embryo by adding cells from other species by not prohibiting the modification of other species by adding human embryonic cells. The embryo is not a asset, it is a being. Therefore, it cannot be disposed of at its convenience, regardless of the justifications that might be put forward. This is the definition of bioethics: to erect barriers so as not to tolerate the intolerable and to preserve certain absolute values. Yet the task is to break down all barriers and put man at the service of science, failing to put science at the service of man. Knowing whether this is good or bad is no longer an issue. Removing the systematic proposal for a period of reflection in case of interruption of pregnancy on medical grounds transforms this act, which is so important in a woman's life, into a formality. All decisions concerning pregnancy, including termination, are delicate and cannot be made lightly. At the very least, they require a period of reflection. As for GPA, do not confront us with trying to make us believe that it is not the next step: the text creates the conditions for the commodification of the human body. The children of tomorrow will be uprooted, without identity, lost in a convoluted filiation of which one cannot be surprised that it causes disruptions in their development, because if one does not know where one comes from, one cannot know where one goes. The child is not a commodity; man is not a machine and does not become better thanks to progress. This text aims to allow for evolution, but a child is no more a right than a commodity. [[Applause from non-attached Members]] Real is distorted to satisfy minority interests at the expense of the community. The negative effects of the text have been demonstrated on several occasions – and most recently, on many points, by the National Academy of Medicine. From an embryonic being that is not respectable, man is promised to become a Grabatary being that will no longer be respected: it is, in the opinion of the experts on the question, the perspective that the text offers us.
ParlaMint-FR_2019-09-24-E2010.u91	Mrs Bénédicte Pételle has the floor.
ParlaMint-FR_2019-09-24-E2010.u92	It was with great joy that I participated in the special commission to examine the bioethics bill, which we are beginning to discuss in public today. I would like to thank all the members of this committee and all the ministers for their listening, their respect and the quality of our discussions on issues on which the positions should not be binary, but require reflection, humanity and empathy. Thanks to this soothing climate, my point of view on the subjects on which I was wondering was able to evolve in complete freedom and serenity, following the guiding thread of the best interests of the child. Society is changing. Women's couples and single women who use an LDC already exist: they are 2000 to 3000 going abroad every year to implement their project. In order to take this situation into account, article 1 opens the LDC to women's couples and single women. However, as I said during our exchanges in committee, I have some reservations about the authorization of the LDC for single women. It is a matter of reservations, not a judgment, because I am not in their place and, as some may have said at the hearings, they have not chosen to be alone. The question we have to ask ourselves is: does the best interests of the child allow us to deprive him or her of a second parent? On September 17, on France Inter, neuropsychiatrist Boris Cyrulnik said: "What matters is that there are two [...], it is to open the sensory field of the child, so that he learns to love his mother and someone else. » Men and women, let us not forget our human condition, our vulnerability: in case of illness, depression, who will take over? We all have our excesses: who can temper things when they occur? It is for all these reasons that I have co-signed the amendment by my colleague Marie Tamarelle-Verhaeghe aimed at limiting women's couples to the benefit of access to the LDC. What is essential for the development and construction of the child is that it comes from a common project of two beings, whether it is a woman or a man or two women. It was also essential for the LDCs to comply with the same conditions of free treatment regardless of the family situation, as provided for in the draft law. When we examined the amendments to Article 1, we also had profound and respectful exchanges on the fate of post-mortem embryos, a very delicate subject even though it concerned only about ten cases in ten years. The bereaved woman is fragile and can be subjected to family pressure; It is therefore difficult for her to make a choice. Besides, the idea of designing an orphaned child makes me uncomfortable. This situation could also put the child in a remedial role, make it the one who fills a loss, who consoles. Finally, what psychological consequences for a child born to a dead parent? Article 2 establishes the partial lifting of the anonymity of gamete donations. This is another step that is allowed by the bill. Many adults born from a LDC with third-party donors told us about the suffering that secrecy had represented for them, as well as their desire to obtain information about the donor in order to reconstruct their history. For them, the distinction between origin and filiation is unambiguous: the donor remains the donor, the parents are the ones who raised them. Article 2 makes it possible to take a major step towards greater transparency regarding the mode of reproduction, even if heterosexual couples can always hide it from their children. A question arose about this: how far should the law intervene in parents' privacy? Finally, it seems wiser to allow them the freedom to inform their children or not, while planning to accompany them and to make them aware of the risk of secrecy and, a contrario, the importance of truth in the construction of their children. Let me turn to article 19. Currently, pre-implantation diagnosis is intended to seek only a specific, serious and incurable genetic disease. An amendment to extend it to the detection of trisomy has been tabled. Such a decision would not be without consequences for society, since this proposal raises the question of sorting between embryos. [[Applause on the benches of the LaREM group]] Many of the issues addressed in the bill are on such a tenuous ridge line that it is difficult to make a choice. In this regard, our positions are linked to our history, to our intimacy. May we, in the hours and days to come, keep the same quality of listening and exchanging as in committee, out of respect for humanity and for the mystery of each person!
ParlaMint-FR_2019-09-24-E2010.u93	Mrs Emmanuelle Ménard has the floor.
ParlaMint-FR_2019-09-24-E2010.u94	I had the opportunity to outline the reasons for my opposition to this bill. I would now like to elaborate further on some points. Article 1 opens the LDC to women's couples and single women, without conditions of infertility medical criteria, and with 100 per cent reimbursement from social security. Admit that there is a certain paradox to allow the care of the non-therapeutic LDC through health insurance: the women concerned do not suffer from any pathology. The National Academy of Medicine asked itself the question and concluded in its report that "the funding of this personal societal choice through health insurance is not consistent with the tasks assigned to it". It's obvious, it seems to me. With regard to the opening of the LDC to single women, I have explained how irresponsible the measure seems to me in view of the poverty and precariousness specific to single-parent families, but that is not my only objection. Indeed, your bill rejects the post-mortem LDC. I reassure you, I am not in favour of it – but how can I explain to a woman that she is forbidden to perform a LDC with the gametes of her deceased husband, but that she can very well realize it with the gametes of a third-party donor who is, by definition, unknown to her? It's neither logical nor fair. The problem is that, in your text, we think backwards: we reason, again and again, according to the desire of the woman for a child and not in the interests of the child. You have decided, by Article 3, to remove the anonymity of the third-party donor; It's, I think, a good thing. Unfortunately, you did it without predicting the consequences. Will third-party donors be informed of the number of children they have been born and who, at the age of 18, will want to return to their origins, so get in touch with their "breeders" – as they should now be called? Is it necessary to state, for obvious reasons relating to medical information, that the child comes from a LDC with third-party donors, and how? Should this information be recorded in the shared medical record? If this is the case, why not provide for the removal of anonymity at 16 years of age, the age at which the adolescent can access this file through his Vitale card? These are questions that are not answered in the current bill and that continue to be debated. One more word, Madam Minister of Health. I must admit that I was deeply shocked – and I don't think I'm the only one – by the comments you made in the special committee on the new legal regime for the conservation of embryos designed with third-party donors. Two distinct regimes will now coexist: the anonymity of the donors for the former embryos and, for the others, the new rule of known identity. You explained that it would be "horribly anxious" for the staff of the centres for the study and conservation of human eggs and semen, the CECOS, to have to manage two different legal regimes. Embryos that fall under the first regime will therefore simply be removed. We're talking about 12,000 embryos, and that doesn't seem to move anyone in the majority! So what idea do you have of an embryo to decide without a tan to eliminate 12,000 at once? I shall cite in bulk, for lack of time, a few other reasons for my opposition to the text. First of all, I believe that the creation of chimeras is not desirable. An animal embryo with human cells: how far will it lead us? Then I am opposed to the creation of transgenic embryos. If I hear, of course, those who would like babies without blemishes – who wouldn't want to? –, we have absolutely no hindrance in this matter. Genetically modified binoculars have recently been born in China, and if they are – that was the goal – less susceptible to the AIDS virus, they are, on the other hand, vulnerable to other viruses. Where's ethics in all this? I admit I'm looking for her. Aren't there any limits that should not be exceeded? I believe it – but maybe I'm alien to the air of time... Colleagues, whether we vote for or against the bill will not be annoyed. Bernanos wrote it very well: "A civilization does not collapse like a building; It seems a lot more exactly that it gradually emptys itself of its substance, until there is only the bark left. This describes precisely what you are doing.
ParlaMint-FR_2019-09-24-E2010.u95	Mrs Emmanuelle Fontaine-Domeizel has the floor.
ParlaMint-FR_2019-09-24-E2010.u96	[[Smile]] Bioethics, it necessarily speaks to the nurse that I am – but what is bioethics? On this issue, everyone has his or her opinion and interpretation. For some, it is the law that will give lesbian women the opportunity to have children. For others, it's about genetics, technology, science. Futurists will evoke artificial intelligence. Between us, few have told me about the fecal microbiota, and yet it also appears in the law text – I allow myself, at this late hour, this little wink at the special commission... I could still quote dozens of examples, all more or less close to reality. Here are the common denominators I remember: society, life stories, the human. To legislate on bioethics is to choose between differing opinions in order to find the right balance in the name of good and respect for all. Among the new rights created by the text are first and foremost medical reproductive assistance, the GPA, more commonly known as LDCs. This medical technique now reserved for heterosexual couples, we propose to open it to women's couples and unmarried women. In Eve, Cyrille, Steph, Vinie, Claudie, Cissou and all the other women who live in a relationship with children: I know that you have lived the journey of the fighter, often abroad, to become mothers. Today, your families exist and are happy, just happy. Tomorrow, such routes will be easy and secure for all women in our country. Indeed, the opening of access to the LDC is not only about couples: unmarried women, who sometimes see their biological clock scrolling while they want to family, are not forgotten. Tomorrow, they will be able to use an LDC.
ParlaMint-FR_2019-09-24-E2010.u97	That's the problem!
ParlaMint-FR_2019-09-24-E2010.u98	What about filiation in all this? The French system of filiation will not be upset; It will be adapted. It is essential to secure the child's filiation with both mothers from birth and even before. Finish the long and difficult journeys, requiring intra-family adoption, conditioned by marriage. Despite all the progress made in LDCs, the journey remains long and often painful, filled with hope and disappointment. The debate on the LDC should allow us to focus on the sensitive but necessary issue of pre-implantation diagnosis, the IPR. The observation is this: in France, the failure rate of LDCs is close to 80 per cent; This very high rate is often due to certain chromosomal anomalies, such as spontaneous abortions, i.e. miscarriages. With regard to access to origins, we have received the testimony of many adults born of a gamete donation and who would like to know their origins. What they are looking for is not a father, it is an integral part of themselves, an identity: "Whom do I owe my genetic heritage? For their full construction as well as for their health, these people will have access, if they so wish, to three types of information on the third-party donor: medical data, non-identifiable data and the identity of the third-party donor by their majority. [[Applause on the benches of the LaREM and MODEM groups]] Today begins the public discussion of the bioethics bill. Each of its articles requires special attention on our part, commensurate with the challenges of the text. To draw up a law of bioethics is to walk between the two sides of a mountain, between the weight of prejudice on the one hand and that of beliefs on the other. We cling to one of them makes us lean, sometimes appreciably, or even dangerously. The balance is found by walking at a calm pace, looking ahead to us, towards the future of all.
ParlaMint-FR_2019-09-24-E2010.u99	Mr. Jacques Marilossian has the floor.
ParlaMint-FR_2019-09-24-E2010.u100	Since 27 August, more than 30 hearings have been conducted by the special commission to examine the bioethics bill. A large number of scientific, associative, cultural and philosophical actors have been heard by the said Commission. Their interventions have enriched our thinking. It is obvious that at the end of the special committee discussion some points are still under discussion. In the opposition, as in the majority, opinions may differ. This is what makes our ideas and our conception of the human being rich. The text before us today includes several advances: it meets the expectations of our society and adapts the law to developments in scientific research. However, it maintains ethical safeguards, the main one being that human beings are not objects that are created or modified at their discretion. This text affects the privacy of each of us. It was built in a spirit of justice and fairness. The majority and the special commission have worked on ethical values, far from the cartoons announced. We can affirm this: no, we do not establish a right to the child; No, we are not going to open the doors to a merchandising of the woman's body; No, we will not make the embryo and the newborn the objects of the most elaborate studies. None of this is true, ladies and gentlemen!
ParlaMint-FR_2019-09-24-E2010.u101	Incantations!
ParlaMint-FR_2019-09-24-E2010.u102	The special committee allowed each parliamentarian to express his or her convictions. Thus on the so-called post-mortem LDC, the debate in committee was important and each of us voted according to his personal convictions, not according to a partisan label. For my part, I voted against the post-mortem LDC.
ParlaMint-FR_2019-09-24-E2010.u103	All right!
ParlaMint-FR_2019-09-24-E2010.u104	Although I can understand a widow's approach, I think it is useful to recall that the parenting project is that of two living parents. Before the husband died, the parenting project was not to create an orphan. I believe that we need to be cautious and balanced, between technical and ethical. We must not turn into a "science without consciousness", we must think of ourselves as God, but on the contrary, we must ask ourselves: what are the limits that we must set ourselves? Where does the frontier of life lie? Is what is scientifically possible always ethically desirable? Let us guard against the false good idea which seems a priori of common sense; scrupulously examine all the consequences with objectivity. Let me conclude on the opening of the LDC to women's couples, sharing a reflection from a double personal experience. No, the extension of the LDC is not the provision of a simple procedure that would only be activated to procreate. We do not create children with a magic wand! Success is not guaranteed! My wife and I used the LDC. We were lucky: we had twins. However, our medical career lasted several years. For many other couples we met at the hospital, the process was long, difficult, complex and often very painful, leading to premature births or failures. During the hearings, some witnesses proclaimed that a child must have a father and a mother and that outside this framework, no salvation for the construction of the child! However, neuroscience specialists explain that it is the presence of someone other than the mother that allows the child to discover otherness and gain independence from his mother. This other person is not necessarily the father, as is seen in many societies around the world. On the other hand, you also know that having a father and a mother does not always guarantee family happiness. I had a father, but I was raised by my mother and grandmother. That didn't make me an offender. The identity of each person is not only built up within the family cocoon; There is also the influence of the school, society and the world around us. What matters, it seems to me, is the love, the love that the child receives.
ParlaMint-FR_2019-09-24-E2010.u105	Love's all right, it's all right!
ParlaMint-FR_2019-09-24-E2010.u106	The child from the LDC is wanted, he is expected, he is earnestly hoped. Because this child is a symbol of love, the strength in him is the guarantee of his development.
ParlaMint-FR_2019-09-24-E2010.u107	Blabla inept!
ParlaMint-FR_2019-09-24-E2010.u108	[[Applause on the benches of the LaREM group]] For almost a month now, we have been striving to work with humanity, humility, benevolence, without prejudice or stiff certainty. I hope that future discussions will continue in the same spirit.
ParlaMint-FR_2019-09-24-E2010.u109	Mr. Matthieu Orphelin has the floor.
ParlaMint-FR_2019-09-24-E2010.u110	I am very pleased that we are fulfilling the commitment to vote in the LDC for all, an important step towards equality. Let us hope that the debates in the House take place, as in committee, in a climate of respect for each other's positions, without the excesses of the rostrum effects. The scheduled time is a very unfavourable procedure for non-attached Members, who will have to share a total speaking time of one hour. It is all the more regrettable that, as you may have noted this evening, the positions of the various Members who are not included in this text vary considerably. I will therefore probably not be able to defend all the amendments I have tabled. Fortunately, many will also be presented by Members from various groups. The panel review provided assurance either through the text or through complementary commitments on key issues, including non-discrimination in access to and care for LDCs or the priority given to the prevention of infertility, including environmental infertility. This proposal is the subject of a trans-party amendment – I thank the chairman of the special committee – which will be defended in the Chamber. Other advances include the strengthening of gamete donation campaigns and the introduction of three-phase gamete stock management to prevent the risk of agitated shortages by some through the creation of new stocks prior to the destruction of the old ones. Another step forward is to secure the filiation of children from LDCs. Instead of the early declaration of will originally intended only for lesbian couples, which posed many problems, the principle of notary recognition for all couples was adopted in committee. This is a step forward, but I will propose an even more secure solution with the extension of the scope of article 311-20 of the Civil Code to women's couples.
ParlaMint-FR_2019-09-24-E2010.u111	Hey, hey, hey, hey, Are we going to touch the civil code, Madam Keeper of the Seals?
ParlaMint-FR_2019-09-24-E2010.u112	While there are still a few regrets at this stage, I hope that our discussions in public will make them irrelevant, particularly with regard to the post-mortem LDC and the inclusion of the case of transgender men. We were many to defend proposals on these two points in committee, but we lost, with a few votes. I shall therefore resubmit amendments to this effect in the House. [[Applause on several benches of the LaREM group]] Finally, the content of the ministerial circular to secure the filiation of children born to GPA abroad remains to be clarified. Under no circumstances is it a matter of legalizing the GPA, but it is necessary to end the combatant's journey that some families live to ensure the recognition of their children's civil status.
ParlaMint-FR_2019-09-24-E2010.u113	Mrs Monique Limon has the floor.
ParlaMint-FR_2019-09-24-E2010.u114	Revisions of bioethics laws are a unique moment in our assembly. We need to take into account a number of data: medical advances, technological leaps, as well as growing societal expectations and the diversity of current families. This text is the result of a long period of consultation and debate, launched in particular by the opening by the National Ethics Advisory Committee – CCNE – of the general states of bioethics, which allowed a broad consultation of the public. Many public reports have supported our reflections: not only that of the CCNE, but also those of the Council of State, the Parliamentary Office for the Evaluation of Scientific and Technological Choices (OPECST) and the fact-finding mission created by the National Assembly. I would like to stress the serenity that has prevailed in our special committee, allowing it to work in a calm manner, with respect for each other's positions.
ParlaMint-FR_2019-09-24-E2010.u115	That's right!
ParlaMint-FR_2019-09-24-E2010.u116	The issues raised by this bill are crucial. They invite us legislators to ask ourselves about the society of tomorrow in order to propose a coherent legislative support for societal and technological developments in accordance with our ethics. These reflections, sometimes of the order of the intimate, go beyond partisan logics. To paraphrase Nietzsche, it is not the doubt, it is the certainty that drives mad. We did not agree on everything, of course, but we were able to re-examine our own convictions, doubts, ambiguities, in order to find balanced solutions to complex problems, while respecting the human dignity and free will of everyone. Some have rightly wondered whether anything technically possible is ethically desirable. We are not engaged in a race for modernity. We want to consolidate the values that France defends by imposing safeguards, in particular by affirming our rejection of any commodification of the human body, the defence and respect of differences, the right to freedom, the principle of the protection of the weakest and that of access to health for all. In accordance with the commitment of the President of the Republic, this bill opens up medically assisted reproduction to all women, without discrimination on the grounds of their sexual orientation, marital status or gender identity. The panel review allowed, among other things, to strengthen the support of all couples with a LDC project and to clarify the composition of the medical team that will accompany them throughout the process. I am pleased that the custody of the seals has abandoned the plan to reserve a separate title in the civil code for children of women's couples. The filiation of these children will fall under Title VII of the Civil Code, such as that of children of heterosexual parents. The recognition of both mothers will be registered before notary at the same time as the consent – compulsory – to the donation of gametes and will appear on the full birth certificate of the child. The post-mortem LDC is the subject of serious questioning. These are rare situations, which I cannot defend in view of the best interests of the child in his process of building identity. It is by placing the interests of the child at the centre of our concerns that the bill organizes a major paradigm shift in access to origins. From now on, all children from LDCs with third-party donors, whether as part of a heterosexual couple or as part of a homosexual couple, will be able, once they are adults and if they so wish, to access their origins, including identifying information on the donor. It is not a question of granting a right to meet, but of allowing those who wish to do so to lift the veil on part of their identity, once they reach the age of majority. The National Ethics Advisory Committee, in its synthesis report on the general states of bioethics, states that there is a consensus not to hide from children the history of their conception. Ending the anonymity of the donation also prevents certain diseases that may be transmitted from the donor to the recipient. In order to ensure equal access to the origins of all children born of a gift, I would be in favour of giving this right to children born before the enactment of the law. In fact, I drafted an amendment to that effect after I met children born in this situation and became adults. They don't look for a father, they just want to identify their breeder, in order to build themselves through a better self-knowledge. In this context, it is important to establish a system that is neither violent nor intrusive for donors and their families and that naturally leaves them the possibility of failing to act. The pre-implantation diagnosis has also given rise to a long debate in committee. The bill provides for the limitation of the time for the cultivation and preservation of embryos and the creation of a separate regime for research into embryos and embryonic stem cells. While the success rate of an in vitro fertilization is around 30% in France and the majority of failures are due to chromosomal abnormalities of the embryo, it would seem important to me to change the legislation on aneuploids and thus to avoid women from experiencing repeated miscarriages. I have tabled an amendment to that effect. [[Applause on the benches of the LaREM group]] I have no doubt that the quality of our exchanges in special committees will continue during the examination of the text in open session, so that together we can maintain an ethic in French.
ParlaMint-FR_2019-09-24-E2010.u117	Mr Thomas Mesnier has the floor.
