ParlaMint-FR_2019-07-23-E1019.u1	The next item is the question to the Government.
ParlaMint-FR_2019-07-23-E1019.u254	Mr François Ruffin has the floor.
ParlaMint-FR_2019-07-23-E1019.u255	First of all, I want to make an honourable fine, which is the least of all when a mistake has been made – and, presumably, there has been confusion between the PBPC and ARCEP about the structure of the category of political and general information. If the mistake comes from me, which is probably the case, I want to acknowledge it.
ParlaMint-FR_2019-07-23-E1019.u256	You're withdrawing your motion, then!
ParlaMint-FR_2019-07-23-E1019.u257	No, I am simply making honourable amends, which rarely happens in the Chamber... I wish to conclude my term of office without questioning my good faith. So I admit my mistake. With regard to the motion, she merely pointed out that the bill was cleaning up the Bichet bill: it was not a motion-karcher, though! Of course, the emergency may require the arrival of firefighters with the fire hose. But it is especially time to review the architecture of the dissemination of the press. Your bill does not. I therefore propose a more proactive and radical approach. On the other hand – that's a point I haven't developed in my argument – I think it's normal for the network to be funded. It should even capture most of the funding from the press, because that is what we need, not direct aid to the newspapers. Just as the rails for SNCF have been financed, just as the roads have been financed, it would be normal to finance the press network much more than it is at present – perhaps even to the point of making kiosquiers as agents of the state. Of the four pillars of democracy that I mentioned earlier, three, as I said, are currently public services: school, voting and justice. Information, the fourth pillar, could also become a public service, with state agents, especially when we know the crisis that kiosquiers are going through today.
ParlaMint-FR_2019-07-23-E1019.u258	Mrs Elsa Faucillon has the floor.
ParlaMint-FR_2019-07-23-E1019.u259	My colleague François Ruffin said the need to move forward and the need to modernise the distribution of the press in order to help it meet the challenges it is currently facing. In other words, we are not in favour of the status quo: if that were the case, it is a motion of rejection that we would have tabled. However, we are debating a motion to refer it back to committee – which I will vote for. Indeed, it seems to us that the bill, which quotes the Bichet Act as an example and takes it in part, attacks its fundamental principles. By the changes you wish to make in the name of necessary modernization, you are disaggregating what we believe is its strength. In addition, through the various drafts and bills relating to the press, such as the law on the fight against the manipulation of information or the law on the protection of business secrecy, you are attacking principles that we find important. We have been able to have disagreements in the debates on these texts, and we will probably still have disagreements. In any case, there are themes that you never tackle: concentration, or support to the press. We know the importance of the challenge of digital change in the press; However, the digital press is not affected by these aids. This motion also gives us the opportunity to remind you that, in order to modernize the press and adapt it to new uses, we must help it, give it the impetus, not gradually tackle what is its strength, its freedom, and what makes it available to all. I shall therefore vote in favour of the motion for referral to committee.
ParlaMint-FR_2019-07-23-E1019.u260	Mrs Céline Calvez has the floor.
ParlaMint-FR_2019-07-23-E1019.u261	The Members of the Group of the European People's Party propose that we send back to the committee a text for which they clearly did not consider it useful to mobilise in committee last week: none of them were present. As many of you have pointed out, there is an urgent need to act and impatience is felt. Indeed, for several years, the press distribution sector has been affected by digital developments and, more generally, by reader practices. In the face of a breathless system, the Government is acting here in reform. The objective is clear and legible: to adapt the rules of the distribution of the press to the current context. The aim is therefore to modernise the rules applicable to the distribution of the press on the issue, to preserve pluralism and a free and impartial distribution of the printed press throughout the national territory – the founding principle of the Bichet law. In concrete terms, we deal with the following issues: preserving the distribution of IPG's titles throughout the country, creating the conditions for a sustainable economic balance for the sector, restoring a central place for press broadcasters – the network – and taking into account the evolution of the press, particularly the growing role of digital. [[Applause on several benches of the LaREM group]] The text presented today is balanced. It has been the subject of extensive consultation. The La République group will therefore vote against the motion for referral to committee.
ParlaMint-FR_2019-07-23-E1019.u262	In the general discussion, the floor was Ms. Virginie Duby-Muller.
ParlaMint-FR_2019-07-23-E1019.u263	Today we are looking at a text that I believe to be common sense. The Act of 2 April 1947, known as the Bichet Act, which emerged from the work of the National Council of Resistance, has made it possible, for more than seventy years, to disseminate the press every day throughout the country on a non-discriminatory and equal basis. Our democracy certainly owes it a lot. However, today, given the tensions in the industry, the competition from the Internet and the erosion of newspaper sales, this historic law needs to be dusted down. While it had stabilized at around seven billion copies sold each year for nearly twenty years, the circulation of the press has continued to deteriorate since 2009, now falling to less than four billion copies per year. It is therefore a market which, with 50% unsold, experienced a drop of almost half of its volume. The distribution of the press on the issue was divided by two, mainly due to the decline in sales of the national press. The network of press broadcasters is very affected by this: about 1000 outlets close each year. In December 2014, during the debates on the proposed law on various provisions for the modernization of the press sector, we already signalled the deep crisis of the sector. We all also have in mind the Presstalis case, which recently brought to light the fragility of the Bichet law. In chronic deficit, the company has accumulated more than EUR 400 million of negative equity. Due to an accumulation of questionable management errors and strategic choices, this situation almost pushed her into bankruptcy in early 2018; Presstalis had to survive only with massive support from publishers and the state. Our goal is therefore to change the system without destroying it. The bill we are looking at is the result of a substantial work that comes from a number of parliamentary hearings and a report commissioned by Françoise Nyssen to Marc Schwartz, whose findings were uncompromising. I am convinced that the text proposes a satisfactory balance. The new system preserves the distribution of political and general information throughout the country, guaranteed by the Constitutional Council, and gives a central place to press broadcasters while creating the conditions for a sustainable economic balance in the sector. It is also more focused on taking into account developments in the press, in particular the growing role of digital technology. I think we could go further, but I am not sure that this text is the best legislative vehicle for that. Our honourable senators call for an amendment to the 2004 "e-commerce" directive on online services: this is an interesting direction for the future. The text was amended by the Committee on Culture, Education and Communication of the Senate with a sincere concern for legislative co-construction; I hope that today we will be able to work in the same transparency spirit. We also support a number of provisions introduced by the Senate, including the possibility for Parliament to refer the matter to ARCEP for its opinion on any matter relating to the press distribution sector; consultation for opinion of the mayor of the municipality by the commission of the network of the distribution of the press before any decision on the establishment of a press broadcaster; or the restoration of the obligation, for each cooperative press grouping company, to have at least three partners. On the latter point, it is a question of avoiding the situations of blockage which might arise from a disagreement between two partners who, in the cooperative system, each have only one voice, whatever their weight in the capital of society. The measure also reduces the risk of two major publishers joining together by forming a cooperative to the detriment of others. In the Committee on Cultural Affairs, we have had interesting debates. I would like to pay tribute to the listening spirit shown by the rapporteur, who preferred to refer certain questions to the discussion of the text in open session, when he asked the department for answers. Today, in open session, I will defend three amendments. First of all, I will propose limiting the share of direct or indirect extra-Community shareholding in a press distribution company to 20%, in order, through the distribution of our national press, to guarantee and protect the free movement of ideas and the expression of the plurality of opinions against any excess of foreign influence. Press distribution companies are, logically, strategic assets for our country; They represent a major democratic issue. That is why I am convinced that we must regulate foreign investment in their dissemination and distribution bodies. Our second amendment is intended to replace the requirement of homogeneity of applicant companies with a requirement of consistency. The vagueness surrounding the concept of homogeneity would allow applicant companies to engage only in territorial schemes covering essentially profitable areas, as they would benefit from a relatively dense network of outlets and thus conducive to economies of scale on transport costs. They would thus only engage in dense areas, particularly in population and in press outlets, leaving less dense and less profitable areas aside. However, for the Republican Group, the notion of territorial balance is very important. Our latest proposal, which takes into account the changes made by the Senate, seeks to clarify more explicitly the role and functions of co-operatives. I hope that we will find ourselves on these amendments. Even if the text goes in the right direction, we remain vigilant on some points. I am thinking first of all of Presstalis' situation. With 400 million euros of negative equity, the main courier, the only one to ensure the distribution of daily newspapers, is still in a critical situation. The period that opens for it is the last chance, because the state will no longer come to its aid. We have given it 90 million euros: it would be welcome to monitor their use and to require management guarantees. The system proposed in this bill will only apply from 2023. Until then, should we just keep Presstalis on infusion? It'd be better if he floated again. How will the company absorb these 400 million euros? I also wish to return to the place of local and regional authorities in the new process. The outlets of the press are central in our communes: they are places of meeting and sociability, make live villages, energize city centres; In short, they are absolutely indispensable. We can only welcome the fact that the text gives the elected representatives the right to open new press outlets: this measure must be preserved. My last concern is about the computer system. The new assortment provisions will only work if a robust computer system is finally implemented, which we have been waiting for since 2011. I have already had the opportunity to speak on this subject in committee. [[Applause on the benches of the LR group]] As you will have understood, the Republican Group welcomes the balance reached by the text and relies heavily on future debates to further enrich it. Our objective is, I believe, common and indeed trans-partisan: it is to guarantee in France the plurality of information and equality between publishers, for the free and impartial dissemination of the written press throughout the national territory, taking into account the issues of profitability. With this new overhaul of the Bichet law, we also intend to guarantee the future of pluralism in France. I think of a situation which, in May 2019, had not failed to shock: a kiosquier had refused to put on sale a copy of The Team where we saw, in one, two water-polo players kissing. The diversity and plurality of the press are our wealth, so they must be preserved.
ParlaMint-FR_2019-07-23-E1019.u264	Mrs Sophie Mette has the floor.
ParlaMint-FR_2019-07-23-E1019.u265	The issue of the bill before us is a major one; Here's why. We all know the commitment of our fellow citizens to their press – local in particular, national to a lesser extent. This commitment has as much to do with the need for information as with the debate of ideas, and therefore with the democratic framework within which it should be held. This was also one of the issues that the Bichet law, in its first drafting, sought to address: it was necessary to ensure the distribution, throughout the territory, of a free and pluralistic press, which reflects as much as possible the different currents of opinion of French society. That objective, we can say, has been achieved. The organization implemented, which had been the subject of consensus, kept its promises and allowed the birth and maintenance of an extremely diverse press of opinion until today. However, this is no longer the case in the light of developments in the sector in recent years. This is the purpose of this bill. We know this development. It is marked by several overlapping difficulties which, put to an end, announce with certainty the collapse of the whole sector, which now survives only by injection of public money, which is not without asking questions and, above all, can no longer last. It is marked, in particular, by cyclical effects. It is a fact: the readership of the paper-based opinion press is shrinking. Let us not see this as a sign of a lack of interest on the part of our fellow citizens in political fact and public fact, but simply a shift of their attention to other sources, essentially digital, which also offer the advantage of opening up the fields of political expression to a large extent. This, however, poses problems, particularly with regard to the reliability of information, rigour and journalistic ethics – we have examples of this every day, or almost every day. To this difficulty, we have already begun to react, in particular through the Anti-Manipulation of Information Act. For its part, this text seeks to solve the second difficulty of the sector, due to internal dysfunctions which lead, inter alia, to a lack of flexibility, and to a mode of regulation which does not favour renewal. There is therefore an urgent need to act. Several plans have been proposed in recent years to try to remedy, still partially, the great difficulty in which Presstalis finds himself. Internal movements have taken place to reform the company in depth. We know that much has been done, that much has been requested, but this has proved to be insufficient and, above all, ineffective in a context where number sales are constantly declining. The system, as it existed until then, could only survive if it was in an expanding market. When the latter retracts, the general balance is called into question. It is now essential to adapt the system to this situation; We therefore welcome the initiative of the Government, which is taking the case in arms in order to provide a concrete and effective response to the problem. In this regard, the legislator must intervene at several levels. First of all, it must liberalise and make more flexible the rules governing the assortment of press titles in order to unload press lines. We all know these situations in which dozens of newspapers can remain on the arms of merchants. These unsold ones are such that they sometimes put the press merchants in trouble, obliged to pay for securities that they know they will not sell in their stall. It was therefore necessary to offer flexibility while ensuring the widest possible distribution of titles contributing to the democratic vitality of our country. It was therefore essential to preserve the unconditional right of access of political and general information publications to the press distribution network. It is also up to the legislator to supervise the digital distribution of the press, so that the new actors in turn enter the democratic framework and comply with the common rules of the game. As a result, digital kiosks will be subject to current regulations and required to offer a variety of titles reflecting the multiple sensitivities of French social and political life. This is in line with the regulation of the digital world that we have embarked on for several years now at European and global levels. The other major issue is the establishment of a sector regulator that is finally effective and free of suspicions of collusion and conflict of interest among its members, who found themselves the same at both ends of the chain. The proposal made by the Government will undoubtedly make it possible to regulate the sector more effectively, by putting an end to the bicephalous system which made the whole too complex and unsuitable for decision-making. As the rapporteur points out, "the inbreeding of this regulation was not stemmed by the creation in 2011 of a new regulatory authority". Similarly, self-regulation has shown its limits: the presence of professionals on all floors has helped to create major conflicts of interest that have prevented achieving the economic balance necessary for the proper application of the founding principles of the Bichet law. We know the reservations that arise from this single regulatory body, but it seems to us, as it stands, the most appropriate. In any case, we could not maintain the current system, which, let us say, no longer played its part at all. The Group of the Democratic and Related Movement therefore fully supports the measure. The purpose of the text is to ensure that the initial principles of the Bichet law are respected: freedom of distribution of the press, continuity of distribution of the political and general information press, solidarity between the press companies, wide and balanced coverage of the territory by the sales outlets network. The new regulator, ARCEP, will have all the levers to enforce these principles. It will also have a duty to prepare for the opening up of the distribution sector to new players by developing a specification that guarantees these balances. In committee, our group wanted to return to the original intent of the bill by going to the end of the process and ensuring that new entrants could define the organization of their distribution channels themselves; We are pleased to see that this amendment has been incorporated into the text we are discussing at the sitting. In addition to these tasks are the regulation of the establishment of new outlets or the guarantee of compliance with the interprofessional agreement on the assortment. This broad set of competences raises the question of the means available to the Authority to exercise them. We are going in the same direction as the rapporteur, who stresses the need to provide the Authority with sufficient legal and human resources to enable it to carry out all its tasks. We welcome the spirit of openness in which the rapporteur and the Government have worked to ensure that in our Assembly the greatest possible majority can seize the subject, which must indeed bring us together beyond our political labels. Exchanges in committees were provided and the work for the session changed many positions. Rewrites have been proposed. We welcome this method, which we believe is bearing fruit. [[Applause on the banks of the MODEM group and on several benches of the LaREM group]] The Group of the Democratic and Related Movement will support a reform of the sector made indispensable by the situation I described a few moments ago. In the Senate, the bill has been widely approved. We hope that the principles that the text intends to uphold will enjoy a similar agreement in this House.
ParlaMint-FR_2019-07-23-E1019.u266	Mrs. George Pau-Langevin has the floor.
ParlaMint-FR_2019-07-23-E1019.u267	This bill affects a sector that is essential to democracy, as it is pluralism and citizens' free access to diverse information and analysis. As you know, freedom of the press is the result of successive conquests that often merge with the history of our democracy. In 1789, article 11 of the Declaration of Human and Citizen's Rights made "free communication of thoughts and opinions... one of the most valuable human rights". This freedom also required a secure legal framework. It was the 1881 law that defined the essential rules on which the functioning of the press is still based today. At the end of the war and the occupation, the famous Bichet law introduced strong measures concerning the material, printing and distribution means and to ensure fair access to the service. Today, the ongoing changes in consumer habits, the decline in number sales and the growth of the digital press make it necessary to create a more efficient model from the point of view of commercial logic. There is also a need to strengthen the regulation of the cooperative paper press distribution system, which probably requires a reform that is essential to the sector's survival. The Bichet law based the distribution of the press on a cooperative principle of solidarity between publishers and between the daily press and magazines, resulting in specific postal tariffs and the application of a reduced VAT rate. Despite this favourable environment, the sector is currently in difficulty. The Presstalis cooperative, a major player in daily distribution, is running continuously after balance and the regulatory mechanism needs to be thoroughly reviewed, especially since regulators are sometimes judges and part of it. I welcome the work of our rapporteur, Laurent Garcia, with whom I had conducted a law assessment mission of 17 April 2015; Things have progressed well since then. As for Marc Schwartz's report, he highlighted the difficulties of the current system. In keeping with this work, the bill seeks to modernize the newspaper distribution system. As we proposed, it makes ARCEP the only regulator in place of the Conseil supérieur des couriers de presse and the Autorité de régulation de la distribution de la presse – a modest body that does not weigh enough to regulate the sector – including for the digital part whose kiosks will now be subject to the same obligations as newspaper dealers. We hope that this development will soon be the subject of a precise assessment and report, particularly with regard to the computer system, which causes many difficulties. Another welcome proposal: in order to limit the unsold, newspaper dealers will benefit from a margin of manoeuvre, negotiated with the industry, for the sale of non-press titles of political and general information. It will also be necessary to define the conditions for the introduction of aid for the modernisation of press outlets – this is the meaning of one of our amendments – and to clarify how the transition from one system to another will take place: the transitional period is quite long and it is not clear how deficits, which are part of the problem, can be avoided while setting up the new system. The Socialist and related group, sensitive to the current crisis which seriously weakens press retailers, and wishes that tariff fairness be ensured regardless of the method of distribution chosen – subscription or number sale. In our view, the text allows useful progress and offers solid guarantees to preserve pluralism, but cannot solve the fundamental problem posed by the collapse of paper sales and the multitude of conflicting interests in the face. The challenge today is to reform the Bichet law without weakening its achievements, because the freedom of the press and the citizen's conscience of our people owe a great deal to its subtle system, which must therefore be reformed with a great deal of sensitivity. Our debates will tell us if the balance has been reached.
ParlaMint-FR_2019-07-23-E1019.u268	Mr Pierre-Yves Bournazel has the floor.
ParlaMint-FR_2019-07-23-E1019.u269	Freedom of the press is constitutionally guaranteed by article 11 of the Declaration of the Rights of Man and the Citizen of 26 August 1789. The Bichet law recalls this fact, which, in its article 1, states that "the circulation of the printed press is free". Freedom of the press is a founding principle of our society without which there is no democratic debate. This is the whole meaning of Alexis de Tocqueville's reflection in De la démocratie en Amérique, where he highlights the correlation between the sovereignty of the people and freedom of the press. "When everyone is given a right to govern society," he says, "it is necessary to recognize him the ability to choose between the different opinons that move his contemporaries, and to appreciate the different facts whose knowledge can guide him." The Bichet law has defined a unique and innovative model for the distribution of the press, based on solidarity between the cooperants, who are also competing. The permanent challenge is to ensure the expression of pluralism while distributing press titles in a very short time, given the ephemeral nature of the publications, which is further reinforced by the development of the Internet. This model of press distribution was suitable for a growing sector, but the print press is now a difficult sector, and its system is undergoing a radical change due to the decrease in the readership which has led to the closure of many outlets and the reduction of advertising revenues. After many reforms that have proved to be insufficient, this bill has the ambition to adapt the Bichet model to contemporary challenges while preserving the great principles of the distribution of the press that are dear to us. They are threatened by the more than alarming financial situation of the main press courier, which worsens from year to year – that has been said, Presstalis' budget is now burdened with 400 million euros of negative own funds. This state of affairs is so worrying that we find it difficult to imagine that society can recover by 1 January 2023. Although Presstalis has benefited from more than 250 million euros of public money in ten years, it has not managed to reform itself in depth. We are therefore very much in favour of the competition provided for in the bill. It is time for other companies to join the sector, especially since Presstalis distributes 75% of the press titles and the entire national daily press. The sword of Damocles suspended above this society poses a threat to the continuity of the distribution of the press and to the democratic debate. The situation of Presstalis may not improve sufficiently to allow it to compete on equal terms in 2023. The IDU and independent group therefore calls your attention, Minister, to the need to anticipate the taking over of the main press courier. It is necessary to work with good intelligence to find a way to absorb Presstalis' colossal debt without this effort being borne by a state that has already carried the sector at arm's length for many years. We therefore support the entry of new players into the press distribution market so that competition creates a positive dynamic with respect for pluralism, so that our model of press dissemination remains. In committee, the need to allow mayors to give a simple or consistent opinion on the installation of press broadcasters was widely debated. The simple opinion seems to us to be a good compromise in that it makes it possible to reconcile the consultation of the mayors of the communes who suffer from the desertification of their city centre or their city centre to the benefit of the peripheries and the simplification of the installation of the press broadcasters, necessary in view of the steady decrease in the number of outlets. It is crucial – I see it in Paris – that our kiosquiers can live with dignity in their profession. Many of them told me about the difficulty of their situation, in the context of deteriorating working conditions, increased competition from digital media and declining sales of newspapers and magazines. Those who are essential elements of neighbourhood and neighbourhood life, there are fewer and fewer in Paris and France. I am thinking of the famous Barbès kiosquier who fought in vain to work in peace and security in his neighborhood. It is urgent and essential to remedy this situation by reducing the constraints on our kiosquiers and by facilitating new sales opportunities. The liberalisation of the market remains regulated in such a way as to allow press companies to distribute their securities very widely while investing ARCEP in the role of regulator of the sector. Today, the press distribution sector is self-regulating through the Conseil Supérieur des Messages de Presse and the Autorité de régulation de la distribution de la presse. The substitution of an independent authority for this bicephalous self-regulation model is a major step forward for the sector. Replace two entities with an already existing regulatory authority contributes to the rationalization of agencies and public authorities whose principle our group has been defending for many months. Nevertheless, it would be a mistake to believe that bringing ARCEP into regulatory authority will result in an economic miracle for the entire distribution of the press. In this connection, we will present an amendment to ensure that ARCEP has the necessary resources to carry out its new tasks. Indeed, this authority, which is accustomed to working on the basis of objective elements, will have the task of ensuring pluralism in the distribution of the press. If we want it to regulate the sector, it must be given the necessary resources to acquire these new skills. The specification is a key regulatory tool for ARCEP. However, it will not be published until the end of the transitional period, i.e. 1 January 2023. This is tantamount to depriving ARCEP of a very interesting regulatory tool. In order to enable the regulatory authority to benefit from all the means necessary to carry out its tasks during the period prior to the publication of the specification, we will defend an amendment to require press couriers to transmit to it the territorial scheme and a document setting out the types of services and the levels of service envisaged from a logistical and financial point of view. With a view to defining the terms of reference, our group believes that all stakeholders should be consulted. That is why we will be presenting an amendment to allow ARCEP to invite any body whose opinion seems useful, not only the professional organisations representing the press companies. I spoke about the danger posed by Presstalis' financial situation; We believe that the attitude of some unions can be a threat of equal importance. They have repeatedly prevented the circulation of press titles to make their protests heard. This practice is unacceptable given the importance of the press for the proper holding of our democratic debates. A minority should not be able to make a selection in the distribution of press titles. One of our amendments is therefore aimed at creating an offence of obstructing the distribution of the press. In committee, Mr rapporteur, you have told us that various codes already sanction these acts. But, if so, why do such practices continue to thrive? Finally, our group would like to express its support for the players in the press chain as a whole, from publishers to press dealers. I also have a special thought for the more than 400 Parisian kiosquiers, a must-see symbol of our capital. They are also the soul of Paris.
ParlaMint-FR_2019-07-23-E1019.u270	Smells like town halls!
ParlaMint-FR_2019-07-23-E1019.u271	We welcome the opening of debates on the dissemination of the press that we are addressing favourably. We are at your disposal, Minister, to advance the text in the public interest.
ParlaMint-FR_2019-07-23-E1019.u272	Mrs Frédérique Dumas has the floor.
ParlaMint-FR_2019-07-23-E1019.u273	It is at the bedside of a press in great difficulty that Parliament is looking at today. While we are now working to create a similar right for news agencies and publishers, we are now interested in the distribution of the press. We intend to repeat for several years that the system of distribution of the press sold to the number is experiencing a deep crisis and all azimuts: the continuous ageing of the readership, the collapse of sales and revenues related to the distribution as well as to advertising, the destabilization of the main press courier, Presstalis, a steady and inexorable reduction in the number of outlets. The reforms did not allow the expected rescue: unfortunately, the situation has hardly changed since the entry into force of the 2015 law on the modernization of the press sector. Between 2007 and 2017, daily sales fell by 56%, when magazine sales declined by 53%. The situation of Presstalis is a sad illustration of a system that has come to an end, but also of two very French phenomena: a lack of control and evaluation on the one hand, and an inadequate tempo on the other. Already in 2010, Presstalis was on the verge of the cessation of payment. After the failure of the restructuring plan drawn up in the same year, the courier was the subject of a rescue plan in 2012, accompanied by a project to restructure the sector, and then a new plan in 2018 – as it were yesterday. The evaluation report of the 2015 law drawn up by our colleagues Laurent Garcia and George Pau-Langevin recalls, however, that over the last ten years more than 200 million euros of public aid have been paid to Presstalis under the budget programme 180, devoted to the press, during successive finance bills. However, the difficulties of distributing the press do not stop there. All the players in the sector are subjected to them, from press cooperatives, obliged to be shareholders of distribution couriers, to newspaper merchants who do not control the quantity or the securities they have to sell. The latter have been alerting us for years to their lack of room for manoeuvre and to the loss of sales that they cause, in particular, the competition from online media. As a result, more than 6,000 outlets closed between 2011 and 2018. These difficulties are nothing less than the result of a distribution system that has often been back on its own, which has long opposed a real denial of developments in the sector and in the practices of the readership. The press landscape has changed significantly since 1947, when the Bichet Act was passed. It is much less homogeneous than at the time, marked by the proliferation of magazines and the heterogeneity of forms of dissemination: portage, postal subscriptions and digital channels. At the end of the post-war period, the number of outlets was 800,000; There are only 23,000 of them now. The merits of the Bichet law are unanimously welcomed: it allows any publisher, whatever its size, to access distribution, thus promoting a real diversity of the press offer. But it was imperative that this 1947 law should be reviewed in the light of current issues and media landscape. The advent of the Internet and the digital press is at the top of the transformations that we need to integrate. Through his readership, digital dethrones paper. These are 53 per cent of the consultations concerning the digital press, 25 per cent of which are mobile, compared with 47 per cent for the paper press. However, the digital press does not meet the same requirements as the paper press, whether in terms of remuneration, non-discrimination, promotion of the political and general media or transparency. It was therefore urgent to extend the regulation to him. The bill deals with these issues in two ways. First, it requires digital kiosks to distribute the political and general news media. Second, it leads to accountability for information aggregators, such as Apple News or Google News, who will be subject to an obligation of transparency regarding their editorial choices and algorithms. That is a fundamental point. The list of actors concerned, to be determined by decree, remains to be found. We will be vigilant on this point. The Libertés et territoires group fully subscribes to the principle of empowerment of digital platforms. For this reason, it supported the bill to create a similar right for news agencies and press publishers. The paper press and the digital press must be subject to the same requirements. As necessary as it is, modernization does not mean going back to the foundations of our system. Our group is thus opposed to any action that might contravene a cooperative system. It is thanks to the latter that we have been able to guarantee, so far, fairness and solidarity. A cooperative and solidarity-based system may prove to be more costly, but it alone makes it possible to offer everyone a free and plural press; it alone guarantees equality of distribution – and this, if I dare say so, has no price. It is therefore imperative that publishers continue to join a cooperative that mutualizes costs by collectively organizing the means of distribution. We are therefore pleased that the cooperative system has been safeguarded in the bill, even though the Schwartz report of 2018, which is partly based on it, proposed to abandon it, and we welcome the new impetus given to the system by the opportunity for cooperative companies to entrust the distribution of the securities they group to a third party, even without having a majority stake in the latter's capital. Another fundamental aspect: valuing and transparency, which guarantees effective pluralism beyond incantations, must be given special attention. We regret that the Government has not gone further in this direction, for three main reasons. First of all, beyond the obligation to distribute the political and general news media, we would have liked to see mechanisms that would also make it more valuable, in particular its digital dissemination. This is a key issue in our democratic debate, especially in a time of distrust of the media and politics. We will therefore defend an amendment aimed at making the political and general news media more visible and accessible. Secondly, in order to enhance transparency, and thus pluralism, we believe it is appropriate to open the PCAP to new components. The Commission has a fundamental role to play, since it is in particular responsible for identifying publications eligible for tax relief and postal tariffs, which are therefore guaranteed to be distributed. It is now composed of state representatives and press professionals. Its openness to other actors would ensure greater transparency. We will propose an amendment to that effect. Finally, the press is our sovereignty. If opening up the sector to new players is an interesting way to modernise and adapt the distribution of the press, it must be strictly supervised. We will therefore support an amendment aimed at preventing these new players from being extra-European. We sincerely hope that the bill will resolve Presstalis' difficulties. By 2023, and with the arrival of new actors, what will happen? The last rescue plan dates back to 2018, when the State handed over €90 million on the table. This investment was based on a business model that the timing of your bill has, I said, hit hard. Are you aware, Mr Minister, that this timetable and the rumours it has raised about the possibilities of opening up, taking over or other solutions have frozen the situation and blocked any commercial development of Presstalis? This has resulted in a white year for the latter, with a shortfall of EUR 100 million in turnover to date. Above all, business leaders fear the lack of predictability. In this case, publishers who planned to return to the company did not do so, while others left the company or planned to do so. The State will have to bear all the consequences of this inadequate timetable, particularly with regard to social support, without escaping or seeking scapegoats. That being said, the bill is generally moving in the right direction. It modernises the distribution of the press without going back to the foundations of our system. It tends to put an end to possible conflicts of interest by entrusting regulation of the sector to a single authority, ARCEP. For this regulation to be effective, however, it will be essential for ARCEP to be provided with additional human resources. The bill also gives a second breath to newspaper dealers, who will benefit from greater room for manoeuvre in the assortment – apart from the political and general news media – and will be able to offer an offer that is both diverse and more suited to their readership. This measure responds to the need for proximity and freedom dear to the Libertés et territoires group as well as to all our fellow citizens. The same requirement must apply to the paper press. Let us be aware, in fact, that the closure of outlets would not only undermine the sustainability of the sector, but also the access of our citizens to information throughout the territory. Freedom of the press and opinion exists only if all newspapers and publications, of all trends, are present and accessible throughout the territory. In this regard, we welcome the attention given by the bill to the territorial continuity of the distribution of the press. Better distribute the press to better save it: this is, in a few words, the proposal that you are submitting to us, Minister. The objective is ambitious. We will be vigilant about its implementation, while recognizing that it is commendable and that you have the courage to assign it to you. However, the bill will necessarily have to be supplemented by a reorganization of the sector. That is why we will pay attention to the Government's responses to the draft pipeline plan submitted by the major political and general news editors. You will have understood this, Minister: if the Libertés et territoires group will make proposals to improve it, it will nevertheless give favourable consideration to a text which it considers necessary.
ParlaMint-FR_2019-07-23-E1019.u274	The meeting was suspended.
ParlaMint-FR_2019-07-23-E1019.u275	The meeting was resumed. Mr Jean-Hugues Ratenon has the floor.
ParlaMint-FR_2019-07-23-E1019.u276	This has already been said, but it is worth recalling: freedom of the press is not simply the freedom to write and print, it is also – and above all – the ability to disseminate what has been printed throughout the country. Minister, you are supporting the plan to go back to the principles guaranteed by the Bichet Act, which organizes press distribution companies, in order to ensure the distribution of all titles, and thus to guarantee their pluralism. This bill will upset the balance of the media distribution system, up to its fundamental principles of freedom, solidarity, impartiality and pluralism. It organizes the freedom of distribution of the press, which must be impartial and effective. It provides for its mutualization, in the form of cooperative societies, to which publishers adhere. It is a cooperative and supportive system, which ensures the protection of small publishers. Your text shakes the fragile balance induced by the particular architecture of the distribution of the press in force so far. First of all, you come back to freedom and solidarity. Initially, the entire press was distributed by cooperatives, set up to ensure solidarity between small publishers and wholesalers. This is exactly what is meant by the expression "everyone according to his or her means, to each according to his or her needs", which is, in particular, the basis of social security and the distributional pension system. If I outline this parallel, it is indeed out of the will to highlight what you are doing: everywhere, all the time, where the pen of the Government stands, you destroy the systems of solidarity. Then, proud of your mischief, you get up as the applause explodes!
