ParlaMint-FR_2019-07-16-E1013.u1	The next item is the question to the Government.
ParlaMint-FR_2019-07-16-E1013.u231	I call Mr Le Fur to support Amendment No. 68.
ParlaMint-FR_2019-07-16-E1013.u232	The amendment seeks to comply with our international commitments, in this case the Venice Charter, which specifies that the restoration work of a building takes account of its latest known state, in other words that it incorporates, in addition to the initial construction, developments that have taken place over the years. In this case, consideration is given to the achievements of Viollet-le-Duc, and particularly to the arrow. Donors, Parisians, practitioners of this place of worship, all French people are anxious to find Notre-Dame de Paris as they have known it. We would like this to be made very clear in the bill.
ParlaMint-FR_2019-07-16-E1013.u233	I call Mr Cinieri to support Amendment No. 90.
ParlaMint-FR_2019-07-16-E1013.u234	This amendment, identical to that of my colleagues, is intended to restore the wording adopted by senators to ensure a reconstruction in the last known visual state of Notre-Dame de Paris.
ParlaMint-FR_2019-07-16-E1013.u235	What is the opinion of the committee?
ParlaMint-FR_2019-07-16-E1013.u236	I will unsurprisingly express an unfavorable opinion. We have discussed these issues at length in previous readings. So I'm gonna have to repeat myself. Firstly, to invoke respect for the Venice Charter and the application of the UNESCO World Heritage Convention is not useful. Our country, having signed these texts, will apply them. Then I urge you to read in detail the Charter of Venice, much richer and more varied than you seem to think with regard to the modalities of restoration. Finally, on the restoration of the monument in the last known visual state before the disaster, I remind you that to date, the diagnosis of the damage suffered is not known. His writing hasn't started yet. It is therefore premature to include in the law the objective that you propose.
ParlaMint-FR_2019-07-16-E1013.u237	What is the Government's opinion?
ParlaMint-FR_2019-07-16-E1013.u238	The rapporteur is right: this is a subject that we have mentioned several times in previous readings. The restoration will be exemplary. You can imagine that the President of the Republic, the Government, myself and all the teams of the Ministry of Culture want it to meet the expectations of our compatriots and to live up to what Our Lady of Paris represents not only for our country but as a historical monument. To do this, we will mobilize all the know-how of the Ministry of Culture and the companies specializing in heritage trades.
ParlaMint-FR_2019-07-16-E1013.u239	For five years? It's short.
ParlaMint-FR_2019-07-16-E1013.u240	Mrs Kuster, the President of the Republic never said that there would necessarily be a new architectural gesture. He said – and he was right to do so, because it is always the case when we begin to restore a historic monument – that there would be a debate about this restoration...
ParlaMint-FR_2019-07-16-E1013.u241	He talked about a call for projects!
ParlaMint-FR_2019-07-16-E1013.u242	...and we'd take time to think. He wanted us to wonder whether we should return to the last known state or bring something new, as has always been done during the various restorations of Notre-Dame de Paris, and many historical monuments. That is what the President of the Republic wanted. We will do this in a transparent way, involving experts, specialists and architects. There will be a consultation, a dialogue, a debate in the country, after which the State will assume its responsibilities and decide. On the exclusivity of the use of funds, Mr Cordier, I invite you to read article 2: "The funds raised under the national subscription are intended exclusively for the financing of the conservation and restoration work of the Notre-Dame Cathedral in Paris and its state-owned furniture, as well as for the initial and continuing training of professionals with the specific skills that will be required for this work. It's written black and white. I would like the Government to take note of the concern of our compatriots and listen to parliamentarians, but let us talk about the text: it specifies what is exclusively devoted to donations. As for restoration, the same precision, black on white, appears in the text resulting from the work carried out in the Assembly and in the Senate by parliamentarians of both the majority and the opposition, Mrs Kuster: "The conservation and restoration work of Notre-Dame Cathedral in Paris financed under the national subscription mentioned in the first paragraph of this article preserve the historical, artistic and architectural interest of the monument. » [[Applause on the benches of the LaREM group]] You see, we're not going to do anything. This would not be in accordance with the will of the President of the Republic and the Government or the law.
ParlaMint-FR_2019-07-16-E1013.u243	Mrs Brigitte Kuster has the floor.
ParlaMint-FR_2019-07-16-E1013.u244	Minister, I do not intend to argue. But our discussion will mark what will happen in the coming months and years. You rightly recalled section 2 by saying that you were going to preserve the building. At the same time, you explain that the President of the Republic will be in his right right if he wishes later if not to make an architectural gesture, at least to launch a call for projects. Which one of us in this House can say to this day who will respond to this call and above all what will come out of it? The rapporteur points out that, since the state of deterioration is not known, our request to restore the building to the last known visual state cannot be included in the law, which is contrary to your interpretation.
ParlaMint-FR_2019-07-16-E1013.u245	No, the rapporteur and I share the same interpretation.
ParlaMint-FR_2019-07-16-E1013.u246	We need to clear this blur and clarify where we're going. We will discuss later the other considerations: the establishment of a public establishment or the age of the master. For the time being, what matters to the French is to know what will become of Notre-Dame. The text does not allow this, especially since the rapporteur's interpretation is not the same either on Article 2 or on our amendments. Can we, yes or no, get a clear answer on the intentions of the President of the Republic? Moreover, why would the Council decide alone on behalf of all the subjects we are debating today in the Chamber? Can you commit yourself to a calendar, to a possible architectural competition or call for projects and to the arrow?
ParlaMint-FR_2019-07-16-E1013.u247	Thank you for respecting your time, Mrs. Kuster.
ParlaMint-FR_2019-07-16-E1013.u248	Mr President, we are not before the national commission of investiture and the matter is important!
ParlaMint-FR_2019-07-16-E1013.u249	The president is Parisian. He is interested in these questions.
ParlaMint-FR_2019-07-16-E1013.u250	Minister, you have understood the meaning of my speech: I ask you to be much clearer. We are now in third reading and this is the third time that I have asked you about this.
ParlaMint-FR_2019-07-16-E1013.u251	Mrs Kuster, your time has expired. Mr Raphaël Gérard has the floor.
ParlaMint-FR_2019-07-16-E1013.u252	I do not wish to overburden a debate that is already quite heavy, but I would point out, even if some pretend to be astonished at the procedure, that, in our country, when a competition is opened, there are rules and specifications.
ParlaMint-FR_2019-07-16-E1013.u253	For some, not for others!
ParlaMint-FR_2019-07-16-E1013.u254	This specification is validated by a multitude of experts. Of course, we do not forbid the use of architects to work on the whole project, but a call for projects and a competition are not the same. Everyone can pretend not to understand and sneeze for one, two or three readings, but it is obvious that at the end, if there is to be an architectural contest, a specification will be drawn up.
ParlaMint-FR_2019-07-16-E1013.u255	We can still ask for clarification.
ParlaMint-FR_2019-07-16-E1013.u256	[[Applause on the benches of the LaREM group]] It is premature, given the uncertainties that remain about the state of the monument, to engage in one way or another. Precaution should be kept to the current wording of Article 2, which the Minister has just recalled and which I think is very well written.
ParlaMint-FR_2019-07-16-E1013.u257	I put to the vote identical amendments Nos 11, 35, 62, 68 and 90.
ParlaMint-FR_2019-07-16-E1013.u258	The result of the vote is as follows: Number of voters 91 Number of votes cast 89 Absolute majority 45 For adoption 28 Against 61
ParlaMint-FR_2019-07-16-E1013.u259	I have before me four identical amendments, Nos 10, 13, 49 and 66. Mrs Valérie Boyer has the floor to support Amendment No. 10.
ParlaMint-FR_2019-07-16-E1013.u260	He's forbidden.
ParlaMint-FR_2019-07-16-E1013.u261	I call Mr Cinieri to support Amendment No. 13.
ParlaMint-FR_2019-07-16-E1013.u262	This is an amendment of consistency with the proposed amendment to Article 1e r to ensure that the national subscription is launched from the date of the claim.
ParlaMint-FR_2019-07-16-E1013.u263	I call Mr Thibault Bazin to support Amendment No. 49.
ParlaMint-FR_2019-07-16-E1013.u264	He's forbidden.
ParlaMint-FR_2019-07-16-E1013.u265	I call Mr Le Fur to support Amendment No. 66.
ParlaMint-FR_2019-07-16-E1013.u266	It is also defended.
ParlaMint-FR_2019-07-16-E1013.u267	I have before me two identical amendments, Nos 36 and 50. I call Mrs Emmanuelle Ménard to support Amendment No. 36.
ParlaMint-FR_2019-07-16-E1013.u268	Since the restoration of the furniture is explicitly mentioned in Article 2, I propose by this amendment that it also be mentioned in Article 3, recalling that it is essential, in order for the preservation and restoration of the cathedral to be complete, that the State bear the costs of restoring the furniture of which it is the owner.
ParlaMint-FR_2019-07-16-E1013.u269	I call Mr Thibault Bazin to support Amendment No. 50.
ParlaMint-FR_2019-07-16-E1013.u270	He's forbidden.
ParlaMint-FR_2019-07-16-E1013.u271	What is the opinion of the committee?
ParlaMint-FR_2019-07-16-E1013.u272	Unfavorable.
ParlaMint-FR_2019-07-16-E1013.u273	What is the Government's opinion?
ParlaMint-FR_2019-07-16-E1013.u274	Disadvantaged too.
ParlaMint-FR_2019-07-16-E1013.u275	Mr Thibault Bazin has the floor.
ParlaMint-FR_2019-07-16-E1013.u276	I want the debate to go quickly, but in this case, Minister, we are wondering about the furniture, knowing the remarkable work that the firefighters have done to save certain parts. We would like to see guarantees in this regard; You can't just give us an unfavorable opinion! We ask you for a precise answer, as we hope to receive an answer to Mrs Kuster's question by the end of the day.
ParlaMint-FR_2019-07-16-E1013.u277	Read the text!
ParlaMint-FR_2019-07-16-E1013.u278	I have before me three identical amendments, Nos 37, 51 and 86. I call Mrs Emmanuelle Ménard to support Amendment No. 37.
ParlaMint-FR_2019-07-16-E1013.u279	The purpose of this amendment is to clarify several points. In the first place, it establishes that there is indeed a question of the return of donations and payments from the collecting bodies, namely the Notre-Dame Foundation, the Fondation du patrimoine and the Fondation de France, as well as the Centre des musées nationales. This clarification seems necessary to me to control the collection and, at the same time, the use of donations. Secondly, the amendment provides for the compulsory conclusion of agreements between foundations recognized as being of public utility and the public institution or the State in order to ensure that the intention of donors is not betrayed. Indeed, while some have given to the Notre-Dame Foundation, to name but one, it is of course not innocent since it is a Catholic organization with a charitable purpose that obeys a particular logic in relation to the Heritage Foundation, for example, which works more generally in favour of safeguarding and valuing the French heritage. Finally, the amendment seeks to clarify the manner in which donations received by the four above-mentioned bodies are to be paid not from a block, but in particular on the basis of the progress of the work, in accordance with the traditional practice of restoration work, and on the basis of a precise and quantified assessment to avoid any bad surprise.
ParlaMint-FR_2019-07-16-E1013.u280	I call Mr Thibault Bazin to support Amendment No. 51.
ParlaMint-FR_2019-07-16-E1013.u281	Since you are inviting us, minister, know that we are reading the text well. We simply ask you to complete, if necessary, the various paragraphs. In this case, it is a matter of rigour. The derogation mechanism which is introduced justifies a follow-up to the level of the donations paid and the attention paid by the donors who, affected by the tragedy of Notre-Dame de Paris, have sometimes given for the first time. The use that will be made of their donations must live up to their expectations. This requires the utmost rigour; that is the meaning of this amendment.
ParlaMint-FR_2019-07-16-E1013.u282	I call Mr Cinieri to support Amendment No. 86.
ParlaMint-FR_2019-07-16-E1013.u283	This identical amendment is intended to re-establish the wording adopted by the Senate concerning the disbursement of donations and payments by collecting organizations.
ParlaMint-FR_2019-07-16-E1013.u284	What is the opinion of the committee?
ParlaMint-FR_2019-07-16-E1013.u285	Same unfavorable opinion as in new reading for the same reasons. As for rigor, Mr. Bazin, I would like to remind you that the National Assembly and the Senate have planned the submission of reports that will ensure the most rigorous follow-up of donations and their use.
ParlaMint-FR_2019-07-16-E1013.u286	What is the Government's opinion?
ParlaMint-FR_2019-07-16-E1013.u287	Same opinion.
ParlaMint-FR_2019-07-16-E1013.u288	I call Mrs Emmanuelle Ménard to support Amendment No. 38.
ParlaMint-FR_2019-07-16-E1013.u289	He's forbidden.
ParlaMint-FR_2019-07-16-E1013.u290	Mrs Marie-Ange Magne, draftsman of the opinion of the Committee on Finance, General Economy and Budgetary Control, has the floor to give the Committee's opinion.
ParlaMint-FR_2019-07-16-E1013.u291	Unfavorable opinion.
ParlaMint-FR_2019-07-16-E1013.u292	What is the Government's opinion?
ParlaMint-FR_2019-07-16-E1013.u293	Same opinion.
ParlaMint-FR_2019-07-16-E1013.u294	I call Mr Thibault Bazin to support Amendment No. 52.
ParlaMint-FR_2019-07-16-E1013.u295	The purpose of this amendment is to re-establish Article 4 in its version adopted in the Senate, which aims to include in the legal framework the budgetary and accounting treatment of payments made by local authorities in the context of the national subscription – which will help to avoid the controversy launched by those who seek to verify whether these donations have been made or not.
ParlaMint-FR_2019-07-16-E1013.u296	What is the opinion of the committee?
ParlaMint-FR_2019-07-16-E1013.u297	We have had this debate on several occasions, both in committee and in the Chamber. This clarification is strictly within the regulatory sphere. In addition, the assimilation of an investment expenditure announced by the Government is clearly confirmed in the explanatory memorandum; Its inclusion in the law is therefore not indispensable. Unfavorable opinion.
ParlaMint-FR_2019-07-16-E1013.u298	What is the Government's opinion?
ParlaMint-FR_2019-07-16-E1013.u299	Same opinion. I would add, as I have already indicated in previous readings, that these donations will be considered capital expenditures and will therefore not be included in the calculation of the 1.2 per cent annual increase in operating expenses.
ParlaMint-FR_2019-07-16-E1013.u300	I have before me four identical amendments, Nos 8, 53, 71 and 91. Mrs Valérie Boyer has the floor to support Amendment No. 8.
ParlaMint-FR_2019-07-16-E1013.u301	He's forbidden.
ParlaMint-FR_2019-07-16-E1013.u302	I call Mr Thibault Bazin to support Amendment No. 53.
ParlaMint-FR_2019-07-16-E1013.u303	I come back with this umpteenth amendment, for a final reading of the text, on 15 April. Here is a new opportunity for you to restore justice to the first-hour donors.
ParlaMint-FR_2019-07-16-E1013.u304	I call Mr Reiss to support Amendment No. 71.
ParlaMint-FR_2019-07-16-E1013.u305	He's forbidden.
ParlaMint-FR_2019-07-16-E1013.u306	I call Mr Cinieri to support Amendment No. 91.
ParlaMint-FR_2019-07-16-E1013.u307	The purpose of this amendment is to re-establish the provision in the Senate that advances to April 15, the day of the fire, the date from which individuals can benefit from a tax reduction on their donations.
ParlaMint-FR_2019-07-16-E1013.u308	What is the opinion of the committee?
ParlaMint-FR_2019-07-16-E1013.u309	We have already had this debate at the moment; the same unfavourable opinion as the rapporteur of the Committee on Cultural Affairs.
ParlaMint-FR_2019-07-16-E1013.u310	What is the Government's opinion?
ParlaMint-FR_2019-07-16-E1013.u311	Unfavorable opinion. Once again, the subscription begins on 16 April, but the Ministry of Action and Public Accounts has made it clear that donations made between the beginning of the fire and midnight on the evening of 15 April will be taken into account in the national subscription and will therefore benefit from the 75% tax reduction in the case of individuals, up to a limit of 1000 euros.
ParlaMint-FR_2019-07-16-E1013.u312	Mr Thibault Bazin has the floor.
ParlaMint-FR_2019-07-16-E1013.u313	I hear your answer that is reassuring, minister, but why not write it in the law? Your reply will be included in the record of the proceedings; Either. Will this be sufficient for the proper instructions to be given? I hope that you will not give us any reason to consider it appropriate to include this official date of the beginning of the subscription in the law in order to secure the tax situation of all donors, some of whom have made important donations.
ParlaMint-FR_2019-07-16-E1013.u314	I call Mrs Emmanuelle Ménard to support Amendment No. 40.
ParlaMint-FR_2019-07-16-E1013.u315	He's forbidden.
ParlaMint-FR_2019-07-16-E1013.u316	I have before me four identical amendments, Nos 41, 55, 74 and 92. I call Mrs Emmanuelle Ménard to support Amendment No. 41.
ParlaMint-FR_2019-07-16-E1013.u317	It is intended to restore the provision introduced by the Senate stating that the master of work in the conservation and restoration of Notre-Dame is exercised under the authority of the chief architect of historical monuments.
ParlaMint-FR_2019-07-16-E1013.u318	I call Mr Thibault Bazin to support Amendment No. 55.
ParlaMint-FR_2019-07-16-E1013.u319	He's forbidden.
ParlaMint-FR_2019-07-16-E1013.u320	Mrs Valérie Boyer has the floor to support Amendment No. 74.
ParlaMint-FR_2019-07-16-E1013.u321	The National Monuments Centre is one of the main actors involved in Notre-Dame de Paris with the state, owner, and clergy, affector. He is responsible for cultural issues related to towers, crypts and events in the cathedral. It is therefore logical that the operations of the masterpiece are conducted under the authority of the chief architect of the historical monuments in charge of the restoration of Notre-Dame, in order to ensure that this is the case.
ParlaMint-FR_2019-07-16-E1013.u322	I call Mr Cinieri to support Amendment No. 92.
ParlaMint-FR_2019-07-16-E1013.u323	I propose, in turn, to supplement paragraph 2 by specifying that the operations of the master of the work are carried out under the authority of the chief architect of the historical monuments in charge of Notre-Dame Cathedral in Paris.
ParlaMint-FR_2019-07-16-E1013.u324	What is the opinion of the committee?
ParlaMint-FR_2019-07-16-E1013.u325	As I indicated in my opening remarks, this provision is unnecessary since it is already provided for in Article R. 621-27 of the Heritage Code. Unfavorable opinion.
ParlaMint-FR_2019-07-16-E1013.u326	What is the Government's opinion?
ParlaMint-FR_2019-07-16-E1013.u327	The rapporteur is right: let us not copy existing laws and codes. I was just telling you that it is important to look at the text that we are submitting to you. As already stated in previous readings, the competence and role of the chief architect of historic monuments are precisely defined in the regulatory part of the Heritage Code. They do not need to be further clarified in this bill.
ParlaMint-FR_2019-07-16-E1013.u328	I have two identical amendments before me, Nos 7 and 56. I call Mrs Emmanuelle Ménard to support Amendment No. 7.
ParlaMint-FR_2019-07-16-E1013.u329	The aim of this amendment is to clarify which areas are likely to be the subject of development work, since the notion of the "immediate" environment of the cathedral seems more than vague.
ParlaMint-FR_2019-07-16-E1013.u330	I call Mr Thibault Bazin to support Amendment No. 56.
ParlaMint-FR_2019-07-16-E1013.u331	He's forbidden.
ParlaMint-FR_2019-07-16-E1013.u332	What is the opinion of the committee?
ParlaMint-FR_2019-07-16-E1013.u333	The diagnosis has not yet been made and, a fortiori, the work plan has not yet been drawn up. It would therefore be premature to define precisely the surroundings of the cathedral. Unfavorable opinion.
ParlaMint-FR_2019-07-16-E1013.u334	What is the Government's opinion?
ParlaMint-FR_2019-07-16-E1013.u335	Same opinion.
ParlaMint-FR_2019-07-16-E1013.u336	I have before me three identical amendments, Nos 42, 84 and 93. I call Mrs Emmanuelle Ménard to support Amendment No. 42.
ParlaMint-FR_2019-07-16-E1013.u337	The purpose of this amendment is to restore the provision that the president of the public institution responsible for the conservation and reconstruction of Notre-Dame de Paris is subject to the rules of common law concerning the age limit in the public sector and in the public sector.
ParlaMint-FR_2019-07-16-E1013.u338	Mrs Valérie Boyer has the floor to support Amendment No. 84.
ParlaMint-FR_2019-07-16-E1013.u339	The purpose of this amendment is to delete paragraph 11 in order to ensure that the conditions for the appointment of officials of the future public institution comply with the rules in force in the public service of the State. The State owes this measure of transparency and exemplaryness to the many people who have provided financial assistance for the restoration of the cathedral. Let me make a further point. We are considering this text for the third time and I note that no amendments from the opposition have been accepted. I am quite shocked that in spite of the national unity that Notre-Dame's drama has aroused, the opposition's proposals are still the subject of a sectarian reading. On such a subject, I observe with sadness that the majority is not able to reach out to those who make proposals to it. This is not my conception of a subject around which we had to gather: not a Frenchman was not touched by the tragedy of Notre-Dame. I confess that I do not understand the contempt that we are the object of.
ParlaMint-FR_2019-07-16-E1013.u340	I call Mr Cinieri to support Amendment No. 93.
ParlaMint-FR_2019-07-16-E1013.u341	I, too, am surprised that none of our amendments have been included in this text. I hope that the Minister can hear and accompany the opposition.
ParlaMint-FR_2019-07-16-E1013.u342	What is the opinion of the committee?
ParlaMint-FR_2019-07-16-E1013.u343	Unfavorable opinion. Believe me, I would have liked to have delivered favourable opinions on amendments, but they should not have wanted to delete provisions from the text.
ParlaMint-FR_2019-07-16-E1013.u344	What is the Government's opinion?
ParlaMint-FR_2019-07-16-E1013.u345	I have described in detail the many proposals of the majority and the opposition that have been incorporated into the text. As for the amendments we are considering today, forgive me, but they tend either to repeat provisions already in the text or to contradict what is at the heart of them. In this case, we told you, in the interests of transparency, that General Georgelin would be the president of the public institution. To do so, it is necessary for the law to allow us to derogate from the age limit rule. Ms. Boyer, it would have been constructive to support the Government in this area.
ParlaMint-FR_2019-07-16-E1013.u346	Mr Paul Molac has the floor.
ParlaMint-FR_2019-07-16-E1013.u347	I remain dubative: would there be only one person capable of serving as president of the public institution, this appointment requiring changes to the age limit provisions in the public service and the public sector? I fear that, in the current context where elected officials are accused of a lack of clarity with regard to the observance of certain rules, such an appointment will be considered a little curious. You absolutely want to appoint a specific person, without specifying why it seems to you the best for this position – to my knowledge, this general is not even in the genius – and you are ready to amend the law so that you can do so. People are still going to tell us we're passing the red lines! [[Applause on the benches of the LR group]] I will vote for these amendments.
ParlaMint-FR_2019-07-16-E1013.u348	I have before me four identical amendments, Nos 43, 57, 83 and 94. I call Mrs Emmanuelle Ménard to support Amendment No. 43.
ParlaMint-FR_2019-07-16-E1013.u349	It is essential to ensure the presence of recognized specialists in the scientific council of the future public institution. Of course, its precise composition will be defined by decree, but it would be useful for the legislator to impose the need to include officials with recognized scientific expertise.
ParlaMint-FR_2019-07-16-E1013.u350	I call Mr Thibault Bazin to support Amendment No. 57.
ParlaMint-FR_2019-07-16-E1013.u351	I understand that no change in the text will be accepted at this final reading, but the most important thing is your answers, which will be included in the record of the proceedings. Will there be, in the scientific council of the public institution, persons competent in the fields of architecture, medieval history, archaeology? Will there be heritage curators, architects of the buildings of France, chief architects of historical monuments, teachers-researchers, research directors and researchers of the Centre national de la recherche scientifique? Minister, you will draft the Order with your services: can you reassure us and give us the assurances we want, so that they appear in the record of the proceedings – since they will not be included in the bill?
ParlaMint-FR_2019-07-16-E1013.u352	Mr Le Fur's amendment No 83 is being defended. I call Mr Cinieri to support Amendment No. 94.
ParlaMint-FR_2019-07-16-E1013.u353	Adopted by the Senate, it aims to ensure the presence of recognized specialists in the scientific council of the future public institution.
ParlaMint-FR_2019-07-16-E1013.u354	What is the opinion of the committee?
ParlaMint-FR_2019-07-16-E1013.u355	The composition of the Scientific Council will be determined by decree. I therefore express an unfavorable opinion.
ParlaMint-FR_2019-07-16-E1013.u356	What is the Government's opinion?
ParlaMint-FR_2019-07-16-E1013.u357	Unfavorable opinion.
ParlaMint-FR_2019-07-16-E1013.u358	Answer the question, minister!
ParlaMint-FR_2019-07-16-E1013.u359	I have two identical amendments before me, Nos 6 and 59. Amendment No 6 by Mrs Emmanuelle Ménard is being defended. I call Mr Thibault Bazin to support Amendment No. 59.
ParlaMint-FR_2019-07-16-E1013.u360	Minister, answer us when we ask you, it is a matter of respect! The aim of the amendment is to clarify what constitutes the immediate environment of Notre-Dame Cathedral in Paris, namely the parvis, the squares surrounding the cathedral and the promenade on the south side of the island of La Cité. This is a matter of concern for the local residents: I know that our sitting chairman is attentive to questions relating to Paris, as is Brigitte Kuster and all the members of the Paris Parliament. Don't worry about that!
ParlaMint-FR_2019-07-16-E1013.u361	What is the opinion of the committee?
ParlaMint-FR_2019-07-16-E1013.u362	I have already spoken on this point during the general discussion and on the occasion of a previous amendment. Unfavorable opinion.
ParlaMint-FR_2019-07-16-E1013.u363	What is the Government's opinion?
ParlaMint-FR_2019-07-16-E1013.u364	The elements for defining the immediate environment of the cathedral were specified in an amendment adopted on a new reading. So you can be reassured.
ParlaMint-FR_2019-07-16-E1013.u365	On the identical amendments Nos 12, 46, 61, 76 and 82, I have a request from the Group of the European People's Party for a public vote. The vote is announced in the National Assembly. I have before me three identical amendments, Nos 45, 60 and 80. I call Mrs Emmanuelle Ménard to support Amendment No. 45.
ParlaMint-FR_2019-07-16-E1013.u366	It aims to remove the exemption from consultation of the Regional Heritage and Architecture Commission by the Prefect of the Region, when an appeal is brought before him by the competent authority concerning authorization of works because of a disagreement with the assent of the ABF on an authorization for installation or construction in connection with the Notre-Dame yard. This exemption seems dangerous because it would set a precedent that could prove dramatic in the future.
ParlaMint-FR_2019-07-16-E1013.u367	Mr Thibault Bazin's amendment No 60 is being defended. Mrs Valérie Boyer has the floor to support Amendment No. 80.
ParlaMint-FR_2019-07-16-E1013.u368	I do not understand the reasons for this exemption from consultation with the RCAP, which seems dangerous and which would open a precedent that could prove dramatic in the future, both for Notre-Dame and for other possible construction sites. That is why we would like to delete paragraph 3 of article 9.
ParlaMint-FR_2019-07-16-E1013.u369	What is the opinion of the committee?
ParlaMint-FR_2019-07-16-E1013.u370	I express an unfavorable opinion for reasons I have set out in my introductory statement.
ParlaMint-FR_2019-07-16-E1013.u371	I have before me five identical amendments, Nos 12, 46, 61, 76 and 82. Mrs Brigitte Kuster has the floor to support Amendment No. 12.
ParlaMint-FR_2019-07-16-E1013.u372	Article 9 allows the Government to derogate from certain rules by means of ordinances. Rewritten to reduce, according to the minister, the scope of derogations, it is the heart of the scheme. However, we cannot be content with its current content. Like the majority of senators, who have shown wisdom, we express our strongest opposition to the Government's authorizations to derogate by ordinance from a large number of common law rules in the areas of works and related operations, roads, the environment and urban planning. Minister, you have said that you are listening throughout the parliamentary journey of the text, but our perception is very different. You have evolved on some topics – I remember you said, at first reading, that DRAC would decide on advertising tarpaulins –,...
ParlaMint-FR_2019-07-16-E1013.u373	You can see that!
ParlaMint-FR_2019-07-16-E1013.u374	[[Applause on the benches of the LR group]] ...but that did not prevent you from systematically rejecting our proposals. Recognize that we can be right! The rest of the events could confirm that.
ParlaMint-FR_2019-07-16-E1013.u375	On the bill as a whole, I have a request for a public vote before me by the La République on the move. The vote is announced in the National Assembly. I call Mrs Emmanuelle Ménard to support Amendment No. 46.
ParlaMint-FR_2019-07-16-E1013.u376	It is intended to remove the Government's authority to derogate, by order, from certain rules of common law relating to works and related operations, roads, the environment and urban planning. Its adoption would greatly help to reassure Parliament and, above all, the French on the modalities for the restoration of Notre-Dame.
ParlaMint-FR_2019-07-16-E1013.u377	I call Mr Thibault Bazin to support Amendment No. 61.
ParlaMint-FR_2019-07-16-E1013.u378	We live in a climate of distrust towards the institutions,...
ParlaMint-FR_2019-07-16-E1013.u379	Yes!
ParlaMint-FR_2019-07-16-E1013.u380	... national representation and the Government. Trust must be restored! However, on a subject such as the renovation of Notre-Dame, the use of ordinances is not justified. Similarly, derogating from certain rules on the pretext of reconstructing the cathedral as soon as possible does not seem to be the best way to regain the confidence of citizens who have been traumatized by the burning of the cathedral. It is therefore necessary to take the necessary time and to comply with the rules in force. Respecting Notre-Dame also means avoiding the use of ordinances.
ParlaMint-FR_2019-07-16-E1013.u381	Mrs Valérie Bazin-Malgras has the floor in support of Amendment No 76.
ParlaMint-FR_2019-07-16-E1013.u382	It does not seem appropriate to entrust the Government with the power to derogate, by order, from the rules applicable to urban planning, the environment, the construction and the preservation of heritage. Under article 9, paragraphs 11 to 14, national representation would not be able to express itself on these derogations, although they could have an adverse and irreversible effect on the invaluable heritage represented by Notre-Dame Cathedral in Paris.
ParlaMint-FR_2019-07-16-E1013.u383	Mrs Valérie Boyer has the floor to support Amendment No. 82.
ParlaMint-FR_2019-07-16-E1013.u384	It is intended to delete paragraphs 11 to 14 of article 9. In addition to the fact that the use of ordinances deprives the national representation of its ability to properly examine the provisions submitted to it, the derogations envisaged may threaten the exemplary nature of the restoration of the cathedral. We have said this on several occasions: not only have you never grasped the hand that we have stretched out to you in this House, Minister, but you are not answering our questions...
ParlaMint-FR_2019-07-16-E1013.u385	It's usual!
ParlaMint-FR_2019-07-16-E1013.u386	...on the restoration of Notre-Dame. The trauma caused by the fire could have led you to show solidarity and better respect for national representation. On the contrary, you reject our proposals and, when we ask you why you want to use the orders, you refuse to respond. This practice, however, decredifies our legislation and constitutes a particularly harmful precedent given the emblematic character of this monument in the French heritage landscape. In addition, the time limits for issuing administrative authorisations do not appear to constitute a sufficient obstacle to justify the introduction of derogations, especially since it is entirely permissible for the State to obtain from its services priority treatment of applications relating to this site. The rules in force also provide security for the smooth running of the yards and their deadlines for implementation, while at the same time providing guarantees in terms of transparency and acceptability. For my part, I deeply regret that you are taking a different decision. Regarding the funds to finance the restoration of Notre-Dame, you shouted that there were too many; Many voices rose to say that they were not necessary. And now, national solidarity is not expressed!
ParlaMint-FR_2019-07-16-E1013.u387	She's the best!
ParlaMint-FR_2019-07-16-E1013.u388	Thank you for closing, dear colleague.
ParlaMint-FR_2019-07-16-E1013.u389	I would not like to go the same way because of the derogations provided for in Article 9. Minister, I regret that you are promoting it.
ParlaMint-FR_2019-07-16-E1013.u390	Unbearable!
ParlaMint-FR_2019-07-16-E1013.u391	What is the opinion of the committee?
ParlaMint-FR_2019-07-16-E1013.u392	[[Mr. Raphaël Gérard applauds]] On the matter of orders, dear colleague, I wonder if you have updated your notes since the first reading of the text.
ParlaMint-FR_2019-07-16-E1013.u393	What a contempt!
ParlaMint-FR_2019-07-16-E1013.u394	It's not contempt, it's a simple question. I would point out that the text discussed at first reading provided for the authorisations to legislate by ordinances in Article 8 – on the establishment of a public institution of the State – and in Article 9 – providing for possible derogations. At the end of the parliamentary discussion, section 8 no longer provides for an order. The State's public institution is enshrined in the law. As regards the possible derogations provided for in Article 9, their scope has been greatly reduced. So I have a little difficulty understanding your arguments, dear colleague. I give an opinion against the identical amendments, in order to maintain Article 9 as we drafted at the time of the new reading of the text. [[Applause on several benches of the LaREM group]] Moreover, I would point out that we have set up a monitoring mission for the orders, through which any Member concerned will be able to follow up on their drafting once the text has been adopted.
ParlaMint-FR_2019-07-16-E1013.u395	What is the Government's opinion?
ParlaMint-FR_2019-07-16-E1013.u396	Unfavorable opinion.
ParlaMint-FR_2019-07-16-E1013.u397	Mrs Michèle Victory has the floor.
