ParlaMint-FR_2019-09-26-E2013.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2187, 2243).
ParlaMint-FR_2019-09-26-E2013.u219	Your speech, Madam Minister of Justice, shows that your arguments are of varying geometry. As Mrs Genevard has excellently explained, the Penal Code now prohibits discrimination. Paragraph 4 therefore constitutes a re-editing. That is precisely the argument of the Government against the medical conscience clause. So there is double standards. Non-discrimination must be a rule. However, I am surprised that you do not apply the same reasoning to healthcare professionals. Your refusal to mention in the text the conscience clause clearly shows that your political purpose is to instrumentalize health professionals.
ParlaMint-FR_2019-09-26-E2013.u220	That's right!
ParlaMint-FR_2019-09-26-E2013.u221	I have before me six amendments, Nos 1034, 2084, 2216, 1728, 2033 and 2122, which can be discussed jointly. Amendments Nos 1728 and 2033 are identical. I call Mr Maxime Minot to support Amendment No. 1034.
ParlaMint-FR_2019-09-26-E2013.u222	Unlike my colleagues in the LR Group, I am in favour of paragraph 4. The aim of this amendment is to give it more force by stating that no difference should be made between people not only in terms of treatment, but also in terms of the time taken to take care of them. As you said, it is necessary to affirm in this text the principle of equality between the beneficiaries of an MPA, whether heterosexual couples, couples of women or single women. No discrimination or prioritisation should be made between the beneficiaries of an MPA.
ParlaMint-FR_2019-09-26-E2013.u223	I call Mrs Vanceunebrock-Mialon to support Amendment No. 2084.
ParlaMint-FR_2019-09-26-E2013.u224	In the special committee, it was stated in the text that sexual orientation or marital status could not justify discrimination. This is a great step forward, which I welcome, but we need to go further and make it clear that there can be no discrimination on the grounds of gender identity. Failure to do so would be tantamount to showing that we are still struggling to recognize the equality in law of trans people. We must affirm our commitment against discrimination in access to the GPA and incorporate the concept of gender identity into the text. This is the subject of this amendment.
ParlaMint-FR_2019-09-26-E2013.u225	Mr Jean-Louis Touraine has the floor to support Amendment No. 2216.
ParlaMint-FR_2019-09-26-E2013.u226	We have just introduced the principle of non-discrimination in access to the AGP and this must apply to all forms of discrimination. In the Penal Code, discrimination is defined as follows: "Any distinction made between natural persons on the basis of their origin, sex, family status, pregnancy, physical appearance, particular vulnerability resulting from their economic situation, apparent or known to the perpetrator, their surname, place of residence, state of health, loss of autonomy, disability, genetic characteristics, morals, sexual orientation, gender identity, age, political opinions, trade union activities, etc. shall constitute discrimination". It is clear that gender identity cannot be dissociated from other forms of discrimination against individuals. The aim of this amendment, like the other amendments under joint discussion, is to add gender identity among the discriminations to be rejected.
ParlaMint-FR_2019-09-26-E2013.u227	We come to the two identical amendments Nos 1728 and 2033. Mr Jean François Mbaye has the floor to support Amendment No. 1728.
ParlaMint-FR_2019-09-26-E2013.u228	I welcome the progress made in the inclusion in the committee of paragraph 4 of this Article, which was adopted by a large majority. Madam Keeper of the Seals, you indicated during your hearing that the sex considered as part of access to the MPA is the sex shown in the civil register. Trans persons, whether transgender or transgender, registered as women in civil status will have access to the MPA, whether they are married or not. I would point out that trans people already have the possibility of using them when they are in a relationship. However, our discussions with many associations have shown that this access is not effectively guaranteed by law: some health professionals are still reluctant to allow trans people to use an MPA procedure. To the extent that gender identity is a distinct notion of sexual orientation and marital status and that it is established that this criterion may lead to discrimination in an application for access to the GPA, these two identical amendments, which aim to add the prohibition of discrimination on the basis of that identity to Article 1, paragraph 4, take their full meaning. If they were not adopted, we would risk seeing the increase in judicial remedies, particularly before the European Court of Human Rights, since discrimination would be established.
ParlaMint-FR_2019-09-26-E2013.u229	Mr Erwan Balanant has the floor to support Amendment No. 2033.
ParlaMint-FR_2019-09-26-E2013.u230	I will agree with the previous speaker. I had already tabled in committee a sub-amendment along the same lines. Mr Mbaye summed up the situation perfectly: the prohibition of discrimination on the basis of gender is already enshrined in our law. It would therefore be boring if it were not mentioned in this article. In my view, this is almost an amendment of coordination with our entire right. We have no alternative but to adopt it; Otherwise, there is a risk that there will be more litigation on the subject.
ParlaMint-FR_2019-09-26-E2013.u231	Mr Raphaël Gérard has the floor to support Amendment No. 2122.
ParlaMint-FR_2019-09-26-E2013.u232	We have to start from the situation as it is. Contrary to what has been said, studies exist. I am thinking in particular of the work of Laurence Hérault and Colette Chiland, which show that heterosexual couples made up of a cisgender woman and a transgender man are discriminated against when they are welcomed by the CECOS, as long as they have to meet with a psychiatrist, in addition to the usual psychological interview. France has been pointed out several times by the ECHR because of this type of practice. There is also the obligation to sterilise already mentioned, with a passage through the hysterectomy box so that the project of the heterosexual couple in question can be taken care of. There is also a study by Agnes Condat, which Mr. Lachaud cited, of the consequences for the psycho-affective development of children conceived by AMP in a couple made up of a transgender man and a cisgenre woman. Laurence Hérault also explains how trans men in marriage with women are systematically sterilized. These practices are now condemned by international institutions; We have to break up with them. Our debate this morning shows that resistance persists in welcoming couples, one of whom is transgender, at the time of an MPA request. This point must therefore be clarified by making explicit mention of gender identity.
ParlaMint-FR_2019-09-26-E2013.u233	What is the committee's opinion on these amendments under joint discussion?
ParlaMint-FR_2019-09-26-E2013.u234	Similar amendments had been rejected in the Special Committee's consideration of the text. They were presented in a different wording under Rule 88 and Amendment No 2216 was accepted by the committee. Favourable opinion on the latter and unfavourable on all the others.
ParlaMint-FR_2019-09-26-E2013.u235	What is the Government's opinion?
ParlaMint-FR_2019-09-26-E2013.u236	The Government also welcomes the addition of paragraph 4, which recalls the principle of non-discrimination.
ParlaMint-FR_2019-09-26-E2013.u237	You're only talkative when you want!
ParlaMint-FR_2019-09-26-E2013.u238	You are all the time...
ParlaMint-FR_2019-09-26-E2013.u239	We're not in a hurry!
ParlaMint-FR_2019-09-26-E2013.u240	In this case, I will allow myself to be, chattering, Mr. Bazin, since I will read to you the paragraph: "This access cannot be the subject of any difference in treatment, particularly with regard to the marital status or sexual orientation of persons. This principle is a central element of French law; It is also at the heart of our desire to extend access to the MPA to all women. Some of you wish to extend this principle of non-discrimination, particularly to gender identity. This does not seem appropriate or desirable to us. What we want is that women's and unmarried women's couples are not treated differently from others. The Commission's text takes these two situations into account. I will not go back to the debate we have had on transgender people. I would simply point out to you, Mr Balanant, that this position is consistent with the one we adopted when we examined the previous amendments. Unfavorable opinion on all the amendments under discussion.
ParlaMint-FR_2019-09-26-E2013.u241	Mrs Annie Genevard has the floor.
ParlaMint-FR_2019-09-26-E2013.u242	You're amazing! From one amendment to another, you say one thing and its opposite!
ParlaMint-FR_2019-09-26-E2013.u243	Yes! It's the "And at the same time"!
ParlaMint-FR_2019-09-26-E2013.u244	First of all, you say that the principle already exists in the penal code but that it is important to recall it. Then, for the following amendment, you say the opposite: since the provisions have already been included in the Penal Code, it is unnecessary to repeat them. You should still show some consistency and more respect for the work of Members. It is not possible to say one thing and its opposite from one amendment to another!
ParlaMint-FR_2019-09-26-E2013.u245	Mr Guillaume Chiche has the floor.
ParlaMint-FR_2019-09-26-E2013.u246	The amendment adopted in committee to eliminate any risk of discrimination on the basis of sexual orientation or marital status was the result of the opening of the GPA to single women and lesbian couples. For the sake of making the law intelligible to practitioners as well as to our fellow citizens, such a clarification seemed absolutely necessary. I believe that we have done well to adopt this amendment. However, no discrimination by gender, or gender identity, is tolerated in the Criminal Code or in our law. I shall therefore vote against these amendments. While it was necessary to explicitly exclude discrimination on the basis of sexual orientation or marital status, on the other points, the law is perfectly clear.
ParlaMint-FR_2019-09-26-E2013.u247	[[Smile]] Good thing we're here!
ParlaMint-FR_2019-09-26-E2013.u248	Amendment No 2215 by Mr Jean-Louis Touraine is editorial.
ParlaMint-FR_2019-09-26-E2013.u249	I have before me a number of amendments, Nos 886, 19 corrected, 338, 597, 599 and 888, which can be discussed jointly. I call Mr Thibault Bazin to support Amendment No. 886.
ParlaMint-FR_2019-09-26-E2013.u250	The purpose of this amendment is to clarify that access to the MPA requires that one be alive and of childbearing age. We are now starting a series of amendments that will lead us to deal with the very dreaded post-mortem MPA. We're on a slippery slope. I invite you to study the issue of age. The bill has a flaw in the age of the second spouse, which is not mentioned, including heterosexual couples. This should be clarified, because the problem has sometimes arisen in CECOS, for people who had come there in the 1980s and whose age can be imagined today.
ParlaMint-FR_2019-09-26-E2013.u251	Let's not exaggerate!
ParlaMint-FR_2019-09-26-E2013.u252	In the joint debate, we come to a first set of identical amendments, No 19 corrected, 338 and 597. Mr Xavier Breton has the floor to support Amendment No. 19, as corrected.
ParlaMint-FR_2019-09-26-E2013.u253	I agree with the arguments just put forward by my colleague Mr Thibault Bazin. The amendment is therefore not supported.
ParlaMint-FR_2019-09-26-E2013.u254	I call Mr Patrick Hetzel to support Amendment No. 338.
ParlaMint-FR_2019-09-26-E2013.u255	We will certainly have the opportunity to come back to the issue, since, as Mr Thibault Bazin pointed out, one of the substantive questions raised by this text is that of the post-mortem AGP. Having heard many testimonies, including those of psychologists following children, we believe that giving this opportunity would be tantamount to crossing a new red line. In fact, symbolically, it would be tantamount to causing a death. Of course, we know that this is technically possible, but isn't the issue of bioethics laws precisely to determine whether anything technically possible should be allowed by law? In this case, obviously, the answer is no. I repeat: in our view there is a red line, and that is why we are proposing with these amendments a new wording of the text.
ParlaMint-FR_2019-09-26-E2013.u256	Amendment No 597 by Mr Le Fur, identical to the previous amendment, is being defended. The two identical amendments No 599 by Mr Marc Le Fur and No 888 by Mr Thibault Bazin are also being defended. What is the committee's opinion on these amendments under joint discussion?
ParlaMint-FR_2019-09-26-E2013.u257	Unfavourable notice: to include in the law that people must be of "procreational age" is a problem. It is an imprecise notion, too subjective. A decree in the Council of State must also regulate matters and lay down precise ages, in order to avoid individual interpretations, which are too variable. The MPA does not simply refer to the initial design gesture; This also includes monitoring of pregnancy. I remind you that the Caesarean section was invented in ancient times, to save the fetuses, when the pregnant woman had died. Opportunities should not be closed, whether or not the persons concerned are alive or not, regardless of their age. The practical conditions will have to be defined in the Council of State and revised according to the evolution of the techniques.
ParlaMint-FR_2019-09-26-E2013.u258	What is the Government's opinion?
ParlaMint-FR_2019-09-26-E2013.u259	Several arguments have been put forward for the defence of these amendments. Let me get back to it. First, the bill opens up access to the LDC to all women, whether they are partners or not. I will not go back to the Government's motives; We cannot in any case be in favour of an amendment that would restrict this new right. Then – and this is a point on which we will have the opportunity to come back – the government's plan is not to allow the post-mortem AMP. In its current state, the text states that the death of one of the members of the couple is an obstacle to the insemination or transfer of embryos. Finally, the rapporteur has just indicated that Article 1, paragraph 8, refers the setting of age conditions for access to an MPA to a decree in the Council of State adopted after the opinion of the Agency for Biomedicine. These age conditions should take into account the medical risks of late paternity and maternity, as well as the risks associated with the age gap between the parents and the unborn child, in the best interests of the child. For all these reasons, the Government is opposed to these amendments.
ParlaMint-FR_2019-09-26-E2013.u260	I have before me a series of amendments, Nos 594, 883, 1958, 2478 and 1619, which can be discussed jointly. Amendment No 594 by Mr Le Fur is being defended. Identical amendments No 883 by Mr Thibault Bazin and No 1958 by Mrs Emmanuelle Ménard are defended. Amendments Nos 2478 by Mr Bernard Perrut and 1619 by Mrs Agnes Chill are being defended. What is the committee's opinion on these amendments under joint discussion?
ParlaMint-FR_2019-09-26-E2013.u261	[[Smile]] Unfavorable opinion. I am quite dubious about the possibility of making access to the LDC conditional on having tried to procreate by natural means for at least two years. I wonder how, in practice, verification would take place. I wouldn't want to be the one to do it!
ParlaMint-FR_2019-09-26-E2013.u262	What is the Government's opinion?
ParlaMint-FR_2019-09-26-E2013.u263	Unfavorable notice: these amendments are intended to challenge a central provision of the bill.
ParlaMint-FR_2019-09-26-E2013.u264	I call Mr Hervé Saulignac to support Amendment No. 1824.
ParlaMint-FR_2019-09-26-E2013.u265	I would like to point out in advance that the cases where a post-mortem LDC is envisaged rely on the fingers of one hand – and that is so much better, because they imply that a tragedy has occurred in a family. The members of the Socialist and related group ask themselves the following question: should the women concerned be punished twice? The first is to lose their spouse. The second would be to tell them that because of this loss, and even if they had undertaken a LDC approach, they would no longer be able to access maternity and never have a child. The answer to this question is extremely complex. I hear the intellectual consistency of people who say that when you are dead you no longer give life, and I respect those who will defend this point of view earlier. However, the arguments put forward by opponents of the post-mortem LDC are often rather weak; They don't hold. The first argument is that a child should not be born during mourning. However, we have a step backwards in this regard, since many children of parents who did not use the LDC are born when the father died during pregnancy. Even if this situation cannot be desired by children, the consequences for their development are not the ones we would like to believe. The second argument is that women who have lost their husbands could be pressured by their family environment. This is tantamount to considering that women are not able to free themselves from pressure, whereas, in my view, they can do so perfectly. However, this argument is acceptable. Through this amendment, we propose a solution to this problem: when giving their consent to the MPA before a notary, both parents would provide written guidance regarding the post-mortem LDC. The advantage of this solution is that it implies that both parents will make a carefully thought-out decision, after consultation, on the understanding that even if consent is given before a notary, the widow will always be able to retract. This consent by both parents would be a means of avoiding pressure.
ParlaMint-FR_2019-09-26-E2013.u266	What is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2013.u267	On the question of the post-mortem LDC, the committee was divided, but it eventually gave a negative opinion. In my personal capacity, however, I am in favour of this. However, I believe that this amendment would be better placed in the text at a later stage. It seems to me necessary that we take the time to have a lively debate on the question of the continuation of the parental project in case, unfortunately, it would be interrupted by the death of the father. This important debate, Mr Saulignac, you have engaged very well. The arguments you have used are very relevant: one can indeed judge a post-mortem LDC only if there is a commitment on the part of the parents. Anything you have said can be added to the discussion that we will have in a few moments. For the time being, however, I suggest that you withdraw your amendment; Otherwise, the Commission's opinion would be unfavourable.
ParlaMint-FR_2019-09-26-E2013.u268	What is the Government's opinion?
ParlaMint-FR_2019-09-26-E2013.u269	Like the rapporteur, I propose to refer this discussion back to the amendments dealing with this issue. Request for withdrawal; Otherwise, the Government's opinion would be unfavourable.
ParlaMint-FR_2019-09-26-E2013.u270	Mr Joachim Son-Forget has the floor to support Amendment No. 2363.
ParlaMint-FR_2019-09-26-E2013.u271	Since we are talking about post-mortem LDCs, I would like to recall one thing: this text raises the question of the relationship to life and its origins. It's the whole story of Homo sapiens to wonder where he comes from, where he is and where he goes. These questions have a beginning and an end. Accepting the ephemeral character of things – or cyclical, for some – is part of the life and wisdom of humanity.
ParlaMint-FR_2019-09-26-E2013.u272	Bravo!
ParlaMint-FR_2019-09-26-E2013.u273	All right!
ParlaMint-FR_2019-09-26-E2013.u274	What is the opinion of the committee?
ParlaMint-FR_2019-09-26-E2013.u275	Unfavorable notice: Paragraph 6 is fully justified and its deletion would no longer put any limit on the MPA.
ParlaMint-FR_2019-09-26-E2013.u276	What is the Government's opinion?
ParlaMint-FR_2019-09-26-E2013.u277	Unfavorable notice for the same reasons.
ParlaMint-FR_2019-09-26-E2013.u278	Mr Xavier Breton has the floor.
ParlaMint-FR_2019-09-26-E2013.u279	As the debate on the post-mortem LDC begins, I would like to point out that there is no good or bad answer to the sensitive issues of gamete or embryo conservation and time-freeness. We are in an ethical stalemate: we can only seek the best possible answer, or the worst, knowing that it will concern only a few cases. However, I would like us to reflect on the reason why we are in this impasse: that by playing over time, we are creating very complicated situations.
ParlaMint-FR_2019-09-26-E2013.u280	I have before me a series of amendments, Nos 2055, 1995, 2277, 1996, 2582, 2186, 2219, 1725, 1724, 1742, 1747, 1746, 2027, 2056, 1731, 1711 rectified, 1993, 1241, 2218, 2408, which may be discussed jointly. Amendments Nos 2186 and 2219 are identical. I call Mrs Granjus to support Amendment No. 2055.
ParlaMint-FR_2019-09-26-E2013.u281	[[Applause on several benches of the LaREM group and on the benches of the FI and SOC groups]] I heard in this Chamber that when you're dead, you don't give life anymore. However, we are preparing to allow all women to have one child per LDC. Thus, the woman who lives the tragedy of losing the man she loved and with whom she had a child project will not be left to benefit from an LDC with that man while she will be allowed to realize a LDC with a third-party donor. I don't understand that.
ParlaMint-FR_2019-09-26-E2013.u282	Mr Brahim Hammouche has the floor to support Amendment No. 1995.
ParlaMint-FR_2019-09-26-E2013.u283	This amendment defends, not post-mortem, but so to speak, the pro vita: it aims to allow the LDC in the event of the death of the spouse in a couple who originally had a parental project. The Biomedicine Agency, the Council of State, the information report of the parliamentary mission on the revision of the Bioethics Act and many experts recommended that the possibility of this insemination be opened. Indeed, since single women are allowed to use the AMP, it seems incongruous to allow them to reproduce with gametes or embryos from an anonymous donation while denying them access to the gametes of their deceased partner.
ParlaMint-FR_2019-09-26-E2013.u284	I call Mr Eric Coquerel to support Amendment No. 2277.
ParlaMint-FR_2019-09-26-E2013.u285	I confess that I discovered the question when I drafted this amendment with my colleagues from La France insoumée. To do this, we have followed the compass that guides our group for this whole debate: equality. This amendment is intended to allow post-mortem insemination, provided that the project has already begun, that the donor has given his explicit consent, and that it is done within six months to three years of his death – I know that the rapporteur is planning a shorter period, and our group will also vote in favour of his amendment. Why should we adopt this amendment? First, are there any cases today where an anonymous donor can, in fact, give life by having died? Since CECOS cannot monitor the status of anonymous donors every year, no one can now certify that an anonymous donor has not died before its gametes have allowed a reproduction.
ParlaMint-FR_2019-09-26-E2013.u286	That's right!
ParlaMint-FR_2019-09-26-E2013.u287	Secondly, we are told that we risk creating orphans. But in the case of a "natural way" procreation, this risk already exists: unfortunately there are fathers who die before the end of the nine months of pregnancy, leaving an orphan. I even personally know cases where a father who knows that he is sick decides with his wife, lucidly and consciously, to give birth to a child. The third argument, already cited by Ms. Granjus and Mr. Saulignac, was that refusing the post-mortem LDC would be a double penalty. How would asking a mother to call on an anonymous donor after her spouse's death be a less severe trauma for her – and for the child, if only because of her father's identity? On the contrary, it would be just as traumatic or even more traumatic to go to the end of a process decided in love with the will to allow the birth of a child. [[Applause on the benches of the FI group. – Mr Hubert Wulfranc and Mrs Laurence Vanceunebrock-Mialon also applaud]] For all these reasons, I hope that you will adopt this amendment or that of the rapporteur.
ParlaMint-FR_2019-09-26-E2013.u288	On Amendment No 2277, I am seized of a request for a public vote by the La France group. The vote is announced in the National Assembly. Mr Brahim Hammouche has the floor to support Amendment No. 1996.
ParlaMint-FR_2019-09-26-E2013.u289	Like the previous amendment, this amendment proposes a reflection period of 12 to 36 months after the death, provided that a parenting project has been built in the couple. This issue was discussed during the hearings and the examination of the text in committee. Such a delay would allow the mother to avoid pressure and to do the work of mourning, knowing that the latter is very variable from person to person.
ParlaMint-FR_2019-09-26-E2013.u290	Mr Pascal Brindeau has the floor to support Amendment No. 2582.
ParlaMint-FR_2019-09-26-E2013.u291	The difficulty and incoherence that characterize this bill lies in the fact that, in order to address issues of discrimination on an ongoing basis, it eventually creates new ones. Thus, having allowed a single woman to use the LDC or women to keep their oocytes to postpone a pregnancy project, in the name of what principles will we refuse a woman whose spouse or spouse dies – before insemination but when the MPA procedure is initiated – to carry out the parental project? Are we going to impose on her the obligation to use a third-party donor if she wishes to continue this maternal project just after or too long after the death? It would be dramatic: he would be forced to mourn twice. Of course, this is a very complicated debate and each of us is shared on this possibility. I fully understand that this child must not under any circumstances represent the mourning of the spouse's death. He is not a "therapeutic" child and the woman in this situation must receive special support. [[Mr Didier Martin and Mrs Laurence Vanceunebrock-Mialon applaud]] That is why the amendment that I am proposing tends to regulate this practice over time: at least six months and not more than 18 months after death, after authorisation by the Biomedicine Agency. In addition, the birth of a child after insemination would put an end to the possibility of having children later from the gametes of the deceased father. The procedure would be reversible and the surviving woman could interrupt her at any time depending on the evolution of her mourning and project. I do not see in the name of what principles one could deny this possibility to a woman in this situation today.
ParlaMint-FR_2019-09-26-E2013.u292	Mr Raphaël Gérard has the floor to support Amendment No. 2186.
ParlaMint-FR_2019-09-26-E2013.u293	Once again, I would like to see women in their skins, and to be very interested in the situation that we are describing and which, as has been said, is extremely rare – something that we can only rejoice at. Let us think of the situation of these women who have engaged with their spouses – or, perhaps one day, who have engaged with their spouses – in a parenting project: they have to mourn their fertility, they sometimes have to face repeated failures of medically assisted procreation, then they have to mourn their life partner in this parenting project. If this opportunity were not opened up, they would be asked to mourn this child's project as well. In addition, they will be offered to give the embryo or gametes of their spouse for a parenting project led by other people – with the risk that, due to the lifting of anonymity, the child that this woman did not have will come knock at her door twenty years later to know her origins. The subject is eminently complex, and if we pulled all the wires out of it, we could unscrew the pelotus for a long time. I would like us to trust these women and give them the ability to decide which is the best parenting project for them. Is the best option to use the sperm of a third-party donor, to host another couple's embryo, or to continue the project they have undertaken with their life partner? In my opinion, it is a choice that belongs to them. I would also like to have an interest in the interests of the child. Some of my colleagues have pointed out the burden that would be borne on the child born of a project unfortunately not completed with the life partner. I would like to ask ourselves, a contrario, about the weight which would weigh on a child who would be born under these conditions: born of gametes or embryos of a third-party donor, it would be a child other than that desired in the context of the parental project. [[Applause on several benches of the LaREM group. – Mrs Caroline Fiat also applauds]] The subject is therefore extremely complex, but it is necessary to leave the choice to women and, therefore, to open up the possibility of continuing the parenting project beyond the death of the spouse.
ParlaMint-FR_2019-09-26-E2013.u294	Amendment No 2219 by Mr Jean-Louis Touraine, identical to the previous amendment, is being defended. On these identical amendments Nos 2186 and 2219, I have a request from the Group of the European People's Party for a public vote. The vote is announced in the National Assembly. I call Mr Hervé Saulignac to support Amendment No. 1725.
ParlaMint-FR_2019-09-26-E2013.u295	I am not going to repeat what I said earlier, but I would like to add an element of information. A widow is, by definition, a woman alone. As soon as we open the LDC to women alone, I believe that this decision will take with it the need to open it to widowed women. Of course, this calls for a very strict framework: this is the subject of both Amendments Nos 1725 and 1724. They aim to ensure that a post-mortem LDC cannot be hired within a certain period of time – in this case, the first amendment provides for a period of six months – nor beyond: one cannot imagine that a woman can carry out a post-mortem LDC five or ten years after her husband's death. It seems to me that by combining the views of the two members of the couple and the deadline that I have just presented, we could then accede to the post-mortem LDC.
ParlaMint-FR_2019-09-26-E2013.u296	I call Mr Hervé Saulignac to support Amendment No. 1724.
ParlaMint-FR_2019-09-26-E2013.u297	This is a withdrawal amendment, Mr President.
ParlaMint-FR_2019-09-26-E2013.u298	On Amendments Nos 1725 and 1724, I have a request from the Socialist and Related Group for a public vote. Votes are announced in the National Assembly. Mr Didier Martin has the floor to support Amendment No. 1742.
ParlaMint-FR_2019-09-26-E2013.u299	Of course, the debate on this subject is very important and awaited. Of course, we can be pretty sure that some of the current sperm donors have died when their donation is used to trigger a new pregnancy and a new life. We have heard a great argument: can a death cause life? We already know with certainty that the answer is yes. The anonymity of the gift makes this quite possible. I would add that, both of us, we are completely dead only when we are no longer spoken of: our existence exceeds our body existence. Recall that the post-mortem LDC can be considered provided that, first of all, the consent of both persons is actually and formally registered; that it is admitted that the parenting project can last on the death of the man; support for the surviving woman by a multidisciplinary team. [[Applause on several benches of the LaREM group]] The final argument is coherence: since we want single women and unmarried women to have access to the LDC, it makes sense to allow women who have lost their spouses to have access to it, not with an anonymous donation, but with the gametes of the one who contributed to the parenting project.
ParlaMint-FR_2019-09-26-E2013.u300	You have the floor, Mr Martin, to introduce Amendments Nos 1747 and 1746.
ParlaMint-FR_2019-09-26-E2013.u301	Through Amendment No 1747, we propose that the time limit within which women can implement an LDC be set by the Council of State. Amendment No. 1746 seeks to ensure that the LDC can be implemented between six months and two years after the death.
ParlaMint-FR_2019-09-26-E2013.u302	Mr Erwan Balanant has the floor to support Amendment No. 2027.
ParlaMint-FR_2019-09-26-E2013.u303	It goes in the same direction as those previously presented. With regard to embryo transfer, the Council of State stressed the contradiction between the authorization of reproductive health assistance to single women and the prohibition of post-mortem reproduction. There is a double contradiction in the text before us. On the one hand, a woman who has lost her spouse, partner or partner, will be able to use a PMA made with the gametes of an unknown, even though she will have, in the context of the parent project which the couple has matured to build, a genetic heritage which, in a way, belongs to them. One imagines the very delicate situation in which these women will find themselves, subjected to a double contradiction: to continue a parental project with a different genetic heritage and, moreover, to let their embryos be implanted in the body of another woman, who would be in an individual approach. [[Movements on various benches]] Here is the situation: the woman continues, alone, with a new genetic heritage and has at the end of the process a child. Her genetic heritage is implanted in another woman's body. One day – as we open the possibility of returning to her origins – a great fellow will come knocking on her door and she will find herself facing the portrait of her late husband. That's what can happen! I do not judge the LDC post mortem; I simply see it as a very strong legal contradiction, which is stressed by the Council of State, and which has several decisions in the direction of authorisation. This is also the case of a decision of the Court of Cassation on a case in Rennes. Published in 2011, the National Ethics Advisory Committee's opinion 113 – CCNE – which is very well documented, says it must be authorized. I ask myself as a legislator, I do not judge this question – every woman will have the opportunity to choose. As for the pressure that could be put on surviving women, an important argument that has been opposed to us, I cannot hear it. Let women decide what they want; That's the meaning of everything we're doing. Why would there be more pressure on this subject than on another? In order to avoid these pressures, let us frame the procedure: let us set a time limit for reflection – in my amendment, I propose three months, but perhaps it would be rather six months – and a deadline, because it seems to me appropriate not to distance the possibility of gaining access to the LDC from the death. Once these two time limits, which allow the woman to reflect, have been established and the couples who engage in a parenting project have been forced to say so upstream and to consent to the possibility of a post-mortem settlement, I do not see how much pressure could be exerted on women. [[Applause on a few benches of the LaREM group]] Let us be extremely careful on this subject; Otherwise, we will face many disputes. We are told that this concerns only a few people. Of course, but it is because today, women cannot pursue this project alone; This effectively extinguishes the possibility and there are very few cases. As soon as we open the LDC to women alone, you will see that there will be many of them! We will therefore overload the Court of Cassation and the Council of State with disputes which could be perfectly settled here, between us.
ParlaMint-FR_2019-09-26-E2013.u304	I call Mrs Granjus to support Amendment No. 2056.
ParlaMint-FR_2019-09-26-E2013.u305	Indeed, the post-mortem LDC must be framed: this is the subject of this amendment. I would like to add that we have heard a lot about parenting. However, the post-mortem LDC can also be a family project. Last week, at the inauguration of a school in my constituency, I met a young woman who had a five-week-old baby. She explained to me that this baby, born by LDC, had a three-year-old big brother. She had followed all the discussions on the post-mortem LDC very closely, and was particularly saddened to see that the Committee had given an unfavourable opinion. If she herself had had such a project to carry out after the death of her companion, she told me, this refusal would have called into question not only her parenting project, but also her family project. I promised him to quote his example in the Chamber. [[Laurence Vanceunebrock-Mialon applauds]] My amendment therefore tends to regulate the post-mortem LDC, by providing psychological support and limiting the possibility of using it over time – up to 18 months after the spouse's death.
ParlaMint-FR_2019-09-26-E2013.u306	Mr Jean François Mbaye has the floor to support Amendment No. 1731.
ParlaMint-FR_2019-09-26-E2013.u307	I would like to take a few minutes to examine how we are going to explain to surviving women why, even as we are going to extend the MPA to all women, including single women, and they are already involved in a parenting project, they will have to give or destroy their embryos and appeal, as far as they are concerned, to a third-party donor – since this will be allowed for all women. How will we tell these women that we take their suffering into account? It seems to a widowed woman that her parenting project has stopped and that she must give or destroy her embryos, but that she retains the possibility of using the AMP with third-party donor – a ubuesque situation! They are said to want to take into account the suffering of these women, but they are not given the means to fully develop in a project they have begun. From a legal point of view, as my colleague Erwan Balanant mentioned, a case law of the Rennes Administrative Court dated October 2016 indicated that there were exceptional circumstances justifying the fact that a university hospital – in this case the Rennes hospital – was required to allow the repatriation of gametes to a European institution authorizing the post-mortem AMP, because the person's parenting project had begun before the death. During the hearings, the National Council of the Order of Physicians did not fail to highlight the risks of such a paradox if the MPA is allowed to all women while prohibiting post-mortem MPA. We must remove this legal ambiguity. For my part, I do not agree that we should talk about the child of mourning, grief, etc. We need to take a coherent approach. What interest would there be in extending the MPA to all women and, at the same time, encouraging some to pursue their approach abroad, i.e. to achieve a result in the opposite direction to that referred to in Article 1?
ParlaMint-FR_2019-09-26-E2013.u308	Mr Pascal Brindeau has the floor to support Amendment No. 1711 as corrected.
ParlaMint-FR_2019-09-26-E2013.u309	If the post mortem AMP is allowed, it must be allowed under very special conditions of supervision. In this case, we ask that the couple have consented, by a notarial act, to the continuation of the parental project in the event of the death of the man.
ParlaMint-FR_2019-09-26-E2013.u310	I call Mrs Emmanuelle Fontaine-Domeizel to support Amendment No. 1993.
