ParlaMint-FR_2019-09-27-E2017.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2187, 2243).
ParlaMint-FR_2019-09-27-E2017.u328	Mr Bastien Lachaud has the floor.
ParlaMint-FR_2019-09-27-E2017.u329	Minister, I'm not sure we understand each other well. As far as gamete conservation is concerned, I am right, apart from the CECOS which do not respect the law and are condemned as such. However, we are talking about a transgender woman who wants her gametes to be implanted in her partner. The aim would be to allow a woman in the Central African Republic to benefit from an LDC, not to open the LDC to a transgender person.
ParlaMint-FR_2019-09-27-E2017.u330	We can't understand it anymore!
ParlaMint-FR_2019-09-27-E2017.u331	We are talking about an LDC for a cisgender in a couple with a transgender person, who could use the gametes of his partner rather than using an anonymous donation. On the other hand, it is absolutely not a question of opening the LDC to a transgender person.
ParlaMint-FR_2019-09-27-E2017.u332	Mrs Danièle Obono has the floor.
ParlaMint-FR_2019-09-27-E2017.u333	These amendments are intended to allow a cisgenre person to benefit from the gametes of his transgender partner. And be sure, Secretary of State, that we will continue to ask the LDC for all, including transgender people. If we voted in favour of Article 1, we have said and will say again that this restoration of law and equality is partial, since it excludes transgender people. On this point, I do not know for what reason – forgotten, internal oppositions? –, you step back. In any case, it is regrettable that you are only taking a small step, that you are doing things half-way, as was already the case under the previous legislature. It will therefore be necessary to mobilize once again, and we will continue, by all means, all possible vehicles, to call for the opening of the LDC to all women, cisgenres and transgender women.
ParlaMint-FR_2019-09-27-E2017.u334	What if he's a man? What about the LDC for all?
ParlaMint-FR_2019-09-27-E2017.u335	Mr Raphaël Gérard has the floor.
ParlaMint-FR_2019-09-27-E2017.u336	Thank you, Secretary of State, for reminding us of the rule of law and the opinion of the Defender of Rights. However, I would like to stress that there is a distinction between "can" and "must": at present, CECOS – centres for the study and conservation of human eggs and semen – can ensure the self-conservation of gametes; and in practice, from one CECOS to another, the applicant may be opposed to the fact that his infertility or infertility is the result of a voluntary medical treatment procedure. Your development will, I think, make it possible to settle this point. It remains that, in this area, what is not allowed today may be allowed in five or ten years, and that the goal of self-conservation of gametes is, not to use them immediately,...
ParlaMint-FR_2019-09-27-E2017.u337	In the interests of the child...
ParlaMint-FR_2019-09-27-E2017.u338	... but to carry out a parenting project in the future. By banning the self-conservation of transgender people today, we are prejudging what the law will be in ten, fifteen or twenty years. I don't think that's possible.
ParlaMint-FR_2019-09-27-E2017.u339	I put to the vote identical amendments Nos 2472 and 2473.
ParlaMint-FR_2019-09-27-E2017.u340	The result of the vote is as follows: Number of voters 45 Number of votes cast 44 Absolute majority 23 For adoption 16 Against 28
ParlaMint-FR_2019-09-27-E2017.u341	Mrs Pau-Langevin has the floor to support Amendment No. 1740.
ParlaMint-FR_2019-09-27-E2017.u342	This is a request for a report – although I know that this is not enthusiastic about the House. However, we would like to know more about the profile of people who are denied an MPA or the self-conservation of their gametes. We would like to be aware of their number and the reasons why they were excluded from these arrangements.
ParlaMint-FR_2019-09-27-E2017.u343	What is the opinion of the committee?
ParlaMint-FR_2019-09-27-E2017.u344	The amendment is satisfied by Article 1418-1 of the Public Health Code, which mandates the Biomedicine Agency "to monitor, evaluate and, where appropriate, monitor medical and biological activities". Request for withdrawal; Otherwise, the Commission's opinion would be unfavourable.
ParlaMint-FR_2019-09-27-E2017.u345	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2017.u346	I share the rapporteur's analysis. Same opinion.
ParlaMint-FR_2019-09-27-E2017.u347	I ask for a suspension of the sitting, Mr. Chairman.
ParlaMint-FR_2019-09-27-E2017.u348	The meeting was suspended.
ParlaMint-FR_2019-09-27-E2017.u349	The meeting was resumed. Amendment No 2211 by Mr Jean-Louis Touraine is editorial.
ParlaMint-FR_2019-09-27-E2017.u350	Amendment No 927 by Mr Thibault Bazin is being defended. What is the committee's opinion on this amendment?
ParlaMint-FR_2019-09-27-E2017.u351	I don't understand the meaning of that.
ParlaMint-FR_2019-09-27-E2017.u352	This is a simple amendment of precision, tending to add "responsibility" after "risks"!
ParlaMint-FR_2019-09-27-E2017.u353	Mr Bazin, you want to assign "responsibility" to collection, collection and conservation, but responsibilities are attributed to natural or legal persons! Maybe it's a drafting problem, but I don't understand what you mean.
ParlaMint-FR_2019-09-27-E2017.u354	We don't assign responsibilities, we talk about them!
ParlaMint-FR_2019-09-27-E2017.u355	[[Smile]] Mr. Bazin, I'm beginning to understand the trick of talking out of microphones so that time is not counted... I call on the rapporteur to give his opinion. Mr. Bazin will then be able to respond, but his response time will be counted.
ParlaMint-FR_2019-09-27-E2017.u356	The opinion is unfavorable: an approach – what this is about – may present risks, disadvantages, limitations, but it cannot have responsibilities. The term "responsibility" cannot, as it stands, be included in this subparagraph. If Mr Bazin wishes, in a different context, to remind everyone that he must take responsibility, this is another matter, but, as it stands, the committee is against this amendment.
ParlaMint-FR_2019-09-27-E2017.u357	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2017.u358	Unfavorable opinion, for the same reasons.
ParlaMint-FR_2019-09-27-E2017.u359	Mr. Bazin, do you want to react?
ParlaMint-FR_2019-09-27-E2017.u360	[[Smile]] No, thank you, no way, Mr. President.
ParlaMint-FR_2019-09-27-E2017.u361	I have before me three identical amendments, Nos 62, 385 and 929. The identical amendments No 62 by Mr Xavier Breton and No 385 by Mr Patrick Hetzel are being defended. I call Mr Thibault Bazin to support Amendment No. 929.
ParlaMint-FR_2019-09-27-E2017.u362	This amendment, which is so to speak collective, seeks to ensure that the freedom of consent of the person concerned is properly assessed.
ParlaMint-FR_2019-09-27-E2017.u363	What is the opinion of the committee on these identical amendments?
ParlaMint-FR_2019-09-27-E2017.u364	Unfavorable notice: without repeating in detail each of the elements, I will remind you that the multidisciplinary team is already defined and that it is not necessary to review its composition or to specify the conditions of the interview. To include in the law the details of the conduct of the interviews would lead to an excessive rigidity of the protocol and would betray a form of mistrust against the persons who would be in charge of it. In short, as much as I understand the legitimate wish to prevent any drift – which is the meaning of the law – so much I believe it is necessary for these provisions to become effective, so that professionals can appropriate them. In this case, we cannot over-rigid all practices.
ParlaMint-FR_2019-09-27-E2017.u365	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2017.u366	Unfavorable opinion. I agree with the rapporteur on the need to give the team a margin of appreciation. Moreover, this measure is of a regulatory nature.
ParlaMint-FR_2019-09-27-E2017.u367	Identical Amendments Nos 60 by Mr Xavier Breton, 383 by Mr Patrick Hetzel and 928 by Mr Thibault Bazin are being defended.
ParlaMint-FR_2019-09-27-E2017.u368	Yes! Our speaking time is limited!
ParlaMint-FR_2019-09-27-E2017.u369	It's time for legislation, Mr. Breton.
ParlaMint-FR_2019-09-27-E2017.u370	[[Smile]] No, we're gagged!
ParlaMint-FR_2019-09-27-E2017.u371	What is the committee's opinion on these amendments?
ParlaMint-FR_2019-09-27-E2017.u372	These amendments are largely satisfied with paragraph 10, which provides "information on the conditions, risks and limitations of the procedure and its follow-up". The further clarifications sought fall within the regulatory area, as the Secretary of State has just indicated. Request for withdrawal or, failing that, unfavorable notice.
ParlaMint-FR_2019-09-27-E2017.u373	The identical amendments No 1816 by Mr Patrick Hetzel and No 2067 by Mr Xavier Breton are defended. What is the opinion of the committee?
ParlaMint-FR_2019-09-27-E2017.u374	Unfavorable opinion: framework measures have already been adopted by the committee. I think we cannot go further without risk.
ParlaMint-FR_2019-09-27-E2017.u375	Mrs Aurore Bergé has the floor to support Amendment No. 2329.
ParlaMint-FR_2019-09-27-E2017.u376	The purpose of this amendment is to clarify the text adopted by the Special Committee in order to distinguish well between sperm donations and oocyte donations, for which the medical path is not the same. We would like to point out that this right is only available when the gametes retained are sperm.
ParlaMint-FR_2019-09-27-E2017.u377	Amendment No 110 by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2019-09-27-E2017.u378	Mrs Elsa Faucillon has the floor to support Amendment No. 2045.
ParlaMint-FR_2019-09-27-E2017.u379	I have already mentioned this point, which we discussed at length in committee, when I spoke on the article. While the self-conservation of oocytes is an important freedom, the issues it raises and the risks associated with it are a challenge. The management of this conservation should therefore be entrusted to the public service, more able to prevent these risks. It seemed to me that a majority had emerged in committee to that effect; the version finally adopted was adopted only after a number of votes had been taken. I hope that we will be able to find that majority here.
ParlaMint-FR_2019-09-27-E2017.u380	All right!
ParlaMint-FR_2019-09-27-E2017.u381	What is the opinion of the committee?
ParlaMint-FR_2019-09-27-E2017.u382	I fear that if it were adopted, your amendment would have a result contrary to your intention, Mrs Faucillon. By deleting paragraph 12, you would allow all institutions, including private ones, to act without authorization, therefore without control. It would be an outrageous liberalism. Request for withdrawal or, failing that, unfavorable notice.
ParlaMint-FR_2019-09-27-E2017.u383	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2017.u384	I, too, believe that the deletion of paragraph 12 would be in the opposite direction to the intended purpose, which is also that of the series of amendments that we are about to consider.
ParlaMint-FR_2019-09-27-E2017.u385	I have before me six identical amendments, Nos 779, 878, 1542, 1558, 2194 and 2266. On these amendments, I have a request from the Group of the European People's Party for a public vote. The vote is announced in the National Assembly. Amendment No 779 by Mrs Marie-France Lorho is being defended. The president of the special committee responsible for examining the bioethics bill has the floor to support Amendment No. 878.
ParlaMint-FR_2019-09-27-E2017.u386	As we reaffirmed earlier, the donation is free in France; It is a principle that we can take pride in. It implies that the proceeds of this donation remain devoid of market value. Any profit must therefore be excluded from the collection and conservation – including self-conservation – of gametes. We propose, by this amendment, to revert to the original wording of paragraph 12, which provided that "only public health institutions or private non-profit health institutions authorized to provide the public hospital service may [...] collect, collect and preserve gametes".
ParlaMint-FR_2019-09-27-E2017.u387	Mr Xavier Breton has the floor to support Amendment No. 1542.
ParlaMint-FR_2019-09-27-E2017.u388	It is clear that a reproductive market is being organized. Let us at least recognize the merit of consistency to Members who have proposed several amendments to open this market to private for-profit institutions! Unfortunately, a vote has led to a majority in this direction in the debates in committee, so I think it is important to correct the text. We absolutely must prohibit any attempt to market the body. As we know, the extension of the MPA will lead to a shortage of gametes, which means the creation of a market. We will be told that this market is currently outside France; But we have already heard in this Chamber the argument that a practice existing abroad should be allowed in France. One day, we'll pretend there's an ethical purchase of gametes. We must therefore act now by prohibiting private for-profit establishments from collecting, collecting and preserving gametes. This is not a trial of intent: their interest naturally prompts them to develop these activities. We want to escape this logic. We will see through this vote, which is in favour of opening up a reproductive market and the financial pressures it entails, and which remains committed to the notion of the general interest.
ParlaMint-FR_2019-09-27-E2017.u389	Amendment No 1558 by Mr Patrick Hetzel is being defended. Mrs Aurore Bergé has the floor to support Amendment No. 2194.
ParlaMint-FR_2019-09-27-E2017.u390	By defending this amendment, tabled on the initiative of Mr Mesnier and co-signed by several colleagues of the majority, I join the voice of other groups. It is important to stress, in restoring the original wording of the bill, that the conservation of gametes cannot be left to private centres: gametes are not commodities like others.
ParlaMint-FR_2019-09-27-E2017.u391	It's not a commodity like any other!
ParlaMint-FR_2019-09-27-E2017.u392	It's not a commodity at all!
ParlaMint-FR_2019-09-27-E2017.u393	[[Applause on several benches of the LaREM group]] That's what I'm saying. In order to overcome this potential risk of commercialization by private centres, we hope, like you, that this management will be entrusted exclusively to public centres or private not-for-profit centres. It is important to reaffirm our principles within the framework of this bioethics law.
ParlaMint-FR_2019-09-27-E2017.u394	Excellent!
ParlaMint-FR_2019-09-27-E2017.u395	I call Mr Thibault Bazin to support Amendment No. 2266.
ParlaMint-FR_2019-09-27-E2017.u396	This wording was the guard -foul displayed by the Minister of Solidarity and Health against merchant drifts. Unfortunately it was changed in committee during a night which was also, in the figurative, that of bioethics to French. We intend to stop the possibility of market valorisation of the gamete shortage that will result from the extension of the AMP with third-party donor – a procedure that now concerns only 4% of children from an AMP – as it would pave the way for all drifts. To do this, we propose to entrust the management of the shortage to public institutions or private not-for-profit centres. This is an essential defence against unacceptable commodification. This red line must not be crossed.
ParlaMint-FR_2019-09-27-E2017.u397	What is the opinion of the committee on these identical amendments?
ParlaMint-FR_2019-09-27-E2017.u398	The committee has delivered an unfavorable opinion, but in my personal capacity I am issuing an opinion of wisdom.
ParlaMint-FR_2019-09-27-E2017.u399	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2017.u400	Let me take a little time to answer this question. We are dealing here with a major issue of the overall balance of the bill, and I would like to recall the conditions for the construction of section 2 and the issues, including ethical issues, that presided over its initial drafting – the one that your amendments seek to re-establish. While the self-conservation of gametes is a measure defended by the Government, it has never been our intention to include an incentive campaign, especially for young women, as we have been accused of. We will therefore not be faced with a supply deficit which would require an increase in the number of establishments authorised, even if it included structures whose aim would be to recruit as many candidates as possible. In this context, I do not wish to change the balance of current bioethics laws that exclude private for-profit establishments from the conservation activity of products from the human body. We rely on the work of an academy that you have repeatedly cited.
ParlaMint-FR_2019-09-27-E2017.u401	What all we say is not dated!
ParlaMint-FR_2019-09-27-E2017.u402	The National Academy of Medicine considers that, in order to avoid mercantile approaches, "only public non-profit centres should be authorised, offering all the technical guarantees of success in the conservation of oocytes". In addition, we hope that unused gametes will be donated if the individual agrees. The exercise of conservation activity in public or private non-profit institutions will facilitate the transfer of gametes to the donation circuit. On the other hand, I am confident that the limitations of this bill, including the age limits it sets, will prevent demand inflation and the overflowing of specialized centres. I hear your concerns about the inability of the public and private non-profit sectors to meet demand, but I repeat that we have been careful to prevent the risk of excessive demand. For all these reasons, we would like paragraph 12 to be reinstated in its original wording and we thank you for having tabled these amendments, on which we give a favourable opinion.
ParlaMint-FR_2019-09-27-E2017.u403	Mr Raphaël Gérard has the floor.
ParlaMint-FR_2019-09-27-E2017.u404	I hear your clarifications, Secretary of State, and I fully share your concern not to open a gamete market. Nevertheless, during the hearings held in recent months, I was alerted by public and private not-for-profit actors about the reality of the current functioning of the AGP in France. Today, many centres are private for-profit institutions, and it is not uncommon for these centres to have to rely on gamete self-conservation under the MPA in practice. That self-conservation, as introduced in this bill, be blocked, I can hear it; but, as part of an AMP process, it is not uncommon for oocytes to be collected from women at the same time as sperm sampling. For example, at the Institut de médecine de la reproduction – IMR – in Marseille, which is a private centre specialized in a number of pathologies, MPAs are made for serodiscordant couples: when sperm carriers carry the virus, there is a need to keep the collected gametes. What do we do if we take away that possibility? For a whole serodiscordant population in south-eastern France, the possibility of using an MPA is closed. I therefore wonder about the consequences of this measure on the current practice of MPA centres, which are constantly required to make self-conservation.
ParlaMint-FR_2019-09-27-E2017.u405	Mr Bastien Lachaud has the floor.
ParlaMint-FR_2019-09-27-E2017.u406	We have tabled an amendment along the same lines, but not identical, which is not discussed in this debate. We support the idea of preventing private for-profit centres from being able to replace public or private non-profit centres to which self-conservation is currently reserved. Indeed, we must not pave the way for any commodification of the human body, which could be the case with the drafting adopted by the special commission. We therefore support the return to the original version of the text.
ParlaMint-FR_2019-09-27-E2017.u407	Mr Philippe Gosselin has the floor.
ParlaMint-FR_2019-09-27-E2017.u408	Without wishing to distribute good or bad points, I would like to take up Mr Aurore Bergé. I suspect it's a lapsus – and an interesting lapsus! –, but she said that gametes are not commodities like the others. Let us be clear: these are not goods at all! One can disagree on the AGP, but consider that the rest must be out of the market sector. It is important to recall this, and this is the subject of these amendments. If, in substance, we are against it, we must ensure that, once the text is adopted, things are managed in good intelligence. If we want to prevent the commodification of bodies, towards which we seem inevitably to be heading, we must prevent the market, whose rules are different and which aims for profit, from organizing things. At the very least, the government – or the private not-for-profit sector – must take charge. Of course, problems will arise – as we have pointed out, and Mr Raphaël Gérard also: some regions face difficulties, access to the MPA is more or less satisfactory, and this is a breach of equality for our citizens. Some territories will necessarily feel excluded – although, of course, that is not what I want. But as long as we want the AMP for all, it is up to the public authorities to give themselves the means of their policy. Everyone will then draw the necessary conclusions, not only at the time of the vote on this text, but also at other, more political deadlines, because it is the responsibility of everyone who will then be engaged. Proximity is certainly an issue, but the market must stay away from what you want to do.
ParlaMint-FR_2019-09-27-E2017.u409	Mr Bruno Fuchs has the floor.
ParlaMint-FR_2019-09-27-E2017.u410	We are indeed faced with a dilemma. I would like to draw your attention to Amendment No 1313 by Mr Cyrille Isaac-Sibille, which will be considered at a later stage, but which takes into account this problem and proposes to resolve the dilemma by means of the following wording: "The rates for collection, collection and preservation actions on medical indications will be determined by ministerial order. This would solve the problem of enrichment and profit, while ensuring that any Frenchman, wherever he is in the national territory, could benefit from the services of the private sector.
ParlaMint-FR_2019-09-27-E2017.u411	Mr Pascal Brindeau has the floor.
ParlaMint-FR_2019-09-27-E2017.u412	I share the view that it is necessary to guarantee the non-commercialization of the conservation of oocytes. However, I recognize that one of the arguments put forward in favour of opening up to private centres the possibility of collecting and preserving oocytes – I must make myself the defender of the rapporteur Jean-Louis Touraine on this point – was to guarantee a form of equal access to these acts throughout the territory. So that was a good intention. Perhaps the solution would be to use a mechanism which is also used in other areas of hospital medicine – this is the subject of my amendment No 2579, which risks falling if the amendments we are currently considering are adopted: that of the public service concession, which would allow private centres to carry out the sampling and conservation of gametes within the framework of an agreement with a public institution. This would provide a framework for pricing and ensure that these acts are not mercantile. Perhaps this is a way of reconciling the two objectives, that of guaranteeing the non-marketization of acts and that of making these arrangements easier for our citizens.
ParlaMint-FR_2019-09-27-E2017.u413	All right!
ParlaMint-FR_2019-09-27-E2017.u414	I put to the vote identical amendments Nos 779, 878, 1542, 1558, 2194 and 2266.
ParlaMint-FR_2019-09-27-E2017.u415	The result of the vote is as follows: Number of voters 43 Number of votes cast 38 Absolute majority 20 For adoption 33 Against 5
ParlaMint-FR_2019-09-27-E2017.u416	I call Mr Bruno Fuchs to support Amendment No. 1313.
ParlaMint-FR_2019-09-27-E2017.u417	I would like to defend him, Mr President, but the vote that has just taken place is, in fact, to bring him down. I know very well what fate is reserved for him.
ParlaMint-FR_2019-09-27-E2017.u418	What is the opinion of the committee?
ParlaMint-FR_2019-09-27-E2017.u419	Disadvantaged: you cannot regulate the prices of a non-commercial activity.
ParlaMint-FR_2019-09-27-E2017.u420	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2017.u421	Same opinion.
ParlaMint-FR_2019-09-27-E2017.u422	Mr Fuchs, do you withdraw the amendment?
ParlaMint-FR_2019-09-27-E2017.u423	Not being the first signatory, it is not for me to withdraw it.
ParlaMint-FR_2019-09-27-E2017.u424	I have before me a number of amendments, Nos 1644, 61, 384 and 607, which can be discussed jointly. Amendment No 1644 by Mrs Emmanuelle Ménard is being defended. Identical amendments No 61 by Mr Xavier Breton, No 384 by Mr Patrick Hetzel and No 607 by Mr Philippe Gosselin are also being defended. What is the committee's opinion on these amendments under joint discussion?
ParlaMint-FR_2019-09-27-E2017.u425	Some of our fellow citizens move from time to time. They may have to spend a few years in another country, but they cannot be deprived of any reproductive capacity. Adopting these amendments would, however, prevent a woman who would move abroad and would like to have a child there under an MPA procedure from importing her gametes. If she's self-sustaining, she must be able to use them. It is common sense, therefore, that we call for the withdrawal of these amendments, which would require our fellow citizens to choose between displacement and procreation. In the absence of a withdrawal, the opinion of the committee would be unfavourable.
ParlaMint-FR_2019-09-27-E2017.u426	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2017.u427	The same analysis and opinion as the rapporteur. I would remind you once again that the movement of gametes is subject to an authorisation issued by the Biomedicine Agency, pursuant to Article L. 2141-11-1 of the Public Health Code, in particular to verify that the operation complies with our bioethics principles.
ParlaMint-FR_2019-09-27-E2017.u428	Mr Philippe Gosselin has the floor.
ParlaMint-FR_2019-09-27-E2017.u429	These opinions once again illustrate the ambiguity of what we are doing. We are told that in France, only the public sector and the private non-profit sector must be able to collect and preserve gametes, and we have just adopted amendments to that effect. This applies to France, either! But here, we're going to allow gamete conservation abroad, without knowing whether the institution that will handle it will be public or private. This clearly shows that what the arrangements we are making are only sand dykes. In this case, the restriction will be valid in France, but it will not be applicable abroad, where private institutions do the same thing as public institutions, sometimes even more importantly – since there is actually a market. I wanted to highlight this contradiction, which has manifested itself in a few minutes.
ParlaMint-FR_2019-09-27-E2017.u430	Mr Bastien Lachaud has the floor.
ParlaMint-FR_2019-09-27-E2017.u431	Once it is not customary, I will agree with my colleagues in the Republican Group. I do not understand: if we prohibit any collection and storage of gametes by establishments that are not public or not-for-profit, why allow it abroad?
ParlaMint-FR_2019-09-27-E2017.u432	Yes! It's illogical!
ParlaMint-FR_2019-09-27-E2017.u433	A Frenchman who lives abroad also depends on local law.
ParlaMint-FR_2019-09-27-E2017.u434	Indeed!
ParlaMint-FR_2019-09-27-E2017.u435	In this case, why would he need a special derogation? A French woman who lives in Spain will be able to benefit from the Spanish LDC law! I really don't see why we wouldn't say that the rules we set apply to people living in our territory. I confess that I do not understand why we do not accept the amendments made by our colleagues in the Republican Group.
ParlaMint-FR_2019-09-27-E2017.u436	Thank you, Mr. Lachaud!
ParlaMint-FR_2019-09-27-E2017.u437	Mr Jean François Mbaye has the floor to support Amendment No. 1744.
ParlaMint-FR_2019-09-27-E2017.u438	If you will allow me, Mr President, I shall defend Amendment No 1745 at the same time.
ParlaMint-FR_2019-09-27-E2017.u439	Do it, dear colleague, please.
ParlaMint-FR_2019-09-27-E2017.u440	These two amendments are intended to allow those benefiting from self-conservation of gametes for their benefit to make a partial donation of these gametes, either to a third – this is the subject of Amendment No 1744 – or to research – this is the subject of Amendment No 1745.
ParlaMint-FR_2019-09-27-E2017.u441	What is the committee's opinion on these two amendments?
ParlaMint-FR_2019-09-27-E2017.u442	They are partially satisfied with paragraph 11, which provides for this possibility of partial donation for sperm. On the other hand, in the case of oocytes, partial donation could reduce the chances of success. Indeed, it takes an average of 15 oocytes to have a good chance of later pregnancy, knowing that there are several iterative attempts. That women, from the outset, give others part of their oocytes, taken in small numbers – infinitely smaller than sperm – would be tantamount to condemning them to failures without the possibility of further chances. I think it is preferable that these amendments should be withdrawn and that the Biomedicine Agency should be encouraged, within the framework of the rules of good practice, to conduct a timely and fruitful dialogue with oocyte donors. In the absence of a withdrawal, the opinion of the committee would be unfavourable.
ParlaMint-FR_2019-09-27-E2017.u443	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2017.u444	These amendments seem to me to be satisfied with paragraph 11. Request for withdrawal; Failing that, adverse notice.
ParlaMint-FR_2019-09-27-E2017.u445	I have before me three identical amendments, Nos 386, 608 and 930. I call Mr Patrick Hetzel to support Amendment No. 386.
ParlaMint-FR_2019-09-27-E2017.u446	Gametes can be used for research. The amendment provides for clarification in paragraph 16, by adding "for therapeutic purposes" after the word "research". This therapeutic dimension of research has been mentioned many times since the beginning of the discussions and we will have the opportunity to return to it again. As we believe this is better when we say so, we propose to include it in paragraph 16 of this article.
ParlaMint-FR_2019-09-27-E2017.u447	Mr Gosselin's Amendment No 608 and Mr Thibault Bazin's Amendment No 930 are being defended. What is the opinion of the committee?
ParlaMint-FR_2019-09-27-E2017.u448	What a danger to limit research to its sole therapeutic purpose!
ParlaMint-FR_2019-09-27-E2017.u449	What a danger of not doing it!
ParlaMint-FR_2019-09-27-E2017.u450	The first opinion of the National Ethics Advisory Committee dates from 1985. We were all very young, even barely born.
ParlaMint-FR_2019-09-27-E2017.u451	I wasn't born!
ParlaMint-FR_2019-09-27-E2017.u452	This opinion dealt with the use of tissues collected from the human foetus for therapeutic and scientific purposes in the broad sense. We can't dissociate from each other! It's the same here. It's not just therapeutic – or you have to add, to be exhaustive: therapeutics, improved care, prevention, knowledge, diagnostic techniques... Research is research. It must not be cut into pieces. Research contributes to the advancement of knowledge and sometimes has therapeutic benefits. I suggest that you withdraw your amendment, which would be very misunderstood by the whole world of research. To limit researchers to the only therapeutic is an idea that makes them jump.
ParlaMint-FR_2019-09-27-E2017.u453	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2017.u454	I can only agree with the rapporteur. I ask that these amendments be withdrawn. Otherwise, the Government's opinion would be unfavourable.
ParlaMint-FR_2019-09-27-E2017.u455	I call Mr Bastien Lachaud to support Amendment No. 2312.
ParlaMint-FR_2019-09-27-E2017.u456	The aim of this amendment is to preserve the gamete stock. We propose that gametes may be donated after a period of ten years, if the persons concerned had consented at the time of the self-conservation levy and did not manifest themselves in the meantime.
ParlaMint-FR_2019-09-27-E2017.u457	What is the opinion of the committee?
ParlaMint-FR_2019-09-27-E2017.u458	I share your objective, Mr. Lachaud, but I would suggest that you have a less restrictive vision: you only consider giving when it would be better to include research as well. I very humbly suggest that you withdraw your amendment to support my amendment No. 2226. Otherwise, the Commission's opinion would be unfavourable.
ParlaMint-FR_2019-09-27-E2017.u459	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2017.u460	The current regime seems to me to be fairly balanced. You wish, Mr. Lachaud, that the gametes could be donated in the absence of a response from the person for ten years, if he or she had consented to the withdrawal as part of the self-conservation. However, at the time of self-conservation, the individual does not necessarily have a clear vision of what he or she would like to do years later. It therefore seems to me necessary to keep the balance of the text, which plans to interrogate the person each year. A person who had not originally considered a gift of his gametes may have changed his mind in the meantime and eventually consented to a gift. That is why we are rather against your amendment.
ParlaMint-FR_2019-09-27-E2017.u461	I have before me four identical amendments, Nos 387, 931, 1998 and 2555. Amendment No 387 by Mr Patrick Hetzel is being defended. I call Mr Thibault Bazin to support Amendment No. 931.
ParlaMint-FR_2019-09-27-E2017.u462	Five consecutive years, without a response from the person, seem sufficient to put an end to the conservation of gametes.
ParlaMint-FR_2019-09-27-E2017.u463	[[Smile]] Your interventions are getting shorter and shorter, Mr. Bazin...
ParlaMint-FR_2019-09-27-E2017.u464	That's the time effect!
ParlaMint-FR_2019-09-27-E2017.u465	Amendment No 1998 by Mr Bruno Fuchs is being defended. Mrs Tamarelle-Verhaeghe has the floor to support Amendment No. 2555.
ParlaMint-FR_2019-09-27-E2017.u466	I will give a little more explanation than Mr Bazin.
ParlaMint-FR_2019-09-27-E2017.u467	Take your time: you have the opportunity!
ParlaMint-FR_2019-09-27-E2017.u468	This amendment, which is intended to limit the shelf life to five years, follows discussions with the federation of CECOS. According to the federation, those who are going to ask for the conservation of gametes without medical indication will do so in a voluntary and motivated manner, probably, as should be proposed by the Council of State, between thirty or thirty-two years and thirty-seven years for women and perhaps up to forty-five years for men. Conservation will be the financial burden of the people concerned and it is difficult to imagine that, as part of a voluntary approach, they forget to respond to the annual revival in the iterative way. That is why the five-year period seems quite reasonable.
ParlaMint-FR_2019-09-27-E2017.u469	What is the opinion of the committee on these identical amendments?
ParlaMint-FR_2019-09-27-E2017.u470	I understand that the CECOS have an interest in reducing their maintenance costs – even if the preservation of oocytes will not be at their expense. So I understand that they want to reduce shelf life. However, in practice, we would take risks by shortening this period to five years. It is not uncommon for people not to respond to the first requests. Let us imagine that gametes are destroyed after five years of conservation and that, less than a year later, people come to claim them for personal use. The Government had the wisdom to opt for ten years. It is not an extraordinarily long period, but it is a very reasonable time to ensure that the will of the people concerned is respected. I suggest that we stay at the age of 10 and express an unfavorable opinion on these amendments.
ParlaMint-FR_2019-09-27-E2017.u471	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2017.u472	I believe that the scheme is fairly balanced and respectful of what is still a valuable resource for the people concerned. It is not desirable to reduce this period to five years. This period may be too short for a person who, for personal or material reasons, could not have manifested himself or consented to the preservation of his gametes. Think, for example, of a young person who moves and forgets to report his or her change of address to the centre. This too short time period could harm the person who would then lose any chance of procreation with his own gametes. That is why, in the face of this risk of losing the possibility that these gametes will be donated to a period of insufficient donations, we are against these amendments.
ParlaMint-FR_2019-09-27-E2017.u473	Mr Thibault Bazin has the floor.
ParlaMint-FR_2019-09-27-E2017.u474	There is a question of free and informed consent. Paragraph 13 provides that the person is contacted each calendar year. This means that, every year, for ten years, it does not respond. Very sincerely, when she doesn't answer after five years, maybe there's a problem. This issue of renewed consent should still be considered annually. If we don't have an answer after contacting the person five times, it's not just about moving! [[Smile]] I don't talk anymore, because time is running out.
ParlaMint-FR_2019-09-27-E2017.u475	Mr Jean-Louis Touraine has the floor to support Amendment No. 2226.
