ParlaMint-UA_2007-12-18-m0.u1	Good morning, everyone. Ladies and gentlemen, I ask you to register with the "Council" system. [[10:06:29]] Ladies and gentlemen, 227 Ukrainian national deputies have registered in the Hall. The morning session of the Supreme Council of Ukraine is publicized. Dear colleagues, I would like to remind you once again of the decision that was taken on Friday in a unanimous manner, both at the Conciliation Council and in general, was approved by all the national deputies who took part in the Friday vote. This is about shaping the order of the day. We have a few questions on the agenda. The first and most important question is the appointment of the Prime Minister of Ukraine. Thus, the first issue of the agenda is the consideration of the appointment of the Prime Minister of Ukraine by the President of Ukraine. In this regard, however, there are several additional questions to be considered by the Ukrainian National Deputies: the question of the dismissal of the Prime Minister of the question of the termination of the powers of the current government, the question of the appointment of a new government and the question of the permanent termination of the powers of the Ukrainian National Deputies, which, if voted for, will become members of the Cabinet of Ministers of Ukraine. We also actively worked yesterday at the Conciliation Council meeting and the cluster of issues related to the formation of the Governing Body of the Supreme Council, we hope that today will begin in part of our consideration. If not, objectively, if we do not have enough time, we will carry it on to the next day. In view of this, honourable national MPs, I have announced today's agenda, and I would like to inform you that, yesterday at the Conciliation Council meeting, we have actively remodeled the order of today's day, including the basic approaches to voting. The grateful Counting Commission, which met today and yesterday on the issue of voting order formation, as it is a matter of actual change in voting methods, and for the first time in the history of the Ukrainian Parliament, this particular voting mechanism has been proposed. By the way, this is the voting mechanism that is foreseen in many parliaments around the world, starting with Britain and Canada and ending with Spain, Italy and even Poland. So we're basically ready for today's meeting. I'd like to welcome the National Deputy of Ukraine, Mikola Stepanovitch, with your permission. I'd like to welcome our colleague. [[Applause]] In order to finalize the agenda and resolve all regulatory issues regarding the meeting, two factions are the factions of the Yulia Timoshenko and Our Ukraine – People's Self-Defense – have requested a 30-minute recess. According to the Rules, I am obliged to give them a 30 - minute break. Thank you. In 30 minutes, we'll resume the session.
ParlaMint-UA_2007-12-18-m0.u979	In accordance with article 27 of the Rules of the Supreme Council of Ukraine, I hereby announce the adoption of Order No. 1152 on the release of Prime Minister Yanukovič Viktor Fedorovic of Ukraine. In accordance with my own constitutional powers, I sign the Supreme Council's Order on the Liberation of Viktor Fedorovich Yanukovič from the post of Prime Minister of Ukraine. [[Applause]] The order has been signed, effective since its adoption. Ladies and gentlemen, we have three questions of the agenda with you. I would like to point out that we have decided to work until we have completed all the agenda items for the formation of the Cabinet of Ministers of Ukraine. In accordance with article 10 of the Ukrainian Law on the Cabinet of Ministers, the Supreme Council of Ukraine should decide on the termination of the mandate of the current Cabinet of Ministers of Ukraine. I would like to remind you that the adoption of this decision, and more specifically the voting procedure for this decision, is similar to the one that has just been applied in the appointment of Prime Minister Timoshenko and in the discharge of Prime Minister Janukovich. So I'm putting to the vote a draft decree on the termination of the powers of the Cabinet of Ministers of Ukraine. I ask the head of the Counting Commission to proceed to the voting procedure. Mikolo Haritonovich, you have today. Please, Mikolo Haritonovich. Three minutes? Dear colleagues, Mikola Haritonovich asks to take a seat in the proper bed on the side. I don't think there's any objection. Is that where the microphone is, Mikolo Haritonovich? Do you need a few minutes? I can't hear you, Mikolo Haritonovich, I'm sorry. It's the same thing. The head of the Supreme Council cannot but be Ukraine’s national deputy. Okay. Mikolo Haritonovich, do you allow me to begin the voting procedure? Dear national deputies, according to the voting order, I would like to register with all the national deputies, since before every issue of the day we have decided to conduct the registration procedure. Please enable the "Council" system to register. I would like to point out that the Gift Card did not vote in favour of the continuation of the plenary. Thus, there was no violation of the Rules. Please turn it on. please turn on the login system. Please provide information about registered national deputies on board and turn on the registration system. [[14:23:34]] Registered -226 There are 226 Ukrainian national deputies registered in the hall. Mikolo Haritonovich, please proceed to the voting procedure on item three of the agenda.
ParlaMint-UA_2007-12-18-m0.u980	Dear Mr. Head, distinguished national MPs, I would like to agree that we should just call it the name of the national MP.
ParlaMint-UA_2007-12-18-m0.u981	There's no objection.
ParlaMint-UA_2007-12-18-m0.u982	There's no objection. Read how it's accepted?
ParlaMint-UA_2007-12-18-m0.u983	Dear Mikola Haritonovich, according to the order approved by the decision of the Counting Commission, is written: “named a national MP”, so formally and legally you are not in violation of anything, just by name. We go in clear harmony with the adopted order of voting.
ParlaMint-UA_2007-12-18-m0.u984	The deputy faction of the Yulia Timoshenko. Ablullin.
ParlaMint-UA_2007-12-18-m0.u985	For.
ParlaMint-UA_2007-12-18-m0.u986	Arutunov.
ParlaMint-UA_2007-12-18-m0.u987	For.
ParlaMint-UA_2007-12-18-m0.u988	Babayev.
ParlaMint-UA_2007-12-18-m0.u989	For.
ParlaMint-UA_2007-12-18-m0.u990	Babenko
ParlaMint-UA_2007-12-18-m0.u991	For.
ParlaMint-UA_2007-12-18-m0.u992	Bagraev.
ParlaMint-UA_2007-12-18-m0.u993	For.
ParlaMint-UA_2007-12-18-m0.u994	Barbinenko.
ParlaMint-UA_2007-12-18-m0.u995	For.
ParlaMint-UA_2007-12-18-m0.u996	It's a Belarus.
ParlaMint-UA_2007-12-18-m0.u997	For.
ParlaMint-UA_2007-12-18-m0.u998	Biruk.
ParlaMint-UA_2007-12-18-m0.u999	For.
ParlaMint-UA_2007-12-18-m0.u1000	Bogdan.
ParlaMint-UA_2007-12-18-m0.u1001	For.
ParlaMint-UA_2007-12-18-m0.u1002	Bodnar.
ParlaMint-UA_2007-12-18-m0.u1003	For.
ParlaMint-UA_2007-12-18-m0.u1004	Bondarenko Volodymir Dmitrovic.
ParlaMint-UA_2007-12-18-m0.u1005	For.
ParlaMint-UA_2007-12-18-m0.u1006	Bondarenko Olena Fedorovna.
ParlaMint-UA_2007-12-18-m0.u1007	For.
ParlaMint-UA_2007-12-18-m0.u1008	Bondarev.
ParlaMint-UA_2007-12-18-m0.u1009	For.
ParlaMint-UA_2007-12-18-m0.u1010	Borodine.
ParlaMint-UA_2007-12-18-m0.u1011	For.
ParlaMint-UA_2007-12-18-m0.u1012	Budger.
ParlaMint-UA_2007-12-18-m0.u1013	For.
ParlaMint-UA_2007-12-18-m0.u1014	Burjak Alexander Vasilovich.
ParlaMint-UA_2007-12-18-m0.u1015	For.
ParlaMint-UA_2007-12-18-m0.u1016	Burjak Sergey Vasilovich.
ParlaMint-UA_2007-12-18-m0.u1017	For.
ParlaMint-UA_2007-12-18-m0.u1018	Vast.
ParlaMint-UA_2007-12-18-m0.u1019	For.
ParlaMint-UA_2007-12-18-m0.u1020	Velizinski.
ParlaMint-UA_2007-12-18-m0.u1021	For.
ParlaMint-UA_2007-12-18-m0.u1022	Verevsky.
ParlaMint-UA_2007-12-18-m0.u1023	For.
ParlaMint-UA_2007-12-18-m0.u1024	Vetwicki.
ParlaMint-UA_2007-12-18-m0.u1025	For.
ParlaMint-UA_2007-12-18-m0.u1026	Where's Vetwicki? I'm asking for your hand. Is it? Yes. Okay. Viennese.
ParlaMint-UA_2007-12-18-m0.u1027	For.
ParlaMint-UA_2007-12-18-m0.u1028	Volenec.
ParlaMint-UA_2007-12-18-m0.u1029	That's not how he picks up the phone. For.
ParlaMint-UA_2007-12-18-m0.u1030	Yes, it is. The doorman.
ParlaMint-UA_2007-12-18-m0.u1031	For.
ParlaMint-UA_2007-12-18-m0.u1032	Gashoek. The cameras are working. Make sure they're working faster.
ParlaMint-UA_2007-12-18-m0.u1033	For.
ParlaMint-UA_2007-12-18-m0.u1034	Nice.
ParlaMint-UA_2007-12-18-m0.u1035	For.
ParlaMint-UA_2007-12-18-m0.u1036	Gayman.
ParlaMint-UA_2007-12-18-m0.u1037	For.
ParlaMint-UA_2007-12-18-m0.u1038	Shut up.
ParlaMint-UA_2007-12-18-m0.u1039	For.
ParlaMint-UA_2007-12-18-m0.u1040	Gnutkevich.
ParlaMint-UA_2007-12-18-m0.u1041	For.
ParlaMint-UA_2007-12-18-m0.u1042	Green.
ParlaMint-UA_2007-12-18-m0.u1043	For.
ParlaMint-UA_2007-12-18-m0.u1044	Hubsky.
ParlaMint-UA_2007-12-18-m0.u1045	For.
ParlaMint-UA_2007-12-18-m0.u1046	Davemuk.
ParlaMint-UA_2007-12-18-m0.u1047	For.
ParlaMint-UA_2007-12-18-m0.u1048	Daniel.
ParlaMint-UA_2007-12-18-m0.u1049	For.
ParlaMint-UA_2007-12-18-m0.u1050	Dennis.
ParlaMint-UA_2007-12-18-m0.u1051	For.
ParlaMint-UA_2007-12-18-m0.u1052	Denkovich.
ParlaMint-UA_2007-12-18-m0.u1053	For.
ParlaMint-UA_2007-12-18-m0.u1054	Wooden.
ParlaMint-UA_2007-12-18-m0.u1055	For.
ParlaMint-UA_2007-12-18-m0.u1056	Good boy.
ParlaMint-UA_2007-12-18-m0.u1057	For.
ParlaMint-UA_2007-12-18-m0.u1058	Donchczak.
ParlaMint-UA_2007-12-18-m0.u1059	For.
ParlaMint-UA_2007-12-18-m0.u1060	It's oak.
ParlaMint-UA_2007-12-18-m0.u1061	For.
ParlaMint-UA_2007-12-18-m0.u1062	Heresy.
ParlaMint-UA_2007-12-18-m0.u1063	For.
ParlaMint-UA_2007-12-18-m0.u1064	Zivago.
ParlaMint-UA_2007-12-18-m0.u1065	For.
ParlaMint-UA_2007-12-18-m0.u1066	It's a bummer. Camera, camera, work harder.
ParlaMint-UA_2007-12-18-m0.u1067	For.
ParlaMint-UA_2007-12-18-m0.u1068	You're an ass.
ParlaMint-UA_2007-12-18-m0.u1069	For.
ParlaMint-UA_2007-12-18-m0.u1070	Winterfell.
ParlaMint-UA_2007-12-18-m0.u1071	For.
ParlaMint-UA_2007-12-18-m0.u1072	Zosula.
ParlaMint-UA_2007-12-18-m0.u1073	For.
ParlaMint-UA_2007-12-18-m0.u1074	Teeth.
ParlaMint-UA_2007-12-18-m0.u1075	For.
ParlaMint-UA_2007-12-18-m0.u1076	Ivanenko.
ParlaMint-UA_2007-12-18-m0.u1077	For.
ParlaMint-UA_2007-12-18-m0.u1078	Calchenko.
ParlaMint-UA_2007-12-18-m0.u1079	For.
ParlaMint-UA_2007-12-18-m0.u1080	He's stoned.
ParlaMint-UA_2007-12-18-m0.u1081	For.
ParlaMint-UA_2007-12-18-m0.u1082	Chaplain.
ParlaMint-UA_2007-12-18-m0.u1083	For.
ParlaMint-UA_2007-12-18-m0.u1084	You're stonewalling.
ParlaMint-UA_2007-12-18-m0.u1085	For.
ParlaMint-UA_2007-12-18-m0.u1086	Kirilenko Ivan Grigorovich.
ParlaMint-UA_2007-12-18-m0.u1087	For.
ParlaMint-UA_2007-12-18-m0.u1088	Kirilchuk.
ParlaMint-UA_2007-12-18-m0.u1089	For.
ParlaMint-UA_2007-12-18-m0.u1090	Kowzel.
ParlaMint-UA_2007-12-18-m0.u1091	For.
ParlaMint-UA_2007-12-18-m0.u1092	Cosmiakin.
ParlaMint-UA_2007-12-18-m0.u1093	For.
ParlaMint-UA_2007-12-18-m0.u1094	Condrat.
ParlaMint-UA_2007-12-18-m0.u1095	For.
ParlaMint-UA_2007-12-18-m0.u1096	Constantine.
ParlaMint-UA_2007-12-18-m0.u1097	For.
ParlaMint-UA_2007-12-18-m0.u1098	Kors.
ParlaMint-UA_2007-12-18-m0.u1099	For.
ParlaMint-UA_2007-12-18-m0.u1100	Cornichuk.
ParlaMint-UA_2007-12-18-m0.u1101	For.
ParlaMint-UA_2007-12-18-m0.u1102	It's a royal one.
ParlaMint-UA_2007-12-18-m0.u1103	For.
ParlaMint-UA_2007-12-18-m0.u1104	Shorty.
ParlaMint-UA_2007-12-18-m0.u1105	For.
ParlaMint-UA_2007-12-18-m0.u1106	Kosov.
ParlaMint-UA_2007-12-18-m0.u1107	For.
ParlaMint-UA_2007-12-18-m0.u1108	Kostenko Pavel Ivanovich.
ParlaMint-UA_2007-12-18-m0.u1109	For.
ParlaMint-UA_2007-12-18-m0.u1110	Cowchuck.
ParlaMint-UA_2007-12-18-m0.u1111	For.
ParlaMint-UA_2007-12-18-m0.u1112	Extreme.
ParlaMint-UA_2007-12-18-m0.u1113	For.
ParlaMint-UA_2007-12-18-m0.u1114	The raven.
ParlaMint-UA_2007-12-18-m0.u1115	For.
ParlaMint-UA_2007-12-18-m0.u1116	It's a big one.
ParlaMint-UA_2007-12-18-m0.u1117	For.
ParlaMint-UA_2007-12-18-m0.u1118	Kuzmenko.
ParlaMint-UA_2007-12-18-m0.u1119	For.
ParlaMint-UA_2007-12-18-m0.u1120	He's a smoker.
ParlaMint-UA_2007-12-18-m0.u1121	For.
ParlaMint-UA_2007-12-18-m0.u1122	Kurovsky.
ParlaMint-UA_2007-12-18-m0.u1123	For.
ParlaMint-UA_2007-12-18-m0.u1124	Son of a bitch.
ParlaMint-UA_2007-12-18-m0.u1125	For.
ParlaMint-UA_2007-12-18-m0.u1126	Labunski.
ParlaMint-UA_2007-12-18-m0.u1127	For.
ParlaMint-UA_2007-12-18-m0.u1128	Levcun.
ParlaMint-UA_2007-12-18-m0.u1129	For.
ParlaMint-UA_2007-12-18-m0.u1130	Levinsky.
ParlaMint-UA_2007-12-18-m0.u1131	For.
ParlaMint-UA_2007-12-18-m0.u1132	Logwinko.
ParlaMint-UA_2007-12-18-m0.u1133	For.
ParlaMint-UA_2007-12-18-m0.u1134	Login.
ParlaMint-UA_2007-12-18-m0.u1135	For.
ParlaMint-UA_2007-12-18-m0.u1136	Lukashuk.
ParlaMint-UA_2007-12-18-m0.u1137	For.
ParlaMint-UA_2007-12-18-m0.u1138	Lukyanchuk.
ParlaMint-UA_2007-12-18-m0.u1139	For.
ParlaMint-UA_2007-12-18-m0.u1140	Easy.
ParlaMint-UA_2007-12-18-m0.u1141	For.
ParlaMint-UA_2007-12-18-m0.u1142	Makienko.
ParlaMint-UA_2007-12-18-m0.u1143	For.
ParlaMint-UA_2007-12-18-m0.u1144	Numeric 7
ParlaMint-UA_2007-12-18-m0.u1145	For.
ParlaMint-UA_2007-12-18-m0.u1146	Mishchenka.
ParlaMint-UA_2007-12-18-m0.u1147	For.
ParlaMint-UA_2007-12-18-m0.u1148	Quiet.
ParlaMint-UA_2007-12-18-m0.u1149	For.
ParlaMint-UA_2007-12-18-m0.u1150	Master.
ParlaMint-UA_2007-12-18-m0.u1151	For.
ParlaMint-UA_2007-12-18-m0.u1152	I don't care.
ParlaMint-UA_2007-12-18-m0.u1153	For.
ParlaMint-UA_2007-12-18-m0.u1154	Odarchenko.
ParlaMint-UA_2007-12-18-m0.u1155	For.
ParlaMint-UA_2007-12-18-m0.u1156	Olinik Viktor Stepanovich.
ParlaMint-UA_2007-12-18-m0.u1157	For.
ParlaMint-UA_2007-12-18-m0.u1158	Olinik Svetoslav Vasilovich.
ParlaMint-UA_2007-12-18-m0.u1159	For.
ParlaMint-UA_2007-12-18-m0.u1160	Omelchenko Grigori Omelyanovich.
ParlaMint-UA_2007-12-18-m0.u1161	For.
ParlaMint-UA_2007-12-18-m0.u1162	Osaka.
ParlaMint-UA_2007-12-18-m0.u1163	For.
ParlaMint-UA_2007-12-18-m0.u1164	Pashinski.
ParlaMint-UA_2007-12-18-m0.u1165	For.
ParlaMint-UA_2007-12-18-m0.u1166	Petrenko.
ParlaMint-UA_2007-12-18-m0.u1167	For.
ParlaMint-UA_2007-12-18-m0.u1168	Petruk.
ParlaMint-UA_2007-12-18-m0.u1169	For.
ParlaMint-UA_2007-12-18-m0.u1170	Pierre.
ParlaMint-UA_2007-12-18-m0.u1171	For.
ParlaMint-UA_2007-12-18-m0.u1172	Pinzenic.
ParlaMint-UA_2007-12-18-m0.u1173	For.
ParlaMint-UA_2007-12-18-m0.u1174	Pisarenko.
ParlaMint-UA_2007-12-18-m0.u1175	For.
ParlaMint-UA_2007-12-18-m0.u1176	Upstairs.
ParlaMint-UA_2007-12-18-m0.u1177	For.
ParlaMint-UA_2007-12-18-m0.u1178	Hiyanov.
ParlaMint-UA_2007-12-18-m0.u1179	For.
ParlaMint-UA_2007-12-18-m0.u1180	It's bad.
ParlaMint-UA_2007-12-18-m0.u1181	For.
ParlaMint-UA_2007-12-18-m0.u1182	Poluniev.
ParlaMint-UA_2007-12-18-m0.u1183	For.
ParlaMint-UA_2007-12-18-m0.u1184	Pomarenko.
ParlaMint-UA_2007-12-18-m0.u1185	For.
ParlaMint-UA_2007-12-18-m0.u1186	Portnov.
ParlaMint-UA_2007-12-18-m0.u1187	For.
ParlaMint-UA_2007-12-18-m0.u1188	It's a knock-off.
ParlaMint-UA_2007-12-18-m0.u1189	For.
ParlaMint-UA_2007-12-18-m0.u1190	I'm dead.
ParlaMint-UA_2007-12-18-m0.u1191	For.
ParlaMint-UA_2007-12-18-m0.u1192	Radkovsky.
ParlaMint-UA_2007-12-18-m0.u1193	For.
ParlaMint-UA_2007-12-18-m0.u1194	Radar.
ParlaMint-UA_2007-12-18-m0.u1195	For.
ParlaMint-UA_2007-12-18-m0.u1196	Ribakov.
ParlaMint-UA_2007-12-18-m0.u1197	For.
ParlaMint-UA_2007-12-18-m0.u1198	Rybeka.
ParlaMint-UA_2007-12-18-m0.u1199	For.
ParlaMint-UA_2007-12-18-m0.u1200	Savechenko.
ParlaMint-UA_2007-12-18-m0.u1201	For.
ParlaMint-UA_2007-12-18-m0.u1202	Sass.
ParlaMint-UA_2007-12-18-m0.u1203	For.
ParlaMint-UA_2007-12-18-m0.u1204	Semerak.
ParlaMint-UA_2007-12-18-m0.u1205	For.
ParlaMint-UA_2007-12-18-m0.u1206	Seminoga.
ParlaMint-UA_2007-12-18-m0.u1207	For.
ParlaMint-UA_2007-12-18-m0.u1208	Shadow boy.
ParlaMint-UA_2007-12-18-m0.u1209	For.
ParlaMint-UA_2007-12-18-m0.u1210	It's a Serbin.
ParlaMint-UA_2007-12-18-m0.u1211	For.
ParlaMint-UA_2007-12-18-m0.u1212	Sivulian.
ParlaMint-UA_2007-12-18-m0.u1213	For.
ParlaMint-UA_2007-12-18-m0.u1214	Sigal.
ParlaMint-UA_2007-12-18-m0.u1215	For.
ParlaMint-UA_2007-12-18-m0.u1216	Sidekick.
ParlaMint-UA_2007-12-18-m0.u1217	For.
ParlaMint-UA_2007-12-18-m0.u1218	Scybenic.
ParlaMint-UA_2007-12-18-m0.u1219	For.
ParlaMint-UA_2007-12-18-m0.u1220	Scooby.
ParlaMint-UA_2007-12-18-m0.u1221	For.
ParlaMint-UA_2007-12-18-m0.u1222	Sobolen.
ParlaMint-UA_2007-12-18-m0.u1223	For.
ParlaMint-UA_2007-12-18-m0.u1224	Sokolov.
ParlaMint-UA_2007-12-18-m0.u1225	For.
ParlaMint-UA_2007-12-18-m0.u1226	Soročinska Kirilenko.
ParlaMint-UA_2007-12-18-m0.u1227	For.
ParlaMint-UA_2007-12-18-m0.u1228	The Souslo.
ParlaMint-UA_2007-12-18-m0.u1229	For.
ParlaMint-UA_2007-12-18-m0.u1230	Suskevich.
ParlaMint-UA_2007-12-18-m0.u1231	For.
ParlaMint-UA_2007-12-18-m0.u1232	Taran-Terreen.
ParlaMint-UA_2007-12-18-m0.u1233	For.
ParlaMint-UA_2007-12-18-m0.u1234	"For," did you say?
ParlaMint-UA_2007-12-18-m0.u1235	“For”, I said.
ParlaMint-UA_2007-12-18-m0.u1236	I can hear you. I've reached Teryochin. Teryohin.
ParlaMint-UA_2007-12-18-m0.u1237	That's better. For.
ParlaMint-UA_2007-12-18-m0.u1238	Seven together will do even better. Tymoshenko.
ParlaMint-UA_2007-12-18-m0.u1239	For.
ParlaMint-UA_2007-12-18-m0.u1240	Tomenko.
ParlaMint-UA_2007-12-18-m0.u1241	For.
ParlaMint-UA_2007-12-18-m0.u1242	Trajduk.
ParlaMint-UA_2007-12-18-m0.u1243	For.
ParlaMint-UA_2007-12-18-m0.u1244	Tregutov.
ParlaMint-UA_2007-12-18-m0.u1245	For.
ParlaMint-UA_2007-12-18-m0.u1246	Trinduk.
ParlaMint-UA_2007-12-18-m0.u1247	For.
ParlaMint-UA_2007-12-18-m0.u1248	Trophimenco.
ParlaMint-UA_2007-12-18-m0.u1249	For.
ParlaMint-UA_2007-12-18-m0.u1250	A Turk.
ParlaMint-UA_2007-12-18-m0.u1251	For.
ParlaMint-UA_2007-12-18-m0.u1252	I've been stabbed.
ParlaMint-UA_2007-12-18-m0.u1253	For.
ParlaMint-UA_2007-12-18-m0.u1254	Fedorchuk.
ParlaMint-UA_2007-12-18-m0.u1255	For.
ParlaMint-UA_2007-12-18-m0.u1256	Feldman.
ParlaMint-UA_2007-12-18-m0.u1257	For.
ParlaMint-UA_2007-12-18-m0.u1258	Philenko.
ParlaMint-UA_2007-12-18-m0.u1259	For.
ParlaMint-UA_2007-12-18-m0.u1260	Philippe.
ParlaMint-UA_2007-12-18-m0.u1261	For.
ParlaMint-UA_2007-12-18-m0.u1262	Oh, my God. Oh, my God.
ParlaMint-UA_2007-12-18-m0.u1263	For.
ParlaMint-UA_2007-12-18-m0.u1264	Cherkassky.
ParlaMint-UA_2007-12-18-m0.u1265	For.
ParlaMint-UA_2007-12-18-m0.u1266	Chestnuts.
ParlaMint-UA_2007-12-18-m0.u1267	For.
ParlaMint-UA_2007-12-18-m0.u1268	It's amazing.
ParlaMint-UA_2007-12-18-m0.u1269	For.
ParlaMint-UA_2007-12-18-m0.u1270	Shago.
ParlaMint-UA_2007-12-18-m0.u1271	For.
ParlaMint-UA_2007-12-18-m0.u1272	Shamanov.
ParlaMint-UA_2007-12-18-m0.u1273	For.
ParlaMint-UA_2007-12-18-m0.u1274	Sweden.
ParlaMint-UA_2007-12-18-m0.u1275	For.
ParlaMint-UA_2007-12-18-m0.u1276	Chewchenko.
ParlaMint-UA_2007-12-18-m0.u1277	For.
ParlaMint-UA_2007-12-18-m0.u1278	Shevchuk Oleg Borisovich.
ParlaMint-UA_2007-12-18-m0.u1279	For.
ParlaMint-UA_2007-12-18-m0.u1280	Shevchuk Sergey Volodymyrovich.
ParlaMint-UA_2007-12-18-m0.u1281	For.
ParlaMint-UA_2007-12-18-m0.u1282	I've been whispering.
ParlaMint-UA_2007-12-18-m0.u1283	For.
ParlaMint-UA_2007-12-18-m0.u1284	The Shishkina of Elina Victorian.
ParlaMint-UA_2007-12-18-m0.u1285	For.
ParlaMint-UA_2007-12-18-m0.u1286	The Queen of Zoya Leonidivna.
ParlaMint-UA_2007-12-18-m0.u1287	For.
ParlaMint-UA_2007-12-18-m0.u1288	School.
ParlaMint-UA_2007-12-18-m0.u1289	For.
ParlaMint-UA_2007-12-18-m0.u1290	A helmet.
ParlaMint-UA_2007-12-18-m0.u1291	For.
ParlaMint-UA_2007-12-18-m0.u1292	Schustik.
ParlaMint-UA_2007-12-18-m0.u1293	For.
ParlaMint-UA_2007-12-18-m0.u1294	Yavorowski.
ParlaMint-UA_2007-12-18-m0.u1295	For.
ParlaMint-UA_2007-12-18-m0.u1296	Jacenko.
ParlaMint-UA_2007-12-18-m0.u1297	For.
ParlaMint-UA_2007-12-18-m0.u1298	The MP's faction of the block “Our Ukraine – People's Self-Defense”. Ariev.
ParlaMint-UA_2007-12-18-m0.u1299	For.
ParlaMint-UA_2007-12-18-m0.u1300	Arjovitin.
ParlaMint-UA_2007-12-18-m0.u1301	For.
ParlaMint-UA_2007-12-18-m0.u1302	It's a binoculars.
ParlaMint-UA_2007-12-18-m0.u1303	For.
ParlaMint-UA_2007-12-18-m0.u1304	Bondar.
ParlaMint-UA_2007-12-18-m0.u1305	For.
ParlaMint-UA_2007-12-18-m0.u1306	Borisov.
ParlaMint-UA_2007-12-18-m0.u1307	For.
ParlaMint-UA_2007-12-18-m0.u1308	Booth.
ParlaMint-UA_2007-12-18-m0.u1309	For.
ParlaMint-UA_2007-12-18-m0.u1310	Vacarchuk.
ParlaMint-UA_2007-12-18-m0.u1311	For.
ParlaMint-UA_2007-12-18-m0.u1312	Viennese.
ParlaMint-UA_2007-12-18-m0.u1313	For.
ParlaMint-UA_2007-12-18-m0.u1314	Gerasimük
ParlaMint-UA_2007-12-18-m0.u1315	For.
ParlaMint-UA_2007-12-18-m0.u1316	Heroceno.
ParlaMint-UA_2007-12-18-m0.u1317	For.
ParlaMint-UA_2007-12-18-m0.u1318	Grigorovich.
ParlaMint-UA_2007-12-18-m0.u1319	For.
ParlaMint-UA_2007-12-18-m0.u1320	Grimmczak.
ParlaMint-UA_2007-12-18-m0.u1321	For.
ParlaMint-UA_2007-12-18-m0.u1322	Grizzenco.
ParlaMint-UA_2007-12-18-m0.u1323	For.
ParlaMint-UA_2007-12-18-m0.u1324	Rubber.
ParlaMint-UA_2007-12-18-m0.u1325	For.
ParlaMint-UA_2007-12-18-m0.u1326	Davidenko.
ParlaMint-UA_2007-12-18-m0.u1327	For.
ParlaMint-UA_2007-12-18-m0.u1328	Cemiliev.
ParlaMint-UA_2007-12-18-m0.u1329	For.
ParlaMint-UA_2007-12-18-m0.u1330	Long.
ParlaMint-UA_2007-12-18-m0.u1331	I am. For!
ParlaMint-UA_2007-12-18-m0.u1332	For.
ParlaMint-UA_2007-12-18-m0.u1333	For. Right. Donny.
ParlaMint-UA_2007-12-18-m0.u1334	For.
ParlaMint-UA_2007-12-18-m0.u1335	Yehanurov.
ParlaMint-UA_2007-12-18-m0.u1336	For.
ParlaMint-UA_2007-12-18-m0.u1337	Zhavania.
ParlaMint-UA_2007-12-18-m0.u1338	For.
ParlaMint-UA_2007-12-18-m0.u1339	Jerbrowsky.
ParlaMint-UA_2007-12-18-m0.u1340	For.
ParlaMint-UA_2007-12-18-m0.u1341	Hare.
ParlaMint-UA_2007-12-18-m0.u1342	For.
ParlaMint-UA_2007-12-18-m0.u1343	Welder.
ParlaMint-UA_2007-12-18-m0.u1344	For.
ParlaMint-UA_2007-12-18-m0.u1345	Carmazine.
ParlaMint-UA_2007-12-18-m0.u1346	For.
ParlaMint-UA_2007-12-18-m0.u1347	Carpuch.
ParlaMint-UA_2007-12-18-m0.u1348	For.
ParlaMint-UA_2007-12-18-m0.u1349	Kaskiv.
ParlaMint-UA_2007-12-18-m0.u1350	For.
ParlaMint-UA_2007-12-18-m0.u1351	Kirilenko Viacheslav Anatoliyovich. Didn't I name Catherineczuk?
ParlaMint-UA_2007-12-18-m0.u1352	For.
ParlaMint-UA_2007-12-18-m0.u1353	For. I'm sorry, Catherinechuk.
ParlaMint-UA_2007-12-18-m0.u1354	For.
ParlaMint-UA_2007-12-18-m0.u1355	Klimenko.
ParlaMint-UA_2007-12-18-m0.u1356	For.
ParlaMint-UA_2007-12-18-m0.u1357	Klukkowski.
ParlaMint-UA_2007-12-18-m0.u1358	For.
ParlaMint-UA_2007-12-18-m0.u1359	Knazevitch.
ParlaMint-UA_2007-12-18-m0.u1360	For.
ParlaMint-UA_2007-12-18-m0.u1361	Kowal.
ParlaMint-UA_2007-12-18-m0.u1362	For.
ParlaMint-UA_2007-12-18-m0.u1363	Kostenko Yuri Ivanovich.
ParlaMint-UA_2007-12-18-m0.u1364	For.
ParlaMint-UA_2007-12-18-m0.u1365	Wing.
ParlaMint-UA_2007-12-18-m0.u1366	For.
ParlaMint-UA_2007-12-18-m0.u1367	Kubida.
ParlaMint-UA_2007-12-18-m0.u1368	For.
ParlaMint-UA_2007-12-18-m0.u1369	Kulikov.
ParlaMint-UA_2007-12-18-m0.u1370	Kulikov, yes.
ParlaMint-UA_2007-12-18-m0.u1371	Kulikov, Kulikov. Kulczynski.
ParlaMint-UA_2007-12-18-m0.u1372	For. For.
ParlaMint-UA_2007-12-18-m0.u1373	Puppy.
ParlaMint-UA_2007-12-18-m0.u1374	It's Kulczynski. In the photo of Kulczynski, I'm sorry. For.
ParlaMint-UA_2007-12-18-m0.u1375	Well, let's not be doubtful, Kulchinsky. Kulczynski is in. And then Kucherenka, and then Kucherenka.
ParlaMint-UA_2007-12-18-m0.u1376	Puppy. Kulczynski.
ParlaMint-UA_2007-12-18-m0.u1377	That's my point. I told you.
ParlaMint-UA_2007-12-18-m0.u1378	He said it right.
ParlaMint-UA_2007-12-18-m0.u1379	For.
